Annual,Diesel,Number,Sweden,:,:,:,:,:,:,:,:,:,:,1128.0,923.0,911.0,692.0,564.0,569.0,795.0,888.0,1046.0,978.0,1152.0,1316.0,1112.0,1200.0,1132.0,994.0,1085.0,1068.0,833.0,1043.0,894.0,:,1073.0,:,:
Annual,Diesel,Number,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,84.0,107.0,80.0,79.0,125.0,145.0,148.0,123.0,130.0,90.0,:,:,137.0,153.0,148.0,197.0,134.0,143.0,103.0,94.0,153.0
Annual,Diesel,Number,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,31244.0,42917.0,38789.0,35664.0,32324.0,18328.0,23155.0,32842.0,34422.0,33978.0
Annual,Diesel,Number,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,6310.0,7040.0,8870.0,10838.0,11279.0,12238.0,13074.0,13213.0,:,:,12092.0,13489.0,12936.0,13014.0,: @C,: @C,11568.0,9485.0,8865.0,8468.0,:,:
Annual,Petroleum products,Number,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Petroleum products,Number,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,:,:
Annual,Petroleum products,Number,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,695.0,629.0,508.0,537.0,551.0,496.0,:,:,:,:,:,:,142.0,137.0,100.0,200.0,100.0,100 e,50.0,0 e,100 n,:
Annual,Petroleum products,Number,Cyprus,:,:,:,:,:,:,:,:,:,:,:,37.0,13.0,2.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
Annual,Petroleum products,Number,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,23.0,29.0,10.0,7.0,14.0,4.0,3.0,2.0,1.0,6.0,3.0,1.0,1.0,:,18.0,2.0,1.0,2.0,2.0,7.0,3.0,0.0
Annual,Petroleum products,Number,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Petroleum products,Number,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,107.0,1.0,9.0,14.0,11.0,4.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Petroleum products,Number,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,37.0,42.0,10.0,10.0,14.0,15.0,13.0,:
Annual,Petroleum products,Number,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,0.0,0.0,0.0,:,1.0,:,:,:,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Annual,Petroleum products,Number,France,:,:,:,:,:,:,:,:,142.0,111.0,73.0,64.0,42.0,29.0,20.0,7.0,6.0,5.0,6.0,5.0,1.0,3.0,5.0,4.0,1.0,1.0,: m,: m,: m,: m,: m,:,:,1.0,:
Annual,Petroleum products,Number,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,: m,: m,3.0,6.0,4.0,2.0,0.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0,0.0,7.0,: m,1.0,: m,2.0,9.0
Annual,Petroleum products,Number,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,15.0,15.0,7.0,10.0,3.0,9.0,8.0,6.0,6.0,0.0,0.0,:,2.0,1.0,0.0,1.0,7.0,:,4.0,7.0,5.0,:
Annual,Petroleum products,Number,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,:,:,1.0,:,:,:,0.0,0.0,0.0
Annual,Petroleum products,Number,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14.0,10.0,11.0,17.0,19.0,7.0,10.0,10.0,3.0,:,3.0,10 e,16 e,:,:,:,:,:,:,:,:
Annual,Petroleum products,Number,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13.0,17.0,3.0,3 p,:,:,:,:,:,:,:,:,10.0,34.0,24.0,15.0,9.0,4.0,:
Annual,Petroleum products,Number,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,:,:,0.0,0.0,:,0.0,0.0,0.0,0.0,0.0,:,:,0.0
Annual,Petroleum products,Number,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,33.0,35.0,21.0,25.0,27.0,21.0,7.0,7.0,9.0,0.0,:,:
Annual,Petroleum products,Number,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:
Annual,Petroleum products,Number,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,849.0,684.0,713.0,84.0,242.0,92.0,21.0,12.0,7.0,4.0,5.0,5.0,14.0,7.0,2.0,1.0,0.0,0.0,4.0
Annual,Petroleum products,Number,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,0.0,1.0,0.0,0.0,1.0,:
Annual,Petroleum products,Number,Norway,:,:,:,:,:,:,:,:,:,:,319.0,393.0,413.0,500.0,294.0,:,388.0,306.0,397.0,297.0,102.0,33.0,:,:,:,56.0,25.0,18.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0
Annual,Petroleum products,Number,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,228.0,242.0,95.0,99.0,186.0,122.0,127.0,:,53.0,66.0,37.0,37.0,15.0,22.0,10.0,9.0,16.0,5.0,9.0
Annual,Petroleum products,Number,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.0,:,2.0,1.0,:,:
Annual,Petroleum products,Number,Sweden,:,:,:,:,:,:,:,:,:,:,181.0,213.0,110.0,134.0,95.0,103.0,119.0,201.0,140.0,103.0,12.0,9.0,4.0,2.0,3.0,0.0,0.0,7.0,1.0,3.0,6.0,:,1.0,:,:
Annual,Petroleum products,Number,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,:,:,: m,: m,: m,: m,: m,: m,:,: m,1.0
Annual,Petroleum products,Number,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,2470.0,1960.0,1560.0,1438.0,1402.0,1012.0,666.0,614.0,:,:,176.0,145.0,278.0,111.0,: @C,: @C,101.0,55.0,42.0,46.0,:,:
Annual,Total,Number,Austria,:,:,:,:,:,:,:,:,:,:,569.0,574.0,479.0,595.0,611.0,563.0,570.0,553.0,543.0,510.0,799.0,792.0,606.0,710.0,754.0,930.0,658.0,827.0,771.0,950.0,654.0,760.0,602.0,722.0,:
Annual,Total,Number,Belgium,1560.0,1221.0,1228.0,1077.0,655.0,612.0,594.0,693.0,602.0,800.0,705.0,801.0,873.0,757.0,899.0,829.0,671.0,917.0,:,1031.0,971.0,1150.0,968.0,1080.0,896.0,911.0,856.0,913.0,1093.0,1207.0,984.0,1020.0,717.0,:,:
Annual,Total,Number,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,2369.0,:,181.0,2479.0,1753.0,1316.0,158.0,35.0,202.0,229.0,1074.0,1310.0,1269.0,1201.0,1950.0,2196.0,1412.0,1804.0,2301.0,1209.0,776.0,732.0,743.0,:
Annual,Total,Number,Switzerland,:,:,:,:,:,:,:,:,:,1271.0,1169.0,1214.0,1062.0,956.0,879.0,1656.0,1848.0,2113.0,2078.0,:,:,:,:,:,:,2770.0,2785.0,2700.0,2600.0,3200.0,2800 e,3100.0,4000 e,4300 n,:
Annual,Total,Number,Cyprus,:,:,:,:,:,:,:,:,:,:,:,263.0,155.0,203.0,165.0,169.0,200.0,233.0,120.0,142.0,145.0,202.0,139.0,170.0,135.0,72.0,91.0,112.0,174.0,215.0,134.0,350.0,161.0,119.0,64.0
Annual,Total,Number,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,931.0,1270.0,842.0,901.0,914.0,1166.0,848.0,739.0,822.0,1084.0,:
Annual,Total,Number,Germany,6461.0,6508.0,5314.0,4917.0,5336.0,3771.0,4046.0,4258.0,4850.0,4750.0,4448.0,4565.0,:,7491.0,7679.0,6184.0,5352.0,5876.0,5514.0,5802.0,6321.0,6243.0,6121.0,5737.0,5669.0,5398.0,5426.0,5710.0,5471.0,5886.0,5612.0,5219.0,5042.0,5139.0,5824.0
Annual,Total,Number,Denmark,743.0,687.0,682.0,643.0,508.0,533.0,565.0,655.0,572.0,487.0,671.0,786.0,1002.0,1705.0,2243.0,1105.0,584.0,879.0,666.0,886.0,752.0,737.0,558.0,765.0,:,:,:,709.0,787.0,930.0,:,:,:,:,:
Annual,Total,Number,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,822.0,810.0,612.0,492.0,474.0,48.0,40.0,69.0,61.0,90.0,91.0,123.0,58.0,96.0,160.0,240.0,144.0,112.0,168.0,95.0,156.0,232.0
Annual,Total,Number,Greece,1578.0,1394.0,1150.0,922.0,722.0,393.0,619.0,368.0,346.0,465.0,771.0,936.0,1052.0,1340.0,1232.0,1246.0,1130.0,758.0,853.0,932.0,1512.0,1613.0,1952.0,1780.0,2405.0,:,:,:,:,:,:,:,:,:,:
Annual,Total,Number,Spain,1466.0,1368.0,1362.0,1799.0,2021.0,1719.0,2048.0,2203.0,2705.0,2904.0,3306.0,2829.0,2937.0,2775.0,1915.0,1853.0,2547.0,2866.0,3371.0,3657.0,3877.0,3365.0,3503.0,3145.0,:,:,:,3847.0,4213.0,3882.0,2967.0,2593.0,2859.0,1777.0,:
Annual,Total,Number,Finland,:,:,:,:,:,:,:,:,:,:,557.0,452.0,343.0,200.0,191.0,203.0,315.0,456.0,466.0,520.0,544.0,546.0,390.0,478.0,477.0,511.0,414.0,448.0,496.0,596.0,596.0,513.0,398.0,535.0,388.0
Annual,Total,Number,France,4605.0,4550.0,4525.0,4990.0,4587.0,4426.0,4494.0,4119.0,4131.0,4077.0,4075.0,4210.0,4056.0,3954.0,3932.0,3581.0,3981.0,3991.0,3861.0,4851.0,5316.0,5187.0,5477.0,5363.0,4984.0,4859.0,5442.0,5850.0,6171.0,6624.0,7434.0,5900.0,6800.0,6074.0,:
Annual,Total,Number,Croatia,:,:,:,:,:,:,:,:,:,:,:,332.0,196.0,135.0,201.0,493.0,548.0,475.0,455.0,247.0,192.0,151.0,279.0,226.0,336.0,286.0,379.0,377.0,434.0,391.0,484.0,195.0,173.0,217.0,353.0
Annual,Total,Number,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,241.0,248.0,214.0,474.0,290.0,480.0,498.0,777.0,647.0,807.0,592.0,431.0,698.0,501.0,737.0,624.0,1123.0,674.0,657.0,649.0,572.0,:
Annual,Total,Number,Ireland,:,:,:,:,:,:,:,:,:,:,:,299.0,236.0,214.0,213.0,286.0,311.0,341.0,418.0,389.0,686.0,901.0,492.0,436.0,482.0,529.0,:,:,673.0,:,:,:,144.0,252.0,238.0
Annual,Total,Number,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,71.0,62.0,70.0,87.0,136.0,118.0,118.0,133.0,96.0,75.0,107.0,128 e,213 e,:,:,:,:,:,:,:,:
Annual,Total,Number,Italy,3789.0,4622.0,5586.0,5721.0,4286.0,3978.0,3873.0,3229.0,3885.0,4185.0,3839.0,4185.0,3540.0,3050.0,1928.0,1864.0,2188.0,3316.0,3487.0,4348 p,4679.0,5023.0,5455.0,5114.0,:,:,:,:,4182.0,4260.0,3427.0,3785.0,3528.0,2314.0,:
Annual,Total,Number,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7.0,13.0,8.0,12.0,2.0,3.0,25.0,5.0,7.0,9.0,:,6.0,8.0,4.0,10.0,1.0,:,:,3.0
Annual,Total,Number,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1850.0,1284.0,1679.0,1076.0,621.0,369.0,582.0,769.0,950.0,1146.0,1438.0,1235.0,1177.0,919.0,572.0,538.0,585.0,:,:
Annual,Total,Number,Luxembourg,94.0,56.0,52.0,33.0,38.0,39.0,37.0,35.0,40.0,30.0,48.0,61.0,90.0,89.0,114.0,51.0,:,:,:,107.0,118.0,122.0,151.0,89.0,135.0,126.0,158.0,168.0,176.0,225.0,:,:,:,:,:
Annual,Total,Number,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1341.0,1257.0,2022.0,655.0,783.0,594.0,539.0,573.0,662.0,720.0,662.0,737.0,749.0,672.0,311.0,397.0,389.0,314.0,481.0
Annual,Total,Number,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,113.0,125.0,78.0,114.0,90.0,42.0,45.0,22.0,93.0,54.0,64.0,56.0,33.0,:,:,68.0,52.0,79.0,72.0,158.0,473.0,341.0,514.0,:
Annual,Total,Number,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12.0,15.0,49.0,5.0,31.0,18.0,37.0,:,:,:,:,:,36.0,42.0,76.0,393.0,99.0,:
Annual,Total,Number,Netherlands,973.0,1090.0,905.0,825.0,741.0,795.0,775.0,770.0,783.0,868.0,834.0,1121.0,952.0,676.0,660.0,622.0,:,:,372.0,528.0,593.0,912.0,844.0,695.0,878.0,933.0,1135.0,792.0,1149.0,1209.0,:,:,:,:,:
Annual,Total,Number,Norway,:,:,:,:,:,:,:,:,:,:,1076.0,1752.0,2700.0,4240.0,3140.0,2775.0,3509.0,3458.0,2933.0,2774.0,2222.0,1442.0,:,:,:,1099.0,1286.0,974.0,1208.0,1323.0,1192.0,1514.0,1373.0,1275.0,1316.0
Annual,Total,Number,Poland,:,:,:,:,:,:,:,:,:,:,:,4195.0,:,2748.0,3144.0,2707.0,2332.0,2526.0,2425.0,2259.0,2512.0,3312.0,3403.0,2810.0,2072.0,2667.0,4020.0,4417.0,4852.0,5233.0,3892.0,3939.0,4604.0,4361.0,4937.0
Annual,Total,Number,Portugal,650.0,622.0,705.0,956.0,527.0,285.0,235.0,383.0,400.0,340.0,607.0,645.0,579.0,646.0,809.0,735.0,898.0,961.0,949.0,1263.0,1206.0,1458.0,1265.0,1016.0,:,:,:,:,:,:,984.0,1037.0,711.0,579.0,:
Annual,Total,Number,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,845.0,476.0,185.0,:,:,:,:,1284.0,:,2229.0,3922.0,7263.0,1586.0,1423.0,1405.0,2536.0,:
Annual,Total,Number,Sweden,:,:,:,:,:,:,:,:,:,:,1309.0,1136.0,1021.0,826.0,659.0,672.0,914.0,1089.0,1186.0,1081.0,1278.0,1463.0,1179.0,1238.0,1183.0,1118.0,1198.0,1361.0,962.0,1191.0,1162.0,:,1674.0,:,:
Annual,Total,Number,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,119.0,84.0,110.0,82.0,79.0,126.0,147.0,152.0,123.0,131.0,92.0,131.0,143.0,137.0,153.0,148.0,197.0,134.0,143.0,123.0,94.0,154.0
Annual,Total,Number,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,731.0,:,277.0,256.0,188.0,319.0,139.0,272.0,326.0,351.0,332.0,332.0,358.0,:,496.0,866.0,1010.0,818.0,607.0,570.0,:
Annual,Total,Number,Türkiye,:,:,:,:,:,:,:,:,:,:,:,13424.0,:,18299.0,24176.0,10664.0,10712.0,15962.0,23271.0,22599.0,:,22777.0,6847.0,6534.0,12248.0,31255.0,42917.0,38835.0,35675.0,32429.0,18848.0,23336.0,32844.0,34588.0,34456.0
Annual,Total,Number,United Kingdom,6868.0,7211.0,5478.0,4847.0,4854.0,4649.0,4329.0,6074.0,5575.0,5629.0,5807.0,5401.0,:,8780.0,9010.0,10440.0,12281.0,12688.0,13988.0,14242.0,14219.0,:,:,12737.0,14289.0,13233.0,13137.0,: @C,: @C,11670.0,9542.0,8920.0,8529.0,:,:
