Time frequency,Unit of measure,Sex,Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0
Annual,Number,Females,Malta,88.0,52.0,86.0,94.0,104.0,105.0,134.0,172.0,157.0,219.0,227.0
Annual,Number,Females,Netherlands,6612.0,7542.0,9335.0,8658.0,9553.0,10060.0,10494.0,10889.0,10396.0,9443.0,9329.0
Annual,Number,Females,Norway,1757.0,1955.0,1896.0,2075.0,2262.0,2327.0,2616.0,2697.0,2689.0,2745.0,2875.0
Annual,Number,Females,Poland,1511.0,1568.0,1694.0,1514.0,1582.0,1782.0,2147.0,2100.0,1977.0,2546.0,3442.0
Annual,Number,Females,Portugal,1045.0,1125.0,2359.0,2577.0,3083.0,3275.0,3500.0,4107.0,4643.0,5177.0,4796.0
Annual,Number,Females,Romania,848.0,1021.0,1101.0,1256.0,1336.0,1405.0,1595.0,1716.0,1534.0,1552.0,1514.0
Annual,Number,Females,Serbia,598.0,676.0,827.0,891.0,1120.0,1253.0,1395.0,1383.0,1346.0,1452.0,1450.0
Annual,Number,Females,Sweden,4713.0,5236.0,5231.0,5312.0,5534.0,5800.0,6120.0,6327.0,6179.0,6351.0,5641.0
Annual,Number,Females,Slovenia,70.0,73.0,86.0,107.0,117.0,124.0,156.0,200.0,257.0,315.0,347.0
Annual,Number,Females,Slovakia,518.0,1051.0,705.0,877.0,777.0,919.0,732.0,895.0,879.0,773.0,539.0
Annual,Number,Females,Türkiye,3775.0,4777.0,5457.0,6433.0,7492.0,8184.0,8606.0,8823.0,8692.0,8644.0,7848.0
Annual,Number,Females,United Kingdom,29330.0,34228.0,36093.0,39214.0,46218.0,47305.0,50284.0,50958.0,:,:,:
Annual,Number,Males,Austria,384.0,491.0,665.0,599.0,673.0,762.0,1029.0,1233.0,1211.0,1164.0,1282.0
Annual,Number,Males,Belgium,1752.0,2101.0,2201.0,2033.0,2371.0,2249.0,2450.0,2339.0,2467.0,2200.0,1993.0
Annual,Number,Males,Bulgaria,57.0,77.0,71.0,44.0,59.0,52.0,49.0,47.0,42.0,54.0,19.0
Annual,Number,Males,Switzerland,1608.0,1747.0,1797.0,1878.0,1966.0,1792.0,2046.0,1966.0,2083.0,2137.0,1845.0
Annual,Number,Males,Cyprus,53.0,62.0,82.0,53.0,95.0,97.0,124.0,138.0,120.0,114.0,156.0
Annual,Number,Males,Czechia,626.0,718.0,776.0,883.0,975.0,1082.0,1189.0,1239.0,1366.0,1515.0,1283.0
Annual,Number,Males,Germany,8057.0,9210.0,10897.0,10923.0,13913.0,14784.0,17223.0,19409.0,19791.0,20439.0,20417.0
Annual,Number,Males,Denmark,1006.0,1009.0,1051.0,1103.0,1268.0,1374.0,1423.0,1613.0,1544.0,1469.0,1724.0
Annual,Number,Males,Estonia,22.0,26.0,29.0,40.0,24.0,27.0,45.0,56.0,55.0,43.0,65.0
Annual,Number,Males,Greece,129.0,171.0,116.0,376.0,555.0,604.0,739.0,836.0,810.0,1003.0,1178.0
Annual,Number,Males,Spain,8305.0,9142.0,9174.0,9933.0,11215.0,11033.0,11303.0,11595.0,11730.0,11132.0,10437.0
Annual,Number,Males,European Union - 27 countries (from 2020),48556.0,54189.0,58551.0,59640.0,69005.0,71586.0,76864.0,81715.0,82306.0,81648.0,79120.0
Annual,Number,Males,European Union - 28 countries (2013-2020),62183.0,70120.0,75651.0,79053.0,91704.0,95440.0,102764.0,:,:,:,:
Annual,Number,Males,Finland,1892.0,2151.0,2402.0,2497.0,2717.0,2959.0,3058.0,3271.0,3400.0,3492.0,4007.0
Annual,Number,Males,France,10017.0,11255.0,11149.0,10848.0,12296.0,12381.0,12206.0,12736.0,12165.0,10878.0,9938.0
Annual,Number,Males,Croatia,163.0,200.0,228.0,224.0,255.0,261.0,366.0,346.0,308.0,344.0,409.0
Annual,Number,Males,Hungary,852.0,868.0,932.0,935.0,1100.0,1051.0,1175.0,1268.0,1327.0,1368.0,1246.0
Annual,Number,Males,Ireland,401.0,520.0,550.0,637.0,709.0,793.0,776.0,900.0,859.0,841.0,833.0
Annual,Number,Males,Iceland,58.0,60.0,59.0,84.0,70.0,86.0,71.0,96.0,95.0,80.0,91.0
Annual,Number,Males,Italy,7842.0,8325.0,8375.0,8495.0,9945.0,9983.0,11194.0,10995.0,11477.0,11857.0,10667.0
Annual,Number,Males,Liechtenstein,2.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,2.0,8.0,2.0
Annual,Number,Males,Lithuania,43.0,56.0,80.0,68.0,91.0,77.0,128.0,120.0,141.0,176.0,180.0
Annual,Number,Males,Luxembourg,52.0,56.0,59.0,87.0,89.0,91.0,89.0,111.0,85.0,103.0,116.0
Annual,Number,Males,Latvia,36.0,40.0,57.0,46.0,46.0,99.0,120.0,151.0,149.0,164.0,170.0
Annual,Number,Males,Malta,44.0,30.0,37.0,49.0,41.0,53.0,64.0,94.0,81.0,108.0,114.0
Annual,Number,Males,Netherlands,2541.0,2873.0,4070.0,3834.0,4310.0,4806.0,4971.0,5372.0,5356.0,4836.0,4681.0
Annual,Number,Males,Norway,746.0,804.0,826.0,944.0,937.0,1076.0,1231.0,1248.0,1321.0,1318.0,1382.0
Annual,Number,Males,Poland,682.0,686.0,740.0,661.0,661.0,794.0,888.0,892.0,846.0,983.0,1442.0
Annual,Number,Males,Portugal,605.0,620.0,1365.0,1548.0,1745.0,1900.0,1909.0,2212.0,2398.0,2668.0,2529.0
Annual,Number,Males,Romania,530.0,530.0,538.0,662.0,658.0,726.0,796.0,875.0,823.0,860.0,794.0
Annual,Number,Males,Serbia,298.0,390.0,419.0,425.0,590.0,617.0,700.0,648.0,649.0,724.0,724.0
Annual,Number,Males,Sweden,2196.0,2455.0,2531.0,2547.0,2798.0,3064.0,3126.0,3348.0,3245.0,3364.0,3026.0
Annual,Number,Males,Slovenia,30.0,36.0,26.0,42.0,53.0,49.0,93.0,103.0,114.0,161.0,183.0
Annual,Number,Males,Slovakia,239.0,481.0,350.0,473.0,343.0,435.0,331.0,416.0,396.0,312.0,231.0
Annual,Number,Males,Türkiye,2670.0,3144.0,3793.0,4258.0,5006.0,5240.0,5427.0,5432.0,5220.0,5423.0,4771.0
Annual,Number,Males,United Kingdom,13627.0,15931.0,17100.0,19413.0,22699.0,23853.0,25900.0,26364.0,:,:,:
Annual,Number,Total,Austria,1267.0,1619.0,2158.0,1923.0,2206.0,2518.0,3539.0,3973.0,3881.0,3639.0,3926.0
Annual,Number,Total,Belgium,5440.0,6501.0,6681.0,6307.0,7171.0,6943.0,7451.0,7114.0,7405.0,6951.0,5931.0
Annual,Number,Total,Bulgaria,171.0,233.0,193.0,149.0,177.0,163.0,137.0,130.0,138.0,146.0,101.0
Annual,Number,Total,Switzerland,5178.0,5742.0,5909.0,5765.0,6368.0,5772.0,6509.0,6369.0,6607.0,6530.0,5799.0
Annual,Number,Total,Cyprus,147.0,173.0,166.0,179.0,266.0,271.0,322.0,378.0,355.0,315.0,408.0
Annual,Number,Total,Czechia,1770.0,1990.0,2280.0,2404.0,2846.0,2965.0,3401.0,3584.0,3778.0,4350.0,3979.0
Annual,Number,Total,Germany,26068.0,29999.0,34845.0,34956.0,43487.0,45432.0,52436.0,58826.0,59085.0,60734.0,60715.0
Annual,Number,Total,Denmark,3042.0,3138.0,3284.0,3433.0,3651.0,3966.0,4185.0,4562.0,4385.0,4205.0,4782.0
Annual,Number,Total,Estonia,83.0,92.0,86.0,111.0,101.0,101.0,155.0,167.0,191.0,227.0,231.0
Annual,Number,Total,Greece,335.0,496.0,419.0,1067.0,1604.0,1848.0,2273.0,2263.0,2451.0,2791.0,3273.0
Annual,Number,Total,Spain,26486.0,29376.0,29074.0,31897.0,36014.0,34934.0,36188.0,36547.0,36735.0,36380.0,32683.0
Annual,Number,Total,European Union - 27 countries (from 2020),155363.0,175087.0,185930.0,189597.0,217981.0,223180.0,240805.0,252417.0,253070.0,253861.0,243915.0
Annual,Number,Total,European Union - 28 countries (2013-2020),198320.0,225246.0,239123.0,248224.0,286898.0,294340.0,316989.0,:,:,:,:
Annual,Number,Total,Finland,6194.0,7047.0,7530.0,8101.0,8568.0,9165.0,9382.0,10108.0,10149.0,10667.0,11449.0
Annual,Number,Total,France,32731.0,36982.0,36776.0,35987.0,40235.0,40896.0,40629.0,41770.0,40274.0,36857.0,33964.0
Annual,Number,Total,Croatia,555.0,691.0,682.0,775.0,918.0,876.0,1127.0,1141.0,1054.0,1156.0,1444.0
Annual,Number,Total,Hungary,2504.0,2783.0,2905.0,2951.0,3474.0,3281.0,3764.0,3949.0,4355.0,4349.0,3970.0
Annual,Number,Total,Ireland,1222.0,1499.0,1742.0,1904.0,2131.0,2275.0,2287.0,2444.0,2389.0,2245.0,2353.0
Annual,Number,Total,Iceland,165.0,171.0,185.0,203.0,208.0,230.0,215.0,271.0,265.0,254.0,266.0
Annual,Number,Total,Italy,24607.0,26531.0,26161.0,26570.0,31672.0,31319.0,35337.0,34461.0,35858.0,37689.0,34310.0
Annual,Number,Total,Liechtenstein,9.0,6.0,9.0,12.0,16.0,4.0,2.0,3.0,3.0,21.0,14.0
Annual,Number,Total,Lithuania,170.0,192.0,255.0,245.0,276.0,305.0,437.0,464.0,499.0,583.0,657.0
Annual,Number,Total,Luxembourg,150.0,205.0,220.0,209.0,248.0,248.0,269.0,296.0,285.0,332.0,323.0
Annual,Number,Total,Latvia,149.0,161.0,219.0,218.0,241.0,377.0,430.0,522.0,521.0,576.0,581.0
Annual,Number,Total,Malta,132.0,82.0,123.0,143.0,145.0,158.0,198.0,266.0,238.0,327.0,341.0
Annual,Number,Total,Netherlands,9153.0,10415.0,13405.0,12492.0,13863.0,14866.0,15465.0,16261.0,15752.0,14279.0,14010.0
Annual,Number,Total,Norway,2503.0,2759.0,2722.0,3019.0,3199.0,3403.0,3847.0,3945.0,4010.0,4063.0,4257.0
Annual,Number,Total,Poland,2193.0,2254.0,2434.0,2175.0,2243.0,2576.0,3035.0,2992.0,2823.0,3529.0,4884.0
Annual,Number,Total,Portugal,1650.0,1745.0,3724.0,4125.0,4828.0,5175.0,5409.0,6319.0,7041.0,7845.0,7325.0
Annual,Number,Total,Romania,1378.0,1551.0,1639.0,1918.0,1994.0,2131.0,2391.0,2591.0,2358.0,2412.0,2308.0
Annual,Number,Total,Serbia,896.0,1066.0,1246.0,1316.0,1710.0,1870.0,2095.0,2031.0,1995.0,2176.0,2174.0
Annual,Number,Total,Sweden,6909.0,7691.0,7762.0,7859.0,8332.0,8864.0,9246.0,9675.0,9424.0,9716.0,8667.0
Annual,Number,Total,Slovenia,100.0,109.0,112.0,149.0,170.0,173.0,249.0,303.0,371.0,476.0,530.0
Annual,Number,Total,Slovakia,757.0,1532.0,1055.0,1350.0,1120.0,1354.0,1063.0,1311.0,1275.0,1085.0,770.0
Annual,Number,Total,Türkiye,6445.0,7921.0,9250.0,10691.0,12498.0,13424.0,14033.0,14255.0,13912.0,14067.0,12619.0
Annual,Number,Total,United Kingdom,42957.0,50159.0,53193.0,58627.0,68917.0,71159.0,76184.0,77322.0,:,:,:
Annual,Rate,Females,Austria,17.35,21.61,28.5,24.61,27.87,31.16,43.66,47.18,45.29,41.69,44.3
Annual,Rate,Females,Belgium,55.56,64.52,64.32,59.53,65.05,62.32,65.34,61.16,61.86,58.81,48.79
Annual,Rate,Females,Bulgaria,2.9,3.93,3.52,2.54,2.89,2.87,2.13,1.96,2.32,2.2,1.93
Annual,Rate,Females,Switzerland,76.8,83.48,84.15,77.83,85.98,75.85,82.87,80.15,80.23,76.45,67.96
Annual,Rate,Females,Cyprus,35.13,40.35,29.4,42.97,57.18,61.59,63.37,74.59,70.45,58.25,72.57
Annual,Rate,Females,Czechia,24.02,25.95,30.53,29.47,35.87,35.52,40.78,42.31,42.7,49.67,47.09
Annual,Rate,Females,Germany,34.0,36.23 d,44.04,43.19,51.59,51.96,58.54,64.61,63.16,63.25,62.15
Annual,Rate,Females,Denmark,70.16,72.53,74.79,77.26,77.8,83.45,87.81,92.24,87.77,82.6,90.54
Annual,Rate,Females,Estonia,7.94,7.66,6.63,7.76,9.21,7.95,11.82,11.67,13.69,17.71,15.78
Annual,Rate,Females,Greece,3.02,4.77,4.32,9.04,13.89,16.24,19.53,18.09,20.12,21.81,25.76
Annual,Rate,Females,Spain,63.34,67.8,64.29,68.53,74.99,70.16,70.89,69.55,67.78,67.76,58.57
Annual,Rate,Females,European Union - 27 countries (from 2020),41.18,45.24,46.45,45.94,51.08,50.35,53.02,54.09,52.9,52.41,49.66
Annual,Rate,Females,European Union - 28 countries (2013-2020),44.26 d,49.15 d,51.93,52.81,59.19,58.54,61.44,:,:,:,:
Annual,Rate,Females,Finland,135.62,149.95,152.73,162.61,165.07,170.35,169.86,178.87,172.71,178.37,180.41
Annual,Rate,Females,France,51.24,56.33,54.41,51.65,55.41,54.08,52.02,51.85,48.82,44.65,41.09
Annual,Rate,Females,Croatia,18.69,20.92 d,19.79,23.81,27.76,24.97,30.74,31.88,29.33,31.43,41.78
Annual,Rate,Females,Hungary,32.48,35.63,37.65,37.5,43.17,39.88,45.63,46.54,51.9,50.4,45.86
Annual,Rate,Females,Ireland,52.71,60.58,74.4,76.85,83.78,84.54,83.3,81.75,78.03,68.1,71.8
Annual,Rate,Females,Iceland,89.0,88.54,98.05,91.69,101.59,103.55,104.1,122.87,116.97,115.12,113.92
Annual,Rate,Females,Italy,38.39,40.27,38.23,37.75,44.12,42.11,46.56,44.4,45.48,47.54,43.41
Annual,Rate,Females,Liechtenstein,50.6,31.29,37.32,61.39,85.32,11.51,11.59,17.03,5.16,65.42,61.55
Annual,Rate,Females,Lithuania,7.06,7.33,9.23,8.89,9.41,11.34,15.55,16.74,17.55,19.37,22.91
Annual,Rate,Females,Luxembourg,43.38,60.43,65.24,46.68,58.73,56.8,63.33,62.6,65.92,74.21,64.83
Annual,Rate,Females,Latvia,8.89,10.16,13.65,13.35,15.43,20.82,22.84,27.09,26.17,28.09,28.43
Annual,Rate,Females,Malta,53.35,30.51,47.18,46.32,51.02,50.31,60.47,74.08,64.3,86.98,84.88
Annual,Rate,Females,Netherlands,79.8,88.81,107.73,97.59,105.29,108.95,111.98,114.64,107.55,96.29,94.1
Annual,Rate,Females,Norway,63.81,70.17,67.38,73.15,79.5,80.65,89.82,91.77,91.24,92.17,95.55
Annual,Rate,Females,Poland,8.26,8.48,8.97,7.79,7.96,8.75,10.57,9.96,9.29,11.91,15.85
Annual,Rate,Females,Portugal,16.24,17.09,35.46,37.64,43.98,45.49,47.37,54.53,60.15,65.58,56.55
Annual,Rate,Females,Romania,9.61,11.55,11.79,12.87,13.28,13.78,15.22,16.06,14.13,13.96,14.08
Annual,Rate,Females,Serbia,20.7,21.78,27.25,28.82,34.3,36.69,39.17,38.74,37.03,39.37,39.74
Annual,Rate,Females,Sweden,76.94,84.99,84.51,85.11,87.82,91.49,95.18,97.7,94.45,96.12,84.32
Annual,Rate,Females,Slovenia,6.23,6.48,8.24,8.78,9.43,9.79,11.95,14.86,18.56,22.3,24.18
Annual,Rate,Females,Slovakia,25.33,51.52,33.7,40.9,35.36,41.28,32.47,37.9,36.11,31.43,21.7
Annual,Rate,Females,Türkiye,29.7 d,22.95 d,38.31 d,43.24 d,47.99,50.47 d,53.0,50.18,46.25,47.66,43.18
Annual,Rate,Females,United Kingdom,81.06,93.72 d,97.71,104.71,121.48,122.47,128.18,128.62,:,:,:
Annual,Rate,Males,Austria,16.05,19.24,26.05,22.79,24.48,26.97,34.87,40.92,38.87,36.41,39.64
Annual,Rate,Males,Belgium,50.27,58.8,60.98,53.75,60.35,55.55,59.8,55.15,56.55,49.57,44.36
Annual,Rate,Males,Bulgaria,2.38,3.32,3.25,1.56,2.22,2.06,2.22,1.82,1.47,2.08,0.82
Annual,Rate,Males,Switzerland,70.12,72.95,72.36,74.24,74.03,65.34,72.19,66.73,67.76,67.75,56.69
Annual,Rate,Males,Cyprus,26.46,32.56,38.52,25.29,40.88,42.53,56.5,58.33,45.58,42.36,60.65
Annual,Rate,Males,Czechia,25.36,28.25,30.06,32.83,35.36,37.52,41.55,40.72,45.05,46.85,40.81
Annual,Rate,Males,Germany,33.29,30.65 d,41.49,39.91,48.43,48.53,54.38,59.05,57.91,57.15,55.3
Annual,Rate,Males,Denmark,65.81,63.35,64.5,66.31,74.2,77.25,78.22,86.09,79.36,72.65,81.88
Annual,Rate,Males,Estonia,7.54,7.8,8.76,10.62,6.97,7.01,12.02,14.58,13.78,11.52,16.4
Annual,Rate,Males,Greece,2.58,3.36,2.32,6.95,10.18,10.82,12.98,14.46,13.57,17.05,20.45
Annual,Rate,Males,Spain,54.02,57.7,55.24,57.62,63.23,60.56,60.0,59.94,59.06,54.87,50.55
Annual,Rate,Males,European Union - 27 countries (from 2020),37.68,40.55,42.03,41.29,46.07,46.11,47.83,49.33,48.07,46.13,44.06
Annual,Rate,Males,European Union - 28 countries (2013-2020),39.12 d,42.63 d,46.77,48.04,53.76,53.97,56.09,:,:,:,:
Annual,Rate,Males,Finland,135.45,150.23,158.97,158.38,162.24,171.98,170.98,176.68,175.65,172.23,190.19
Annual,Rate,Males,France,47.71,51.75,49.25,46.2,50.7,49.42,47.2,47.94,44.38,38.74,34.91
Annual,Rate,Males,Croatia,17.48,17.45 d,20.05,19.28,23.0,21.57,28.84,28.42,24.06,27.35,30.96
Annual,Rate,Males,Hungary,34.83,34.83,38.38,37.47,43.01,40.44,44.68,47.01,49.18,48.59,43.76
Annual,Rate,Males,Ireland,43.78,58.07,59.91,64.68,70.4,74.13,66.13,75.81,66.72,60.44,56.93
Annual,Rate,Males,Iceland,69.51,75.91,67.44,97.54,81.1,93.11,71.15,99.01,90.47,77.48,82.32
Annual,Rate,Males,Italy,35.26,35.59,34.28,33.83,38.47,37.48,40.71,39.35,39.82,40.26,35.65
Annual,Rate,Males,Liechtenstein,20.47,16.0,41.44,41.25,41.19,18.24,0.0,0.0,11.37,65.19,16.76
Annual,Rate,Males,Lithuania,6.41,7.64,9.92,9.06,10.88,9.67,15.93,14.9,17.83,21.18,22.03
Annual,Rate,Males,Luxembourg,45.47,46.01,43.34,71.52,71.47,66.33,55.55,70.75,53.27,59.97,69.21
Annual,Rate,Males,Latvia,7.84,8.23,12.71,8.86,9.9,19.53,24.29,32.5,26.46,30.43,30.29
Annual,Rate,Males,Malta,45.79,26.68,30.13,41.7,33.71,45.38,49.24,68.96,54.02,68.63,72.72
Annual,Rate,Males,Netherlands,62.66,67.67,92.01,83.88,90.34,95.66,96.67,100.52,96.8,84.72,79.46
Annual,Rate,Males,Norway,52.08,55.36,56.31,63.77,61.59,68.41,76.6,75.27,76.02,74.97,75.39
Annual,Rate,Males,Poland,7.31,7.52,7.66,6.81,6.56,8.02,8.69,8.19,7.88,9.0,13.4
Annual,Rate,Males,Portugal,15.89,15.99,36.51,41.6,46.56,49.12,48.69,55.54,59.64,64.32,55.59
Annual,Rate,Males,Romania,9.98,9.37,9.19,11.34,11.18,11.92,13.02,13.85,12.81,13.11,13.0
Annual,Rate,Males,Serbia,15.23,19.55,21.61,20.48,28.12,27.95,30.53,27.99,26.59,29.67,29.61
Annual,Rate,Males,Sweden,65.27,71.54,72.23,71.35,77.14,83.26,83.03,86.28,82.24,82.52,72.87
Annual,Rate,Males,Slovenia,4.67,6.21,4.44,7.65,7.7,6.81,13.41,14.94,15.39,22.11,26.77
Annual,Rate,Males,Slovakia,23.13,49.58,35.16,44.99,31.23,40.65,29.48,35.73,31.99,25.84,18.1
Annual,Rate,Males,Türkiye,32.6 d,23.26 d,42.9 d,45.37 d,51.8,52.81 d,55.84,51.2,45.99,50.06,44.44
Annual,Rate,Males,United Kingdom,69.82,75.23 d,83.09,91.8,104.22,106.04,111.29,109.58,:,:,:
Annual,Rate,Total,Austria,17.11,21.06,28.02,24.23,27.04,30.11,41.32,45.68,43.7,40.17,43.0
Annual,Rate,Total,Belgium,54.36,63.18,63.53,57.98,64.23,60.73,63.74,59.4,60.51,56.02,47.4
Annual,Rate,Total,Bulgaria,2.7,3.7,3.42,2.17,2.65,2.58,2.11,1.9,2.03,2.17,1.52
Annual,Rate,Total,Switzerland,74.96,80.73,80.84,77.04,82.54,72.58,79.7,75.74,76.31,73.81,64.35
Annual,Rate,Total,Cyprus,31.54,37.03,33.34,35.72,50.95,54.01,60.82,68.23,60.88,52.0,67.83
Annual,Rate,Total,Czechia,24.57,26.78,30.54,30.71,35.99,36.57,41.27,42.19,43.77,49.39,45.52
Annual,Rate,Total,Germany,34.2,34.83 d,43.85,42.7,51.24,51.55,57.91,63.51,61.97,61.76,60.32
Annual,Rate,Total,Denmark,69.09,69.91,72.17,73.89,77.0,81.65,84.6,90.33,84.85,79.18,87.7
Annual,Rate,Total,Estonia,7.65,7.77,7.18,8.73,8.58,7.85,11.98,12.37,14.06,15.93,16.03
Annual,Rate,Total,Greece,2.86,4.17,3.5,8.16,12.38,13.96,16.81,16.59,17.38,19.85,23.58
Annual,Rate,Total,Spain,60.88,64.97,61.95,65.41,71.7,67.45,67.73,66.81,65.41,63.72,56.19
Annual,Rate,Total,European Union - 27 countries (from 2020),40.5,44.2,45.56,44.9,49.98,49.45,51.8,53.0,51.73,50.71,48.12
Annual,Rate,Total,European Union - 28 countries (2013-2020),42.87 d,47.29 d,50.8,51.74,57.96,57.53,60.18,:,:,:,:
Annual,Rate,Total,Finland,137.2,151.31,155.73,162.96,166.44,172.33,171.36,179.87,175.15,178.04,185.21
Annual,Rate,Total,France,50.68,55.43,53.37,50.47,54.5,53.04,50.85,50.94,47.78,43.03,39.36
Annual,Rate,Total,Croatia,18.22,19.89 d,20.01,22.48,26.2,23.89,30.33,30.7,27.67,29.9,38.7
Annual,Rate,Total,Hungary,33.5,35.6,38.06,37.71,43.43,40.32,45.65,47.12,51.42,50.2,45.54
Annual,Rate,Total,Ireland,50.29,59.94,69.97,73.51,79.18,81.88,78.27,79.79,74.02,65.49,66.23
Annual,Rate,Total,Iceland,82.08,83.33,85.35,93.79,92.02,98.39,91.63,113.25,107.48,100.65,102.15
Annual,Rate,Total,Italy,37.68,39.15,37.35,36.74,42.57,40.89,44.99,43.0,43.87,45.35,40.88
Annual,Rate,Total,Liechtenstein,40.66,24.97,36.42,54.68,68.23,13.11,8.15,11.46,8.21,63.16,43.49
Annual,Rate,Total,Lithuania,6.84,7.39,9.53,8.94,9.86,10.99,15.86,16.31,17.79,20.14,22.96
Annual,Rate,Total,Luxembourg,44.4,56.76,59.91,53.7,62.25,59.01,61.5,66.47,61.5,70.64,67.14
Annual,Rate,Total,Latvia,8.8,9.81,13.58,12.51,14.32,20.88,23.48,28.54,26.98,29.18,29.68
Annual,Rate,Total,Malta,51.24,30.06,42.37,44.67,45.69,48.84,56.81,73.14,61.32,81.0,79.47
Annual,Rate,Total,Netherlands,74.98,82.8,103.51,93.73,101.12,105.54,107.38,110.42,104.32,92.51,89.37
Annual,Rate,Total,Norway,60.28,65.78,64.04,70.08,73.27,76.64,85.51,86.44,86.43,85.97,88.55
Annual,Rate,Total,Poland,7.94,8.14,8.55,7.47,7.54,8.53,10.0,9.46,8.83,10.99,15.15
Annual,Rate,Total,Portugal,16.25,16.8,36.15,39.26,45.01,46.95,48.1,55.18,60.27,65.52,56.61
Annual,Rate,Total,Romania,9.76,10.84,10.94,12.39,12.59,13.15,14.51,15.38,13.74,13.73,13.8
Annual,Rate,Total,Serbia,18.8,21.0,25.23,25.83,32.1,33.5,35.94,34.66,33.1,35.7,35.94
Annual,Rate,Total,Sweden,73.38,80.78,80.78,80.85,84.53,88.78,91.28,94.35,90.34,91.64,80.43
Annual,Rate,Total,Slovenia,6.09,6.49,7.48,8.29,9.23,9.17,12.59,15.31,17.99,22.7,25.36
Annual,Rate,Total,Slovakia,24.77,51.09,34.25,42.61,34.27,41.36,31.86,37.47,35.13,29.88,20.67
Annual,Rate,Total,Türkiye,30.92 d,23.15 d,40.12 d,44.29 d,49.55,51.47 d,54.13,50.73,46.28,48.56,43.72
Annual,Rate,Total,United Kingdom,77.69,87.48 d,93.14,100.69,115.96,117.14,122.75,122.29,:,:,:
