Annual,Million euro,inf,NL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3944.0,4304.0,4342.0,4853.0,4807.0
Annual,Million euro,inf,PL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,16654.0,20016.0,18207.0,27788.0,32429.0,39351.0,29972.0,4894.818,4835.695,5514.448,5070.132,5668.546,:,:,:,:,:,:
Annual,Million euro,inf,PT,:,:,:,:,:,:,:,:,:,858699 d,732650 d,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,inf,RO,461.0,1529.0,3694.0,544269.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2870.225,2367.005,2133.58,2181.564,3080.164,3920.84,3931.627,5001.115,:
Annual,Million euro,inf,SE,:,:,:,:,:,:,:,:,:,:,:,:,17235 d,15409 d,15395 d,16312 d,18082 d,19789.0,24248 b,25170.0,27608.0,3056.349,2881.794,3045.384,3215.791,3456.114,3585.877,:,3970.414,4140.245,4102.412,:
Annual,Million euro,inf,SI,:,:,:,39589.0,65657.0,67016.0,65950.0,85194.0,91518.0,80072.0,101379.0,130100.0,126736.0,123139.0,675 d,854 d,9168 d,74263 d,584396 d,422099.0,3385.0,:,370.97,399.44,373.35,413.2,579.57,:,598.3,:,:,:
Annual,Million euro,inf,SK,:,:,:,4113.0,4832.0,14124.0,13828.0,11373.0,12518.0,116563.0,13153.0,117112.0,121941.0,177638.0,:,:,227483.0,:,5168.0,5915.0,5037.0,564.1,731.3,1334.8,966.4,979.1,1064.5,915.1,983.8,1472.9,837.5,944.2
Annual,Million euro,inf,TR,:,:,:,10.0,32.0,97.0,136.0,205.0,291.0,456.0,573.0,781.0,1252.0,1693.0,3842.0,3976.0,4847.0,7200.0,11539.0,13686.0,12489.0,6854.549,7203.165,9284.746,7558.4,6369.218,:,:,:,:,:,:
Annual,Million euro,inf,UK,:,:,:,:,:,:,:,:,:,:,:,:,:,8428.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,inf,XK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,207.63,235.206,190.242,:,:,:,:
Annual,Million euro,INF_INV,AL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,234.208,192.693,179.2,89.125,159.067,169.211,175.84,193.291,276.939,201.981,345.053
Annual,Million euro,INF_INV,AT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,346.0,:,307.0,298.0,300.0,296.0,368.0,1431.0,:,:,:,:,:,548.0,:,:,:
Annual,Million euro,INF_INV,BG,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,275.079,351.621,484.303,484.354,410.267,461.499,447.796,349.473,454.494,:,:
Annual,Million euro,INF_INV,CH,:,:,:,:,:,:,1869.0,2091.0,1992.0,2046 p,:,:,:,:,:,:,:,:,3580 d,3604 d,3764 d,3730.81,3647.291,4224.178,4018.529,3989.386,3866.667,4355.448,4766.931,4919.064,:,:
Annual,Million euro,INF_INV,CY,:,:,:,:,:,:,:,:,:,:,84.0,295.0,275.0,312.0,432.0,249.0,54.0,623.0,568.0,625.0,577.0,104.3,97.6,98.1,103.9,121.4,124.6,125.4,136.8,:,:,:
Annual,Million euro,INF_INV,CZ,:,4413.0,4874.0,6001.0,7276.0,7347.0,7131.0,7872.0,7209.0,9251.0,86319.0,84136.0,94615.0,104357.0,15423.0,16370.0,15257.0,15300.0,16942.0,14009.0,14351.0,647.691,604.009,885.553,849.238,984.232,1044.617,1383.054,1640.937,1817.629,1942.929,2625.562
Annual,Million euro,INF_INV,DE,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4210.0,3564.0,3619.0,4309.0,5370.0,6210.0,6284.0,6409.0,6443.0,7128.0,:
Annual,Million euro,INF_INV,DK,3595 d,3934.0,3918.0,4065.0,4380.0,3778.0,4174.0,4325.0,4439.0,4913.0,4982.0,:,:,:,5230.0,5428.0,5309.0,:,:,:,:,1046.944,1101.572,1086.382,1099.5,1065.658,1083.964,874.888,1133.455,973.511,1093.607,:
Annual,Million euro,INF_INV,EE,:,:,:,6668.0,914.0,9626.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_INV,FI,3912.0,3848.0,3889.0,3561.0,3125.0,3352.0,3264.0,527 d,534 d,543 d,634 d,627 d,587.0,600.0,612.0,611.0,673.0,684.0,628.0,658.0,574.0,282.0,226.0,278.0,633 b,484.0,574.0,530.0,445.0,:,:,:
Annual,Million euro,INF_INV,FR,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12866.0,10807.0,10011.0,9216.0,9080.0,9884.0,10413.0,9631.0,10248.211,10612.501,10265.306
Annual,Million euro,INF_INV,HR,:,:,:,149.0,534.0,520.0,317.0,912.0,2418.0,985.0,1268.0,1579.0,1828.0,1793.0,1132.0,1160.0,1216.0,1055.0,1421.0,1578.0,1403.0,424.221,279.524,238.386,197.39,196.551,285.514,354.813,442.004,537.033,470.876,620.0
Annual,Million euro,INF_INV,HU,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,377.487,1033.186,1027.732,617.856,1064.669,1615.087,1983.228,1602.921,1646.391,1258.013,:
Annual,Million euro,INF_INV,IE,1055.0,8607.0,10861.0,:,:,123.0,130.0,143.0,102.0,51.0,52.0,53.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_INV,IS,:,:,:,:,:,3307.0,3595.0,3757.0,4152.0,4188.0,4401.0,4251.0,2562 e,2625 e,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,156.35,:,:
Annual,Million euro,INF_INV,IT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7195.0,2841.0,3860.0,5150.0,3755.0,3409.0,6555.0,4310.0,4393.0,:,6384.0,:
Annual,Million euro,INF_INV,LT,:,:,:,60.0,1264.0,165.0,1811.0,1928.0,225.0,265.0,370.0,421.0,421.0,432.0,3759.0,4186.0,4872.0,358.0,3583.0,403.0,3804.0,1376.9,330.3,435.8,541.8,497.7,367.2,466.2,643.8,501.8,553.7,681.1
Annual,Million euro,INF_INV,LU,:,:,:,:,:,:,:,:,258.0,309.0,331.0,431.0,32.0,349.0,242.0,231.0,268.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_INV,LV,:,:,:,74.0,169.0,236.0,39.0,47.0,245.0,218.0,221.0,407 d,557.0,563.0,9046.0,14787.0,15751.0,9439.0,85.0,886.0,925.0,150.569,187.79,202.8,189.84,226.26,221.36,222.57,198.4,201.4,195.3,227.2
Annual,Million euro,INF_INV,ME,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15.93,34.0,41.0,41.0,:,:,:,:
Annual,Million euro,INF_INV,MK,:,:,:,155.0,154.0,131.0,:,:,:,926.0,1113.0,:,:,387.0,225.0,831.0,828.0,749.0,:,:,:,:,:,:,228.637,195.064,156.963,232.271,164.487,191.635,192.461 p,:
Annual,Million euro,INF_INV,MT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,149.0,174.0,167.0,212.0,1726.0,1986.0,13451.0,10.645 e,28.788 e,32.031 e,26.153 e,27.778,65.083,113.02,118.53,175.62,121.49,92.977 p
Annual,Million euro,INF_INV,NL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1769.0,1903.0,1901.0,1918.0,2000.0
Annual,Million euro,INF_INV,PL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6506.0,:,624.0,952.0,1074.0,1303.0,:,4894.818,4835.695,5514.448,5070.132,5668.546,:,:,:,:,:,:
Annual,Million euro,INF_INV,PT,:,:,:,:,:,:,:,:,:,76662 d,70688 d,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_INV,RO,268.0,94.0,3037.0,425782.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_INV,SE,6294.0,7964.0,5310.0,5718.0,4752.0,4712.0,6557.0,6180.0,6310.0,6988.0,7373.0,6898.0,6920.0,7310.0,7490.0,7736.0,8256.0,8355.0,8342.0,7732.0,8348.0,2012.83,1864.483,1861.656,2085.987,2374.859,2496.612,:,2942.545,2910.068,2893.712,:
Annual,Million euro,INF_INV,SI,:,:,:,7602.0,8424.0,10332.0,13148.0,20542.0,19388.0,18893.0,17048.0,15123.0,16693.0,16872.0,70 d,88 d,877 d,9817 d,121542 d,:,10515.0,:,171.73,187.54,:,:,:,:,:,:,:,:
Annual,Million euro,INF_INV,SK,:,:,:,1911.0,1766.0,2142.0,1995.0,2399.0,2838.0,2938.0,29433.0,29873.0,25835.0,3869.0,:,:,50424.0,:,1747.0,1596.0,1926.0,360.5,550.1,1133.8,751.4,749.6,768.8,638.1,752.2,1112.5,530.9,662.0
Annual,Million euro,INF_INV,TR,:,:,:,1.0,3.0,11.0,18.0,44.0,57.0,91.0,73.0,142.0,126.0,149.0,284.0,497.0,589.0,888.0,719.0,1575.0,1387.0,6224.59,6645.106,9045.778,7328.388,6139.883,:,:,:,:,:,:
Annual,Million euro,INF_INV,XK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9.211,13.219,19.857,:,:,:,:
Annual,Million euro,INF_MNT,AL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8.749,15.263,8.371,13.004,13.601,13.441,13.049,9.063,21.52,27.0,34.39
Annual,Million euro,INF_MNT,AT,:,:,:,:,:,:,:,:,:,:,:,:,:,268086.0,502297.0,140.0,:,370.0,425.0,442.0,422.0,302.0,625.0,:,:,:,:,:,791.0,:,:,:
Annual,Million euro,INF_MNT,BG,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8027.0,3541.0,360.0,5144.0,466.0,3.732,4.346,8.539,4.039,2.608,0.971,1.636,:,:,:,:
Annual,Million euro,INF_MNT,CH,:,:,:,:,:,:,3862.0,4166.0,4231.0,4201 p,:,:,:,:,:,:,:,:,4725.0,4717.0,4677.0,3088.295,3137.658,3582.732,3463.585,3411.892,3263.203,3350.414,3547.875,3543.613,:,:
Annual,Million euro,INF_MNT,CY,:,:,:,:,:,:,:,:,:,:,1088.0,1389.0,1399.0,1604.0,1998.0,2098.0,295 d,2295 d,1926 d,2067 d,1536 d,42.6,82.4,77.1,76.8,81.5,57.7,59.9,73.3,:,:,:
Annual,Million euro,INF_MNT,CZ,:,4810.0,7660.0,9802.0,10537.0,13720.0,14466.0,12217.0,10988.0,103009.0,159707.0,199218.0,329018.0,42137.0,42268.0,41461.0,50962.0,52524.0,43494.0,31799.0,22036.0,513.241,587.122,684.593,767.278,721.287,871.342,982.47,883.84,1138.105,961.003,1239.96
Annual,Million euro,INF_MNT,DE,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3445.0,3036.0,2844.0,3251.0,3580.0,4140.0,4189.0,4453.0,4684.0,4732.0,:
Annual,Million euro,INF_MNT,DK,1488 d,1763.0,2218.0,2578.0,3006.0,2990.0,2908.0,3119.0,3800.0,3971.0,2962.0,:,:,:,8882.0,7600.0,6976.0,:,:,:,:,926.534,812.497,820.116,932.279,1129.379,1166.076,1173.303,1138.419,1139.438,1198.855,:
Annual,Million euro,INF_MNT,EE,:,:,:,603.0,1322.0,1134.0,14616.0,13119.0,15306.0,19344.0,35605.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,ES,:,:,:,:,:,:,:,:,:,:,:,:,:,2068 d,2282 d,2482 d,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,FI,1788.0,1457.0,1403.0,1061.0,890.0,833.0,982.0,151 d,157 d,132 d,136 d,148 d,201.0,183.0,135.0,199.0,221.0,243.0,258.0,181.0,252.0,585.0,586.0,586.0,351 b,363.0,381.0,369.0,674.0,:,:,:
Annual,Million euro,INF_MNT,FR,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2904.0,2760.0,2598.0,2431.0,2369.0,2678.428,2678.318,2501.516,2725.186,2840.069,2716.201
Annual,Million euro,INF_MNT,HR,:,367.0,648.0,597.0,971.0,1320.0,2024.0,2577.0,2326.0,2280.0,4564.0,7928.0,6572.0,5553.0,6409.0,7822.0,7956.0,6674.0,3756.0,3464.0,3600.0,209.01,257.388,245.085,234.426,172.435,193.308,256.808,238.777,243.744,260.388,328.0
Annual,Million euro,INF_MNT,HU,17109.0,24632.0,39437.0,21574.0,22635.0,41890.0,67400.0,58200.0,60530.0,128523.0,169047.0,:,:,:,:,:,:,:,:,:,:,273.461,203.071,220.913,226.027,257.728,291.8,269.152,316.364,285.507,350.903,:
Annual,Million euro,INF_MNT,IE,21884.0,3069.0,25008.0,:,:,375.0,446.0,606.0,780.0,908.0,1084.0,1169.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,IS,:,:,:,:,:,7237.0,7669.0,8574.0,9928.0,13436.0,9752.0,12544.0,16648 p,14069 e,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,80.253,:,:
Annual,Million euro,INF_MNT,IT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3106.0,9134.0,9564.0,9067.0,8446.0,8802.0,7352.0,6813.0,7130.0,:,8303.0,:
Annual,Million euro,INF_MNT,LT,:,:,:,38.0,137.0,1628.0,2611.0,3239.0,401.0,249.0,386.0,490.0,472.0,571.0,7718.0,13428.0,20515.0,9328.0,12327.0,10836.0,12528.0,420.3,130.0,156.6,156.2,155.9,198.0,186.8,203.1,158.7,222.7,231.3
Annual,Million euro,INF_MNT,LU,:,:,:,:,:,:,:,:,166.0,1859.0,2129.0,1884.0,1352.0,1277.0,1759.0,1574.0,1378.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,LV,:,:,:,21.0,31.0,8.0,1.0,4.0,65.0,89.0,65.0,369 d,392.0,1121.0,12563.0,16905.0,18579.0,9539.0,993.0,1578.0,1475.0,99.915,153.99,171.2,175.37,177.34,200.56,178.66,258.9,287.9,262.6,237.8
Annual,Million euro,INF_MNT,ME,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.96,19.0,:,:,:,:,:,:
Annual,Million euro,INF_MNT,MK,:,:,:,155.0,740.0,164.0,:,:,:,1755.0,2262.0,:,:,1418.0,1423.0,2385.0,2767.0,2608.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,MT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,208.0,125.0,1204.0,54.0,133.0,178.0,25676.0,12.691 e,18.344 e,6.940 e,14.840 e,15.846,2.789,7.95,7.49,19.15,17.36,47.219 p
Annual,Million euro,INF_MNT,NL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2175.0,2401.0,2441.0,2935.0,2807.0
Annual,Million euro,INF_MNT,PL,474386.0,717.0,1094.0,940.0,13521.0,1994.0,2587.0,3348.0,40915.0,37964.0,47942.0,47887.0,5979.0,8311.0,10148.0,:,17583.0,26836.0,31355.0,38048.0,29972.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,PT,:,:,:,:,:,:,:,:,:,782037 d,661962 d,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,RO,193.0,589.0,657.0,118487.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,SE,4044.0,5963.0,8411.0,8950.0,7329.0,6509.0,7417.0,6398.0,6212.0,6737.0,8551.0,9900.0,10315.0,8099.0,7905.0,8576.0,9826.0,11434.0,15906 b,17438.0,19260.0,1043.518,1017.311,1183.728,1129.804,1081.255,1089.264,999.613 b,1027.869,1230.178,1208.7,:
Annual,Million euro,INF_MNT,SI,:,:,:,31987.0,57233.0,56684.0,52802.0,64652.0,72130.0,61180.0,84330.0,114977.0,110043.0,106266.0,605 d,765 d,8291 d,64446 d,462854 d,:,23334.0,:,199.24,211.9,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,SK,:,:,:,2202.0,3066.0,11982.0,11833.0,8974.0,9680.0,87183.0,102097.0,87239.0,96106.0,138948.0,:,:,177059.0,:,3421.0,4319.0,3111.0,203.6,181.2,201.0,215.0,229.5,295.7,277.0,231.6,360.4,306.6,282.2
Annual,Million euro,INF_MNT,TR,:,:,:,9.0,29.0,86.0,118.0,161.0,234.0,365.0,500.0,639.0,1126.0,1544.0,3558.0,3479.0,4258.0,6312.0,10820.0,12111.0,11102.0,629.959,558.06,238.969,230.012,229.336,:,:,:,:,:,:
Annual,Million euro,INF_MNT,UK,:,4802.0,4765.0,4349.0,4000.0,3530.0,3235.0,3134.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,XK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,198.418,221.987,170.385,:,:,:,:
Annual,Million euro,VEH,AT,:,:,:,:,:,:,:,:,:,:,:,:,:,674158.0,675174.0,709.0,678.0,530.0,588.0,571.0,550.0,537.0,1158.0,:,425 e,:,435 e,642 e,:,:,:,:
Annual,Million euro,VEH,BG,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7035.0,2794.0,2769.0,4317.0,392.0,232.744,270.222,361.08,379.078,337.253,365.579,352.388,269.302,359.035,:,:
Annual,Million euro,VEH,CY,:,:,:,:,:,:,104.0,114.0,94.0,124.0,113.0,128.0,133.0,129.0,166.0,254.0,375.0,357.0,312.0,226.0,14.0,12.5,15.8,14.1,17.7,20.2,23.8,30.0,29.0,:,:,:
Annual,Million euro,VEH,ES,:,:,:,:,:,:,:,237626 d,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH,FI,:,:,:,2261.0,:,26661.0,30504.0,5436 d,5293 d,5434 d,5819 d,6581 d,6864.0,7352.0,6968.0,7533.0,9081.0,6894.0,6369.0,7557.0,7644.0,622.63,831.52,823.553,858.48,901.24,943.84,:,:,:,:,:
Annual,Million euro,VEH,FR,15010 d,11945.0,12699.0,14143.0,12586.0,11698.0,2200 d,2306 d,2332 d,2517.0,3298 p,2517.0,2702.0,2745.0,2799.0,2953.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH,HR,:,:,:,155.0,217.0,177.0,220.0,195.0,110.0,136.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH,IS,:,:,:,:,:,13041.0,629.0,11981.0,13035.0,9842.0,4845.0,8504.0,:,13053 e,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH,IT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13907.0,:,:,:,:,:
Annual,Million euro,VEH,LT,:,:,55.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH,LV,:,:,:,:,:,:,:,:,:,:,:,:,:,848.0,12577.0,16603.0,11946.0,:,528.0,1119.0,1806.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH,MK,:,:,:,168.0,125.0,12.0,:,:,:,219.0,237.0,:,:,335.0,339.0,880.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH,NL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3108.0,2999.0,3486.0,3827.0,:
Annual,Million euro,VEH,NO,:,:,:,:,:,:,3279.0,1651.0,:,:,:,:,:,:,:,:,:,:,:,:,:,544.404,510.39,475.775,463.587,478.396,475.436,:,:,:,:,:
Annual,Million euro,VEH,PL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1156.0,1695.0,1533.0,799.0,1072.0,1629.0,1587.0,407.624,476.304,621.639,653.649,:,:,:,:,:,:,:
Annual,Million euro,VEH,PT,:,11259.0,27741.0,21867.0,30169 d,34708 d,59877 d,41604 d,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH,RO,0.0,0.0,0.0,310365.0,132709.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_INV,AT,:,:,:,:,:,:,:,:,:,:,:,:,:,393082.0,374878.0,363.0,:,223.0,290.0,271.0,254.0,235.0,533.0,:,264 e,:,326 e,327 e,:,:,:,:
Annual,Million euro,VEH_INV,BG,1120170.0,941187.0,687421.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,361.08,379.078,:,:,352.388,:,:,:,:
