Time frequency,Crops,Structure of production,Geopolitical entity (reporting)\Time,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,Potatoes (including seed potatoes),Area (cultivation/harvested/production) (1000 ha),Romania,207.61,202.67,196.07,186.24,171.39,173.3,174.12,101.03,84.53,80.77,79.49,78.17
Annual,Potatoes (including seed potatoes),Area (cultivation/harvested/production) (1000 ha),Serbia,50.74,51.99,41.66,40.0,38.5,28.23,34.11,29.68,26.39,24.87,23.15,22.48
Annual,Potatoes (including seed potatoes),Area (cultivation/harvested/production) (1000 ha),Sweden,23.88,23.78,23.11,24.21,24.57,23.91,23.65,24.07,23.75,23.41,22.5,23.6
Annual,Potatoes (including seed potatoes),Area (cultivation/harvested/production) (1000 ha),Slovenia,3.31,3.6,3.32,3.16,3.17,2.81,2.8,2.97,2.73,2.89,2.94,2.79
Annual,Potatoes (including seed potatoes),Area (cultivation/harvested/production) (1000 ha),Slovakia,8.98,9.11,8.07,8.26,7.45,7.76,8.19,7.0,6.07,5.73,5.43,6.07
Annual,Potatoes (including seed potatoes),Area (cultivation/harvested/production) (1000 ha),Türkiye,126.0,130.0,154.0,145.0,143.0,136.0,138.0,147.0,135.0,136.0,149.0,:
Annual,Potatoes (including seed potatoes),Area (cultivation/harvested/production) (1000 ha),United Kingdom,139.0,141.0,129.0,139.0,145.0,140.0,144.07,142.20 p,:,:,:,:
Annual,Potatoes (including seed potatoes),Area (cultivation/harvested/production) (1000 ha),Kosovo*,2.8,3.8,3.4,3.8,4.3,3.6,3.7,3.77,3.85,3.88,3.92,:
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Albania,:,:,0.0,0.7,0.0,0.7,0.8,0.84,0.8,0.7,0.6,:
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Austria,50.85,50.6,45.44,43.5,42.68,31.25,27.88,26.32,37.85,33.99,35.68,43.0
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Bosnia and Herzegovina,0.00 n,0.00 n,0.00 n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Belgium,59.8,58.6,52.35,55.54,62.47,62.7,57.61,56.75,55.19,53.26,56.05,58.70 p
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Bulgaria,0.0,0.00 n,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00 n,0.00 n
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Switzerland,19.97,21.04,19.75,19.17,19.14,18.58,17.78,17.6,16.19,15.65,16.13,16.80 e
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Czechia,62.4,62.96,57.61,60.74,66.1,64.76,59.21,59.68,61.23,58.24,58.8,65.91
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Germany,357.4,372.5,312.8,334.5,406.7,413.9,408.7,386.0,390.7,396.3,395.8,437.2
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Denmark,38.0,36.3,36.0,33.1,34.4,34.3,29.0,33.2,33.2,31.7,30.5,31.7
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Greece,5.81,7.87,5.18,5.46,6.5,1.43,1.61,1.74,0.48,0.09,0.04,0.12
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Spain,32.05,38.41,37.61,32.87,36.67,35.3,30.18,27.62,29.5,24.78,34.87,45.05 p
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),European Union - 27 countries (from 2020),1461.17,1515.15,1330.37,1412.45,1645.47,1621.45,1532.78,1487.06,1493.48,1426.07,1468.07,1609.38
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Finland,12.0,13.7,12.4,11.6,11.8,9.8,10.5,11.0,11.33,8.82,10.9,13.84
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),France,393.6,407.15,385.08,404.99,486.1,485.85,446.6,420.67 b,407.89,401.61,380.55,411.6
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Croatia,20.25,21.9,13.88,15.49,19.53,14.07,11.58,10.46,10.07,8.89,8.01,10.00 e
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Hungary,18.82,15.42,15.51,16.0,18.65,15.77,14.08,12.91,12.02,9.71,14.28,16.38
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Iceland,0.0,:,0.00 n,0.0,0.0,0.00 n,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Italy,40.71,51.99,38.12,32.3,37.97,34.41,29.97,27.27,27.91,25.79,23.49,23.6
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Lithuania,17.7,17.0,12.24,15.15,17.15,15.54,14.12,13.99,14.68,11.65,14.42,16.4
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Netherlands,73.0,75.0,58.43,70.72,85.35,85.2,79.18,81.46,80.69,81.8,80.44,85.27
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Norway,:,0.00 n,0.00 n,0.00 n,0.00 n,0.00 n,0.00 n,0.00 n,0.00 n,0.00 n,0.00 n,:
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Poland,193.7,197.64,180.1,203.4,231.72,238.92,240.78,245.72,250.57,221.77,260.76,274.29 e
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Portugal,0.38,0.35,0.1,0.1,0.11,0.0,0.0,0.0,0.00 n,0.00 n,0.0,0.0
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Romania,28.14,31.28,26.6,24.92,28.2,25.72,22.73,21.33,19.64,8.89,12.45,23.88
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Serbia,66.53,64.11,42.12,49.0,53.9,48.13,42.54,37.42,39.41,34.73,41.67,46.84
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Sweden,36.23,34.26,19.38,30.6,30.99,30.64,27.16,29.75,28.6,29.24,28.76,28.46
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Slovenia,0.00 n,0.0,0.00 n,0.00 n,0.00 n,0.00 n,0.18,0.11,0.13,0.07,0.11,0.15
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Slovakia,20.33,22.21,21.52,21.48,22.38,21.91,21.72,21.08,21.8,19.48,22.13,23.75
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Türkiye,291.0,289.0,274.0,322.0,339.0,307.0,313.0,339.0,287.0,276.0,356.0,:
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),United Kingdom,117.0,116.0,90.0,86.0,111.0,114.2,107.8,112.00 p,:,:,:,:
Annual,Sugar beet (excluding seed),Area (cultivation/harvested/production) (1000 ha),Kosovo*,:,:,:,:,:,0.0,:,0.0,0.0,0.0,0.0,:
