Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,Finland,-2.0,0.6,-1.1,3.4,5.8,6.7,-1.1,4.1,0.5,2.1,5.4,2.1,7.6,14.1,-4.5,3.8,1.7,0.3,-1.8,2.5,6.7,-2.2,5.0,1.6,3.4,2.6,3.2,0.7,-1.7
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,France,:,1.7,1.7,1.3,3.4,5.2,2.8,2.4,0.5,3.0,4.0,4.8,6.6,5.4,-1.0,0.6,2.7,0.5,0.2,0.1,1.6,3.0,3.3,4.1,3.0,7.3,2.6,5.0 p,0.5 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,Croatia,3.0,1.0,8.4,7.7,-0.5,0.8,7.8,6.9,5.5,6.2,8.4,11.1,9.7,11.7,3.2,3.2,-1.9,-3.5,0.4,0.1,-1.0,-0.5,0.5,0.2,-1.7,-0.2,1.0,4.7,1.2 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,Hungary,2.4,7.4,7.6,4.6,6.5,10.2,7.4,3.2,8.5,7.6,5.8,8.6,10.4,7.3,6.2,-3.7,-1.0,-2.5,0.6,0.7,1.5,-4.0,0.8,3.4,1.2,3.9,9.1,8.5,1.2 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,Ireland,-11.0 e,10.4 e,8.4 e,15.5 e,18.3 e,19.4 e,11.5 e,6.6,-4.1,8.4,14.9,25.6,11.7,18.9,-4.7,8.0,21.3,2.9,-5.0,9.6,0.0,-27.4,1.9,-8.2,-9.2,-13.1,-4.5,0.5,-4.3
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,Italy,2.7,0.9,1.6,2.2,4.9,5.8,4.2,2.2,3.9,2.9,5.3,5.5,7.6,4.8,-1.7,1.5,1.4,-1.2,-3.2,-0.2,-1.1,-0.2,-1.0,1.1,-0.6,3.0,0.7,1.5,-1.2
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,Lithuania,5.1,2.7,4.4,5.0,3.9,2.5,0.3,2.3,4.4,5.1,8.3,10.2,15.3,5.6,-7.6,-4.3,-1.2,1.1,-0.3,-0.2,1.1,2.7,2.0,1.3,0.7,-1.9,2.5,4.3,3.3
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,Luxembourg,8.8,1.7,13.5,5.7,13.9,18.9,20.4,13.7,-0.5,34.3,1.6,17.4,124.3,-5.6,-1.9,-48.9,25.4,10.9,10.6,34.1,11.0,-7.1,14.4,-29.5,3.1,58.6,6.9,9.5,-1.9
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,Latvia,-3.9,3.7,8.9,8.4,2.6,4.1,4.7,6.1,3.2,11.6,14.2,21.0,17.2,8.9,-5.4,-5.3,-1.8,-0.3,0.2,11.5,-0.4,0.3,2.5,-0.2,0.7,-1.4,-0.3,2.2,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,Malta,8.9 p,10.8 p,8.3 p,3.3 p,8.0 p,8.9 p,6.5 p,-6.1 p,0.5 p,5.6,6.5,3.7,10.1,12.4,9.5,4.3,3.3,-2.4,0.5,4.8,5.3,5.1,8.0,-0.9,11.7,2.0,4.3,3.2,7.6
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,Netherlands,-0.5,3.7,2.6,5.5,7.6,4.8,4.0,3.2,4.4,2.8,6.1,3.6,7.7,6.1,3.5,-0.3,6.3,4.4,11.3,5.7,-1.3,-2.1,1.4,2.3,-1.3,-4.1,5.0,3.3,-2.6 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,Poland,4.0,4.2,2.6,5.4,2.3,3.1,2.2,0.5,0.7,-1.4,1.1,4.9,4.8,8.0,0.7,0.7,3.5,2.6,0.8,2.1,2.6,2.3,1.4,2.1,1.9,0.8,1.8,3.4,0.9
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,Portugal,1.6,3.9,6.4,11.1,7.5,11.5,10.7,1.4,3.6,3.1,2.7,4.9,8.4,10.0,2.9,3.9,1.5,-1.4,1.9,-3.2,5.7,0.6,-1.2,0.8,0.8,1.3,1.1,0.5,-1.5 e
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,Romania,3.3 e,4.9 e,4.8 e,6.0,-2.9,2.3,4.2,6.2,4.5,7.1,7.4,9.4,10.5,8.2,-0.7,0.7,2.0,0.4,-1.3,-2.0,-0.7,-0.1,0.6,0.7,0.9,0.3,2.5,2.8,1.6 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,Sweden,-0.8,0.5,1.5,8.4,8.1,8.2,9.0,1.7,1.0,2.5,6.4,4.9,13.3,12.6,-2.6,0.5,2.2,-2.5,0.0,0.3,1.3,2.6,4.2,2.3,2.5,7.1,8.8,6.3,1.3
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,Slovenia,6.2,2.6,4.6,6.5,7.8,7.3,8.3,5.7,7.0,6.6,8.5,9.5,16.4,13.0,0.3,0.4,0.3,-2.2,-2.9,-5.1,-5.5,-1.3,-0.9,-0.3,-0.1,-0.9,2.3,3.5,-0.4
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-financial corporations,Slovakia,13.5,8.6,10.9,15.2,-1.8,-19.8,6.2,4.3,1.0,-2.3,-0.1,5.0,5.8,11.0,-0.2,0.5,2.1,-0.8,0.0,-2.2,1.7,5.0,1.0,1.9,1.2,1.2,0.8,4.3,0.4
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Austria,2.7 e,2.1,1.9,1.3,3.1,2.7,2.3,2.4,2.1,3.1,3.2,2.6,1.9,0.9,0.3,0.3,0.9,0.1,0.4,0.6,0.8,1.0,1.2,1.4,1.5,1.4,2.1,1.4,-0.7
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.7,1.8,2.6,2.3,2.3,2.6,2.8,3.7,2.4,3.2,2.9,1.3 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Bulgaria,0.0,0.0,0.9,1.2,0.2,0.5,1.2,1.4,3.2,4.8,5.9,4.2,9.5,7.6,0.0,0.1,0.1,-0.3,0.2,0.2,-0.1,0.8,1.7,2.3,2.5,1.6,3.0,3.0,3.3
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Cyprus,17.4,5.4,12.6,11.0,18.8,8.5,2.7,2.0,0.5,6.7,21.8,7.7,14.2,13.5,7.6,9.2,5.7,3.3,-7.9,-2.0,-0.4,0.2,0.8,3.0,0.4,3.2,2.8,-1.4,0.7 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Czechia,0.1,-0.9,0.6,-0.1,0.9,0.8,0.9,3.0,1.3,3.6,3.5,3.7,5.8,3.7,2.1,0.8,1.9,1.2,1.4,0.5,1.8,2.2,2.4,2.0,1.9,1.9,2.9,1.5,1.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Germany,3.9,4.1,3.2,3.6,3.9,2.1,0.9,0.7,0.8,0.0,-0.2,-0.2,-0.8,-0.6,-0.2,0.2,0.4,0.6,0.4,0.7,1.2,1.5,1.7,1.9,2.3,2.5,2.7 p,2.1 p,0.3 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Denmark,0.2,4.5,5.1,4.2,5.9,4.9,6.2,5.5,6.3,9.1,11.5,11.3,8.4,6.9,3.0,1.4,0.3,1.7,-0.1,0.6,1.4,1.0,0.6,1.7,1.5,1.2,2.8,1.3,0.4
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Estonia,0.6,1.9,3.5,-2.8,1.5,2.2,3.2,4.8,6.0,7.4,10.6,14.8,10.9,4.5,-2.0,-1.7,-1.3,0.0,0.2,0.9,2.0,2.4,2.4,2.2,2.7,1.5,2.4,3.5,2.1
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Greece,1.3,1.5,1.4,1.7,2.2,3.0,4.7,5.2,5.3,6.9,8.2,8.4,8.5,5.6,1.5,-0.7,-2.8,-2.7,-2.0,-2.1,-2.2,-1.7,-1.3,-1.0,-1.4,-1.9,-1.0,-1.0 p,-0.5 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Spain,2.6,3.0,4.3,6.0,6.8,6.8,5.2,7.1,8.9,10.5,12.0,12.7,9.1,3.5,-0.3,0.1,-2.1,-3.5,-3.9,-2.7,-1.6,-1.1,-0.4,0.1,0.0,-0.4,0.7,0.4 p,-0.9 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Finland,-1.5,-1.1,0.4,1.7,2.8,2.5,2.1,2.7,4.0,4.7,6.1,5.3,4.8,3.5,3.0,3.2,3.0,2.9,1.6,1.8,2.2,2.6,2.5,2.9,2.5,3.0,2.6,1.9,-0.3
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,France,:,1.3,1.6,0.9,2.3,2.2,2.1,1.9,2.6,3.1,4.5,4.1,4.8,3.3,1.6,2.7,2.5,1.1,0.9,1.1,1.7,2.5,2.9,3.1,3.5,2.9,3.6,3.2 p,0.8 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Croatia,1.0,1.4,4.1,3.0,1.0,2.3,3.6,6.6,5.5,4.3,5.2,6.3,5.9,4.5,-0.9,1.2,-0.6,-0.5,-0.5,-0.1,-0.8,0.3,1.4,2.0,2.4,0.7,1.5,1.7,2.6 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Hungary,-0.4,-0.2,0.6,0.2,1.1,2.1,2.7,4.6,6.0,4.8,4.6,4.9,5.7,4.8,-0.2,-0.9,-3.4,-3.3,-1.5,-1.0,-3.4,0.2,0.4,0.9,2.4,2.7,2.8,1.1,0.6 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-4.0,-1.4,-6.5,0.2,-2.7,-2.8,-0.7,0.0,-1.7,0.9,0.1,1.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Italy,1.7,1.3,1.3,2.1,3.2,3.1,2.6,2.7,2.7,3.7,4.2,4.1,3.9,1.9,1.6,2.0,1.1,-0.4,-0.7,-0.3,0.0,0.5,1.0,1.1,1.0,0.5,1.5,1.3,-0.2
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Lithuania,0.3,0.0,0.3,0.4,0.3,-0.1,0.3,1.3,1.6,3.6,5.9,8.4,9.6,4.8,-1.8,-1.8,-0.9,-0.5,0.0,0.5,1.4,1.6,1.6,1.7,1.9,1.7,2.2,2.2,1.3
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Luxembourg,2.3,1.0,3.1,0.6,5.5,4.6,1.8,2.2,5.3,3.7,4.8,5.1,9.4,3.7,2.3,4.1,3.7,4.4,2.2,4.8,3.0,3.6,4.2,5.2,3.9,3.9,5.2,4.7,0.7
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Latvia,-0.1,0.0,0.6,0.9,0.8,2.6,1.8,3.7,4.7,7.7,13.2,18.4,13.2,2.8,-4.1,-3.0,-3.1,-2.1,-1.3,-1.4,-0.6,-0.9,0.5,0.3,0.5,0.0,1.6,1.1,0.9
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Malta,1.5 p,3.1 p,1.6 p,2.5 p,3.2 p,3.2 p,4.0 p,3.4 p,9.7 p,4.7,5.1,7.1,5.5,5.4,5.7,3.2,2.8,3.2,2.4,1.8,1.4,2.4,4.0,4.2,5.7,3.0,3.5,3.3,3.1
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.1,-1.3,-0.4,2.1,2.3,2.6,2.4,2.3,3.3,4.0,3.7,1.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Poland,0.8,1.9,1.4,2.4,0.5,1.5,1.0,1.1,1.7,2.0,2.7,4.7,6.7,6.7,3.7,2.7,2.5,1.5,1.7,1.5,1.3,1.5,1.7,2.0,1.9,0.5,1.4,-0.9,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Portugal,5.0,6.0,7.0,9.6,10.7,9.5,8.1,6.6,5.3,6.8,6.4,7.5,7.4,3.6,1.4,1.3,-2.3,-4.7,-3.3,-3.0,-1.7,-1.2,0.5,0.4,0.9,1.2,2.4,2.0,0.1 e
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Romania,0.2 e,0.4 e,0.5 e,0.6,-0.1,0.1,0.3,1.5,3.4,2.2,4.2,6.0,9.4,4.5,-0.9,0.2,0.3,-0.1,-0.1,-0.3,0.8,0.7,1.2,1.2,1.1,0.5,1.3,0.6,0.3 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Sweden,-0.2,1.1,2.5,2.5,3.6,4.0,3.7,3.8,4.4,5.2,6.0,5.8,5.5,5.2,5.9,5.3,3.8,3.2,3.6,4.5,5.5,5.5,5.4,4.5,4.4,5.0,6.0,3.3,0.5
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Slovenia,:,:,:,:,:,:,:,1.5,1.5,1.6,3.3,4.2,5.2,2.7,1.8,1.7,0.2,-0.8,-0.8,-0.2,0.2,1.1,1.6,1.7,1.5,0.3,1.4,1.8,0.9
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Households,Slovakia,0.4,0.5,0.7,1.1,0.0,1.1,2.1,2.5,2.8,3.1,6.2,5.9,6.1,5.6,4.7,2.3,2.6,2.5,1.9,3.3,3.3,4.4,4.1,3.8,3.3,2.6,3.6,4.1,1.9
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Austria,0.0 e,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.1,0.1,0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.4,0.3,-0.2,-0.3,-0.1,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Cyprus,0.6,0.1,0.1,0.2,0.9,0.2,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.0,0.0,0.2,0.3,0.0,-0.1,-0.3,-0.5,-0.1,-0.2,-0.1,0.1,0.0,-0.1,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Germany,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p,0.0 p,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Denmark,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Estonia,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.2,0.3,0.4,0.5,0.4,0.0,-0.3,0.1,-0.3,0.1,0.1,0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.1
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0 p,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Spain,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,0.1,0.1,0.0,-0.1,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0 p,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Finland,0.0,-0.1,0.0,0.1,0.1,0.0,0.0,0.2,0.1,0.0,0.1,0.1,0.1,0.1,-0.1,0.2,0.1,0.0,-0.1,-0.2,0.0,0.0,-0.1,0.0,0.0,-0.1,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,France,:,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,0.0 p,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,-0.1,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Italy,-0.1,-0.1,0.0,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Lithuania,0.1,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,-0.1,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Luxembourg,0.0,0.0,0.0,0.0,0.1,-0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,-0.1,-0.1,-0.1,-0.2,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 e,0.0 e,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Poland,0.0,0.0,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0 e
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Romania,0.0 e,0.0 e,0.0 e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Slovenia,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Loans,Liabilities,Non-profit institutions serving households,Slovakia,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
