Annual,Percentage of total population,Brandenburg,:,:,:,:,:,:,:,:,:,15.6,13.4,14.8
Annual,Percentage of total population,Bremen,:,:,:,:,:,:,:,:,:,29.6,20.0,21.5
Annual,Percentage of total population,Hamburg,:,:,:,:,:,:,:,:,:,18.6,18.8,15.0
Annual,Percentage of total population,Darmstadt,:,:,:,:,:,:,:,:,:,17.9,14.1,15.2
Annual,Percentage of total population,Gießen,:,:,:,:,:,:,:,:,:,14.0,17.0,17.3
Annual,Percentage of total population,Kassel,:,:,:,:,:,:,:,:,:,17.4,17.8,14.6
Annual,Percentage of total population,Mecklenburg-Vorpommern,:,:,:,:,:,:,:,:,:,14.1,17.3,15.9
Annual,Percentage of total population,Braunschweig,:,:,:,:,:,:,:,:,:,19.2,17.5,14.8
Annual,Percentage of total population,Hannover,:,:,:,:,:,:,:,:,:,16.7,17.4,15.2
Annual,Percentage of total population,Lüneburg,:,:,:,:,:,:,:,:,:,16.4,13.8,13.5
Annual,Percentage of total population,Weser-Ems,:,:,:,:,:,:,:,:,:,20.5,18.2,15.3
Annual,Percentage of total population,Düsseldorf,:,:,:,:,:,:,:,:,:,18.4,19.9,18.3
Annual,Percentage of total population,Köln,:,:,:,:,:,:,:,:,:,14.2,14.5,14.2
Annual,Percentage of total population,Münster,:,:,:,:,:,:,:,:,:,19.4,16.6,18.5
Annual,Percentage of total population,Detmold,:,:,:,:,:,:,:,:,:,21.4,13.6,15.8
Annual,Percentage of total population,Arnsberg,:,:,:,:,:,:,:,:,:,16.1,19.8,16.7
Annual,Percentage of total population,Koblenz,:,:,:,:,:,:,:,:,:,15.8,16.8,13.0
Annual,Percentage of total population,Trier,:,:,:,:,:,:,:,:,:,10.1,8.8,9.2
Annual,Percentage of total population,Rheinhessen-Pfalz,:,:,:,:,:,:,:,:,:,18.2,11.5,12.6
Annual,Percentage of total population,Saarland,:,:,:,:,:,:,:,:,:,18.6,16.1,14.3
Annual,Percentage of total population,Dresden,:,:,:,:,:,:,:,:,:,13.1,13.4,12.2
Annual,Percentage of total population,Chemnitz,:,:,:,:,:,:,:,:,:,17.0,15.0,19.6
Annual,Percentage of total population,Leipzig,:,:,:,:,:,:,:,:,:,20.2,17.1,15.1
Annual,Percentage of total population,Sachsen-Anhalt,:,:,:,:,:,:,:,:,:,20.5,19.8,22.9
Annual,Percentage of total population,Schleswig-Holstein,:,:,:,:,:,:,:,:,:,16.3,12.8,12.5
Annual,Percentage of total population,Thüringen,:,:,:,:,:,:,:,:,:,19.1,15.0,15.8
Annual,Percentage of total population,Hovedstaden,11.9,9.3,12.1,13.2,14.0,13.5,15.2,14.1,12.7 b,13.4,14.1,12.2
Annual,Percentage of total population,Sjælland,13.1,9.0,10.8,7.8,10.8,10.9,10.8,9.3,10.1 b,10.6,10.9,10.5
Annual,Percentage of total population,Syddanmark,11.3,10.9,13.2,13.0,11.3,12.3,10.8,12.3,12.4 b,12.1,11.8,10.9
Annual,Percentage of total population,Midtjylland,13.0,14.8,11.7,11.8,10.4,11.2,11.7,12.1,12.3 b,11.7,11.9,12.4
Annual,Percentage of total population,Nordjylland,9.7,16.8,12.6,14.3,12.1,13.9,14.0,13.3,11.7 b,13.3,11.1,12.5
Annual,Percentage of total population,Attiki,:,:,:,:,:,:,15.4,13.7,12.1,12.9,13.8,14.2
Annual,Percentage of total population,Voreio Aigaio,:,:,:,:,:,:,20.8,20.7,21.4,22.7,24.6,26.9
Annual,Percentage of total population,Notio Aigaio,:,:,:,:,:,:,17.5,16.9,14.0,17.5,15.8,14.8
Annual,Percentage of total population,Kriti,:,:,:,:,:,:,20.4,15.2,14.1,14.9,10.1,11.1
Annual,Percentage of total population,"Anatoliki Makedonia, Thraki",:,:,:,:,:,:,21.8,24.3,26.1,29.0,26.1,25.9
Annual,Percentage of total population,Kentriki Makedonia,:,:,:,:,:,:,18.9,20.6,21.7,25.5,23.8,23.2
Annual,Percentage of total population,Dytiki Makedonia,:,:,:,:,:,:,24.8,21.6,25.3,21.5,25.4,25.0
Annual,Percentage of total population,Ipeiros,:,:,:,:,:,:,20.1,17.4,17.4,21.1,15.8,16.9
Annual,Percentage of total population,Thessalia,:,:,:,:,:,:,21.6,19.0,19.1,19.7,18.7,20.7
Annual,Percentage of total population,Ionia Nisia,:,:,:,:,:,:,17.2,13.9,10.0,20.1,22.6,18.1
Annual,Percentage of total population,Dytiki Elláda,:,:,:,:,:,:,24.5,23.8,27.0,28.5,26.7,26.8
Annual,Percentage of total population,Sterea Elláda,:,:,:,:,:,:,19.1,20.3,19.9,24.2,25.4,18.7
Annual,Percentage of total population,Peloponnisos,:,:,:,:,:,:,19.0,19.7,20.4,24.2,23.4,26.8
Annual,Percentage of total population,Galicia,18.3,17.2,15.4,19.4,19.0,18.7,18.8,20.0,22.1,20.2,18.0,19.4
Annual,Percentage of total population,Principado de Asturias,13.0,14.1,16.7,16.7,13.4,12.6,14.0,20.7,22.2,20.4,20.1,18.6
Annual,Percentage of total population,Cantabria,17.7,17.8,20.6,14.9,15.3,17.6,19.9,17.3,18.0,15.4,14.8,15.2
Annual,Percentage of total population,País Vasco,13.3,10.5,10.2,10.9,9.0,9.7,8.6,10.0,10.0,12.2,12.2,10.2
Annual,Percentage of total population,Comunidad Foral de Navarra,7.0,9.9,11.9,9.6,9.0,8.3,8.9,7.7,9.9,9.8,10.9,13.8
Annual,Percentage of total population,La Rioja,16.8,19.3,16.2,17.1,11.9,9.7,16.6,12.3,15.0,16.1,16.6,16.9
Annual,Percentage of total population,Aragón,14.5,16.1,16.9,14.4,15.7,13.3,14.2,17.9,16.0,15.8,15.0,15.1
Annual,Percentage of total population,Comunidad de Madrid,14.2,13.4,14.7,15.1,18.2,16.9,16.1,15.0,15.4,15.2,14.8,12.9
Annual,Percentage of total population,Castilla y León,15.9,17.5,20.4,18.3,17.7,15.4,16.1,12.9,15.1,17.9,17.8,18.2
Annual,Percentage of total population,Castilla-La Mancha,30.0,31.3,28.4,28.5,31.7,28.1,29.9,26.2,25.1,27.4,26.1,25.5
Annual,Percentage of total population,Extremadura,29.4,30.9,33.1,29.0,30.4,38.8,37.6,31.5,31.4,32.3,30.0,27.6
Annual,Percentage of total population,Cataluña,15.8,13.9,15.8,13.9,13.2,15.0,13.6,13.9,16.7,14.8,14.5,13.9
Annual,Percentage of total population,Comunitat Valenciana,25.0,23.6,26.2,25.3,24.4,25.6,26.0,23.7,24.6,25.1,22.3,24.3
Annual,Percentage of total population,Illes Balears,19.9,19.8,17.9,21.7,15.5,21.3,15.4,12.0,14.1,17.6,16.9,15.3
Annual,Percentage of total population,Andalucía,28.3,29.1,33.3,35.7,35.4,31.0,32.0,31.3,28.5,32.3,29.1,30.5
Annual,Percentage of total population,Región de Murcia,25.2,26.8,37.2,31.8,28.9,30.1,28.6,27.7,25.0,27.7,26.3,24.2
Annual,Percentage of total population,Ciudad de Ceuta,32.2,40.8,44.3,31.0,36.0,32.5,38.3,40.6,35.3,32.3,34.8,35.9
Annual,Percentage of total population,Ciudad de Melilla,8.6,21.7,19.2,25.8,21.8,26.2,21.4,35.7,36.3,30.1,34.5,30.8
Annual,Percentage of total population,Canarias,33.6,28.4,27.6,28.5,35.0,30.5,32.1,28.5,29.9,28.4,29.4,26.1
Annual,Percentage of total population,Helsinki-Uusimaa,7.1,7.5,8.4,7.8,7.2,7.1,6.9,6.2,7.4,7.7,9.2,9.6
Annual,Percentage of total population,Etelä-Suomi,15.2,13.0,14.5,12.3,11.3,10.7,12.9,12.6,12.5,10.2,14.0,12.2
Annual,Percentage of total population,Pohjois- ja Itä-Suomi,17.0,15.2,16.3,16.0,15.0,14.1,16.3,14.7,15.9,13.6,14.3,14.1
Annual,Percentage of total population,Ile de France,:,:,:,:,:,:,:,:,:,:,14.1,14.8
Annual,Percentage of total population,Centre — Val de Loire,:,:,:,:,:,:,:,:,:,:,11.9,11.0
Annual,Percentage of total population,Bourgogne,:,:,:,:,:,:,:,:,:,:,12.1,13.5
Annual,Percentage of total population,Franche-Comté,:,:,:,:,:,:,:,:,:,:,11.9,11.3
Annual,Percentage of total population,Basse-Normandie,:,:,:,:,:,:,:,:,:,:,11.2,11.2
Annual,Percentage of total population,Haute-Normandie,:,:,:,:,:,:,:,:,:,:,13.6,12.7
Annual,Percentage of total population,Nord-Pas de Calais,:,:,:,:,:,:,:,:,:,:,17.4,20.6
Annual,Percentage of total population,Picardie,:,:,:,:,:,:,:,:,:,:,14.4,15.5
Annual,Percentage of total population,Alsace,:,:,:,:,:,:,:,:,:,:,12.1,13.3
Annual,Percentage of total population,Champagne-Ardenne,:,:,:,:,:,:,:,:,:,:,14.9,15.2
Annual,Percentage of total population,Lorraine,:,:,:,:,:,:,:,:,:,:,13.7,16.6
Annual,Percentage of total population,Pays de la Loire,:,:,:,:,:,:,:,:,:,:,10.0,12.1
Annual,Percentage of total population,Bretagne,:,:,:,:,:,:,:,:,:,:,10.1,11.0
Annual,Percentage of total population,Aquitaine,:,:,:,:,:,:,:,:,:,:,12.0,14.3
Annual,Percentage of total population,Limousin,:,:,:,:,:,:,:,:,:,:,14.3,17.8
Annual,Percentage of total population,Poitou-Charentes,:,:,:,:,:,:,:,:,:,:,12.0,13.6
Annual,Percentage of total population,Languedoc-Roussillon,:,:,:,:,:,:,:,:,:,:,18.1,18.1
Annual,Percentage of total population,Midi-Pyrénées,:,:,:,:,:,:,:,:,:,:,14.0,16.4
Annual,Percentage of total population,Auvergne,:,:,:,:,:,:,:,:,:,:,12.7,10.5
Annual,Percentage of total population,Rhône-Alpes,:,:,:,:,:,:,:,:,:,:,11.7,14.2
Annual,Percentage of total population,Provence-Alpes-Côte d’Azur,:,:,:,:,:,:,:,:,:,:,15.6,16.7
Annual,Percentage of total population,Corse,:,:,:,:,:,:,:,:,:,:,15.8,17.9
Annual,Percentage of total population,Guadeloupe,:,:,:,:,:,:,:,:,:,:,31.3,29.1
Annual,Percentage of total population,Martinique,:,:,:,:,:,:,:,:,:,:,26.0,24.0
Annual,Percentage of total population,Guyane,:,:,:,:,:,:,:,:,:,:,42.0,53.0
Annual,Percentage of total population,La Réunion,:,:,:,:,:,:,:,:,:,:,34.5,33.7
Annual,Percentage of total population,Panonska Hrvatska,:,:,:,:,:,:,:,:,:,27.0,25.9,29.4 b
Annual,Percentage of total population,Jadranska Hrvatska,:,15.3,15.4,15.1,15.4,18.5,18.4,16.1,18.3,18.1,18.2,17.5 b
Annual,Percentage of total population,Kontinentalna Hrvatska (NUTS 2016),:,21.6,21.4,22.4,21.6,20.7,19.7,19.4,18.3,:,:,:
Annual,Percentage of total population,Grad Zagreb,:,:,:,:,:,:,:,:,:,11.6,9.5,10.5 b
Annual,Percentage of total population,Sjeverna Hrvatska,:,:,:,:,:,:,:,:,:,18.5,16.0,17.7 b
Annual,Percentage of total population,Közép-Magyarország (NUTS 2013),8.7,11.1,10.0,10.9,11.0,11.7,:,:,:,:,:,:
Annual,Percentage of total population,Budapest,:,:,:,:,:,:,7.8,10.4,7.4,9.0,7.7,8.3
Annual,Percentage of total population,Pest,:,:,:,:,:,:,7.8,13.3,9.4,9.6,10.3,10.2
Annual,Percentage of total population,Közép-Dunántúl,11.4,9.5,8.1,9.5,9.8,8.5,8.5,6.5,8.1,5.5,7.5,6.3
Annual,Percentage of total population,Nyugat-Dunántúl,9.7,9.5,11.0,9.8,10.3,12.2,8.5,12.7,13.8,10.0,8.7,7.3
Annual,Percentage of total population,Dél-Dunántúl,17.5,18.2,19.2,16.0,12.8,17.4,18.4,14.7,19.5,17.5,18.5,19.2
Annual,Percentage of total population,Észak-Magyarország,20.9,21.6,22.4,21.0,17.7,13.7,17.3,14.3,14.0,17.3,15.4,19.8
Annual,Percentage of total population,Észak-Alföld,22.5,23.1,23.0,22.3,23.1,16.3,19.2,15.8,15.9,18.1,16.0,19.9
Annual,Percentage of total population,Dél-Alföld,15.3,14.8,16.1,17.9,17.9,16.2,16.0,11.1,13.4,15.3,15.2,15.3
Annual,Percentage of total population,Northern and Western,19.9,21.2,:,:,21.6,21.4,22.2,20.4 b,20.0 b,20.1,20.6,17.1
Annual,Percentage of total population,Southern,18.0,17.3,:,:,17.5,17.1,15.9,14.5 b,14.1 b,15.1,14.5,11.1
Annual,Percentage of total population,Eastern and Midland,13.9,12.8,:,:,14.6,12.6,11.7,10.0 b,9.3 b,8.7,10.1,10.9
Annual,Percentage of total population,Piemonte,12.9,11.1,13.8,11.9,14.2,14.0,14.2,13.4,13.5,13.7,13.3,11.9
Annual,Percentage of total population,Valle d’Aosta/Vallée d’Aoste,9.7,9.5,8.4,7.0,14.6,13.8,12.0,6.1,4.9,8.0,5.6,10.8
Annual,Percentage of total population,Liguria,14.3,15.6,16.6,15.9,14.8,13.7,14.0,13.4,16.3,17.8,19.1,12.5
Annual,Percentage of total population,Lombardia,9.1,8.4,9.0,11.1,13.3,13.6,11.1,11.9,11.4,12.3,12.4,10.6
Annual,Percentage of total population,Abruzzo,20.4,18.7,22.0,21.7,20.5,19.8,18.7,19.5,23.2,27.7,29.6,24.9
Annual,Percentage of total population,Molise,26.8,30.8,32.1,27.1,30.6,31.0,23.5,26.5,35.7,29.3,30.5,20.6
Annual,Percentage of total population,Campania,36.7,37.6,38.1,35.5,36.9,34.3,41.4,41.2,39.7,37.6,37.1,36.1
Annual,Percentage of total population,Puglia,29.6,29.6,25.8,30.3,27.4,26.2,26.8,30.4,25.9,25.4,28.8,24.5
Annual,Percentage of total population,Basilicata,32.0,33.1,25.6,28.1,27.7,27.9,30.1,27.1,36.5,27.6,24.5,24.5
Annual,Percentage of total population,Calabria,31.8,33.6,32.4,33.8,34.6,36.4,32.7,30.9,36.0,33.2,34.5,40.6
Annual,Percentage of total population,Sicilia,41.9,40.9,40.1,42.3,41.8,41.3,40.7,41.4,38.2,38.1,36.8,38.0
Annual,Percentage of total population,Sardegna,19.8,21.3,25.9,25.5,26.4,29.6,27.1,22.9,28.6,27.8,30.8,29.0
Annual,Percentage of total population,Provincia Autonoma di Bolzano/Bozen,9.1,9.0,5.4,6.4,6.0,6.0,9.2,9.5,8.4,7.7,10.1,3.9
Annual,Percentage of total population,Provincia Autonoma di Trento,12.2,9.5,10.0,10.2,15.7,12.6,15.3,8.0,11.3,12.0,7.8,7.5
Annual,Percentage of total population,Veneto,12.0,10.3,11.6,10.9,12.2,10.4,11.0,8.7,10.3,13.7,13.0,11.2
Annual,Percentage of total population,Friuli-Venezia Giulia,11.5,9.8,9.2,8.2,9.2,9.3,8.2,8.4,14.6,10.9,12.8,11.7
Annual,Percentage of total population,Emilia-Romagna,8.8,10.9,10.1,9.7,8.9,10.5,10.1,10.9,8.5,9.6,7.3,5.8
Annual,Percentage of total population,Toscana,11.4,12.1,11.6,9.6,9.6,12.9,14.4,14.3,14.1,12.4,10.7,10.2
Annual,Percentage of total population,Umbria,11.9,14.8,16.5,18.4,15.5,11.1,12.5,9.8,9.5,12.1,8.6,10.6
Annual,Percentage of total population,Marche,14.6,12.7,12.2,13.9,16.0,15.8,11.7,13.6,11.9,8.0,11.6,11.1
Annual,Percentage of total population,Lazio,19.0,18.0,18.5,20.5,21.8,20.1,19.3,17.2,19.4,20.6,21.4,21.7
Annual,Percentage of total population,Sostinės regionas,:,:,:,:,:,14.7,17.0,15.9,15.9,13.0,15.4,15.3
Annual,Percentage of total population,Vidurio ir vakarų Lietuvos regionas,:,:,:,:,:,26.1,25.3,22.5,23.0,22.8,23.1,22.8
Annual,Percentage of total population,Groningen,:,:,:,:,18.7 b,19.0,19.4,18.7,19.5,18.7,20.4,18.4
Annual,Percentage of total population,Friesland (NL),:,:,:,:,14.1 b,13.2,14.2,13.6,14.3,15.2,16.2,13.7
Annual,Percentage of total population,Drenthe,:,:,:,:,11.4 b,12.3,12.0,12.6,12.4,13.7,11.6,12.4
Annual,Percentage of total population,Overijssel,:,:,:,:,11.5 b,12.6,13.2,13.0,12.7,13.6,13.3,11.7
Annual,Percentage of total population,Gelderland,:,:,:,:,12.3 b,12.6,12.4,12.1,12.7,13.8,13.6,12.0
Annual,Percentage of total population,Flevoland,:,:,:,:,13.4 b,14.0,13.2,12.2,12.5,16.1,11.2,12.4
Annual,Percentage of total population,Utrecht (NUTS 2021),:,:,:,:,11.8 b,11.9,10.6,12.4,11.4,12.7,12.1,11.7
Annual,Percentage of total population,Noord-Holland,:,:,:,:,13.3 b,13.0,14.0,13.2,13.9,15.3,15.7,13.2
Annual,Percentage of total population,Zuid-Holland (NUTS 2021),:,:,:,:,13.8 b,15.1,15.0,15.0,14.9,15.4,16.7,14.8
Annual,Percentage of total population,Zeeland,:,:,:,:,11.4 b,12.4,12.6,12.5,12.6,14.4,13.2,12.7
Annual,Percentage of total population,Noord-Brabant,:,:,:,:,10.7 b,11.4,11.2,11.4,11.6,12.9,12.1,10.8
Annual,Percentage of total population,Limburg (NL),:,:,:,:,12.5 b,12.8,12.4,12.4,12.4,13.7,14.5,13.3
Annual,Percentage of total population,Oslo og Akershus (statistical region 2016),10.4,11.0,9.4,11.5,12.9,11.9,13.5,13.0,12.8,:,:,:
Annual,Percentage of total population,Innlandet,10.7,10.3,13.5,13.6,11.5,11.1,10.1,17.1,13.0,13.8 b,12.0,10.3 b
Annual,Percentage of total population,Sør-Østlandet (statistical region 2016),8.9,10.6,11.6,11.8,12.2,9.2,9.7,10.9,12.3,:,:,:
Annual,Percentage of total population,Agder og Rogaland (statistical region 2016),8.2,8.4,9.1,10.4,12.3,12.2,14.6,14.6,11.6,:,:,:
Annual,Percentage of total population,Vestlandet (statistical region 2016),9.7,10.8,11.4,12.0,12.5,14.7,12.5,12.2,16.4,:,:,:
Annual,Percentage of total population,Trøndelag,13.5,14.9,12.0,13.3,11.9,14.7,13.2,10.5,12.8,16.7 b,12.7,16.1 b
Annual,Percentage of total population,Nord-Norge,10.7,12.1,12.6,12.7,10.0,13.5,14.6,12.0,:,11.3 b,13.2,10.1 b
Annual,Percentage of total population,Oslo og Viken,:,:,:,:,:,:,:,:,:,12.5 b,11.8,11.8 b
Annual,Percentage of total population,Agder og Sør-Østlandet,:,:,:,:,:,:,:,:,:,11.4 b,14.1,13.8 b
Annual,Percentage of total population,Vestlandet,:,:,:,:,:,:,:,:,:,12.2 b,11.3,8.9 b
Annual,Percentage of total population,Małopolskie,:,:,:,:,:,:,:,16.0,13.7,14.9,13.6,13.5
Annual,Percentage of total population,Śląskie,:,:,:,:,:,:,:,10.7,9.5,11.2,7.8,7.6
Annual,Percentage of total population,Wielkopolskie,:,:,:,:,:,:,:,14.6,15.6,16.2,14.4,14.9
Annual,Percentage of total population,Zachodniopomorskie,:,:,:,:,:,:,:,12.7,11.9,12.0,13.5,15.2
Annual,Percentage of total population,Lubuskie,:,:,:,:,:,:,:,11.6,11.7,12.8,13.3,12.1
Annual,Percentage of total population,Dolnośląskie,:,:,:,:,:,:,:,11.0,11.3,9.9,9.0,11.0
Annual,Percentage of total population,Opolskie,:,:,:,:,:,:,:,14.6,14.4,10.1,12.1,10.7
Annual,Percentage of total population,Kujawsko-pomorskie,:,:,:,:,:,:,:,19.7,16.6,20.6,17.7,19.5
Annual,Percentage of total population,Warmińsko-mazurskie,:,:,:,:,:,:,:,19.9,20.1,19.4,20.6,22.4
Annual,Percentage of total population,Pomorskie,:,:,:,:,:,:,:,12.8,10.1,13.1,13.7,12.5
Annual,Percentage of total population,Łódzkie,:,:,:,:,:,:,:,14.3,14.3,14.4,14.1,13.2
Annual,Percentage of total population,Świętokrzyskie,:,:,:,:,:,:,:,18.1,16.3,13.4,14.8,19.9
Annual,Percentage of total population,Lubelskie,:,:,:,:,:,:,:,26.5,24.4,22.9,22.6,20.4
Annual,Percentage of total population,Podkarpackie,:,:,:,:,:,:,:,19.4,19.3,17.6,17.4,15.8
Annual,Percentage of total population,Podlaskie,:,:,:,:,:,:,:,18.8,22.9,19.6,23.4,26.2
Annual,Percentage of total population,Warszawski stołeczny,:,:,:,:,:,:,:,11.5,10.4,8.8,6.7,8.2
Annual,Percentage of total population,Mazowiecki regionalny,:,:,:,:,:,:,:,19.8,21.6,20.7,16.4,16.3
Annual,Percentage of total population,Norte,:,:,:,:,:,:,18.6,18.3,18.1,21.1,20.0,18.8
Annual,Percentage of total population,Algarve,:,:,:,:,:,:,18.6,18.7,17.7,21.6,22.1,19.7
Annual,Percentage of total population,Centro (PT) (NUTS 2021),:,:,:,:,:,:,18.6,17.3,16.6,19.9,15.5,15.6
Annual,Percentage of total population,Área Metropolitana de Lisboa (NUTS 2021),:,:,:,:,:,:,12.3,13.3,11.1,12.8,10.4,14.7
Annual,Percentage of total population,Alentejo (NUTS 2021),:,:,:,:,:,:,16.9,17.9,16.9,17.1,14.9,14.1
Annual,Percentage of total population,Região Autónoma dos Açores,:,:,:,:,:,:,31.6,31.8,28.5,21.9,25.1,26.1
Annual,Percentage of total population,Região Autónoma da Madeira,:,:,:,:,:,:,27.5,27.8,26.3,24.2,25.9,24.8
Annual,Percentage of total population,Nord-Vest,17.4,17.1,20.4,19.2,17.1,19.0,17.5,14.7,15.5,14.1,14.4,14.7
Annual,Percentage of total population,Centru,18.0,18.2,20.4,17.8,20.8,17.3,19.4,21.2,21.9,20.2,23.8,24.0
Annual,Percentage of total population,Nord-Est,31.7,34.5,36.1,35.9,36.1,33.4,35.6,41.1,35.6,35.5,26.2,31.4
Annual,Percentage of total population,Sud-Est,31.9,32.2,34.0,32.4,31.2,29.6,31.2,31.1,32.6,30.4,28.4,26.8
Annual,Percentage of total population,Sud-Muntenia,22.1,22.7,25.5,30.6,24.8,24.9,25.7,26.0,23.4,23.0,21.5,19.3
Annual,Percentage of total population,Bucureşti-Ilfov,2.6,4.1,4.8,5.9,10.2,6.1,4.1,2.9,2.4,2.9,3.9,2.1
Annual,Percentage of total population,Sud-Vest Oltenia,31.2,28.2,28.3,32.1,34.2,33.4,34.3,31.6,32.7,30.4,34.7,31.3
Annual,Percentage of total population,Vest,25.8,22.7,27.5,19.8,25.1,21.4,14.9,14.7,20.0,20.7,17.9,16.5
