Annual,Per million inhabitants,Rotterdam,41.82,54.7,53.99,48.44,46.41,50.03,35.36,60.19,51.25,85.66,45.24,64.89,62.4,66.21
Annual,Per million inhabitants,Utrecht,35.58,58.51,41.83,55.93,50.39,64.93,79.28,49.14,43.13,45.27,47.38,47.86,43.53,37.69
Annual,Per million inhabitants,Eindhoven,95.44,115.87,159.66,152.55,193.65,183.59,237.47,221.72,232.79,253.24,242.95,199.11,194.01,155.96
Annual,Per million inhabitants,Tilburg,40.16,22.22,55.43,44.23,41.96,35.23,48.24,32.77,52.23,67.2,45.35,27.94,40.71,49.02
Annual,Per million inhabitants,Groningen,19.14,35.38,8.12,13.57,8.13,24.31,13.42,7.99,5.29,2.62,2.61,15.55,10.32,12.89
Annual,Per million inhabitants,Enschede,30.95,22.75,43.77,48.57,42.06,53.31,45.07,41.7,49.57,63.84,43.08,57.48,49.52,41.5
Annual,Per million inhabitants,Arnhem - Nijmegen,32.61,33.89,33.2,25.92,28.68,30.0,35.52,21.19,33.74,29.41,46.06,30.6,27.69,13.78
Annual,Per million inhabitants,Non-metropolitan regions in Netherlands,:,:,:,:,:,:,37.64,:,:,:,:,:,:,:
Annual,Per million inhabitants,Oslo,:,:,29.3,36.55,33.09,20.39,35.35,24.04,19.22,21.38,13.44,16.53,3.24,5.59
Annual,Per million inhabitants,Bergen,:,:,13.07,18.82,18.58,17.14,19.1,9.94,2.17,4.28,3.16,11.4,6.14,3.04
Annual,Per million inhabitants,Warszawa,1.29,:,13.39,17.12,27.75,28.51,35.83,38.0,44.18,40.5,65.21,69.9,80.24,61.55
Annual,Per million inhabitants,Lódz,:,:,5.22,10.5,15.85,23.91,26.68,25.17,31.57,46.2,37.32,52.18,45.98,23.09
Annual,Per million inhabitants,Kraków,:,2.83,5.66,5.65,7.04,16.14,18.21,22.41,21.59,43.68,27.64,34.42,45.21,45.07
Annual,Per million inhabitants,Wroclaw,:,3.14,9.43,9.43,29.94,14.22,20.56,56.15,38.45,57.64,54.39,63.9,71.58,72.93
Annual,Per million inhabitants,Poznan,:,2.72,11.75,14.4,24.2,36.57,25.74,51.97,50.76,74.84,57.15,84.46,93.45,52.06
Annual,Per million inhabitants,Gdansk,:,1.63,11.38,9.72,21.81,:,40.82,23.82,34.71,43.94,38.27,31.85,35.54,29.21
Annual,Per million inhabitants,Szczecin,2.41,2.42,2.43,4.86,14.67,31.88,31.95,36.74,41.69,34.4,29.53,49.34,51.87,24.71
Annual,Per million inhabitants,Bydgoszcz - Torún,:,5.3,6.61,30.36,54.08,75.08,64.47,51.05,44.42,65.22,43.0,46.93,58.61,50.77
Annual,Per million inhabitants,Lublin,:,:,1.4,16.78,9.79,1.4,16.82,25.35,21.11,25.35,7.04,29.61,11.3,16.94
Annual,Per million inhabitants,Katowice,:,:,5.22,9.79,:,11.64,14.87,14.37,18.72,12.28,21.75,23.32,30.73,23.88
Annual,Per million inhabitants,Bialystok,:,:,1.98,5.95,3.97,3.97,13.89,8.0,35.94,33.9,21.9,43.8,29.85,23.87
Annual,Per million inhabitants,Kielce,:,:,11.47,5.11,3.85,6.43,12.88,15.46,9.04,2.59,6.49,3.91,19.62,11.82
Annual,Per million inhabitants,Olsztyn,:,:,8.17,17.96,13.06,26.12,16.3,17.93,21.17,27.69,22.81,39.24,40.93,26.26
Annual,Per million inhabitants,Rzeszów,:,3.32,9.94,8.27,26.41,23.06,47.59,24.72,39.38,21.26,21.15,24.32,33.93,27.38
Annual,Per million inhabitants,Opole,:,:,:,:,:,:,:,15.08,11.75,30.3,20.27,13.59,23.86,42.74
Annual,Per million inhabitants,Czestochowa,:,1.85,5.57,3.72,7.48,13.14,35.78,30.34,28.5,26.67,38.21,44.14,25.04,34.84
Annual,Per million inhabitants,Radom,:,3.18,:,1.6,1.6,1.61,:,8.02,11.26,11.29,12.94,14.61,8.14,14.71
Annual,Per million inhabitants,Bielsko-Biala,:,1.55,10.83,23.17,60.13,29.24,41.41,53.67,71.82,57.94,73.04,44.09,85.05,57.7
Annual,Per million inhabitants,Tarnów,:,:,2.18,8.7,8.7,19.58,17.38,17.71,8.84,11.05,4.42,33.14,15.46,8.84
Annual,Per million inhabitants,Lisboa,8.88,10.66,10.98,10.56,11.96,8.29,16.12,8.55,14.88,12.38,7.1,11.75,7.12,11.02
Annual,Per million inhabitants,Porto,8.6,8.0,15.39,16.5,17.6,22.1,30.05,18.14,23.28,23.31,32.57,29.87,26.57,24.95
Annual,Per million inhabitants,Coimbra,4.24,6.37,4.26,4.27,2.14,2.15,2.15,:,2.17,10.94,6.63,22.32,18.02,4.53
Annual,Per million inhabitants,Bucuresti,:,:,:,:,4.03,:,3.55,3.1,12.79,9.65,13.58,16.64,10.94,14.86
Annual,Per million inhabitants,Cluj-Napoca,:,:,1.43,:,:,:,1.45,2.89,:,1.44,1.43,1.43,4.28,2.85
Annual,Per million inhabitants,Timisoara,:,:,:,:,:,:,:,:,:,:,5.79,:,:,2.87
Annual,Per million inhabitants,Craiova,:,:,:,:,:,:,:,4.26,:,:,1.53,3.07,4.64,:
Annual,Per million inhabitants,Constanta,:,:,:,:,:,:,:,2.76,:,1.46,1.46,1.46,:,:
Annual,Per million inhabitants,Iasi,:,:,:,:,1.23,:,:,:,:,:,1.29,3.84,1.27,:
Annual,Per million inhabitants,Galati,:,:,:,:,:,:,:,1.64,:,:,:,:,:,:
Annual,Per million inhabitants,Brasov,:,:,1.68,:,:,:,:,1.67,1.67,1.82,1.82,1.82,:,9.08
Annual,Per million inhabitants,Ploiesti,:,:,:,:,3.65,:,:,:,:,:,1.32,2.66,:,5.4
Annual,Per million inhabitants,Stockholm,53.5,50.51,66.74,59.79,75.6,74.38,78.23,76.76,76.42,76.5,86.98,67.04,77.8,93.21
Annual,Per million inhabitants,Göteborg,40.44,34.32,40.74,56.92,59.81,61.4,68.67,65.63,66.44,67.27,74.35,61.3,63.73,46.1
Annual,Per million inhabitants,Malmö,49.78,53.79,68.91,65.84,85.27,82.54,74.91,45.49,62.73,66.24,83.13,74.56,64.4,45.26
Annual,Per million inhabitants,Uppsala,30.14,39.93,23.14,39.43,53.14,46.4,15.28,18.08,47.64,32.48,43.86,17.37,22.93,22.59
Annual,Per million inhabitants,Non-metropolitan regions in Sweden,33.83,:,43.1,38.74,46.24,48.76,46.23,46.55,46.17,51.55,55.88,:,:,:
Annual,Per million inhabitants,Ljubljana,6.26,20.8,12.44,16.48,14.31,42.31,43.36,48.55,54.02,53.68,55.06,62.12,89.8,59.59
Annual,Per million inhabitants,Maribor,3.13,6.26,6.27,6.26,9.38,9.31,21.68,12.37,18.57,21.64,6.19,27.84,12.37,18.6
Annual,Per million inhabitants,Non-metropolitan regions in Slovenia,:,:,:,:,:,:,:,:,:,:,46.32,49.73,:,:
Annual,Per million inhabitants,Bratislava,:,6.73,13.5,21.95,28.71,23.62,21.85,15.05,30.0,18.14,26.11,27.49,19.19,14.21
Annual,Per million inhabitants,Kosice,:,:,:,3.86,:,3.84,8.92,2.54,8.85,1.26,8.82,6.29,10.06,7.53
Annual,Per million inhabitants,Non-metropolitan regions in Slovakia,:,:,:,4.75,3.25,:,5.5,5.24,7.75,7.74,10.24,9.24,7.0,:
Annual,Per million inhabitants,London,:,39.79,:,:,:,36.71,34.66,:,:,46.36,42.67,:,:,35.68
Annual,Per million inhabitants,West Midlands urban area,:,14.85,28.2,26.3,26.57,22.55,20.25,28.45,25.71,26.74,24.12,13.0,15.31,11.6
Annual,Per million inhabitants,Leeds,15.48,22.16,21.96,20.85,21.73,15.06,12.19,25.22,25.11,27.75,40.43,23.71,23.53,13.5
Annual,Per million inhabitants,Glasgow,10.71,:,:,:,18.01,:,:,:,:,12.68,19.28,:,6.58,:
Annual,Per million inhabitants,Bradford,16.76,14.53,24.59,26.34,20.06,19.83,11.77,13.59,24.97,19.09,20.93,39.68,24.42,9.38
Annual,Per million inhabitants,Liverpool,10.1,:,10.75,:,9.4,10.73,9.37,:,9.31,9.94,10.58,19.15,23.03,18.35
Annual,Per million inhabitants,Edinburgh,:,:,:,:,:,:,22.15,:,14.44,22.62,16.54,:,22.03,:
Annual,Per million inhabitants,Manchester,15.32,12.93,:,16.39,21.49,15.84,16.36,16.24,15.17,14.12,14.98,16.13,14.47,14.69
Annual,Per million inhabitants,Cardiff,8.55,7.56,9.4,14.96,17.65,10.15,4.58,:,8.16,8.13,13.49,17.87,15.99,:
Annual,Per million inhabitants,Sheffield,9.71,28.99,22.96,15.19,17.02,39.48,13.05,24.01,25.54,14.43,28.64,32.01,17.66,19.23
Annual,Per million inhabitants,Bristol,14.0,4.97,16.71,13.62,27.02,15.33,19.99,19.85,21.58,30.69,19.32,23.7,33.36,8.9
Annual,Per million inhabitants,Belfast,:,:,:,10.74,18.33,6.07,:,:,4.47,:,10.38,10.32,8.8,10.21
Annual,Per million inhabitants,Newcastle upon Tyne,9.89,9.89,15.25,9.84,9.8,12.43,10.61,22.88,11.38,9.59,10.43,12.12,13.79,10.31
Annual,Per million inhabitants,Leicester,27.67,29.04,24.13,16.21,22.2,16.7,22.61,17.95,18.55,19.89,16.83,28.34,25.21,17.8
Annual,Per million inhabitants,Aberdeen,6.82,:,2.25,4.46,2.2,4.36,10.79,6.4,10.56,8.36,14.5,24.63,10.19,8.08
Annual,Per million inhabitants,Exeter,5.62,16.75,15.23,16.49,21.83,17.61,13.5,25.59,16.09,18.66,14.56,15.8,31.34,9.04
Annual,Per million inhabitants,Portsmouth,:,21.23,25.95,:,33.74,:,:,31.39,37.28,15.41,30.66,27.4,25.67,:
Annual,Per million inhabitants,Coventry,23.35,34.3,29.29,32.7,26.43,20.23,24.79,17.59,34.9,59.96,83.45,84.99,87.41,66.39
Annual,Per million inhabitants,Kingston upon Hull,29.81,:,:,:,10.25,13.61,6.79,11.88,13.55,18.58,16.85,11.75,10.04,21.76
Annual,Per million inhabitants,Stoke-on-Trent,17.1,17.02,21.66,22.49,21.42,18.51,16.58,10.09,13.69,10.91,19.01,17.14,:,:
Annual,Per million inhabitants,Nottingham,47.51,18.01,14.17,24.51,27.85,10.36,17.08,:,6.63,19.59,12.91,60.98,25.43,18.77
Annual,Per million inhabitants,Kirklees,10.22,23.71,15.13,20.02,19.85,29.51,17.89,22.61,17.62,68.36,37.93,50.22,38.95,38.75
Annual,Per million inhabitants,Doncaster,14.49,17.05,24.81,22.08,27.12,24.39,19.15,26.69,10.12,21.43,26.37,12.51,17.42,7.44
Annual,Per million inhabitants,Sunderland,:,:,:,:,:,3.61,3.62,3.62,3.63,3.63,3.62,3.62,18.05,14.4
Annual,Per million inhabitants,Medway,15.96,3.98,3.97,:,19.64,7.78,7.72,11.47,15.16,15.01,7.42,7.35,10.9,:
Annual,Per million inhabitants,Brighton and Hove,4.0,8.01,51.72,31.47,35.04,26.92,26.54,22.43,29.5,29.16,18.06,32.26,28.38,10.48
Annual,Per million inhabitants,Swansea,16.28,32.3,20.06,:,11.87,:,7.82,7.78,7.74,9.64,3.85,17.21,9.51,5.7
Annual,Per million inhabitants,Derby,4.3,4.28,16.99,:,20.92,:,12.35,8.15,20.16,8.01,3.98,15.81,11.78,7.83
Annual,Per million inhabitants,Southampton,4.52,4.49,13.33,:,:,4.39,4.36,:,8.53,4.21,:,:,8.14,15.98
Annual,Per million inhabitants,Bournemouth,6.59,26.39,19.71,3.26,22.55,25.43,28.31,30.97,42.58,41.99,65.37,50.04,29.12,40.28
Annual,Per million inhabitants,Blackburn - Blackpool - Preston,13.89,:,13.7,19.67,19.58,22.52,:,34.38,23.84,17.84,16.36,:,:,10.39
Annual,Per million inhabitants,Middlesbrough,:,:,:,14.45,:,5.41,9.01,:,12.58,14.34,14.31,5.35,7.1,7.1
Annual,Per million inhabitants,Norwich,17.94,8.9,20.6,2.92,5.8,14.43,:,19.94,11.32,5.62,11.18,11.1,13.77,2.74
Annual,Per million inhabitants,Cheshire West and Chester,14.97,9.95,:,14.81,11.47,14.7,6.52,:,8.11,8.09,11.3,6.42,12.78,11.18
Annual,Per million inhabitants,Ipswich,16.22,13.13,8.65,14.28,24.08,14.05,20.94,19.41,15.13,17.78,12.26,17.62,16.18,12.1
