Annual,From 15 to 74 years,Percentage of population in the labour force,Females,European Union - 27 countries (from 2020),:,:,:,:,9.5,10.2,10.3,11.2,11.7,11.2,10.3,9.5,8.6,7.7,7.2,7.5,7.4,6.5,6.4
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Finland,:,:,:,:,7.4,7.7,7.2,7.1,7.5,7.8,8.6,8.4,8.3,7.2,6.2,7.4,7.1,6.4,6.5
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,France,9.6,9.5,8.4,7.8,9.2,9.5,9.5,9.7,10.2,10.0,9.9,9.8,9.4,9.0,8.4,8.0,7.8 d,7.1 d,7.2 d
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Croatia,:,:,:,:,10.7,12.4,13.8,16.0 b,16.8,18.3,17.0,13.7,11.8,9.3,7.1,7.5,8.0,7.9,6.7
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Hungary,:,:,:,:,9.0,9.9,10.2,9.9,9.5,7.5,6.6,4.8,4.3,3.7 b,3.3,4.1,4.2,3.5,4.2
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Ireland,:,:,:,:,9.5,11.4,12.5,12.8,12.4,10.9,8.9,7.6,6.3,5.7,4.7,5.9,6.1 b,4.6,4.2
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Iceland,:,:,:,:,5.7,6.7,6.2,5.7,5.1,4.8,4.1,3.0,2.7,2.5,3.1,5.3 b,6.4,3.4,3.1
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Italy,:,:,:,:,9.3,9.7,9.7,12.0,13.2,13.9,12.7,12.8,12.4,11.7 b,11.1,10.4,10.6,9.4,8.8
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Lithuania,:,:,:,:,10.5,14.5,12.9,11.6,10.5,9.2,8.2,6.7,5.7,5.4,5.5,7.7,6.6,5.5,6.4
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Luxembourg,:,:,:,:,6.1,5.1,6.3,5.9,6.4,5.8,7.4 b,6.6,5.5,5.9,5.5,7.0,5.6,4.7,5.4
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Latvia,:,:,:,:,14.2,16.5,13.8,14.0,11.2,9.9,8.7,8.5,7.7,6.5,5.4,7.1,6.6,5.6,5.4
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Montenegro,:,:,:,:,:,:,20.1,20.3,18.8,18.2,17.3,17.1,17.0,15.1,15.7,18.4,:,:,:
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,North Macedonia,:,:,:,:,32.8,32.3,30.8,30.3,29.0,28.6,25.1,22.8,21.8,19.9,18.4,15.9,:,:,:
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Malta,:,:,:,:,7.6,7.1,7.1,7.2,6.1,5.1,5.4,5.2,4.3,3.7,4.7,5.1,3.6,3.1,3.2
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Netherlands,:,:,:,:,6.1,6.7,6.6,7.4,8.4,8.8,8.4,7.6,6.4,5.1,4.5,5.1,4.5,3.8,3.8
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Norway,:,:,:,:,3.0,3.3,3.4,3.1,3.7,3.6,4.3,4.2,4.0,3.8,3.6,4.5,4.2,3.1,3.5
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Poland,:,:,:,:,9.0,10.3 b,10.7,11.2,11.4,9.8,7.8,6.3,5.0,3.9,3.6 b,3.3,3.4,2.9,2.9
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Portugal,:,:,:,:,11.0,12.9,13.9,16.4,17.3,14.8,13.1,11.4,9.6,7.6,7.2,7.2,7.0,6.6,6.9
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Romania,:,:,:,:,7.3,8.3,8.5,8.1,8.3,7.9,7.4,6.2,5.1,4.5,4.3,5.7,5.1,5.1,5.1
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Serbia,:,:,:,:,:,22.7,26.3,27.6,26.5,21.9,20.2,17.4,15.5,14.8,12.1,10.2,12.2,10.1,9.9
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Sweden,7.9,7.4,6.6,6.7,8.2,8.7,7.9,7.9,8.0,7.8,7.4,6.7,6.5,6.4,7.1,8.5,9.2,7.9,7.9
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Slovenia,:,:,:,:,5.8,7.0,8.2,9.4,10.9,10.6,10.1,8.6,7.5,5.7,5.0,5.7,5.3,4.3,3.7
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Slovakia,:,:,:,:,13.0,14.8,13.8 b,14.7,14.7,13.7,13.0,10.9,8.5,7.1,6.0,7.1,7.0,6.4,5.9
Annual,From 15 to 74 years,Percentage of population in the labour force,Females,Türkiye,:,:,:,:,12.7,11.4,10.1,9.4,10.6,11.9 b,12.6,13.7,13.9,13.8,16.5,14.9,14.7 b,13.5,12.7
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Austria,:,:,:,:,6.0,5.5,5.0,5.4,5.9,6.4,6.7,7.0,6.5,5.5,5.1,6.1,6.3,4.9,5.3
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14.4,12.6,10.9
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Belgium,:,:,:,:,7.8,8.2,7.2,7.8,8.8,9.1,9.3,8.2,7.2 b,6.4,5.9,6.0,6.6,5.8,6.0
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Bulgaria,:,:,:,:,8.1,12.0 b,13.3 b,14.6,14.9,13.3,10.8,9.2,7.4,6.7,5.5 b,6.4,5.4,4.3,4.4
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Switzerland,:,:,:,:,:,4.5 b,4.1,4.3,4.6,4.7,4.7,4.9,4.6,4.4,4.1,4.7,4.9,3.9,3.9
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Cyprus,:,:,:,:,5.3,6.2,8.1,12.6,16.6,17.1,15.1,12.7,10.9,8.1,6.7,7.7,7.0,5.8,5.8
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Czechia,:,:,:,:,5.9,6.4,5.8 b,6.0,5.9,5.1,4.2,3.4,2.3,1.8,1.7,2.2,2.3,1.8,2.2
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Germany,:,:,:,:,7.7,7.0 b,5.7 b,5.3,5.2,5.0,4.7,4.2,3.9,3.6,3.3,4.0 b,4.0,3.4,3.3
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Denmark,:,:,:,:,7.1,8.6,7.9,7.8,7.1,6.7,6.1,5.6 b,5.6 b,4.9,4.8,5.3,5.0,4.4,5.0 b
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Euro area – 20 countries (from 2023),:,:,:,:,9.5,10.1,10.1,11.4,12.1,11.6,10.8,9.8,8.8,7.9,7.3,7.7,7.4,6.4,6.2
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Estonia,:,:,:,:,16.7,19.2,13.1,10.9,9.1,7.9,6.5,7.6,6.3,5.6,4.1,7.1,6.8,6.1,6.2
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Greece,:,:,:,:,7.1,10.2,15.3,21.9,24.8,23.7,21.8,20.2,18.2,15.8,14.4,14.6,11.4,9.3,8.5
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Spain,:,:,:,:,17.7,19.6,21.1,24.6,25.6,23.6,20.8,18.1,15.7,13.7,12.5,13.9,13.2 d,11.4 d,10.7 d
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,European Union - 27 countries (from 2020),:,:,:,:,9.2,10.0,9.9,11.0,11.5,10.9,10.1,9.0,8.0,7.1,6.5,7.0,6.8,5.9,5.8
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Finland,:,:,:,:,9.2,9.4,8.7,8.6,9.1,9.6,10.2,9.4,9.1,7.7,7.3,8.1,8.2,7.1,7.9
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,France,8.2,8.3,7.6,7.1,9.0,9.1,8.9,9.8,10.4,10.6,10.8,10.3,9.5,9.0,8.5,8.1,8.0 d,7.5 d,7.5 d
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Croatia,:,:,:,:,7.9,11.1,13.7,16.2 b,17.7,16.3,15.5,12.4,10.5,7.5,6.1,7.3,7.1,5.9,5.7
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Hungary,:,:,:,:,10.3,11.6,11.1,11.3,10.2,7.6,6.6,5.1,3.8,3.4 b,3.3,4.1,3.9,3.7,4.1
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Ireland,:,:,:,:,15.1,17.1,17.8,17.8,14.9,12.7,10.8,9.1,7.1,5.8,5.2,5.8,6.3 b,4.4,4.4
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Iceland,:,:,:,:,8.6,8.3,7.8,6.3,5.6,5.0,3.9,2.9,2.8,2.8,3.8,5.6 b,5.8,4.2,3.9
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Italy,:,:,:,:,6.9,7.7,7.7,10.1,11.7,12.1,11.5,11.0,10.4,9.7 b,9.1,8.6,8.7,7.1,6.8
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Lithuania,:,:,:,:,17.1,21.2,17.9,15.2,13.1,12.2,10.1,9.1,8.6,6.9,7.1,9.3,7.6,6.5,7.3
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Luxembourg,:,:,:,:,4.4,3.8,3.8,4.5,5.4,5.9,6.1 b,6.0,5.6,5.3,5.7,6.6,4.9,4.5,5.0
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Latvia,:,:,:,:,21.1,23.0,18.8,16.2,12.7,11.9,11.1,11.0,9.8,8.4,7.2,9.1,8.5,8.1,7.6
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Montenegro,:,:,:,:,:,:,19.3,19.8,20.0,17.8,17.8,18.3,15.4,15.3,14.7,17.5,:,:,:
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,North Macedonia,:,:,:,:,31.8,31.9,31.8,31.5,29.0,27.7,26.8,24.4,22.8,21.3,16.5,16.7,:,:,:
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Malta,:,:,:,:,6.5,6.7,6.0,5.6,6.1,6.1,5.4,4.4,3.8,4.1,3.7,4.7,3.9,3.7,3.7
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Netherlands,:,:,:,:,4.8,5.5,5.6,6.4,8.1,8.0,7.4,6.5,5.4,4.7,4.3,4.6,4.0,3.3,3.4
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Norway,:,:,:,:,3.8,4.5,3.7,3.8,4.1,3.9,5.0,5.5,4.8,4.2,4.1,4.9,4.6,3.4,3.7
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Poland,:,:,:,:,8.1,9.7 b,9.4,9.7,10.0,8.7,7.5,6.2,5.0,3.9,3.0 b,3.1,3.4,2.8,2.8
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Portugal,:,:,:,:,11.4,12.4,13.2,16.7,17.2,14.4,12.8,11.6,8.8,6.9,6.0,6.9,6.5,5.8,6.2
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Romania,:,:,:,:,9.2,9.5,9.5,9.2,9.5,9.1,9.1,7.9,6.8,5.8,5.3,6.3,6.0,6.0,5.9
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Serbia,:,:,:,:,:,19.9,24.0,24.9,22.5,19.7,18.1,15.8,13.9,12.9,10.7,9.5,10.3,9.1,9.1
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Sweden,7.9,7.0,5.9,6.0,8.7,8.7,7.9,8.3,8.3,8.2,7.6,7.4,7.0,6.5,6.7,8.5,8.6,7.1,7.5
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Slovenia,:,:,:,:,5.9,7.4,8.2,8.4,9.5,9.0,8.1,7.5,5.8,4.6,4.0,4.4,4.3,3.8,3.6
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Slovakia,:,:,:,:,11.2,13.9,13.3 b,13.2,13.7,12.5,10.1,8.6,7.7,6.0,5.5,6.2,6.7,5.9,5.8
Annual,From 15 to 74 years,Percentage of population in the labour force,Males,Türkiye,:,:,:,:,12.6,10.4,8.3,7.7,8.0,9.1 b,9.2,9.6,9.4,9.6,12.4,12.4,10.7 b,9.0,7.7
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Austria,:,:,:,:,5.7,5.2,4.9,5.2,5.7,6.0,6.1,6.5,5.9,5.2,4.8,6.0,6.2,4.8,5.1
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,17.4,15.4,13.2
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,:,:,:,:,8.0,8.4,7.2,7.6,8.6,8.7,8.7,7.9,7.2 b,6.0,5.5,5.8,6.3,5.6,5.5
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,:,:,:,:,7.9,11.3 b,12.3 b,13.3,13.9,12.4,10.1,8.6,7.2,6.2,5.2 b,6.1,5.2,4.2,4.3
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Switzerland,:,:,:,:,:,4.8 b,4.4,4.5,4.8,4.9,4.8,5.0,4.8,4.7,4.4,4.8,5.1,4.1,4.1
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Cyprus,:,:,:,:,5.4,6.3,7.9,11.9,15.9,16.1,15.0,13.0,11.1,8.4,7.2,7.6,7.2,6.3,5.8
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Czechia,:,:,:,:,6.7,7.3,6.7 b,7.0,7.0,6.1,5.1,4.0,2.9,2.2,2.0,2.6,2.8,2.2,2.6
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Germany,:,:,:,:,7.3,6.6 b,5.5 b,5.1,5.0,4.7,4.4,3.9,3.6,3.2,3.0,3.7 b,3.7,3.2,3.1
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Denmark,:,:,:,:,6.4,7.7,7.8,7.8,7.4,6.9,6.3,6.0 b,5.8 b,5.1,5.0,5.6,5.1,4.5,5.1 b
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Euro area – 20 countries (from 2023),:,:,:,:,9.7,10.3,10.3,11.5,12.2,11.7,11.0,10.1,9.1,8.2,7.6,8.0,7.8,6.8,6.6
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Estonia,:,:,:,:,13.5,16.6,12.3,9.9,8.6,7.3,6.4,6.8,5.8,5.4,4.5,6.9,6.2,5.6,6.4
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Greece,:,:,:,:,9.8,12.9,18.1,24.8,27.8,26.6,25.0,23.9,21.8,19.7,17.9,17.6,14.7,12.5,11.1
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Spain,:,:,:,:,17.9,19.9,21.4,24.8,26.1,24.5,22.1,19.6,17.2,15.3,14.1,15.5,14.9 d,13.0 d,12.2 d
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,European Union - 27 countries (from 2020),:,:,:,:,9.3,10.1,10.1,11.1,11.6,11.0,10.2,9.3,8.3,7.4,6.8,7.2,7.1,6.2,6.1
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Finland,:,:,:,:,8.3,8.6,8.0,7.9,8.3,8.7,9.4,8.9,8.7,7.5,6.8,7.7,7.7,6.8,7.2
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,France,8.9,8.9,8.0,7.4,9.1,9.3,9.2,9.8,10.3,10.3,10.3,10.1,9.4,9.0,8.4,8.0,7.9 d,7.3 d,7.3 d
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Croatia,:,:,:,:,9.2,11.7,13.7,16.1 b,17.3,17.3,16.2,13.0,11.1,8.3,6.6,7.4,7.5,6.8,6.1
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Hungary,:,:,:,:,9.7,10.8,10.7,10.7,9.8,7.5,6.6,5.0,4.0,3.6 b,3.3,4.1,4.0,3.6,4.1
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Ireland,:,:,:,:,12.6,14.6,15.4,15.5,13.8,11.9,9.9,8.4,6.7,5.8,5.0,5.9,6.2 b,4.5,4.3
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Iceland,:,:,:,:,7.2,7.6,7.0,6.0,5.4,4.9,4.0,3.0,2.7,2.7,3.5,5.5 b,6.1,3.8,3.5
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Italy,:,:,:,:,7.9,8.5,8.5,10.9,12.4,12.9,12.0,11.7,11.3,10.6 b,9.9,9.3,9.5,8.1,7.7
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Lithuania,:,:,:,:,13.8,17.8,15.4,13.4,11.8,10.7,9.1,7.9,7.1,6.2,6.3,8.5,7.1,6.0,6.9
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Luxembourg,:,:,:,:,5.1,4.4,4.9,5.1,5.9,5.9,6.7 b,6.3,5.5,5.6,5.6,6.8,5.3,4.6,5.2
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Latvia,:,:,:,:,17.7,19.7,16.3,15.1,11.9,10.9,9.9,9.7,8.7,7.4,6.3,8.1,7.6,6.9,6.5
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Montenegro,:,:,:,:,:,:,19.7,20.0,19.5,18.0,17.6,17.8,16.1,15.2,15.2,17.9,:,:,:
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,North Macedonia,:,:,:,:,32.2,32.0,31.4,31.0,29.0,28.0,26.1,23.7,22.4,20.8,17.3,16.4,:,:,:
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Malta,:,:,:,:,6.9,6.9,6.4,6.2,6.1,5.7,5.4,4.7,4.0,4.0,4.1,4.9,3.8,3.5,3.5
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Netherlands,:,:,:,:,5.4,6.1,6.0,6.8,8.2,8.4,7.9,7.0,5.9,4.9,4.4,4.9,4.2,3.5,3.6
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Norway,:,:,:,:,3.4,4.0,3.6,3.5,3.9,3.8,4.7,4.9,4.4,4.0,3.9,4.7,4.4,3.2,3.6
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Poland,:,:,:,:,8.5,10.0 b,10.0,10.4,10.6,9.2,7.7,6.3,5.0,3.9,3.3 b,3.2,3.4,2.9,2.8
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Portugal,:,:,:,:,11.2,12.6,13.5,16.6,17.2,14.6,13.0,11.5,9.2,7.2,6.6,7.1,6.7,6.2,6.5
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Romania,:,:,:,:,8.4,9.0,9.1,8.7,9.0,8.6,8.4,7.2,6.1,5.3,4.9,6.1,5.6,5.6,5.6
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Serbia,:,:,:,:,:,21.1,25.0,26.0,24.2,20.7,19.0,16.5,14.6,13.8,11.3,9.8,11.2,9.6,9.5
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Sweden,7.9,7.2,6.3,6.3,8.5,8.7,7.9,8.1,8.1,8.0,7.5,7.1,6.8,6.5,6.9,8.5,8.9,7.5,7.7
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Slovenia,:,:,:,:,5.9,7.3,8.2,8.9,10.1,9.7,9.0,8.0,6.6,5.1,4.4,5.0,4.8,4.0,3.7
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Slovakia,:,:,:,:,12.0,14.3,13.5 b,13.9,14.1,13.1,11.5,9.6,8.1,6.5,5.7,6.7,6.8,6.1,5.8
Annual,From 15 to 74 years,Percentage of population in the labour force,Total,Türkiye,:,:,:,:,12.6,10.7,8.8,8.2,8.8,9.9 b,10.3,10.9,10.9,10.9,13.7,13.2,12.0 b,10.5,9.4
