Annual,Number,Total,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9758.0,10352.0,15479.0,19181.0,25354.0,26681.0,19569.0,18277.0,16494.0,15142.0,16158.0,15969.0,17031.0,17842.0,15915.0,17268.0,18697.0,21508.0,22011.0,23137.0,24150.0
Annual,Number,Total,Germany,:,:,101199.0,125276.0,240314.0,255575.0,229512.0,179256.0,122343.0,98427.0,96629.0,93119.0,95764.0,111208.0,:,175896.0,204571.0,212847.0,217791.0,271723.0,313973.0,289982.0,282462.0,253138.0,228703.0,208252.0,207420.0,198683.0,189264.0,184617.0,187284.0,187420.0,155058.0,138878.0,141465.0,140889.0,138632.0,148849.0,158457.0,182066.0,138286.0,153287.0,163370.0,216401.0,195257.0,217866.0,216649.0
Annual,Number,Total,Denmark,:,:,2508.0,2448.0,2566.0,2826.0,3755.0,3162.0,2626.0,2311.0,2204.0,1281.0,1127.0,1704.0,1740.0,1257.0,1674.0,2029.0,2249.0,2989.0,3228.0,3373.0,4200.0,3300.0,2416.0,2625.0,:,:,:,7579.0,10240.0,6690.0,:,:,:,:,1564.0,1940.0,2238.0,2987.0,2834.0,3465.0,3208.0,3678.0,3814.0,3163.0,2685.0
Annual,Number,Total,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,876.0,326.0,168.0,163.0,139.0,45.0,86.0,82.0,53.0,152.0,173.0,185.0,231.0,319.0,771.0,1254.0,1186.0,468.0,476.0,566.0,667.0,836.0,970.0,936.0,1145.0,671.0,708.0,824.0,913.0,1132.0,1536.0,1611.0
Annual,Number,Total,Greece,:,:,7935.0,10117.0,13242.0,18974.0,18538.0,14927.0,14626.0,11460.0,9583.0,14747.0,21556.0,37077.0,39285.0,44422.0,48495.0,41315.0,47588.0,42802.0,53817.0,64284.0,78691.0,72800.0,76155.0,61666.0,65599.0,79635 d,90126 d,92183 d,103879 d,102774 d,73115 d,61763 d,47754 d,33687 d,29498 b,31922.0,34485.0,41486.0,28852.0,33377.0,38109.0,35464.0,44437.0,55662.0,65814.0
Annual,Number,Total,Spain,:,:,50406.0,41376.0,39668.0,41308.0,42172.0,32979.0,38904.0,45823.0,60792.0,80550.0,107673.0,118525.0,118788.0,100596.0,50734.0,115342.0,109661.0,31217 d,41872 d,56152 d,68670 d,72075 d,64196 d,63416 d,:,:,:,275180 d,285150 d,222140 d,139908 d,141030 d,125059 d,102603 d,95845.0,114600.0,135165.0,159640.0,143398.0,163035.0,181760.0,159982.0,171775.0,182294.0,206151.0
Annual,Number,Total,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,784929.0,851455.0,963307.0,870696.0,947492.0,1017034.0,1038787.0,1115095.0,1158112.0,:
Annual,Number,Total,Finland,:,:,:,:,:,:,:,:,:,:,:,:,4464.0,5096 d,3223 d,2029 d,1232 d,855 d,1007.0,1306 d,2340 d,3810 d,5781 d,5191 d,4424 d,4931 d,6283 d,7847 d,9252 d,11037 d,11559 d,10235 d,7064 d,6067.0,5758.0,5014.0,3959.0,3504.0,3192.0,3107.0,2927.0,3285.0,3396.0,3717.0,3709.0,3800.0,3543.0
Annual,Number,Total,France,:,:,133050.0,136400.0,108310.0,119680.0,101120.0,80280.0,73330.0,86092.0,93088.0,104068.0,113170.0,125225.0,117833.0,117419.0,101467.0,85992.0,85639.0,116891.0,148435.0,173289.0,193817 d,180536 d,180425 d,169587 d,196928 d,224696 d,241023 d,274501 d,290446 d,237398.0,254067.0,231020.0,215309.0,197455.0,172382.0,175894.0,173432.0,182650.0,175135.0,188029.0,207484.0,201913.0,217712.0,205053.0,242816.0
Annual,Number,Total,Georgia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1301.0
Annual,Number,Total,Croatia,:,2013.0,:,4875.0,:,:,:,:,1771.0,:,:,:,:,2646.0,2122.0,1012.0,918.0,2164.0,2586.0,3110.0,3052.0,2124.0,1866.0,2069.0,2929.0,4480.0,6857.0,6657.0,6701.0,8087.0,9433.0,9344.0,5125.0,3072.0,2941.0,2652.0,2245.0,2762.0,2953.0,3740.0,4436.0,6057.0,7164.0,5971.0,2155.0,3325.0,4850.0
Annual,Number,Total,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,461.0,393.0,167.0,202.0,227.0,512.0,920.0,1752.0,2170.0,2888.0,5052.0,6168.0,10592.0,9169.0,7601.0,9283.0,8317.0,3803.0,6408.0,2196.0,2053.0,2089.0,1992.0,2206.0,2356.0,2384.0,3126.0,4160.0,4347.0,4681.0,5274.0,6689.0
Annual,Number,Total,Ireland,9464.0,:,:,6188.0,:,:,:,:,4113.0,:,:,:,:,2684.0,3197.0,2884.0,1914.0,1837.0,1911.0,2412.0,2717.0,3117.0,4955.0,6871.0,6919.0,5596.0,4993.0,3833.0,3240.0,3206.0,2931.0,2693.0,1468.0,1154.0,833.0,628.0,637.0,717.0,1042.0,1435.0,1310.0,1369.0,1881.0,1618.0,2256.0,2753.0,2877.0
Annual,Number,Total,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,121.0,83.0,85.0,90.0,98.0,146.0,182.0,214.0,197.0,138.0,225.0,377 e,1080 e,:,:,:,:,:,:,:,:,:,:,:,285.0,314.0,227.0,224.0,219.0,:,:
