Time frequency,Unit of measure,Rail network segment (2010),Train category\Time,2010.0
Annual,Number,Szajol - Bekescsaba,Passenger trains,8549.0
Annual,Number,Szajol - Puspokladany,Goods trains,729.0
Annual,Number,Szajol - Puspokladany,Passenger trains,13441.0
Annual,Number,Puspokladany - Biharkeresztes,Goods trains,514.0
Annual,Number,Puspokladany - Biharkeresztes,Passenger trains,5051.0
Annual,Number,Biharkeresztes - Bih-Ora,Goods trains,0.0
Annual,Number,Puspokladany - Debrecen,Goods trains,718.0
Annual,Number,Puspokladany - Debrecen,Passenger trains,13486.0
Annual,Number,Zahony - Cop-Zah,Goods trains,0.0
Annual,Number,Zahony - Cop-Zah,Passenger trains,2411.0
Annual,Number,Zalalovo - Hod-Zal,Goods trains,721.0
Annual,Number,Zalalovo - Hod-Zal,Passenger trains,4382.0
Annual,Number,Zalalovo - Ukk,Goods trains,161.0
Annual,Number,Zalalovo - Ukk,Passenger trains,6499.0
Annual,Number,Budapest - Vac,Goods trains,524.0
Annual,Number,Budapest - Vac,Passenger trains,24288.0
Annual,Number,Vac - Szob,Goods trains,461.0
Annual,Number,Vac - Szob,Passenger trains,13018.0
Annual,Number,Budapest - Hatvan,Goods trains,2560.0
Annual,Number,Budapest - Hatvan,Passenger trains,23378.0
Annual,Number,Hatvan - Fuzesabony,Goods trains,345.0
Annual,Number,Hatvan - Fuzesabony,Passenger trains,12938.0
Annual,Number,Fuzesabony - Miskolc,Goods trains,354.0
Annual,Number,Fuzesabony - Miskolc,Passenger trains,17398.0
Annual,Number,Miskolc - Felsozsolca,Goods trains,1053.0
Annual,Number,Miskolc - Felsozsolca,Passenger trains,16886.0
Annual,Number,Hidasnemeti - Hid-Kec,Goods trains,0.0
Annual,Number,Debrecen - Nyiregyhaza,Goods trains,1356.0
Annual,Number,Debrecen - Nyiregyhaza,Passenger trains,18384.0
Annual,Number,Nyiregyhaza - Zahony,Goods trains,325.0
Annual,Number,Nyiregyhaza - Zahony,Passenger trains,8365.0
Annual,Number,Felsozsolca - Nyiregyhaza,Goods trains,243.0
Annual,Number,Felsozsolca - Nyiregyhaza,Passenger trains,16649.0
Annual,Number,Bekescsaba - Lokoshaza,Goods trains,1386.0
Annual,Number,Bekescsaba - Lokoshaza,Passenger trains,9077.0
Annual,Number,Kecskemet - Kiskunfelegyhaza,Goods trains,963.0
Annual,Number,Kecskemet - Kiskunfelegyhaza,Passenger trains,9292.0
Annual,Number,Kunszentmiklos-Tass - Kiskunhalas,Goods trains,2019.0
Annual,Number,Kunszentmiklos-Tass - Kiskunhalas,Passenger trains,3874.0
Annual,Number,Pusztaszabolcs - Pincehely,Goods trains,80.0
Annual,Number,Pusztaszabolcs - Pincehely,Passenger trains,10416.0
Annual,Number,Pincehely - Dombovar,Goods trains,284.0
Annual,Number,Pincehely - Dombovar,Passenger trains,6182.0
Annual,Number,Kaposvar - Gyekenyes,Goods trains,550.0
Annual,Number,Kaposvar - Gyekenyes,Passenger trains,4643.0
Annual,Number,Siofok - Fonyod,Goods trains,8.0
Annual,Number,Siofok - Fonyod,Passenger trains,6501.0
Annual,Number,Fonyod - Balatonszentgyorgy,Goods trains,35.0
Annual,Number,Fonyod - Balatonszentgyorgy,Passenger trains,7114.0
Annual,Number,Balatonszentgyorgy - Nagykanizsa,Goods trains,449.0
Annual,Number,Balatonszentgyorgy - Nagykanizsa,Passenger trains,5506.0
Annual,Number,Nagykanizsa - Murakeresztur,Goods trains,1079.0
Annual,Number,Nagykanizsa - Murakeresztur,Passenger trains,5741.0
Annual,Number,Pecs - Magyarboly,Goods trains,274.0
Annual,Number,Pecs - Magyarboly,Passenger trains,3727.0
Annual,Number,Magyarboly - Bel_Mag,Goods trains,0.0
Annual,Number,Magyarboly - Bel_Mag,Passenger trains,1093.0
Annual,Number,Tatabanya - Komarom,Goods trains,528.0
Annual,Number,Tatabanya - Komarom,Passenger trains,17145.0
Annual,Number,Boba - Ukk,Goods trains,2378.0
Annual,Number,Boba - Ukk,Passenger trains,7516.0
Annual,Number,Boba - Celldomolk,Goods trains,2347.0
Annual,Number,Boba - Celldomolk,Passenger trains,13770.0
Annual,Number,Szabadbattyan - Siofok,Goods trains,102.0
Annual,Number,Szabadbattyan - Siofok,Passenger trains,6911.0
Annual,Number,Szabadbattyan - Balatonfured,Goods trains,0.0
Annual,Number,Szabadbattyan - Balatonfured,Passenger trains,4985.0
Annual,Number,Balatonfured - Tapolca,Goods trains,0.0
Annual,Number,Balatonfured - Tapolca,Passenger trains,4759.0
Annual,Number,Tapolca - Ukk,Goods trains,233.0
Annual,Number,Tapolca - Ukk,Passenger trains,4869.0
Annual,Number,Tapolca - Balatonszentgyorgy,Goods trains,7.0
Annual,Number,Tapolca - Balatonszentgyorgy,Passenger trains,7565.0
Annual,Number,Pusztaszabolcs - Dunaujvaros,Goods trains,2794.0
Annual,Number,Pusztaszabolcs - Dunaujvaros,Passenger trains,5393.0
Annual,Number,Lokoshaza - Curtici/Lok,Goods trains,0.0
Annual,Number,Lokoshaza - Curtici/Lok,Passenger trains,3330.0
Annual,Number,Szombathely - Sopron,Goods trains,1625.0
Annual,Number,Szombathely - Sopron,Passenger trains,8523.0
Annual,Number,Gyor - Sopron,Goods trains,9170.0
Annual,Number,Gyor - Sopron,Passenger trains,16124.0
Annual,Number,Bra-Raj - Hegyeshalom,Passenger trains,2502.0
Annual,Number,Tatabanya - Budapest,Passenger trains,18581.0
Annual,Number,Bif Gyorszabadhegy - Komarom,Passenger trains,13420.0
Annual,Number,Gyor - Bif Gyorszabadhegy,Passenger trains,9289.0
Annual,Number,Hegyeshalom - Gyor,Passenger trains,13910.0
Annual,Number,Celldomolk - Szombathely,Passenger trains,14014.0
Annual,Number,Bif Gyorszabadhegy - Celldomolk,Passenger trains,6108.0
Annual,Number,Szentgotthard - Szombathely,Passenger trains,4467.0
Annual,Number,Szekesfehervar - Boba,Passenger trains,7343.0
Annual,Number,Erd - Szekesfehervar,Passenger trains,23428.0
Annual,Number,Budapest - Erd,Passenger trains,20747.0
Annual,Number,Szabadbattyan - Szekesfehervar,Passenger trains,12165.0
Annual,Number,Gyekenyes - Murakeresztur,Passenger trains,7192.0
Annual,Number,Dombovar - Kaposvar,Passenger trains,7928.0
Annual,Number,Pecs - Dombovar,Passenger trains,12395.0
Annual,Number,Erd - Pusztaszabolcs,Passenger trains,16170.0
Annual,Number,Stu-Szob - Szob,Passenger trains,2915.0
Annual,Number,Hidasnemeti - Felsozsolca,Passenger trains,7330.0
Annual,Number,Szolnok - Budapest,Passenger trains,29827.0
Annual,Number,Cegled - Budapest,Passenger trains,34962.0
Annual,Number,Szolnok - Cegled,Passenger trains,17234.0
Annual,Number,Kunszentmiklos-Tass - Budapest,Passenger trains,13303.0
Annual,Number,Kelebia - Kiskunhalas,Passenger trains,6987.0
Annual,Number,Kel-Sub - Kelebia,Passenger trains,1101.0
Annual,Number,Kecskemet - Cegled,Passenger trains,6942.0
Annual,Number,Kiskunhalas - Kiskunfelegyhaza,Passenger trains,3950.0
Annual,Number,Szeged - Kiskunfelegyhaza,Passenger trains,8576.0
Annual,Number,Szajol - Szolnok,Passenger trains,29674.0
Annual,Number,Bekescsaba - Szajol,Passenger trains,9959.0
Annual,Number,Puspokladany - Szajol,Passenger trains,13871.0
Annual,Number,Biharkeresztes - Puspokladany,Passenger trains,5510.0
Annual,Number,Debrecen - Puspokladany,Passenger trains,13849.0
Annual,Number,Cop-Zah - Zahony,Passenger trains,2403.0
Annual,Number,Hod-Zal - Zalalovo,Passenger trains,4705.0
Annual,Number,Ukk - Zalalovo,Passenger trains,7231.0
Annual,Number,Vac - Budapest,Passenger trains,24983.0
Annual,Number,Szob - Vac,Passenger trains,13455.0
Annual,Number,Hatvan - Budapest,Passenger trains,26228.0
Annual,Number,Fuzesabony - Hatvan,Passenger trains,13481.0
Annual,Number,Miskolc - Fuzesabony,Passenger trains,17506.0
Annual,Number,Felsozsolca - Miskolc,Passenger trains,18437.0
Annual,Number,Nyiregyhaza - Debrecen,Passenger trains,19983.0
Annual,Number,Zahony - Nyiregyhaza,Passenger trains,7932.0
Annual,Number,Nyiregyhaza - Felsozsolca,Passenger trains,16763.0
Annual,Number,Lokoshaza - Bekescsaba,Passenger trains,10122.0
Annual,Number,Kiskunfelegyhaza - Kecskemet,Passenger trains,9583.0
Annual,Number,Kiskunhalas - Kunszentmiklos-Tass,Passenger trains,6692.0
Annual,Number,Pincehely - Pusztaszabolcs,Passenger trains,10466.0
Annual,Number,Dombovar - Pincehely,Passenger trains,6618.0
Annual,Number,Gyekenyes - Kaposvar,Passenger trains,5076.0
Annual,Number,Fonyod - Siofok,Passenger trains,6567.0
Annual,Number,Balatonszentgyorgy - Fonyod,Passenger trains,6642.0
Annual,Number,Nagykanizsa - Balatonszentgyorgy,Passenger trains,5279.0
Annual,Number,Murakeresztur - Nagykanizsa,Passenger trains,6960.0
Annual,Number,Magyarboly - Pecs,Passenger trains,3551.0
Annual,Number,Bel_Mag - Magyarboly,Passenger trains,1099.0
Annual,Number,Komarom - Tatabanya,Passenger trains,17753.0
Annual,Number,Ukk - Boba,Passenger trains,9751.0
Annual,Number,Celldomolk - Boba,Passenger trains,15337.0
Annual,Number,Siofok - Szabadbattyan,Passenger trains,6944.0
Annual,Number,Balatonfured - Szabadbattyan,Passenger trains,5047.0
Annual,Number,Tapolca - Balatonfured,Passenger trains,4828.0
Annual,Number,Ukk - Tapolca,Passenger trains,5133.0
Annual,Number,Balatonszentgyorgy - Tapolca,Passenger trains,7572.0
Annual,Number,Dunaujvaros - Pusztaszabolcs,Passenger trains,8035.0
Annual,Number,Curtici/Lok - Lokoshaza,Passenger trains,3331.0
