Annual,Viral hepatitis and sequelae of viral hepatitis,Greece,0.5,0.6,0.8,0.9,0.9,0.9,0.9,0.7,0.8,0.7,0.7,0.68,0.86,0.9,1.0,0.66,0.64,0.65,0.67,0.66,0.52,0.44
Annual,Viral hepatitis and sequelae of viral hepatitis,Spain,2.4,2.6,2.6,2.8,2.9,2.7,2.5,2.4,2.2,2.5,2.2,1.96,1.89,1.84,1.98,1.9,1.59,1.27,1.11,0.93,0.91,0.83
Annual,Viral hepatitis and sequelae of viral hepatitis,European Union - 27 countries (from 2020),:,:,1.70 e,1.80 e,1.70 e,1.70 e,1.60 e,1.60 e,1.60 e,1.70 e,1.60 e,1.64,1.67,1.56,1.53,1.52,1.38,1.25,1.02,0.91,0.85,0.73
Annual,Viral hepatitis and sequelae of viral hepatitis,European Union - 28 countries (2013-2020),:,:,1.50 e,1.60 e,1.60 e,1.50 e,1.50 e,1.50 e,1.50 e,1.50 e,1.50 e,1.51 d,1.52 d,1.42 d,1.4,1.41,1.26,1.14,:,:,:,:
Annual,Viral hepatitis and sequelae of viral hepatitis,Finland,0.3,0.4,0.3,0.2,0.3,0.2,0.1,0.3,0.2,0.3,0.1,0.16,0.13,0.14,0.17,0.11,0.12,0.04,0.21,0.1,0.16,0.02
Annual,Viral hepatitis and sequelae of viral hepatitis,France,:,1.8,1.7,1.4,1.4,1.4,1.3,1.2,1.4,1.1,1.1,1.14,1.08,1.0,0.89,0.92,0.88,1.15,0.62,0.56,0.5,0.43
Annual,Viral hepatitis and sequelae of viral hepatitis,Croatia,:,:,0.4,0.5,0.9,1.0,1.0,1.2,0.7,0.7,1.0,0.81,1.06 d,0.94 d,1.19,1.41,1.71,1.22,1.2,1.01,0.77,0.69
Annual,Viral hepatitis and sequelae of viral hepatitis,Hungary,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.40 d,1.81 d,2.07 d,2.02,2.05,1.77,1.51,1.19,1.16,1.11,1.04
Annual,Viral hepatitis and sequelae of viral hepatitis,Ireland,0.6,0.4,0.4,0.3,0.4,0.4,0.5,0.3,0.5,0.5,0.7,0.48,0.5,0.69,0.58,0.56,0.53,0.5,0.23,0.19,0.3,0.24
Annual,Viral hepatitis and sequelae of viral hepatitis,Iceland,:,:,0.6,:,:,:,:,0.6,:,:,:,:,:,:,0.39,1.35,:,0.0,0.3,0.3,0.0,0.0
Annual,Viral hepatitis and sequelae of viral hepatitis,Italy,2.7,2.7,3.5,4.1,:,:,4.0,4.3,4.3,4.2,4.3,4.59,4.66,4.24,4.02,4.03,3.77,3.26,2.7,2.44,2.26,1.85
Annual,Viral hepatitis and sequelae of viral hepatitis,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,5.86,:,:,:,:,:,3.32,0.0,0.0,0.0,0.0
Annual,Viral hepatitis and sequelae of viral hepatitis,Lithuania,0.4,0.4,0.6,0.7,0.4,0.5,0.3,0.4,0.4,0.3,0.8,1.06,0.59,1.05,1.05,0.99,1.06,0.92,1.02,0.89,0.76,0.65
Annual,Viral hepatitis and sequelae of viral hepatitis,Luxembourg,0.6,1.1,0.7,1.5,1.3,0.5,0.3,0.8,:,0.2,1.1,0.85,0.41,1.63,1.21,0.51,0.52,1.48,0.66,0.42,0.71,0.34
Annual,Viral hepatitis and sequelae of viral hepatitis,Latvia,0.3,0.3,0.5,0.7,0.7,0.6,0.9,1.4,2.0,2.3,1.6,1.64,1.74,2.52,2.26,2.6,3.1,3.1,2.39,3.06,2.17,2.29
Annual,Viral hepatitis and sequelae of viral hepatitis,North Macedonia,0.6,0.5,0.6,0.2,0.7,0.1,0.4,0.6,0.3,0.4,0.1,:,:,:,:,:,:,:,:,:,:,:
Annual,Viral hepatitis and sequelae of viral hepatitis,Malta,:,1.1,1.6,1.3,0.4,0.9,0.5,0.7,2.3,1.4,:,1.65,0.68,0.54,0.7,:,0.43,0.47,0.47,0.0,0.0,0.45
Annual,Viral hepatitis and sequelae of viral hepatitis,Netherlands,0.4,0.5,0.4,0.4,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.32,0.39,0.36,0.2,0.35,0.26,0.19,0.17,0.21,0.19,0.16
Annual,Viral hepatitis and sequelae of viral hepatitis,Norway,0.4,0.4,0.2,0.3,0.4,0.4,0.2,0.3,0.6,0.5,0.3,0.28,0.18,0.24,0.4,0.41,0.36,0.16,0.31,0.18,0.19,0.14
Annual,Viral hepatitis and sequelae of viral hepatitis,Poland,0.9,0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.77,0.85,0.69,0.93,0.91,0.79,0.6,0.46,0.34,0.29,0.34
Annual,Viral hepatitis and sequelae of viral hepatitis,Portugal,1.3,0.8,1.1,1.5,0.9,1.1,0.9,1.4,0.9,1.1,1.1,1.08,1.19,1.28,1.45,1.27,1.19,0.85,0.9,0.85,0.95,0.58
Annual,Viral hepatitis and sequelae of viral hepatitis,Romania,0.2,0.3,0.2,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.2,0.22,0.27,0.26,0.44,0.46,0.53,0.73,0.77,0.74,0.72,0.48
Annual,Viral hepatitis and sequelae of viral hepatitis,Serbia,:,:,:,:,:,:,:,:,:,:,:,0.41,0.55,0.6,0.56,0.59,0.52,0.38,0.59,0.36,0.42,0.4
Annual,Viral hepatitis and sequelae of viral hepatitis,Sweden,0.4,0.4,0.7,0.6,0.6,0.8,0.7,0.8,0.7,0.9,0.6,0.62,0.61,0.89,0.64,0.82,0.6,0.46,0.59,0.36,0.3,0.24
Annual,Viral hepatitis and sequelae of viral hepatitis,Slovenia,0.3,0.5,0.5,0.6,0.1,0.9,0.5,0.6,0.6,0.2,0.4,0.26,0.22,0.21,0.33,0.09,0.11,0.09,0.23,0.09,0.32,0.17
Annual,Viral hepatitis and sequelae of viral hepatitis,Slovakia,0.4,0.3,0.3,0.5,0.4,0.3,0.4,0.4,0.2,0.2,0.5,0.1,0.43,0.36,0.44,0.5,0.49,0.3,0.18,0.08,0.14,0.21
Annual,Viral hepatitis and sequelae of viral hepatitis,Türkiye,:,:,:,:,:,:,:,:,:,:,:,2.56 d,2.28 d,2.73 d,2.18 d,1.87 d,1.58 d,1.32 d,1.00 d,0.78 d,0.66 d,0.56 d
Annual,Viral hepatitis and sequelae of viral hepatitis,United Kingdom,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.47 d,0.42,0.45,0.45,0.55,0.4,0.33,0.27,:,:,:
Annual,Human immunodeficiency virus [HIV] disease,Albania,:,:,:,:,0.2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Human immunodeficiency virus [HIV] disease,Austria,0.6,0.6,0.6,0.6,0.6,0.8,0.5,0.7,0.5,0.4,0.5,0.47,0.44,0.58,0.47,0.46,0.4,0.28,0.34,0.42,0.41,0.37
Annual,Human immunodeficiency virus [HIV] disease,Belgium,:,:,:,0.5,0.7,0.6,0.5,0.5,0.5,0.4,0.5,0.41,0.36,0.5,0.32,0.28,0.33,0.29,0.22,0.27,0.21,0.16
Annual,Human immunodeficiency virus [HIV] disease,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14,0.15,0.11,0.23,0.23,0.3,0.28,0.16,0.17,0.27,0.24
Annual,Human immunodeficiency virus [HIV] disease,Switzerland,1.7,1.6,1.3,1.2,1.0,1.0,1.0,0.8,0.6,0.6,0.5,0.53,0.56,0.44,0.52,0.42,0.26,0.26,0.23,0.21,0.24,0.26
Annual,Human immunodeficiency virus [HIV] disease,Cyprus,:,:,:,:,0.2,0.4,0.4,0.6,:,:,0.2,0.25,0.24,0.2,0.53,0.57,:,0.0,0.0,0.0,0.26,0.21
Annual,Human immunodeficiency virus [HIV] disease,Czechia,0.0,0.0,:,:,:,0.0,0.0,0.0,0.1,0.1,0.1,0.07,0.06,0.06,0.16,0.09,0.16,0.12,0.1,0.06,0.14,0.19
Annual,Human immunodeficiency virus [HIV] disease,Germany,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.55,0.48,0.48,0.45,0.43,0.4,0.36,0.33,0.32,0.31,0.25
Annual,Human immunodeficiency virus [HIV] disease,Denmark,0.5,0.6,0.7,0.8,0.8,0.7,0.5,0.6,0.4,0.5,:,0.34,0.48,0.54,0.3,0.24,0.4,0.42,0.3,0.2,0.22,0.25
Annual,Human immunodeficiency virus [HIV] disease,Estonia,0.2,0.2,0.2,0.5,1.4,2.2,3.3,2.8,2.9,3.5,3.0,4.34,3.9,3.84,3.43,3.24,3.23,3.04,3.62,2.93,2.39,3.61
Annual,Human immunodeficiency virus [HIV] disease,Greece,0.3,0.2,0.3,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.2,0.15,0.33,0.35,0.39,0.35,0.46,0.46,0.39,0.28,0.37,0.32
Annual,Human immunodeficiency virus [HIV] disease,Spain,3.9,3.7,3.6,3.6,3.4,3.1,2.8,2.7,2.5,2.2,2.1,1.91,1.77,1.51,1.4,1.27,1.0,0.88,0.83,0.81,0.71,0.59
Annual,Human immunodeficiency virus [HIV] disease,European Union - 27 countries (from 2020),:,:,1.30 e,1.40 e,1.30 e,1.30 e,1.10 e,1.10 e,1.00 e,0.90 e,0.90 e,0.87,0.85,0.8,0.74,0.7,0.59,0.53,0.51,0.46,0.43,0.4
Annual,Human immunodeficiency virus [HIV] disease,European Union - 28 countries (2013-2020),:,:,1.20 e,1.30 e,1.20 e,1.20 e,1.00 e,1.00 e,1.00 e,0.90 e,0.90 e,0.80 d,0.79 d,0.74 d,0.68,0.65,0.55,0.49,:,:,:,:
Annual,Human immunodeficiency virus [HIV] disease,Finland,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.13,0.08,0.06,:,0.16,0.09,0.05,0.06,0.03,0.07
Annual,Human immunodeficiency virus [HIV] disease,France,:,1.9,1.8,1.7,1.7,1.5,1.4,1.3,1.1,0.9,0.8,0.67,0.72,0.79,0.64,0.61,0.53,0.37,0.37,0.37,0.31,0.32
Annual,Human immunodeficiency virus [HIV] disease,Croatia,:,:,0.2,0.0,0.1,0.1,0.2,0.0,0.1,0.2,0.2,0.14,0.19 d,0.19 d,0.09,0.23,0.14,0.18,0.14,0.24,0.21,0.1
Annual,Human immunodeficiency virus [HIV] disease,Hungary,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.12 d,0.08 d,0.06 d,0.14,0.12,0.08,0.07,0.09,0.13,0.06,0.09
Annual,Human immunodeficiency virus [HIV] disease,Ireland,0.1,0.2,0.3,0.4,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.25,0.27,0.22,0.16,0.18,0.18,0.2,0.14,0.13,0.15,0.07
Annual,Human immunodeficiency virus [HIV] disease,Iceland,0.3,0.8,:,:,0.3,:,1.0,:,:,0.3,:,0.38,:,0.41,0.53,:,:,0.0,0.0,0.3,0.3,0.28
Annual,Human immunodeficiency virus [HIV] disease,Italy,1.6,1.6,1.5,2.1,:,:,1.5,1.6,1.5,1.4,1.3,1.27,1.33,1.14,1.06,1.04,0.65,0.66,0.66,0.56,0.56,0.53
Annual,Human immunodeficiency virus [HIV] disease,Liechtenstein,:,:,:,:,:,:,:,:,:,:,2.2,7.13,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Human immunodeficiency virus [HIV] disease,Lithuania,0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.3,0.4,0.4,0.6,0.58,0.86,0.91,0.72,0.54,1.16,1.12,0.83,0.73,0.97,1.02
Annual,Human immunodeficiency virus [HIV] disease,Luxembourg,0.4,0.2,0.8,0.7,0.6,0.2,1.1,0.8,0.9,0.2,0.2,0.56,1.5,1.23,0.86,0.68,0.3,0.21,0.16,0.0,0.49,0.3
Annual,Human immunodeficiency virus [HIV] disease,Latvia,0.1,0.3,0.2,0.5,0.7,1.1,1.2,1.8,2.6,3.0,2.7,3.44,4.25,5.45,5.11,4.29,3.58,4.15,3.98,3.73,2.74,2.7
Annual,Human immunodeficiency virus [HIV] disease,North Macedonia,:,0.1,:,:,:,:,0.1,0.0,0.1,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Human immunodeficiency virus [HIV] disease,Malta,0.5,:,0.4,0.2,0.5,0.2,1.2,0.2,:,:,0.3,0.48,0.23,0.23,0.68,0.65,1.45,0.25,0.0,0.78,0.43,0.0
Annual,Human immunodeficiency virus [HIV] disease,Netherlands,0.8,0.7,0.5,0.5,0.5,0.5,0.3,0.4,0.3,0.4,0.3,0.32,0.27,0.2,0.23,0.19,0.25,0.14,0.15,0.16,0.13,0.11
Annual,Human immunodeficiency virus [HIV] disease,Norway,0.3,0.2,0.3,0.4,0.5,0.6,0.3,0.2,0.2,0.4,0.2,0.27,0.21,0.08,0.22,0.2,0.17,0.18,0.25,0.14,0.13,0.16
Annual,Human immunodeficiency virus [HIV] disease,Poland,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.2,0.3,0.34,0.31,0.32,0.32,0.36,0.26,0.23,0.25,0.25,0.26,0.25
Annual,Human immunodeficiency virus [HIV] disease,Portugal,8.7,9.3,9.2,8.9,8.3,8.1,6.6,7.3,6.6,6.1,5.9,5.08,4.59,4.19,3.87,3.62,3.04,2.72,2.89,2.27,2.01,1.79
Annual,Human immunodeficiency virus [HIV] disease,Romania,1.7,1.8,1.4,1.1,1.0,0.9,0.8,0.7,0.6,0.6,0.6,0.9,0.83,0.81,0.97,0.9,1.05,0.9,0.88,0.68,0.64,0.73
Annual,Human immunodeficiency virus [HIV] disease,Serbia,:,:,:,:,:,:,:,:,:,:,:,0.48,0.31,0.38,0.16,0.33,0.15,0.19,0.49,0.34,0.37,0.29
Annual,Human immunodeficiency virus [HIV] disease,Sweden,0.3,0.4,0.3,0.3,0.2,0.4,0.3,0.3,0.2,0.3,0.1,0.26,0.15,0.16,0.1,0.16,0.13,0.14,0.1,0.09,0.09,0.08
Annual,Human immunodeficiency virus [HIV] disease,Slovenia,0.2,0.4,0.1,0.0,0.1,0.1,:,0.1,0.2,0.1,:,0.05,0.09,0.22,0.23,0.09,:,0.22,0.05,0.0,0.0,0.05
Annual,Human immunodeficiency virus [HIV] disease,Slovakia,0.0,0.0,0.0,:,0.0,:,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.04,0.03,0.08,0.03,0.08,0.11,0.14,0.1,0.1
Annual,Human immunodeficiency virus [HIV] disease,Türkiye,:,:,:,:,:,:,:,:,:,:,:,0.06 d,0.11 d,0.10 d,0.11 d,0.14 d,0.12 d,0.13 d,0.12 d,0.15 d,0.15 d,0.19 d
Annual,Human immunodeficiency virus [HIV] disease,United Kingdom,0.3,0.3,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.31 d,0.37,0.36,0.29,0.28,0.29,0.25,0.24,:,:,:
Annual,Total,Albania,:,:,:,:,2.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Total,Austria,2.2,2.1,5.0,5.9,5.4,6.3,4.7,4.4,4.8,4.8,4.5,4.67,3.92,4.41,4.46,4.27,2.91,2.53,2.47,2.55,2.33,1.59
Annual,Total,Belgium,:,:,:,2.8,2.9,2.7,2.3,2.5,2.6,2.2,2.0,1.78,1.71,1.77,1.35,1.43,1.1,1.2,1.02,1.11,0.96,0.68
Annual,Total,Bulgaria,5.1,5.0,4.4,4.2,4.1,4.4,4.3,4.2,3.6,3.1,3.1,2.67,2.66,2.38,2.43,2.06,2.16,2.07,1.97,2.02,1.81,1.77
Annual,Total,Switzerland,4.0,3.7,3.2,3.2,2.9,2.6,2.6,2.2,2.2,1.9,2.0,1.99,1.97,1.93,1.75,1.6,1.25,1.05,0.68,0.49,0.98,0.9
Annual,Total,Cyprus,:,:,:,:,1.3,2.1,1.2,1.0,:,:,0.7,1.7,1.5,0.95,1.59,1.58,:,0.68,0.61,0.51,1.11,0.47
Annual,Total,Czechia,1.8,1.4,:,:,:,1.0,0.9,1.2,1.1,1.1,0.8,2.08,1.9,1.13,1.02,1.01,0.88,0.75,0.69,0.45,0.59,0.81
Annual,Total,Germany,3.2,2.9,2.9,2.9,2.7,2.5,2.4,2.3,2.1,2.2,2.2,2.19,2.09,2.05,1.78,1.83,1.6,1.51,1.38,1.25,1.2,1.13
Annual,Total,Denmark,1.7,1.9,1.9,1.9,2.2,1.7,1.5,1.5,1.3,1.6,:,1.01,1.29,1.32,1.08,0.86,1.19,0.92,0.65,0.73,0.64,0.73
Annual,Total,Estonia,8.7,8.5,7.0,8.2,9.8,6.4,9.0,8.3,7.7,8.7,6.5,8.66,7.27,6.48,6.42,5.4,5.93,5.39,5.44,4.43,3.59,5.12
Annual,Total,Greece,1.7,2.0,2.1,2.3,1.8,2.0,1.9,1.9,1.7,1.6,1.6,1.42,2.04,1.85,1.81,1.35,1.47,1.55,1.45,1.26,1.17,1.04
Annual,Total,Spain,7.8,7.7,7.6,7.7,7.5,7.0,6.3,6.1,5.5,5.6,5.2,4.5,4.36,3.98,3.95,3.68,3.09,2.63,2.43,2.16,1.99,1.75
Annual,Total,European Union - 27 countries (from 2020),:,:,5.20 e,5.30 e,4.90 e,4.80 e,4.30 e,4.30 e,4.10 e,4.00 e,3.70 e,3.66,3.61,3.36,3.2,3.12,2.79,2.56,2.29,2.08,1.91,1.74
