Annual,Million euro,INF_MNT,IE,:,:,:,31.0,31.0,31.0,34.0,33.0,32.7,34.1,37.0,53.0,:,:,:,:,:,:,:,:,:,:,:,11.8,11.8,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,IT,:,:,:,:,:,276728.0,708511.0,922340.0,843093.0,944264.0,:,:,12.0,:,:,:,:,:,:,:,78.0,95.0,:,:,1347.0,2117.0,1203.0,959.0,889.0,842.0,769.0,822.0,1626.0,:
Annual,Million euro,INF_MNT,LT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,154.0,154.0,161.0,167.0,161.0,131.0,128.0,128.0,124.4,117.0,:
Annual,Million euro,INF_MNT,LV,:,:,:,:,12.9,5.8,5.6,7.9,9.0,8.0,8.1,8.7,9.0,9.7,10.6,10.8,14.22,15.57,19.73,35.66,12.37,10.55,38.8,83.565,119.07,117.1,107.97,105.45,111.96,113.17,100.8,88.77,85.88,96.18
Annual,Million euro,INF_MNT,ME,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.69,19.0,:,:,:,:,:,:
Annual,Million euro,INF_MNT,MK,:,:,:,239.0,408.84,:,:,323.9,417.0,282.0,353.0,248.0,221.2,:,:,346.7,366.81,117.08,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,NL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,882.0,944.0,1008.0,990.0,1115.0
Annual,Million euro,INF_MNT,NO,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,295.131,398.114,464.825,578.326,411.386 e,296.431,297.835,:,:,:,629.595
Annual,Million euro,INF_MNT,PL,:,:,:,872.0,1049.0,1093.0,1198.0,1156.0,:,:,:,:,:,:,:,:,1233.0,1234.0,1233.0,957.0,1329.0,1175.0,1343.0,567.242,581.698,634.067,626.146,677.942,668.544,823.948,865.181,928.765,968.182,1116.028
Annual,Million euro,INF_MNT,PT,:,:,3422 d,3624.0,3164.0,1846.0,2122.0,1142.0,4170.0,2901.0,6301.0,:,37143.0,:,:,:,:,:,0.6,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
