Time frequency,Standard international energy product classification (SIEC),Geopolitical entity (partner),Unit of measure,Geopolitical entity (reporting)\Time,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Portugal,83.9,84.03,84.35,84.07,83.87,86.95,85.9,86.42,85.14,78.51,80.52,76.81,77.54,79.89
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Romania,54.45,53.56,54.11,53.35,61.12,61.52,64.1,65.36,66.68,68.44,63.78,65.11,69.99,64.13
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Serbia,49.97,42.25,38.36,47.2,47.0,51.61,55.44,58.23,63.03,57.04,61.11,59.3,68.42,66.56
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Sweden,74.19,73.69,70.65,71.3,74.68,73.65,72.28,71.16,78.51,79.92,84.58,74.78,85.77,82.94
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Slovenia,18.96,19.72,54.36,48.42,20.82,15.32,22.92,21.8,30.19,29.68,26.91,28.72,41.42,39.56
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Slovakia,80.63,83.95,82.11,81.75,81.07,80.54,79.56,74.74,76.98,75.72,80.16,76.56,78.64,79.44
Annual,Oil and petroleum products (excluding biofuel portion),Third country,Percentage,Kosovo*,97.71,23.77,13.07,13.29,24.96,22.41,18.89,10.55,21.28,33.2,35.04,32.38,49.13,49.98
Annual,Other solid fossil fuels,Third country,Percentage,Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Finland,0.06,0.03,0.34,0.12,0.28,0.23,0.29,0.23,0.36,0.51,0.43,0.4,0.56,0.0
Annual,Other solid fossil fuels,Third country,Percentage,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Georgia,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Other solid fossil fuels,Third country,Percentage,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Lithuania,60.21,58.83,56.4,35.61,22.63,19.43,19.39,19.12,24.81,22.45,11.68,9.63,10.95,6.13
Annual,Other solid fossil fuels,Third country,Percentage,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Moldova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Romania,0.0,22.49,0.0,0.0,0.53,0.0,0.23,0.96,0.42,0.48,0.32,0.62,0.49,0.22
Annual,Other solid fossil fuels,Third country,Percentage,Serbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Sweden,1.3,0.89,1.25,1.28,0.97,0.92,0.74,0.88,1.12,0.44,0.02,0.02,0.02,0.02
Annual,Other solid fossil fuels,Third country,Percentage,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Other solid fossil fuels,Third country,Percentage,Kosovo*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Total,Third country,Percentage,Albania,45.91,44.19,20.54,47.0,47.9,41.47,41.11,48.44,18.12,28.0,23.72,20.02,27.83,26.18
Annual,Total,Third country,Percentage,Austria,35.51,41.85,38.14,35.8,38.89,36.71,37.44,38.26,40.49,45.17,37.23,31.78,40.7,40.1
Annual,Total,Third country,Percentage,Belgium,60.1,56.46,58.08,53.33,57.91,59.77,56.17,61.13,63.64,64.24,63.83,57.95,59.8,60.77
Annual,Total,Third country,Percentage,Bulgaria,46.15,45.18,45.11,46.26,43.31,43.96,45.92,46.82,43.76,43.39,38.9,37.64,42.78,44.24
Annual,Total,Third country,Percentage,Cyprus,51.45,51.85,49.38,47.84,34.28,35.39,31.49,34.55,35.95,35.62,26.37,30.67,39.62,27.27
Annual,Total,Third country,Percentage,Czechia,28.17,28.3,26.59,27.41,27.2,27.23,25.05,30.52,29.79,32.8,28.51,30.08,31.34,31.0
Annual,Total,Third country,Percentage,Germany,48.7,49.97,49.55,49.92,50.66,51.15,59.34,59.8,55.88,58.02,55.17,57.44,60.91,48.22
Annual,Total,Third country,Percentage,Denmark,22.93,31.94,30.54,35.61,36.32,39.44,36.8,34.51,35.45,38.82,37.85,32.0,34.83,48.63
Annual,Total,Third country,Percentage,Estonia,13.98,10.48,21.42,13.04,11.81,11.67,11.63,12.48,15.19,14.61,14.14,11.1,6.51,3.78
Annual,Total,Third country,Percentage,Greece,68.46,64.41,68.12,67.64,71.01,73.08,77.13,76.22,77.18,76.82,80.91,81.0,82.16,80.65
Annual,Total,Third country,Percentage,Spain,70.34,71.0,70.17,67.4,70.05,71.67,68.85,70.05,70.09,70.06,65.47,66.65,69.72,66.48
Annual,Total,Third country,Percentage,Finland,52.8,57.07,50.73,50.15,48.98,45.53,47.87,45.63,46.44,45.23,42.41,36.5,40.41,34.58
Annual,Total,Third country,Percentage,France,46.16,46.37,44.39,44.0,42.49,42.51,42.97,44.9,43.75,44.4,40.21,38.9,48.04,42.2
Annual,Total,Third country,Percentage,Georgia,:,:,:,52.64,55.16,60.88,59.1,63.66,65.49,69.89,71.33,68.33,72.32,:
Annual,Total,Third country,Percentage,Croatia,45.74,33.04,31.51,37.96,29.67,33.14,35.09,31.05,35.67,26.37,25.77,43.07,47.8,48.64
Annual,Total,Third country,Percentage,Hungary,51.23,48.72,48.33,49.88,52.16,46.74,46.96,49.45,49.28,52.89,45.11,42.36,49.02,43.52
Annual,Total,Third country,Percentage,Ireland,84.06,86.68,84.07,78.46,80.48,80.86,63.6,62.96,62.42,64.42,67.86,69.9,74.61,66.6
Annual,Total,Third country,Percentage,Italy,77.85,76.23,75.46,72.62,69.18,72.03,73.39,75.17,74.24,74.59,71.89,72.58,76.05,72.8
Annual,Total,Third country,Percentage,Lithuania,84.86,83.59,80.99,81.29,79.81,79.31,78.68,78.18,77.65,78.95,76.59,75.39,75.57,75.01
Annual,Total,Third country,Percentage,Luxembourg,22.23,19.69,20.31,20.67,20.22,18.65,17.55,13.1,11.08,8.24,11.53,11.69,9.11,5.39
Annual,Total,Third country,Percentage,Latvia,37.15,41.76,37.26,36.85,26.72,34.24,33.19,31.94,31.77,29.91,23.79,23.18,12.64,10.65
Annual,Total,Third country,Percentage,Moldova,58.24,59.33,56.08,48.82,48.67,51.7,49.36,44.31,45.05,44.29,49.17,51.42,44.81,34.68
Annual,Total,Third country,Percentage,Montenegro,3.06,0.61,0.5,0.28,1.6,1.81,1.56,0.1,1.88,0.9,0.51,3.39,0.54,0.08
Annual,Total,Third country,Percentage,North Macedonia,48.41,49.6,28.05,21.45,22.96,22.0,21.44,20.47,22.56,14.63,18.11,18.66,12.37,12.0
Annual,Total,Third country,Percentage,Malta,65.7,66.57,21.46,38.6,61.14,33.59,28.43,60.46,16.65,35.66,54.39,45.1,52.6,50.34
Annual,Total,Third country,Percentage,Netherlands,52.79,52.36,53.07,51.8,54.97,60.83,61.74,59.62,63.97,63.32,62.49,57.26,56.93,58.51
Annual,Total,Third country,Percentage,Poland,34.71,35.72,34.3,33.12,34.17,35.19,35.99,39.21,42.69,42.44,41.81,39.76,40.94,42.84
Annual,Total,Third country,Percentage,Portugal,68.56,69.67,71.4,69.91,66.44,71.93,70.51,73.75,69.85,65.05,60.93,58.9,60.16,57.27
Annual,Total,Third country,Percentage,Romania,23.98,24.07,23.85,22.42,24.28,23.87,28.97,28.75,29.73,30.44,28.48,31.75,30.39,27.17
Annual,Total,Third country,Percentage,Serbia,22.65,18.26,14.84,21.66,21.29,23.46,24.36,26.59,29.42,27.9,26.38,28.59,34.58,33.66
Annual,Total,Third country,Percentage,Sweden,36.43,35.39,32.48,30.97,34.2,33.94,35.11,34.4,36.55,33.32,37.75,33.98,37.53,36.58
Annual,Total,Third country,Percentage,Slovenia,17.38,15.83,29.42,25.99,13.75,11.09,15.46,13.84,18.68,17.15,14.38,14.67,23.35,22.92
Annual,Total,Third country,Percentage,Slovakia,51.39,53.3,50.24,51.44,51.12,50.37,49.07,49.93,50.64,54.14,50.45,48.03,54.45,52.47
Annual,Total,Third country,Percentage,Kosovo*,25.06,6.64,4.44,11.72,10.16,8.41,6.32,6.96,8.66,12.18,12.48,9.03,13.09,15.62
