Annual,Officially supported export credits,Million euro (at constant 2021 prices),Türkiye,:,:,:,:,22.0,18.0,-76.0,-22.0,-1.0,-6.0,-12.0,6.0,28.0,-5.0,38.0,69.0,131.0,66.0,940.0,49.0,-82.0,-58.0,-112.0
Annual,Private flows,Million euro (at constant 2021 prices),Austria,665.0,441.0,1607.0,943.0,1018.0,2916.0,1936.0,14680.0,6166.0,2305.0,5279.0,6276.0,3533.0,-435.0,1649.0,3212.0,1370.0,843.0,1253.0,1134.0,-1341.0,591.0,1084.0
Annual,Private flows,Million euro (at constant 2021 prices),Belgium,1481.0,-1346.0,818.0,0.0,-183.0,1501.0,3610.0,1368.0,1384.0,3.0,4359.0,-1817.0,0.0,5525.0,4853.0,1178.0,-14135.0,5623.0,1584.0,1867.0,1778.0,2391.0,2127.0
Annual,Private flows,Million euro (at constant 2021 prices),Switzerland,350.0,978.0,914.0,2101.0,-843.0,8130.0,13101.0,4278.0,10504.0,6686.0,19584.0,7757.0,9359.0,8095.0,6787.0,2281.0,811.0,11575.0,12404.0,6627.0,-718.0,-595.0,166.0
Annual,Private flows,Million euro (at constant 2021 prices),Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-167.0,15.0,:,-189.0,:,-11.0,123.0,66.0,-102.0
Annual,Private flows,Million euro (at constant 2021 prices),Germany,8029.0,989.0,-4133.0,865.0,6950.0,12607.0,20377.0,20247.0,14629.0,12479.0,21565.0,26369.0,13136.0,28214.0,30134.0,:,20111.0,26751.0,21495.0,17315.0,13261.0,29776.0,16514.0
Annual,Private flows,Million euro (at constant 2021 prices),Denmark,761.0,1580.0,-93.0,128.0,557.0,35.0,462.0,2036.0,1907.0,510.0,1544.0,-292.0,-210.0,1040.0,401.0,-132.0,686.0,2584.0,1046.0,284.0,:,:,:
Annual,Private flows,Million euro (at constant 2021 prices),Greece,:,:,52.0,35.0,-13.0,291.0,2104.0,2189.0,318.0,168.0,178.0,42.0,436.0,468.0,-520.0,-294.0,-2169.0,45.0,-28.0,0.0,110.0,-148.0,-62.0
Annual,Private flows,Million euro (at constant 2021 prices),Spain,35312.0,15912.0,9351.0,5436.0,10551.0,4011.0,6989.0,13542.0,17639.0,4921.0,3861.0,12498.0,0.0,4687.0,9655.0,20109.0,:,5776.0,10410.0,10037.0,9971.0,3386.0,3281.0
Annual,Private flows,Million euro (at constant 2021 prices),European Union - 27 countries (from 2020),76009.0,24624.0,-4568.0,17367.0,31919.0,40411.0,70434.0,101246.0,51263.0,44666.0,63002.0,77540.0,58852.0,64143.0,115586.0,90788.0,67936.0,98265.0,49411.0,76667.0,39141.0,43369.0,35530.0
Annual,Private flows,Million euro (at constant 2021 prices),Finland,56.0,869.0,-1009.0,-388.0,595.0,945.0,565.0,983.0,-1225.0,1526.0,2684.0,-1277.0,161.0,-359.0,1067.0,-1377.0,630.0,2438.0,1104.0,995.0,1151.0,1548.0,500.0
Annual,Private flows,Million euro (at constant 2021 prices),France,2096.0,17473.0,76.0,-872.0,4378.0,7886.0,13890.0,30902.0,24261.0,21047.0,12309.0,17111.0,15520.0,-1226.0,6502.0,-7955.0,10700.0,11157.0,:,8948.0,4542.0,1925.0,7395.0
Annual,Private flows,Million euro (at constant 2021 prices),Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,-316.0,728.0,10957.0,2790.0,4987.0,801.0
Annual,Private flows,Million euro (at constant 2021 prices),Ireland,636.0,513.0,1314.0,1670.0,2921.0,4037.0,3512.0,3559.0,3532.0,2551.0,1375.0,858.0,:,875.0,:,:,:,:,:,:,:,:,:
Annual,Private flows,Million euro (at constant 2021 prices),Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,10.0,12.0,2.0,52.0,:,:,:
Annual,Private flows,Million euro (at constant 2021 prices),Italy,13410.0,-3687.0,-3696.0,457.0,-1481.0,-1398.0,99.0,-1891.0,163.0,1399.0,4882.0,5156.0,6327.0,8978.0,3146.0,9602.0,12611.0,6832.0,85.0,1421.0,404.0,3534.0,372.0
Annual,Private flows,Million euro (at constant 2021 prices),Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-22.0
Annual,Private flows,Million euro (at constant 2021 prices),Netherlands,5876.0,-10916.0,-8724.0,8657.0,5838.0,6581.0,16523.0,10334.0,-17450.0,-1120.0,6135.0,13300.0,12638.0,11245.0,54348.0,62660.0,34932.0,31419.0,8431.0,20516.0,4574.0,-9449.0,-1408.0
Annual,Private flows,Million euro (at constant 2021 prices),Norway,-62.0,-227.0,36.0,1611.0,768.0,1963.0,2447.0,2277.0,-188.0,788.0,1208.0,0.0,0.0,0.0,1.0,0.0,:,:,:,:,:,2319.0,3450.0
Annual,Private flows,Million euro (at constant 2021 prices),Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,56.0,397.0,411.0,172.0,178.0,131.0,:,:
Annual,Private flows,Million euro (at constant 2021 prices),Portugal,6536.0,2058.0,-530.0,808.0,197.0,568.0,43.0,1353.0,200.0,-1947.0,-1230.0,-1746.0,-71.0,1431.0,1732.0,354.0,477.0,2964.0,839.0,60.0,-676.0,75.0,830.0
Annual,Private flows,Million euro (at constant 2021 prices),Sweden,1150.0,737.0,399.0,-371.0,592.0,433.0,326.0,1944.0,-261.0,824.0,60.0,1061.0,7382.0,3702.0,2786.0,3267.0,2180.0,1980.0,2241.0,2924.0,1842.0,4474.0,3830.0
Annual,Private flows,Million euro (at constant 2021 prices),Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,93.0,146.0,-52.0,50.0,48.0,455.0,203.0,390.0
Annual,Private flows,Million euro (at constant 2021 prices),Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-6.0,24.0,10.0,:
Annual,Private flows,Million euro (at constant 2021 prices),Türkiye,:,:,:,:,:,:,614.0,386.0,345.0,380.0,323.0,437.0,364.0,407.0,1280.0,365.0,372.0,275.0,236.0,173.0,242.0,273.0,244.0
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Austria,100.0,90.0,86.0,88.0,98.0,150.0,124.0,115.0,120.0,124.0,155.0,157.0,241.0,154.0,164.0,163.0,154.0,142.0,154.0,152.0,166.0,171.0,:
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Belgium,117.0,223.0,109.0,200.0,195.0,263.0,257.0,315.0,309.0,333.0,343.0,442.0,:,573.0,397.0,392.0,258.0,:,:,:,:,:,:
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Switzerland,269.0,301.0,313.0,370.0,385.0,401.0,478.0,327.0,399.0,352.0,391.0,375.0,402.0,423.0,351.0,480.0,505.0,504.0,500.0,494.0,445.0,443.0,505.0
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Czechia,:,:,:,:,:,:,:,:,:,1.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Germany,1250.0,1214.0,1159.0,1168.0,1196.0,1580.0,1379.0,1172.0,1409.0,1207.0,1348.0,1387.0,1294.0,1244.0,1315.0,1399.0,1428.0,1444.0,1237.0,1432.0,1369.0,1279.0,1629.0
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Denmark,51.0,27.0,:,:,63.0,85.0,74.0,85.0,107.0,99.0,154.0,163.0,62.0,71.0,142.0,15.0,89.0,119.0,10.0,278.0,162.0,160.0,239.0
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,:,:,0.0,0.0,0.0,0.0,:
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Greece,:,:,7.0,8.0,16.0,0.0,8.0,5.0,1.0,1.0,8.0,0.0,1.0,:,:,:,:,:,0.0,:,:,:,:
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Spain,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,:,:,597.0,:,0.0,1.0,3.0,2.0,1.0
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),European Union - 27 countries (from 2020),2243.0,2178.0,1887.0,2294.0,2328.0,2955.0,2590.0,2407.0,2558.0,2611.0,3208.0,2933.0,2318.0,3486.0,2682.0,2672.0,4571.0,2195.0,1809.0,3273.0,3669.0,1698.0,2647.0
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Finland,7.0,13.0,15.0,15.0,15.0,17.0,26.0,19.0,11.0,15.0,13.0,12.0,15.0,14.0,83.0,47.0,108.0,:,:,:,:,:,:
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Ireland,137.0,149.0,115.0,306.0,227.0,291.0,307.0,262.0,215.0,155.0,275.0,455.0,134.0,76.0,338.0,482.0,466.0,336.0,378.0,157.0,120.0,:,156.0
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Italy,56.0,50.0,:,31.0,50.0,93.0,119.0,54.0,84.0,132.0,128.0,89.0,78.0,47.0,98.0,122.0,79.0,59.0,20.0,57.0,25.0,49.0,545.0
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:,0.0,:
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Luxembourg,12.0,10.0,3.0,10.0,9.0,11.0,10.0,9.0,11.0,13.0,9.0,7.0,:,:,:,:,:,:,:,:,:,14.0,44.0
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:,:,:
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Netherlands,478.0,370.0,363.0,437.0,427.0,429.0,272.0,303.0,270.0,458.0,578.0,193.0,472.0,1292.0,141.0,39.0,1384.0,84.0,:,1167.0,1797.0,:,:
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Norway,307.0,362.0,705.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Portugal,:,8.0,5.0,5.0,3.0,7.0,4.0,1.0,1.0,4.0,4.0,4.0,6.0,6.0,6.0,13.0,7.0,10.0,9.0,30.0,28.0,25.0,32.0
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Sweden,34.0,23.0,26.0,26.0,30.0,29.0,12.0,68.0,21.0,69.0,193.0,24.0,15.0,8.0,:,:,:,:,:,:,:,:,:
Annual,Grants by non-governmental organisations,Million euro (at constant 2021 prices),Türkiye,:,:,:,:,:,36.0,48.0,24.0,34.0,58.0,51.0,99.0,55.0,115.0,174.0,291.0,412.0,484.0,643.0,280.0,347.0,299.0,290.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Austria,694.0,1009.0,779.0,622.0,747.0,1691.0,1566.0,1696.0,1496.0,1014.0,1118.0,962.0,1015.0,1024.0,1058.0,1326.0,1614.0,1199.0,1048.0,1146.0,1182.0,1262.0,1673.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Belgium,1281.0,1368.0,1580.0,2238.0,1577.0,2072.0,2020.0,1793.0,2042.0,2301.0,2734.0,2390.0,2091.0,1985.0,2093.0,1923.0,2287.0,2103.0,2115.0,2060.0,2146.0,2240.0,2393.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Bulgaria,:,:,:,:,:,:,:,:,:,:,37.0,41.0,35.0,43.0,42.0,39.0,65.0,59.0,62.0,61.0,77.0,77.0,203.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Switzerland,1503.0,1518.0,1452.0,1716.0,1879.0,2141.0,1959.0,1875.0,2042.0,2278.0,2175.0,2456.0,2594.0,2692.0,2943.0,3141.0,3284.0,2894.0,2807.0,2854.0,3266.0,3307.0,3856.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Cyprus,:,:,:,:,:,15.0,26.0,32.0,33.0,42.0,46.0,32.0,22.0,18.0,16.0,17.0,:,:,23.0,18.0,13.0,17.0,12.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Czechia,37.0,57.0,82.0,139.0,146.0,170.0,190.0,183.0,214.0,196.0,212.0,216.0,207.0,196.0,204.0,225.0,289.0,319.0,290.0,298.0,280.0,310.0,881.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Germany,7434.0,7491.0,7493.0,7859.0,7850.0,10458.0,10675.0,11329.0,12120.0,10650.0,11961.0,12233.0,11972.0,12499.0,14296.0,18179.0,24813.0,24241.0,23303.0,22606.0,26513.0,27442.0,32785.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Denmark,2627.0,2589.0,2410.0,2108.0,2190.0,2206.0,2272.0,2327.0,2321.0,2395.0,2493.0,2411.0,2337.0,2443.0,2481.0,2526.0,2329.0,2333.0,2331.0,2403.0,2387.0,2464.0,2427.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Estonia,1.0,1.0,3.0,2.0,8.0,14.0,19.0,18.0,22.0,19.0,20.0,24.0,24.0,29.0,34.0,37.0,46.0,43.0,45.0,46.0,46.0,51.0,166.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Greece,311.0,282.0,356.0,376.0,294.0,344.0,363.0,381.0,486.0,424.0,373.0,295.0,246.0,178.0,188.0,217.0,339.0,282.0,250.0,332.0,292.0,288.0,318.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Spain,1893.0,2720.0,2448.0,2251.0,2448.0,2912.0,3503.0,4186.0,5191.0,5148.0,4883.0,3263.0,1725.0,1918.0,1537.0,1361.0,4115.0,2416.0,2305.0,2505.0,2459.0,2840.0,3732.0
Annual,Official development assistance,Million euro (at constant 2021 prices),European Union - 27 countries (from 2020),31325.0,33321.0,35380.0,35722.0,36337.0,46205.0,46606.0,46349.0,49698.0,48431.0,50671.0,49151.0,45099.0,45206.0,47337.0,54638.0,63664.0,63091.0,62410.0,60925.0,68877.0,70981.0,86959.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Finland,567.0,592.0,662.0,666.0,733.0,963.0,874.0,918.0,1004.0,1131.0,1224.0,1199.0,1182.0,1214.0,1361.0,1262.0,1041.0,1036.0,881.0,1068.0,1150.0,1266.0,1448.0
Annual,Official development assistance,Million euro (at constant 2021 prices),France,5980.0,6170.0,7508.0,8128.0,8496.0,9860.0,10105.0,8423.0,8618.0,10306.0,10987.0,10434.0,10326.0,9351.0,8714.0,8771.0,9317.0,10707.0,11475.0,11149.0,14237.0,14139.0,16313.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Croatia,:,:,:,:,:,:,:,:,:,:,:,:,19.0,39.0,62.0,49.0,39.0,51.0,72.0,67.0,69.0,74.0,121.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Hungary,:,:,:,26.0,75.0,103.0,156.0,89.0,84.0,101.0,100.0,116.0,107.0,112.0,126.0,159.0,202.0,141.0,254.0,286.0,382.0,368.0,339.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Ireland,358.0,424.0,530.0,544.0,589.0,679.0,925.0,980.0,1042.0,855.0,820.0,784.0,733.0,740.0,711.0,679.0,760.0,772.0,816.0,869.0,871.0,976.0,2161.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Iceland,12.0,16.0,18.0,21.0,22.0,25.0,39.0,40.0,51.0,44.0,34.0,28.0,30.0,38.0,37.0,43.0,56.0,57.0,61.0,55.0,55.0,60.0,80.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Italy,2120.0,2503.0,3302.0,2785.0,2496.0,5059.0,3508.0,3423.0,3884.0,2684.0,2553.0,3455.0,2329.0,2793.0,3238.0,3831.0,4829.0,5416.0,4454.0,3922.0,3878.0,5303.0,6177.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Liechtenstein,:,:,:,:,:,:,:,17.0,21.0,24.0,24.0,27.0,25.0,24.0,24.0,23.0,24.0,23.0,24.0,24.0,25.0,22.0,27.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Lithuania,:,4.0,3.0,3.0,13.0,21.0,32.0,51.0,44.0,36.0,37.0,48.0,51.0,47.0,42.0,53.0,62.0,61.0,61.0,66.0,67.0,73.0,200.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Luxembourg,245.0,283.0,280.0,302.0,324.0,336.0,354.0,412.0,405.0,415.0,405.0,379.0,387.0,395.0,379.0,380.0,415.0,433.0,452.0,468.0,421.0,456.0,475.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Latvia,:,:,3.0,2.0,13.0,16.0,16.0,16.0,18.0,20.0,16.0,18.0,20.0,22.0,23.0,25.0,32.0,33.0,32.0,33.0,38.0,40.0,70.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Malta,:,:,:,:,:,:,:,:,:,12.0,12.0,17.0,16.0,16.0,18.0,16.0,20.0,24.0,30.0,38.0,48.0,44.0,40.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Netherlands,4900.0,4899.0,4721.0,4588.0,4358.0,5196.0,5352.0,5489.0,5721.0,5434.0,5600.0,5312.0,4931.0,4639.0,4748.0,5789.0,5013.0,4849.0,5121.0,4905.0,4794.0,4452.0,5798.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Norway,2172.0,2326.0,2646.0,2748.0,2658.0,2969.0,2866.0,3224.0,3051.0,3608.0,3511.0,3318.0,3330.0,3854.0,3754.0,4159.0,4503.0,4017.0,3823.0,4194.0,4544.0,3951.0,4045.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Poland,46.0,51.0,20.0,36.0,139.0,210.0,289.0,301.0,263.0,324.0,312.0,329.0,356.0,399.0,368.0,424.0,666.0,642.0,678.0,701.0,728.0,821.0,3048.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Portugal,441.0,434.0,476.0,380.0,1089.0,385.0,389.0,411.0,505.0,428.0,566.0,589.0,525.0,418.0,366.0,307.0,337.0,362.0,346.0,353.0,374.0,378.0,397.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Romania,:,:,:,:,:,:,:,:,108.0,139.0,103.0,140.0,124.0,116.0,184.0,152.0,196.0,208.0,226.0,235.0,278.0,353.0,361.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Sweden,2375.0,2423.0,2710.0,2642.0,2712.0,3385.0,3863.0,3779.0,3945.0,4234.0,3942.0,4343.0,4197.0,4449.0,4928.0,6741.0,4651.0,5174.0,5541.0,5101.0,5939.0,5017.0,5118.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Slovenia,:,:,:,:,:,37.0,45.0,49.0,56.0,59.0,51.0,52.0,52.0,52.0,52.0,63.0,81.0,73.0,75.0,81.0,82.0,98.0,150.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Slovakia,14.0,19.0,14.0,24.0,37.0,71.0,64.0,64.0,75.0,62.0,63.0,69.0,68.0,71.0,69.0,84.0,106.0,116.0,125.0,108.0,127.0,131.0,152.0
Annual,Official development assistance,Million euro (at constant 2021 prices),Türkiye,75.0,76.0,77.0,57.0,245.0,380.0,441.0,318.0,371.0,376.0,466.0,633.0,1256.0,1641.0,1906.0,2399.0,4077.0,5551.0,6704.0,6960.0,7013.0,6520.0,5866.0
Annual,Other official flows,Million euro (at constant 2021 prices),Austria,0.0,0.0,0.0,0.0,0.0,525.0,76.0,12.0,50.0,6.0,2.0,0.0,0.0,177.0,85.0,27.0,143.0,50.0,-4.0,188.0,55.0,-70.0,88.0
Annual,Other official flows,Million euro (at constant 2021 prices),Belgium,-14.0,11.0,156.0,1153.0,-100.0,413.0,-443.0,-148.0,-118.0,79.0,-14.0,-13.0,50.0,66.0,-38.0,-73.0,329.0,50.0,-69.0,24.0,-42.0,-20.0,296.0
Annual,Other official flows,Million euro (at constant 2021 prices),Switzerland,13.0,11.0,5.0,0.0,:,:,21.0,:,:,:,:,:,:,:,18.0,24.0,16.0,122.0,:,18.0,-8.0,-15.0,12.0
Annual,Other official flows,Million euro (at constant 2021 prices),Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,:,:,:,-13.0,-2.0,-2.0,-1.0
Annual,Other official flows,Million euro (at constant 2021 prices),Germany,-153.0,-735.0,6368.0,-2243.0,-312.0,11050.0,-2873.0,525.0,1288.0,499.0,63.0,-125.0,-84.0,-75.0,132.0,1342.0,-460.0,-346.0,-107.0,13.0,382.0,1075.0,208.0
Annual,Other official flows,Million euro (at constant 2021 prices),Denmark,-4.0,-6.0,-5.0,49.0,40.0,15.0,34.0,26.0,-2.0,198.0,9.0,36.0,-104.0,95.0,-88.0,111.0,-91.0,-53.0,214.0,244.0,7.0,157.0,-17.0
Annual,Other official flows,Million euro (at constant 2021 prices),Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:
Annual,Other official flows,Million euro (at constant 2021 prices),Greece,0.0,:,:,:,3.0,:,7.0,3.0,1.0,:,:,:,:,:,:,:,:,:,:,1.0,:,:,:
Annual,Other official flows,Million euro (at constant 2021 prices),Spain,5.0,229.0,78.0,92.0,25.0,64.0,:,5.0,:,3.0,:,3.0,2.0,115.0,3.0,6.0,99.0,78.0,148.0,:,:,:,20.0
Annual,Other official flows,Million euro (at constant 2021 prices),European Union - 27 countries (from 2020),351.0,-265.0,8152.0,4776.0,1304.0,10968.0,-2645.0,280.0,2342.0,1401.0,535.0,763.0,597.0,1119.0,718.0,1925.0,321.0,-64.0,141.0,768.0,180.0,1071.0,806.0
Annual,Other official flows,Million euro (at constant 2021 prices),Finland,3.0,12.0,5.0,8.0,-3.0,:,:,20.0,19.0,50.0,40.0,-9.0,10.0,-26.0,9.0,21.0,48.0,66.0,71.0,25.0,49.0,17.0,-11.0
Annual,Other official flows,Million euro (at constant 2021 prices),France,20.0,-57.0,869.0,4196.0,-217.0,-1367.0,21.0,-99.0,255.0,465.0,427.0,701.0,594.0,651.0,558.0,407.0,119.0,-17.0,-186.0,231.0,-356.0,32.0,136.0
Annual,Other official flows,Million euro (at constant 2021 prices),Italy,159.0,95.0,357.0,471.0,2050.0,91.0,154.0,119.0,823.0,35.0,8.0,144.0,167.0,131.0,77.0,41.0,48.0,102.0,32.0,19.0,94.0,-58.0,155.0
Annual,Other official flows,Million euro (at constant 2021 prices),Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,:,:,:,:,:,:,:
Annual,Other official flows,Million euro (at constant 2021 prices),Netherlands,208.0,186.0,324.0,1038.0,156.0,155.0,337.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
