Time frequency,Age class,Activity and employment status,Unit of measure,Sex,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Poland,:,:,:,:,:,:,:,:,:,29.6,31.1,31.8
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Portugal,:,:,:,:,:,:,:,:,:,43.3,41.9,40.2
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Romania,2.5,2.8,3.0,2.5,2.5,2.0,2.2,3.0,2.5,4.5,4.2,5.5
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Serbia,:,:,:,:,:,:,:,:,:,38.3,36.4,35.2
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Sweden,:,:,:,:,:,:,:,:,:,36.1,37.7,36.4
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Slovenia,:,:,:,:,:,:,:,:,:,39.0,37.4,33.9
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Slovakia,:,:,:,:,:,:,:,:,:,7.9,9.1,10.3
Annual,From 15 to 29 years,Employed persons with temporary contract,Percentage of total employment,Total,Türkiye,:,:,:,:,:,:,:,:,:,14.2 b,13.3,14.3
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Austria,8.4,8.3,8.3,8.2,8.1,8.3,8.3,7.9,7.5,7.8,7.7,8.0
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,11.0,11.4,10.7
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Belgium,7.2,7.2,7.6,8.0,8.1,9.3 b,9.6,9.7,9.1,8.9,8.3,8.0
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Bulgaria,4.2,5.3,4.9,4.1,3.8,4.1,3.8,4.0 b,3.3,3.0,3.4,2.7
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Switzerland,11.0,11.1,11.2,11.8,11.5,11.5,11.4,10.9,11.2,11.5,11.6,11.3
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Cyprus,12.9,14.7,15.8,15.9,14.4,13.5,12.2,11.9,11.9,11.8,10.8,12.4
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Czechia,6.8,7.5,8.0,8.3,8.1,8.0,7.0,6.5,5.8,5.5,5.2,5.9
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Germany,12.8,12.5,12.3,12.4,12.5,12.2,12.0,11.5,10.2 b,10.5,11.5,11.1
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Denmark,7.7,7.8,7.6,7.7,11.8 b,11.3 b,9.9,9.9,10.0,10.0,10.0,9.4 b
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Euro area – 20 countries (from 2023),13.2,13.0,13.4,13.8,13.9,14.3,14.4,14.0,12.7,13.2,13.2,12.5
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Estonia,3.2,3.1,2.8,3.1,3.5,3.0,3.1,2.8,2.5,1.5,2.8,2.8
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Greece,6.6,6.5,7.6,7.9,7.6,7.8,7.7,8.8,7.1,7.0,7.2,7.6
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Spain,19.5,19.1,19.9,20.9,21.8,22.4,22.7,22.3,20.4,21.4 d,18.2 d,14.8 d
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,European Union - 27 countries (from 2020),12.9,12.9,13.3,13.6,13.7,13.8,13.7,13.2,11.9,12.1,12.1,11.6
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Finland,15.8,15.7,15.7,15.4,15.9,16.3,16.7,15.9,15.1,13.9,14.0,13.5
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,France,12.1,12.1,12.7,13.4,13.5,13.9,13.6,13.1,12.2,13.1 d,14.0 d,13.6 d
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Croatia,10.9 b,12.0,14.1,17.1,19.0,18.0,17.5,15.9,13.3,11.6,12.4,9.6
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Hungary,8.2,9.4,9.3,9.9,8.5,7.7,6.3 b,5.7,5.0,5.1,4.7,4.4
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Ireland,9.1,9.0,8.6,8.1,7.5,7.8 b,8.6,8.4,7.6,8.2 b,7.3,7.3
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Iceland,11.4,12.4,11.9,11.4,10.5,9.4,8.3,7.0,7.5 b,11.1,11.5,9.8
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Italy,10.6,10.1,10.5,10.8,10.9,12.1,13.4 b,13.4,12.0,13.2,13.5,12.9
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Lithuania,2.3,2.4,2.4,1.8,1.7,1.5,1.4,1.3,1.1,1.7,1.6,1.7
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Luxembourg,6.9,6.4,7.3,9.1 b,7.9,8.1,8.9,8.3,6.9,8.2,6.5,6.7
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Latvia,3.9,3.6,2.7,3.1,3.0,2.5,2.3,2.7,2.3,2.4,2.4,2.3
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Montenegro,17.8,21.9,22.5,24.3,26.9,24.0,26.1,27.1,24.4,:,:,:
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,North Macedonia,10.6,11.0,11.4,9.4,10.4,10.8,11.6,13.3,14.8,:,:,:
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Malta,6.0,6.6,6.7,6.5,6.6,5.1,6.9,7.9,6.7,6.8,6.9,7.6
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Netherlands,25.0,25.7,26.5,25.4,25.8,26.6,26.2,25.0,23.2,23.1,23.2,22.9
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Norway,9.5,9.4,8.8,9.0,9.9,9.6,9.6,9.0,8.8,8.8,8.1,7.6
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Poland,21.7,21.8,23.0,22.8,22.4,21.3,19.8,17.7 b,15.1,12.1,12.4,12.3
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Portugal,17.5,18.1,18.4,19.0,19.4,19.2,19.3,18.2,15.6,14.8,14.5,15.3
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Romania,1.2,1.1,1.2,1.1,1.2,1.0,0.9,1.2,1.1,2.0,1.8,2.1
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Serbia,13.3,13.8,15.3,18.0,19.4,18.9,19.7,19.6,17.9,17.7,17.2,15.9
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Sweden,13.9,14.3,14.7,14.5,14.1,14.1,14.0,13.8,13.1,13.2,13.5,12.7
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Slovenia,16.8,16.0,15.9,17.5,17.0,17.7,15.7,13.4,11.1,10.2,10.1,9.7
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Slovakia,3.9,3.9,5.0,6.1,5.7,5.4,4.7,4.5,3.7,3.5,3.6,3.6
Annual,From 15 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Türkiye,7.7,7.8,8.7 b,9.0,9.1,9.1,8.7,8.1,7.7,8.3 b,7.7,8.0
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Austria,5.8,5.9,6.0,6.1,6.2,6.7,6.7,6.3,5.7,5.8,5.7,5.9
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,10.8,11.3,10.6
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Belgium,6.6,6.6,7.0,7.4,7.5,8.5 b,8.5,8.5,8.0,8.0,7.1,6.8
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Bulgaria,4.1,5.2,4.8,4.0,3.7,4.0,3.7,4.0 b,3.2,3.0,3.3,2.6
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Switzerland,7.0,7.3,7.5,8.2,7.9,7.9,7.8,7.6,7.9,8.1,8.1,8.0
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Cyprus,12.8,14.5,15.7,15.8,14.3,13.5,12.0,11.8,11.9,11.7,10.8,12.4
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Czechia,6.6,7.4,7.8,8.1,7.9,7.8,6.9,6.3,5.7,5.3,4.9,5.6
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Germany,11.3,10.9,10.7,10.8,10.9,10.7,10.5,9.9,9.1 b,9.3,9.9,9.5
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Denmark,7.0,7.2,6.8,6.9,10.9 b,9.5 b,8.2,8.3,8.7,8.8,8.8,8.2 b
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Euro area – 20 countries (from 2023),12.1,12.0,12.3,12.7,12.9,13.2,13.3,12.9,11.7,12.2,12.1,11.4
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Estonia,2.9,3.0,2.6,2.8,3.1,2.7,2.7,2.5,2.2,1.3,2.5,2.4
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Greece,6.6,6.5,7.6,7.9,7.5,7.7,7.7,8.8,7.1,7.0,7.1,7.5
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Spain,19.2,18.9,19.6,20.7,21.5,22.1,22.3,21.9,20.1,21.0 d,17.8 d,14.4 d
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,European Union - 27 countries (from 2020),12.0,12.0,12.4,12.7,12.8,12.9,12.7,12.2,11.1,11.2,11.1,10.6
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Finland,14.1,13.9,13.9,13.7,14.2,14.5,14.8,14.1,13.5,12.9,12.8,12.3
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,France,11.2,11.2,11.8,12.5,12.5,12.9,12.6,12.1,11.2,11.9 d,12.7 d,12.2 d
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Croatia,10.6 b,11.8,13.8,16.7,18.3,17.4,16.9,15.4,13.0,11.2,12.1,9.3
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Hungary,8.1,9.3,9.2,9.7,8.3,7.5,6.2 b,5.6,4.9,5.0,4.6,4.2
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Ireland,8.0,7.9,7.5,7.0,6.5,6.7 b,7.4,7.1,6.6,6.9 b,6.0,6.0
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Iceland,10.1,11.0,10.7,9.9,9.2,8.5,7.1,6.3,6.5 b,9.8,10.3,8.9
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Italy,10.3,9.9,10.3,10.6,10.7,11.8,13.1 b,13.1,11.7,12.9,13.2,12.6
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Lithuania,2.2,2.3,2.3,1.8,1.6,1.4,1.2,1.1,1.0,1.6,1.5,1.5
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Luxembourg,6.4,5.9,6.7,8.5 b,7.4,7.6,8.5,7.9,6.5,7.9,6.0,6.2
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Latvia,3.7,3.3,2.5,2.8,2.8,2.2,2.1,2.3,2.1,2.3,2.2,2.2
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Montenegro,17.6,21.6,21.8,23.7,26.1,23.3,25.3,26.1,23.9,:,:,:
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,North Macedonia,10.6,10.9,11.3,9.4,10.2,10.6,11.5,13.2,14.6,:,:,:
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Malta,5.3,5.9,6.1,6.1,6.0,4.9,6.5,7.4,6.4,6.4,6.6,7.2
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Netherlands,21.4,22.1,22.8,21.7,21.9,22.5,21.9,20.8,19.2,19.4,19.8,19.6
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Norway,8.3,8.3,7.6,7.9,8.4,8.3,8.3,7.7,7.6,7.7,7.0,6.4
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Poland,21.4,21.5,22.7,22.5,22.1,21.0,19.5,17.4 b,14.8,11.8,12.1,11.9
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Portugal,17.2,17.8,18.0,18.6,19.0,18.8,18.8,17.7,15.2,14.5,14.1,14.9
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Romania,1.2,1.1,1.2,1.1,1.1,1.0,0.9,1.2,1.0,2.0,1.8,2.1
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Serbia,13.0,13.5,15.0,17.6,19.0,18.5,19.3,19.2,17.5,17.4,16.9,15.4
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Sweden,12.4,12.7,13.2,13.0,12.7,12.5,12.3,12.0,11.7,11.6,11.5,10.8
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Slovenia,15.9,15.1,15.1,16.5,16.0,16.5,14.5,12.3,10.4,9.6,9.4,9.1
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Slovakia,3.8,3.8,5.0,6.0,5.7,5.3,4.5,4.4,3.7,3.4,3.5,3.5
Annual,From 20 to 64 years,Employed persons with temporary contract,Percentage of total employment,Total,Türkiye,7.0,7.0,7.8 b,7.9,8.0,8.0,7.6,7.0,6.8,7.1 b,6.4,6.3
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Austria,:,:,:,:,:,:,:,:,:,5.3,5.1,5.3
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,10.8,11.2,10.7
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Belgium,:,:,:,:,:,:,:,:,:,6.8,6.0,5.4
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Bulgaria,:,:,:,:,:,:,:,:,:,2.9,3.1,2.5
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Switzerland,:,:,:,:,:,:,:,:,:,7.0,6.8,6.8
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Cyprus,:,:,:,:,:,:,:,:,:,12.7,11.7,13.2
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Czechia,:,:,:,:,:,:,:,:,:,4.9,4.4,4.9
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Germany,:,:,:,:,:,:,:,:,:,8.3,8.6,8.4
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Denmark,:,:,:,:,:,:,:,:,:,7.5,7.4,6.8 b
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,11.4,11.1,10.3
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Estonia,:,:,:,:,:,:,:,:,:,1.1,2.1,2.2
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Greece,:,:,:,:,:,:,:,:,:,7.3,7.2,7.6
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Spain,:,:,:,:,:,:,:,:,:,21.3 d,17.6 d,14.1 d
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,10.3,10.1,9.5
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Finland,:,:,:,:,:,:,:,:,:,12.1,11.8,11.4
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,France,:,:,:,:,:,:,:,:,:,9.8 d,10.5 d,9.9 d
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Croatia,:,:,:,:,:,:,:,:,:,10.4,11.4,8.7
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Hungary,:,:,:,:,:,:,:,:,:,4.6,4.2,3.9
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Ireland,:,:,:,:,:,:,:,:,:,5.3 b,4.5,4.3
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Iceland,:,:,:,:,:,:,:,:,:,8.5,9.0,7.7
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Italy,:,:,:,:,:,:,:,:,:,12.7,13.0,12.4
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Lithuania,:,:,:,:,:,:,:,:,:,1.3,1.4,1.3
Annual,From 25 to 54 years,Employed persons with temporary contract,Percentage of total employment,Total,Luxembourg,:,:,:,:,:,:,:,:,:,6.5,4.9,5.3
