Time frequency,Unit of measure,Indicator,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Percentage,Business investment,Lithuania,10.4,11.16,11.57,11.31,11.73,12.54,13.24,13.76,12.36,14.66,14.26,14.74
Annual,Percentage,Business investment,Luxembourg,11.18,10.51,10.56,8.81,8.84,9.05,7.88,9.94,7.65,9.55,8.22,8.05
Annual,Percentage,Business investment,Latvia,17.66,17.24,15.61,13.57,13.24,13.53,13.32,13.76,13.45,14.16,14.87,15.24
Annual,Percentage,Business investment,Malta,11.2,10.41,10.3,16.54,15.62,12.94,11.32,11.73,10.82,13.24,16.6,10.98
Annual,Percentage,Business investment,Netherlands,10.18,10.37,9.34,13.26,10.43,10.53,10.31,10.89,10.65,10.43,10.49,10.36 p
Annual,Percentage,Business investment,Norway,13.16,13.52,13.57,13.04,13.35,12.53,12.41,14.65,14.9,12.4,10.87,:
Annual,Percentage,Business investment,Poland,9.37,9.78,10.32,10.96,10.37,9.46,10.54,11.05,10.45,8.97,8.99,9.11
Annual,Percentage,Business investment,Portugal,9.64,9.53,10.19,10.4,10.92,12.02,12.39,12.87,13.24,13.77,14.13,13.62 p
Annual,Percentage,Business investment,Romania,15.95,14.57,14.65,14.09,13.73,11.79,11.04,13.28,13.01,12.28,12.97,13.51 p
Annual,Percentage,Business investment,Serbia,14.70 p,12.01 p,11.01 p,11.69 p,11.20 p,11.28 p,12.79 p,14.46 p,13.58 p,14.00 p,14.92 p,:
Annual,Percentage,Business investment,Sweden,15.11,14.73,15.34,15.64,15.89,16.07,16.11,15.55,15.64,16.46,16.99,16.87
Annual,Percentage,Business investment,Slovenia,11.44,11.97,10.79,10.59,10.92,11.72,12.02,12.16,11.33,11.77,12.18,11.89
Annual,Percentage,Business investment,Slovakia,13.36,13.16,12.83,13.85,13.77,13.69,13.08,13.73,11.64,11.52,12.31,12.83
Annual,Percentage,Business investment,Türkiye,16.28 p,16.04 p,16.67 p,17.57 p,17.24 p,16.86 p,16.70 p,15.70 p,16.30 p,18.25 p,19.03 p,20.07 p
Annual,Percentage,Business investment,United Kingdom,9.5,9.66,9.89,10.39,10.76,10.69,10.57,10.58,:,:,:,:
Annual,Percentage,Government investment,Austria,2.96,3.08,3.01,2.99,2.99,3.11,3.08,3.14,3.33,3.58,3.45,3.68
Annual,Percentage,Government investment,Belgium,2.47,2.32,2.55,2.49,2.44,2.45,2.67,2.64,2.75,2.77,2.7,2.84
Annual,Percentage,Government investment,Bulgaria,3.41,4.06,5.2,6.64,2.61,2.25,:,:,:,:,:,:
Annual,Percentage,Government investment,Switzerland,2.96,2.95,2.99,3.02,2.97,3.03,3.01,3.13,3.36,3.1,2.99,3.19
Annual,Percentage,Government investment,Cyprus,3.42,2.64,2.35,2.34,2.6,2.76,4.94,2.57,2.87,2.73,2.39,3.14
Annual,Percentage,Government investment,Czechia,4.09,3.67,4.08,5.08,3.21,3.3,4.1,4.29,4.75,4.55,4.53,4.85
Annual,Percentage,Government investment,Germany,2.47,2.44,2.35,2.39,2.44,2.49,2.65,2.71,3.03,2.89,2.82,2.83
Annual,Percentage,Government investment,Denmark,3.79,3.64,3.83,3.61,3.75,3.36,3.4,3.23,3.56,3.18,3.05,3.14
Annual,Percentage,Government investment,Euro area – 20 countries (from 2023),3.2,3.09,2.94,2.94,2.81,2.8,2.89,2.99,3.26,3.2,3.14,3.32
Annual,Percentage,Government investment,Estonia,6.36,5.54,5.04,5.24,4.57,5.62,5.21,5.17,5.82,5.78,5.39,6.62
Annual,Percentage,Government investment,Greece,2.6,3.49,3.73,3.88,3.58,4.53,3.22,2.47,3.07,3.58,3.7,3.85
Annual,Percentage,Government investment,Spain,3.14,2.4,2.13,2.58,1.98,1.98,2.14,2.17,2.63,2.72,2.72,2.96
Annual,Percentage,Government investment,European Union - 27 countries (from 2020),3.36,3.24,3.17,3.19,2.95,2.96,3.09,3.18,3.47,3.38,3.3,3.56
Annual,Percentage,Government investment,Finland,4.04,4.18,4.21,3.76,4.18,4.1,4.3,4.41,4.87,4.22,4.14,4.05
Annual,Percentage,Government investment,France,4.55,4.57,4.26,3.94,3.92,3.85,3.91,4.16,4.15,4.07,4.15,4.28
Annual,Percentage,Government investment,Croatia,3.69,4.06,3.65,3.43,3.13,2.61,3.47,4.29,5.55,4.78,4.02,5.56
Annual,Percentage,Government investment,Hungary,3.7,4.36,5.32,6.52,3.15,4.53,5.78,6.22,6.41,6.23,5.33,5.13
Annual,Percentage,Government investment,Ireland,2.04,1.99,2.13,1.69,1.94,1.82,2.01,2.27,2.32,2.03,2.01,2.31
Annual,Percentage,Government investment,Iceland,2.59,2.82,3.04,2.89,:,:,:,:,:,:,:,:
Annual,Percentage,Government investment,Italy,2.62,2.49,2.3,2.41,2.26,2.17,2.13,2.32,2.63,2.84,2.62,3.18
Annual,Percentage,Government investment,Lithuania,4.16,3.93,3.7,3.82,3.18,3.36,3.27,3.16,4.5,3.18,3.18,4.22
Annual,Percentage,Government investment,Luxembourg,3.91,3.48,3.65,3.86,3.81,4.04,3.92,4.12,4.68,4.08,4.11,4.72
Annual,Percentage,Government investment,Latvia,5.47,4.85,4.8,5.01,3.69,4.79,5.84,5.13,5.94,5.63,4.5,5.6
Annual,Percentage,Government investment,Malta,3.34,2.79,3.43,4.04,2.5,2.29,3.23,3.49,3.68,3.66,3.23,3.45
Annual,Percentage,Government investment,Netherlands,3.86,3.74,3.56,3.6,3.45,3.38,3.34,3.39,3.65,3.41,3.18,3.15
Annual,Percentage,Government investment,Norway,3.86,4.26,4.57,4.86,5.3,5.23,5.42,5.95,6.28,5.18,4.27,:
Annual,Percentage,Government investment,Poland,4.88,4.29,4.7,4.53,3.29,3.78,4.61,4.27,4.42,4.08,3.76,5.06
Annual,Percentage,Government investment,Romania,4.59,4.43,4.49,5.19,3.62,2.62,2.5,3.36,4.41,4.06,4.37,5.38
Annual,Percentage,Government investment,Sweden,4.6,4.62,4.69,4.51,4.6,4.85,5.07,5.07,5.36,4.95,5.07,5.24
Annual,Percentage,Government investment,Slovenia,4.08,4.37,5.12,4.8,3.35,3.08,3.69,3.86,4.14,4.69,5.52,5.23
Annual,Percentage,Government investment,Slovakia,3.27,3.39,4.12,6.46,3.41,3.37,3.73,3.58,3.4,3.01,1.74,4.75
Annual,Percentage,Government investment,United Kingdom,2.7,2.56,2.73,2.66,2.62,2.67,2.67,2.8,:,:,:,:
Annual,Percentage,Households investment,Austria,5.47,5.54,5.47,5.45,5.53,5.69,5.83,5.88,6.14,6.5,6.34,5.8
Annual,Percentage,Households investment,Belgium,6.11,5.91,6.09,5.82,5.85,5.85,5.82,5.93,5.93,5.92,5.6,5.38 p
Annual,Percentage,Households investment,Bulgaria,1.6,1.57,1.51,0.76,3.2,2.31,:,:,:,:,:,:
Annual,Percentage,Households investment,Switzerland,4.28,4.32,4.26,4.27,4.15,4.1,3.99,3.79,3.78,3.61,3.42 p,3.39 p
Annual,Percentage,Households investment,Cyprus,5.99,4.95,4.74,4.43,5.31,5.99,7.51,8.57,9.03,9.29,9.6,9.68 p
Annual,Percentage,Households investment,Czechia,5.49,5.32,5.31,5.24,5.49,4.91,5.83,6.05,6.23,6.36,6.77,6.5
Annual,Percentage,Households investment,Germany,6.17,6.07,6.04,5.8,5.98,5.84,6.03,6.09,6.42 p,6.53 p,6.70 p,6.51 p
Annual,Percentage,Households investment,Denmark,4.06,3.78,3.76,3.95,3.93,4.3,4.42,4.48,4.5,5.2,5.45,5.34
Annual,Percentage,Households investment,Euro area – 20 countries (from 2023),5.62,5.31,5.18,5.02,5.16,5.23,5.36,5.41,5.59,6.05,6.26,6.08
Annual,Percentage,Households investment,Estonia,3.66,4.13,4.27,4.47,4.8,5.01,4.87,5.16,5.74,5.21,5.41,6.11
Annual,Percentage,Households investment,Greece,4.46,3.35,2.19,1.9,1.95,1.85,1.62,1.78,2.19,2.49,3.14 p,3.55 p
Annual,Percentage,Households investment,Spain,4.22,3.18,3.07,2.96,2.95,3.26,3.37,3.5,3.61,4.21,4.67,4.31
Annual,Percentage,Households investment,European Union - 27 countries (from 2020),5.42,5.11,5.03,4.9,5.04,5.13,5.22,5.25,5.4,5.86,6.05,5.86
Annual,Percentage,Households investment,Finland,7.23,6.95,6.5,6.18,6.8,6.83,7.08,7.04,6.95,6.83,6.99,5.83
Annual,Percentage,Households investment,France,5.96,5.85,5.73,5.58,5.69,5.97,6.04,6.17,6.2,6.76,6.65 p,6.05 p
Annual,Percentage,Households investment,Croatia,3.52,3.21,3.03,3.11,3.13,3.15,3.37,4.03,4.36,4.71,4.68,4.69 p
Annual,Percentage,Households investment,Hungary,2.88,2.92,2.97,3.19,3.35,3.77,4.2,4.35,5.2,4.88,5.75,5.06 p
Annual,Percentage,Households investment,Ireland,2.09,2.08,1.99,1.63,1.88,1.85,2.15,1.52,1.3,1.76,2.2,3.32
Annual,Percentage,Households investment,Iceland,2.52,2.69,2.93,:,:,:,:,:,:,:,:,:
Annual,Percentage,Households investment,Italy,6.14,5.66,5.21,5.05,5.04,5.05,5.06,4.94,4.93,6.61,7.51,7.96
Annual,Percentage,Households investment,Lithuania,3.02,3.58,3.83,4.47,5.01,4.24,4.18,4.29,4.58,4.64,5.03,4.72
Annual,Percentage,Households investment,Luxembourg,4.08,4.47,4.93,4.63,4.63,4.73,4.4,4.02,4.36,4.55,5.18,5.37
Annual,Percentage,Households investment,Latvia,3.88,2.88,3.24,3.73,3.24,3.21,3.75,3.84,3.64,3.14,3.64,4.03
Annual,Percentage,Households investment,Malta,5.24,4.1,3.11,3.08,3.2,3.47,4.56,4.86,6.52,6.03,4.42,4.21
Annual,Percentage,Households investment,Netherlands,4.56,4.09,4.49,4.95,5.41,5.85,6.3,6.63,6.98,6.85,6.8,6.58 p
Annual,Percentage,Households investment,Norway,5.29,5.65,5.56,5.79,6.41,6.59,5.94,6.02,6.26,5.63,4.53,:
Annual,Percentage,Households investment,Poland,5.18,4.73,4.96,4.76,4.69,4.23,3.6,3.83,3.53,3.88,3.69,3.58
Annual,Percentage,Households investment,Portugal,3.77,3.12,2.93,3.0,3.26,3.28,3.59,3.72,3.95,4.15,4.06,3.89 p
Annual,Percentage,Households investment,Romania,6.48,5.41,5.48,5.64,5.69,8.47,7.52,6.47,5.91,8.04,7.7,8.08 p
Annual,Percentage,Households investment,Serbia,1.84 p,1.80 p,1.80 p,1.90 p,2.23 p,2.14 p,2.28 p,2.32 p,2.10 p,2.36 p,2.71 p,:
Annual,Percentage,Households investment,Sweden,2.54,2.61,2.66,3.1,3.36,3.65,3.41,3.21,3.52,3.64,3.49,2.92
Annual,Percentage,Households investment,Slovenia,3.65,3.49,3.53,3.53,3.52,3.69,3.81,3.74,3.55,3.81,4.23,4.21
Annual,Percentage,Households investment,Slovakia,4.42,4.64,4.22,4.01,4.48,4.21,4.53,4.37,4.74,5.06,5.54,4.77
Annual,Percentage,Households investment,Türkiye,7.32 p,8.41 p,8.61 p,8.42 p,8.11 p,8.76 p,8.29 p,6.72 p,6.60 p,6.35 p,6.52 p,7.79 p
Annual,Percentage,Households investment,United Kingdom,3.52,3.73,4.01,4.17,4.32,4.63,4.56,4.66,:,:,:,:
Annual,Percentage,Total investment,Albania,:,26.08,24.16,24.41,24.37,24.58,:,:,:,:,:,:
Annual,Percentage,Total investment,Austria,22.95,23.31,22.97,22.9,23.32,23.85,24.31,25.08,25.13,25.88,25.47,24.9
Annual,Percentage,Total investment,Belgium,22.82,22.16,22.84,23.15,23.52,23.5,23.77,24.23,24.03,23.91,23.85,24.45
Annual,Percentage,Total investment,Bulgaria,21.26,21.21,21.08,21.01,18.57,18.52,:,:,:,:,:,:
Annual,Percentage,Total investment,Switzerland,26.27,26.23,26.42,26.41,26.5,27.15,26.6,26.62,26.99,26.26,25.65,25.82
Annual,Percentage,Total investment,Cyprus,15.46,14.08,13.3,12.83,18.03,20.79,18.58,18.68,20.82,19.22,19.89,21.25
Annual,Percentage,Total investment,Czechia,25.38,24.78,24.74,25.68,24.31,23.73,24.85,25.77,25.54,26.24,27.69,27.3
Annual,Percentage,Total investment,Germany,19.96,19.57,19.78,19.76,20.04,20.15,20.84,21.17,21.35,21.19,21.71,21.5
Annual,Percentage,Total investment,Denmark,18.8,18.81,19.33,19.8,20.98,21.23,21.76,21.35,22.18,22.52,22.81,22.57
Annual,Percentage,Total investment,Euro area – 20 countries (from 2023),20.25,19.61,19.52,19.92,20.21,20.53,20.93,22.13,22.06,21.93,22.31,22.15
Annual,Percentage,Total investment,Estonia,28.44,27.53,25.34,24.05,23.94,25.4,26.58,26.62,31.23,28.71,25.78,28.0
Annual,Percentage,Total investment,Greece,12.28,11.54,11.23,11.16,11.37,12.05,11.33,10.97,12.3,13.79,14.93,15.17
Annual,Percentage,Total investment,Spain,18.71,17.6,18.03,18.3,18.19,18.91,19.67,20.31,20.62,20.2,20.41,19.71
Annual,Percentage,Total investment,European Union - 27 countries (from 2020),20.46,19.87,19.95,20.37,20.54,20.84,21.25,22.32,22.28,22.15,22.52,22.42
Annual,Percentage,Total investment,Finland,23.31,22.33,21.72,21.42,23.05,23.69,24.59,24.42,24.66,24.41,24.93,23.16
Annual,Percentage,Total investment,France,21.66,21.27,20.96,20.56,20.92,21.42,21.88,22.42,22.44,23.48,23.65,23.09
Annual,Percentage,Total investment,Croatia,19.21,19.22,18.79,19.09,19.56,19.47,19.98,21.91,22.35,20.94,21.6,22.46
Annual,Percentage,Total investment,Hungary,19.2,20.86,22.1,22.29,19.61,22.32,24.88,27.12,26.51,27.26,27.92,25.99
Annual,Percentage,Total investment,Ireland,19.47,18.25,20.17,24.26,34.08,32.46,27.92,53.22,41.34,22.04,21.17,23.18
Annual,Percentage,Total investment,Iceland,16.0,15.7,17.24,18.97,:,:,:,:,:,:,:,:
Annual,Percentage,Total investment,Italy,18.48,17.31,16.84,17.08,17.29,17.58,17.97,18.13,18.2,20.77,21.85,22.51
Annual,Percentage,Total investment,Lithuania,17.58,18.67,19.11,19.6,19.92,20.14,20.69,21.2,21.43,22.49,22.48,23.68
Annual,Percentage,Total investment,Luxembourg,19.18,18.45,19.15,17.31,17.28,17.81,16.2,18.08,16.69,18.18,17.51,18.13
Annual,Percentage,Total investment,Latvia,27.01,24.96,23.64,22.31,20.17,21.53,22.9,22.72,23.03,22.93,23.02,24.87
Annual,Percentage,Total investment,Malta,19.78,17.3,16.84,23.66,21.32,18.7,19.11,20.08,21.02,22.93,24.24,18.64
Annual,Percentage,Total investment,Netherlands,18.59,18.2,17.39,21.81,19.29,19.76,19.95,20.91,21.27,20.69,20.47,20.1
Annual,Percentage,Total investment,Norway,22.31,23.43,23.71,23.69,25.06,24.36,23.77,26.63,27.44,23.2,19.67,:
Annual,Percentage,Total investment,Poland,19.42,18.8,19.98,20.24,18.35,17.47,18.76,19.15,18.4,16.93,16.44,17.74
Annual,Percentage,Total investment,Portugal,15.88,14.83,15.11,15.65,15.73,17.09,17.83,18.43,19.5,20.5,20.57,20.11
Annual,Percentage,Total investment,Romania,27.01,24.41,24.61,24.92,23.04,22.88,21.06,23.11,23.33,24.37,25.04,26.98
Annual,Percentage,Total investment,Serbia,20.21,16.47,15.95,16.97,17.06,17.74,20.04,22.46,21.44,23.27,24.16,:
Annual,Percentage,Total investment,Sweden,22.26,21.97,22.69,23.24,23.85,24.57,24.59,23.82,24.52,25.05,25.55,25.03
Annual,Percentage,Total investment,Slovenia,19.17,19.83,19.44,18.92,17.78,18.49,19.53,19.76,19.02,20.27,21.92,21.34
Annual,Percentage,Total investment,Slovakia,21.05,21.19,21.18,24.32,21.66,21.27,21.34,21.68,19.78,19.59,19.59,22.35
Annual,Percentage,Total investment,Türkiye,26.68,28.0,28.46,29.32,28.9,29.65,29.67,25.89,26.73,28.05,29.0,31.63
Annual,Percentage,Total investment,United Kingdom,15.71,15.96,16.63,17.23,17.71,18.0,17.8,18.04,:,:,:,:
