Time frequency,Unit of measure,Rail network segment (2010),Train category\Time,2010.0
Annual,Number,Kurtalan - Batman,Passenger trains,486.0
Annual,Number,Elazy? - Yolcaty,Goods trains,1019.0
Annual,Number,Elazy? - Yolcaty,Other trains,3.0
Annual,Number,Elazy? - Yolcaty,Passenger trains,531.0
Annual,Number,Tatvan - Elazy?,Goods trains,313.0
Annual,Number,Tatvan - Elazy?,Other trains,0.0
Annual,Number,Tatvan - Elazy?,Passenger trains,114.0
Annual,Number,Narly - Malatya,Goods trains,2075.0
Annual,Number,Narly - Malatya,Other trains,24.0
Annual,Number,Narly - Malatya,Passenger trains,259.0
Annual,Number,Hudut - Van,Goods trains,390.0
Annual,Number,Hudut - Van,Other trains,0.0
Annual,Number,Hudut - Van,Passenger trains,132.0
Annual,Number,Horozluhan - Afyon,Goods trains,1341.0
Annual,Number,Horozluhan - Afyon,Other trains,3.0
Annual,Number,Horozluhan - Afyon,Passenger trains,702.0
Annual,Number,Uluky?La - Horozluhan,Goods trains,1124.0
Annual,Number,Uluky?La - Horozluhan,Other trains,0.0
Annual,Number,Uluky?La - Horozluhan,Passenger trains,709.0
Annual,Number,Yenice - Uluky?La,Goods trains,3170.0
Annual,Number,Yenice - Uluky?La,Other trains,0.0
Annual,Number,Yenice - Uluky?La,Passenger trains,1133.0
Annual,Number,Mersin - Yenice,Goods trains,1229.0
Annual,Number,Mersin - Yenice,Other trains,1.0
Annual,Number,Mersin - Yenice,Passenger trains,9698.0
Annual,Number,Adana - Yenice,Goods trains,2724.0
Annual,Number,Adana - Yenice,Other trains,1.0
Annual,Number,Adana - Yenice,Passenger trains,10817.0
Annual,Number,Toprakkale - Adana,Goods trains,3215.0
Annual,Number,Toprakkale - Adana,Other trains,1.0
Annual,Number,Toprakkale - Adana,Passenger trains,572.0
Annual,Number,Yskenderun - Toprakkale,Goods trains,2425.0
Annual,Number,Yskenderun - Toprakkale,Other trains,1.0
Annual,Number,Yskenderun - Toprakkale,Passenger trains,0.0
Annual,Number,Fevzipa?A - Toprakkale,Goods trains,3596.0
Annual,Number,Fevzipa?A - Toprakkale,Other trains,0.0
Annual,Number,Fevzipa?A - Toprakkale,Passenger trains,573.0
Annual,Number,Narly - Fevzipa?A,Goods trains,3425.0
Annual,Number,Narly - Fevzipa?A,Other trains,3.0
Annual,Number,Narly - Fevzipa?A,Passenger trains,255.0
Annual,Number,K.Mara? - Koprua?Zy,Goods trains,167.0
Annual,Number,K.Mara? - Koprua?Zy,Other trains,0.0
Annual,Number,K.Mara? - Koprua?Zy,Passenger trains,0.0
Annual,Number,Tahtakopru - Fevzipa?A,Goods trains,337.0
Annual,Number,Tahtakopru - Fevzipa?A,Other trains,0.0
Annual,Number,Tahtakopru - Fevzipa?A,Passenger trains,197.0
Annual,Number,Gaziantep - Narly,Goods trains,1511.0
Annual,Number,Gaziantep - Narly,Other trains,0.0
Annual,Number,Gaziantep - Narly,Passenger trains,0.0
Annual,Number,Karkamy? - Gaziantep,Goods trains,544.0
Annual,Number,Karkamy? - Gaziantep,Other trains,0.0
Annual,Number,Karkamy? - Gaziantep,Passenger trains,0.0
Annual,Number,Hudut - Karkamy?,Goods trains,495.0
Annual,Number,Hudut - Karkamy?,Other trains,0.0
Annual,Number,Hudut - Karkamy?,Passenger trains,0.0
Annual,Number,Mardin - ?Enyurt,Goods trains,496.0
Annual,Number,Mardin - ?Enyurt,Other trains,0.0
Annual,Number,Mardin - ?Enyurt,Passenger trains,0.0
Annual,Number,D.Pynar - Afyon,Goods trains,681.0
Annual,Number,D.Pynar - Afyon,Other trains,124.0
Annual,Number,D.Pynar - Afyon,Passenger trains,2.0
Annual,Number,Kayseri - Hanly,Goods trains,794.0
Annual,Number,Kayseri - Hanly,Other trains,0.0
Annual,Number,Kayseri - Hanly,Passenger trains,748.0
Annual,Number,Cetinkaya - Bostankaya,Goods trains,1911.0
Annual,Number,Cetinkaya - Bostankaya,Other trains,3.0
Annual,Number,Cetinkaya - Bostankaya,Passenger trains,744.0
Annual,Number,Bostankaya - Hanly,Goods trains,414.0
Annual,Number,Bostankaya - Hanly,Other trains,0.0
Annual,Number,Bostankaya - Hanly,Passenger trains,0.0
Annual,Number,Tire - Catal,Goods trains,0.0
Annual,Number,Tire - Catal,Other trains,0.0
Annual,Number,Tire - Catal,Passenger trains,220.0
Annual,Number,Yenikent - Sincan,Goods trains,44.0
Annual,Number,Yenikent - Sincan,Other trains,0.0
Annual,Number,Yenikent - Sincan,Passenger trains,0.0
