Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Italy,108.7,108.5,105.9,105.1,104.7,106.2,106.3,103.5,105.8,116.1,118.7,119.1,125.9,131.8,134.8,134.7,134.2,133.7,134.1,133.8,154.3,145.7,138.3,134.8
Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Lithuania,23.5,22.9,22.1,20.4,18.6,17.6,17.3,15.9,14.6,27.9,36.7,37.4,39.9,38.9,40.7,42.4,39.8,39.1,33.3,35.6,45.9,43.3,38.1,37.3
Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Luxembourg,7.5,7.6,7.4,7.4,7.8,8.0,8.2,8.1,14.6,15.3,19.1,18.5,20.8,22.4,21.9,21.1,19.6,21.8,20.9,22.3,24.5,24.4,24.6,25.5
Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Latvia,12.4,14.1,13.4,14.8,15.2,12.4,10.6,8.9,19.5,38.0,48.6,46.6,44.0,41.8,43.1,38.3,41.7,40.3,38.3,37.9,44.0,45.9,44.4,45.0
Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Malta,61.1,65.2,63.4,69.0,71.2,70.2,64.5,62.0,61.5,66.0,65.0,68.9,65.6,64.9,60.7,55.0,53.1,45.6,41.4,39.2,48.7,49.6,49.4,47.4
Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Netherlands,52.2,49.5,48.8,49.9,50.2,49.6,45.0,42.8,54.3,56.3,58.9,61.2,65.7,67.2,67.2,63.8,60.8,55.9,51.5,47.6,53.3,50.4,48.3,45.1
Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Poland,36.2,37.1,41.6,46.4,44.9,46.5,47.1,44.4,46.6,49.7,53.7,54.8,54.5,56.9,51.1,51.1,54.1,50.4,48.2,45.2,56.6,53.0,48.8,49.7
Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Portugal,54.2,57.4,60.0,63.9,67.1,72.2,73.7,72.7,75.5,87.6,99.9,114.0,128.6,130.8,132.5,131.0,131.2,126.0,121.1,116.1,134.1,123.9,111.2,97.9
Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Romania,22.5,25.9,24.8,22.1,18.9,15.9,12.4,11.9,12.3,21.8,29.0,32.3,35.4,37.8,39.1,37.7,37.8,35.3,34.4,35.0,46.6,48.3,47.9,48.9
Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Sweden,50.4,52.0,49.8,49.4,48.7,48.9,43.8,39.2,38.0,41.2,38.6,37.7,38.0,40.8,45.7,44.5,42.8,41.6,39.8,35.7,40.1,36.7,33.6,31.5
Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovenia,26.1,26.3,27.7,27.0,27.1,26.6,26.2,22.9,21.9,34.9,38.6,46.8,54.1,70.8,81.1,83.4,79.4,74.9,71.0,66.0,80.2,74.8,72.7,68.4
Annual,Percentage of gross domestic product (GDP),General government,Government consolidated gross debt,Slovakia,50.6,51.4,45.6,43.6,42.0,35.0,31.5,30.4,28.6,36.4,40.7,43.3,51.7,54.6,53.4,51.6,52.1,51.4,49.3,48.0,58.4,60.2,57.7,56.1
