Annual,Number,From 10 000 to 14 999 kg,Finland,:,:,:,:,:,:,:,:,:,:,:,:,2953.0,2466.0,2249.0,1942.0,1756.0,1663.0,1425.0,1310.0,1307.0,1235.0,1170.0,1052.0,988.0,930.0,947.0,961.0,955.0,970.0,1048.0,1106.0,1214.0,1317.0,1430.0
Annual,Number,From 10 000 to 14 999 kg,France,:,:,:,:,:,:,:,:,:,:,7750.0,7192.0,6736.0,6460.0,6125.0,5700.0,5452.0,5247.0,4965.0,4612.0,9837.0,8915.0,9203.0,7367.0,7599.0,6425.0,6048.0,6233.0,5300.0,4974.0,4023.0,3604.0,:,:,:
Annual,Number,From 10 000 to 14 999 kg,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,139.0,155.0,143.0,140.0,137.0,136.0,132.0,130.0,129.0,123.0,113.0,114.0,135.0,127.0,106.0,91.0,84.0,76.0
Annual,Number,From 10 000 to 14 999 kg,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,898.0,703.0,746.0,750.0,727.0,734.0,626.0,618.0,577.0,537.0,493.0,437.0,:,:,:,:,:,:,226.0,:,:
Annual,Number,From 10 000 to 14 999 kg,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,134.0,37.0,34.0,36.0,36.0,33.0,34.0,36.0,36.0,36.0,39.0,45 e,51 e,:,:,:,:,:,:,:
Annual,Number,From 10 000 to 14 999 kg,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1158.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13993.0,14097.0,14370.0,14279.0
Annual,Number,From 10 000 to 14 999 kg,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.0,3.0,3.0,3.0,3.0,:,7.0,10.0,11.0,11.0,12.0,:,:
Annual,Number,From 10 000 to 14 999 kg,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1960.0,2168.0,2186.0,2198.0,2264.0,2308.0,2452.0,2653.0,2819.0,2867.0,2446.0,2530.0,2835.0,:
Annual,Number,From 10 000 to 14 999 kg,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,26.0,24.0,24.0,22.0,:,26.0,26.0,25.0,22.0,19.0,:,:,:
Annual,Number,From 10 000 to 14 999 kg,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,729.0,823.0,828.0,833.0,824.0,823.0,783.0,744.0,687.0,612.0,174.0,133.0,111.0
Annual,Number,From 10 000 to 14 999 kg,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 10 000 to 14 999 kg,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4370.0,4438.0,4414.0,4187.0,4200.0,4146.0,4029.0,3892.0,3800.0,:
Annual,Number,From 10 000 to 14 999 kg,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,145.0,146.0,148.0,154.0,153.0,153.0,152.0,155.0,154.0
Annual,Number,From 10 000 to 14 999 kg,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7089.0,6693.0,5786.0,5681.0,5683.0,5671.0,6038.0,6161.0,6151.0,6109.0,5906.0
Annual,Number,From 10 000 to 14 999 kg,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3405.0,3258.0,3607.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 10 000 to 14 999 kg,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,637.0,621.0,605.0,589.0,594.0
Annual,Number,From 10 000 to 14 999 kg,Sweden,:,:,:,:,:,:,:,:,:,:,:,361.0,351.0,326.0,310.0,375.0,376.0,374.0,363.0,401.0,373.0,381.0,395.0,390.0,402.0,411.0,423.0,419.0,414.0,395.0,392.0,378.0,:,362.0,:
Annual,Number,From 10 000 to 14 999 kg,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,144.0,133.0,140.0,143.0,112.0,110.0,121.0,128.0,129.0,118.0,110.0,:,:,110.0,74.0,63.0,55.0,50.0,48.0,37.0,36.0
Annual,Number,From 15 000 to 19 999 kg,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,697.0,668.0,626.0,621.0,605.0,570.0,541.0
Annual,Number,From 15 000 to 19 999 kg,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,771.0,1691.0,1634.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 15 000 to 19 999 kg,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,75.0,15.0,45.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 15 000 to 19 999 kg,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,3040.0,3212.0,3334.0,3430.0,3495.0,3532.0,3537.0,3557.0,3557.0,3661.0,3505.0,3214.0,2803.0,2574.0,2427.0,1700 e,1900 e,1900 e,1800 e,1800 e,1800 e,1900 e
Annual,Number,From 15 000 to 19 999 kg,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:
Annual,Number,From 15 000 to 19 999 kg,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,720.0,726.0,731.0,734.0,733.0,653.0,584.0,511.0,512.0,522.0,462.0,430.0,428.0,609.0,662.0,750.0,805.0,844.0,937.0,525.0
Annual,Number,From 15 000 to 19 999 kg,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7685.0,7543.0,6017.0,5813.0,5670.0,5498.0,5406.0,5350.0,5172.0,4962.0,4758.0,4496.0,3798.0,3135.0,2591.0,535.0,:,:,:,:
Annual,Number,From 15 000 to 19 999 kg,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,643.0,606.0,510.0,450.0,394.0,374.0,378.0,445.0,506.0,551.0,566.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 15 000 to 19 999 kg,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,835.0,853.0,890.0,923.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 15 000 to 19 999 kg,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100614.0,105361.0,:,:,:,:,:,:,:,:,:,:,:,3967.0,3972.0,3986.0,3827.0,3762.0,3646.0,3507.0
Annual,Number,From 15 000 to 19 999 kg,Finland,:,:,:,:,:,:,:,:,:,:,:,:,2556.0,2716.0,2795.0,3080.0,4002.0,5022.0,6235.0,7988.0,10227.0,10437.0,10619.0,11049.0,11719.0,13040.0,14224.0,15288.0,15962.0,17663.0,19855.0,20105.0,20943.0,22277.0,23352.0
Annual,Number,From 15 000 to 19 999 kg,France,:,:,:,:,:,:,:,:,:,:,5908.0,6101.0,6193.0,6293.0,6288.0,6126.0,6092.0,6224.0,6221.0,6047.0,12517.0,12453.0,12855.0,12000.0,12377.0,11314.0,10942.0,11278.0,10350.0,10199.0,8827.0,8215.0,:,:,:
Annual,Number,From 15 000 to 19 999 kg,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,684.0,:,:,118.0,135.0,143.0,147.0,141.0,129.0,121.0,120.0,117.0,107.0,100.0,93.0,102.0,99.0,95.0,80.0,77.0,65.0
Annual,Number,From 15 000 to 19 999 kg,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,702.0,619.0,634.0,637.0,641.0,617.0,452.0,472.0,445.0,410.0,381.0,345.0,:,:,:,:,:,:,186.0,:,:
Annual,Number,From 15 000 to 19 999 kg,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,79.0,131.0,127.0,128.0,132.0,127.0,126.0,128.0,126.0,127.0,130.0,133 e,135 e,:,:,:,:,:,:,:
Annual,Number,From 15 000 to 19 999 kg,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5071.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4145.0,4176.0,4183.0,4159.0
Annual,Number,From 15 000 to 19 999 kg,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,24.0,18.0,14.0,9.0,8.0,:,4.0,4.0,8.0,18.0,8.0,:,:
Annual,Number,From 15 000 to 19 999 kg,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,697.0,737.0,757.0,817.0,1714.0,3086.0,4242.0,5821.0,7716.0,8464.0,8501.0,8691.0,9684.0,:
Annual,Number,From 15 000 to 19 999 kg,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,26.0,23.0,25.0,24.0,:,26.0,30.0,29.0,31.0,28.0,:,:,:
Annual,Number,From 15 000 to 19 999 kg,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,238.0,261.0,269.0,265.0,272.0,282.0,287.0,285.0,282.0,261.0,124.0,113.0,107.0
Annual,Number,From 15 000 to 19 999 kg,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 15 000 to 19 999 kg,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4010.0,4066.0,4094.0,3987.0,4011.0,4084.0,4060.0,4005.0,3987.0,:
Annual,Number,From 15 000 to 19 999 kg,Norway,:,:,:,:,:,:,:,:,:,:,:,622.0,540.0,486.0,431.0,378.0,:,398.0,376.0,:,:,:,:,:,:,:,219.0,215.0,225.0,258.0,254.0,255.0,257.0,263.0,253.0
Annual,Number,From 15 000 to 19 999 kg,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,16766.0,16443.0,14339.0,13958.0,14031.0,14116.0,14628.0,14868.0,14639.0,14569.0,14080.0
Annual,Number,From 15 000 to 19 999 kg,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3563.0,2868.0,3153.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 15 000 to 19 999 kg,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2587.0,2478.0,2374.0,2298.0,2254.0
Annual,Number,From 15 000 to 19 999 kg,Sweden,:,:,:,:,:,:,:,:,:,:,:,537.0,504.0,470.0,444.0,413.0,397.0,386.0,382.0,377.0,376.0,383.0,388.0,393.0,386.0,382.0,396.0,412.0,410.0,413.0,437.0,431.0,:,434.0,:
Annual,Number,From 15 000 to 19 999 kg,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,52.0,53.0,55.0,58.0,59.0,52.0,42.0,39.0,39.0,36.0,46.0,:,:,48.0,30.0,28.0,24.0,22.0,22.0,22.0,24.0
Annual,Number,From 15 000 to 19 999 kg,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,363.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,288.0,274.0,277.0,228.0,224.0,215.0,202.0
Annual,Number,From 5 000 to 9 999 kg,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,278.0,622.0,610.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,385.0,365.0,335.0,328.0,318.0,319.0,313.0,316.0,307.0,328.0,359.0,364.0,363.0,356.0,383.0,400 e,400 e,400 e,400 e,500 e,500 e,500 e
Annual,Number,From 5 000 to 9 999 kg,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5145.0,5196.0,5257.0,5318.0,161.0,189.0,211.0,211.0,232.0,246.0,5177.0,5145.0,5155.0,5362.0,5506.0,5882.0,5923.0,6003.0,6222.0,1310.0
Annual,Number,From 5 000 to 9 999 kg,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6500.0,6284.0,6114.0,5977.0,5828.0,5600.0,9192.0,9123.0,8948.0,8730.0,8453.0,8273.0,2239.0,1903.0,1820.0,542.0,:,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,154.0,159.0,178.0,175.0,167.0,160.0,158.0,148.0,117.0,105.0,93.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,42.0,43.0,45.0,46.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,855.0,890.0,936.0,959.0,1014.0,1051.0,1066.0,1148.0,1230.0,1311.0,:,:,:,1577.0,1617.0,1632.0,1241.0,1232.0,1237.0,1211.0
Annual,Number,From 5 000 to 9 999 kg,Finland,:,:,:,:,:,:,:,:,:,:,:,:,301.0,253.0,228.0,212.0,192.0,182.0,161.0,150.0,161.0,162.0,160.0,159.0,157.0,152.0,158.0,179.0,190.0,202.0,214.0,222.0,229.0,243.0,251.0
Annual,Number,From 5 000 to 9 999 kg,France,:,:,:,:,:,:,:,:,:,:,1593.0,1487.0,1392.0,1329.0,1232.0,1172.0,1128.0,1101.0,1011.0,900.0,2612.0,2482.0,2562.0,2216.0,2286.0,2028.0,1973.0,2034.0,1755.0,1661.0,1421.0,1344.0,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4508.0,:,:,164.0,185.0,207.0,231.0,230.0,236.0,239.0,246.0,237.0,227.0,214.0,190.0,188.0,187.0,171.0,156.0,137.0,115.0
Annual,Number,From 5 000 to 9 999 kg,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1351.0,1338.0,1363.0,1285.0,1169.0,1085.0,1009.0,1042.0,1005.0,918.0,823.0,776.0,:,:,:,:,:,:,337.0,:,:
Annual,Number,From 5 000 to 9 999 kg,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,154.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0,12.0,13.0,13.0,14 e,18 e,:,:,:,:,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1144.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2380.0,2426.0,2408.0,2344.0
Annual,Number,From 5 000 to 9 999 kg,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10.0,16.0,15.0,15.0,14.0,:,14.0,11.0,12.0,10.0,9.0,:,:
Annual,Number,From 5 000 to 9 999 kg,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1492.0,1543.0,1624.0,1635.0,1647.0,1654.0,1691.0,1716.0,1755.0,1764.0,1468.0,1478.0,1649.0,:
Annual,Number,From 5 000 to 9 999 kg,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9.0,15.0,15.0,17.0,:,15.0,14.0,12.0,11.0,12.0,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,296.0,330.0,326.0,347.0,312.0,309.0,299.0,292.0,274.0,246.0,53.0,38.0,31.0
Annual,Number,From 5 000 to 9 999 kg,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1266.0,1448.0,1589.0,1683.0,1855.0,2066.0,2185.0,2295.0,2466.0,:
Annual,Number,From 5 000 to 9 999 kg,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,49.0,51.0,55.0,63.0,64.0,65.0,65.0,64.0,64.0
Annual,Number,From 5 000 to 9 999 kg,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7516.0,5631.0,4503.0,4390.0,4530.0,4620.0,4792.0,4890.0,4811.0,4806.0,4702.0
Annual,Number,From 5 000 to 9 999 kg,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1531.0,907.0,1065.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,188.0,183.0,189.0,179.0,178.0
Annual,Number,From 5 000 to 9 999 kg,Sweden,:,:,:,:,:,:,:,:,:,:,:,121.0,125.0,131.0,147.0,146.0,155.0,159.0,162.0,166.0,170.0,172.0,174.0,179.0,171.0,170.0,174.0,181.0,180.0,186.0,188.0,200.0,:,214.0,:
Annual,Number,From 5 000 to 9 999 kg,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,90.0,100.0,101.0,109.0,106.0,117.0,117.0,121.0,111.0,111.0,104.0,:,:,95.0,28.0,11.0,9.0,6.0,6.0,6.0,4.0
Annual,Number,20 000 kg or over,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,24436.0,24942.0,25499.0,25062.0,25727.0,26684.0,26972.0
Annual,Number,20 000 kg or over,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,27419.0,46818.0,47483.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,20 000 kg or over,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,646.0,488.0,188.0,183.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,20 000 kg or over,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,509.0,539.0,529.0,694.0,935.0,1211.0,1532.0,1875.0,2191.0,2468.0,3427.0,4333.0,5279.0,6121.0,6816.0,7800 e,8600 e,9200 e,9500 e,9800 e,10300 e,10400 e
Annual,Number,20 000 kg or over,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:
Annual,Number,20 000 kg or over,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12720.0,13599.0,14533.0,15565.0,16883.0,18315.0,19663.0,21099.0,22773.0,24740.0,19304.0,18316.0,17233.0,26033.0,29225.0,30704.0,28695.0,28909.0,30341.0,35116.0
Annual,Number,20 000 kg or over,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,123071.0,128474.0,133678.0,140106.0,145095.0,153137.0,167367.0,186911.0,196169.0,200574.0,203844.0,212285.0,220018.0,236136.0,: @C,127694.0,:,:,:,:
Annual,Number,20 000 kg or over,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14966.0,15697.0,16639.0,18079.0,19723.0,20251.0,22173.0,22442.0,23086.0,24166.0,24445.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,20 000 kg or over,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,1103.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,20 000 kg or over,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6091.0,6222.0,6491.0,6732.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,20 000 kg or over,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,237560.0,250726.0,255672.0,251063.0,247733.0,244435.0,236266.0
Annual,Number,20 000 kg or over,Finland,:,:,:,:,:,:,:,:,:,:,:,:,381.0,301.0,249.0,265.0,244.0,227.0,241.0,637.0,717.0,714.0,732.0,756.0,811.0,846.0,925.0,992.0,1092.0,1225.0,1442.0,1588.0,1696.0,1758.0,1903.0
Annual,Number,20 000 kg or over,France,:,:,:,:,:,:,:,:,:,:,105402.0,115444.0,122881.0,129583.0,132033.0,132217.0,133421.0,138059.0,141707.0,141332.0,234318.0,244092.0,251966.0,264957.0,273291.0,283054.0,292398.0,301365.0,310745.0,322652.0,302999.0,298294.0,:,:,:
Annual,Number,20 000 kg or over,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2463.0,:,:,3855.0,4510.0,5009.0,5288.0,5421.0,5743.0,6217.0,6993.0,7666.0,8243.0,8635.0,9119.0,9968.0,10374.0,9889.0,9352.0,9116.0,8648.0
Annual,Number,20 000 kg or over,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2955.0,2843.0,3207.0,3722.0,3964.0,4134.0,6593.0,8047.0,9329.0,10301.0,11380.0,12438.0,:,:,:,:,:,:,19395.0,:,:
Annual,Number,20 000 kg or over,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,432.0,703.0,742.0,816.0,874.0,939.0,1024.0,1138.0,1187.0,1211.0,1281.0,1386 e,1604 e,:,:,:,:,:,:,:
Annual,Number,20 000 kg or over,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,85995.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,67987.0,69742.0,72420.0,72912.0
Annual,Number,20 000 kg or over,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,271.0,279.0,290.0,228.0,232.0,:,219.0,237.0,282.0,281.0,289.0,:,:
Annual,Number,20 000 kg or over,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1073.0,1314.0,1760.0,2441.0,2851.0,3972.0,4438.0,4968.0,5286.0,6417.0,7534.0,7811.0,7889.0,8014.0,8213.0,9089.0,9201.0,9093.0,10888.0,12249.0,:
Annual,Number,20 000 kg or over,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2943.0,3234.0,3184.0,3264.0,:,3675.0,3956.0,4224.0,4415.0,4329.0,:,:,:
Annual,Number,20 000 kg or over,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,1226.0,:,:,:,:,:,:,:,:,:,4059.0,4968.0,5834.0,6577.0,7618.0,9028.0,11117.0,13294.0,13677.0,13038.0,11619.0,12871.0,14388.0
Annual,Number,20 000 kg or over,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,403.0,407.0,448.0,486.0,537.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,20 000 kg or over,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,95602.0,100162.0,104429.0,106716.0,112821.0,119085.0,118660.0,118295.0,118109.0,:
Annual,Number,20 000 kg or over,Norway,:,:,:,:,:,:,:,:,:,:,:,3522.0,3464.0,3501.0,3600.0,3620.0,:,4414.0,4852.0,:,:,:,:,:,:,:,7721.0,8378.0,9016.0,10250.0,11334.0,11573.0,11855.0,12188.0,12915.0
Annual,Number,20 000 kg or over,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,82905.0,97490.0,99614.0,113214.0,133568.0,164757.0,189934.0,200392.0,211022.0,231282.0,242544.0
Annual,Number,20 000 kg or over,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14934.0,15483.0,17007.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,20 000 kg or over,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2607.0,5393.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,57806.0,60440.0,63751.0,68987.0,74188.0
