Time frequency,Demographic indicator,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Crude birth rate - per thousand persons,Moldova,11.1,10.6,10.9,12.7 e,13.2 e,13.0 e,12.5 e,12.0 e,11.5 e,11.2 ep,10.6 ep,9.7 ep
Annual,Crude birth rate - per thousand persons,Montenegro,12.0,12.0,12.1,11.9,12.2,11.9,11.7,11.6,11.4,11.4,11.4,:
Annual,Crude birth rate - per thousand persons,North Macedonia,11.4,11.2,11.4,11.1,11.1,10.5,10.3,9.6,9.2,9.5,9.9 b,9.2
Annual,Crude birth rate - per thousand persons,Malta,9.8,9.5,9.7,9.7,9.8,9.2,9.2,8.6,8.6,8.5,8.1,8.1
Annual,Crude birth rate - per thousand persons,Netherlands,10.5,10.2,10.4,10.1,10.1,9.9,9.8,9.8,9.7,10.2,9.5,9.2 p
Annual,Crude birth rate - per thousand persons,Norway,12.0,11.6,11.5,11.3,11.2,10.7,10.4,10.2,9.8,10.4,9.4,9.4
Annual,Crude birth rate - per thousand persons,Poland,10.1,9.7,9.9,9.7,10.1,10.6,10.2 e,9.9 bep,9.5 be,9.0 b,8.3,7.4
Annual,Crude birth rate - per thousand persons,Portugal,8.5,7.9,7.9,8.2,8.4,8.3,8.4,8.4,8.1,7.6,8.0,8.1
Annual,Crude birth rate - per thousand persons,Romania,10.0,9.4,10.0,10.2,10.4,10.8,10.4,10.3 e,10.3 e,10.1 e,9.4 e,8.0 ep
Annual,Crude birth rate - per thousand persons,Serbia,9.3,9.2,9.3,9.3,9.2,9.2,9.2,9.3,8.9,9.1,9.3,9.2 b
Annual,Crude birth rate - per thousand persons,Sweden,11.9,11.8,11.9,11.7,11.8,11.5,11.4,11.1,10.9,11.0,10.0,9.5
Annual,Crude birth rate - per thousand persons,Slovenia,10.7,10.2,10.3,10.0,9.9,9.8,9.4,9.3,8.9,9.0,8.3,8.0
Annual,Crude birth rate - per thousand persons,Slovakia,10.3,10.1,10.2,10.3,10.6,10.7,10.6,10.5,10.4,10.4,9.7,9.0
Annual,Crude birth rate - per thousand persons,San Marino,8.7,9.7,9.1,8.2,7.9,6.7,6.8,6.7,:,6.2,6.1,:
Annual,Crude birth rate - per thousand persons,Türkiye,17.0,16.8,17.3,16.9,16.5,16.1,15.3 be,14.3 be,13.3,12.8,12.2,11.2
Annual,Crude birth rate - per thousand persons,Ukraine,11.5,11.1,:,9.6 b,9.3,8.6,8.0,7.4,7.1,:,:,:
Annual,Crude birth rate - per thousand persons,United Kingdom,12.8,12.1,12.0,11.9,11.8,11.4,11.0,10.7 p,:,:,:,:
Annual,Crude birth rate - per thousand persons,Kosovo*,15.4 e,16.1 e,14.3 e,13.8 e,13.2 e,13.1 e,12.7,12.2,15.5 p,12.8,:,:
Annual,Live births - number,Andorra,737.0,:,:,:,634.0,:,543.0,539.0,:,503.0,502.0,458.0
Annual,Live births - number,Albania,35473.0,35750.0,35760.0,32715.0,31733.0,30869.0,28934.0,28561.0,28075.0,27211.0,24688.0,:
Annual,Live births - number,Armenia,:,41790.0,43031.0,41763.0,40592.0,37700.0,36574.0,36041.0,36353.0,:,36375.0,36590.0
Annual,Live births - number,Austria,78952.0,79330.0,81722.0,84381.0,87675.0,87633.0,85535.0,84952.0,83603.0,86078.0,82627.0,77605.0
Annual,Live births - number,Azerbaijan,174469.0,172671.0,170503.0,166210.0,159464.0,144041.0,138982.0,141179.0,126571.0,112284.0,122846.0,112620.0
Annual,Live births - number,Bosnia and Herzegovina,32547.0,30684.0,29247.0,:,29276.0,29158.0,29467.0,:,:,:,26687.0,24938 p
Annual,Live births - number,Belgium,128051.0,125606.0,125014.0,122274.0,121896.0,119690.0,118319.0,117695.0,114350.0,118349.0,114095.0,110785 p
Annual,Live births - number,Bulgaria,69121.0,66578.0,67585.0,65950.0,64984.0,63955.0,62197.0,61538.0,59086.0,58678.0,56596.0,57197.0
Annual,Live births - number,Belarus,115893.0,117997.0,118534.0,119028.0,117779.0,102556.0,94042.0,87602.0,:,:,:,:
Annual,Live births - number,Switzerland,82164.0,82731.0,85287.0,86559.0,87883.0,87381.0,87851.0,86172.0,85914.0,89644.0,82371.0,80024.0
Annual,Live births - number,Cyprus,10161.0,9341.0,9258.0,9170.0,9455.0,9229.0,9329.0,9548.0,9930.0,10309.0,10197.0,10295 p
Annual,Live births - number,Czechia,108576.0,106751.0,109860.0,110764.0,112663.0,114405.0,114036.0,112231.0,110200.0,111793.0,101299.0,91149.0
Annual,Live births - number,Germany,673544.0,682069.0,714927.0,737575.0,792141.0,784901.0,787523.0,778090.0,773144.0,795492.0,738819.0,693019 p
Annual,Live births - number,Denmark,57916.0,55873.0,56870.0,58205.0,61614.0,61397.0,61476.0,61167.0,60937.0,63473.0,58430.0,57469.0
Annual,Live births - number,Euro area - 19 countries  (2015-2022),3348950 b,3271856.0,3304265.0,3278782.0,3300826.0,3228828 bep,3169478.0,3112868.0,3043333.0,3085074.0,2951533.0,2813587 p
Annual,Live births - number,Euro area – 20 countries (from 2023),3390721 b,3311795.0,3343831.0,3316285.0,3338363.0,3265384 bep,3206423.0,3149003.0,3079178.0,3121582.0,2985416.0,2845757 p
Annual,Live births - number,Estonia,14056.0,13531.0,13551.0,13907.0,14053.0,13784.0,14367.0,14099.0,13209.0,13272.0,11646.0,10949.0
Annual,Live births - number,Greece,100371.0,94134.0,92149.0,91847.0,92898.0,88553.0,86440.0,83763.0,84764.0,85346.0,75921.0,71220 p
Annual,Live births - number,Spain,453348.0,424440.0,426076.0,418432.0,408734.0,391265.0,370827.0,358747.0,340635.0,336823.0,328704.0,322098 p
Annual,Live births - number,European Union - 27 countries (from 2020),4417141 b,4302289.0,4360234.0,4329512 bep,4378440.0,4327775 bep,4244353 be,4166236 bep,4069896.0,4088494.0,3879509.0,3665142 p
Annual,Live births - number,Finland,59493.0,58134.0,57232.0,55472.0,52814.0,50321.0,47577.0,45613.0,46463.0,49594.0,44951.0,43383.0
Annual,Live births - number,France,821844.0,812343.0,819328.0,799671.0,784325.0,770045.0,759199.0,754008.0,735775.0,742602.0,726533.0,678511 p
Annual,Live births - number,Metropolitan France,790290.0,780000 e,:,:,:,:,:,:,:,:,:,:
Annual,Live births - number,Georgia,:,57878.0,60635.0,59249.0,56569.0,53293.0,51138.0,48296.0,46520.0,45946.0,:,:
Annual,Live births - number,Croatia,41771.0,39939.0,39566.0,37503.0,37537.0,36556.0,36945.0,36135.0,35845.0,36508.0,33883.0,32170.0
Annual,Live births - number,Hungary,90269.0,89524.0,93281.0,92135.0,95361.0,94646.0,93467.0,93100.0,93807.0,94003.0,89669.0,87671.0
Annual,Live births - number,Ireland,71674.0,68954.0,67295.0,65536.0,63841.0,61824.0,61022.0,59289.0,55959.0,60553.0,54411.0,54686.0
Annual,Live births - number,Iceland,4533.0,4326.0,4375.0,4129.0,4034.0,4071.0,4228.0,4452.0,4512.0,4879.0,4391.0,4340.0
Annual,Live births - number,Italy,534186.0,514308.0,502596.0,485780.0,473438.0,458151.0,439747.0,420084.0,404892.0,400249.0,393333.0,379339 p
Annual,Live births - number,Liechtenstein,357.0,339.0,372.0,325.0,378.0,338.0,378.0,356.0,353.0,375.0,364.0,361 p
Annual,Live births - number,Lithuania,29944.0,28861.0,29364.0,30065.0,29514.0,27911.0,26792.0,24973.0,23556.0,23330.0,22068.0,20623.0
Annual,Live births - number,Luxembourg,6026.0,6115.0,6070.0,6115.0,6050.0,6174.0,6274.0,6230.0,6459.0,6690.0,6495.0,6320.0
Annual,Live births - number,Latvia,19897.0,20596.0,21746.0,21979.0,21968.0,20828.0,19314.0,18786.0,17552.0,17420.0,15954.0,14490.0
Annual,Live births - number,Monaco,:,:,:,308 e,295 e,:,227 e,:,:,:,:,:
Annual,Live births - number,Moldova,39435.0,37871.0,38616.0,40547.0,37394.0,36363.0,34537.0,32423.0,30730.0,29230 p,26952 p,24033.0
Annual,Live births - number,Montenegro,7459.0,7475.0,7529.0,7386.0,7569.0,7432.0,7264.0,7223.0,7097.0,7033.0,7021.0,7008.0
Annual,Live births - number,North Macedonia,23568.0,23138 e,23596 e,23075 e,23002 e,21754 e,21333.0,19845.0,19031.0,18648.0,18073.0,16737.0
Annual,Live births - number,Malta,4130.0,4032.0,4191.0,4325.0,4476.0,4319.0,4444.0,4350.0,4414.0,4395.0,4309.0,4462.0
Annual,Live births - number,Netherlands,175959.0,171341.0,175181.0,170510.0,172520.0,169836.0,168525.0,169680.0,168681.0,179441.0,167504.0,164487 p
Annual,Live births - number,Norway,60255.0,58878.0,58976.0,58815.0,58890.0,56633.0,55120.0,54495.0,52979.0,56060.0,51480.0,51980.0
Annual,Live births - number,Poland,386257.0,369576.0,375160.0,369308.0,382257.0,401982.0,388178.0,374954.0,355309.0,331511.0,305132.0,272451.0
Annual,Live births - number,Portugal,89841.0,82787.0,82367.0,85500.0,87126.0,86154.0,87020.0,86579.0,84530.0,79582.0,83671.0,85699.0
Annual,Live births - number,Romania,201104.0,188599.0,198740.0,201995.0,205773.0,210590.0,202744.0,199720.0,198302.0,193191.0,178233.0,153397 p
Annual,Live births - number,Serbia,67257.0,65554.0,66461.0,65657.0,64734.0,64894.0,63975.0,64399.0,61692.0,62180.0,62700.0,61052.0
Annual,Live births - number,Russia,:,1895822.0,1913472.0,:,:,:,:,:,:,:,:,:
Annual,Live births - number,Sweden,113177.0,113593.0,114907.0,114870.0,117425.0,115416.0,115832.0,114523.0,113077.0,114263.0,104734.0,100051.0
Annual,Live births - number,Slovenia,21938.0,21111.0,21165.0,20641.0,20345.0,20241.0,19585.0,19328.0,18767.0,18984.0,17627.0,16989.0
Annual,Live births - number,Slovakia,55535.0,54823.0,55033.0,55602.0,57557.0,57969.0,57639.0,57054.0,56650.0,56565.0,52668.0,48627.0
Annual,Live births - number,San Marino,292.0,320.0,296.0,269.0,262.0,228.0,235.0,232.0,:,212.0,205.0,:
Annual,Live births - number,Türkiye,1279864.0,1283062.0,1337504.0,1325783.0,1309771.0,1291055.0,1248847.0,1183652.0,1112859.0,1079842.0,1035795.0,958408.0
Annual,Live births - number,Ukraine,520705.0,503657.0,465882.0,411781.0,397037.0,363987.0,335874.0,308817.0,293457.0,:,:,:
Annual,Live births - number,United Kingdom,812970.0,778358.0,775908.0,776746.0,774386.0,754754.0,730918.0,712699 p,:,:,:,:
Annual,Live births - number,Kosovo*,27743.0,29327.0,25929.0,24594.0,23416.0,23402.0,22761.0,21798.0,27709 p,22830.0,:,:
