Time frequency,Unit of measure,Geopolitical entity (reporting),Purchases\Time,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,"Annual average index, 2015=100",Hungary,Total,:,:,:,:,:,:,:,142.56,114.91,67.96,67.32,65.42,64.1,66.15,84.85,100.0,109.1,114.67,122.07,117.09,99.91,119.82,107.9,74.02
Annual,"Annual average index, 2015=100",Ireland,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,37.66,36.4,51.94,62.13,88.61,100.0,98.53,103.03,102.98,105.04,88.41,111.23,117.23,116.83
Annual,"Annual average index, 2015=100",Ireland,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,105.63,51.52,58.43,64.52,96.47,100.0,119.77,160.33,187.11,190.12,155.27,165.09,197.87,207.54
Annual,"Annual average index, 2015=100",Ireland,Total,:,:,:,:,:,:,:,:,:,:,45.53,38.15,52.7,62.4,89.52,100.0,100.99,109.67,112.73,114.9,96.16,117.47,126.57,127.34
Annual,"Annual average index, 2015=100",Luxembourg,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,101.68,100.0,105.93,117.01,120.96,108.4,106.65,112.44,99.51,62.92
Annual,"Annual average index, 2015=100",Luxembourg,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,102.07,100.0,93.86,108.25,114.67,126.31,114.39,95.38,70.11,22.2
Annual,"Annual average index, 2015=100",Luxembourg,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,101.78,100.0,102.68,114.64,119.27,113.23,108.74,107.84,91.59,51.94
Annual,"Annual average index, 2015=100",Malta,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100.0,135.64,140.69,141.71,141.81,116.44,157.39,153.54,133.52 p
Annual,"Annual average index, 2015=100",Netherlands,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100.0,120.47,135.65,122.55,122.6,132.09,126.81,108.31,102.31
Annual,"Annual average index, 2015=100",Netherlands,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100.0,105.13,118.27,106.62,94.17,122.47,129.29,94.88,63.27 p
Annual,"Annual average index, 2015=100",Netherlands,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100.0,118.49,133.41,120.49,118.94,130.85,127.13,106.58,97.27 p
Annual,"Annual average index, 2015=100",Poland,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100.0,105.48,121.11,131.11,138.1,122.48,152.63,125.24,134.73 p
Annual,"Annual average index, 2015=100",Poland,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100.0,108.35,117.9,142.69,139.94,148.7,176.76,186.77,186.47 p
Annual,"Annual average index, 2015=100",Poland,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,100.0,106.57,119.89,135.5,138.8,132.42,161.77,148.56,154.34 p
Annual,"Annual average index, 2015=100",Portugal,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,82.12 e,89.88 e,70.27 e,60.87 e,65.63 e,72.82 e,100.00 e,124.08 e,152.91 e,179.75 e,186.86,163.97,198.0,201.03,155.63
Annual,"Annual average index, 2015=100",Portugal,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,206.00 e,213.12 e,134.33 e,96.90 e,97.62 e,91.71 e,100.00 e,100.95 e,111.74 e,124.57 e,120.67,124.13,140.52,151.76,140.74
Annual,"Annual average index, 2015=100",Portugal,Total,:,:,:,:,:,:,:,:,:,110.59 e,118.21 e,85.00 e,69.15 e,72.98 e,77.16 e,100.00 e,118.76 e,143.45 e,167.06 e,171.65,154.82,184.79,189.71,152.21
Annual,"Annual average index, 2015=100",Slovenia,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,87.92,100.0,118.86,127.55,116.84,121.69,102.55,119.42,112.04,86.2
Annual,"Annual average index, 2015=100",Slovenia,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,67.74,100.0,92.22,118.22,102.28,67.74,33.78,77.8,54.17,79.6
Annual,"Annual average index, 2015=100",Slovenia,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,86.15,100.0,116.53,126.73,115.56,116.97,96.53,115.77,106.97,85.62
Annual,"Annual average index, 2015=100",United Kingdom,Total,:,:,:,:,:,:,135.86,131.25,73.21,69.81,72.04,71.96,75.84,87.38,99.12,100.0,100.44,99.23,96.9,95.71,:,:,:,:
Annual,Number,Austria,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,43980.0,40459.0,42260.0,42595.0,44499.0,45250.0,47488.0,41720 p,33904 ep
Annual,Number,Austria,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10512.0,10859.0,11700.0,12105.0,15799.0,18125.0,19508.0,13977 p,6550 ep
Annual,Number,Austria,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,54492.0,51318.0,53960.0,54700.0,60298.0,63375.0,66996.0,55697 p,40454 ep
Annual,Number,Belgium,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,113196.0,124997.0,121456.0,118227.0,133407.0,99429.0,118154.0,126833.0,133457.0,152918.0,125916.0,149369.0,152002.0,124520.0
Annual,Number,Belgium,Total,:,:,:,:,:,:,:,:,:,:,113196 d,124997 d,121456 d,118227 d,133407 d,99429 d,118154 d,126833 d,133457 d,152918 d,125916 d,149369 d,152002 d,124520 d
Annual,Number,Bulgaria,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,48538.0,50188.0,51024.0,44023.0,63011.0,66083.0,66171.0
Annual,Number,Bulgaria,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,16649.0,17400.0,19213.0,19462.0,25236.0,27333.0,23709.0
Annual,Number,Bulgaria,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,65187.0,67588.0,70237.0,63485.0,88247.0,93416.0,89880.0
Annual,Number,Denmark,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,49216.0,55897.0,63962.0,67872.0,76065.0,75072.0,77374.0,92959.0,99666 d,74958.0,74843.0
Annual,Number,Denmark,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,49216 d,55897 d,63962 d,67872 d,76065 d,75072 d,77374 d,92959 d,99666 d,74958.0,74843.0
Annual,Number,Finland,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,72269.0,73433.0,74331.0,70278.0,72050.0,80145 b,90245.0,74326.0,56509.0
Annual,Number,Finland,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8647.0,10370.0,12069.0,12895.0,14244.0,15095 b,14091.0,12740.0,9220.0
Annual,Number,Finland,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,80916.0,83803.0,86400.0,83173.0,86294.0,95240 b,104336.0,87066.0,65729.0
Annual,Number,France,Purchases of existing dwellings,795841.0,785960.0,813363.0,818432.0,827440.0,835745.0,827619.0,818033.0,680890.0,600222.0,782806.0,855173.0,713468.0,721325.0,694299.0,801018.0,849840.0,970102.0,973892.0,1075412.0,1031741.0,1190001.0,1097132.0,881352.0
Annual,Number,France,Purchases of newly built dwellings,:,:,:,:,:,:,159441.0,157833.0,102065.0,134600.0,143472.0,128037.0,111472.0,110776.0,106886.0,125585.0,155568.0,162488.0,159021.0,162004.0,129695.0,147433.0,130942.0,82967.0
Annual,Number,France,Total,:,:,:,:,:,:,987060.0,975865.0,782956.0,734820.0,926278.0,983209.0,824939.0,832103.0,801184.0,926602.0,1005408.0,1132590.0,1132916.0,1237416.0,1161435.0,1337432.0,1228074.0,964319.0
Annual,Number,Hungary,Purchases of existing dwellings,:,:,:,:,:,:,:,184767.0,139999.0,82876.0,85486.0,83862.0,83323.0,86418.0,110480.0,130732.0,141442.0,147673.0,154599.0,145786.0,124955.0,148728.0,134000.0,93036.0
Annual,Number,Hungary,Purchases of newly built dwellings,:,:,:,:,:,:,:,6403.0,14098.0,8261.0,4785.0,3868.0,2634.0,2295.0,3309.0,3369.0,4860.0,6097.0,9096.0,11233.0,9032.0,11950.0,10700.0,6221.0
Annual,Number,Hungary,Total,:,:,:,:,:,:,:,191170.0,154097.0,91137.0,90271.0,87730.0,85957.0,88713.0,113789.0,134101.0,146302.0,153770.0,163695.0,157019.0,133987.0,160678.0,144700.0,99257.0
Annual,Number,Ireland,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,13113.0,12675.0,18088.0,21634.0,30855.0,34822.0,34309.0,35876.0,35859.0,36578.0,30787.0,38733.0,40821.0,40681.0
Annual,Number,Ireland,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,4820.0,2351.0,2666.0,2944.0,4402.0,4563.0,5465.0,7316.0,8538.0,8675.0,7085.0,7533.0,9029.0,9470.0
Annual,Number,Ireland,Total,:,:,:,:,:,:,:,:,:,:,17933.0,15026.0,20754.0,24578.0,35257.0,39385.0,39774.0,43192.0,44397.0,45253.0,37872.0,46266.0,49850.0,50151.0
Annual,Number,Netherlands,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,178293.0,214793.0,241860.0,218491.0,218595.0,235511.0,226087.0,193103.0,182403.0
Annual,Number,Netherlands,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,26381.0,27735.0,31201.0,28128.0,24842.0,32308.0,34108.0,25030.0,16691 p
Annual,Number,Netherlands,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,204674.0,242528.0,273061.0,246619.0,243437.0,267819.0,260195.0,218133.0,199094 p
Annual,Number,Norway,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,98078.0,98538.0,103271.0,109396.0,112961 p,101990 p,98798 p
Annual,Number,Norway,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,18249.0,21854.0,21004.0,19138.0,21302 p,19914 p,19120 p
Annual,Number,Norway,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,116327.0,120392.0,124275.0,128534.0,134263 p,121904 p,117918 p
Annual,Number,Portugal,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,48510 e,53098 e,41513 e,35957 e,38772 e,43020 e,59075 e,73298 e,90332 e,106186 e,110387.0,96867.0,116970.0,118760.0,91939.0
Annual,Number,Portugal,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,36317 e,37573 e,23683 e,17083 e,17211 e,16168 e,17630 e,17798 e,19700 e,21961 e,21275.0,21884.0,24774.0,26755.0,24813.0
Annual,Number,Portugal,Total,:,:,:,:,:,:,:,:,:,84827 e,90671 e,65196 e,53040 e,55983 e,59188 e,76705 e,91096 e,110032 e,128147 e,131662.0,118751.0,141744.0,145515.0,116752.0
Annual,Number,Slovenia,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9650.0,10976.0,13046.0,14000.0,12824.0,13357.0,11256.0,13107.0,12298.0,9461.0
Annual,Number,Slovenia,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,714.0,1054.0,972.0,1246.0,1078.0,714.0,356.0,820.0,571.0,839.0
Annual,Number,Slovenia,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10364.0,12030.0,14018.0,15246.0,13902.0,14071.0,11612.0,13927.0,12869.0,10300.0
Annual,Annual average rate of change,Austria,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-8.0,4.5,0.8,4.5,1.7,4.9,-12.1 p,-18.7 ep
Annual,Annual average rate of change,Austria,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.3,7.7,3.5,30.5,14.7,7.6,-28.4 p,-53.1 ep
Annual,Annual average rate of change,Austria,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-5.8,5.1,1.4,10.2,5.1,5.7,-16.9 p,-27.4 ep
Annual,Annual average rate of change,Belgium,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,10.4,-2.8,-2.7,12.8,-25.5,18.8,7.3,5.2,14.6,-17.7,18.6,1.8,-18.1
Annual,Annual average rate of change,Belgium,Total,:,:,:,:,:,:,:,:,:,:,:,10.4 d,-2.8 d,-2.7 d,12.8 d,-25.5 d,18.8 d,7.3 d,5.2 d,14.6 d,-17.7 d,18.6 d,1.8 d,-18.1 d
Annual,Annual average rate of change,Bulgaria,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.4,1.7,-13.7,43.1,4.9,0.1
Annual,Annual average rate of change,Bulgaria,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.5,10.4,1.3,29.7,8.3,-13.3
Annual,Annual average rate of change,Bulgaria,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.7,3.9,-9.6,39.0,5.9,-3.8
Annual,Annual average rate of change,Cyprus,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12.5,21.5,24.8,-1.3,-23.3,17.2,27.4,31.0
Annual,Annual average rate of change,Denmark,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13.6,14.4,6.1,12.1,-1.3,3.1,20.1,7.2 d,-24.8 d,-0.2
Annual,Annual average rate of change,Denmark,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13.6 d,14.4 d,6.1 d,12.1 d,-1.3 d,3.1 d,20.1 d,7.2 d,-24.8 d,-0.2
Annual,Annual average rate of change,Spain,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,-4.1,39.7,-25.9,10.1,-4.4,33.3,12.5,16.4,16.3,9.6,-1.9,-14.9,42.0,7.1,-12.0
Annual,Annual average rate of change,Spain,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,-33.2,-14.5,-46.3,-15.6,-51.3,15.3,-8.6,0.4,12.6,15.6,1.7,11.6,18.6,-3.4,-12.5
Annual,Annual average rate of change,Spain,Total,:,:,:,:,:,:,:,:,:,-20.6,13.8,-33.2,2.7,-15.6,30.8,9.9,14.8,16.0,10.1,-1.6,-12.5,39.3,6.0,-12.0
Annual,Annual average rate of change,Finland,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.6,1.2,-5.5,2.5,11.2 b,12.6,-17.6,-24.0
Annual,Annual average rate of change,Finland,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,19.9,16.4,6.8,10.5,6.0 b,-6.7,-9.6,-27.6
Annual,Annual average rate of change,Finland,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.6,3.1,-3.7,3.8,10.4 b,9.6,-16.6,-24.5
Annual,Annual average rate of change,France,Purchases of existing dwellings,:,:,:,:,:,:,-1.0,-1.2,-16.8,-11.8,30.4,9.2,-16.6,1.1,-3.7,15.4,6.1,14.2,0.4,10.4,-4.1,15.3,-7.8,-19.7
Annual,Annual average rate of change,France,Purchases of newly built dwellings,:,:,:,:,:,:,:,-1.0,-35.3,31.9,6.6,-10.8,-12.9,-0.6,-3.5,17.5,23.9,4.4,-2.1,1.9,-19.9,13.7,-11.2,-36.6
Annual,Annual average rate of change,France,Total,:,:,:,:,:,:,:,-1.1,-19.8,-6.1,26.1,6.1,-16.1,0.9,-3.7,15.7,8.5,12.6,0.0,9.2,-6.1,15.2,-8.2,-21.5
Annual,Annual average rate of change,Hungary,Purchases of existing dwellings,:,:,:,:,:,:,:,:,-24.2,-40.8,3.1,-1.9,-0.6,3.7,27.8,18.3,8.2,4.4,4.7,-5.7,-14.3,19.0,-9.9,-30.6
Annual,Annual average rate of change,Hungary,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,120.2,-41.4,-42.1,-19.2,-31.9,-12.9,44.2,1.8,44.3,25.5,49.2,23.5,-19.6,32.3,-10.5,-41.9
Annual,Annual average rate of change,Hungary,Total,:,:,:,:,:,:,:,:,-19.4,-40.9,-1.0,-2.8,-2.0,3.2,28.3,17.9,9.1,5.1,6.5,-4.1,-14.7,19.9,-9.9,-31.4
Annual,Annual average rate of change,Ireland,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,-3.3,42.7,19.6,42.6,12.9,-1.5,4.6,0.0,2.0,-15.8,25.8,5.4,-0.3
Annual,Annual average rate of change,Ireland,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,-51.2,13.4,10.4,49.5,3.7,19.8,33.9,16.7,1.6,-18.3,6.3,19.9,4.9
Annual,Annual average rate of change,Ireland,Total,:,:,:,:,:,:,:,:,:,:,:,-16.2,38.1,18.4,43.4,11.7,1.0,8.6,2.8,1.9,-16.3,22.2,7.7,0.6
Annual,Annual average rate of change,Luxembourg,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-1.6,5.9,10.5,3.4,-10.4,-1.6,5.4,-11.5,-36.8
Annual,Annual average rate of change,Luxembourg,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-2.0,-6.1,15.3,5.9,10.1,-9.4,-16.6,-26.5,-68.3
Annual,Annual average rate of change,Luxembourg,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-1.8,2.7,11.7,4.0,-5.1,-4.0,-0.8,-15.1,-43.3
Annual,Annual average rate of change,Latvia,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15.0,-8.4,-5.3
Annual,Annual average rate of change,Latvia,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.9,10.3,-24.6
Annual,Annual average rate of change,Latvia,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14.1,-7.0,-7.0
Annual,Annual average rate of change,Malta,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,35.6,3.7,0.7,0.1,-17.9,35.2,-2.4,-13.0 p
Annual,Annual average rate of change,Netherlands,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,20.5,12.6,-9.7,0.0,7.7,-4.0,-14.6,-5.5
Annual,Annual average rate of change,Netherlands,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.1,12.5,-9.8,-11.7,30.1,5.6,-26.6,-33.3 p
Annual,Annual average rate of change,Netherlands,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,18.5,12.6,-9.7,-1.3,10.0,-2.8,-16.2,-8.7 p
Annual,Annual average rate of change,Norway,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.5,4.8,5.9,3.3 p,-9.7 p,-3.1 p
Annual,Annual average rate of change,Norway,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,19.8,-3.9,-8.9,11.3 p,-6.5 p,-4.0 p
Annual,Annual average rate of change,Norway,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.5,3.2,3.4,4.5 p,-9.2 p,-3.3 p
Annual,Annual average rate of change,Poland,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.5,14.8,8.3,5.3,-11.3,24.6,-17.9,7.6 p
Annual,Annual average rate of change,Poland,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8.4,8.8,21.0,-1.9,6.3,18.9,5.7,-0.2 p
Annual,Annual average rate of change,Poland,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.6,12.5,13.0,2.4,-4.6,22.2,-8.2,3.9 p
Annual,Annual average rate of change,Portugal,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,9.5 e,-21.8 e,-13.4 e,7.8 e,11.0 e,37.3 e,24.1 e,23.2 e,17.6 e,4.0 e,-12.2,20.8,1.5,-22.6
Annual,Annual average rate of change,Portugal,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,3.5 e,-37.0 e,-27.9 e,0.7 e,-6.1 e,9.0 e,1.0 e,10.7 e,11.5 e,-3.1 e,2.9,13.2,8.0,-7.3
Annual,Annual average rate of change,Portugal,Total,:,:,:,:,:,:,:,:,:,:,6.9 e,-28.1 e,-18.6 e,5.5 e,5.7 e,29.6 e,18.8 e,20.8 e,16.5 e,2.7 e,-9.8,19.4,2.7,-19.8
Annual,Annual average rate of change,Slovenia,Purchases of existing dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13.7,18.9,7.3,-8.4,4.2,-15.7,16.4,-6.2,-23.1
Annual,Annual average rate of change,Slovenia,Purchases of newly built dwellings,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,47.6,-7.8,28.2,-13.5,-33.8,-50.1,130.3,-30.4,46.9
Annual,Annual average rate of change,Slovenia,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,16.1,16.5,8.8,-8.8,1.2,-17.5,19.9,-7.6,-20.0
Annual,Annual average rate of change,United Kingdom,Total,:,:,:,:,:,:,:,-3.4,-44.2,-4.6,3.2,-0.1,5.4,15.2,13.4,0.9,0.4,-1.2,-2.3,-1.2,:,:,:,:
