Annual,"At-risk-of poverty rate, total, rural, 18-64 (%)",Israel,15.5,16.8,13.9,14.8,16.7,12.7,14.5,15.4,13.5,15.3,16.3
Annual,"At-risk-of poverty rate, total, rural, 18-64 (%)",Morocco,:,21.8,:,:,:,:,:,12.7,:,:,:
Annual,"At-risk-of poverty rate, total, rural, 65+ (%)",Israel,:,:,29.5,17.8,19.1,24.0,29.2,23.0,21.0,16.3,27.1
Annual,"At-risk-of poverty rate, total, rural, 65+ (%)",Morocco,:,18.3,:,:,:,:,:,10.2,:,:,:
Annual,"At-risk-of poverty rate, total (%)",Israel,18.7,19.6,21.1,22.4,23.6,24.7,24.5,23.8,23.7,25.0,24.4
Annual,"At-risk-of poverty rate, total (%)",Morocco,:,15.3,:,:,14.2,:,:,8.9,:,:,:
Annual,"At-risk-of poverty rate, total, 0-17 (%)",Israel,25.2,26.7,29.5,30.6,32.9,35.0,35.7,34.2,33.9,36.2,35.3
Annual,"At-risk-of poverty rate, total, 0-17 (%)",Morocco,:,20.0,:,:,:,:,:,11.3,:,:,:
Annual,"At-risk-of poverty rate, total, 18-64 (%)",Israel,14.8,15.7,16.9,18.1,18.6,19.2,19.0,18.5,18.5,19.7,19.4
Annual,"At-risk-of poverty rate, total, 18-64 (%)",Morocco,:,12.6,:,:,:,:,:,7.9,:,:,:
Annual,"At-risk-of poverty rate, total, 65+ (%)",Israel,19.6,18.0,16.1,18.5,20.6,21.0,18.3,19.1,19.3,17.7,17.3
Annual,"At-risk-of poverty rate, total, 65+ (%)",Morocco,:,11.1,:,:,:,:,:,6.8,:,:,:
