Time frequency,Unit of measure,Consolidated/Non consolidated,National accounts indicator (ESA 2010),Financial position,Sector,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,Finland,-0.8,-0.2,0.3,0.0,0.4,2.4,1.5,0.5,1.7,-0.7,0.7,1.2,0.6,-1.0,2.5,0.3,0.6,3.9,3.2,-2.5,-1.8,0.7,1.0,-0.1,0.5,1.1,0.6,-0.5,0.8
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,France,:,0.6,0.2,0.9,2.4,2.7,3.6,0.4,1.3,-0.3,0.0,0.2,0.0,1.2,2.5,1.2,1.3,2.4,0.9,2.0,1.0,1.3,0.8,1.1,1.6,3.4,0.2,-0.2 p,0.4 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,Croatia,-0.1,0.0,0.0,0.0,0.3,0.0,0.5,1.0,0.1,0.1,0.0,0.6,1.2,0.2,0.3,0.0,0.2,2.6,-0.1,-1.2,0.3,0.1,-0.8,0.0,0.6,-0.1,0.4,-0.7,0.2 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,Hungary,0.4,0.2,0.1,0.0,0.0,-0.1,0.0,0.1,0.0,-0.2,0.9,0.2,0.0,0.1,-0.1,0.7,0.1,0.0,0.0,0.0,-0.7,0.7,-0.6,0.0,0.6,1.6,2.7,0.4,0.1 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,Ireland,0.2 e,0.3 e,0.2 e,0.1 e,1.6 e,-1.1 e,0.2 e,0.3,1.2,1.6,0.4,0.1,0.5,-0.6,0.9,0.4,0.0,0.3,0.7,-0.2,0.3,3.8,0.7,0.3,-0.1,9.6,3.2,-0.3,-2.4
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,Italy,-0.2,-0.1,0.1,0.2,0.0,-0.2,1.3,1.0,0.3,0.9,0.1,0.7,0.5,-0.2,0.7,1.3,0.6,0.7,1.2,0.3,-0.2,-0.2,1.3,-0.3,0.0,0.5,1.2,0.0,0.7
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,Lithuania,0.0,0.0,1.5,-0.9,-0.3,0.1,1.0,-0.2,-0.4,-0.3,0.0,0.1,0.1,0.0,0.1,0.1,0.0,-0.2,0.1,0.0,0.0,0.1,0.9,1.2,0.2,0.7,1.1,0.4,-0.3
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,Luxembourg,0.2,0.2,2.0,0.0,2.2,-0.8,0.0,7.0,5.6,1.8,-4.4,1.1,-0.7,0.9,16.2,7.4,2.2,9.6,1.7,-3.2,5.6,-5.8,-0.8,4.5,-2.8,-0.1,-2.7,3.6,-11.5
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,Latvia,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.6,-0.6,0.2,0.3,0.1,0.0,0.1,-0.4,-0.1,0.1,0.4,0.2,0.4,0.1,-0.2,0.0,0.6,-0.1,0.5,0.1,0.3
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,Malta,1.4 p,0.6 p,1.3 p,2.7 p,0.1 p,0.4 p,0.1 p,-0.6 p,6.4 p,0.1,0.6,-0.6,0.3,0.8,0.8,-0.2,0.3,-0.1,0.0,1.5,0.3,2.9,0.5,-1.1,0.4,0.0,1.0,-0.1,0.5
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,Netherlands,-0.3,0.3,0.2,0.0,1.6,5.6,1.5,-0.8,-1.3,-0.8,-0.1,0.4,0.2,0.7,2.2,-0.1,0.5,1.3,0.1,-0.5,0.3,5.3,1.9,1.6,0.7,1.8,0.8,2.0,1.1 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,Poland,0.0,0.2,-0.1,0.8,0.7,0.7,0.1,-0.2,-0.3,0.1,-0.3,-0.4,1.0,-0.5,0.0,0.4,0.7,0.8,0.6,1.0,0.0,0.4,0.0,-0.7,-0.3,-0.1,0.3,0.0,0.1
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,Portugal,1.1,1.1,0.5,1.0,2.2,0.1,1.9,2.2,-1.3,0.9,2.9,1.0,2.9,2.6,1.0,0.6,-0.2,0.9,-1.2,-2.4,-1.3,-0.2,1.1,-0.3,0.8,1.9,1.1,0.8,0.9 e
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,Romania,0.0 e,0.3 e,0.0 e,0.0,-0.1,-0.6,0.5,0.8,0.0,-0.3,0.0,-0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,Sweden,0.2,0.5,0.9,0.3,1.5,2.1,0.5,-0.3,-0.7,-0.9,0.7,-0.4,1.9,1.1,2.5,-0.6,1.0,1.7,0.8,0.8,1.3,1.8,3.5,2.2,2.9,2.1,2.1,0.9,-0.3
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,Slovenia,0.0,0.0,0.0,0.1,0.1,0.1,0.2,-0.1,0.0,0.3,0.7,0.0,0.1,0.0,1.0,0.0,0.0,0.2,0.0,0.7,0.3,-0.6,0.2,0.0,-0.5,-0.1,-0.1,0.0,-0.1
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-financial corporations,Slovakia,1.1,0.1,-0.3,-0.6,-0.1,-0.5,0.2,-0.1,-0.2,0.8,0.0,0.1,0.0,0.0,-0.5,-0.1,-0.2,0.0,3.0,3.8,0.0,-0.1,-0.1,0.0,-0.1,-1.2,0.0,0.0,-0.3
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Austria,0.0 e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Czechia,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Denmark,0.0,0.0,-0.1,0.0,0.0,0.1,0.2,0.0,0.1,0.1,-0.1,-0.1,0.3,0.2,-0.2,0.1,-0.1,0.0,-0.1,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,France,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Malta,0.0 p,0.0 p,0.0 p,0.0 p,0.0 p,0.0 p,0.0 p,0.0 p,0.0 p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 e
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Slovenia,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Households,Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Austria,0.0 e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Czechia,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n,0.0 n
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,France,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 e,0.0 e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 e
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Slovenia,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Debt securities,Liabilities,Non-profit institutions serving households,Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
