Time frequency,Unit of measure,Rail network segment (2005),Train category\Time,2005.0
Annual,Number,Kaposvar - Gyekenyes,Goods trains,1668.0
Annual,Number,Kaposvar - Gyekenyes,Passenger trains,4721.0
Annual,Number,Siofok - Fonyod,Goods trains,1390.0
Annual,Number,Siofok - Fonyod,Passenger trains,6223.0
Annual,Number,Fonyod - Balatonszentgyorgy,Goods trains,1352.0
Annual,Number,Fonyod - Balatonszentgyorgy,Passenger trains,7574.0
Annual,Number,Balatonszentgyorgy - Nagykanizsa,Goods trains,1583.0
Annual,Number,Balatonszentgyorgy - Nagykanizsa,Passenger trains,5402.0
Annual,Number,Nagykanizsa - Murakeresztur,Goods trains,2375.0
Annual,Number,Nagykanizsa - Murakeresztur,Passenger trains,5183.0
Annual,Number,Pecs - Magyarboly,Goods trains,1025.0
Annual,Number,Pecs - Magyarboly,Passenger trains,4530.0
Annual,Number,Magyarboly - Bel_Mag,Goods trains,511.0
Annual,Number,Magyarboly - Bel_Mag,Passenger trains,1058.0
Annual,Number,Tatabanya - Komarom,Goods trains,12413.0
Annual,Number,Tatabanya - Komarom,Passenger trains,14405.0
Annual,Number,Boba - Ukk,Goods trains,2976.0
Annual,Number,Boba - Ukk,Passenger trains,6698.0
Annual,Number,Boba - Celldomolk,Goods trains,2377.0
Annual,Number,Boba - Celldomolk,Passenger trains,10238.0
Annual,Number,Szabadbattyan - Siofok,Goods trains,1477.0
Annual,Number,Szabadbattyan - Siofok,Passenger trains,6962.0
Annual,Number,Szabadbattyan - Balatonfured,Goods trains,85.0
Annual,Number,Szabadbattyan - Balatonfured,Passenger trains,5101.0
Annual,Number,Balatonfured - Tapolca,Goods trains,0.0
Annual,Number,Balatonfured - Tapolca,Passenger trains,5110.0
Annual,Number,Tapolca - Ukk,Goods trains,514.0
Annual,Number,Tapolca - Ukk,Passenger trains,4508.0
Annual,Number,Tapolca - Balatonszentgyorgy,Goods trains,296.0
Annual,Number,Tapolca - Balatonszentgyorgy,Passenger trains,6159.0
Annual,Number,Pusztaszabolcs - Dunaujvaros,Goods trains,3264.0
Annual,Number,Pusztaszabolcs - Dunaujvaros,Passenger trains,4161.0
Annual,Number,Lokoshaza - Curtici/Lok,Goods trains,2949.0
Annual,Number,Lokoshaza - Curtici/Lok,Passenger trains,3304.0
Annual,Number,Bra-Raj - Hegyeshalom,Goods trains,2202.0
Annual,Number,Bra-Raj - Hegyeshalom,Passenger trains,6077.0
Annual,Number,Tatabanya - Budapest,Goods trains,11589.0
Annual,Number,Tatabanya - Budapest,Passenger trains,13687.0
Annual,Number,Bif Gyorszabadhegy - Komarom,Goods trains,6121.0
Annual,Number,Bif Gyorszabadhegy - Komarom,Passenger trains,11175.0
Annual,Number,Gyor - Bif Gyorszabadhegy,Goods trains,3158.0
Annual,Number,Gyor - Bif Gyorszabadhegy,Passenger trains,13788.0
Annual,Number,Hegyeshalom - Gyor,Goods trains,7376.0
Annual,Number,Hegyeshalom - Gyor,Passenger trains,10530.0
Annual,Number,Heg-Pan - Hegyeshalom,Goods trains,6052.0
Annual,Number,Celldomolk - Szombathely,Goods trains,1455.0
Annual,Number,Celldomolk - Szombathely,Passenger trains,8089.0
Annual,Number,Bif Gyorszabadhegy - Celldomolk,Goods trains,455.0
Annual,Number,Bif Gyorszabadhegy - Celldomolk,Passenger trains,4627.0
Annual,Number,Szentgotthard - Szombathely,Goods trains,684.0
Annual,Number,Szentgotthard - Szombathely,Passenger trains,5128.0
Annual,Number,Graz-Sze - Szentgotthard,Goods trains,511.0
Annual,Number,Szekesfehervar - Boba,Goods trains,2429.0
Annual,Number,Szekesfehervar - Boba,Passenger trains,5393.0
Annual,Number,Erd - Szekesfehervar,Goods trains,2903.0
Annual,Number,Erd - Szekesfehervar,Passenger trains,19199.0
Annual,Number,Budapest - Erd,Goods trains,7659.0
Annual,Number,Budapest - Erd,Passenger trains,17702.0
Annual,Number,Szabadbattyan - Szekesfehervar,Goods trains,1616.0
Annual,Number,Szabadbattyan - Szekesfehervar,Passenger trains,11899.0
Annual,Number,Kom-Kom - Komarom,Goods trains,1961.0
Annual,Number,Murakeresztur Hatar/Kotoriba - Murakeresztur,Goods trains,1101.0
Annual,Number,Gyekenyes - Murakeresztur,Goods trains,2126.0
Annual,Number,Gyekenyes - Murakeresztur,Passenger trains,4780.0
Annual,Number,Gyekenyes Hatar/Botovo - Gyekenyes,Goods trains,2269.0
Annual,Number,Dombovar - Kaposvar,Goods trains,1702.0
Annual,Number,Dombovar - Kaposvar,Passenger trains,5995.0
Annual,Number,Pecs - Dombovar,Goods trains,990.0
Annual,Number,Pecs - Dombovar,Passenger trains,8327.0
Annual,Number,Erd - Pusztaszabolcs,Goods trains,4515.0
Annual,Number,Erd - Pusztaszabolcs,Passenger trains,12456.0
Annual,Number,Stu-Szob - Szob,Goods trains,2064.0
Annual,Number,Stu-Szob - Szob,Passenger trains,3285.0
Annual,Number,Hidasnemeti - Felsozsolca,Goods trains,1128.0
Annual,Number,Hidasnemeti - Felsozsolca,Passenger trains,5019.0
Annual,Number,Szolnok - Budapest,Goods trains,4309.0
Annual,Number,Szolnok - Budapest,Passenger trains,22199.0
Annual,Number,Cegled - Budapest,Goods trains,2037.0
Annual,Number,Cegled - Budapest,Passenger trains,21720.0
Annual,Number,Szolnok - Cegled,Goods trains,1452.0
Annual,Number,Szolnok - Cegled,Passenger trains,11908.0
Annual,Number,Kunszentmiklos-Tass - Budapest,Goods trains,4655.0
Annual,Number,Kunszentmiklos-Tass - Budapest,Passenger trains,8080.0
Annual,Number,Kelebia - Kiskunhalas,Goods trains,3726.0
Annual,Number,Kelebia - Kiskunhalas,Passenger trains,3878.0
Annual,Number,Kel-Sub - Kelebia,Goods trains,3938.0
Annual,Number,Kel-Sub - Kelebia,Passenger trains,1333.0
Annual,Number,Kecskemet - Cegled,Goods trains,2401.0
Annual,Number,Kecskemet - Cegled,Passenger trains,6889.0
Annual,Number,Kiskunhalas - Kiskunfelegyhaza,Goods trains,509.0
Annual,Number,Kiskunhalas - Kiskunfelegyhaza,Passenger trains,2774.0
Annual,Number,Szeged - Kiskunfelegyhaza,Goods trains,2144.0
Annual,Number,Szeged - Kiskunfelegyhaza,Passenger trains,8675.0
Annual,Number,Szajol - Szolnok,Goods trains,5806.0
Annual,Number,Szajol - Szolnok,Passenger trains,20184.0
Annual,Number,Bekescsaba - Szajol,Goods trains,3070.0
Annual,Number,Bekescsaba - Szajol,Passenger trains,7644.0
Annual,Number,Puspokladany - Szajol,Goods trains,5223.0
Annual,Number,Puspokladany - Szajol,Passenger trains,11091.0
Annual,Number,Biharkeresztes - Puspokladany,Goods trains,1759.0
Annual,Number,Biharkeresztes - Puspokladany,Passenger trains,4873.0
Annual,Number,Bih-Ora - Biharkeresztes,Goods trains,1484.0
Annual,Number,Debrecen - Puspokladany,Goods trains,4121.0
Annual,Number,Debrecen - Puspokladany,Passenger trains,11698.0
Annual,Number,Cop-Zah - Zahony,Goods trains,909.0
Annual,Number,Cop-Zah - Zahony,Passenger trains,2537.0
Annual,Number,Hod-Zal - Zalalovo,Goods trains,1864.0
Annual,Number,Hod-Zal - Zalalovo,Passenger trains,3029.0
Annual,Number,Ukk - Zalalovo,Goods trains,1478.0
Annual,Number,Ukk - Zalalovo,Passenger trains,5528.0
Annual,Number,Vac - Budapest,Goods trains,1807.0
Annual,Number,Vac - Budapest,Passenger trains,27926.0
Annual,Number,Szob - Vac,Goods trains,2218.0
Annual,Number,Szob - Vac,Passenger trains,11990.0
Annual,Number,Hatvan - Budapest,Goods trains,2997.0
Annual,Number,Hatvan - Budapest,Passenger trains,24662.0
Annual,Number,Fuzesabony - Hatvan,Goods trains,4035.0
Annual,Number,Fuzesabony - Hatvan,Passenger trains,12852.0
Annual,Number,Miskolc - Fuzesabony,Goods trains,3481.0
Annual,Number,Miskolc - Fuzesabony,Passenger trains,14450.0
Annual,Number,Felsozsolca - Miskolc,Goods trains,3520.0
Annual,Number,Felsozsolca - Miskolc,Passenger trains,15257.0
Annual,Number,Hid-Kec - Hidasnemeti,Goods trains,1046.0
Annual,Number,Nyiregyhaza - Debrecen,Goods trains,4284.0
Annual,Number,Nyiregyhaza - Debrecen,Passenger trains,13487.0
Annual,Number,Zahony - Nyiregyhaza,Goods trains,2858.0
Annual,Number,Zahony - Nyiregyhaza,Passenger trains,6440.0
Annual,Number,Nyiregyhaza - Felsozsolca,Goods trains,2043.0
Annual,Number,Nyiregyhaza - Felsozsolca,Passenger trains,9499.0
Annual,Number,Lokoshaza - Bekescsaba,Goods trains,2639.0
Annual,Number,Lokoshaza - Bekescsaba,Passenger trains,7063.0
Annual,Number,Kiskunfelegyhaza - Kecskemet,Goods trains,2592.0
Annual,Number,Kiskunfelegyhaza - Kecskemet,Passenger trains,6734.0
Annual,Number,Kiskunhalas - Kunszentmiklos-Tass,Goods trains,3214.0
Annual,Number,Kiskunhalas - Kunszentmiklos-Tass,Passenger trains,4059.0
Annual,Number,Pincehely - Pusztaszabolcs,Goods trains,1896.0
Annual,Number,Pincehely - Pusztaszabolcs,Passenger trains,7756.0
Annual,Number,Dombovar - Pincehely,Goods trains,1879.0
Annual,Number,Dombovar - Pincehely,Passenger trains,6187.0
Annual,Number,Gyekenyes - Kaposvar,Goods trains,1337.0
Annual,Number,Gyekenyes - Kaposvar,Passenger trains,4720.0
Annual,Number,Fonyod - Siofok,Goods trains,1238.0
Annual,Number,Fonyod - Siofok,Passenger trains,6223.0
Annual,Number,Balatonszentgyorgy - Fonyod,Goods trains,1203.0
Annual,Number,Balatonszentgyorgy - Fonyod,Passenger trains,7574.0
Annual,Number,Nagykanizsa - Balatonszentgyorgy,Goods trains,1410.0
Annual,Number,Nagykanizsa - Balatonszentgyorgy,Passenger trains,5402.0
Annual,Number,Murakeresztur - Nagykanizsa,Goods trains,2115.0
Annual,Number,Murakeresztur - Nagykanizsa,Passenger trains,5183.0
Annual,Number,Magyarboly - Pecs,Goods trains,734.0
Annual,Number,Magyarboly - Pecs,Passenger trains,4529.0
Annual,Number,Bel_Mag - Magyarboly,Goods trains,365.0
Annual,Number,Bel_Mag - Magyarboly,Passenger trains,1059.0
Annual,Number,Komarom - Tatabanya,Goods trains,12614.0
Annual,Number,Komarom - Tatabanya,Passenger trains,14405.0
Annual,Number,Ukk - Boba,Goods trains,2536.0
Annual,Number,Ukk - Boba,Passenger trains,6698.0
Annual,Number,Celldomolk - Boba,Goods trains,1930.0
Annual,Number,Celldomolk - Boba,Passenger trains,10238.0
Annual,Number,Siofok - Szabadbattyan,Goods trains,1315.0
Annual,Number,Siofok - Szabadbattyan,Passenger trains,6963.0
Annual,Number,Balatonfured - Szabadbattyan,Goods trains,61.0
Annual,Number,Balatonfured - Szabadbattyan,Passenger trains,5101.0
Annual,Number,Tapolca - Balatonfured,Passenger trains,5110.0
Annual,Number,Ukk - Tapolca,Goods trains,654.0
Annual,Number,Ukk - Tapolca,Passenger trains,4508.0
Annual,Number,Balatonszentgyorgy - Tapolca,Goods trains,215.0
Annual,Number,Balatonszentgyorgy - Tapolca,Passenger trains,6160.0
Annual,Number,Dunaujvaros - Pusztaszabolcs,Goods trains,2649.0
Annual,Number,Dunaujvaros - Pusztaszabolcs,Passenger trains,4161.0
Annual,Number,Curtici/Lok - Lokoshaza,Goods trains,2563.0
Annual,Number,Curtici/Lok - Lokoshaza,Passenger trains,3303.0
