Annual,"Annual average index, 2015=100",Greece,87.64 e,100.26 e,114.16 e,120.31 e,123.09 e,136.51 e,154.58 e,163.78 e,166.54 e,160.35 e,152.88 e,144.52 e,127.67 e,113.82 e,105.32 e,100.00 e,97.62 e,96.63 e,98.38 e,105.48 e,110.22 e,118.61 e,132.77 e,151.15 ep
Annual,"Annual average index, 2015=100",Spain,60.55 e,66.47 e,76.70 e,89.88 e,105.22 e,117.32 e,135.5,148.79,146.66,136.97,134.55,124.27,105.9,96.24,96.54,100.0,104.62,111.1,118.58,124.71,127.5,132.19,141.98,147.69
Annual,"Annual average index, 2015=100",European Union - 27 countries (from 2020),:,:,:,:,:,85.85,94.31,102.32,103.68,99.79,100.25,100.88,98.76,97.06,97.75,100.0,104.31,109.3,114.8,120.39,127.12,137.81,148.51,148.08
Annual,"Annual average index, 2015=100",Finland,58.67 e,57.74 e,61.40 e,65.25 e,70.50 e,76.25,81.56,86.37,87.06,88.31,93.88,96.87,99.21,100.35,100.0,100.00 b,101.29,102.39,103.34,103.77,105.6,110.45,111.75,105.41
Annual,"Annual average index, 2015=100",France,48.8,52.6,57.2,64.0,73.7,84.72,94.51,100.57,101.52,95.32,99.74,105.46,104.88,102.93,101.36,100.0,101.04,104.24,107.29,110.86,116.62,123.98,131.82,131.26
Annual,"Annual average index, 2015=100",Croatia,66.73 e,67.94 e,71.70 e,74.02 e,82.19 e,91.44 e,107.67 e,121.05 e,124.14,117.93,110.47,110.66,108.93,104.63,102.98,100.0,100.89,104.75,111.14,121.1,130.38,139.91,160.69,179.88
Annual,"Annual average index, 2015=100",Hungary,:,:,:,:,:,:,:,98.91,101.26,95.95,93.66,90.45,87.1,84.87,88.43,100.0,113.38,127.24,145.5,170.17,178.58,208.04,254.52,272.54
Annual,"Annual average index, 2015=100",Ireland,78.72 e,90.59 e,94.62 e,108.18 e,120.26 e,131.89,151.5,162.81,151.51,122.49,105.96,87.86,76.04,76.99,89.72,100.0,107.46,119.14,131.33,134.41,134.82,145.98,163.96,168.99
Annual,"Annual average index, 2015=100",Italy,71.99 e,76.18 e,85.25 e,90.49 e,96.07 e,102.80 e,108.80 e,114.20 e,117.10 e,116.60 e,118.1,119.7,116.7,109.1,104.0,100.0,100.3,99.2,98.6,98.5,100.4,103.0,106.9,108.3
Annual,"Annual average index, 2015=100",Lithuania,41.43 e,46.65 e,49.26 e,54.06 e,58.44 e,63.21 e,94.25,119.06,129.76,90.92,84.2,89.77,89.56,90.65,96.47,100.0,105.4,114.8,123.18,131.61,141.18,163.84,195.05,214.2
Annual,"Annual average index, 2015=100",Luxembourg,35.82 e,40.87 e,44.32 e,49.29 e,56.18 e,68.54 e,72.77 e,74.42,76.91,76.02,80.14,83.09,86.58,90.89,94.88,100.0,106.01,111.96,119.86,131.99,151.12,172.15,188.6,171.48
Annual,"Annual average index, 2015=100",Latvia,29.33 e,29.41 e,43.15 e,52.87 e,54.31 e,90.34 e,104.48,142.37,143.94,90.24,80.35,88.73,91.36,97.62,103.48,100.0,108.49,118.01,129.3,140.88,145.77,161.65,184.01,190.89
Annual,"Annual average index, 2015=100",Malta,32.32 e,35.42 e,39.88 e,46.43 e,54.26 e,58.43,70.04,84.75,94.14,90.07,91.04,89.8,92.54,92.16,94.51,100.0,105.45,111.03,117.45,124.65,128.86,135.44,144.45,153.42 p
Annual,"Annual average index, 2015=100",Netherlands,81.68 e,89.48 e,95.16 e,97.50 e,101.40 e,106.3,110.82,116.18,118.74,113.46,111.48,109.27,101.96,95.81,96.61,100.0,105.29,113.81,124.4,133.38,144.07,164.94,186.84,183.26
Annual,"Annual average index, 2015=100",Poland,:,:,:,:,:,56.01 e,76.52 e,113.82 e,112.92 e,109.77 e,105.61,105.7,102.01,97.54,98.5,100.0,101.86,105.78,112.74,122.52,135.36,147.77,165.21,179.78
Annual,"Annual average index, 2015=100",Portugal,90.72 e,95.66 e,96.20 e,97.27 e,97.92 e,103.62 e,105.73 e,106.77 e,107.53,106.54,107.36,102.09,94.87,93.09,97.04,100.0,107.12,117.02,129.03,141.88,154.33,168.84,190.17,205.76
Annual,"Annual average index, 2015=100",Romania,:,:,:,:,:,:,:,:,169.58 e,129.28,119.54,104.83,99.51,99.26,97.22,100.0,105.95,112.36,118.62,122.69,128.44,134.09,143.7,148.43
Annual,"Annual average index, 2015=100",Sweden,35.38 e,38.19 e,40.63 e,43.29 e,47.35 e,52.04,58.46,65.74,66.47,68.57,73.97,75.87,76.83,80.79,88.4,100.0,108.24,115.43,114.35,117.19,122.11,134.46,139.25,131.93
Annual,"Annual average index, 2015=100",Slovenia,:,:,:,66.69 e,73.14 e,84.57 e,98.86 e,120.85,129.31,117.06,117.21,120.39,112.09,106.21,99.2,100.0,103.25,111.79,121.55,129.69,135.66,151.32,173.65,186.22
Annual,"Annual average index, 2015=100",Slovakia,:,:,:,:,:,:,75.99,98.0,115.55,100.82,97.06,95.6,92.94,93.69,94.96,100.0,106.67,112.91,121.32,132.4,145.02,154.27,175.41,175.08
Annual,Percentage change (t/t-3),Austria,:,:,:,1.7 e,-1.0 e,12.3 e,16.5 e,23.6 e,9.7 e,6.7 e,3.9 e,8.1 e,13.8 e,18.0,16.2,15.1,17.0,18.4,18.8,18.0,20.8,27.1,33.8,20.8
Annual,Percentage change (t/t-3),Belgium,:,:,:,19.3 e,23.7 e,31.6 e,35.1 e,34.0 e,23.5,12.0,6.3,5.5,8.4,7.6,3.5,3.0,3.8,7.9,9.2,10.7,11.5,15.4,17.4,15.2
Annual,Percentage change (t/t-3),Bulgaria,:,:,:,:,49.7 e,124.6 e,130.9 e,102.0 e,84.8 e,28.2 e,-10.6 e,-32.4 e,-16.7 e,-9.3,-2.7,2.0 b,11.6,19.5,24.0,22.8,18.2,20.5,29.3 b,35.8
Annual,Percentage change (t/t-3),Cyprus,:,:,:,:,:,18.7 e,31.2 e,32.8 e,32.1,10.3,-6.9,-13.3,-10.1,-8.5,-8.7,-7.1 b,-2.9,1.0,4.3,7.9,5.3,0.0,-1.0,2.1
Annual,Percentage change (t/t-3),Czechia,:,:,:,35.9 e,24.6 e,13.4 e,10.0 e,30.7 e,43.6 e,29.2 e,6.4 e,-5.5,-3.1,-1.4,0.9,6.5,14.2,24.4,30.0,32.4,28.6,41.7,51.7,37.6
Annual,Percentage change (t/t-3),Germany,:,:,:,-0.9 e,-2.5 e,0.0 e,-0.7 e,-1.4 e,-1.2,0.0,3.3,5.5,8.2,10.4,10.0,11.4,16.1,19.5,21.7,19.7,21.6,27.1,26.3,7.2
Annual,Percentage change (t/t-3),Denmark,:,:,:,13.1 e,16.5 e,32.2 e,59.0 e,49.8 e,20.8,-14.3,-14.2,-11.0,-1.7,-0.6,4.9,15.3,16.1,17.4,14.6,12.0,11.3,18.9,21.8,12.4
Annual,Percentage change (t/t-3),Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,14.0,2.9,-1.0,-1.2,-0.1,-2.8,-3.7,0.0,6.0,10.4,13.8,14.2,15.2,18.6,21.6,14.1
Annual,Percentage change (t/t-3),Estonia,:,:,:,:,:,:,:,:,63.2,-31.5,-40.0,-28.0,23.0,28.8,35.0,34.5,27.3,18.1,17.1,19.6,20.2,30.5,49.1,48.9
Annual,Percentage change (t/t-3),Greece,:,:,:,37.3 e,22.8 e,19.6 e,28.5 e,33.1 e,22.0 e,3.7 e,-6.7 e,-13.2 e,-20.4 e,-25.5 e,-27.1 e,-21.7 e,-14.2 e,-8.3 e,-1.6 e,8.1 e,14.1 e,20.6 e,25.9 e,37.1 ep
Annual,Percentage change (t/t-3),Spain,:,:,:,48.4 e,58.3 e,53.0 e,50.8 e,41.4 e,25.0 e,1.1,-9.6,-15.3,-22.7,-28.5,-22.3,-5.6,8.7,15.1,18.6,19.2,14.8,11.5,13.8,15.8
Annual,Percentage change (t/t-3),European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,20.8,5.8,-2.0,-2.7,-1.0,-3.2,-3.1,1.3,7.5,11.8,14.8,15.4,16.3,20.0,23.4,16.5
Annual,Percentage change (t/t-3),Finland,:,:,:,11.2 e,22.1 e,24.2 e,25.0 e,22.5 e,14.2,8.3,8.7,11.3,12.3,6.9,3.2,0.8 b,0.9,2.4,3.3,2.4,3.1,6.9,7.7,-0.2
Annual,Percentage change (t/t-3),France,:,:,:,31.1,40.1,48.1,47.7,36.5,19.8,0.9,-0.8,3.9,10.0,3.2,-3.9,-4.7,-1.8,2.8,7.3,9.7,11.9,15.6,18.9,12.6
Annual,Percentage change (t/t-3),Croatia,:,:,:,10.9 e,21.0 e,27.5 e,45.5 e,47.3 e,35.8 e,9.5 e,-8.7 e,-10.9,-7.6,-5.3,-6.9,-8.2,-3.6,1.7,11.1,20.0,24.5,25.9,32.7,38.0
Annual,Percentage change (t/t-3),Hungary,:,:,:,:,:,:,:,:,:,:,-5.3,-10.7,-9.2,-9.4,-2.2,14.8,33.6,43.9,45.5,50.1,40.3,43.0,49.6,52.6
Annual,Percentage change (t/t-3),Ireland,:,:,:,37.4 e,32.8 e,39.4 e,40.0 e,35.4 e,14.9,-19.1,-34.9,-42.0,-37.9,-27.3,2.1,31.5,39.6,32.8,31.3,25.1,13.2,11.2,22.0,25.3
Annual,Percentage change (t/t-3),Italy,:,:,:,25.7 e,26.1 e,20.6 e,20.2 e,18.9 e,13.9 e,7.2 e,3.4 e,2.2 e,0.1 e,-7.6,-13.1,-14.3,-8.1,-4.6,-1.4,-1.8,1.2,4.5,8.5,7.9
Annual,Percentage change (t/t-3),Lithuania,:,:,:,30.5 e,25.3 e,28.3 e,74.3 e,103.7 e,105.3 e,-3.5,-29.3,-30.8,-1.5,7.7,7.5,11.7,16.3,19.0,23.2,24.9,23.0,33.0,48.2,51.7
Annual,Percentage change (t/t-3),Luxembourg,:,:,:,37.6 e,37.5 e,54.6 e,47.6 e,32.5 e,12.2 e,4.5 e,7.7,8.0,13.9,13.4,14.2,15.5,16.6,18.0,19.9,24.5,35.0,43.6,42.9,13.5
Annual,Percentage change (t/t-3),Latvia,:,:,:,80.3 e,84.7 e,109.4 e,97.6 e,162.1 e,59.3 e,-13.6,-43.6,-38.4,1.2,21.5,16.6,9.5,11.1,14.0,29.3,29.9,23.5,25.0,30.6,31.0
Annual,Percentage change (t/t-3),Malta,:,:,:,43.7 e,53.2 e,46.5 e,50.9 e,56.2 e,61.1,28.6,7.4,-4.6,2.7,1.2,5.2,8.1,14.4,17.5,17.5,18.2,16.1,15.3,15.9,19.1 p
Annual,Percentage change (t/t-3),Netherlands,:,:,:,19.4 e,13.3 e,11.7 e,13.7 e,14.6 e,11.7,2.4,-4.0,-8.0,-10.1,-14.1,-11.6,-1.9,9.9,17.8,24.4,26.7,26.6,32.6,40.1,27.2
Annual,Percentage change (t/t-3),Poland,:,:,:,:,:,:,:,:,101.6 e,43.5 e,-7.2 e,-6.4 e,-7.1 e,-7.6,-6.8,-2.0,4.4,7.4,12.7,20.3,28.0,31.1,34.8,32.8
Annual,Percentage change (t/t-3),Portugal,:,:,:,7.2 e,2.4 e,7.7 e,8.7 e,9.0 e,3.8 e,0.8 e,0.6 e,-5.1,-11.0,-13.3,-4.9,5.4,15.1,20.6,29.0,32.4,31.9,30.9,34.0,33.3
Annual,Percentage change (t/t-3),Romania,:,:,:,:,:,:,:,:,:,:,:,-38.2 e,-23.0,-17.0,-7.3,0.5,6.7,15.6,18.6,15.8,14.3,13.0,17.1,15.6
Annual,Percentage change (t/t-3),Sweden,:,:,:,22.4 e,24.0 e,28.1 e,35.0 e,38.8 e,27.7,17.3,12.5,14.1,12.0,9.2,16.5,30.2,34.0,30.6,14.4,8.3,5.8,17.6,18.8,8.0
Annual,Percentage change (t/t-3),Slovenia,:,:,:,:,:,:,48.2 e,65.2 e,52.9 e,18.4 e,-3.0,-6.9,-4.2,-9.4,-17.6,-10.8,-2.8,12.7,21.6,25.6,21.4,24.5,33.9,37.3
Annual,Percentage change (t/t-3),Slovakia,:,:,:,:,:,:,:,:,:,32.7,-1.0,-17.3,-7.8,-3.5,-0.7,7.6,13.9,18.9,21.3,24.1,28.4,27.2,32.5,20.7
Annual,Annual average rate of change,Austria,:,0.8 e,0.6 e,0.2 e,-1.9 e,14.2 e,4.0 e,4.1 e,1.3 e,1.2 e,1.3 e,5.4,6.6,5.0,3.8,5.6,6.7,5.1,6.0,6.0,7.6,11.4,11.6,-2.9
Annual,Annual average rate of change,Belgium,:,4.8 e,6.4 e,7.0 e,8.7 e,13.2 e,9.8,7.8,4.3,-0.4,2.3,3.6,2.4,1.5,-0.3,1.8,2.3,3.5,3.0,3.7,4.3,6.7,5.5,2.3
Annual,Annual average rate of change,Bulgaria,:,:,-8.9 e,11.6 e,47.4 e,36.6 e,14.7 e,28.9 e,25.0 e,-20.4 e,-10.2 e,-5.5,-1.9,-2.2,1.4,2.8 b,7.0,8.7,6.6,6.0,4.6,8.7,13.8 b,9.9
Annual,Annual average rate of change,Cyprus,:,:,:,1.2 e,10.4 e,6.3 e,11.9,11.7,5.6,-6.6,-5.7,-1.6,-3.1,-4.1,-1.8,-1.5 b,0.3,2.2,1.8,3.7,-0.2,-3.4,2.7,2.9
Annual,Annual average rate of change,Czechia,:,9.5 e,12.7 e,10.2 e,0.4 e,2.5 e,6.8 e,19.3 e,12.6 e,-3.8,-1.8,0.0,-1.5,0.0,2.5,4.0,7.2,11.7,8.6,9.2,8.4,19.7,16.9,-1.7
Annual,Annual average rate of change,Germany,:,0.1 e,-1.4 e,0.4 e,-1.5 e,1.2 e,-0.4,-2.1,1.4,0.8,1.0,3.5,3.4,3.1,3.1,4.7,7.5,6.1,6.6,5.8,7.8,11.6,5.1,-8.5
Annual,Annual average rate of change,Denmark,:,5.9 e,3.6 e,3.2 e,9.0 e,17.6 e,24.1,2.7,-5.2,-12.0,2.8,-1.7,-2.7,3.9,3.8,7.0,4.6,5.0,4.4,2.2,4.3,11.5,4.7,-3.8
Annual,Annual average rate of change,Euro area – 20 countries (from 2023),:,:,:,:,:,:,7.3,4.7,1.4,-3.1,0.9,1.1,-2.0,-1.9,0.3,1.6,4.0,4.4,4.8,4.4,5.3,7.9,7.0,-1.2
Annual,Annual average rate of change,Estonia,:,:,:,:,:,:,49.5,20.8,-9.6,-37.2,5.7,8.5,7.3,10.7,13.7,6.9,4.7,5.5,5.9,7.0,6.0,15.0,22.2,5.9
Annual,Annual average rate of change,Greece,:,14.4 e,13.9 e,5.4 e,2.3 e,10.9 e,13.2 e,6.0 e,1.7 e,-3.7 e,-4.7 e,-5.5 e,-11.7 e,-10.9 e,-7.5 e,-5.1 e,-2.4 e,-1.0 e,1.8 e,7.2 e,4.5 e,7.6 e,11.9 e,13.8 ep
Annual,Annual average rate of change,Spain,:,9.8 e,15.4 e,17.2 e,17.1 e,11.5 e,15.5 e,9.8,-1.4,-6.6,-1.8,-7.6,-14.8,-9.1,0.3,3.6,4.6,6.2,6.7,5.2,2.2,3.7,7.4,4.0
Annual,Annual average rate of change,European Union - 27 countries (from 2020),:,:,:,:,:,:,9.9,8.5,1.3,-3.8,0.5,0.6,-2.1,-1.7,0.7,2.3,4.3,4.8,5.0,4.9,5.6,8.4,7.8,-0.3
Annual,Annual average rate of change,Finland,:,-1.6 e,6.3 e,6.3 e,8.0 e,8.2 e,7.0,5.9,0.8,1.4,6.3,3.2,2.4,1.2,-0.4,0.0 b,1.3,1.1,0.9,0.4,1.8,4.6,1.2,-5.7
Annual,Annual average rate of change,France,:,7.8,8.7,11.9,15.2,14.9,11.6,6.4,0.9,-6.1,4.6,5.7,-0.5,-1.9,-1.5,-1.3,1.0,3.2,2.9,3.3,5.2,6.3,6.3,-0.4
Annual,Annual average rate of change,Croatia,:,1.8 e,5.5 e,3.2 e,11.0 e,11.3 e,17.7 e,12.4 e,2.6 e,-5.0,-6.3,0.2,-1.6,-3.9,-1.6,-2.9,0.9,3.8,6.1,9.0,7.7,7.3,14.8,11.9
Annual,Annual average rate of change,Hungary,:,:,:,:,:,:,:,:,2.4,-5.2,-2.4,-3.4,-3.7,-2.6,4.2,13.1,13.4,12.2,14.3,17.0,4.9,16.5,22.3,7.1
Annual,Annual average rate of change,Ireland,:,15.1 e,4.4 e,14.3 e,11.2 e,9.7 e,14.9,7.5,-6.9,-19.2,-13.5,-17.1,-13.5,1.2,16.5,11.5,7.5,10.9,10.2,2.3,0.3,8.3,12.3,3.1
Annual,Annual average rate of change,Italy,:,5.8 e,11.9 e,6.1 e,6.2 e,7.0 e,5.8 e,5.0 e,2.5 e,-0.4 e,1.3 e,1.4,-2.5,-6.5,-4.7,-3.8,0.3,-1.1,-0.6,-0.1,1.9,2.5,3.8,1.3
Annual,Annual average rate of change,Lithuania,:,12.6 e,5.6 e,9.7 e,8.1 e,8.2 e,49.1 e,26.3,9.0,-29.9,-7.4,6.6,-0.2,1.2,6.4,3.7,5.4,8.9,7.3,6.8,7.3,16.1,19.0,9.8
Annual,Annual average rate of change,Luxembourg,:,14.1 e,8.4 e,11.2 e,14.0 e,22.0 e,6.2 e,2.3 e,3.3,-1.2,5.4,3.7,4.2,5.0,4.4,5.4,6.0,5.6,7.1,10.1,14.5,13.9,9.6,-9.1
Annual,Annual average rate of change,Latvia,:,0.3 e,46.7 e,22.5 e,2.7 e,66.3 e,15.6 e,36.3,1.1,-37.3,-11.0,10.4,3.0,6.9,6.0,-3.4,8.5,8.8,9.6,9.0,3.5,10.9,13.8,3.7
Annual,Annual average rate of change,Malta,:,9.6 e,12.6 e,16.4 e,16.9 e,7.7 e,19.9,21.0,11.1,-4.3,1.1,-1.4,3.0,-0.4,2.6,5.8,5.4,5.3,5.8,6.1,3.4,5.1,6.7,6.2 p
Annual,Annual average rate of change,Netherlands,:,9.5 e,6.3 e,2.5 e,4.0 e,4.8 e,4.2,4.8,2.2,-4.4,-1.7,-2.0,-6.7,-6.0,0.8,3.5,5.3,8.1,9.3,7.2,8.0,14.5,13.3,-1.9
Annual,Annual average rate of change,Poland,:,:,:,:,:,:,36.6 e,48.7 e,-0.8 e,-2.8 e,-3.8 e,0.1,-3.5,-4.4,1.0,1.5,1.9,3.9,6.6,8.7,10.5,9.2,11.8,8.8
Annual,Annual average rate of change,Portugal,:,5.4 e,0.6 e,1.1 e,0.7 e,5.8 e,2.0 e,1.0 e,0.7 e,-0.9,0.8,-4.9,-7.1,-1.9,4.2,3.1,7.1,9.2,10.3,10.0,8.8,9.4,12.6,8.2
Annual,Annual average rate of change,Romania,:,:,:,:,:,:,:,:,:,-23.8 e,-7.5,-12.3,-5.1,-0.3,-2.1,2.9,6.0,6.0,5.6,3.4,4.7,4.4,7.2,3.3
Annual,Annual average rate of change,Sweden,:,7.9 e,6.4 e,6.5 e,9.4 e,9.9 e,12.3,12.4,1.1,3.1,7.9,2.6,1.3,5.2,9.4,13.1,8.2,6.6,-0.9,2.5,4.2,10.1,3.6,-5.3
Annual,Annual average rate of change,Slovenia,:,:,:,:,9.7 e,15.6 e,16.9 e,22.2 e,7.0,-9.5,0.1,2.7,-6.9,-5.2,-6.6,0.8,3.3,8.3,8.7,6.7,4.6,11.5,14.8,7.2
Annual,Annual average rate of change,Slovakia,:,:,:,:,:,:,:,29.0,17.9,-12.8,-3.7,-1.5,-2.8,0.8,1.4,5.3,6.7,5.9,7.4,9.1,9.5,6.4,13.7,-0.2
