Annual,Thousand tonnes of oil equivalent,Imports,Egypt,7053.0,2526.0,2538.0,8051.0,6447.0,6080.0,5243.0,3035.0,3159.0,16514.0,21790.0,26511.0,:,25269.0,19742.0,23723.0,24106.0,:
Annual,Thousand tonnes of oil equivalent,Imports,Israel,23446.6,:,:,:,23839.0,24319.0,22709.0,25610.0,24507.5 b,22755.9,23408.5,21163.3,22296.5,21531.6,22259.1,19038.1,18684.9,19734.3
Annual,Thousand tonnes of oil equivalent,Imports,Jordan,7010.0,6994.0,7380.0,7288.0 p,7579.0,7570.0,7029.9 p,8029.0 p,7655.0,8449.0,8856.5,9739.7,10207.2,10269.7,:,:,:,:
Annual,Thousand tonnes of oil equivalent,Imports,Lebanon,4632.0,4521.0,3778.0,4504.0,5460.0,5772.0,6318.0,7132.0,6371.0,7422.0,7781.0,8170.0,8472.0,7945.0,7914.0,7651.1,6261.9,4939.4
Annual,Thousand tonnes of oil equivalent,Imports,Libya,:,:,:,0.6,70.8,133.9,20.5,120.5,147.7,173.3,151.0,107.9,130.9,136.8,144.1,147.4,:,:
Annual,Thousand tonnes of oil equivalent,Imports,Morocco,13928.2,14011.5,15173.3,14807.7,15586.2,17007.3,18401.9,20670.7,20016.1,20673.3,19212.6,18579.7,19492.4,19950.6,20694.3,19165.5,20873.9,21202.3
Annual,Thousand tonnes of oil equivalent,Imports,Palestine*,1188.8,1035.7,1075.3,1030.5,1057.5,1070.3,1194.6,1191.3,1264.4,1362.1,1516.3,1609.0,1624.2,1559.7,1690.6,1731.0,:,:
Annual,Thousand tonnes of oil equivalent,Imports,Tunisia,:,:,:,:,:,6066.9,5617.6,6700.0,6679.4,7385.0,7275.0,7521.0,8115.3,8224.4,8290.3,7808.4,8460.2,8114.4
Annual,Thousand tonnes of oil equivalent,International maritime bunkers,Algeria,:,:,:,:,:,358.0,283.0,258.0,418.0,393.0,358.0,233.0,231.0,210.0,26.0 b,93.2,291.8,419.4
Annual,Thousand tonnes of oil equivalent,International maritime bunkers,Israel,:,:,:,:,:,:,:,:,1085.3,986.9,1155.7,1125.4,1325.7,1463.0,1531.6,822.3,957.6,1485.3
Annual,Thousand tonnes of oil equivalent,International maritime bunkers,Morocco,134.0 e,134.0 e,134.0 e,134.0 e,134.0 e,134.0 e,134.0 e,134.0 e,134.0 e,134.0 e,134.0 e,134.0 e,134.0 e,134.0 e,133.5 de,134.0 de,134.0,134.0 d
Annual,Thousand tonnes of oil equivalent,International maritime bunkers,Tunisia,:,:,:,:,:,:,:,:,:,:,:,:,267.5 d,303.9 d,320.4 d,111.4 d,143.1,227.5
Annual,Thousand tonnes of oil equivalent,Primary production,Algeria,179617.0,177158.0,176032.0,175181.0,164508.0,161977.0,157012.0,155536.0,148849.0,154796.0,154363.0,165685.0,165322.0,164691.0,156501.0,144107.0,163964.2,164870.5
Annual,Thousand tonnes of oil equivalent,Primary production,Egypt,78234.0,76987.0,79865.0,81891.0,86935.0,86571.0,86687.0,85660.0,82584.0,80176.0,76297.0,71732.0,:,84288.0,95130.0,91360.0,91924.0,:
Annual,Thousand tonnes of oil equivalent,Primary production,Israel,1831.0,:,:,:,2903.0,3101.0,4032.0,2163.0,5753.1 b,6760.5,7418.5,8364.8,8786.4,9352.0,9622.4,13847.4,17147.7,19398.4
Annual,Thousand tonnes of oil equivalent,Primary production,Jordan,252.0,223.0,212.0,265.0,251.0,252.0,223.0,261.0,258.0,250.0,304.6,510.4,582.1,593.8,:,:,:,:
Annual,Thousand tonnes of oil equivalent,Primary production,Lebanon,99.0,70.0,62.0,46.0,60.0,92.0,92.0,129.0,122.0,56.0,87.0,87.0,99.0,131.0,90.0,67.0 d,52.6 d,59.0 d
Annual,Thousand tonnes of oil equivalent,Primary production,Libya,:,:,:,320.8,280.3,283.4,107.0,267.1,197.3,120.8,107.6,95.4,153.4,172.5,194.9,89.3,:,:
Annual,Thousand tonnes of oil equivalent,Primary production,Morocco,2630.2,2492.5,2363.7,2214.9,2194.5,2245.2,2083.6,2021.4,2151.5,2083.3,2156.3,2223.6,2209.8,2407.6,2560.3,2481.7,2588.4,2424.6
Annual,Thousand tonnes of oil equivalent,Primary production,Palestine*,229.3,197.3,210.9,201.0,201.4,267.7,266.6,251.1,243.8,280.2,272.8,290.8,233.5,236.3,265.9,258.8,:,:
Annual,Thousand tonnes of oil equivalent,Primary production,Tunisia,:,:,:,:,:,8326.1,7638.6,7570.1,7306.4,6722.0,5220.0,5350.0,5533.3,5403.8,5068.5,4979.2,5667.8,5224.2
Annual,Thousand tonnes of oil equivalent,Change in stock,Algeria,:,:,:,:,:,:,:,:,:,:,1185.0,61.0,-288.0,-256.0,-44.0,-42.9,149.2,-47.4
Annual,Thousand tonnes of oil equivalent,Change in stock,Israel,:,:,:,:,:,:,:,:,-308.6,-126.5,-335.3,684.1,-808.5 d,599.0 d,-59.7 d,-190.1,107.7,-209.9
Annual,Thousand tonnes of oil equivalent,Change in stock,Morocco,201.7,333.9,-75.5,557.6,-0.1,-459.7,-218.1,-1924.7,-1048.5,-1509.3,-225.8,-80.3,-20.1,-387.7,251.1,45.6,124.4,-74.6
Annual,Thousand tonnes of oil equivalent,Change in stock,Palestine*,:,:,:,:,:,:,:,:,:,56.1,:,:,:,:,:,:,:,:
Annual,Thousand tonnes of oil equivalent,Change in stock,Tunisia,:,:,:,:,:,:,:,:,:,:,:,:,108.6,123.0,-10.9,-69.7,-99.8,428.4
