Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Croatia,:,:,:,:,6.4,7.0,7.0,5.5 b,5.3,5.3,5.8,5.6,4.9,5.0,4.8,4.5,4.6,4.7,3.6
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Hungary,:,:,:,:,5.0,5.3,6.1,6.4,6.2,5.8,5.5,4.6,4.1,4.0 b,4.2,4.6,4.5,4.1,3.9
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Ireland,:,:,:,:,19.7,21.0,22.0,22.4,22.4,21.6,20.8,20.3,18.6,18.1,18.1,16.4,17.7 b,17.7,18.0
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Iceland,:,:,:,:,20.3,19.7,17.8,17.8,17.6,20.1,20.1,21.1,20.3,18.4,19.1,20.5 b,19.3,19.4,17.5
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Italy,:,:,:,:,14.1,14.8,15.2,16.8,17.7,18.2,18.4,18.6,18.6,18.4 b,18.8,18.2,18.2,17.8,17.5
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Lithuania,:,:,:,:,7.8,7.7,8.3,8.8,8.2,8.5,7.6,7.1,7.4,6.9,6.2,6.0,5.8,5.5,5.7
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Luxembourg,:,:,:,:,17.5,17.3,17.9,18.3,18.4,18.2,17.8 b,18.9,19.4,17.4,16.5,17.6,17.7,17.7,17.6
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Latvia,:,:,:,:,6.7,7.8,7.3,7.4,6.2,5.6,6.0,6.9,6.3,5.9,6.8,7.3,7.6,6.4,6.6
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Montenegro,:,:,:,:,:,:,4.1,4.1,3.1,5.5,5.7,4.5,5.3,4.6,4.2,3.6,:,:,:
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,North Macedonia,:,:,:,:,5.0,5.3,5.7,5.7,4.2,5.5,4.0,4.4,4.0,3.4,4.0,3.6,:,:,:
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Malta,:,:,:,:,10.2,10.7,11.5,12.2,13.1,14.5,13.5,13.1,12.8,12.3,11.5,10.6,10.0,9.9,9.9
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Netherlands,:,:,:,:,33.8,34.9,35.2,35.9,36.6,36.3,36.6,36.4,36.6,36.9,37.2,38.0,38.7,38.4,38.7
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Norway,:,:,:,:,24.2,24.3,23.9,23.7,23.5,22.4,22.7,22.8,22.3,22.8,22.8,22.2,22.3,21.4,21.0
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Poland,:,:,:,:,7.3,7.3 b,7.0,6.9,6.9,6.8,6.6,6.2,6.3,6.2,6.0 b,5.8,5.1,5.2,5.5
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Portugal,:,:,:,:,8.3,8.2,8.2,9.0,9.2,8.5,8.6,8.3,7.9,7.3,7.4,7.0,6.7,6.6,7.0
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Romania,:,:,:,:,5.5,6.2,6.0,5.8,5.7,5.6,5.5,4.7,4.2,3.9,3.6,3.6,3.6,3.3,3.3
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Serbia,:,:,:,:,:,:,6.3,6.1,7.0,7.5,7.3,7.8,7.5,6.6,6.9,6.3,6.2,5.6,5.7
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Sweden,:,:,:,24.1,24.3,24.2,23.8,23.6,23.2,23.1,22.9,22.3,21.6,20.9,20.6,20.8,19.0,18.5,18.1
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Slovenia,:,:,:,:,9.4,10.0,9.3,9.3,9.3,10.0,10.1,9.6,10.4,9.9,8.6,8.7,8.8,8.1,8.0
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Slovakia,:,:,:,:,2.4,2.6,2.8 b,2.8,3.2,3.5,4.1,4.1,4.1,3.4,3.2,3.2,3.1,3.1,3.3
Annual,Employed persons working part-time,Total,From 20 to 64 years,Percentage of total employment,Türkiye,:,:,:,:,10.3,10.7,10.9,11.0,11.3,10.4 b,9.6,8.9,9.1,9.5,9.0,11.1,8.7 b,8.4,8.8
