Annual,Mean age of women at childbirth,Year,Dublin,32.0,32.1,32.3,32.5,32.5,32.6,32.7,32.8,32.8,33.2
Annual,Mean age of women at childbirth,Year,Mid-East,31.4,31.6,31.7,31.8,31.9,32.0,32.3,32.4,32.5,32.9
Annual,Mean age of women at childbirth,Year,Midland,30.9,31.2,30.9,31.3,31.1,31.3,31.6,31.8,31.9,32.3
Annual,Mean age of women at childbirth,Year,Trapani,30.9,31.2,31.3,31.2,31.4,31.6,31.5,31.7,32.0,31.9
Annual,Mean age of women at childbirth,Year,Palermo,30.7,30.7,30.9,30.9,31.1,31.1,31.4,31.4,31.4,31.4
Annual,Mean age of women at childbirth,Year,Messina,31.2,31.3,31.4,31.7,31.7,31.8,31.9,31.9,32.1,32.0
Annual,Mean age of women at childbirth,Year,Agrigento,31.1,30.9,31.2,31.5,31.4,31.6,31.5,31.7,31.8,31.8
Annual,Mean age of women at childbirth,Year,Caltanissetta,30.6,30.6,30.8,30.8,30.7,31.0,31.3,31.0,31.4,31.6
Annual,Mean age of women at childbirth,Year,Enna,31.1,31.0,31.3,31.0,31.3,31.5,32.0,31.7,31.9,31.5
Annual,Mean age of women at childbirth,Year,Catania,30.6,30.4,30.6,30.6,30.7,30.8,31.0,31.1,31.0,31.1
Annual,Mean age of women at childbirth,Year,Ragusa,30.5,30.9,30.9,31.0,31.0,31.1,31.2,31.3,31.5,31.4
Annual,Mean age of women at childbirth,Year,Siracusa,30.6,30.5,30.5,30.5,30.5,30.7,30.8,30.7,30.7,30.8
Annual,Mean age of women at childbirth,Year,Sassari (NUTS 2016),:,32.2,32.2,32.1,32.2,32.3,32.5,:,:,:
Annual,Mean age of women at childbirth,Year,Nuoro (NUTS 2016),:,32.8,32.6,33.0,32.7,32.8,33.4,:,:,:
Annual,Mean age of women at childbirth,Year,Cagliari (NUTS 2016),:,32.6,32.3,32.5,32.5,32.5,32.7,:,:,:
Annual,Mean age of women at childbirth,Year,Oristano (NUTS 2016),:,32.7,32.2,32.8,32.6,32.7,32.9,:,:,:
Annual,Mean age of women at childbirth,Year,Olbia-Tempio (NUTS 2016),:,31.7,32.0,31.7,32.2,31.9,32.0,:,:,:
Annual,Mean age of women at childbirth,Year,Ogliastra (NUTS 2016),:,32.6,32.1,32.7,33.0,32.5,33.2,:,:,:
Annual,Mean age of women at childbirth,Year,Medio Campidano (NUTS 2016),:,32.4,32.8,33.2,32.6,32.6,32.9,:,:,:
Annual,Mean age of women at childbirth,Year,Carbonia-Iglesias (NUTS 2016),:,32.6,33.1,32.3,32.4,32.7,33.2,:,:,:
Annual,Mean age of women at childbirth,Year,Sassari,31.8,32.0,32.1,32.0,32.2,:,:,:,32.7,32.6
Annual,Mean age of women at childbirth,Year,Nuoro,32.6,32.7,32.5,32.9,32.8,:,:,:,33.2,33.1
Annual,Mean age of women at childbirth,Year,Cagliari,32.3,32.8,32.2,32.6,32.5,:,:,:,33.1,32.9
Annual,Mean age of women at childbirth,Year,Oristano,32.9,32.7,32.3,32.9,32.5,:,:,:,33.2,33.2
Annual,Mean age of women at childbirth,Year,Sud Sardegna,32.4,32.4,32.7,32.5,32.5,:,:,:,32.9,33.0
Annual,Mean age of women at childbirth,Year,Malta,30.0,30.1,30.3,30.5,30.4,30.7,30.6,30.7,30.9,31.1
Annual,Mean age of women at childbirth,Year,Gozo and Comino/Għawdex u Kemmuna,29.7,29.6,30.6,30.2,30.6,30.9,31.2,31.3,31.6,31.4
Annual,Mean age of women at childbirth,Year,Região Autónoma dos Açores,28.9,29.5,29.4,29.4,30.0,30.2,30.2,30.5,30.6,30.7
Annual,Mean age of women at childbirth,Year,Região Autónoma da Madeira,30.2,30.7,30.9,31.1,31.1,31.2,31.2,31.3,31.7,31.7
Annual,Mean age of women at childbirth,Year,Gotlands län,:,31.0,31.0,30.8,31.2,31.0,31.0,31.2,31.5,31.7
Annual,Mean age of women at childbirth,Year,Isle of Wight (NUTS 2021),:,29.0,29.5,29.1,29.1,29.5,:,:,:,:
Annual,Mean age of women at childbirth,Year,Eilean Siar (Western Isles) (NUTS 2021),:,30.7,29.8,30.1,31.1,30.9,:,:,:,:
Annual,Mean age of women at childbirth,Year,Orkney Islands (NUTS 2021),:,29.9,30.9,29.4,31.1,30.7,:,:,:,:
Annual,Mean age of women at childbirth,Year,Shetland Islands (NUTS 2021),:,30.4,30.2,30.5,30.7,30.7,:,:,:,:
Annual,Mean age of women at childbirth,Year,Belfast (NUTS 2021),:,:,:,:,30.2,30.4,:,:,:,:
Annual,Mean age of women at childbirth,Year,"Armagh City, Banbridge and Craigavon (NUTS 2021)",:,:,:,:,30.5,30.5,:,:,:,:
Annual,Mean age of women at childbirth,Year,"Newry, Mourne and Down (NUTS 2021)",:,:,:,:,31.1,30.9,:,:,:,:
Annual,Mean age of women at childbirth,Year,Ards and North Down (NUTS 2021),:,:,:,:,30.6,30.3,:,:,:,:
Annual,Mean age of women at childbirth,Year,Derry City and Strabane (NUTS 2016),:,:,:,:,30.3,30.5,:,:,:,:
Annual,Mean age of women at childbirth,Year,Mid Ulster (NUTS 2016),:,:,:,:,31.1,31.3,:,:,:,:
Annual,Mean age of women at childbirth,Year,Causeway Coast and Glens (NUTS 2016),:,:,:,:,30.4,30.4,:,:,:,:
Annual,Mean age of women at childbirth,Year,Antrim and Newtownabbey (NUTS 2016),:,:,:,:,30.3,30.4,:,:,:,:
Annual,Mean age of women at childbirth,Year,Lisburn and Castlereagh (NUTS 2016),:,:,:,:,31.4,31.4,:,:,:,:
Annual,Mean age of women at childbirth,Year,Mid and East Antrim (NUTS 2016),:,:,:,:,30.1,30.0,:,:,:,:
Annual,Mean age of women at childbirth,Year,Fermanagh and Omagh (NUTS 2016),:,:,:,:,31.7,31.4,:,:,:,:
Annual,Total fertility rate,Number,Kýpros,:,1.32,1.33,1.37,1.33,1.33,1.34,1.37,1.41,1.38
Annual,Total fertility rate,Number,Bornholm,:,1.77,1.75,1.68,1.79,1.75,1.9,1.81,1.87,1.65
Annual,Total fertility rate,Number,"Lesvos, Limnos",:,1.49,1.51,1.61,1.65,1.74,1.7,1.99,1.62,1.31
Annual,Total fertility rate,Number,"Ikaria, Samos",:,1.36,1.34,1.58,1.33,1.6,1.61,2.14,1.45,1.3
Annual,Total fertility rate,Number,Chios,:,1.27,1.39,1.43,1.51,1.45,1.41,1.81,1.49,1.33
Annual,Total fertility rate,Number,"Kalymnos, Karpathos – Iroiki Nisos Kasos, Kos, Rodos",:,1.43,1.42,1.56,1.51,1.51,1.61,1.63,1.61,1.5
Annual,Total fertility rate,Number,"Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros, Syros, Tinos",:,1.32,1.31,1.51,1.52,1.6,1.62,1.65,1.94,1.88
Annual,Total fertility rate,Number,Irakleio,:,1.45,1.46,1.56,1.49,1.5,1.54,1.52,1.7,1.6
Annual,Total fertility rate,Number,Lasithi,:,1.48,1.43,1.5,1.53,1.51,1.5,1.56,1.66,1.5
Annual,Total fertility rate,Number,Rethymni,:,1.39,1.41,1.45,1.32,1.41,1.41,1.51,1.71,1.65
Annual,Total fertility rate,Number,Chania,:,1.5,1.54,1.64,1.59,1.65,1.67,1.7,1.82,1.64
Annual,Total fertility rate,Number,Zakynthos,:,1.53,1.58,1.7,1.76,2.03,1.85,2.05,1.99,1.69
Annual,Total fertility rate,Number,Kerkyra,:,1.42,1.43,1.47,1.43,1.51,1.52,1.44,1.54,1.36
Annual,Total fertility rate,Number,"Ithaki, Kefallinia",:,1.39,1.44,1.3,1.41,1.47,1.33,1.45,1.38,1.27
Annual,Total fertility rate,Number,Eivissa y Formentera,1.15,1.16,1.1,1.22,1.1,1.12,1.09,0.99,1.0,0.96
Annual,Total fertility rate,Number,Mallorca,1.27,1.3,1.32,1.31,1.3,1.28,1.21,1.19,1.21,1.15
Annual,Total fertility rate,Number,Menorca,1.09,1.1,1.13,1.19,1.14,1.16,1.02,1.07,1.03,1.02
Annual,Total fertility rate,Number,El Hierro,0.92,1.02,1.08,1.07,0.96,0.79,0.85,0.7,1.02,1.04
Annual,Total fertility rate,Number,Fuerteventura,1.13,1.1,1.12,1.18,1.21,1.15,1.07,1.14,1.03,1.03
Annual,Total fertility rate,Number,Gran Canaria,0.99,1.04,1.01,1.05,1.02,0.95,0.94,0.87,0.89,0.85
Annual,Total fertility rate,Number,La Gomera,0.78,0.92,0.91,1.04,0.98,0.89,1.02,0.78,0.93,0.88
Annual,Total fertility rate,Number,La Palma,0.86,0.94,1.03,1.0,1.09,0.99,0.92,0.88,0.84,0.85
Annual,Total fertility rate,Number,Lanzarote,1.18,1.21,1.29,1.22,1.22,1.2,1.18,1.1,1.02,0.99
Annual,Total fertility rate,Number,Tenerife,0.98,1.06,1.08,1.07,1.08,1.02,0.94,0.89,0.85,0.81
Annual,Total fertility rate,Number,Åland,:,1.78,1.69,1.79,1.7,1.68,1.59,1.54,1.78,1.45
Annual,Total fertility rate,Number,Corse-du-Sud,:,1.49,1.46,1.48,1.42,1.5,1.46,1.44,1.45,1.43
Annual,Total fertility rate,Number,Haute-Corse,:,1.55,1.47,1.47,1.49,1.37,1.37,1.3,1.31,1.34
Annual,Total fertility rate,Number,Guadeloupe,2.26,2.25,2.16,2.19,1.96,2.08,2.28,2.33,2.19,2.1
Annual,Total fertility rate,Number,Martinique,1.9,2.06,1.93,1.89,1.85,1.9,1.99,1.87,1.94,1.85
Annual,Total fertility rate,Number,La Réunion,2.4,2.43,2.45,2.42,2.43,2.38,2.38,2.36,2.43,2.36
Annual,Total fertility rate,Number,Mayotte,:,4.11,4.84,4.9,4.88,4.63,4.56,4.13,4.62,4.52
Annual,Total fertility rate,Number,Border,1.99,1.89,1.97,1.97,1.93,1.99,1.9,1.88,1.95,1.74
Annual,Total fertility rate,Number,West,1.99,1.98,1.92,1.92,1.85,1.8,1.83,1.67,1.84,1.6
Annual,Total fertility rate,Number,Mid-West,1.98,1.93,2.01,1.95,1.94,1.96,1.83,1.82,1.96,1.66
Annual,Total fertility rate,Number,South-East,2.07,2.1,1.99,1.91,1.9,1.89,1.83,1.76,1.92,1.74
Annual,Total fertility rate,Number,South-West,1.89,1.84,1.86,1.78,1.75,1.76,1.68,1.63,1.79,1.51
Annual,Total fertility rate,Number,Dublin,1.82,1.78,1.7,1.65,1.57,1.55,1.51,1.4,1.52,1.32
Annual,Total fertility rate,Number,Mid-East,2.11,2.07,2.02,1.97,1.93,1.88,1.89,1.79,2.0,1.75
Annual,Total fertility rate,Number,Midland,2.02,2.06,1.98,1.98,2.02,1.92,1.91,1.8,2.0,1.69
Annual,Total fertility rate,Number,Trapani,1.28,1.3,1.3,1.33,1.32,1.35,1.32,1.33,1.34,1.35
Annual,Total fertility rate,Number,Palermo,1.45,1.47,1.45,1.4,1.42,1.43,1.41,1.4,1.4,1.42
Annual,Total fertility rate,Number,Messina,1.24,1.27,1.23,1.2,1.26,1.24,1.19,1.19,1.22,1.18
Annual,Total fertility rate,Number,Agrigento,1.27,1.32,1.26,1.26,1.3,1.28,1.23,1.26,1.27,1.34
Annual,Total fertility rate,Number,Caltanissetta,1.31,1.36,1.36,1.34,1.25,1.28,1.19,1.23,1.25,1.24
Annual,Total fertility rate,Number,Enna,1.17,1.2,1.24,1.2,1.24,1.21,1.15,1.12,1.18,1.18
Annual,Total fertility rate,Number,Catania,1.46,1.51,1.48,1.43,1.46,1.46,1.4,1.39,1.41,1.41
Annual,Total fertility rate,Number,Ragusa,1.38,1.39,1.38,1.39,1.46,1.4,1.37,1.38,1.45,1.43
Annual,Total fertility rate,Number,Siracusa,1.35,1.38,1.34,1.35,1.33,1.35,1.32,1.31,1.37,1.32
Annual,Total fertility rate,Number,Sassari (NUTS 2016),:,1.11,1.12,1.07,1.1,1.05,1.05,:,:,:
Annual,Total fertility rate,Number,Nuoro (NUTS 2016),:,1.12,1.13,1.08,1.11,1.1,1.06,:,:,:
Annual,Total fertility rate,Number,Cagliari (NUTS 2016),:,1.11,1.12,1.07,1.04,0.99,0.98,:,:,:
Annual,Total fertility rate,Number,Oristano (NUTS 2016),:,1.0,1.0,1.0,1.05,0.95,0.92,:,:,:
Annual,Total fertility rate,Number,Olbia-Tempio (NUTS 2016),:,1.23,1.14,1.22,1.19,1.13,1.08,:,:,:
Annual,Total fertility rate,Number,Ogliastra (NUTS 2016),:,1.3,1.12,1.18,1.28,1.18,1.12,:,:,:
Annual,Total fertility rate,Number,Medio Campidano (NUTS 2016),:,0.98,1.01,0.95,0.99,0.96,0.93,:,:,:
Annual,Total fertility rate,Number,Carbonia-Iglesias (NUTS 2016),:,0.93,0.97,0.97,0.84,0.9,0.83,:,:,:
Annual,Total fertility rate,Number,Sassari,1.16,1.17,1.15,1.14,1.14,:,:,:,1.02,1.01
Annual,Total fertility rate,Number,Nuoro,1.21,1.18,1.15,1.12,1.17,:,:,:,1.07,1.0
Annual,Total fertility rate,Number,Cagliari,1.09,1.11,1.14,1.09,1.05,:,:,:,0.94,0.92
Annual,Total fertility rate,Number,Oristano,1.04,1.01,1.01,1.01,1.07,:,:,:,0.98,0.9
Annual,Total fertility rate,Number,Sud Sardegna,1.09,1.03,1.04,1.0,0.97,:,:,:,0.97,0.89
Annual,Total fertility rate,Number,Malta,1.36,1.38,1.37,1.36,1.27,1.24,1.14,1.13,1.12,1.07
Annual,Total fertility rate,Number,Gozo and Comino/Għawdex u Kemmuna,1.48,1.37,1.48,1.68,1.34,1.38,1.36,1.44,1.44,1.4
Annual,Total fertility rate,Number,Região Autónoma dos Açores,1.3,1.31,1.31,1.34,1.34,1.39,1.35,1.35,1.32,1.34
Annual,Total fertility rate,Number,Região Autónoma da Madeira,1.01,0.99,1.16,1.15,1.27,1.29,1.31,1.31,1.23,1.24
Annual,Total fertility rate,Number,Gotlands län,:,1.82,1.68,1.72,1.75,1.63,1.63,1.46,1.6,1.42
Annual,Total fertility rate,Number,Isle of Wight (NUTS 2021),:,1.99,1.96,1.73,1.87,1.64,:,:,:,:
Annual,Total fertility rate,Number,Eilean Siar (Western Isles) (NUTS 2021),:,1.64,1.7,1.83,1.63,1.59,:,:,:,:
Annual,Total fertility rate,Number,Orkney Islands (NUTS 2021),:,1.57,1.63,1.52,1.52,1.53,:,:,:,:
Annual,Total fertility rate,Number,Shetland Islands (NUTS 2021),:,1.93,1.78,2.03,1.67,1.66,:,:,:,:
Annual,Total fertility rate,Number,Belfast (NUTS 2021),:,:,:,:,1.62,1.66,:,:,:,:
Annual,Total fertility rate,Number,"Armagh City, Banbridge and Craigavon (NUTS 2021)",:,:,:,:,2.06,2.04,:,:,:,:
Annual,Total fertility rate,Number,"Newry, Mourne and Down (NUTS 2021)",:,:,:,:,2.07,2.04,:,:,:,:
Annual,Total fertility rate,Number,Ards and North Down (NUTS 2021),:,:,:,:,1.68,1.67,:,:,:,:
Annual,Total fertility rate,Number,Derry City and Strabane (NUTS 2016),:,:,:,:,1.9,1.91,:,:,:,:
Annual,Total fertility rate,Number,Mid Ulster (NUTS 2016),:,:,:,:,2.12,2.05,:,:,:,:
Annual,Total fertility rate,Number,Causeway Coast and Glens (NUTS 2016),:,:,:,:,1.9,1.79,:,:,:,:
Annual,Total fertility rate,Number,Antrim and Newtownabbey (NUTS 2016),:,:,:,:,1.8,1.77,:,:,:,:
Annual,Total fertility rate,Number,Lisburn and Castlereagh (NUTS 2016),:,:,:,:,1.9,1.96,:,:,:,:
Annual,Total fertility rate,Number,Mid and East Antrim (NUTS 2016),:,:,:,:,1.82,1.75,:,:,:,:
Annual,Total fertility rate,Number,Fermanagh and Omagh (NUTS 2016),:,:,:,:,2.08,2.09,:,:,:,:
