Annual,Percentage,Flevoland,:,:,:,:,:,:,:,:,:,:,:,:,:,2.5 b,2.8,2.1,1.5,1.4
Annual,Percentage,West-Nederland,:,:,:,:,:,:,:,:,3.0,3.1,3.1,4.1,3.5,3.6 b,3.2,2.8,2.9,2.8
Annual,Percentage,Utrecht (NUTS 2021),:,:,:,:,:,:,:,:,:,:,:,:,:,1.6 b,2.4,2.5,2.9,2.3
Annual,Percentage,Noord-Holland,:,:,:,:,:,:,:,:,:,:,:,:,:,4.5 b,4.3,2.5,2.5,2.9
Annual,Percentage,Zuid-Holland (NUTS 2021),:,:,:,:,:,:,:,:,:,:,:,:,:,3.8 b,2.9,3.3,3.3,3.2
Annual,Percentage,Zeeland,:,:,:,:,:,:,:,:,:,:,:,:,:,1.8 b,0.6,0.3,1.1,0.5
Annual,Percentage,Zuid-Nederland,:,:,:,:,:,:,:,:,1.8,1.3,1.8,1.8,2.2,2.0 b,2.3,1.4,1.6,1.9
Annual,Percentage,Noord-Brabant,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0 b,2.5,1.0,1.7,1.6
Annual,Percentage,Limburg (NL),:,:,:,:,:,:,:,:,:,:,:,:,:,2.0 b,1.9,2.1,1.2,2.5
Annual,Percentage,Norway,3.2,2.7,3.5,2.8,2.3,2.0,2.2,2.0,2.3,1.7,2.0,1.2,1.7,2.0,2.3,2.1,2.0,2.0
Annual,Percentage,Oslo og Akershus (statistical region 2016),4.1,:,5.2,3.5,3.0,2.1,2.5,2.8,3.4,1.9,2.8,1.5,2.5,2.4,2.8,2.4,2.1,2.2
Annual,Percentage,Innlandet,1.7,:,1.0,1.3,2.0,0.9,0.6,1.1,0.9,1.2,0.6,1.0,0.8,0.8,2.3,0.4,2.3,2.6
Annual,Percentage,Sør-Østlandet (statistical region 2016),3.0,:,3.0,2.5,2.1,2.9,3.1,2.9,2.8,1.4,1.9,1.5,1.5,1.8,1.5,2.4,2.2,1.5
Annual,Percentage,Agder og Rogaland (statistical region 2016),3.4,:,2.4,3.0,1.8,1.8,2.1,1.8,2.0,1.8,2.0,1.2,1.1,2.3,3.0,1.7,2.2,1.8
Annual,Percentage,Vestlandet (statistical region 2016),2.8,:,4.6,3.4,2.7,1.7,1.6,0.7,1.9,1.7,1.3,1.2,1.4,2.7,1.9,2.6,1.6,2.7
Annual,Percentage,Trøndelag,3.1,:,2.5,1.2,1.3,1.9,2.7,1.8,1.6,2.4,1.9,0.9,2.9,1.1,2.4,1.6,1.5,1.8
Annual,Percentage,Nord-Norge,3.0,:,3.6,2.9,2.5,1.3,2.1,2.3,1.6,1.6,2.2,0.7,1.7,1.3,1.8,2.1,2.7,:
Annual,Percentage,Poland,:,:,33.8,27.6,22.3,17.7 b,15.0,14.2,13.0,13.5,11.9,10.4,8.1,6.7,5.9,4.7,3.6,2.6
Annual,Percentage,Region Centralny (NUTS 2013),:,:,:,:,:,:,:,:,:,11.8,10.6,9.8,6.3,5.1,4.2,:,:,:
Annual,Percentage,Makroregion południowy,:,:,:,:,:,:,:,:,:,12.0,10.9,9.2,8.5,5.9,5.9,5.4,3.5,1.8
Annual,Percentage,Małopolskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.8,2.1
Annual,Percentage,Śląskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.0,1.5
Annual,Percentage,Region Wschodni (NUTS 2013),:,:,:,:,:,:,:,:,:,15.4,14.1,11.9,9.6,9.0,7.2,:,:,:
Annual,Percentage,Makroregion północno-zachodni,:,:,:,:,:,:,:,:,:,13.6,10.8,9.4,7.9,8.2,7.0,4.5,3.8,2.8
Annual,Percentage,Wielkopolskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.3,2.7
Annual,Percentage,Zachodniopomorskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.7,2.8
Annual,Percentage,Lubuskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.1,3.1
Annual,Percentage,Makroregion południowo-zachodni,:,:,:,:,:,:,:,:,:,17.3,14.8,12.6,9.2,7.3,5.2,2.7,3.0,2.5
Annual,Percentage,Dolnośląskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.3,2.3
Annual,Percentage,Opolskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.1,3.3
Annual,Percentage,Makroregion północny,:,:,:,:,:,:,:,:,:,12.7,11.6,10.5,7.8,5.2,5.9,4.2,3.8,3.0
Annual,Percentage,Kujawsko-pomorskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.3,2.7
Annual,Percentage,Warmińsko-mazurskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.5,4.2
Annual,Percentage,Pomorskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.5
Annual,Percentage,Makroregion centralny,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.8,3.7,3.0
Annual,Percentage,Łódzkie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.4,2.9
Annual,Percentage,Świętokrzyskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.3,3.1
Annual,Percentage,Makroregion wschodni,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.6,4.2,3.4
Annual,Percentage,Lubelskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.1,3.5
Annual,Percentage,Podkarpackie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.5,3.9
Annual,Percentage,Podlaskie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.9,2.2
Annual,Percentage,Makroregion województwo mazowieckie,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.3,2.9,2.3
Annual,Percentage,Warszawski stołeczny,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.8,2.6
Annual,Percentage,Mazowiecki regionalny,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.9,2.0
Annual,Percentage,Portugal,:,9.9,9.3,9.1,9.6,9.7,9.1,9.0,8.3,8.6,10.9,10.6,9.6,8.4,6.9,6.0,5.6,4.6
Annual,Percentage,Norte,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.4,6.7,4.6
Annual,Percentage,Algarve,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.6,8.1,6.5
Annual,Percentage,Centro (PT) (NUTS 2021),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.9,4.1,3.4
Annual,Percentage,Área Metropolitana de Lisboa (NUTS 2021),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.8,4.6,4.1
Annual,Percentage,Alentejo (NUTS 2021),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.5,4.6,4.8
Annual,Percentage,Região Autónoma dos Açores,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12.0,13.1,9.6
Annual,Percentage,Região Autónoma da Madeira,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9.4,7.3,11.0
Annual,Percentage,Romania,:,:,:,:,38.0,32.7,32.1,30.5,29.5,31.1,29.8,25.9,22.7,23.8,19.7,16.8,14.5,15.2
Annual,Percentage,Macroregiunea Unu,:,:,:,:,30.1,26.1,22.8,20.8,21.7,23.1,24.4,21.4,19.1,17.9,12.5,9.8,9.1,10.8
Annual,Percentage,Nord-Vest,:,:,:,:,30.4,25.0,24.3,21.8,24.2,22.7,21.9,18.0,16.5,17.6,11.9,9.3,9.0,9.1
Annual,Percentage,Centru,:,:,:,:,29.7,27.3,21.2,19.7,18.9,23.5,27.2,25.0,21.9,18.3,13.2,10.4,9.2,12.6
Annual,Percentage,Macroregiunea Doi,:,:,:,:,43.7,37.8,37.2,39.5,37.1,37.2,36.4,32.1,28.9,26.4,23.9,20.9,19.1,20.8
Annual,Percentage,Nord-Est,:,:,:,:,43.5,40.5,41.9,40.3,38.6,37.5,34.5,30.4,26.7,23.8,22.4,19.8,17.9,19.4
Annual,Percentage,Sud-Est,:,:,:,:,43.9,34.3,31.1,38.4,35.2,36.8,38.7,34.4,32.0,29.9,25.8,22.3,20.7,22.7
Annual,Percentage,Macroregiunea Trei,:,:,:,:,39.9,34.2,36.8,31.3,30.7,32.8,28.9,24.7,21.6,26.6,22.9,21.4,17.1,15.9
Annual,Percentage,Sud-Muntenia,:,:,:,:,43.6,36.5,36.9,32.2,33.2,35.9,30.0,28.4,26.8,27.5,25.8,23.0,21.7,20.6
Annual,Percentage,Bucureşti-Ilfov,:,:,:,:,34.6,30.8,36.7,30.2,27.4,28.6,27.3,19.8,13.7,25.4,19.1,19.3,11.2,10.1
Annual,Percentage,Macroregiunea Patru,:,:,:,:,36.7,31.6,29.9,28.0,26.4,29.7,27.9,24.1,18.9,23.3,18.1,13.0,11.3,11.7
Annual,Percentage,Sud-Vest Oltenia,:,:,:,:,46.7,39.2,38.1,32.7,31.7,32.6,27.1,25.3,20.8,24.4,22.0,17.8,14.9,14.7
Annual,Percentage,Vest,:,:,:,:,25.2,22.8,20.6,22.8,20.4,26.4,28.8,22.7,16.4,22.0,13.8,7.8,7.4,8.6
Annual,Percentage,Serbia,:,:,:,:,:,:,:,:,:,:,26.9,26.3,24.0,19.5,17.4,15.9,14.6,13.5
Annual,Percentage,Srbija - sever,:,:,:,:,:,:,:,:,:,:,:,24.0,22.7,17.1,17.7,15.8,13.5,11.8
Annual,Percentage,Srbija - jug,:,:,:,:,:,:,:,:,:,:,:,28.6,25.4,22.0,17.2,15.9,15.7,15.3
Annual,Percentage,Sweden,:,3.0,2.3,2.1,2.2,1.8 b,2.0,1.9,1.7,1.8,1.9,1.0,1.1,0.8,1.1,1.6,1.8,1.8
Annual,Percentage,Östra Sverige,:,:,:,:,:,2.0 b,1.9,2.4,2.0,2.1,2.0,1.2,1.1,1.0,0.9,1.5,2.1,2.0
Annual,Percentage,Stockholm,:,:,:,:,:,2.0 b,2.3,2.1,2.1,2.4,1.9,1.9,1.0,0.9,0.7,1.3,2.2,1.7
Annual,Percentage,Östra Mellansverige,:,:,:,:,:,2.1 b,1.4,2.8,1.9,1.7,2.1,0.3,1.2,1.1,1.2,1.9,1.9,2.3
Annual,Percentage,Södra Sverige,:,:,:,:,:,1.7 b,2.1,1.8,1.7,2.0,2.3,1.0,1.3,0.9,1.4,1.7,1.6,1.7
Annual,Percentage,Småland med öarna,:,:,:,:,:,1.5 b,1.8,1.6,0.3,1.9,1.3,0.4,2.1,0.9,1.9,0.7,1.8,1.3
Annual,Percentage,Sydsverige,:,:,:,:,:,2.0 b,2.1,2.1,3.0,2.1,3.7,1.9,1.7,1.1,1.6,2.6,1.9,1.4
Annual,Percentage,Västsverige,:,:,:,:,:,1.5 b,2.1,1.7,1.4,1.9,1.8,0.6,0.7,0.7,1.0,1.3,1.2,2.2
Annual,Percentage,Norra Sverige,:,:,:,:,:,1.5 b,2.1,1.0,1.1,0.7,0.5,0.4,0.9,0.3,1.0,1.4,1.8,1.6
Annual,Percentage,Norra Mellansverige,:,:,:,:,:,1.0 b,1.4,1.3,0.8,0.3,0.0,0.5,0.7,0.6,1.3,2.3,2.0,2.1
Annual,Percentage,Mellersta Norrland,:,:,:,:,:,2.0 b,2.2,1.3,0.7,0.7,1.4,0.0,0.3,0.0,0.7,1.0,1.4,1.6
Annual,Percentage,Övre Norrland,:,:,:,:,:,1.9 b,3.3,0.5,1.9,1.3,0.7,0.7,1.8,0.0,0.7,0.4,1.5,0.6
Annual,Percentage,Slovenia,:,:,5.1,5.1,5.1,6.7,6.1,5.9,6.1,6.6,6.7,6.6,5.8,5.4,4.6,3.7,2.6,3.0
Annual,Percentage,Vzhodna Slovenija (NUTS 2010),:,:,:,:,:,8.2,7.4,7.4,7.3,7.7,7.5,7.6,6.8,6.1,6.0,:,:,:
Annual,Percentage,Zahodna Slovenija (NUTS 2010),:,:,:,:,:,5.0,4.6,4.3,4.9,5.5,5.8,5.5,4.5,4.5,2.8,:,:,:
Annual,Percentage,Vzhodna Slovenija,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.0,3.3,4.0
Annual,Percentage,Zahodna Slovenija,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.2,1.8,1.9
Annual,Percentage,Slovakia,:,:,22.1,18.2,13.7,11.8,11.1,11.4,10.6,10.5,10.2,9.9,9.0,8.2,7.0,7.0,7.9,5.9
Annual,Percentage,Bratislavský kraj,:,:,16.4,16.6,9.2,6.5,7.1,9.3,11.8,12.0,12.1,10.0,8.3,7.9,4.3,3.5,4.6,2.0
Annual,Percentage,Západné Slovensko,:,:,19.4,15.5,10.7,9.0,10.3,9.8,8.6,8.3,8.5,6.8,7.1,6.2,5.2,4.2,5.6,3.6
Annual,Percentage,Stredné Slovensko,:,:,21.6,17.3,13.5,11.5,11.1,10.6,10.7,10.8,9.5,10.2,9.3,9.1,8.2,9.1,10.6,8.1
Annual,Percentage,Východné Slovensko,:,:,27.8,22.7,19.2,17.3,13.5,15.0,12.3,12.1,12.2,13.0,11.2,9.9,9.2,10.0,9.6,8.3
Annual,Percentage,Türkiye,:,:,:,60.4,58.8,57.7,56.7,59.3,57.9,55.0,43.8 b,29.3,30.3,32.9,28.7,26.4,26.3,27.4
Annual,Percentage,United Kingdom,:,:,5.3,4.5,4.2,4.5,3.3,4.8,5.1,7.8 b,8.3,7.4,6.1,5.2,4.1 b,4.6,:,:
Annual,Percentage,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,42.1,:,:
