Annual,Other roads outside built-up areas,Kilometre,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:,:,:,:
Annual,Other roads outside built-up areas,Kilometre,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,55654.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Other roads outside built-up areas,Kilometre,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,166193.0,166149.0,166062.0,165995.0,165402.0,165897.0
Annual,Other roads outside built-up areas,Kilometre,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,53621 u,53628 u,53697 u,53779.0,53861.0,53640.0,53765.0,53768.0,53800.0,53800.0,53734.0,83885 b,83846.0,83877.0
Annual,Other roads outside built-up areas,Kilometre,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,69531 d,68647.0,68679 d,69224.0,69232.0,69239.0,:,70157.0,70189.0,70243.0,70265.0,69404.0,70292.0,70345.0,:,:
Annual,Other roads outside built-up areas,Kilometre,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,133758.5,133298.0,134411.0,135590.3,136332.1,137664.2,138113.3,139128.3,140541.25,144127.9,145981.58,146439.2,148066.89,148531.32,150076.05,152106.41
Annual,Other roads outside built-up areas,Kilometre,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,137.0,137.0,137.0,137.0,137.0,137.0,137.0
Annual,Other roads outside built-up areas,Kilometre,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,77070.0,77091.0,77616.0,77484.0,76238.0,76854.0,78608.0,78067.0,77688.0,77869.0,77413.0,76664.0
Annual,Other roads outside built-up areas,Kilometre,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,49480.0,49446.0,49446.0,49448.0,49301.0,49211.0,48312.0,48823.0,48637.0
Annual,Other roads outside built-up areas,Kilometre,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,956 e,956.350 e,956.35,:,:,:,:,955.0,955 p
Annual,Other roads outside built-up areas,Kilometre,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,318088.0,:,339779.0,345200.0,344607.0,345974.0,348318.0,350967.0,351544.0,353146.0,354126.0,354298.0,359211.0,358717.0,355583.0,355595.0
Annual,Other roads outside built-up areas,Kilometre,Sweden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,166989.0,167147.0,167244.0,167415.0,168080.0,167351.0,167189.0,167113.0,166973.0,167279.0,167304.0,151388.0,147689.0,153960.0,154059.0,152950.0
Annual,Other roads outside built-up areas,Kilometre,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,35781.0,35991.0,35971.0,35983.0,35987.0,25421.015,25427.741,25422.252,25444.056,25431.882,25420.73,26060.3,26138.07,25632.271,25612.314,25839.925
Annual,Other roads outside built-up areas,Kilometre,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,268178.85,268532.87,268778.990 e,268764.620 e,268793.250 e,269267.7,264308.39,263374.4,:,:,261666.3,259758.6,259610.0
Annual,Other roads outside built-up areas,Kilometre,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:
Annual,Total,Kilometre,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3739.0,3794.37,3947.51,4090.36,4072.36,3201.01,3714.95,3654.0,3581.35,3581.35,3581.35
Annual,Total,Kilometre,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,104720.0,104679.0,104716.0,104445.0,104739.0,104748.0,104378.0,104997.0,104986.0,105073.0,105040.0,105530.0,105663.0,105573.0,106855.0,106817.0,108510.0,112871.0,122788.0,122400.0,122868.0,122872.0,122869.0,131878.0,136977.0,135296.0,128645.0,125749.0,124608.0,126233.0,126556.0
Annual,Total,Kilometre,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8508.0,8606.0,8605.0,8631.0,8604.0,9960.0,8535.0,8892.0,9078.0,8619.0,9221.0
Annual,Total,Kilometre,Belgium,94218 d,:,:,:,:,122370 d,:,:,:,122945.0,121750 d,123313.0,125355.0,128748.0,128823.0,131810 d,134082.0,135272.0,136194.0,137445.0,138575.0,139172.0,139971.0,139971.0,140765.0,141509.0,142126.0,143235.0,144168.0,144791.0,145419.0,146489.0,147299.0,148010.0,148820.0,149625.0,150493.0,151325.0,151832.0,152109.0,153447.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Total,Kilometre,Bulgaria,:,:,:,:,:,:,:,:,:,:,32400.0,:,:,:,:,33600.0,:,:,:,:,36649.0,36654.0,36656.0,36658.0,36634.0,36443.0,36406.0,36979.0,36942.0,36964.0,36977.0,36968.0,18952 d,18937 d,18945 d,18957.0,18979.0,19007.0,19017.0,19017.0,19019.0,19054.0,19061.0,19073.0,19118.0,19119.0,19162.0,19127.0,19119.0,19089.0,19111.0,19119.0,19117.0,19128.0
Annual,Total,Kilometre,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,69570.0,69523.0,69822.0,69822.0,69844.0,69860.0,69871.0,69435.0,69421.0,69828.0,69949.0,69882.0,69862.0,:,:,:,69956.0,71296.0,69960.0,69987.0,70001.0,70051.0,70046.0,70049.0,70095.0,71527.0,70124.0,70079.0,70094.0,70091.0,70093.0,:,:,:,83131.0,83318.9
Annual,Total,Kilometre,Cyprus,:,:,:,:,:,:,:,:,:,:,10270.0,:,:,:,:,11750.0,:,:,:,:,8889.0,9072.0,9208.0,9385.0,9545.0,9982.0,10247.0,10460.0,10616.0,10793.0,10901.0,11151.0,11325.0,11492.0,11791.0,11870.0,12023.0,12224.0,12299.0,12358.0,12461.0,12473 d,12495 d,12502.0,12530.0,12560.0,12584.0,12656.0,12739.0,12805.0,12882.0,12969.0,13027.0,:
Annual,Total,Kilometre,Czechia,:,:,:,:,:,:,:,:,:,:,145500.0,:,:,:,:,145500.0,:,:,:,:,151570.0,140000.0,130000.0,124305.0,124800.0,121535.0,125608.0,127208.0,127195.0,127233.0,127209.0,127210.0,127204.0,127856.0,127880.0,127872.0,129871.0,129846.0,129882.0,129909.0,129937.0,129916.0,129884.0,129904.0,129891.0,129880.0,129453.592,129436.0,129411.0,129411.0,129412.0,129410.0,129418.0,129395.0
Annual,Total,Kilometre,Germany,440322 d,:,:,:,:,462803 d,:,:,:,475229.0,477854 d,479706.0,482054.0,484170.0,484847.0,482890 d,484041.0,485972.0,487931.0,490039.0,492036.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Total,Kilometre,Denmark,62678 d,:,:,:,:,65792 d,:,:,:,67730.0,68405 d,68913.0,69145.0,69309.0,69631.0,69554 d,69597.0,69889.0,69889.0,:,70173.0,70269.0,70344.0,70364.0,70459.0,70525.0,70504.0,70582.0,70589.0,70699.0,70710.0,70917.0,70941.0,:,:,:,71334.0,72086.0,72203.0,:,:,:,:,73191.0,73240.0,73260.0,73303.0,73420.0,73434.0,73503.0,73574.0,73542.0,73591.0,:
Annual,Total,Kilometre,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,40000.0,40000.0,40000.0,43780.0,43762.0,43755.0,44103.0,44123.3,49405.9,50348.9,51317.3,51944.4,52883.0,53640.0,53668.0,56918.0,57480.0,57916.0,58295.0,58300 u,58297 u,58372 u,58644 u,58827.0,58984.0,58828.0,58936.0,58974.0,59008.0,59067.0,58986.0,89171 b,89157.0,89227.0
Annual,Total,Kilometre,Greece,35257 d,:,:,:,:,36482 d,:,:,:,37139.0,37367 d,37424.0,37275.0,37379.0,40199.0,40359 d,40395.0,40485.0,40827.0,40550.0,40551.0,40409.0,40409.0,38265.0,38265.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Total,Kilometre,Spain,123720 e,:,:,:,:,131144 e,:,:,:,:,139013 e,:,149851.0,151556.0,150019.0,147354 d,147602.0,152440.0,151199.0,155696.0,156243.0,156903.0,158145.0,153244.0,155699.0,155655 d,154805 d,155045 d,155004 d,154876 d,154508 d,154228 d,154400 d,154288.0,154405.0,154214 d,154266 d,152998 d,151578 d,151504 d,151525 d,151353 d,150894 d,150380.0,151235.0,150667.0,150039.0,150164.0,150041.0,149747.0,150021.0,150110.0,150144.0,:
Annual,Total,Kilometre,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,76855 d,77034 d,77091 d,77162 d,77256 d,77328 d,77351 d,100945 d,101472 d,101650 d,101892 d,102273 d,102362 d,102742 d,103212 d,103709.0,104191.0,104903.0,104768.0,105714.0,105068.0,106322.0,106228.0,78093.0,106809.0,105118.0,:,107554.0,108034.0,108637.0,:,:,:,:
Annual,Total,Kilometre,France,783000 d,:,:,:,:,774788 d,:,:,:,780000.0,797000 d,797000.0,796130.0,796130.0,796130.0,796335 d,796257.0,801395.0,801153.0,801192.0,801274.0,881360.0,908243.0,908212.0,955251.0,951097.0,960561.0,964646.0,971064.0,975298.0,979330.0,987014.0,984131.0,987622.0,992000.0,:,1003177.0,1016225.0,1016749.0,1030010.0,1038725.0,1039105.0,1053939.0,1070988.648,1070636.117,1077519.334,1090166.024,1091933.214,1092181.893,1092415.816,1094357.83,1093429.882,1090058.962,1099943.349
Annual,Total,Kilometre,Georgia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,20740.7,20742.2,21110.4,21110.4,40044.100 b,:,:
Annual,Total,Kilometre,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,32505.0,26636.0,26636.0,26626.0,26626.0,26626.0,26610.0,27510.0,27510.0,27627.0,27712.0,27846.0,27731.0,27590.0,27419.0,27420.0,27707.0,27882.0,28049.0,28099 d,28089.0,28156.0,25436 d,25525.0,25488.0,25396.0,25444.0,25511.0,25380.0,25402.0,25439.0,25096.0,25130.0,25154.0
Annual,Total,Kilometre,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,29392.0,29625.0,29681.0,29694.0,29738.0,29738.0,29357.0,29415.0,29464.0,29492.0,29533.0,29548.0,159961.0,160215.0,:,:,:,:,197533.8,196245.0,198090.4,199445.5,200426.3,201747.3,202298.7,203260.4,204956.85,209179.1,211630.43,212117.5,213776.92,214650.37,216443.51,218883.04
Annual,Total,Kilometre,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,92263.0,92295.0,91472.0,91451.0,91432.0,92360.0,92570.0,95650.0,95630.0,95627.0,95627.0,95611.0,95627.0,95635.0,96321.0,96259.0,:,96017.0,96022.0,95370.0,95102.0,95102.0,95102.0,95102 p,95102.0,97982.0,97982.0,97982.0,97982.0,97982 p,97982.0,102187.0,102227.0,102415.0
Annual,Total,Kilometre,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12446.0,12484.0,12480.0,12537.0,12411.0,12503.0,12419.0,12340.0,12378.0,12691.0,12689.0,12682.0,12998.0,12955.0,12973.0,13004.0,13028 e,13027 e,:,:,:,:,:,:,:,12911.0,12920.0,12896.0,12898.0,12898.0,12895.0,12900.0,12905.0,12942.0,12950.0,:
Annual,Total,Kilometre,Italy,280325 d,:,:,:,:,285540 d,:,:,:,288075.0,288562 d,291332.0,291085.0,291797.0,293023.0,293754 d,294295.0,296472.0,296312.0,297139.0,297710.0,297217.0,807964.0,809701.0,827351.0,820138.0,823470.0,828278.0,:,:,161247.0,162050.0,163122.0,166356.0,168820.0,226648.0,230539.0,240395.0,242569.0,242383.0,248018 d,244374.0,247004.0,249288.0,248846.0,252073.0,249624.0,239272.0,228124.0,228515.0,228465.0,228863.0,231180.0,:
Annual,Total,Kilometre,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,399.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0
Annual,Total,Kilometre,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,48364.0,48757.0,52427.0,56299.0,61257.0,62119.0,65808.0,68833.0,72042.0,73233.0,75100.0,76156.0,76760.0,78476.0,78914.0,79080.0,79675.0,80406.0,80721.0,81022.0,81822.0,82602.0,83857.0,84159.0,84725.0,84624.0,83415.0,84003.0,85249.0,84683.0,84369.0,84493.0,83821.0,83041.0
Annual,Total,Kilometre,Luxembourg,4949 d,:,:,:,:,4963 d,:,:,:,5079.0,5094 d,5094.0,5108.0,5157.0,5157.0,5157 d,5208.0,5220.0,5085.0,5091.0,5091.0,5091.0,5108.0,5113.0,5134.0,:,:,:,2748.0,2748.0,2739.0,2737.0,2728.0,2728.0,2730.0,2747.0,2747.0,2747.0,2747.0,2747.0,:,:,2899.0,2899.0,2899.0,2908.0,2908.0,2912.0,2914.0,2914.0,2914.0,2909.0,2746.0,2745.0
Annual,Total,Kilometre,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,59541.0,59525.0,60192.0,64693.0,54992.0,56196.0,56729.0,56990.0,57818.0,57961.0,58566.0,60639.0,60472.0,59434.0,59047.0,59334.0,59180.0,59359.0,59225.0,59432.0,58926.0,58803.0,58566.0,58573.0,58628.0,58243.0,58416.0,58426.0,58443.0,58261.0,58269.0,57458.0,57972.0,57905.0
Annual,Total,Kilometre,Moldova,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9352.0,9360.0,9373.0,9386.0,9378.0,9446.0,9432.0,9465.0,9472.0,9488.0,9474.0
Annual,Total,Kilometre,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8625.0,8750.0,9038.0,9249.0,9727.0,9759.0,9825.0,9912.0
Annual,Total,Kilometre,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10508.0,9659.0,9299.0,9154.0,9161.0,9435.0,9623.0,10465.0,11513.0,12165.0,12522.0,12927.0,12974.0,:,:,13278.0,13736.0,13840.0,13922.0,13940.0,13934.0,13983.0,14038.0,14157.0,14199.0,14256.0,14426.0,14410.0,14559.0,14475.0,14477.0,14410.0,15170.0,14902.0
Annual,Total,Kilometre,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1593.0,:,1558.0,:,:,:,:,1971.0,2170.0,2180.0,2190.0,2254.0,2271.0,:,:,:,:,3096.4 e,:,3096.4 e,2361.4 e,2361.4,2361.4,2410 e,2854 e,2854 e,2855.480 e,2855.48,2855.480 e,2855 e,2855.0,2855.0,2841.0,2841 p
Annual,Total,Kilometre,Netherlands,:,:,:,:,:,:,:,:,:,90751.0,:,:,93430.0,:,95233.0,:,:,:,99941.0,101039.0,102498.0,:,103683.0,:,:,111212.0,:,113857.0,:,:,:,127948.0,129013.0,129856.0,130799.0,126199 u,126795.0,127223.0,127685.0,128283.0,128651.0,128903 d,128940 d,135533.0,135963.0,136182.0,136368.0,136536.0,136831.0,137654.0,138572.0,138452.0,139027.0,139252.0
Annual,Total,Kilometre,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,87578.0,88174.0,88937.0,89135.0,89744.0,90503.0,90174.0,90618.0,91358.0,91254.0,90741.0,90880.0,91479.0,:,:,:,92513.0,92864.0,92946.0,92869.0,93247.0,93347.0,93509.0,93754.0,93869.0,93985.0,94057.0,94450.0,94642.0,94762.0,94895.0,95164.0,94675.0,95120.0,95120.0,95362.0
Annual,Total,Kilometre,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,362859.0,365108.0,366743.0,349896.0,352310.0,372233.0,374732.0,376784.0,380778.0,371412.0,372725.0,377626.0,372339.0,377289.0,379456.0,381463.0,382615.0,383053.0,383313.0,384104.0,406122.0,412264.0,412035.0,413530.0,415470.0,419636.0,420236.0,422303.0,424564.0,424915.0,430267.0,429816.0,427580.0,428362.0
Annual,Total,Kilometre,Portugal,18668 e,:,:,:,:,18665 e,:,:,:,18646.0,18642 d,18661.0,18680.0,18713.0,18750.0,18619 d,18683.0,9746.0,9342.0,9330.0,9514.0,:,65575.0,67390.0,71619.0,:,:,:,:,:,:,:,:,:,:,:,10345 d,10289 d,10317 d,10407 d,10386 d,10674.0,11296 d,11245.0,11245.0,11245.0,11248.0,11248.0,11248.0,11248.0,11260.0,11260.0,11217.0,11226.0
Annual,Total,Kilometre,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,68203.0,68203.0,68194.0,68194.0,68206.0,68110.0,68377.0,68378.0,68475.0,68652.0,72794.0,72811.0,73215.0,78888.0,73358.0,73803.0,79724.0,80612.0,81693.0,81713.0,82054.0,83353.0,83635.0,84243.0,84679.0,85173.0,85333.0,85336.0,85411.0,85525.0,85871.0,85268.0,85387.0,85391.0
Annual,Total,Kilometre,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,43997.0,44406.0,44995.0,45479.0,43276.0,43967.0,43840.0,43980.0,44794.0,45022.0,45408.0
Annual,Total,Kilometre,Sweden,160515.0,159784.0,159160.0,161130.0,162103.0,162503.0,128802 b,128973.0,128972.0,129215.0,129363.0,129471.0,129518.0,129186.0,129713.0,129830.0,129900.0,130028.0,130143.0,130173.0,129858.0,129759.0,135787.0,136438.0,136231.0,136808.0,136915.0,136562.0,136593.0,137572.0,137673.0,138241.0,138536.0,138567.0,138630.0,138634.0,139317.0,211686 b,212242 e,212088 d,212361 d,212549 d,213648 d,212836.0,212964.0,212972.0,212787.0,213260.0,213559.0,197163.0,193471.0,197840.0,197964.0,199245.0
Annual,Total,Kilometre,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14322.0,14501.0,14541.0,14536.0,14533.0,14513.0,14511.0,14553.0,36856.0,37759.0,37866.0,35932.0,37359.0,37228.0,37271.0,37293.0,37346.0,37493.0,38145.0,38146.0,38106.0,38079.0,38023.0,37968.607,37978.64,37975.619,38010.904,37994.792,37977.69,38003.3,38068.12,38184.423,38125.059,38352.67
