Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Germany,38046.0,38062.0,38045.0,38500.0,39125.0,39976.0,39865.0,39674.0,39246.0,39370.0,39322.0,39608.0,40281.0,40851.0,40903.0,41099.0,41570.0,42065.0,42378.0,42756.0,43137.0,43686.0,44290.0,44878.0,45291.0,44966.0,45053.00 p,45675.00 p,46011.00 p,46083.00 p
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Denmark,2612.02,2637.97,2674.42,2712.12,2734.77,2755.15,2782.47,2784.2,2758.65,2744.15,2783.16,2845.94,2912.41,2948.87,2856.33,2789.86,2786.63,2767.15,2768.25,2786.2,2827.15,2873.41,2916.64,2961.81,3004.19,2970.85,3039.23,3160.32,3202.37,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Euro area – 20 countries (from 2023),132533.69,133356.9,134643.4,137055.77,139695.97,142850.85,144527.17,145684.33,146373.16,147492.88,148966.52,151596.73,154472.73,155795.97,152859.23,151998.57,152185.37,151540.81,150798.37,151918.6,153346.41,155551.0,158005.1,160618.3,162756.64,160424.97,162918.69,166847.43,169233.34,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Estonia,633.6,618.7,619.0,607.4,580.3,585.3,588.6,588.5,601.1,598.7,612.3,642.2,643.4,642.1,576.6,548.1,584.0,593.5,600.9,605.5,622.9,624.7,641.5,647.36,655.64,637.87,638.75,668.08,689.52,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Greece,4152.51,4132.13,4120.75,4298.7,4308.05,4324.32,4334.45,4440.87,4491.12,4606.83,4652.09,4742.95,4806.73,4867.13,4836.0,4706.44,4505.14,4325.83,4300.67,4453.73,4322.57,4469.51,4446.63,4650.34,4751.96,4629.79,4865.56,4983.64 p,5044.04 p,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Spain,13858.1,14058.4,14584.0,15222.7,15915.6,16728.3,17286.0,17732.3,18314.0,18999.5,19808.3,20627.1,21296.7,21312.2,19967.8,19605.8,19130.2,18309.5,17906.9,18092.6,18614.8,19012.7,19512.3,19938.4,20467.1,19567.0,20072.5,20773.60 p,21399.20 p,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,European Union - 27 countries (from 2020),178262.76,178989.81,180461.8,182727.26,184661.68,187425.97,188755.25,188440.11,189054.27,189950.86,191886.42,195524.11,199551.27,201497.92,197856.37,196018.11,196082.59,195569.75,194852.26,196610.08,198467.44,201062.27,204310.63,207295.41,209899.34,207101.67,210397.96,215052.68,217533.53,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Finland,2058.7,2093.5,2164.6,2207.8,2253.3,2299.8,2335.5,2364.4,2370.0,2382.5,2418.9,2464.4,2518.9,2575.1,2509.8,2491.0,2528.7,2544.2,2523.8,2510.0,2518.0,2532.0,2547.3,2613.6,2652.1,2590.0,2649.7,2742.8,2782.1,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,France,23711.6,23852.0,24040.1,24463.0,25057.5,25689.5,26058.9,26188.3,26197.2,26232.4,26413.4,26702.3,27089.4,27227.5,26922.3,26948.3,27155.6,27253.2,27305.1,27452.0,27521.2,27719.7,28046.8,28327.8,28662.0,28645.3,29395.2,30102.90 p,30423.60 p,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Croatia,1557.18,1555.7,1556.09,1551.4,1552.16,1549.24,1537.62,1548.76,1585.57,1597.57,1612.28,1661.88,1712.88,1747.91,1736.66,1670.31,1604.28,1546.38,1502.61,1542.33,1561.74,1565.52,1603.87,1645.35,1627.22 b,1611.03,1630.56,1665.86,1703.04,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Hungary,3911.45,3904.38,3945.08,3980.96,4059.0,4085.73,4094.88,4089.89,4169.91,4131.15,4101.9,4138.55,4113.92,4032.23,3957.5,3925.6,3921.95,3958.73,4017.94,4196.25,4299.17,4441.58,4519.53,4605.93,4651.67,4615.8,4681.18,4755.84,4765.29 p,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Ireland,1482.03,1507.77,1537.72,1593.11,1697.76,1772.04,1821.94,1849.26,1884.74,1946.14,2037.01,2128.25,2218.6,2196.67,2013.43,1923.01,1885.91,1877.95,1933.23,1984.01,2053.55,2131.38,2197.97,2264.14,2335.31,2277.13,2426.53,2594.53,2684.21,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Italy,21670.5,21802.9,21879.4,22107.7,22362.1,22807.9,23242.9,23663.6,24048.9,24183.1,24306.5,24788.7,25102.2,25158.3,24736.5,24594.3,24654.3,24592.6,24144.0,24145.4,24303.2,24650.9,24940.8,25194.0,25349.0,24830.1,25069.4,25554.3,26030.0,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Lithuania,1483.18,1497.11,1506.2,1494.43,1461.52,1400.22,1348.32,1396.73,1428.92,1413.22,1423.97,1420.03,1448.96,1430.0,1320.69,1250.52,1257.37,1281.19,1298.74,1325.23,1343.87,1374.29,1364.44,1383.18,1390.44,1368.88,1386.62,1454.98,1475.8,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Luxembourg,217.0,222.6,229.85,239.93,250.88,263.95,279.09,286.81,292.54,299.31,307.52,319.27,333.26,349.06,352.52,359.02,369.63,378.66,385.54,395.12,405.24,417.52,432.19,447.72,463.33,471.59,485.13,501.44,512.58,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Latvia,930.19,935.36,976.99,973.38,955.92,923.69,938.7,952.32,958.28,960.62,969.15,1024.95,1064.07,1055.07,903.72,843.51,856.22,868.63,888.63,876.63,889.0,886.3,885.99,903.88,922.19,915.93,904.31,906.07,907.42,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Malta,142.29,146.64,149.07,150.02,152.53,155.22,156.7,158.86,161.51,161.7,163.05,165.93,169.43,173.5,174.22,174.56,178.83,182.56,190.73,198.57,206.68,218.62,229.09,244.83,259.79,267.54,274.86,288.43,307.01,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Netherlands,7281.0,7434.0,7661.0,7840.0,8066.0,8214.0,8377.0,8436.0,8388.0,8293.0,8346.0,8527.0,8777.0,8919.0,8840.0,8779.0,8850.0,8827.0,8719.0,8706.0,8776.0,8909.0,9116.0,9361.0,9573.0,9524.0,9690.0,10069.00 p,10233.00 p,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Poland,14786.9,14964.1,15177.1,15354.4,14853.60 e,14516.6,14194.8,13766.3,13606.10 b,13760.3,14057.0,14503.9,15155.9,15731.9,15789.4,15370.30 b,15457.3,15474.9,15463.8,15731.0,15970.0,16099.7,16315.0,16403.7,16798.90 b,16831.9,17317.5,17512.0,17528.9,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Portugal,4528.98,4604.87,4725.55,4858.13,4933.24,5041.86,5130.09,5149.93,5100.19,5064.18,5040.96,5060.86,5061.58,5080.13,4941.69,4871.33,4779.12,4585.32,4452.55,4521.48,4590.79,4671.44,4826.19,4942.32,4983.27,4884.37,4952.93,5137.9,5191.78 e,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Romania,11617.5,11236.4,11331.9,10990.1,10855.5,10771.6,10657.3,9573.9,9569.4,9187.50 b,9159.14,9353.27,9488.43,9359.13,9017.12,8725.05,8522.69,8645.3,8569.4,8634.6,8525.7,8429.6,8631.0,8638.8,8649.5,8472.1,8535.8,8599.5,8471.10 p,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Sweden,4177.1,4143.1,4090.0,4158.4,4245.0,4347.5,4437.5,4442.6,4421.6,4402.6,4400.8,4484.7,4588.0,4611.1,4517.4,4547.6,4652.2,4688.2,4736.0,4805.3,4877.7,4975.1,5099.9,5186.1,5219.4,5152.7,5217.9,5400.1,5463.2,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Slovenia,922.45,904.17,887.68,886.74,900.4,914.74,919.97,932.64,929.25,934.37,929.84,944.46,976.11,1000.52,984.12,963.41,947.24,938.58,928.02,931.89,944.09,961.59,989.53,1020.88,1045.71,1038.44,1051.92,1082.44,1100.19,:
Annual,Total employment domestic concept,Total - all NACE activities,Thousand persons,Slovakia,2107.19,2151.11,2128.91,2118.87,2065.19,2024.85,2036.51,2038.41,2060.47,2055.73,2088.91,2132.39,2176.97,2247.14,2203.16,2169.82,2208.31,2209.43,2192.25,2223.15,2267.1,2321.05,2372.26,2419.9,2445.19,2399.07,2385.12,2427.3,2434.06,:
