Annual,Million tonne-kilometre (TKM),Finland,10105.0,9706.0,11060.0,10434.0,10777.0,8872.0,9750.0,9395.0,9275.0,9470.0,9597.0,8468.0,9456.0,10362.0,11175.0,10271.0,10137.0,10750.0,8844.0,7869.0
Annual,Million tonne-kilometre (TKM),France,45121.0,40701.0,41179.0,42612.0,40436.0,32129.0,29965.0,34202.0,32539.0,32230.0,32596.0,36328.0,34714.0,35481.0,33850.0,33909.0,31297.0,35770.0,35282.0,29399.0
Annual,Million tonne-kilometre (TKM),Croatia,2493.0,2835.0,3305.0,3574.0,3312.0,2641.0,2618.0,2438.0,2332.0,2086.0,2119.0,2184.0,2160.0,2592.0,2743.0,2911.0,3279.0,3172.0,3529.0,3145.0
Annual,Million tonne-kilometre (TKM),Hungary,8749.0,9090.0,10167.0,10048.0,9874.0,7673.0,8809.0,9118.0,9230.0,9722.0,10158.0,10010.0,10528.0,13356.0,10584.0,10625.0,11595.0,11347.0,11351.0,10460.0
Annual,Million tonne-kilometre (TKM),Ireland,399.0,303.0,205.0,129.0,103.0,79.0,92.0,105.0,91.0,99.0,100.0,96.0,101.0,100.0,89.0,72.0,74.0,70.0,81.0,76.0
Annual,Million tonne-kilometre (TKM),Italy,22183.0,22761.0,24151.0,25285.0,23831.0,17791.0,18616.0,19787.0,20244.0,19037.0,20157.0,20781.0,22712.0,22335.0,22070.0,21309.0,20750.0,24262.0,24330.0,22693.0
Annual,Million tonne-kilometre (TKM),Liechtenstein,21.0,17.0,18.0,18.0,17.0,10.0,11.0,10.0,10.0,9.0,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,11.0,10.0
Annual,Million tonne-kilometre (TKM),Lithuania,11637.0,12457.0,12896.0,14373.0,14748.0,11888.0,13431.0,15088.0,14172.0,13344.0,14307.0,14036.0,13790.0,15414.0,16885.0,16181.0,15865.0,14566.0,7375.0,6307.0
Annual,Million tonne-kilometre (TKM),Luxembourg,559.0,392.0,441.0,574.0,279.0,200.0,323.0,288.0,231.0,218.0,208.0,207.0,201.0,213.0,223.0,191.0,162.0,176.0,167.0,174.0
Annual,Million tonne-kilometre (TKM),Latvia,18618.0,19779.0,16831.0,18313.0,19581.0,18725.0,17179.0,21410.0,21867.0,19532.0,19441.0,18906.0,15873.0,15014.0,17859.0,15019.0,7979.0,7367.0,7410.0,5191.0
Annual,Million tonne-kilometre (TKM),Montenegro,:,:,:,:,:,:,:,:,:,105.0,94.0,112.0,112.0,169.0,113.0,130.0,130.0,:,189.0,:
Annual,Million tonne-kilometre (TKM),North Macedonia,:,:,:,:,:,497.0,525.0,479.0,423.0,421.0,411.0,278.0,222.0,277.0,307.0,350.0,342.0,381.0,286.0,146.0
Annual,Million tonne-kilometre (TKM),Netherlands,5831.0,5865.0,6289.0,7216.0,6984.0,5578.0,5925.0,6378.0,6142.0,6078.0,6169.0,6545.0,6641.0,6685.0,7058.0,7080.0,6665.0,7188.0,7176.0,6493.0
Annual,Million tonne-kilometre (TKM),Norway,2845.0,3182.0,3351.0,3502.0,3621.0,3506.0,3496.0,3574.0,3489.0,3383.0,3539.0,3498.0,3312.0,4040.0,3970.0,3903.0,4110.0,4305.0,4246.0,3928.0
Annual,Million tonne-kilometre (TKM),Poland,52332.0,49972.0,53622.0,54253.0,52043.0,43445.0,48705.0,53746.0,48903.0,50881.0,50073.0,50603.0,50650.0,54797.0,59388.0,54584.0,51096.0,54387.0,59306.0,61085.0
Annual,Million tonne-kilometre (TKM),Portugal,2282.0,2422.0,2430.0,2586.0,2549.0,2174.0,2313.0,2322.0,2421.0,2290.0,2434.0,2688.0,2774.0,2751.0,2765.0,2478.0,2302.0,1881.0,2190.0,2263.0
Annual,Million tonne-kilometre (TKM),Romania,17022.0,16582.0,15791.0,15757.0,15236.0,11088.0,12375.0,14719.0,13472.0,12941.0,12264.0,13673.0,13535.0,13782.0,13076.0,13312.0,12291.0,13625.0,13324.0,12878.0
Annual,Million tonne-kilometre (TKM),Sweden,20856.0,21675.0,22271.0,23250.0,22924.0,20389.0,23464.0,22864.0,22043.0,20970.0,21296.0,20699.0,21406.0,21838.0,22794.0,22222.0,22094.0,23449.0,23161.0,21953.0
Annual,Million tonne-kilometre (TKM),Slovenia,3149.0,3245.0,3373.0,3603.0,3520.0,2817.0,3421.0,3752.0,3470.0,3799.0,4110.0,4175.0,4360.0,5128.0,5151.0,5292.0,4726.0,4937.0,4928.0,4629.0
Annual,Million tonne-kilometre (TKM),Slovakia,9702.0,9463.0,9988.0,9647.0,9299.0,6964.0,8105.0,7960.0,7591.0,8494.0,8829.0,8439.0,8370.0,8477.0,8373.0,8134.0,6908.0,8190.0,7838.0,7488.0
Annual,Million tonne-kilometre (TKM),Türkiye,9332.0,9077.0,9544.0,9755.0,10552.0,10163.0,11300.0,11303.0,11223.0,10750.0,11601.0,10178.0,11424.0,12676.0,12637.0,14707.0,15345.0,14621.0,16081.0,12997.0
Annual,Million tonne-kilometre (TKM),United Kingdom,22552.0,21427.0,21919.0,21265.0,21077.0,19171.0,18576.0,20974.0,21444.0,22401.0,22143.0,19342.0,17053.0,17167.0,17206.0,16884.0,:,:,:,:
Annual,Thousand tonnes,Austria,92930.0,101829.0,110779.0,115526.0,121579.0,98887.0,107670.0,107587.0,100452.0,96449.0,100267.0,100163.0,102835.0,107579.0,105271.0,102575.0,97512.0,105255.0,103870.0,92443.0
Annual,Thousand tonnes,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,13506.0,13677.0,13155.0,13254.0,13514.0,13693.0,11414.0,12305.0,12685.0,11464.0
Annual,Thousand tonnes,Belgium,: @C,: @C,: @C,66248.0,64648.0,45718.0,54476.0,55876.0,:,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Annual,Thousand tonnes,Bulgaria,:,:,21881.0,21905.0,19716.0,13284.0,12939.0,14152.0,12470.0,13539.0,13691.0,14635.0,14226.0,16030.0,14796.0,14948.0,16374.0,18048.0,19291.0,17105.0
Annual,Thousand tonnes,Switzerland,:,:,:,:,69864.0,61848.0,63989.0,65038.0,60270.0,64999.0,65375.0,66089.0,67846.0,67157.0,68719.0,68658.0,64987.0,67901.0,69319.0,67108.0
Annual,Thousand tonnes,Czechia,88843.0,85613.0,97491.0,99777.0,95073.0,76715.0,82900.0,87096.0,82968.0,83957.0,91556.0,97280.0,98034.0,96516.0,99307.0,98804.0,90902.0,99550.0,90797.0,83120.0
Annual,Thousand tonnes,Germany,310261.0,315576.0,344270.0,359299.0,371727.0,310110.0,354328.0,373726.0,365036.0,367533.0,363975.0,360134.0,392962.0,369386.0,355000.0,362624.0,325161.0,363646.0,368876.0,351819.0
Annual,Thousand tonnes,Denmark,8162.0,7706.0,7477.0,6901.0,7198.0,6163.0,8121.0,9276.0,7982.0,7956.0,8082.0,8652.0,9383.0,9314.0,9097.0,8512.0,8615.0,6936.0,7759.0,6756.0
Annual,Thousand tonnes,Estonia,65647.0,68187.0,61284.0,68538.0,52752.0,45954.0,46705.0,48378.0,44725.0,43682.0,36289.0,28026.0,25364.0,27256.0,27813.0,21341.0,15801.0,23306.0,17713.0,10106.0
Annual,Thousand tonnes,Greece,2968.0,3058.0,3884.0,4943.0,4253.0,3377.0,3982.0,2702.0,2272.0,1980.0,2143.0,1404.0,1094.0,1328.0,: @C,: @C,: @C,: @C,: @C,: @C
Annual,Thousand tonnes,Spain,30514.0,29731.0,29862.0,29918.0,26856.0,21087.0,21578.0,23899.0,24903.0,24949.0,28436.0,28960.0,26504.0,27654.0,27161.0,26268.0,22254.0,24716.0,24895.0,23890.0
Annual,Thousand tonnes,Finland,42663.0,40722.0,43560.0,40288.0,41937.0,32860.0,35795.0,34827.0,35267.0,36433.0,37008.0,33392.0,36162.0,38468.0,40721.0,38464.0,38406.0,40180.0,31229.0,27066.0
Annual,Thousand tonnes,France,117415.0,107532.0,109201.0,111214.0,108536.0,86126.0,85045.0,91789.0,87539.0,92712.0,90826.0,102743.0,95913.0,97824.0,87855.0,90211.0,82220.0,93874.0,88651.0,75849.0
Annual,Thousand tonnes,Croatia,12234.0,14333.0,15395.0,15764.0,14851.0,11651.0,12203.0,11794.0,11088.0,10661.0,10390.0,9939.0,9985.0,12178.0,13444.0,14449.0,14992.0,15176.0,16257.0,15069.0
Annual,Thousand tonnes,Hungary,51726.0,50850.0,54705.0,51523.0,51543.0,42277.0,45794.0,47424.0,46884.0,49085.0,50593.0,50333.0,50047.0,52682.0,52471.0,52270.0,51892.0,51031.0,51696.0,45762.0
Annual,Thousand tonnes,Ireland,2140.0,1820.0,1245.0,825.0,717.0,631.0,568.0,611.0,567.0,589.0,578.0,540.0,581.0,546.0,516.0,346.0,449.0,415.0,419.0,344.0
Annual,Thousand tonnes,Italy,83533.0,89755.0,102169.0,105314.0,95810.0,76336.0,84435.0,91811.0,88505.0,87960.0,90862.0,92273.0,92949.0,94287.0,97197.0,94295.0,90529.0,104213.0,104542.0,95865.0
Annual,Thousand tonnes,Liechtenstein,2284.0,1844.0,2031.0,2003.0,1843.0,1160.0,1214.0,1172.0,1168.0,1037.0,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,1216.0,1062.0
Annual,Thousand tonnes,Lithuania,45555.0,49287.0,50225.0,53503.0,54970.0,42669.0,48061.0,52330.0,49377.0,48028.0,49000.0,48053.0,47651.0,52638.0,56776.0,55209.0,53430.0,51080.0,30977.0,27224.0
Annual,Thousand tonnes,Luxembourg,15757.0,10739.0,12133.0,16532.0,8548.0,6446.0,7626.0,6973.0,5442.0,5098.0,4573.0,5207.0,4482.0,4406.0,4585.0,4405.0,3627.0,3713.0,3464.0,3512.0
Annual,Thousand tonnes,Latvia,51058.0,54861.0,48731.0,52164.0,56061.0,53679.0,49164.0,59385.0,60601.0,55831.0,57039.0,55645.0,47819.0,43785.0,49260.0,41490.0,24056.0,21772.0,21305.0,15446.0
Annual,Thousand tonnes,Montenegro,:,:,:,:,:,:,:,:,:,1050.0,903.0,987.0,1395.0,1603.0,966.0,1131.0,1154.0,:,1346.0,:
Annual,Thousand tonnes,North Macedonia,:,:,:,:,:,2929.0,3097.0,2770.0,2539.0,2283.0,2377.0,1566.0,1358.0,1558.0,1679.0,1839.0,1765.0,1963.0,1418.0,817.0
Annual,Thousand tonnes,Netherlands,33709.0,35009.0,37267.0,40700.0,40569.0,33594.0,35536.0,39174.0,37627.0,38927.0,39367.0,41721.0,42615.0,42079.0,41834.0,42654.0,40017.0,42621.0,44469.0,39340.0
Annual,Thousand tonnes,Norway,23168.0,25162.0,24802.0,25131.0,24787.0,22961.0,27229.0,28305.0,30273.0,31429.0,33393.0,31585.0,33260.0,34974.0,34981.0,34563.0,36822.0,37550.0,33496.0,32235.0
Annual,Thousand tonnes,Poland,282919.0,269553.0,291394.0,245307.0,248860.0,200819.0,216767.0,248606.0,230878.0,232596.0,227820.0,224320.0,222523.0,239501.0,249260.0,233744.0,218381.0,237915.0,237587.0,229935.0
Annual,Thousand tonnes,Portugal,9559.0,9587.0,9775.0,10556.0,10426.0,8947.0,10094.0,9975.0,9701.0,9291.0,10276.0,11108.0,10259.0,10453.0,10221.0,9365.0,8426.0,9057.0,8366.0,8555.0
Annual,Thousand tonnes,Romania,72738.0,69176.0,68312.0,68772.0,66711.0,50595.0,52932.0,60723.0,55755.0,50348.0,50739.0,55306.0,52618.0,56083.0,55429.0,58808.0,49670.0,57424.0,55188.0,48867.0
Annual,Thousand tonnes,Sweden,60157.0,63198.0,64944.0,67809.0,65632.0,56466.0,68329.0,67907.0,65789.0,67047.0,68035.0,64999.0,67479.0,69350.0,69123.0,68220.0,69805.0,72458.0,70942.0,68293.0
Annual,Thousand tonnes,Slovenia,16193.0,16344.0,17052.0,17575.0,17271.0,13774.0,16234.0,17024.0,15828.0,17156.0,17989.0,17832.0,18595.0,21275.0,21316.0,21902.0,19398.0,20339.0,20459.0,19160.0
Annual,Thousand tonnes,Slovakia,50445.0,49310.0,52449.0,51813.0,47910.0,37603.0,44327.0,43711.0,42599.0,48401.0,50997.0,47358.0,47548.0,47760.0,49642.0,46413.0,41572.0,49944.0,46712.0,44304.0
Annual,Thousand tonnes,Türkiye,17708.0,18946.0,19745.0,20849.0,22870.0,21270.0,23816.0,24753.0,24887.0,25053.0,26764.0,24286.0,24546.0,28287.0,28484.0,33285.0,34374.0,38155.0,38670.0,32195.0
Annual,Thousand tonnes,United Kingdom,118561.0,103263.0,109194.0,104383.0,103180.0,87666.0,89241.0,100364.0,115225.0,117769.0,108531.0,96821.0,78549.0,76393.0,75399.0,71053.0,:,:,:,:
