Annual,Number,From 20 001 to 30 000 kg,Romania,:,:,:,601.0,:,:,:,:,4185.0,4260.0,4321.0,4388.0,4464.0,4557.0
Annual,Number,From 20 001 to 30 000 kg,Sweden,:,:,:,1122.0,1118.0,1102.0,1072.0,1104.0,1093.0,1074.0,1024.0,1004.0,1028.0,1010.0
Annual,Number,From 20 001 to 30 000 kg,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,227.0
Annual,Number,From 20 001 to 30 000 kg,Türkiye,:,:,:,9871.0,9820.0,9808.0,9726.0,9610.0,9512.0,9430.0,9420.0,9397.0,9403.0,9527.0
Annual,Number,From 20 001 to 30 000 kg,Kosovo*,:,:,:,:,:,:,:,0.0,0.0,0.0,:,55.0,:,:
Annual,Number,From 30 001 to 40 000 kg,Albania,:,:,:,:,:,:,:,:,:,:,:,5898.0,6244.0,6530.0
Annual,Number,From 30 001 to 40 000 kg,Austria,:,:,:,25878.0,27194.0,29017.0,30297.0,31644.0,33361.0,33643.0,33556.0,34307.0,35081.0,35013.0
Annual,Number,From 30 001 to 40 000 kg,Bosnia and Herzegovina,:,:,:,5218.0,5612.0,5954.0,6408.0,6910.0,7250.0,7312.0,7355.0,8308.0,8878.0,9376.0
Annual,Number,From 30 001 to 40 000 kg,Switzerland,:,:,:,8218.0,8414.0,8645.0,8817.0,9142.0,9327.0,9510.0,9586.0,9859.0,10187.0,10682.0
Annual,Number,From 30 001 to 40 000 kg,Germany,:,:,:,238170.0,244187.0,251089.0,259659.0,268799.0,280275.0,285834.0,287431.0,293783.0,301741.0,301812.0
Annual,Number,From 30 001 to 40 000 kg,Denmark,:,:,:,25734.0,26565.0,27137.0,27443.0,28641.0,30167.0,30668.0,30530.0,32469.0,34118.0,33489.0
Annual,Number,From 30 001 to 40 000 kg,Spain,:,:,:,:,219545.0,225962.0,234534.0,241411.0,247145.0,250856.0,254590.0,260136.0,266484.0,273535.0
Annual,Number,From 30 001 to 40 000 kg,Finland,:,:,:,420.0,637.0,667.0,748.0,1035.0,3292.0,3657.0,4013.0,4541.0,5036.0,5516.0
Annual,Number,From 30 001 to 40 000 kg,France,:,:,:,:,:,:,:,274785.0,281507.0,288719.0,292101.0,297803.0,301848.0,303263.0
Annual,Number,From 30 001 to 40 000 kg,Croatia,:,:,:,:,:,9313.0,10369.0,11333.0,12146.0,12871.0,13661.0,14553.0,15250.0,15939.0
Annual,Number,From 30 001 to 40 000 kg,Liechtenstein,:,:,:,266.0,268.0,280.0,286.0,296.0,296.0,298.0,275.0,266.0,249.0,240.0
Annual,Number,From 30 001 to 40 000 kg,Lithuania,:,:,:,1353.0,1000 b,4508.0,9579.0,15114.0,23782.0,29189.0,31456.0,36093.0,42055.0,42567.0
Annual,Number,From 30 001 to 40 000 kg,Luxembourg,:,:,:,:,:,:,:,3786.0,3827.0,3985.0,3890.0,3957.0,3908 i,3821.0
Annual,Number,From 30 001 to 40 000 kg,Latvia,:,:,:,:,13126.0,13583.0,13224.0,13690.0,13780.0,13803.0,13640.0,14269.0,14968.0,15083.0
Annual,Number,From 30 001 to 40 000 kg,Montenegro,:,:,:,:,:,:,295.0,377.0,398.0,506.0,563.0,624.0,655.0,:
Annual,Number,From 30 001 to 40 000 kg,Netherlands,:,:,:,:,65023.0,67435.0,68191.0,69853.0,72022.0,72228.0,71128.0,72333.0,73955.0,73579.0
Annual,Number,From 30 001 to 40 000 kg,Norway,:,:,:,:,:,:,3567.0,3187.0,3198.0,3232.0,3232.0,1073.0,10690.0,3055.0
Annual,Number,From 30 001 to 40 000 kg,Poland,:,:,:,234519.0,256643.0,276722.0,305038.0,327416.0,354672.0,378856.0,398605.0,433022.0,460838.0,460838.0
Annual,Number,From 30 001 to 40 000 kg,Portugal,:,:,:,:,:,:,:,60304.0,77538.0,44364.0,35672.0,37168.0,38481.0,38300.0
Annual,Number,From 30 001 to 40 000 kg,Romania,:,:,:,2244.0,:,:,:,:,109048.0,115924.0,122568.0,130723.0,138037.0,144056.0
Annual,Number,From 30 001 to 40 000 kg,Sweden,:,:,:,8911.0,9322.0,9551.0,10287.0,11008.0,11587.0,11454.0,10922.0,11277.0,11881.0,11995.0
Annual,Number,From 30 001 to 40 000 kg,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,12758.0
Annual,Number,From 30 001 to 40 000 kg,Türkiye,:,:,:,202452.0,228168.0,251186.0,268328.0,281718.0,290961.0,297174.0,311605.0,332041.0,360028.0,395132.0
Annual,Number,From 30 001 to 40 000 kg,Kosovo*,:,:,:,:,:,:,:,2.0,12.0,14.0,:,2108.0,:,:
Annual,Number,Over 40 000 kg,Albania,:,:,:,:,:,:,:,:,:,:,:,431.0,443.0,455.0
Annual,Number,Over 40 000 kg,Austria,:,:,:,927.0,964.0,990.0,1052.0,1240.0,1391.0,1528.0,1640.0,1823.0,1960.0,2072.0
Annual,Number,Over 40 000 kg,Bosnia and Herzegovina,:,:,:,37.0,37.0,49.0,52.0,62.0,76.0,85.0,114.0,148.0,183.0,239.0
Annual,Number,Over 40 000 kg,Switzerland,:,:,:,744.0,818.0,930.0,965.0,1019.0,1113.0,1203.0,1255.0,1326.0,1413.0,1402.0
Annual,Number,Over 40 000 kg,Germany,:,:,:,20747.0,23012.0,25173.0,27620.0,30097.0,33181.0,35957.0,37721.0,41118.0,46833.0,49803.0
Annual,Number,Over 40 000 kg,Denmark,:,:,:,9382.0,9633.0,10362.0,11202.0,11955.0,12451.0,13004.0,13535.0,14329.0,15325.0,15594.0
Annual,Number,Over 40 000 kg,Spain,:,:,:,:,2923.0,3044.0,3178.0,3277.0,3333.0,3373.0,3446.0,3585.0,3729.0,3844.0
Annual,Number,Over 40 000 kg,Finland,:,:,:,131.0,457.0,490.0,567.0,2156.0,2846.0,2556.0,3925.0,3439.0,3939.0,4821.0
Annual,Number,Over 40 000 kg,Croatia,:,:,:,:,:,315.0,353.0,400.0,448.0,501.0,557.0,657.0,755.0,864.0
Annual,Number,Over 40 000 kg,Italy,:,:,:,73454.0,74933.0,77332.0,80346.0,84319.0,88392.0,91669.0,94237.0,98173.0,102037.0,106162.0
Annual,Number,Over 40 000 kg,Liechtenstein,:,:,:,8.0,7.0,7.0,9.0,14.0,13.0,12.0,14.0,13.0,13.0,13.0
Annual,Number,Over 40 000 kg,Lithuania,:,:,:,16.0,11 b,19.0,25.0,23.0,29.0,42.0,50.0,64.0,93.0,7230.0
Annual,Number,Over 40 000 kg,Luxembourg,:,:,:,:,:,:,:,360.0,430.0,531.0,584.0,617.0,714 i,814.0
Annual,Number,Over 40 000 kg,Latvia,:,:,:,:,1465.0,1468.0,1349.0,1432.0,1566.0,1622.0,1683.0,1834.0,2108.0,2481.0
Annual,Number,Over 40 000 kg,Montenegro,:,:,:,:,:,:,34.0,30.0,28.0,40.0,35.0,52.0,45.0,:
Annual,Number,Over 40 000 kg,Netherlands,:,:,:,:,51246.0,55752.0,60833.0,66766.0,71536.0,75582.0,78028.0,83367.0,89413.0,92404.0
Annual,Number,Over 40 000 kg,Norway,:,:,:,:,:,:,12079.0,12502.0,13259.0,14069.0,14069.0,10271.0,923.0,16776.0
Annual,Number,Over 40 000 kg,Poland,:,:,:,: m,:,:,:,:,:,:,:,:,:,:
Annual,Number,Over 40 000 kg,Portugal,:,:,:,:,:,:,:,554.0,720.0,494.0,463.0,507.0,535.0,530.0
Annual,Number,Over 40 000 kg,Romania,:,:,:,78977.0,:,:,:,:,7366.0,8550.0,9770.0,11138.0,12646.0,14486.0
Annual,Number,Over 40 000 kg,Sweden,:,:,:,15452.0,15109.0,15377.0,15893.0,16753.0,17805.0,18276.0,18383.0,19304.0,20864.0,20087.0
Annual,Number,Over 40 000 kg,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,782.0
Annual,Number,Over 40 000 kg,Türkiye,:,:,:,7929.0,8426.0,8839.0,9125.0,9426.0,9633.0,9737.0,10110.0,10487.0,10904.0,11567.0
Annual,Number,Over 40 000 kg,Kosovo*,:,:,:,:,:,:,:,0.0,0.0,0.0,:,72.0,:,:
Annual,Number,20 000 kg or less,Albania,:,:,:,:,:,:,:,:,:,:,:,159.0,161.0,164.0
Annual,Number,20 000 kg or less,Austria,:,:,:,1193.0,1177.0,1173.0,1174.0,1183.0,1172.0,1147.0,1119.0,1101.0,1091.0,1062.0
Annual,Number,20 000 kg or less,Bosnia and Herzegovina,:,:,:,2360.0,2154.0,2040.0,1948.0,1943.0,1898.0,1870.0,1718.0,1733.0,1860.0,1998.0
Annual,Number,20 000 kg or less,Switzerland,:,:,:,3045.0,2978.0,2914.0,2875.0,2829.0,2788.0,2782.0,2784.0,2808.0,2817.0,2634.0
Annual,Number,20 000 kg or less,Germany,:,:,:,18565.0,24657.0,19561.0,21078.0,21234.0,22180.0,23045.0,23443.0,24184.0,24837.0,25815.0
Annual,Number,20 000 kg or less,Spain,:,:,:,:,10922.0,11206.0,7884.0,8123.0,8396.0,8763.0,8963.0,9185.0,9472.0,9890.0
Annual,Number,20 000 kg or less,Finland,:,:,:,1436.0,2975.0,3247.0,3420.0,3566.0,2821.0,2855.0,2890.0,2921.0,2919.0,3225.0
Annual,Number,20 000 kg or less,France,:,:,:,:,:,:,:,7458.0,7266.0,7138.0,6887.0,7026.0,7053.0,6986.0
Annual,Number,20 000 kg or less,Croatia,:,:,:,:,:,1041.0,1017.0,992.0,983.0,999.0,990.0,965.0,957.0,966.0
Annual,Number,20 000 kg or less,Italy,:,:,:,24589.0,24594.0,24774.0,25135.0,25759.0,26335.0,26769.0,27048.0,27436.0,27725.0,27981.0
Annual,Number,20 000 kg or less,Liechtenstein,:,:,:,26.0,25.0,26.0,42.0,23.0,22.0,20.0,20.0,21.0,18.0,19.0
Annual,Number,20 000 kg or less,Lithuania,:,:,:,14136.0,17312 b,14338.0,11629.0,9257.0,6896.0,5675.0,2417.0,4318.0,1931.0,219.0
Annual,Number,20 000 kg or less,Luxembourg,:,:,:,:,:,:,:,33.0,31.0,31.0,37.0,36.0,35 i,36.0
Annual,Number,20 000 kg or less,Latvia,:,:,:,:,106.0,96.0,75.0,80.0,73.0,69.0,72.0,74.0,74.0,84.0
Annual,Number,20 000 kg or less,Montenegro,:,:,:,:,:,:,957.0,1021.0,1200.0,1258.0,1336.0,1423.0,1551.0,:
Annual,Number,20 000 kg or less,Netherlands,:,:,:,:,8432.0,8545.0,8677.0,8790.0,8868.0,9029.0,9041.0,9207.0,9441.0,9579.0
Annual,Number,20 000 kg or less,Norway,:,:,:,:,:,:,251.0,220.0,228.0,238.0,238.0,81.0,170.0,185.0
Annual,Number,20 000 kg or less,Poland,:,:,:,21042.0,35374.0,21918.0,36562.0,35937.0,36141.0,36319.0,36488.0,36938.0,37200.0,37200.0
Annual,Number,20 000 kg or less,Portugal,:,:,:,:,:,:,:,1430.0,1711.0,599.0,405.0,429.0,151.0,127.0
Annual,Number,20 000 kg or less,Romania,:,:,:,454.0,:,:,:,:,1089.0,1128.0,1191.0,1264.0,1354.0,1458.0
Annual,Number,20 000 kg or less,Sweden,:,:,:,551.0,547.0,543.0,544.0,556.0,572.0,585.0,580.0,588.0,592.0,602.0
Annual,Number,20 000 kg or less,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,112.0
Annual,Number,20 000 kg or less,Türkiye,:,:,:,11100.0,10582.0,10248.0,10096.0,9987.0,9843.0,9793.0,9600.0,9457.0,9382.0,9356.0
Annual,Number,20 000 kg or less,Kosovo*,:,:,:,:,:,:,:,1.0,2.0,1.0,:,510.0,:,:
Annual,Number,Total,Albania,:,:,:,6081.0,6460.0,6787.0,:,:,:,:,6379.0,6777.0,7143.0,7448.0
Annual,Number,Total,Austria,:,:,:,29360.0,30659.0,32441.0,33797.0,35366.0,37234.0,37670.0,37680.0,38598.0,39552.0,39607.0
Annual,Number,Total,Bosnia and Herzegovina,:,:,:,8025.0,8191.0,8369.0,8701.0,9202.0,9484.0,9484.0,9425.0,10415.0,11124.0,11831.0
Annual,Number,Total,Belgium,:,:,:,91412.0,93160.0,96054.0,97428.0,100986.0,105224.0,110067.0,112093.0,115108.0,118171.0,120067 i
Annual,Number,Total,Bulgaria,:,:,:,38202.0,41099.0,45271.0,49794.0,52908.0,55749.0,57961.0,58519.0,60772.0,61984.0,63511.0
Annual,Number,Total,Switzerland,:,:,:,16194.0,16389.0,16653.0,16806.0,17178.0,17521.0,17831.0,17902.0,18322.0,18855.0,19018.0
Annual,Number,Total,Cyprus,:,:,:,7420.0,7475.0,7522.0,7640.0,7865.0,8043.0,8265.0,8436.0,8746.0,8933.0,9191.0
Annual,Number,Total,Czechia,:,:,:,49752.0,52183.0,53815.0,53826.0,52855.0,50030.0,46257.0,43035.0,40666.0,37052.0,35089.0
Annual,Number,Total,Germany,212734 b,252021 b,:,292116.0,300875.0,310895.0,323431.0,337266.0,354463.0,365396.0,370499.0,383027.0,398452.0,403085.0
Annual,Number,Total,Denmark,:,:,:,36903.0,37880.0,39149.0,40263.0,42164.0,44191.0,45219.0,45517.0,48229.0,50848.0,50458.0
Annual,Number,Total,Spain,:,:,:,246400.0,247277.0,254005.0,259183.0,266449.0,272569.0,276581.0,280586.0,286474.0,293266.0,300962.0
Annual,Number,Total,Finland,:,:,:,28601.0,30799.0,31974.0,33164.0,35786.0,37884.0,38718.0,39164.0,39924.0,40790.0,41352.0
Annual,Number,Total,France,:,:,:,:,:,:,:,299719.0,306314.0,313541.0,316586.0,322785.0,327181.0,329414.0
Annual,Number,Total,Croatia,:,:,:,9940.0,10258.0,10842.0,11927.0,12927.0,13803.0,14629.0,15517.0,16516.0,17342.0,18187.0
Annual,Number,Total,Iceland,:,:,:,:,:,:,:,11769.0,12673.0,:,1066.0,4369.0,:,:
Annual,Number,Total,Italy,:,:,:,98043.0,99527.0,102106.0,105481.0,110078.0,114727.0,118438.0,121285.0,125609.0,129762.0,134143.0
Annual,Number,Total,Liechtenstein,:,:,:,328.0,329.0,344.0,353.0,367.0,363.0,362.0,341.0,332.0,312.0,309.0
Annual,Number,Total,Lithuania,:,:,:,31168.0,25256 b,25565.0,27855.0,30551.0,36347.0,40295.0,41366.0,45630.0,49865.0,52423.0
Annual,Number,Total,Luxembourg,:,:,:,4063.0,:,3836.0,:,4268.0,4376.0,4653.0,4604.0,4696.0,4756.0,4741.0
Annual,Number,Total,Latvia,:,:,:,15234.0,14960.0,15394.0,14850.0,15392.0,15594.0,15652.0,15534.0,16306.0,17273.0,17774.0
Annual,Number,Total,Moldova,:,:,:,14568.0,15211.0,15656.0,16167.0,16886.0,15707.0,14489.0,13590.0,12817.0,12208.0,11715.0
Annual,Number,Total,Montenegro,:,:,:,:,:,:,2413.0,2594.0,2827.0,3122.0,3273.0,3502.0,3750.0,4100.0
Annual,Number,Total,Netherlands,:,:,:,131890.0,135689.0,142977.0,149030.0,157072.0,163974.0,168502.0,170014.0,177294.0,185262.0,188179.0
Annual,Number,Total,Norway,:,:,:,:,15021.0,15813.0,16418.0,16344.0,17111.0,17955.0,17955.0,11522.0,12579.0,20453.0
Annual,Number,Total,Poland,:,:,277308.0,298380.0,321289.0,342161.0,371755.0,393758.0,421972.0,447212.0,467910.0,503812.0,532762.0,532762.0
Annual,Number,Total,Portugal,:,:,:,:,:,:,:,66065.0,84383.0,46297.0,37204.0,38816.0,39932.0,39722.0
Annual,Number,Total,Romania,:,:,:,82276.0,88767.0,96645.0,105951.0,113548.0,121688.0,129862.0,137850.0,147513.0,156501.0,164557.0
Annual,Number,Total,Sweden,:,:,:,26036.0,26096.0,26573.0,27796.0,29421.0,31057.0,31389.0,30909.0,32173.0,34365.0,33694.0
Annual,Number,Total,Slovenia,:,:,:,7615.0,8095.0,8984.0,9933.0,10885.0,11898.0,12668.0,12786.0,13563.0,14024.0,13879.0
Annual,Number,Total,Slovakia,:,:,:,251217.0,262781.0,22217.0,24452.0,25673.0,26912.0,27277.0,27309.0,28412.0,28880.0,29474.0
Annual,Number,Total,Türkiye,:,:,:,231352.0,256996.0,280081.0,297275.0,310741.0,319949.0,326134.0,340735.0,361382.0,389717.0,425582.0
Annual,Number,Total,Kosovo*,:,:,:,:,:,:,:,3.0,14.0,15.0,:,2745.0,:,:
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Austria,:,:,:,36.0,26.0,24.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,27.4
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Bosnia and Herzegovina,:,:,:,7.283,6.853,5.737,5.183,5.033,3.9,3.88,4.644,4.348,3.925,4.234
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Switzerland,:,:,:,76.857,76.697,76.483,75.707,76.115,78.08,78.758,77.059,77.586,79.504,76.458
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Spain,:,:,:,302.0,293.0,292.0,289.0,290.0,290.0,289.0,289.0,288.0,289.0,291.0
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Finland,:,:,:,470.0,490.0,504.0,518.0,529.0,526.0,524.0,516.0,511.0,508.0,504.0
Annual,Thousand tonnes,From 20 001 to 30 000 kg,France,:,:,:,:,:,:,:,352.0,356.0,362.0,364.0,372.0,380.0,397.0
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Croatia,:,:,:,:,:,3.0,3.0,4.0,4.0,5.0,6.0,6.0,7.0,8.0
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Liechtenstein,:,:,:,:,:,:,0.68,0.6,0.56,0.55,0.55,0.54,0.54,0.63
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Lithuania,:,:,:,356.8,146 b,144.9,147.6,141.6,135.2,134.5,192.9,132.8,156.5,44.67
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Luxembourg,:,:,:,:,:,:,:,1.617,1.589,1.704,1.668,1.542,1.632 i,1.721
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Latvia,:,:,:,:,5.24,4.93,4.01,3.77,3.45,3.09,2.7,2.59,2.52,2.59
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Montenegro,:,:,:,:,:,:,30.0,32.0,33.0,36.0,:,:,:,:
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Netherlands,:,:,:,:,213.0,219.0,221.0,229.0,227.0,229.0,233.0,246.0,248.0,:
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Norway,:,:,:,:,:,:,:,:,:,:,:,:,21.41,7.61
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Poland,:,:,:,1070.0,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Romania,:,:,:,:,:,:,:,:,79.0,81.0,81.0,83.0,84.0,86.0
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Sweden,:,:,:,20.0,20.0,19.0,18.0,19.0,19.0,18.0,18.0,17.0,18.0,18.0
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Türkiye,:,:,:,43.0,38.0,35.0,33.0,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 20 001 to 30 000 kg,Kosovo*,:,:,:,:,:,:,:,0.0,0.0,0.0,:,1.463,:,:
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Austria,:,:,:,876.0,732.0,785.0,822.0,863.0,914.0,926.0,926.0,950.0,975.0,976.7
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Bosnia and Herzegovina,:,:,:,136.963,147.725,157.141,169.747,183.499,158.2,195.7,197.455,224.067,240.415,255.512
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Switzerland,:,:,:,231.456,237.24,244.178,249.58,259.451,265.266,271.524,274.459,282.658,292.63,307.681
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Spain,:,:,:,5950.0,5990.0,6182.0,6436.0,6642.0,6813.0,6927.0,7042.0,7210.0,7412.0,7625.0
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Finland,:,:,:,14.0,18.0,18.0,21.0,30.0,99.0,110.0,121.0,138.0,154.0,167.0
Annual,Thousand tonnes,From 30 001 to 40 000 kg,France,:,:,:,:,:,:,:,8030.0,8275.0,8528.0,8660.0,8886.0,9072.0,9172.0
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Croatia,:,:,:,:,:,269.0,290.0,318.0,342.0,363.0,386.0,412.0,433.0,454.0
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Liechtenstein,:,:,:,:,:,:,8.36,8.64,8.65,8.7,8.03,7.82,7.31,7.03
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Lithuania,:,:,:,49.7,32.600 b,144.6,307.3,483.6,759.8,934.5,1009.0,1161.8,1359.1,1339.22
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Luxembourg,:,:,:,:,:,:,:,115.105,116.717,122.053,119.364,121.512,120 i,117.3
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Latvia,:,:,:,:,375.19,388.37,379.14,393.38,397.64,399.08,395.1,414.38,434.59,438.52
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Montenegro,:,:,:,:,:,:,10.0,12.0,13.0,16.0,:,:,:,:
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Netherlands,:,:,:,:,1975.0,2054.0,2080.0,2135.0,2203.0,2210.0,2174.0,2213.0,2264.0,:
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Norway,:,:,:,:,:,:,:,:,:,:,:,:,373.19,88.31
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Poland,:,:,:,6955.0,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Romania,:,:,:,:,:,:,:,:,3296.0,3517.0,3729.0,3991.0,4227.0,4420.0
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Sweden,:,:,:,263.0,277.0,284.0,309.0,332.0,351.0,347.0,331.0,342.0,362.0,365.0
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Türkiye,:,:,:,875.0,888.0,897.0,902.0,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 30 001 to 40 000 kg,Kosovo*,:,:,:,:,:,:,:,0.058,0.426,0.499,:,74.428,:,:
Annual,Thousand tonnes,Over 40 000 kg,Austria,:,:,:,51.0,40.0,41.0,43.0,50.0,56.0,62.0,66.0,72.0,77.0,82.4
Annual,Thousand tonnes,Over 40 000 kg,Bosnia and Herzegovina,:,:,:,1.519,1.493,1.97,2.123,2.5,2.7,3.327,4.081,5.706,6.998,9.151
Annual,Thousand tonnes,Over 40 000 kg,Switzerland,:,:,:,28.909,31.665,35.946,37.49,39.301,42.7,45.731,48.156,50.853,53.889,49.466
Annual,Thousand tonnes,Over 40 000 kg,Spain,:,:,:,158.0,162.0,167.0,171.0,175.0,178.0,178.0,178.0,183.0,187.0,191.0
Annual,Thousand tonnes,Over 40 000 kg,Finland,:,:,:,6.0,17.0,18.0,21.0,74.0,71.0,91.0,108.0,123.0,142.0,153.0
Annual,Thousand tonnes,Over 40 000 kg,Croatia,:,:,:,:,:,13.0,15.0,16.0,18.0,20.0,23.0,27.0,31.0,35.0
Annual,Thousand tonnes,Over 40 000 kg,Liechtenstein,:,:,:,:,:,:,0.32,0.53,0.49,0.45,0.52,0.49,0.49,0.49
Annual,Thousand tonnes,Over 40 000 kg,Lithuania,:,:,:,0.8,0.500 b,1.1,1.4,1.3,1.6,2.6,2.9,3.7,5.1,260.78
Annual,Thousand tonnes,Over 40 000 kg,Luxembourg,:,:,:,:,:,:,:,13.621,16.138,19.9,21.87,23.134,26.693 i,30.1
Annual,Thousand tonnes,Over 40 000 kg,Latvia,:,:,:,:,52.46,52.67,48.78,51.74,56.36,58.31,60.5,65.85,75.77,89.02
Annual,Thousand tonnes,Over 40 000 kg,Montenegro,:,:,:,:,:,:,2.0,2.0,2.0,3.0,:,:,:,:
Annual,Thousand tonnes,Over 40 000 kg,Netherlands,:,:,:,:,1812.0,1969.0,2146.0,2355.0,2524.0,2668.0,2752.0,2941.0,3154.0,:
Annual,Thousand tonnes,Over 40 000 kg,Norway,:,:,:,:,:,:,53.0,55.0,:,63.0,63.0,63.0,43.51,607.49
Annual,Thousand tonnes,Over 40 000 kg,Poland,:,:,:,: m,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Over 40 000 kg,Romania,:,:,:,:,:,:,:,:,267.0,310.0,356.0,405.0,459.0,526.0
Annual,Thousand tonnes,Over 40 000 kg,Sweden,:,:,:,547.0,537.0,546.0,567.0,598.0,636.0,654.0,659.0,692.0,748.0,723.0
