Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Estonia,:,:,-7.7,-9.2,-7.9,-6.1,-5.6,-7.9,-10.3,-12.0,-11.2,-11.8,-12.8,-12.8,-7.0,-1.4,1.9,0.4,-0.2,-0.5,0.6,1.0,1.4,1.1,1.4,0.0,-1.4,-3.3,-3.1
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Greece,:,:,:,:,:,:,:,:,:,-7.9,-8.6,-9.6,-12.1,-14.1,-14.4,-12.7,-10.5,-7.5,-4.6,-1.9,-1.0,-1.1,-1.5,-2.2,-2.1,-3.6,-4.9,-7.8,-7.7
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Spain,:,:,-0.9,-1.0,-1.8,-3.0,-3.9,-4.1,-3.9,-4.3,-5.5,-7.1,-8.4,-9.0,-7.4,-5.4,-3.4,-2.0,-0.1,1.3,2.0,2.3,2.7,2.6,2.3,1.6,1.2,0.6,1.3
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Finland,:,:,4.3,4.7,5.1,6.0,6.9,7.9,7.0,6.2,4.5,4.2,3.7,3.5,2.9,2.0,0.6,-0.8,-1.9,-1.8,-1.4,-1.4,-1.2,-1.4,-0.8,-0.4,0.2,-0.6,-0.9
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,France,:,:,:,:,:,:,2.0,1.3,1.2,0.8,0.5,0.3,0.1,-0.2,-0.4,-0.6,-0.7,-0.8,-0.8,-0.8,-0.6,-0.6,-0.5,-0.6,-0.2,-0.7,-0.4,-1.0,-0.6
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Croatia,:,:,:,:,:,:,:,-3.4,-5.9,-7.1,-7.4,-7.0,-7.6,-8.7,-8.3,-6.4,-3.5,-1.9,-1.4,-0.7,0.8,1.9,2.9,2.5,2.6,1.0,0.8,-1.1,-0.6
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Hungary,:,:,-3.9,-5.3,-6.8,-8.3,-7.8,-7.1,-6.9,-7.9,-8.2,-7.9,-7.2,-7.3,-5.3,-2.9,-0.3,0.5,1.5,1.6,2.0,2.4,2.7,2.1,0.5,-0.4,-1.8,-4.5,-3.9
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Ireland,:,:,:,:,:,0.5,0.3,0.3,0.3,0.2,-1.0,-3.0,-5.1,-6.0,-5.8,-4.0,-2.5,-2.1,-0.9,0.4,3.5,2.3,2.0,1.4,-5.1,-7.8,-5.2,4.6,9.7
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Italy,:,:,2.5,2.4,1.7,0.7,0.2,-0.2,-0.4,-0.6,-0.7,-0.9,-1.2,-1.9,-2.0,-2.6,-2.6,-2.1,-0.6,0.9,1.3,1.8,2.0,2.5,2.7,3.1,3.0,1.4,0.1
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Lithuania,:,:,-9.7,-11.0,-11.7,-9.7,-6.6,-4.2,-4.5,-5.8,-6.9,-8.6,-11.1,-13.1,-8.8,-3.7,-0.5,-1.7,-1.2,1.2,0.9,0.0,-0.8,0.1,1.7,3.8,4.1,0.9,-1.2
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Luxembourg,:,:,10.7,9.8,9.0,9.9,9.7,9.5,7.7,7.3,7.1,6.9,6.7,6.4,6.1,5.9,5.7,5.5,4.9,4.3,4.5,5.7,6.5,7.4,7.8,8.8,9.7,9.1,7.9
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Latvia,:,:,:,:,:,:,:,-5.2,-6.3,-8.3,-10.6,-15.3,-18.5,-18.8,-8.9,-1.1,2.0,-1.9,-3.4,-2.7,-1.5,0.1,1.0,1.0,0.3,0.8,-0.4,-2.2,-4.5
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Malta,:,:,:,:,:,:,:,:,:,:,:,-6.1,-5.7,-3.7,-4.5,-5.6,-5.4,-2.8,-0.7,1.7,2.8,2.5,7.0,10.6,16.7,15.7,14.4,8.2,5.0
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Netherlands,:,:,:,:,:,:,:,:,:,:,:,7.9,7.6,6.9,5.0,5.0,5.8,7.2,7.8,8.3,7.4,7.0,6.8,8.1,8.0,7.1,7.5,7.4,8.8
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Poland,:,:,:,:,:,:,:,:,:,:,:,-4.6,-4.9,-6.0,-5.7,-5.2,-4.7,-4.8,-3.7,-3.0,-2.1,-1.7,-1.2,-1.4,-1.1,0.1,0.3,-0.4,-0.6
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Portugal,:,:,:,-6.0,-7.5,-9.1,-10.0,-9.9,-8.5,-7.7,-8.1,-9.3,-9.8,-10.6,-10.6,-10.8,-8.9,-5.9,-2.0,0.1,0.8,0.8,1.1,1.2,1.0,0.3,-0.2,-1.1,-0.7
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Romania,:,:,:,:,:,:,-4.5,-4.3,-5.1,-6.0,-7.8,-9.2,-11.0,-11.9,-9.9,-7.1,-4.8,-4.8,-3.5,-2.0,-0.7,-1.0,-2.0,-3.3,-4.2,-4.8,-5.7,-7.3,-7.8
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Sweden,1.0,2.5,3.4,3.6,3.8,3.8,4.2,4.3,5.0,5.4,5.9,6.7,7.4,8.0,7.3,6.6,5.8,5.6,5.1,4.4,3.4,2.6,2.2,2.1,3.2,4.5,5.9,5.7,6.1
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Slovenia,:,:,-0.1,-0.2,-1.3,-2.3,-2.0,-0.6,0.0,-0.9,-1.8,-2.1,-2.6,-3.8,-3.5,-2.4,-0.8,0.0,1.4,3.4,4.3,4.9,5.4,6.2,6.6,6.9,6.0,3.4,2.4
Annual,Percentage of GDP - three-year average,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Current account,Balance,Rest of the world,Slovakia,:,:,:,:,:,:,:,:,:,:,:,-10.1,-8.7,-7.3,-5.3,-4.8,-4.3,-2.9,-0.3,1.9,0.9,-0.6,-1.8,-1.6,-2.3,-1.9,-2.9,-5.0,-5.4
