Annual,Purchases of existing dwellings,Euro area – 20 countries (from 2023),:,:,:,:,:,723.69,747.65,779.74,792.45,808.16,810.55,823.8,824.74,822.15,820.33,820.14,820.15,831.58,826.14,817.09
Annual,Purchases of existing dwellings,Estonia,634.81,651.81,624.21,642.45,648.08,661.37,722.47,690.02,706.6,699.24,664.13,651.11,599.67,580.42,571.99,583.08,528.74,606.25,563.86,668.97
Annual,Purchases of existing dwellings,Spain,:,570.7,554.36,520.48,439.97,436.71,490.14,587.51,705.84,822.36,843.18,862.1,871.18,867.18,855.36,843.08,788.91,823.69,844.24,844.79
Annual,Purchases of existing dwellings,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",:,:,:,:,:,760.62,779.35,799.98,806.43,818.37,823.93,830.64,830.0,820.08,818.01,805.0,802.3,808.61,800.01,792.05
Annual,Purchases of existing dwellings,European Union - 27 countries (from 2020),:,:,:,:,:,734.54,757.05,781.85,789.97,803.06,806.11,813.89,811.83,809.47,806.27,805.0,802.3,808.61,800.01,792.05
Annual,Purchases of existing dwellings,European Union - 28 countries (2013-2020),:,:,:,:,:,759.48,778.34,799.04,806.43,818.37,823.93,830.64,830.0,820.08,818.01,:,:,:,:,:
Annual,Purchases of existing dwellings,Finland,:,:,:,:,688.92,688.92,688.92,688.92,701.18,706.46,855.78,868.88,855.18,839.95,823.53,793.99,794.82,831.66,808.35,793.56
Annual,Purchases of existing dwellings,France,:,861.6,835.1,836.78,866.16,804.49,840.21,866.02,857.1,857.13,854.23,852.36,829.44,839.43,841.99,851.33,873.19,877.33,881.71,904.06
Annual,Purchases of existing dwellings,Croatia,:,:,:,613.55,615.81,542.42,581.86,615.69,622.28,674.93,681.3,845.12,835.77,857.15,885.74,878.18,899.25,872.49,865.23,841.12
Annual,Purchases of existing dwellings,Hungary,:,:,:,857.11,857.11,854.07,917.48,929.51,955.7,959.61,954.6,964.44,952.08,945.98,917.99,882.16,866.42,871.38,872.47,901.64
Annual,Purchases of existing dwellings,Ireland,:,:,:,:,868.6,688.28,748.56,853.89,878.19,889.2,875.72,862.8,825.7,786.69,751.62,754.89,757.71,808.75,786.81,772.21 p
Annual,Purchases of existing dwellings,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1000.0,1000.0,1000.0,:
Annual,Purchases of existing dwellings,Italy,:,:,:,:,:,651.56,683.95,703.71,698.47,709.83,753.15,790.48,797.71,813.04,834.35,832.63,832.52,838.46,822.84,826.41
Annual,Purchases of existing dwellings,Lithuania,:,734.53,653.24,657.68,535.82,675.58,814.79,843.52,780.9,820.29,752.46,744.83,702.09,672.47,665.61,672.81,608.86,675.46,614.41,641.37
Annual,Purchases of existing dwellings,Luxembourg,:,:,:,608.53,591.04,675.27,639.5,620.25,615.35,648.18,640.87,642.97,685.49,670.74,689.04,646.58,666.13,716.25,745.16,793.22
Annual,Purchases of existing dwellings,Latvia,:,796.2,807.14,820.06,813.8,764.76,869.17,822.45,786.75,773.42,796.59,823.9,848.22,840.46,830.68,812.52,754.64,805.05,770.53,777.5
Annual,Purchases of existing dwellings,Malta,:,:,:,258.90 e,258.90 e,258.9,282.22,273.69,274.42,248.79,261.16,210.52,251.31,247.68,240.48,231.81,235.62,224.9,246.36,243.13
Annual,Purchases of existing dwellings,Netherlands,782.62,762.11,774.01,775.9,824.22,818.39,776.64,857.58,888.97,891.73,854.6,854.82,866.98,861.98,860.14,875.64,855.6,851.48,865.27,900.9
Annual,Purchases of existing dwellings,Norway,:,:,:,508.77,560.1,659.97,726.75,673.69,629.08,681.91,700.83,696.33,640.13,642.28,643.62,671.61,701.72,730.46,701.56,728.69
Annual,Purchases of existing dwellings,Poland,:,:,:,:,:,670.68,667.41,650.21,561.52,554.02,559.16,522.35,520.12,544.9,533.0,576.16,520.00 e,528.00 e,482.00 e,494.0
Annual,Purchases of existing dwellings,Portugal,:,:,:,:,524.52,528.2,536.27,565.34,610.95,614.71,662.1,719.59,773.79,804.4,806.52,775.34,742.22,761.47,752.19,709.15
Annual,Purchases of existing dwellings,Romania,:,:,:,:,832.3,832.3,858.95,891.13,901.21,903.23,892.07,880.93,810.99,795.48,813.05,742.08,790.11,673.29,662.59,655.37
Annual,Purchases of existing dwellings,Sweden,801.18,799.74,816.97,811.27,788.69,768.8,805.87,825.78,832.24,844.78,864.92,875.51,857.47,817.75,788.91,791.28,831.43,866.76,851.22,833.44
Annual,Purchases of existing dwellings,Slovenia,:,:,630.91,577.87,584.43,511.17,573.95,629.07,686.61,713.53,830.2,833.13,853.19,835.75,836.8,900.95,956.39,906.21,914.83,851.44
Annual,Purchases of existing dwellings,Slovakia,:,:,:,:,:,666.49 e,673.1,677.44,685.49,681.74,685.24,729.77,703.94,672.84,612.3,553.99,607.22,613.24,752.92,827.54
Annual,Purchases of existing dwellings,United Kingdom,883.37,894.09,916.96,880.59,899.35,915.02,915.31,910.13,910.05,912.07,932.08,932.08,944.15,887.3,894.33,872.53,:,:,:,:
Annual,Purchases of newly built dwellings,Austria,:,:,:,:,:,296.55,290.27,293.0,307.75,338.57,407.49,270.1,238.77,287.29,289.67,326.76,347.09,343.61,316.47,222.41
Annual,Purchases of newly built dwellings,Belgium,267.53,259.64,260.34,247.47,272.73,199.19,184.87,189.31,183.5,180.25,187.17,238.29,183.64,247.82,217.93,217.0,234.37,203.18,185.93,214.01
Annual,Purchases of newly built dwellings,Bulgaria,100.0,100.0,100.0,100.0,100.0,100.0,100.0,423.75,410.16,404.43,394.11,372.14,349.78,331.2,336.38,369.79,376.32,381.19,381.76,367.86 p
Annual,Purchases of newly built dwellings,Cyprus,:,:,:,:,:,761.28,761.28,725.44,741.84,714.24,715.91,714.24,705.31,738.03,775.54,816.64,809.3,772.27,756.4,759.33
Annual,Purchases of newly built dwellings,Czechia,:,:,:,147.04 e,147.04 e,147.04,145.87,143.67,64.23,64.23,46.14,105.99,117.24,120.5,102.64,117.64,160.08,188.63,161.9,182.65
Annual,Purchases of newly built dwellings,Germany,139.89 e,139.89 e,139.89 e,139.89,132.02,129.87,123.95,120.74,128.47,128.97,149.17,148.99,150.05,154.77,165.93,160.19,144.21,136.03,162.06,227.71
Annual,Purchases of newly built dwellings,Denmark,6.83,6.98,40.72,53.37,39.82,28.78,15.02,8.05,6.59,7.08,5.74,5.73,6.51,6.59,11.91,9.8,12.99,8.93,7.54,6.69
Annual,Purchases of newly built dwellings,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",:,:,:,:,:,274.74,251.88,219.53,206.25,190.94,188.55,176.35,175.32,178.09,180.14,180.28,180.41,168.73,173.85,182.9
Annual,Purchases of newly built dwellings,Euro area - 19 countries  (2015-2022),:,:,:,:,:,274.99,251.17,219.05,206.36,190.87,188.55,176.35,175.32,178.09,180.14,180.28,180.41,168.73,174.17,183.1
Annual,Purchases of newly built dwellings,Euro area – 20 countries (from 2023),:,:,:,:,:,276.3,252.33,220.26,207.54,191.81,189.44,176.19,175.24,177.84,179.66,179.85,179.84,168.41,173.85,182.9
Annual,Purchases of newly built dwellings,Estonia,365.19,348.19,375.79,357.55,351.92,338.63,277.53,309.98,293.4,300.76,335.87,348.89,400.33,419.58,428.01,416.92,471.26,393.75,436.14,331.03
Annual,Purchases of newly built dwellings,Spain,:,429.3,445.64,479.52,560.03,563.29,509.86,412.49,294.16,177.64,156.82,137.9,128.82,132.82,144.64,156.92,211.09,176.31,155.76,155.21
Annual,Purchases of newly built dwellings,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",:,:,:,:,:,239.37,220.65,200.0,193.56,181.63,176.07,169.36,170.04,179.93,182.0,195.01,197.7,191.38,199.99,207.97
Annual,Purchases of newly built dwellings,European Union - 27 countries (from 2020),:,:,:,:,:,265.47,242.94,218.18,210.01,196.92,193.9,186.11,188.17,190.52,193.73,195.01,197.7,191.38,199.99,207.97
Annual,Purchases of newly built dwellings,European Union - 28 countries (2013-2020),:,:,:,:,:,240.5,221.65,200.97,193.56,181.63,176.07,169.36,170.04,179.93,182.0,:,:,:,:,:
Annual,Purchases of newly built dwellings,Finland,:,:,:,:,311.08,311.08,311.08,311.08,298.82,293.54,144.22,131.12,144.82,160.05,176.47,206.01,205.18,168.34,191.65,206.44
Annual,Purchases of newly built dwellings,France,:,138.4,164.9,163.22,133.84,195.51,159.79,133.98,142.9,142.87,145.77,147.64,170.56,160.57,158.01,148.67,126.81,122.67,118.29,95.94
Annual,Purchases of newly built dwellings,Croatia,:,:,:,386.45,384.19,457.58,418.14,384.31,377.72,325.07,318.7,154.88,164.23,142.85,114.26,121.82,100.75,127.51,134.77,158.88
Annual,Purchases of newly built dwellings,Hungary,:,:,:,142.89,142.89,145.93,82.52,70.49,44.3,40.39,45.4,35.56,47.92,54.02,82.01,117.84,133.58,128.62,127.53,98.36
Annual,Purchases of newly built dwellings,Ireland,:,:,:,:,131.4,311.72,251.44,146.11,121.81,110.8,124.28,137.2,174.3,213.31,248.38,245.11,242.29,191.25,213.19,227.79 p
Annual,Purchases of newly built dwellings,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:
Annual,Purchases of newly built dwellings,Italy,:,:,:,:,:,348.44,316.05,296.29,301.53,290.17,246.85,209.52,202.29,186.96,165.65,167.37,167.48,161.54,177.16,173.59
Annual,Purchases of newly built dwellings,Lithuania,:,265.47,346.76,342.32,464.18,324.42,185.21,156.48,219.1,179.71,247.54,255.17,297.91,327.53,334.39,327.19,391.14,324.54,385.59,358.64
Annual,Purchases of newly built dwellings,Luxembourg,:,:,:,391.47,408.96,324.73,360.5,379.75,384.65,351.82,359.13,357.03,314.52,329.26,310.96,353.42,333.87,283.75,254.84,206.78
Annual,Purchases of newly built dwellings,Latvia,:,203.8,192.86,179.94,186.2,235.24,130.83,177.55,213.25,226.58,203.41,176.1,151.78,159.54,169.32,187.48,245.36,194.95,229.47,222.5
Annual,Purchases of newly built dwellings,Malta,:,:,:,741.10 e,741.10 e,741.1,717.78,726.31,725.58,751.21,738.84,789.48,748.69,752.32,759.52,768.19,764.38,775.1,753.64,756.87
Annual,Purchases of newly built dwellings,Netherlands,217.38,237.89,225.99,224.1,175.78,181.61,223.36,142.42,111.03,108.27,145.4,145.18,133.02,138.02,139.86,124.36,144.4,148.52,134.73,99.1
Annual,Purchases of newly built dwellings,Norway,:,:,:,491.23,439.9,340.03,273.25,326.31,370.92,318.09,299.17,303.67,359.87,357.72,356.38,328.39,298.28,269.54,298.44,271.31
Annual,Purchases of newly built dwellings,Poland,:,:,:,:,:,329.32,332.59,349.79,438.48,445.98,440.84,477.65,479.88,455.1,467.01,423.84,480.00 e,472.00 e,518.00 e,506.0
Annual,Purchases of newly built dwellings,Portugal,:,:,:,:,475.48,471.8,463.73,434.66,389.05,385.29,337.9,280.41,226.21,195.6,193.48,224.66,257.78,238.53,247.81,290.85
Annual,Purchases of newly built dwellings,Romania,:,:,:,:,167.7,167.7,141.05,108.87,98.79,96.77,107.93,119.07,189.01,204.52,186.95,257.92,209.89,326.71,337.41,344.64
Annual,Purchases of newly built dwellings,Sweden,198.82,200.26,183.03,188.73,211.31,231.2,194.13,174.22,167.76,155.22,135.08,124.49,142.53,182.25,211.09,208.72,168.57,133.24,148.78,166.56
Annual,Purchases of newly built dwellings,Slovenia,:,:,369.09,422.13,415.57,488.83,426.05,370.93,313.39,286.47,169.8,166.87,146.81,164.25,163.2,99.05,43.61,93.79,85.17,148.56
Annual,Purchases of newly built dwellings,Slovakia,:,:,:,:,:,333.51 e,326.9,322.56,314.51,318.26,314.76,270.23,296.06,327.16,387.7,446.01,392.78,386.76,247.08,172.46
Annual,Purchases of newly built dwellings,United Kingdom,116.63,105.91,83.04,119.41,100.65,84.98,84.69,89.87,89.95,87.93,67.92,67.92,55.85,112.7,105.67,127.47,:,:,:,:
Annual,Total,Austria,:,:,:,:,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Belgium,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Bulgaria,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.00 p
Annual,Total,Cyprus,:,:,:,:,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Czechia,:,:,:,1000.00 e,1000.00 e,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Germany,1000.00 e,1000.00 e,1000.00 e,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Denmark,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Euro area - 19 countries  (2015-2022),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Euro area – 20 countries (from 2023),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Estonia,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Spain,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,European Union - 27 countries (from 2020),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,European Union - 28 countries (2013-2020),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,:,:,:,:,:
Annual,Total,Finland,:,:,:,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,France,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Croatia,:,:,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Hungary,:,:,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Ireland,:,:,:,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.00 p
Annual,Total,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1000.0,1000.0,1000.0,:
Annual,Total,Italy,:,:,:,:,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Lithuania,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Luxembourg,:,:,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Latvia,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Malta,:,:,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Netherlands,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Norway,:,:,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Poland,:,:,:,:,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.00 e,1000.00 e,1000.00 e,1000.0
Annual,Total,Portugal,:,:,:,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Romania,:,:,:,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Sweden,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Slovenia,:,:,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,Slovakia,:,:,:,:,:,1000.00 e,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
Annual,Total,United Kingdom,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,:,:,:,:
