Annual,Percentage of total,Slovenia,21.2,24.4,20.2,18.7,23.8,24.4,21.2,21.2,30.1,29.1,21.0,24.0,27.3,21.2,24.4,21.0
Annual,Percentage of total,Slovakia,4.6,7.7,11.0,17.5,19.0,14.6,16.0,18.5,22.0,13.9,11.9,12.5,15.9,19.8,6.0,12.8
Annual,Percentage of total,United Kingdom,8.5,9.4,8.9,10.1,11.0,12.3,9.1,7.6,9.5,8.9,11.4,14.7,14.9,:,:,:
Annual,Thousand tonnes,Austria,4882.0,548.0,498.0,420.0,433.0,340.0,375.0,301.0,255.0,312.0,388.0,339.0,344.0,524.0,808.0,760.0
Annual,Thousand tonnes,Belgium,3314.0,3137.0,2652.0,3135.0,2738.0,2945.0,3209.0,2753.0,3743.0,2991.0,3393.0,3204.0,3007.0,3734.0,4484.0,2950.0
Annual,Thousand tonnes,Bulgaria,:,:,:,791.0,:,:,:,:,1725.0,:,:,:,:,1782.0,1813.0,1433.0
Annual,Thousand tonnes,Cyprus,16.0,9.0,:,:,14.0,11.0,7.0,5.0,6.0,8.0,10.0,9.0,11.0,:,15.0,12.0
Annual,Thousand tonnes,Czechia,2509.0,3130.0,2028.0,2714.0,3411.0,2748.0,3325.0,2873.0,2947.0,2087.0,2092.0,1483.0,1914.0,2992.0,2757.0,2914.0
Annual,Thousand tonnes,Germany,35144.0,44647.0,40150.0,36822.0,38768.0,35921.0,34988.0,33054.0,34248.0,34332.0,35014.0,36814.0,36115.0,36791.0,39237.0,38877.0
Annual,Thousand tonnes,Estonia,318.0,:,:,209.0,:,:,:,:,284.0,:,:,:,465.0,253.0,:,:
Annual,Thousand tonnes,Greece,:,:,:,:,:,531.0,:,:,:,:,:,:,:,:,824.0,:
Annual,Thousand tonnes,Spain,8397.0,7239.0,5474.0,6801.0,4944.0,4032.0,5258.0,5594.0,5731.0,7310.0,8043.0,6637.0,7001.0,5534.0,5799.0,7326.0
Annual,Thousand tonnes,European Union - 27 countries (from 2020),:,96340.0,80581.0,78489.0,83700.0,77742.0,77698.0,77087.0,78448.0,80947.0,84260.0,82606.0,83060.0,81216.0,89231.0,87468.0
Annual,Thousand tonnes,European Union - 28 countries (2013-2020),:,102928.0,85117.0,84555.0,91081.0,85996.0,84167.0,81777.0,83902.0,85781.0,91098.0,91540.0,91399.0,:,:,:
Annual,Thousand tonnes,Finland,:,:,:,:,:,1153.0,:,1191.0,:,2100.0,2072.0,1951.0,1889.0,:,1463.0,1958.0
Annual,Thousand tonnes,France,8569.0,8770.0,7189.0,8412.0,9226.0,7719.0,7772.0,7317.0,7120.0,8817.0,9047.0,9034.0,8811.0,6297.0,7753.0,8418.0
Annual,Thousand tonnes,Hungary,:,:,738.0,639.0,770.0,873.0,929.0,953.0,969.0,927.0,892.0,722.0,708.0,517.0,614.0,564.0
Annual,Thousand tonnes,Lithuania,366.0,219.0,191.0,342.0,372.0,470.0,717.0,881.0,610.0,792.0,1342.0,1455.0,1562.0,1468.0,3063.0,2490.0
Annual,Thousand tonnes,Luxembourg,:,667.0,846.0,640.0,611.0,917.0,813.0,1090.0,688.0,584.0,472.0,265.0,312.0,162.0,206.0,211.0
Annual,Thousand tonnes,Latvia,:,122.0,:,:,:,196.0,:,:,:,:,:,:,:,:,475.0,:
Annual,Thousand tonnes,Netherlands,5383.0,6324.0,6829.0,4728.0,5169.0,4581.0,3502.0,4134.0,3398.0,3190.0,3111.0,3731.0,3180.0,3429.0,3535.0,3197.0
Annual,Thousand tonnes,Norway,:,:,1357.0,1204.0,1470.0,1601.0,1310.0,1948.0,1341.0,1599.0,1307.0,1365.0,1817.0,1395.0,2035.0,1301.0
Annual,Thousand tonnes,Poland,2590.0,2937.0,3218.0,2835.0,4259.0,2081.0,3473.0,:,:,:,3372.0,:,:,:,:,:
Annual,Thousand tonnes,Portugal,:,634.0,:,:,:,2558.0,3078.0,3734.0,3801.0,3898.0,4620.0,4220.0,3918.0,3367.0,3303.0,3830.0
Annual,Thousand tonnes,Romania,11130.0,12125.0,4757.0,3197.0,3284.0,3675.0,2113.0,1848.0,1793.0,490.0,413.0,308.0,441.0,371.0,628.0,352.0
Annual,Thousand tonnes,Sweden,956.0,1552.0,1581.0,3466.0,4831.0,:,4637.0,:,:,:,:,:,:,:,:,2069.0
Annual,Thousand tonnes,Slovenia,458.0,583.0,464.0,498.0,585.0,472.0,479.0,693.0,875.0,1114.0,846.0,897.0,988.0,789.0,887.0,984.0
Annual,Thousand tonnes,Slovakia,312.0,406.0,552.0,597.0,704.0,583.0,462.0,905.0,952.0,849.0,843.0,753.0,934.0,815.0,343.0,631.0
Annual,Thousand tonnes,United Kingdom,6591.0,6588.0,4536.0,6065.0,7381.0,8254.0,6469.0,4690.0,5452.0,4834.0,6837.0,8935.0,8339.0,:,:,:
