Annual,Number,Spain,46076.0,47144.0,44956.0,41903.0,42756.0,44370.0,44197.0,45104.0,47571.0,51882.0,56096.0,59375.0,61054.0,64021.0,67100.0
Annual,Number,Finland,3432.0,3322.0,3092.0,3248.0,2836.0,2772.0,2663.0,2887.0,3110.0,3469.0,3463.0,3535.0,3883.0,3477.0,3370.0
Annual,Number,France,51134.0,53758.0,53178.0,54014.0,54442.0,53667.0,53948.0,48835.0,47005.0,53463.0,55407.0,59246.0,59197.0,59522.0,60403.0
Annual,Number,Croatia,:,:,:,:,:,:,:,2623.0,2679.0,2641.0,2803.0,3010.0,3485.0,3833.0,4290.0
Annual,Number,Hungary,13196.0,12697.0,12455.0,12763.0,13405.0,14366.0,15110.0,15539.0,17275.0,17838.0,16507.0,16543.0,15720.0,14740.0,14743.0
Annual,Number,Ireland,2801.0,2053.0,2032.0,2139.0,2424.0,2620.0,2741.0,2887.0,3025.0,3028.0,2986.0,3138.0,3151.0,3191.0,3321.0
Annual,Number,Iceland,:,:,:,:,:,:,:,78.0,110.0,107.0,112.0,115.0,119.0,119.0,115.0
Annual,Number,Italy,51231.0,52041.0,49102.0,48747.0,50527.0,49173.0,52870.0,54039.0,55751.0,55670.0,54237.0,56068.0,59523.0,39005.0,48693.0
Annual,Number,Liechtenstein,:,:,76.0,91.0,82.0,65.0,71.0,69.0,86.0,67.0,67.0,59.0,62.0,48.0,38.0
Annual,Number,Lithuania,10324.0,11776.0,13228.0,11980.0,13205.0,13813.0,14207.0,8667.0,10750.0,11345.0,8957.0,7838.0,7951.0,7982.0,7770.0
Annual,Number,Luxembourg,418.0,452.0,453.0,427.0,443.0,392.0,386.0,400.0,341.0,391.0,455.0,577.0,735.0,738.0,666.0
Annual,Number,Latvia,:,:,9457.0,10316.0,12736.0,10070.0,8815.0,8831.0,8673.0,8358.0,8222.0,7666.0,6998.0,6636.0,6548.0
Annual,Number,Montenegro,:,:,:,:,:,:,:,671.0,669.0,715.0,744.0,802.0,816.0,852.0,961.0
Annual,Number,North Macedonia,:,1297.0,1132.0,1007.0,965.0,1121.0,1238.0,1425.0,1398.0,1291.0,1545.0,1791.0,2081.0,2090.0,2050.0
Annual,Number,Malta,:,204.0,196.0,189.0,254.0,260.0,230.0,246.0,257.0,283.0,278.0,298.0,294.0,375.0,382.0
Annual,Number,Netherlands,8631.0,9298.0,10777.0,12348.0,12418.0,12593.0,12813.0,12700.0,13743.0,14137.0,15189.0,17376.0,17860.0,16536.0,15540.0
Annual,Number,Norway,2650.0,2670.0,2610.0,2602.0,2536.0,2466.0,2512.0,2548.0,2762.0,2832.0,2944.0,3028.0,3124.0,3250.0,3420.0
Annual,Number,Poland,61895.0,61694.0,65819.0,57320.0,57424.0,59180.0,54842.0,65336.0,80004.0,80990.0,80692.0,79344.0,82656.0,87669.0,90199.0
Annual,Number,Portugal,11079.0,10023.0,11829.0,13743.0,14167.0,14330.0,13086.0,12728.0,13210.0,13772.0,13635.0,12956.0,12687.0,12446.0,11587.0
Annual,Number,Romania,44521.0,43990.0,45309.0,42445.0,45121.0,52149.0,49790.0,48267.0,49840.0,48081.0,42815.0,39031.0,36700.0,34038.0,29390.0
Annual,Number,Serbia,:,:,:,:,:,:,:,:,:,6283.0,7128.0,7653.0,8078.0,7862.0,8970.0
Annual,Number,Sweden,5697.0,6210.0,6285.0,5745.0,5196.0,5279.0,5280.0,5453.0,6060.0,6478.0,6726.0,7291.0,7016.0,7151.0,6740.0
Annual,Number,Slovenia,960.0,879.0,648.0,614.0,768.0,793.0,935.0,1136.0,1155.0,1120.0,1099.0,1126.0,1132.0,1127.0,1336.0
Annual,Number,Slovakia,:,:,7979.0,8168.0,7656.0,6897.0,6904.0,7136.0,7509.0,7849.0,8829.0,9504.0,9289.0,8657.0,8235.0
Annual,Number,Türkiye,34023.0,43539.0,49510.0,56362.0,60843.0,66096.0,67676.0,50628.0,55804.0,59512.0,63796.0,58016.0,55966.0,70524.0,90732.0
Annual,Number,England and Wales,45633.0,49392.0,51265.0,55537.0,61940.0,65771.0,65594.0,65666.0,67056.0,71218.0,73657.0,74488.0,76190.0,77982.0,79734.0
Annual,Number,Scotland (NUTS 2021),5637.0,5585.0,5626.0,5993.0,6059.0,6029.0,5975.0,5869.0,6182.0,6452.0,6606.0,6776.0,6856.0,7187.0,7376.0
Annual,Number,Northern Ireland (UK) (NUTS 2021),1902.0,1911.0,1740.0,1640.0,1555.0,1454.0,1158.0,1011.0,872.0,1029.0,1128.0,1219.0,1325.0,1501.0,1484.0
