Time frequency,Sex,Age class,Unit of measure,Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Males,From 40 to 64 years,Percentage,Lithuania,7.0,8.0,10.0,10.0,24.0,10.0,6.0,4.0,5.0,11.0,35 b,31.0,32.0
Annual,Males,From 40 to 64 years,Percentage,Luxembourg,:,:,:,:,17.0,18.0,:,:,:,:,:,:,:
Annual,Males,From 40 to 64 years,Percentage,Latvia,28.0,43.0,31.0,33.0,37.0,44.0,38.0,42.0,38.0,57.0,57 b,47.0,51.0
Annual,Males,From 40 to 64 years,Percentage,North Macedonia,24.0,34.0,28.0,28.0,39.0,44.0,:,:,:,:,:,:,:
Annual,Males,From 40 to 64 years,Percentage,Malta,15.0,:,23.0,16.0,15.0,:,14.0,26.0,:,:,:,:,:
Annual,Males,From 40 to 64 years,Percentage,Netherlands,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,1 b,2.0,1.0
Annual,Males,From 40 to 64 years,Percentage,Norway,15.0,14.0,14.0,13.0,13.0,13.0,11.0,11.0,13.0,13.0,21 b,18.0,19.0
Annual,Males,From 40 to 64 years,Percentage,Poland,13.0,12.0,14.0,12.0,10.0,11.0,7.0,10.0,8.0,10.0,8 b,5.0,8.0
Annual,Males,From 40 to 64 years,Percentage,Portugal,23.0,20.0,18.0,21.0,23.0,21.0,22.0,25.0,26.0,28.0,29 b,28.0,25.0
Annual,Males,From 40 to 64 years,Percentage,Romania,14.0,12.0,11.0,11.0,14.0,11.0,12.0,11.0,12.0,13.0,18 b,14.0,13.0
Annual,Males,From 40 to 64 years,Percentage,Sweden,10.0,10.0,10.0,9.0,9.0,10.0,11.0,9.0,10.0,11.0,15 b,11.0,10.0
Annual,Males,From 40 to 64 years,Percentage,Slovenia,10.0,14.0,8.0,5.0,6.0,7.0,8.0,7.0,10.0,12.0,30 b,25.0,29.0
Annual,Males,From 40 to 64 years,Percentage,Slovakia,3.0,:,:,3.0,2.0,2.0,3.0,2.0,:,5.0,7 b,:,:
Annual,Males,From 40 to 64 years,Percentage,Türkiye,52.0,50.0,49.0,50.0,49.0,52.0,52.0,50.0,48.0,36.0,:,:,:
Annual,Males,From 40 to 64 years,Percentage,United Kingdom,7.0,8.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,:,:,:
Annual,Total,From 25 to 39 years,Percentage,Austria,9.0,8.0,9.0,9.0,8.0,9.0,9.0,10.0,11.0,10.0,7 b,7.0,6.0
Annual,Total,From 25 to 39 years,Percentage,Belgium,:,:,:,:,:,:,:,17.0,19.0,20.0,18 b,19.0,16.0
Annual,Total,From 25 to 39 years,Percentage,Bulgaria,15.0,23.0,13.0,10.0,14.0,15.0,15.0,9.0,9.0,15.0,11 b,13.0,9.0
Annual,Total,From 25 to 39 years,Percentage,Switzerland,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,7 b,7.0,7.0
Annual,Total,From 25 to 39 years,Percentage,Cyprus,4.0,5.0,5.0,5.0,6.0,5.0,7.0,5.0,5.0,4.0,13 b,3.0,6.0
Annual,Total,From 25 to 39 years,Percentage,Czechia,6.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,13 b,20.0,10.0
Annual,Total,From 25 to 39 years,Percentage,Germany,:,:,:,:,:,:,:,:,:,:,11 b,11.0,9.0
Annual,Total,From 25 to 39 years,Percentage,Denmark,19.0,20.0,20.0,20.0,19.0,16.0,21.0,20.0,21.0,22.0,17 b,15.0,14.0
Annual,Total,From 25 to 39 years,Percentage,Estonia,12.0,13.0,11.0,9.0,9.0,12.0,16.0,14.0,13.0,10.0,23 b,22.0,14.0
Annual,Total,From 25 to 39 years,Percentage,Greece,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,15 b,20.0,25.0
Annual,Total,From 25 to 39 years,Percentage,Spain,15.0,14.0,14.0,15.0,16.0,17.0,18.0,17.0,18.0,18.0,23 b,23.0,24.0
Annual,Total,From 25 to 39 years,Percentage,Finland,19.0,20.0,19.0,16.0,16.0,16.0,16.0,15.0,17.0,18.0,19 b,16.0,14.0
Annual,Total,From 25 to 39 years,Percentage,France,6.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,10 b,8.0,8.0
Annual,Total,From 25 to 39 years,Percentage,Croatia,:,:,:,:,8.0,12.0,:,13.0,:,:,6 b,20.0,17.0
Annual,Total,From 25 to 39 years,Percentage,Hungary,8.0,8.0,7.0,6.0,8.0,22.0,20.0,17.0,18.0,27.0,19 b,14.0,18.0
Annual,Total,From 25 to 39 years,Percentage,Ireland,4.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,7.0,5.0,9 b,8.0,9.0
Annual,Total,From 25 to 39 years,Percentage,Iceland,:,:,27.0,22.0,25.0,21.0,20.0,24.0,22.0,23.0,26 b,20.0,27.0
Annual,Total,From 25 to 39 years,Percentage,Italy,8.0,6.0,9.0,9.0,8.0,7.0,7.0,8.0,7.0,7.0,12 b,9.0,7.0
Annual,Total,From 25 to 39 years,Percentage,Lithuania,6.0,8.0,12.0,7.0,21.0,17.0,11.0,6.0,11.0,14.0,48 b,37.0,34.0
Annual,Total,From 25 to 39 years,Percentage,Luxembourg,:,:,:,:,13.0,12.0,:,:,:,:,:,:,:
Annual,Total,From 25 to 39 years,Percentage,Latvia,34.0,34.0,28.0,39.0,42.0,44.0,43.0,42.0,30.0,43.0,40 b,44.0,48.0
Annual,Total,From 25 to 39 years,Percentage,North Macedonia,38.0,27.0,47.0,31.0,39.0,28.0,:,:,:,:,:,:,:
Annual,Total,From 25 to 39 years,Percentage,Malta,5.0,12.0,10.0,5.0,5.0,8.0,5.0,:,:,:,:,:,:
Annual,Total,From 25 to 39 years,Percentage,Netherlands,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2 b,2.0,2.0
Annual,Total,From 25 to 39 years,Percentage,Norway,11.0,12.0,12.0,12.0,10.0,12.0,11.0,12.0,11.0,12.0,17 b,17.0,19.0
Annual,Total,From 25 to 39 years,Percentage,Poland,15.0,14.0,14.0,11.0,10.0,10.0,12.0,12.0,10.0,9.0,10 b,9.0,7.0
Annual,Total,From 25 to 39 years,Percentage,Portugal,22.0,18.0,21.0,21.0,18.0,22.0,24.0,24.0,28.0,24.0,23 b,28.0,24.0
Annual,Total,From 25 to 39 years,Percentage,Romania,14.0,12.0,14.0,14.0,18.0,14.0,11.0,15.0,16.0,12.0,25 b,21.0,20.0
Annual,Total,From 25 to 39 years,Percentage,Sweden,12.0,11.0,12.0,12.0,12.0,13.0,14.0,12.0,14.0,16.0,18 b,15.0,14.0
Annual,Total,From 25 to 39 years,Percentage,Slovenia,12.0,12.0,10.0,11.0,10.0,15.0,9.0,12.0,13.0,15.0,26 b,26.0,26.0
Annual,Total,From 25 to 39 years,Percentage,Slovakia,3.0,4.0,2.0,2.0,5.0,4.0,6.0,3.0,2.0,6.0,5 b,:,:
Annual,Total,From 25 to 39 years,Percentage,Türkiye,35.0,36.0,34.0,34.0,39.0,38.0,36.0,35.0,36.0,29.0,:,:,:
Annual,Total,From 25 to 39 years,Percentage,United Kingdom,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,:,:,:
Annual,Total,From 25 to 64 years,Percentage,Austria,8.0,8.0,7.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,6 b,5.0,4.0
Annual,Total,From 25 to 64 years,Percentage,Belgium,:,:,:,:,:,:,:,13.0,14.0,15.0,14 b,15.0,14.0
Annual,Total,From 25 to 64 years,Percentage,Bulgaria,14.0,17.0,13.0,12.0,15.0,14.0,14.0,9.0,9.0,13.0,12 b,12.0,6.0
Annual,Total,From 25 to 64 years,Percentage,Switzerland,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6 b,6.0,5.0
Annual,Total,From 25 to 64 years,Percentage,Cyprus,3.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,10 b,3.0,5.0
Annual,Total,From 25 to 64 years,Percentage,Czechia,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,12 b,19.0,6.0
Annual,Total,From 25 to 64 years,Percentage,Germany,:,:,:,:,:,:,:,:,:,:,9 b,9.0,9.0
Annual,Total,From 25 to 64 years,Percentage,Denmark,20.0,21.0,21.0,18.0,19.0,15.0,18.0,20.0,19.0,20.0,18 b,16.0,15.0
Annual,Total,From 25 to 64 years,Percentage,Estonia,10.0,9.0,8.0,9.0,8.0,12.0,11.0,12.0,10.0,10.0,15 b,16.0,11.0
Annual,Total,From 25 to 64 years,Percentage,Greece,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,19 b,23.0,27.0
Annual,Total,From 25 to 64 years,Percentage,Spain,14.0,13.0,13.0,14.0,15.0,15.0,16.0,16.0,15.0,16.0,21 b,20.0,21.0
Annual,Total,From 25 to 64 years,Percentage,Finland,12.0,12.0,12.0,12.0,12.0,12.0,13.0,12.0,14.0,14.0,16 b,13.0,11.0
Annual,Total,From 25 to 64 years,Percentage,France,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7 b,6.0,6.0
Annual,Total,From 25 to 64 years,Percentage,Croatia,:,3.0,:,:,5.0,9.0,4.0,7.0,5.0,5.0,5 b,12.0,8.0
Annual,Total,From 25 to 64 years,Percentage,Hungary,6.0,6.0,5.0,4.0,5.0,16.0,15.0,13.0,16.0,22.0,15 b,9.0,17.0
Annual,Total,From 25 to 64 years,Percentage,Ireland,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,8 b,5.0,5.0
Annual,Total,From 25 to 64 years,Percentage,Iceland,:,:,21.0,18.0,22.0,18.0,18.0,20.0,20.0,19.0,22 b,17.0,23.0
Annual,Total,From 25 to 64 years,Percentage,Italy,7.0,5.0,8.0,8.0,7.0,6.0,6.0,6.0,5.0,6.0,10 b,6.0,5.0
Annual,Total,From 25 to 64 years,Percentage,Lithuania,6.0,6.0,9.0,7.0,20.0,11.0,7.0,3.0,6.0,8.0,34 b,34.0,37.0
Annual,Total,From 25 to 64 years,Percentage,Luxembourg,:,:,:,:,8.0,9.0,:,:,:,:,:,:,:
Annual,Total,From 25 to 64 years,Percentage,Latvia,31.0,36.0,27.0,33.0,36.0,35.0,35.0,39.0,29.0,43.0,43 b,40.0,48.0
Annual,Total,From 25 to 64 years,Percentage,North Macedonia,29.0,28.0,34.0,28.0,36.0,34.0,:,:,:,:,:,:,:
Annual,Total,From 25 to 64 years,Percentage,Malta,6.0,7.0,7.0,7.0,6.0,6.0,5.0,7.0,:,:,:,:,:
Annual,Total,From 25 to 64 years,Percentage,Netherlands,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1 b,1.0,1.0
Annual,Total,From 25 to 64 years,Percentage,Norway,8.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,10.0,15 b,15.0,17.0
Annual,Total,From 25 to 64 years,Percentage,Poland,12.0,11.0,11.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8 b,6.0,6.0
Annual,Total,From 25 to 64 years,Percentage,Portugal,18.0,15.0,16.0,17.0,16.0,17.0,18.0,20.0,21.0,22.0,21 b,23.0,21.0
Annual,Total,From 25 to 64 years,Percentage,Romania,12.0,11.0,12.0,12.0,14.0,11.0,11.0,12.0,13.0,11.0,18 b,16.0,14.0
Annual,Total,From 25 to 64 years,Percentage,Sweden,8.0,8.0,8.0,8.0,9.0,9.0,10.0,9.0,10.0,12.0,14 b,11.0,11.0
Annual,Total,From 25 to 64 years,Percentage,Slovenia,10.0,8.0,8.0,9.0,8.0,11.0,8.0,8.0,10.0,10.0,23 b,22.0,22.0
Annual,Total,From 25 to 64 years,Percentage,Slovakia,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,5 b,2.0,2.0
Annual,Total,From 25 to 64 years,Percentage,Türkiye,37.0,36.0,35.0,36.0,38.0,38.0,37.0,36.0,38.0,28.0,:,:,:
Annual,Total,From 25 to 64 years,Percentage,United Kingdom,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,:,:,:
Annual,Total,From 40 to 64 years,Percentage,Austria,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,10.0,5 b,4.0,3.0
Annual,Total,From 40 to 64 years,Percentage,Belgium,:,:,:,:,:,:,:,11.0,12.0,13.0,12 b,13.0,14.0
Annual,Total,From 40 to 64 years,Percentage,Bulgaria,13.0,14.0,13.0,14.0,16.0,13.0,14.0,9.0,9.0,12.0,13 b,12.0,4.0
Annual,Total,From 40 to 64 years,Percentage,Switzerland,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5 b,5.0,5.0
Annual,Total,From 40 to 64 years,Percentage,Cyprus,2.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,8 b,3.0,4.0
Annual,Total,From 40 to 64 years,Percentage,Czechia,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,12 b,18.0,4.0
Annual,Total,From 40 to 64 years,Percentage,Germany,:,:,:,:,:,:,:,:,:,:,8 b,9.0,8.0
Annual,Total,From 40 to 64 years,Percentage,Denmark,20.0,21.0,22.0,18.0,18.0,14.0,16.0,20.0,17.0,19.0,19 b,17.0,15.0
Annual,Total,From 40 to 64 years,Percentage,Estonia,8.0,7.0,7.0,9.0,7.0,12.0,9.0,11.0,9.0,10.0,10 b,13.0,10.0
Annual,Total,From 40 to 64 years,Percentage,Greece,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,22 b,25.0,28.0
Annual,Total,From 40 to 64 years,Percentage,Spain,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0,20 b,18.0,19.0
Annual,Total,From 40 to 64 years,Percentage,Finland,8.0,8.0,9.0,9.0,10.0,9.0,10.0,10.0,11.0,12.0,14 b,12.0,10.0
Annual,Total,From 40 to 64 years,Percentage,France,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,6 b,4.0,5.0
Annual,Total,From 40 to 64 years,Percentage,Croatia,:,:,:,:,3.0,7.0,:,:,4.0,:,4 b,7.0,:
Annual,Total,From 40 to 64 years,Percentage,Hungary,5.0,4.0,4.0,4.0,4.0,13.0,13.0,12.0,15.0,19.0,12 b,7.0,17.0
Annual,Total,From 40 to 64 years,Percentage,Ireland,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,8 b,4.0,4.0
Annual,Total,From 40 to 64 years,Percentage,Iceland,:,:,18.0,16.0,20.0,16.0,16.0,18.0,20.0,15.0,20 b,15.0,20.0
Annual,Total,From 40 to 64 years,Percentage,Italy,6.0,5.0,7.0,8.0,6.0,5.0,6.0,5.0,5.0,5.0,9 b,5.0,4.0
Annual,Total,From 40 to 64 years,Percentage,Lithuania,6.0,6.0,8.0,7.0,19.0,9.0,6.0,3.0,4.0,6.0,30 b,33.0,38.0
Annual,Total,From 40 to 64 years,Percentage,Luxembourg,:,:,:,:,6.0,8.0,:,:,:,:,:,:,:
Annual,Total,From 40 to 64 years,Percentage,Latvia,30.0,37.0,27.0,30.0,34.0,29.0,31.0,38.0,29.0,44.0,45 b,39.0,49.0
Annual,Total,From 40 to 64 years,Percentage,North Macedonia,24.0,29.0,27.0,26.0,34.0,37.0,:,:,:,:,:,:,:
Annual,Total,From 40 to 64 years,Percentage,Malta,6.0,5.0,6.0,8.0,7.0,5.0,5.0,9.0,:,:,:,:,:
Annual,Total,From 40 to 64 years,Percentage,Netherlands,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1 b,1.0,1.0
Annual,Total,From 40 to 64 years,Percentage,Norway,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,13 b,13.0,15.0
Annual,Total,From 40 to 64 years,Percentage,Poland,11.0,9.0,10.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,7 b,5.0,5.0
Annual,Total,From 40 to 64 years,Percentage,Portugal,16.0,14.0,15.0,16.0,16.0,16.0,16.0,19.0,18.0,21.0,20 b,20.0,19.0
Annual,Total,From 40 to 64 years,Percentage,Romania,12.0,11.0,11.0,10.0,13.0,10.0,11.0,11.0,12.0,11.0,15 b,14.0,12.0
Annual,Total,From 40 to 64 years,Percentage,Sweden,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,9.0,11 b,8.0,9.0
Annual,Total,From 40 to 64 years,Percentage,Slovenia,8.0,6.0,6.0,7.0,6.0,8.0,7.0,6.0,8.0,8.0,22 b,19.0,20.0
Annual,Total,From 40 to 64 years,Percentage,Slovakia,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4 b,1.0,2.0
Annual,Total,From 40 to 64 years,Percentage,Türkiye,38.0,36.0,35.0,37.0,38.0,39.0,38.0,37.0,39.0,28.0,:,:,:
Annual,Total,From 40 to 64 years,Percentage,United Kingdom,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,:,:,:
