Time frequency,National accounts indicator (ESA 2010),Unit of measure,Geopolitical entity (reporting)\Time,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Greece,30.3,32.5,32.2,31.2,34.8,38.6,39.6,31.5,40.3,49.0 p,43.7 p,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Spain,32.8,33.2,33.3,33.6,34.9,34.9,34.7,30.5,33.8,39.8 p,38.1 p,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),44.2,44.8,46.2,45.8,47.4,48.2,48.5,45.7,49.6,55.2,51.9,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Finland,38.3,36.8,35.8,35.3,38.2,39.1,40.6,36.2,39.9,46.3,42.8,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),France,30.6,30.7,31.7,31.5,32.3,32.9,32.9,28.6,31.3,36.5 p,34.3 p,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Croatia,39.5,42.4,45.4,46.6,48.9,49.1,50.5,41.3,49.8,59.5,52.9 p,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Hungary,85.4,87.0,87.4,86.1,85.7,83.4,81.1,78.1,79.4,89.5,81.2 p,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Ireland,104.8,110.3,122.9,124.2,124.8,123.0,127.3,135.5,133.1,136.7,135.1,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Iceland,53.2,51.5,51.7,47.5,45.7,46.0,43.7,33.3,37.3,45.7,43.6,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Italy,28.2,28.6,29.1,28.8,30.1,30.8,30.9,28.7,31.2,35.1,33.7,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Lithuania,79.0,72.6,68.6,67.7,73.6,74.5,76.8,72.4,79.6,86.8,76.5,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Luxembourg,176.4,182.8,191.8,191.1,192.7,197.5,206.4,203.1,213.2,211.3,212.5,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Latvia,62.6,63.6,62.6,61.9,64.1,63.9,62.5,62.7,66.8,77.5,67.0,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Montenegro,41.3,40.1,42.1,40.6,41.1,42.9,43.8,26.0,42.8,51.5,50.0,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),North Macedonia,43.4,47.7,48.7,50.7,55.1,60.4,62.4,57.8,65.4,72.8,67.8 p,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Malta,97.7,96.9,108.7,113.2,116.6,123.3,124.5,136.0,118.6,128.4,122.9,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Netherlands,80.4,81.4,84.0,80.9,85.2,87.1,85.3,81.2,86.5,96.4,88.5,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Norway,39.9,39.7,38.6,35.9,36.7,38.2,36.6,32.2,43.0,55.5,47.2,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Poland,45.8,46.2,47.2,49.9,51.7,52.2,52.6,52.4,57.0,62.4,58.1,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Portugal,39.6,40.2,40.7,40.4,42.9,43.7,43.7,37.3,41.5,49.5,47.3 e,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Romania,40.2,41.5,41.3,42.4,42.3,41.5,40.1,36.8,40.5,43.4,39.2 p,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Serbia,38.2,40.3,43.4,46.5,48.1,48.7,49.0,46.1,52.3,60.7 p,55.1 p,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Sweden,42.7,43.5,43.7,42.9,43.9,45.9,48.2,44.3,47.3,53.9,55.2,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Slovenia,75.0,76.7,77.7,78.4,83.9,85.6,84.4,78.3,84.0,94.0,83.3,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Slovakia,92.9,90.4,90.7,92.3,94.0,94.9,91.8,84.3,90.7,99.0,91.9,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Türkiye,23.8,25.2,24.5,23.1,26.0,31.2,33.1,29.1,35.7,38.6,31.9,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),United Kingdom,29.9,28.2,27.3,28.2,30.1,30.9,31.1,:,:,:,:,:
Annual,Exports of goods and services,Percentage of gross domestic product (GDP),Kosovo*,23.0,23.5,22.5,23.8,27.3,29.1,29.3,21.7,33.4,38.6,39.6,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Albania,11.1,9.3,7.5,6.7,6.9,7.7,6.5 b,5.9,8.3,10.7,8.4 p,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Austria,38.5,38.2,37.7,37.0,38.1,38.9,38.5,36.6,41.1,44.3,41.8,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Bosnia and Herzegovina,24.8,25.0,24.9 b,25.4,29.4,30.7,28.4,27.1,32.5,35.9,31.1,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Belgium,58.2,57.0,54.3,56.7,60.1,60.5,59.7,56.9,66.9,71.8,60.5 p,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Bulgaria,50.4,48.9,47.9,47.4,51.3,49.4,47.5,44.0,48.2,54.8,46.0,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Switzerland,53.7,46.5,45.0,47.5,47.3,47.6,47.5,47.6,53.8,57.5 p,54.7 p,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Cyprus,15.0,15.3,16.0,13.7,13.7,16.9,13.2,13.3,14.6,17.1,13.8 p,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Czechia,64.3,69.4,67.6,65.7,65.2,63.2,60.0,57.2,60.0,61.2,57.4,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Germany,34.2,33.9,34.2,33.2,33.6,33.6,33.1,30.7,33.3 p,35.4 p,33.6 p,32.5 p
Annual,Exports of goods,Percentage of gross domestic product (GDP),Denmark,34.1,33.9,34.4,33.3,33.6,33.6,34.7,33.5,34.6,37.1,39.5,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),31.9,31.8,32.5,31.9,32.9,33.3,32.9,31.3,34.2,37.8,34.7,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Euro area – 20 countries (from 2023),31.8,31.7,32.4,31.8,32.9,33.2,32.8,31.3,34.2,37.8,34.6,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Estonia,57.2,54.1,50.9,50.6,49.2,47.6,46.8,47.7,52.2,56.4,47.2,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Greece,14.8,14.9,14.1,14.1,15.8,18.1,17.9,18.0,21.4,26.1 p,22.0 p,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Spain,23.2,23.3,23.3,23.2,24.1,24.1,23.6,23.6,25.7,28.3 p,25.9 p,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),32.9,32.9,33.4,32.9,33.9,34.3,34.0,32.5,35.3,39.0,36.0,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Finland,28.8,27.2,25.2,24.4,26.5,27.1,27.2,24.9,28.2,33.4,30.7,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),France,21.4,21.3,21.9,21.6,22.3,22.8,22.7,19.9,21.5,24.7 p,23.3 p,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Croatia,19.9,21.3,22.3,22.0,23.3,23.0,23.0,23.7,25.3,30.4,24.5 p,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Hungary,68.7,69.4,69.5,67.4,67.0,64.8,62.8,63.8,64.7,72.0,64.2 p,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Ireland,53.9,57.0,73.5,70.0,63.8,63.0,61.9,63.5,62.5,68.1,59.9,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Iceland,28.5,27.4,26.7,21.7,20.2,21.8,21.7,21.8,23.7,26.2,21.9,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Italy,23.0,23.4,23.8,23.4,24.5,25.0,24.9,24.2,26.3,29.0,27.3,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Lithuania,63.4,56.5,52.5,50.2,53.8,53.4,52.7,50.7,55.7,61.0,49.6,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Luxembourg,44.7,42.7,39.3,38.2,40.3,40.3,39.1,33.5,33.8,34.7,33.6,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Latvia,44.8,45.3,44.0,42.8,44.7,44.6,43.2,46.0,50.2,57.4,47.8,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Montenegro,11.8,10.3,8.9,8.9,8.9,9.4,9.4,9.8,10.6,12.9,10.3,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),North Macedonia,29.1,32.4,33.5,35.9,40.6,45.4,47.3,44.4,50.7,55.3,49.6 p,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Malta,36.2,29.8,27.0,24.9,24.8,24.2,22.0,21.9,19.4,22.7,19.4,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Netherlands,61.4,60.5,60.1,58.7,61.7,62.1,59.7,56.6,62.8,71.0,63.4,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Norway,30.4,29.6,27.5,24.6,26.4,28.3,25.9,22.8,34.6,46.5,36.3,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Poland,37.3,37.4,37.9,39.6,40.8,40.7,40.9,41.5,45.2,49.0,44.8,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Portugal,27.2,27.3,27.3,26.4,27.3,27.4,27.0,25.9,28.7,31.2,27.7 e,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Romania,30.7,31.1,30.6,31.1,30.7,30.0,28.1,26.0,29.0,30.5,26.7 p,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Serbia,29.2,30.0,31.8,34.6,35.4,35.1,34.6,33.5,38.4,43.2 p,37.6 p,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Sweden,30.7,31.3,30.2,29.3,30.9,32.8,33.7,31.5,33.5,38.2,38.2,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Slovenia,60.1,61.3,62.2,62.2,66.6,67.8,66.4,63.4,67.8,74.4,64.8,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Slovakia,83.5,81.3,81.4,81.8,82.6,83.2,79.8,74.2,80.8,87.6,81.9,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),United Kingdom,16.8,15.5,14.7,14.9,16.3,16.4,16.8,:,:,:,:,:
Annual,Exports of goods,Percentage of gross domestic product (GDP),Kosovo*,5.7,6.1,5.7,5.1,6.0,5.6,5.6,7.0,9.5,10.5,9.0,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Albania,17.8,18.9,19.7,22.3,24.7,23.9,24.4 b,16.6,22.8,26.5,30.2 p,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Austria,15.4,15.7,15.7,15.7,16.2,16.8,17.4,15.0,14.8,17.7,17.7,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Bosnia and Herzegovina,8.9,9.0,10.2 b,10.5,11.0,11.3,11.6,7.5,10.4,12.4,12.9,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Belgium,20.7,22.4,23.5,22.9,23.4,23.0,23.3,22.2,22.7,23.5,23.7 p,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Bulgaria,14.1,15.7,15.9,16.5,15.7,16.3,16.7,12.4,13.6,15.2,15.9,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Switzerland,18.3,18.9,18.9,19.3,19.1,19.8,19.4,16.5,17.3,18.7 p,18.6 p,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Cyprus,46.3,50.7,54.0,56.8,60.1,57.6,62.6,66.4,76.2,85.1,83.2 p,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Czechia,11.3,11.9,12.4,12.4,12.5,12.4,12.1,10.5,10.6,11.2,11.6,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Germany,7.4,7.8,8.4,8.5,8.7,9.0,9.3,8.5,9.4 p,10.4 p,9.8 p,9.8 p
Annual,Exports of services,Percentage of gross domestic product (GDP),Denmark,20.8,20.9,21.4,20.5,21.8,23.3,24.2,21.5,24.3,33.4,28.5,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Euro area - 19 countries  (2015-2022),11.1,11.8,12.5,12.7,13.4,13.8,14.4,13.2,14.2,16.1,15.8,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Euro area – 20 countries (from 2023),11.1,11.8,12.6,12.7,13.4,13.8,14.5,13.3,14.3,16.1,15.9,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Estonia,26.2,26.5,25.1,24.8,25.1,25.3,25.2,20.5,27.3,30.2,30.7,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Greece,15.5,17.7,18.0,17.1,18.9,20.6,21.7,13.5,18.9,22.9 p,21.7 p,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Spain,9.5,9.9,10.0,10.4,10.8,10.8,11.1,6.9,8.0,11.4 p,12.2 p,:
Annual,Exports of services,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),11.3,12.0,12.7,12.9,13.5,13.9,14.6,13.3,14.3,16.3,16.0,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Finland,9.5,9.6,10.6,10.9,11.7,12.0,13.4,11.3,11.7,12.9,12.1,:
Annual,Exports of services,Percentage of gross domestic product (GDP),France,9.1,9.5,9.8,9.9,10.0,10.1,10.2,8.6,9.8,11.8 p,11.0 p,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Croatia,19.6,21.1,23.1,24.6,25.6,26.1,27.5,17.6,24.4,29.1,28.4 p,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Hungary,16.7,17.6,17.9,18.7,18.7,18.6,18.3,14.3,14.7,17.5,16.9 p,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Ireland,50.9,53.3,49.4,54.2,61.0,60.0,65.4,72.0,70.6,68.6,75.1,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Iceland,24.8,24.1,24.9,25.8,25.6,24.3,22.0,11.5,13.6,19.5,21.7,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Italy,5.2,5.2,5.3,5.4,5.7,5.9,6.0,4.5,4.8,6.2,6.4,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Lithuania,15.6,16.2,16.1,17.6,19.8,21.1,24.1,21.7,23.9,25.8,26.9,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Luxembourg,131.7,140.1,152.6,152.9,152.4,157.2,167.3,169.6,179.4,176.5,178.9,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Latvia,17.8,18.3,18.6,19.1,19.5,19.3,19.4,16.6,16.6,20.1,19.2,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Montenegro,29.6,29.8,33.2,31.7,32.2,33.5,34.4,16.2,32.2,38.6,39.7,:
Annual,Exports of services,Percentage of gross domestic product (GDP),North Macedonia,14.3,15.2,15.3,14.7,14.5,15.0,15.1,13.4,14.7,17.5,18.2 p,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Malta,61.5,67.1,81.8,88.2,91.8,99.1,102.5,114.2,99.3,105.7,103.5,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Netherlands,18.9,20.9,23.9,22.2,23.4,24.9,25.7,24.6,23.6,25.5,25.1,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Norway,9.5,10.1,11.1,11.4,10.3,9.9,10.8,9.4,8.5,9.0,10.9,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Poland,8.5,8.8,9.2,10.3,10.9,11.5,11.7,11.0,11.8,13.3,13.3,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Portugal,12.3,12.9,13.4,14.0,15.6,16.2,16.6,11.3,12.8,18.3,19.6 e,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Romania,9.5,10.4,10.7,11.3,11.7,11.5,12.0,10.7,11.5,12.8,12.5 p,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Serbia,9.1,10.3,11.5,11.8,12.7,13.6,14.4,12.6,14.0,17.5 p,17.5 p,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Sweden,12.0,12.2,13.5,13.6,13.0,13.1,14.5,12.8,13.8,15.7,17.0,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Slovenia,14.9,15.3,15.5,16.2,17.3,17.8,17.9,14.9,16.2,19.6,18.5,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Slovakia,9.4,9.1,9.3,10.5,11.4,11.8,12.0,10.1,9.9,11.3,10.1,:
Annual,Exports of services,Percentage of gross domestic product (GDP),United Kingdom,13.0,12.7,12.6,13.3,13.9,14.5,14.3,:,:,:,:,:
Annual,Exports of services,Percentage of gross domestic product (GDP),Kosovo*,17.3,17.4,16.8,18.7,21.4,23.4,23.7,14.7,24.0,28.2,30.6,:
