Annual,101100.0,0.0,PS,:,:,:,150.9,222.4,271.3,276.9,272.3,227.2,246.6,237.7,244.5,308.4,315.6
Annual,101100.0,0.0,SY,:,:,:,:,:,:,2758.6,3004.4,:,:,:,:,:,:
Annual,101100.0,0.0,TN,:,:,:,933.4,970.2,1017.0,1074.0,1122.0,:,:,:,:,:,:
Annual,101100.0,5500.0,DZ,:,:,:,:,:,:,2.0,77.0,69.0,77.0,50.0,54.0,52.0,59.0
Annual,101100.0,5500.0,EG,:,:,:,:,:,:,45.0,47.5,48.0,55.0,71.0,80.0,97.0,134.0
Annual,101100.0,5500.0,IL,:,:,:,:,:,:,0.0,1.3,:,:,:,4.5,3.8,20.6
Annual,101100.0,5500.0,JO,:,:,75.0,76.0,79.0,77.0,0.3,0.3,:,:,:,:,:,:
Annual,101100.0,5500.0,LB,:,:,:,:,:,:,7.0,9.0,10.0,12.0,14.0,17.0,20.0,23.0
Annual,101100.0,5500.0,MA,:,:,5.0,18.0,17.0,17.0,17.0,18.0,:,:,:,:,:,:
Annual,101100.0,5500.0,PS,:,:,:,147.8,209.6,241.9,242.8,229.3,197.3,210.9,201.0,201.4,267.7,266.6
Annual,101100.0,5500.0,TN,:,:,:,:,:,3.0,4.0,4.0,:,:,:,:,:,:
Annual,101100.0,5510.0,DZ,:,:,:,:,:,:,21.6,48.0,62.0,65.0,24.0,15.0,15.0,33.0
Annual,101100.0,5510.0,EG,:,:,:,:,:,:,1087.0,1087.4,1087.0,1112.0,1334.0,1263.0,1106.0,1122.0
Annual,101100.0,5510.0,IL,359.0,464.0,597.0,627.0,659.0,693.0,0.0,1.5,:,:,:,2.0,2.1,2.4
Annual,101100.0,5510.0,JO,:,:,:,:,:,:,4.6,4.9,:,:,:,:,:,:
Annual,101100.0,5510.0,LB,:,:,:,:,:,:,96.0,90.0,60.0,50.0,32.0,53.0,72.0,69.0
Annual,101100.0,5510.0,MA,:,:,61.0,74.0,72.0,124.0,138.0,121.0,:,:,:,:,:,:
Annual,101100.0,5510.0,PS,:,:,:,:,0.0,0.0,0.0,0.0,:,:,:,:,:,:
Annual,101100.0,5510.0,SY,:,:,:,:,:,:,366.1,296.3,:,:,:,:,:,:
Annual,101100.0,5510.0,TN,:,:,:,:,:,14.0,13.0,12.0,:,:,:,:,:,:
Annual,101800.0,0.0,DZ,:,:,:,:,:,:,3773.5,3703.0,4024.0,9513.0,5404.0,5610.0,5866.0,5636.0
Annual,101800.0,0.0,EG,:,:,:,:,17010.0,17350.0,12700.0,17132.0,17264.0,18432.0,19166.0,19735.0,20778.0,21330.0
Annual,101800.0,0.0,IL,:,:,:,:,:,:,1782.0,2889.7,:,:,:,3769.0,3819.0,3705.8
Annual,101800.0,0.0,JO,497.0,686.0,852.0,826.0,846.0,878.0,831.0,928.0,:,:,:,:,:,:
Annual,101800.0,0.0,LB,:,:,:,:,996.0,:,575.0,520.0,:,:,:,:,:,:
Annual,101800.0,0.0,MA,:,:,:,:,:,:,1705.0,1757.0,:,:,:,:,:,:
Annual,101800.0,0.0,PS,:,:,:,47.1,44.4,48.9,81.5,69.7,57.0,41.1,41.5,42.1,44.3,43.0
Annual,101800.0,0.0,TN,:,:,:,:,:,1939.0,1912.0,2119.0,:,:,:,:,:,:
Annual,101800.0,6000.0,DZ,:,:,:,:,:,:,705.5,761.5,799.0,762.0,831.0,974.0,1127.0,1130.0
Annual,101800.0,6000.0,EG,:,:,:,:,2281.0,2441.0,2604.0,2812.3,2812.0,2973.0,3186.0,3205.0,3347.0,3500.0
Annual,101800.0,6000.0,IL,473.0,644.0,801.0,794.0,810.0,836.0,925.0,836.5,:,:,:,1215.1,1284.2,1291.7
Annual,101800.0,6000.0,JO,:,:,170.0,174.0,189.0,199.0,210.0,217.0,:,:,:,:,:,:
Annual,101800.0,6000.0,LB,:,:,:,:,169.0,:,297.0,271.0,260.0,255.0,282.0,312.0,397.0,419.0
Annual,101800.0,6000.0,MA,:,247.0,255.0,263.0,276.0,300.0,665.0,720.0,:,:,:,:,:,:
Annual,101800.0,6000.0,PS,:,:,:,8.0,12.2,15.5,23.4,15.4,17.0,17.7,24.7,21.0,12.1,25.7
Annual,101800.0,6000.0,TN,:,:,:,:,:,412.0,329.0,447.0,:,:,:,:,:,:
Annual,101900.0,0.0,DZ,:,:,:,:,:,:,5945.8,5220.0,5356.0,3362.0,8785.0,10759.0,11107.0,12250.0
Annual,101900.0,0.0,EG,:,:,:,:,10170.0,10780.0,11596.0,7787.0,8668.0,9163.0,8529.0,9239.0,10936.0,11277.0
Annual,101900.0,0.0,IL,1460.0,2078.0,4187.0,4262.0,4531.0,4424.0,5510.0,6323.0,:,:,:,6532.6,6781.4,6434.7
Annual,101900.0,0.0,JO,1077.0,1248.0,1370.0,1411.0,1435.0,1495.0,2090.0,2411.0,:,:,:,:,:,:
Annual,101900.0,0.0,LB,:,:,:,:,1381.0,:,1745.0,1529.0,1495.0,1271.0,1344.0,1356.0,1817.0,1851.0
Annual,101900.0,0.0,MA,:,:,:,:,:,:,964.0,1020.0,:,:,:,:,:,:
Annual,101900.0,0.0,PS,:,:,:,233.2,141.0,163.1,135.2,152.9,211.6,212.4,213.9,270.6,369.5,30.6
Annual,101900.0,0.0,TN,:,:,:,:,:,1662.0,1697.0,1730.0,:,:,:,:,:,:
Annual,101900.0,6000.0,DZ,:,:,:,:,:,:,29.8,31.0,38.0,31.0,22.0,52.0,54.0,60.0
Annual,101900.0,6000.0,EG,:,:,:,:,:,:,242.0,0.0,142.0,44.0,0.0,0.0,0.0,0.0
Annual,101900.0,6000.0,IL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,:,:,:,130.8,134.9,136.9
Annual,101900.0,6000.0,JO,:,:,:,:,:,:,0.0,0.0,:,:,:,:,:,:
Annual,101900.0,6000.0,LB,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,101900.0,6000.0,MA,:,26.0,:,:,:,:,22.0,24.0,:,:,:,:,:,:
Annual,101900.0,6000.0,PS,:,:,:,:,:,:,0.0,0.0,:,:,:,:,:,:
Annual,101900.0,6000.0,TN,:,:,:,:,:,12.0,3.0,13.0,:,:,:,:,:,:
Annual,102000.0,0.0,DZ,:,:,:,:,:,:,8872.9,9231.0,9112.0,10181.0,11333.0,9167.0,8998.0,9961.0
Annual,102000.0,0.0,EG,:,:,:,:,8520.0,8820.0,10038.0,22518.0,19244.0,22886.0,23210.0,23899.0,24650.0,25951.0
Annual,102000.0,0.0,IL,4920.5,7399.0,7188.6,6919.0,7020.9,7244.2,4080.0,4196.0,:,:,:,3617.5,4051.4,5421.3
Annual,102000.0,0.0,JO,580.0,1022.0,1359.0,1326.0,1364.0,1479.0,1364.0,1414.0,:,:,:,:,:,:
Annual,102000.0,0.0,LB,:,:,:,:,825.0,:,:,:,:,:,:,:,:,:
Annual,102000.0,0.0,MA,:,:,:,:,:,:,5278.0,5565.0,:,:,:,:,:,:
Annual,102000.0,0.0,PS,:,:,:,348.7,377.0,449.8,397.1,380.8,366.8,408.0,377.9,482.7,441.8,464.8
Annual,102000.0,0.0,TN,:,:,:,:,:,1803.0,1489.0,1809.0,:,:,:,:,:,:
Annual,102000.0,6000.0,DZ,:,:,:,:,:,:,1287.9,1368.0,1428.0,1368.0,1713.0,1661.0,1748.0,1895.0
Annual,102000.0,6000.0,EG,:,:,:,:,4093.0,4416.0,4712.0,4713.1,4963.0,5449.0,5981.0,6402.0,6879.0,7416.0
Annual,102000.0,6000.0,IL,1114.0,1669.0,2457.0,2543.0,2624.0,2727.0,2450.0,2877.0,:,:,:,3004.4,3489.3,3549.0
Annual,102000.0,6000.0,JO,:,:,358.0,376.0,405.0,433.0,470.0,522.0,:,:,:,:,:,:
Annual,102000.0,6000.0,LB,:,:,:,:,:,:,691.0,631.0,606.0,596.0,658.0,729.0,926.0,978.0
Annual,102000.0,6000.0,MA,:,256.7 e,283.0,299.0,313.0,351.0,713.0,772.0,:,:,:,:,:,:
Annual,102000.0,6000.0,PS,:,:,:,167.0,170.0,175.2,192.9,182.9,183.9,234.2,237.1,277.8,252.0,275.8
Annual,102000.0,6000.0,TN,:,:,:,:,:,471.0,527.0,512.0,:,:,:,:,:,:
