Annual,National currency per hectare,Irrigable arable land,Spain,10621.76,11883.14,13634.25,14215.86,14843.68,14340.41,13301.06,11068.7,10606.97,11037.57,11600.72,12353.15,13967.57,16358.5,17462.82,18788.27,19043.31,20380.0,22216.34,23511.25,25897.24,27950.0,29134.0,28320.00 e,26812.0
Annual,National currency per hectare,Non-irrigable arable land,Greece,:,2362.92 e,2725.48 e,2878.00 e,3316.64 e,3579.33 e,3937.59 e,4054.30 e,4176.69 e,4301.46 e,4504.78 e,4504.78 e,4660.11 e,4776.62 e,4896.23 e,5010.00 e,5040.00 e,5080.00 e,5000.00 e,4800.00 e,4930.00 e,4950.00 e,4952.00 e,4851.50 e,:
Annual,National currency per hectare,Non-irrigable arable land,Spain,2038.43 e,2286.27 e,2574.37 e,2988.41 e,3206.26 e,3124.06 e,2986.15 e,2683.36 e,2717.90 e,2921.33 e,3095.00 e,3347.10 e,3857.90 e,4460.63 e,5046.56 e,5381.11 e,5683.71 e,6016.58 e,6330.11 e,6667.81 e,7081.22 e,7548.00 e,8132.00 e,8152.00 e,7806.0
Annual,National currency per hectare,Non-irrigable arable land,Türkiye,:,:,:,:,:,:,:,:,:,25.00 e,45.00 e,85.00 e,178.00 e,328.00 e,529.00 e,901.00 e,1081.00 e,1681.00 e,:,:,:,:,:,:,:
Annual,National currency per hectare,Permanent grassland,Belgium,9005.77,8925.6,8830.83,8977.54,9293.58,9517.62,9767.85,9783.61,9557.68,9825.66,9774.52,9987.26,10613.61,10879.18,10959.0,12335.0,12856.0,11870.0,14443.0,16084.0,20885.2,18123.0,:,:,:
Annual,National currency per hectare,Permanent grassland,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,42000.0,49000.0,52000.0,59000.0,64000.0,75000.0,89000.0,106000.0,124000.0,102000.0
Annual,National currency per hectare,Permanent grassland,Spain,1372.36,1607.64,1710.79,1982.18,2223.14,2158.68,2045.37,2006.54,1978.09,2010.03,2160.79,2264.69,2420.11,2629.64,2774.65,2925.74,3254.44,3434.05,3650.27,3804.49,3950.63,4181.0,4475.0,4448.00 e,4306.0
Annual,National currency per hectare,Permanent grassland,France,2700.0,2590.0,2510.0,2440.0,2460.0,2470.0,2430.0,2350.0,2260.0,2230.0,2250.0,2250.0,2280.0,2360.0,2480.0,2560.0,2660.0,2750.0,4350.0,4460.0,4700.0,4730.0,4900.0,5160.0,5130.0
Annual,National currency per hectare,Permanent grassland,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,19959.00 e,15477.00 e,12070.00 e,17044.00 e,15168.00 e,15008.00 e,18349.0
Annual,National currency per hectare,Permanent grassland,Netherlands,16789.87,21010.02,20465.49,20556.24,19784.82,17788.18,17334.4,18105.83,18378.1,18151.21,19194.9,20329.0,21146.0,24413.0,29042.0,35849.0,37300.0,:,:,:,:,:,:,:,:
Annual,National currency per hectare,Permanent grassland,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5155.0,1583.0,2171.0,3126.0,2812.0
Annual,National currency per hectare,Utilised agricultural area,Belgium,:,:,:,:,:,:,:,:,:,:,9296.0,11861.0,13632.0,18950.0,18391.0,21069.0,20372.0,16795.0,20273.0,23155.0,22053.0,27190.0,:,:,:
Annual,National currency per hectare,Utilised agricultural area,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,55387.0,47793.0,47066.0,48481.0,49791.0,48279.0,46065.0,51848.0,59257.00 e,59471.0
Annual,National currency per hectare,Utilised agricultural area,Germany,:,:,:,:,:,:,:,12200.0,11309.0,11167.0,10880.0,10394.0,9908.0,9500.0,8939.0,9081.0,9427.0,9465.0,9184.0,9233.0,8692.0,8909.0,:,:,:
Annual,National currency per hectare,Utilised agricultural area,Denmark,43557.0,51669.0,52818.0,48200.0,48500.0,50000.0,51700.0,49000.0,44700.0,48900.0,55750.0,59250.0,64000.0,73000.0,78000.0,77000.0,91000.0,96000.0,109000.0,119000.0,140000.0,170000.0,202000.0,236000.0,193000.0
Annual,National currency per hectare,Utilised agricultural area,Spain,3116.42,3492.38,3957.39,4435.56,4718.77,4585.74,4343.38,3816.16,3805.92,4057.99,4284.28,4616.16,5272.38,6124.7,6823.39,7292.16,7552.89,8026.21,8552.8,9024.43,9713.83,10402.0,11070.0,10974.00 e,10465.0
Annual,National currency per hectare,Utilised agricultural area,Finland,4002.87,4372.89,4591.53,4927.91,5045.64,5045.64,4541.07,3363.76,2859.19,2808.74,2890.81,2663.42,2789.06,3141.25,3426.49,3932.91,4039.03,4246.0,4700.0,5197.0,5377.0,5979.0,6250.0,7000.0,6885.0
Annual,National currency per hectare,Utilised agricultural area,France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4350.0,4460.0,4700.0,4730.0,4900.0,5160.0,5130.0
Annual,National currency per hectare,Utilised agricultural area,Ireland,3928.57,3858.73,3664.46,3824.45,4579.95,5037.05,4794.53,4775.48,4967.22,5351.95,5635.0,6769.0,6949.0,8961.0,11175.0,12816.0,13897.0,13574.0,14397.0,16258.0,16230.0,:,:,:,:
Annual,National currency per hectare,Utilised agricultural area,Italy,8070.67,8140.91,8616.05,9124.24,9865.36,10464.97,10908.6,10802.21,11062.51,11408.53,11861.47,12110.91,12450.74,12862.36,13177.07,13653.85,14266.35,:,:,:,:,:,:,:,:
Annual,National currency per hectare,Utilised agricultural area,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1088.0,1150.0,1619.0,1346.0,1402.0,1851.0,2533.0,2869.0,3712.00 e,3354.0
Annual,National currency per hectare,Utilised agricultural area,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15195.00 e,15837.00 e,14874.00 e,17047.00 e,16920.00 e,17853.00 e,20000.0
Annual,National currency per hectare,Utilised agricultural area,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,317.0,337.0,666.0,1520.0,2636.0,2487.0,1363.00 e,716.0
Annual,National currency per hectare,Utilised agricultural area,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,130000.00 e,130000.00 e,130000.00 e,130000.00 e,130000.0
Annual,National currency per hectare,Utilised agricultural area,Netherlands,:,:,:,:,:,:,:,:,:,:,:,19989.0,21986.0,24187.0,29904.0,35713.0,37150.0,40150.0,34160.0,31432.0,30235.0,31276.0,34969.0,40916.00 e,47051.0
Annual,National currency per hectare,Utilised agricultural area,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,700.0,800.0,870.0,890.0,1150.0,3182.0,:,:,:,:
Annual,National currency per hectare,Utilised agricultural area,Sweden,:,:,:,:,:,:,:,11800.0,10100.0,10900.0,10800.0,11600.0,12800.0,14600.0,15400.0,16800.0,18400.0,18500.0,19400.0,22400.0,31100.0,34300.0,36600.0,40200.0,39800.0
Annual,National currency per hectare,Utilised agricultural area,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1266.05,1261.4,1259.11,1255.39,1256.39,1256.39,1256.39,1256.39,1256.39,1256.39
Annual,National currency per hectare,Utilised agricultural area,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,6058.0,6448.0,6134.0,6673.0,7082.0,7406.0,6889.0,7043.0,7552.0,8872.0,9123.0,10974.00 e,14152.00 e,:
Annual,National currency per hectare,Utilised agricultural area,England and Wales,3784.0,3397.0,3516.0,4220.0,4746.0,4683.0,4198.0,3674.0,3829.0,4323.0,4946.0,6132.0,6579.0,6191.0,6631.3,7111.6,7353.1,6946.1,7207.0,7688.9,8507.5,:,:,:,:
Annual,National currency per hectare,Utilised agricultural area,Wales (NUTS 2021),2585.0,2480.0,1912.0,3693.0,3909.0,3145.0,3386.0,2453.0,3035.0,3334.0,3967.0,4505.0,4376.0,4686.0,4934.0,4981.0,5191.7,6518.5,6507.0,6471.0,5877.0,:,:,:,:
Annual,National currency per hectare,Utilised agricultural area,Scotland (NUTS 2021),1568.0,1561.0,1456.0,1401.0,1442.0,1795.0,1889.0,1194.0,1696.0,1720.0,1159.44,1307.33,1469.39,2850.0,2474.0,3274.0,2566.0,4670.0,:,:,:,:,:,:,:
Annual,National currency per hectare,Utilised agricultural area,Northern Ireland (UK) (NUTS 2021),3130.0,3128.0,3204.0,2855.0,3359.0,3313.0,3362.0,3383.0,4330.0,5056.0,5950.0,5419.0,7858.0,8746.0,8267.0,9634.0,9961.0,12456.0,14950.0,16286.0,19837.0,:,:,:,:
