Time frequency,Currency,Balance of payments item,Sector (ESA 2010),Sector (ESA 2010),Seasonal adjustment,Stock or flow,Geopolitical entity (partner),Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,Lithuania,29026.5,29741.9,27962.5,29150.8,29068.9,33345.2,36815.5,38920.3,35306.8,46908.9,65323.8,59952.4
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,Luxembourg,275647.0,309816.0,322325.0,369677.0,386771.0,394188.0,440127.0,445466.0,412042.0,436480.0,442739.0,487134.0
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,Latvia,16594.0,16664.0,16970.0,17173.0,17083.0,18921.0,20681.0,21072.0,19822.0,25539.0,33340.0,32248.0
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,Montenegro,:,2277.0,2326.0,2460.0,2785.0,3033.0,3439.0,3551.0,2856.0,3412.0,4765.0,5245.0
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,North Macedonia,5454.9,5459.0,5964.7,6425.2,7023.4,7594.3,8567.0,9395.6,8324.8,10421.2,13231.2,12895.3
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,Malta,22130.1,22258.5,22551.6,24907.1,25278.1,35560.4,39133.7,48597.6,50805.0,35764.4,42464.9,44539.9
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,Netherlands,726011.0,731762.0,755813.0,828134.0,802683.0,880009.0,930583.0,947260.0,848279.0,974626.0,1266057.0,1236425.0
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,Norway,147545.4,148368.1,145466.7,144925.1,144221.9,150619.8,157166.9,163843.1,134136.2,163031.0,210461.7,204229.0
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,Poland,204096.8,204831.6,219857.4,228639.6,236808.5,267628.2,293920.7,306919.8,289258.9,363324.7,460393.9,456484.1
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,Portugal,82205.0,81771.0,86835.0,89727.0,90367.0,99625.0,107153.0,111139.0,95178.0,113884.0,150059.0,153037.0
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,Romania,64052.3,67687.9,70987.3,77679.7,83833.1,94512.9,104921.1,112682.5,104080.8,127875.0,163522.8,165138.3
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,Serbia,19099.0,20183.0,20458.0,21721.0,22978.0,26027.0,28627.0,31830.0,29117.0,36495.0,49982.0,50812.0
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,Sweden,222475.7,223868.0,231309.7,237557.9,240880.0,252560.9,263438.5,266723.1,239870.8,290105.1,354610.4,355217.4
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,Slovenia,27478.9,26966.7,28161.7,30110.3,31266.7,35092.1,38457.6,40215.0,35718.2,44902.0,57574.4,55238.5
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,Slovakia,69248.1,70704.5,71796.7,77701.9,80611.7,85870.5,92428.1,95350.0,85026.7,102589.6,125049.6,119948.5
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,Türkiye,203790.2,218725.7,212831.1,221033.6,211931.0,241169.8,226534.0,221561.5,217705.7,258073.9,385538.0,383179.1
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,United Kingdom,940619.9,939329.6,965878.2,1063058.9,1009917.8,1033472.2,1104751.8,1133268.5,:,:,:,:
Annual,Million euro,Current account,Total economy,Total economy,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Debit,Rest of the world,Kosovo*,2907.2,2857.4,2865.1,3060.9,3253.6,3543.9,4040.1,4152.7,3835.5,5407.9,6673.9,7245.1
