Annual,Rate,All deaths reported in the country,Early neonatal mortality rate,Romania,3.5,3.2,3.7,3.2,2.9,2.6,2.3,2.3,2.2,2.1,1.9,:,:
Annual,Rate,All deaths reported in the country,Early neonatal mortality rate,Serbia,3.8,3.4,3.9,3.6,2.9,2.9,2.5,2.8,2.6,2.5,2.8,2.1,:
Annual,Rate,All deaths reported in the country,Early neonatal mortality rate,Sweden,0.9,1.1,1.4,1.2,1.4,1.2,1.2,0.9,1.0,1.2,1.0,1.0,:
Annual,Rate,All deaths reported in the country,Early neonatal mortality rate,Slovenia,1.6,0.7,1.4,0.9,0.5,0.9,1.2,0.9,0.7,1.1,1.2,1.5,:
Annual,Rate,All deaths reported in the country,Early neonatal mortality rate,Slovakia,1.9,2.1,2.0,2.4,2.2,1.6,1.8,2.0,2.1,2.0,1.6,2.3,1.8
Annual,Rate,All deaths reported in the country,Early neonatal mortality rate,Türkiye,4.0,3.9,4.5,5.0,4.8,4.9,4.9,5.2,4.7,4.5,5.1,4.6,:
Annual,Rate,All deaths reported in the country,Early neonatal mortality rate,United Kingdom,2.3,2.1,2.1,2.0,2.1,2.2,2.1,2.2,:,:,:,:,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Austria,3.8,3.3,3.5,3.3,3.4,3.4,3.5,3.4,3.2,3.9,3.7,3.5,3.3
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Belgium,5.1,5.0,4.9,5.0,4.6,4.8,5.7,5.8,5.5,5.1,5.9,6.1,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Bulgaria,7.8,8.0,7.3,7.3,6.3,7.0,6.3,6.0,5.5,5.9,6.6,5.7,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Switzerland,4.5,4.5,5.0,4.4,4.3,4.4,4.2,4.4,4.1,3.8,4.5,4.5,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Cyprus,3.5,4.1,5.0,5.7,3.3,5.6,5.7,3.1,6.6,4.2,5.9,5.8,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Czechia,5.1,5.1,4.6,4.6,4.8,4.8,4.2,4.3,4.5,4.7,4.3,4.0,3.4
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Germany,3.6,3.6,3.7,3.6,3.8,3.7,3.8,3.9,4.1,4.1,4.3,4.4,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Denmark,4.6,4.1,4.1,4.3,3.6,3.9,4.2,3.3,2.9,2.8,3.3,2.8,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Estonia,4.1,3.1,3.8,3.4,3.7,3.5,3.3,3.2,2.0,2.3,2.6,2.1,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Greece,4.0,4.4,3.9,3.8,3.4,3.6,4.1,3.8,5.3,5.2,5.3,5.8,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Spain,3.2,3.3,3.3,3.1,3.1,3.2,3.2,3.1,3.1,3.0,2.9,2.8,2.7
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,European Union - 27 countries (from 2020),3.1,3.1,4.8,4.6,4.5,4.5,4.5,4.5,4.4,4.5,4.7,:,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,European Union - 28 countries (2013-2020),3.4,3.4,4.8,4.6,4.5,4.5,4.4,4.4,:,:,:,:,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Finland,2.7,2.7,2.6,2.9,3.1,3.0,2.9,2.9,2.7,2.6,2.5,2.9,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,France,:,:,9.1,8.7,8.4,8.8,8.7,8.8,8.4,8.8,8.9,8.7,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Metropolitan France,:,:,0.0,0.0,8.3,8.1,7.8,7.8,7.4,7.6,7.6,7.3,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Croatia,3.8,3.9,3.9,3.9,4.7,4.8,4.1,4.3,4.5,3.9,3.7,4.4,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Hungary,5.7,8.7,9.0,5.7,5.1,5.0,5.2,4.7,4.7,4.9,5.4,5.1,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Ireland,2.8,2.6,2.7,2.4,2.9,2.7,2.6,2.2,2.2,2.1,2.0,1.9,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Iceland,1.6,2.4,2.3,3.4,2.4,2.7,2.5,1.6,3.6,2.4,4.1,2.5,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Italy,2.7,2.8,2.6,2.7,2.8,2.8,2.9,2.6,2.6,2.6,2.7,2.4,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Lithuania,4.9,3.8,4.9,4.5,4.0,4.4,3.5,4.1,4.1,3.2,3.9,3.7,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Luxembourg,6.0,6.3,7.6,5.7,8.1,5.1,5.8,3.8,8.1,6.0,6.1,7.4,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Latvia,10.0,9.2,8.4,8.5,7.7,8.4,9.4,7.0,6.5,7.7,6.7,4.9,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Malta,6.7,4.8,5.4,6.4,4.1,5.1,4.4,5.6,3.6,5.8,2.9,4.8,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Netherlands,2.7,3.4,3.0,2.8,3.0,2.4,2.3,2.5,2.3,2.2,2.2,1.7,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Norway,:,:,4.1,5.0,4.0,4.1,3.5,4.1,3.5,3.4,3.7,:,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Poland,4.2,4.1,3.7,3.6,2.9 e,3 e,2.7 e,3.3,3.3,3.5,3.7,3.3,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Portugal,3.0,3.6,3.0,3.6,3.5,3.5,3.3,3.7,3.5,3.6,3.7,:,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Romania,4.1,3.9,4.0,3.9,3.6,3.6,3.3,3.3,3.1,3.4,3.3,:,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Serbia,5.0,5.5,4.7,5.2,5.8,5.8,5.4,5.3,5.5,5.7,5.4,5.3,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Sweden,4.0,3.9,3.7,4.0,3.8,3.8,3.6,3.8,3.1,3.2,3.2,3.3,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Slovenia,4.8,4.7,5.3,5.2,6.0,5.5,5.7,5.7,5.3,6.6,6.0,6.6,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Slovakia,3.1,3.2,3.0,3.0,3.3,2.8,2.7,2.9,2.8,3.2,3.4,3.5,3.1
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,Türkiye,6.3,6.3,7.4,8.0,7.9,8.5,8.0,8.1,7.6,7.9,8.4,7.4,:
Annual,Rate,All deaths reported in the country,Late foetal mortality rate,United Kingdom,5.2,4.8,4.6,4.6,4.4,4.4,4.2,4.0,:,:,:,:,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Austria,2.5,2.3,2.3,2.3,2.4,2.4,2.2,2.1,2.3,2.5,2.2,1.8,2.2
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Belgium,2.3,2.5,2.3,2.3,2.1,2.3,2.3,2.4,2.6,2.3,2.1,2.1,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Bulgaria,5.4,4.5,4.3,4.4,3.9,3.8,3.8,3.6,3.0,2.8,3.1,2.4,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Switzerland,3.0,3.1,3.3,3.2,3.4,3.2,3.0,2.8,2.9,3.1,2.8,3.4,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Cyprus,1.7,2.8,0.7,1.4,2.0,2.1,1.0,1.8,2.1,1.5,1.8,2.1,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Czechia,1.8,1.6,1.4,1.6,1.5,1.8,1.8,1.7,1.6,1.6,1.4,1.2,1.3
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Germany,2.4,2.2,2.3,2.3,2.3,2.4,2.3,2.3,2.4,2.3,2.2,2.3,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Denmark,2.9,3.0,3.0,3.3,3.1,2.7,3.3,2.9,1.5,2.0,1.8,1.9,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Estonia,1.6,1.3,0.8,0.9,0.9,1.3,0.9,1.0,0.9,0.9,1.6,1.4,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Greece,2.2,1.9,2.6,2.6,2.8,2.8,2.4,2.3,2.5,2.3,2.4,2.2,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Spain,2.1,2.1,1.9,2.1,1.8,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.7
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,European Union - 27 countries (from 2020),2.6,2.5,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,:,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,European Union - 28 countries (2013-2020),2.7,2.6,2.6,2.5,2.5,2.5,2.5,2.5,:,:,:,:,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Finland,1.6,1.4,1.0,1.4,1.2,1.3,1.5,1.6,1.4,1.4,1.2,1.5,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,France,2.3,2.5,2.5,2.4,2.6,2.6,2.8,2.7,2.7,2.6,2.7,2.8,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Metropolitan France,2.2,2.3,2.4,2.3,2.4,2.3,2.4,2.3,2.3,2.2,2.3,2.3,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Croatia,3.6,2.4,3.2,3.8,3.1,3.0,2.7,3.3,3.1,3.1,2.7,3.2,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Hungary,3.1,3.3,3.0,2.9,2.6,2.5,2.2,2.1,2.1,2.0,2.1,2.3,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Ireland,2.6,2.6,2.6,2.3,2.7,2.3,2.3,2.1,2.1,2.3,2.5,2.5,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Iceland,: @C,: @C,1.4,1.4,1.5,: @C,1.7,1.2,: @C,1.6,2.3,0.9,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Italy,2.3,2.3,2.2,2.1,2.1,2.1,2.0,2.1,1.7,1.8,1.8,1.8,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Liechtenstein,0.0,:,0.0,:,:,:,:,:,:,:,:,:,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Lithuania,2.9,2.4,2.2,2.4,2.3,2.3,1.7,2.2,2.3,1.9,2.1,1.9,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Luxembourg,2.0,1.2,2.5,1.8,1.8,3.1,1.8,2.2,2.9,1.4,2.2,1.8,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Latvia,4.2,4.2,2.5,2.8,2.5,2.5,3.5,1.8,2.2,2.4,1.8,1.0,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Malta,5.5,4.6,4.5,3.6,3.2,6.2,4.2,4.7,4.1,3.4,2.7,4.2,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Netherlands,2.7,2.7,3.0,2.9,2.6,2.6,2.8,2.7,2.9,3.0,2.7,2.5,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Norway,1.7,1.7,1.7,1.8,1.5,1.5,1.6,1.5,1.3,1.2,1.4,:,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Poland,3.2,3.3,3.2,2.9,2.9,2.9,2.8,2.8,2.7,2.6,2.9,2.6,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Portugal,2.4,2.2,1.9,2.1,2.1,2.3,1.8,2.2,1.9,1.7,1.7,:,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Romania,5.3,4.7,5.1,4.8,4.2,3.8,3.6,3.4,3.3,3.2,3.1,:,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Serbia,4.7,4.5,4.8,4.3,3.8,4.0,3.2,3.7,3.6,3.8,3.7,2.8,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Sweden,1.4,1.7,1.7,1.5,1.8,1.7,1.7,1.3,1.4,1.7,1.4,1.5,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Slovenia,2.0,1.1,1.8,1.3,0.8,1.4,1.4,1.4,1.2,1.4,1.4,1.6,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Slovakia,2.9,3.3,3.2,3.3,3.2,2.9,2.6,3.0,3.1,3.1,2.6,3.3,2.8
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,Türkiye,5.5,5.5,6.5,7.3,7.1,7.3,7.2,7.7,7.1,6.7,7.5,6.9,:
Annual,Rate,All deaths reported in the country,Neonatal mortality rate,United Kingdom,3.0,2.8,2.7,2.6,2.6,2.8,2.8,2.8,:,:,:,:,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Austria,5.8,5.2,5.5,5.3,5.4,5.4,5.2,5.0,5.1,6.0,5.6,4.8,5.2
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Belgium,6.9,6.7,6.6,6.7,6.1,6.5,7.5,7.6,7.3,6.7,7.4,7.5,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Bulgaria,11.7,11.0,10.3,10.3,9.0,9.7,8.9,8.4,7.6,7.7,8.8,7.3,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Switzerland,7.2,7.2,7.9,7.2,7.1,7.1,6.7,6.8,6.7,6.6,6.9,7.4,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Cyprus,4.9,6.5,5.5,6.9,4.9,7.3,6.6,4.7,8.2,5.3,7.5,7.4,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Czechia,6.2,6.3,5.6,5.6,5.8,6.0,5.4,5.4,5.5,5.9,5.3,4.8,4.3
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Germany,5.5,5.3,5.5,5.4,5.6,5.3,5.6,5.7,6.0,5.9,6.0,6.2,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Denmark,7.0,6.5,6.7,7.2,6.3,6.2,7.0,5.9,4.2,4.5,4.8,4.4,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Estonia,5.2,4.4,4.6,4.3,4.7,4.2,4.1,3.9,2.3,2.6,3.8,2.9,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Greece,5.4,5.6,5.8,5.6,5.3,5.4,5.7,5.4,7.0,6.7,6.8,7.3,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Spain,4.6,4.6,4.6,4.6,4.3,4.5,4.5,4.4,4.4,4.2,4.1,4.1,3.9
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,European Union - 27 countries (from 2020),4.9,4.9,6.6,6.4,6.2,6.2,6.2,6.2,6.1,6.2,6.3,:,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,European Union - 28 countries (2013-2020),5.3,5.2,6.6,6.4,6.3,6.3,6.2,6.2,:,:,:,:,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Finland,4.0,3.9,3.4,4.0,4.0,4.1,3.9,4.1,3.9,3.7,3.3,3.9,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,France,:,:,10.8,10.4,10.2,10.6,10.7,10.6,10.4,10.6,10.7,10.7,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Croatia,6.2,5.7,6.2,7.0,6.8,6.9,6.0,6.7,6.8,6.4,5.7,7.0,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Hungary,7.8,10.8,11.0,7.4,6.8,6.6,6.6,6.3,6.0,6.2,6.8,6.6,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Ireland,4.8,4.6,5.0,4.2,5.1,4.5,4.2,3.8,3.8,4.0,3.8,3.9,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Iceland,1.8,2.9,3.0,4.3,3.6,2.7,3.9,2.6,3.8,3.5,5.7,3.0,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Italy,4.3,4.4,4.3,4.2,4.3,4.2,4.3,4.0,3.7,3.9,3.8,3.6,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Lithuania,7.0,5.3,6.5,6.2,5.7,5.9,4.8,5.4,5.6,4.4,5.4,5.0,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Luxembourg,7.6,7.3,9.7,7.2,9.6,7.2,7.6,5.8,10.1,7.1,8.2,8.9,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Latvia,13.3,12.5,10.2,10.5,9.7,10.1,12.1,8.2,8.3,9.7,8.2,5.6,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Malta,11.0,8.9,8.9,9.7,6.4,10.2,7.6,8.9,7.3,8.5,5.0,7.9,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Netherlands,4.8,5.3,5.3,4.9,4.8,4.4,4.4,4.6,4.5,4.5,4.2,3.7,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Norway,:,:,5.3,6.4,5.2,5.1,4.7,5.2,4.4,4.2,4.7,:,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Poland,6.7,6.5,6.0,5.7,5.0,5.1,4.9,5.3,5.3,5.3,5.7,5.3,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Portugal,4.5,5.1,4.2,5.1,4.8,5.0,4.5,5.3,4.7,4.8,4.9,:,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Romania,7.6,7.0,7.7,7.1,6.5,6.2,5.6,5.6,5.3,5.5,5.2,:,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Serbia,8.8,8.9,8.6,8.7,8.7,8.6,7.8,8.1,8.1,8.2,8.2,7.4,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Sweden,4.8,5.0,5.1,5.2,5.2,5.1,4.8,4.8,4.2,4.4,4.2,4.3,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Slovenia,6.4,5.4,6.7,6.1,6.5,6.4,6.9,6.6,6.0,7.7,7.2,8.1,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Slovakia,5.0,5.3,4.9,5.4,5.4,4.4,4.5,4.9,5.0,5.2,5.0,5.8,5.0
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,Türkiye,10.3,10.2,11.9,13.0,12.7,13.4,12.8,13.3,12.3,12.4,13.4,12.0,:
Annual,Rate,All deaths reported in the country,Perinatal mortality rate,United Kingdom,7.4,7.0,6.7,6.6,6.4,6.6,6.3,6.2,:,:,:,:,:
