Time frequency,Unit of measure,Sex,Geopolitical entity (reporting)\Time,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Per thousand inhabitants,Females,North Macedonia,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1
Annual,Per thousand inhabitants,Females,Malta,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1
Annual,Per thousand inhabitants,Females,Netherlands,:,:,: d,:,0.2,0.2,0.2,0.2,0.2,0.2
Annual,Per thousand inhabitants,Females,Norway,0.7,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,:
Annual,Per thousand inhabitants,Females,Poland,:,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1 de
Annual,Per thousand inhabitants,Females,Portugal,0.8,0.7,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.4
Annual,Per thousand inhabitants,Females,Romania,0.6,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1
Annual,Per thousand inhabitants,Females,Serbia,:,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2
Annual,Per thousand inhabitants,Females,Sweden,1.0,1.0,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.4
Annual,Per thousand inhabitants,Females,Slovenia,1.3,1.3,0.6,1.3,0.3,0.3,0.3,0.3,0.3,0.4
Annual,Per thousand inhabitants,Females,Slovakia,0.8,0.8,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3
Annual,Per thousand inhabitants,Females,Türkiye,:,:,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Annual,Per thousand inhabitants,Females,United Kingdom,1.1,1.1,0.5,0.6,0.6,0.6,0.7,:,:,:
Annual,Per thousand inhabitants,Males,Albania,:,:,:,:,:,:,:,:,0.0,0.1
Annual,Per thousand inhabitants,Males,Austria,1.3,1.3,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
Annual,Per thousand inhabitants,Males,Belgium,1.1,1.1,0.6,0.6,0.5,0.6,0.6,0.6,0.6,0.6
Annual,Per thousand inhabitants,Males,Bulgaria,0.4,0.5,0.3,0.2,0.3,0.2,0.2,0.1,0.2,0.2
Annual,Per thousand inhabitants,Males,Switzerland,1.9,2.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,:
Annual,Per thousand inhabitants,Males,Cyprus,0.1,0.3,0.1,0.2,0.1,0.2,0.2,0.3,0.1,0.2
Annual,Per thousand inhabitants,Males,Czechia,0.9,1.0,0.5,0.5,0.6,0.6,0.5,0.4,0.5,0.5
Annual,Per thousand inhabitants,Males,Germany,1.6,1.6,0.9,0.8,0.8,0.8,0.8,0.7,0.8,0.8
Annual,Per thousand inhabitants,Males,Denmark,1.7,1.7,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.6
Annual,Per thousand inhabitants,Males,Estonia,0.3,0.7,0.4,0.4,0.3,0.4,0.4,0.3,0.4,0.5
Annual,Per thousand inhabitants,Males,Greece,0.5,0.5,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.4
Annual,Per thousand inhabitants,Males,Spain,0.8,0.9,0.5,0.6,0.8,0.7,0.4,0.4,0.5,0.5
Annual,Per thousand inhabitants,Males,European Union - 27 countries (from 2020),:,:,1.1 d,1.0 d,1.1,1.0 d,1.0,0.9,1.0,1.0
Annual,Per thousand inhabitants,Males,European Union - 28 countries (2013-2020),:,:,1.2 d,1.1 d,1.2,1.1 d,1.1,:,:,:
Annual,Per thousand inhabitants,Males,Finland,1.5,1.5,0.8,0.8,0.7,0.7,0.6,0.7,0.6,0.6
Annual,Per thousand inhabitants,Males,France,1.3,1.3,0.7,0.6,0.6,0.6 d,0.6,0.5,0.5,0.6
Annual,Per thousand inhabitants,Males,Croatia,0.5,0.7,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.4
Annual,Per thousand inhabitants,Males,Hungary,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3
Annual,Per thousand inhabitants,Males,Ireland,1.2,1.2,0.6,0.6,0.6,0.6 d,0.6 d,0.6 d,0.6 d,0.7 d
Annual,Per thousand inhabitants,Males,Iceland,0.6,0.6,0.5,0.3,0.3,0.3,0.4,0.3,0.4,0.3
Annual,Per thousand inhabitants,Males,Italy,0.8,0.8,0.4,0.4,0.4 d,0.3,0.4,0.4 p,0.4,0.4
Annual,Per thousand inhabitants,Males,Liechtenstein,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,:
Annual,Per thousand inhabitants,Males,Lithuania,0.6,0.6,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.3
Annual,Per thousand inhabitants,Males,Luxembourg,0.6,0.9,0.5,0.5,0.7,0.8,0.5,0.6,0.7,0.9
Annual,Per thousand inhabitants,Males,Latvia,0.5,0.4,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2
Annual,Per thousand inhabitants,Males,North Macedonia,0.2,0.2,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1
Annual,Per thousand inhabitants,Males,Malta,0.2,0.3,0.1,0.2,0.2,0.1,0.1,0.2,0.1,0.1
Annual,Per thousand inhabitants,Males,Netherlands,:,:,: d,:,0.5,0.5,0.5,0.4,0.5,0.5
Annual,Per thousand inhabitants,Males,Norway,1.2,1.1,0.5,0.5,0.5,0.5,0.6,0.5,0.6,:
Annual,Per thousand inhabitants,Males,Poland,:,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2 de
Annual,Per thousand inhabitants,Males,Portugal,0.9,0.9,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5
Annual,Per thousand inhabitants,Males,Romania,0.8,0.6,0.3,0.1,0.1,0.1,0.1,0.1,0.2,0.1
Annual,Per thousand inhabitants,Males,Serbia,:,0.4,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2
Annual,Per thousand inhabitants,Males,Sweden,1.9,2.0,1.0,1.0,0.9,0.7,0.8,0.7,0.7,0.7
Annual,Per thousand inhabitants,Males,Slovenia,2.0,1.6,0.8,2.1,0.5,0.5,0.4,0.4,0.4,0.5
Annual,Per thousand inhabitants,Males,Slovakia,1.1,1.1,0.5,0.5,0.5,0.4,0.4,0.3,0.4,0.3
Annual,Per thousand inhabitants,Males,Türkiye,:,:,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Annual,Per thousand inhabitants,Males,United Kingdom,1.7,1.6,0.9,0.9,0.9,1.0,1.0,:,:,:
Annual,Per thousand inhabitants,Total,Albania,:,:,:,:,:,:,:,:,0.1,0.2
Annual,Per thousand inhabitants,Total,Austria,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8
Annual,Per thousand inhabitants,Total,Belgium,0.8,0.8,0.9,0.9,0.7,0.9,0.9,0.9,0.9,0.9
Annual,Per thousand inhabitants,Total,Bulgaria,0.4,0.5,0.5,0.4,0.5,0.4,0.4,0.3,0.3,0.4
Annual,Per thousand inhabitants,Total,Switzerland,1.4,1.6,1.7,1.7,1.8,1.8,1.8,1.7,1.8,:
Annual,Per thousand inhabitants,Total,Cyprus,0.2,0.2,0.2,0.3,0.2,0.3,0.4,0.4,0.3,0.3
Annual,Per thousand inhabitants,Total,Czechia,0.8,0.8,0.8,0.8,0.9,0.9,0.8,0.7,0.8,0.8
Annual,Per thousand inhabitants,Total,Germany,1.2,1.2,1.3,1.2,1.2,1.2,1.2,1.1,1.2,1.1
Annual,Per thousand inhabitants,Total,Denmark,1.3,1.3,1.4,1.4,1.3,1.2,1.2,1.0,1.1,1.0
Annual,Per thousand inhabitants,Total,Estonia,0.7,0.6,0.6,0.7,0.7,0.7,0.7,0.6,0.7,0.8
Annual,Per thousand inhabitants,Total,Greece,0.4,0.4,0.5,0.5,0.6,0.4,0.6,0.5,0.7,0.7
Annual,Per thousand inhabitants,Total,Spain,0.7,0.8,1.0,1.2,1.5,1.3,0.7,0.7,0.8,0.8
Annual,Per thousand inhabitants,Total,European Union - 27 countries (from 2020),:,:,0.9 d,0.9 d,0.9,0.8 d,0.8,0.7,0.8,0.8
Annual,Per thousand inhabitants,Total,European Union - 28 countries (2013-2020),:,:,0.9 d,0.9 d,1.0,0.9 d,0.9,:,:,:
Annual,Per thousand inhabitants,Total,Finland,1.2,1.2,1.3,1.2,1.1,1.1,1.0,1.1,0.9,1.0
Annual,Per thousand inhabitants,Total,France,1.1,1.0,1.1,1.0,1.1,0.9 d,0.9,0.8,0.8,1.1
Annual,Per thousand inhabitants,Total,Croatia,0.5,0.6,0.6,0.4,0.5,0.4,0.4,0.4,0.5,0.7
Annual,Per thousand inhabitants,Total,Hungary,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4
Annual,Per thousand inhabitants,Total,Ireland,0.9,1.0,1.0,1.0,0.9,1.0 d,1.0 d,1.0 d,1.0 d,1.1 d
Annual,Per thousand inhabitants,Total,Iceland,0.5,0.7,0.7,0.6,0.5,0.4,0.6,0.6,0.8,0.5
Annual,Per thousand inhabitants,Total,Italy,0.7,0.7,0.7,0.7,0.7 d,0.6,0.6,0.6 p,0.7,0.8
Annual,Per thousand inhabitants,Total,Liechtenstein,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.8,0.0,:
Annual,Per thousand inhabitants,Total,Lithuania,0.5,0.5,0.5,0.3,0.4,0.4,0.4,0.4,0.5,0.5
Annual,Per thousand inhabitants,Total,Luxembourg,0.4,0.5,0.7,0.7,1.0,1.0,0.8,0.7,1.0,1.4
Annual,Per thousand inhabitants,Total,Latvia,0.4,0.4,0.4,0.3,0.2,0.2,0.3,0.2,0.3,0.3
Annual,Per thousand inhabitants,Total,North Macedonia,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2
Annual,Per thousand inhabitants,Total,Malta,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Annual,Per thousand inhabitants,Total,Netherlands,:,:,: d,:,0.7,0.7,0.8,0.6,0.7,0.7
Annual,Per thousand inhabitants,Total,Norway,1.0,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.9,:
Annual,Per thousand inhabitants,Total,Poland,:,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.3 de
Annual,Per thousand inhabitants,Total,Portugal,0.8,0.8,0.8,0.8,0.7,0.8,0.7,0.7,0.7,0.8
Annual,Per thousand inhabitants,Total,Romania,0.7,0.5,0.5,0.3,0.2,0.2,0.2,0.2,0.3,0.3
Annual,Per thousand inhabitants,Total,Serbia,:,0.3,0.5,0.5,0.6,0.5,0.5,0.4,0.4,0.4
Annual,Per thousand inhabitants,Total,Sweden,1.4,1.5,1.5,1.4,1.3,1.1,1.2,1.0,1.0,1.1
Annual,Per thousand inhabitants,Total,Slovenia,1.7,1.4,1.4,3.4,0.8,0.8,0.8,0.7,0.7,0.8
Annual,Per thousand inhabitants,Total,Slovakia,1.0,1.0,0.9,0.8,0.7,0.7,0.6,0.6,0.7,0.6
Annual,Per thousand inhabitants,Total,Türkiye,:,:,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3
Annual,Per thousand inhabitants,Total,United Kingdom,1.4,1.3,1.4,1.5,1.5,1.6,1.6,:,:,:
