Annual,Total environmental goods and services sector,"Value added, gross",Percentage of gross domestic product (GDP),Total - all NACE activities,Total environmental protection and resource management activities,European Union - 27 countries (from 2020),1.61,1.62,1.68,1.68,1.7,1.7,1.78,1.85,1.92,2.0,2.09,2.18,2.24,2.24,2.16,2.19,2.24,2.23,2.25,2.28,2.47,2.52
Annual,Total environmental goods and services sector,Total employment domestic concept,Full-time equivalent (FTE),"Agriculture, forestry and fishing",Total environmental protection and resource management activities,European Union - 27 countries (from 2020),250000.0,259000.0,281000.0,314000.0,312000.0,329000.0,363000.0,361000.0,363000.0,391000.0,423000.0,451000.0,467000.0,474000.0,480000.0,526000.0,551000.0,643000.0,670000.0,683000.0,731000.0,752000.0
Annual,Total environmental goods and services sector,Total employment domestic concept,Full-time equivalent (FTE),Mining and quarrying; manufacturing,Total environmental protection and resource management activities,European Union - 27 countries (from 2020),376000.0,390000.0,511000.0,448000.0,410000.0,410000.0,410000.0,429000.0,474000.0,500000.0,526000.0,555000.0,594000.0,537000.0,496000.0,480000.0,478000.0,453000.0,436000.0,459000.0,473000.0,469000.0
Annual,Total environmental goods and services sector,Total employment domestic concept,Full-time equivalent (FTE),"Electricity, gas, steam and air conditioning supply; water supply; sewerage, waste management and remediation activities",Total environmental protection and resource management activities,European Union - 27 countries (from 2020),1090000.0,1105000.0,1103000.0,1100000.0,1151000.0,1184000.0,1217000.0,1220000.0,1234000.0,1253000.0,1254000.0,1286000.0,1325000.0,1368000.0,1397000.0,1433000.0,1454000.0,1468000.0,1500000.0,1564000.0,1594000.0,1626000.0
Annual,Total environmental goods and services sector,Total employment domestic concept,Full-time equivalent (FTE),Construction,Total environmental protection and resource management activities,European Union - 27 countries (from 2020),720000.0,752000.0,919000.0,808000.0,819000.0,816000.0,874000.0,989000.0,1002000.0,1041000.0,1110000.0,1241000.0,1250000.0,1166000.0,1105000.0,1153000.0,1140000.0,1136000.0,1147000.0,1209000.0,1283000.0,1405000.0
Annual,Total environmental goods and services sector,Total employment domestic concept,Full-time equivalent (FTE),Services,Total environmental protection and resource management activities,European Union - 27 countries (from 2020),781000.0,799000.0,802000.0,760000.0,762000.0,736000.0,823000.0,845000.0,838000.0,840000.0,872000.0,905000.0,904000.0,886000.0,796000.0,845000.0,883000.0,892000.0,909000.0,920000.0,975000.0,992000.0
Annual,Total environmental goods and services sector,Total employment domestic concept,Full-time equivalent (FTE),Total - all NACE activities,Total environmental protection and resource management activities,European Union - 27 countries (from 2020),3217000.0,3305000.0,3615000.0,3431000.0,3452000.0,3476000.0,3688000.0,3845000.0,3911000.0,4024000.0,4185000.0,4439000.0,4540000.0,4432000.0,4274000.0,4437000.0,4506000.0,4593000.0,4663000.0,4836000.0,5056000.0,5244000.0
Annual,Total environmental goods and services sector,Output,Million euro,"Agriculture, forestry and fishing",Total environmental protection and resource management activities,European Union - 27 countries (from 2020),11798.0,13116.0,13614.0,15161.0,15135.0,15125.0,17395.0,18609.0,20541.0,20456.0,24285.0,28171.0,29956.0,31817.0,31665.0,34743.0,36891.0,41052.0,43935.0,46766.0,50397.0,56817.0
Annual,Total environmental goods and services sector,Output,Million euro,Mining and quarrying; manufacturing,Total environmental protection and resource management activities,European Union - 27 countries (from 2020),43833.0,46531.0,54260.0,55191.0,58926.0,66327.0,75119.0,84636.0,94702.0,84445.0,102269.0,115863.0,119198.0,106945.0,104789.0,104330.0,106254.0,108423.0,104100.0,109407.0,105704.0,127518.0
Annual,Total environmental goods and services sector,Output,Million euro,"Electricity, gas, steam and air conditioning supply; water supply; sewerage, waste management and remediation activities",Total environmental protection and resource management activities,European Union - 27 countries (from 2020),125631.0,133563.0,140994.0,146724.0,155546.0,168464.0,184599.0,201555.0,221789.0,213396.0,235958.0,252262.0,264328.0,285265.0,289511.0,292546.0,293659.0,308799.0,331514.0,338064.0,342092.0,413615.0
Annual,Total environmental goods and services sector,Output,Million euro,Construction,Total environmental protection and resource management activities,European Union - 27 countries (from 2020),55182.0,58408.0,67606.0,69977.0,76797.0,82434.0,95682.0,112404.0,118301.0,115232.0,122977.0,145427.0,141880.0,134537.0,131039.0,141209.0,147399.0,157573.0,168726.0,182947.0,192782.0,223996.0
Annual,Total environmental goods and services sector,Output,Million euro,Services,Total environmental protection and resource management activities,European Union - 27 countries (from 2020),51218.0,54920.0,57070.0,56351.0,58619.0,59701.0,70860.0,76362.0,79161.0,78581.0,83222.0,88536.0,89687.0,88326.0,78942.0,85581.0,91544.0,94275.0,99844.0,103795.0,109041.0,115407.0
Annual,Total environmental goods and services sector,Output,Million euro,Total - all NACE activities,Total environmental protection and resource management activities,European Union - 27 countries (from 2020),287663.0,306538.0,333544.0,343403.0,365023.0,392052.0,443655.0,493566.0,534494.0,512110.0,568711.0,630259.0,645049.0,646890.0,635947.0,658409.0,675746.0,710121.0,748118.0,780980.0,800016.0,937354.0
Annual,Total environmental goods and services sector,Output,Percentage of gross domestic product (GDP),Total - all NACE activities,Total environmental protection and resource management activities,European Union - 27 countries (from 2020),3.66,3.72,3.91,3.92,3.98,4.1,4.39,4.6,4.82,4.84,5.18,5.56,5.66,5.62,5.4,5.39,5.39,5.43,5.53,5.57,5.94,6.4
