Annual,110000.0,PS,100.0,94.0,94.5,90.2,91.7,93.7,103.9,106.7,120.4,125.3,138.2,126.4,132.7,131.3
Annual,110000.0,TN,100.0,100.4,100.4,106.2,108.8,103.1,104.6,104.8 p,96.4,105.4,107.6,107.4,117.8,110.6
Annual,120000.0,IL,100.0,97.5,100.4,101.1,107.8,110.1,109.3,117.2,136.6,134.7,130.2,126.0,138.3,142.9
Annual,120000.0,PS,100.0,103.4,109.7,119.0,126.3,135.7,135.9,142.1,157.1,175.6,171.3,173.4,193.5,207.7
Annual,120000.0,TN,100.0,100.8,101.4,102.6,104.6,100.3,98.6,117.0 p,109.0,108.7,101.2,103.2,119.4,100.5
Annual,130000.0,IL,100.0,100.0,99.3,100.4,106.5,111.4,115.7,120.7,137.9,136.5,136.7,143.0,145.0,148.8
Annual,130000.0,TN,100.0,100.5,100.8,104.9,107.4,102.2,102.6,108.7 p,100.8,106.6,105.2,105.7,118.4,106.6
Annual,140000.0,EG,100.0,103.2,113.6,115.6,117.3,123.4,124.9,129.2,131.1,132.1,132.2,126.5,130.0,:
Annual,140000.0,IL,100.0,104.2,107.7,114.4,115.0,119.5,124.8,128.6,144.0,145.8,148.2,155.3,151.4,157.4
Annual,140000.0,JO,81.3 de,84.2 de,84.8 de,92.3 de,96.2 de,96.9 de,111.9 de,100.0 de,116.3 de,98.9 de,117.8 de,112.9 de,115.6 de,142.6 de
Annual,140000.0,PS,100.0,100.4,102.9,102.5,105.0,108.2,110.5,113.1,123.5,123.0,130.3,130.9,143.3,142.9
Annual,140000.0,TN,100.0,106.2,101.7,102.6,103.1,108.7,103.3,100.8 p,101.4,102.5,105.2,105.4,109.8,108.9
Annual,200000.0,TN,100.0,112.3,102.8,102.6,103.1,108.2,107.7,102.3 p,107.0,119.2,:,:,:,:
Annual,201000.0,IL,100.0,99.1,107.6,109.1,111.4,110.9,112.5,116.5,119.0,123.5,122.4,123.0,127.1,129.2
Annual,201000.0,TN,100.0,123.3,100.7,116.0,83.1,106.5,83.2,80.8 p,121.4,129.5,:,:,:,:
Annual,202000.0,IL,100.0,100.7,112.2,124.4,145.1,175.3,184.3,193.5,242.2,233.6,269.8,310.6,340.7,344.7
Annual,202000.0,PS,100.0,104.4,116.4,120.9,126.6,134.3,140.6,145.2,166.4,162.0,174.2,179.9,186.5,191.7
Annual,202000.0,TN,100.0,116.4,103.5,99.3,107.8,161.3,115.3,109.4 p,136.5,133.9,:,:,:,:
Annual,203000.0,IL,100.0,100.4,103.4,111.1,126.3,133.0,138.3,144.0,254.9,232.5,202.8,229.7,250.8,252.2
Annual,203000.0,TN,100.0,143.0,96.6,118.5,103.0,96.3,103.8,40.8 p,87.6,110.7,:,:,:,:
Annual,204000.0,IL,100.0,101.4,108.4,110.6,110.5,111.6,112.1,113.4,122.0,121.2,121.2,119.8,120.6,125.9
Annual,204000.0,PS,100.0,104.7,103.2,101.0,101.4,106.0,107.6,110.0,112.2,118.6,118.5,125.1,131.8,131.4
Annual,204000.0,TN,100.0,136.5,95.8,69.9,95.8,101.9,92.6,95.0 p,102.4,144.6,:,:,:,:
Annual,205000.0,IL,100.0,99.7,104.3,101.5,100.5,100.6,101.6,104.1,108.7,111.4,112.2,113.1,113.9,115.2
Annual,206000.0,IL,100.0,101.7,109.8,117.8,139.0,130.3,133.6,162.1,197.1,175.3,178.1,204.4,214.6,216.7
Annual,206000.0,PS,100.0,106.0,118.5,133.4,147.5,171.9,169.6,182.8,223.1,221.0,217.0,228.2,229.8,241.5
Annual,206000.0,TN,100.0,106.5,106.1,100.2,112.3,99.7,106.4,121.9 p,101.1,104.7,:,:,:,:
Annual,207000.0,TN,100.0,104.0,105.7,76.6,68.8,154.4,88.0,89.5 p,111.3,105.4,:,:,:,:
Annual,208000.0,TN,100.0,129.2,102.8,101.7,103.9,127.8,50.6,105.4 p,110.5,124.0,:,:,:,:
Annual,209000.0,TN,100.0,114.4,98.5,106.8,94.0,113.6,118.4,103.7 p,109.5,148.6,:,:,:,:
Annual,210000.0,TN,100.0,132.5,102.9,108.3,106.3,134.6,97.1,87.5 p,96.9,:,:,:,:,:
Annual,211000.0,IL,100.0,101.5,112.2,119.8,124.8,131.2,136.1,140.7,144.3,147.6,149.2,151.8,155.0,155.0
Annual,211000.0,TN,100.0,162.7,72.8,229.3,114.0,116.0,115.6,94.7 p,95.8,124.1,:,:,:,:
Annual,212000.0,IL,100.0,99.3,106.6,117.1,135.5,141.4,154.0,159.5,179.5,161.2,162.4,172.7,179.2,176.9
Annual,212000.0,TN,100.0,101.0,88.7,82.7,88.3,115.5,103.0,97.0,105.4,110.0,:,:,:,:
Annual,219000.0,TN,100.0,126.3,108.2,97.2,97.0,132.1,95.3,88.7 p,96.8,112.0,:,:,:,:
Annual,220000.0,IL,100.0,103.2,109.0,114.0,122.3,125.0,129.1,138.3,155.4,150.3,152.8,165.6,173.7,177.4
Annual,220000.0,TN,100.0,112.3,102.5,104.1,103.6,111.0,106.1,106.5 p,97.7,102.5,104.0,102.0,107.8,106.9
