Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Estonia,12.1389,2.804,25.4528,18.6102,-11.287,-29.3204,14.1038,10.2697,17.1729,9.4606,14.8249,4.53,18.2823,-2.0701,-10.1497,10.2674,21.1176,-5.5173,3.053,0.1068,-6.766,7.7847,-2.077,0.5131,3.3178,9.8507,0.7625,0.2749,-5.541
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Greece,:,:,:,:,:,:,:,:,7.5251,4.8064,-2.3285,1.8467,11.733,-0.5504,-1.8119,-10.9552,-0.6187,4.7468,0.0837,-0.5598,-8.799,1.7741,4.7713,10.251,-2.126,-1.8175,10.8743,9.4634,0.3434
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Spain,8.1441,3.8836,2.8029,7.9868,-2.244,-8.8774,5.0897,2.758,6.1484,-2.9476,-8.638,-5.403,7.8642,-5.3549,3.3869,-9.0105,-0.6628,-5.2783,6.1364,1.0928,0.4514,5.4736,-0.3164,-1.1237,-1.1242,-0.6646,-2.7393,-1.899,7.4831
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Finland,:,-2.0963,-1.6152,7.8174,-6.9817,-1.6842,-2.654,-0.3299,0.6837,-4.9312,-6.3424,10.01,5.8441,-6.9616,-12.6961,-13.9549,-8.3248,-8.5558,-0.5277,-4.7057,-9.0831,2.0091,3.7072,1.0713,0.801,0.0401,-2.9244,0.7389,2.2788
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,France,:,:,:,:,:,-12.0559,3.2494,0.3167,0.6776,-4.5241,-7.736,-4.7218,-1.3873,-3.5744,0.2495,-11.4747,-3.8664,-5.6206,1.6468,0.0123,1.3509,1.642,-2.8032,-0.0111,0.4592,-8.5688,-3.1898,-2.6454,7.8296
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Croatia,:,:,:,:,:,:,9.9632,13.395,6.0005,11.3746,-0.5609,2.6242,2.8748,-2.6397,0.5644,-4.6479,-5.3228,-9.4499,3.9199,5.2201,3.7591,5.7372,2.4393,-0.3178,2.6749,3.3805,0.2783,11.2471,0.685
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Hungary,:,0.9952,21.771,24.4515,6.7366,6.8546,13.2652,10.6843,6.5357,11.6291,0.8386,2.3165,12.8158,0.4615,-3.7834,-9.2645,-5.2406,-10.9969,1.4832,4.6185,2.166,2.7357,-0.161,-0.8608,2.1184,5.5026,-7.8048,-2.8746,12.0193
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Ireland,:,:,:,:,:,:,:,:,-10.0005,-3.6803,-7.2149,-9.4611,2.5339,-9.8303,22.8626,-17.1645,-14.9967,-7.5562,-2.1131,15.4495,68.2661,-1.0581,-6.2699,2.2648,4.2644,18.744,-5.7349,1.2381,-7.1119
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Italy,:,-5.7817,-9.7816,4.4759,-8.2188,-9.4975,6.3349,-0.6551,1.1426,-2.8854,-7.8379,-3.3794,5.3603,-5.4465,-4.3667,-10.1088,-3.6987,-5.8687,1.0904,2.1683,-0.322,3.4294,-1.7491,-0.7649,-1.0347,-0.7799,-2.3363,-4.5533,8.4651
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Lithuania,:,27.8625,12.2794,-6.1028,-32.4531,7.2736,27.6261,16.2057,10.1975,3.7047,17.7431,4.0345,5.1259,21.4298,-11.9245,2.7171,12.1688,3.6838,4.4041,-7.4982,-8.0613,1.6075,7.5175,2.9999,3.2717,8.2691,0.8347,4.353,-4.0378
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Luxembourg,:,-8.9835,-2.5524,11.5122,-4.1215,-10.5869,9.871,-0.6767,-0.2056,2.2041,-7.1658,1.9757,0.5597,5.2117,-3.5268,7.3846,2.1206,-9.8791,4.6814,0.2094,-2.4988,3.9246,-0.4174,-2.3171,-1.3267,-2.7279,-6.4629,-14.0987,3.5117
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Latvia,:,:,:,:,:,:,15.6631,11.4051,9.9789,25.6065,25.6115,0.6085,21.457,1.903,-1.1565,3.8194,9.8129,5.768,2.1914,4.5133,-2.7777,3.0927,1.8725,3.1774,-0.7439,16.1347,-1.7483,2.2564,-2.8912
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Malta,:,:,:,:,:,:,:,:,:,:,-18.0884,16.1051,-5.2959,-13.5711,-2.4491,-1.3822,-1.7371,2.79,-10.3188,-11.631,2.4704,-0.3011,16.8663,-4.4502,3.83,-1.4289,-16.1431,2.6337,3.667
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Netherlands,:,:,:,:,:,:,:,:,:,:,-3.9358,-2.3084,2.8363,-1.9592,-2.929,-8.4352,-2.6364,-2.9324,1.6667,0.0117,-1.6638,3.2961,0.8001,0.7594,-1.1368,2.912,-1.2624,0.8019,3.4961
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Poland,:,:,:,:,:,:,:,:,:,:,5.3896,6.0736,9.4806,7.5801,2.7007,-3.7723,-2.2253,-3.4884,5.4905,4.5563,3.1829,5.7785,3.9577,2.4648,4.8926,10.3038,-2.5861,-1.4963,11.5973
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Portugal,:,:,-4.6722,8.2125,-3.7151,-12.1218,3.4898,4.3021,7.8565,-5.5019,-11.102,0.555,1.7607,-5.088,-1.0041,-8.3122,-0.0128,-4.3714,5.9621,1.2829,-0.5442,3.0082,-0.1722,0.6025,0.7217,-0.8929,-2.8702,-2.008,5.2116
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Romania,:,:,:,:,:,-44.7153,5.2873,25.6793,10.373,17.4505,13.2543,7.5704,46.4041,15.645,8.072,5.9704,6.9742,-9.2928,11.2266,6.2674,0.799,8.9566,0.7785,3.27,-0.3453,0.519,-0.6131,-1.7948,8.4019
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Sweden,11.3723,-0.0137,-4.4636,4.4351,-3.6897,-7.6121,-6.5854,-0.5786,5.3994,-0.1953,-6.5725,-1.0417,2.0975,-5.2142,-10.1612,-1.0001,-1.6625,-7.4799,-4.5115,-0.2233,-3.1682,2.4165,-0.9111,-0.714,2.177,4.0729,-2.5377,-6.9334,5.8047
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Slovenia,3.7669,-3.8825,-2.9192,10.682,-7.2041,-8.1166,10.499,8.9079,5.3764,3.6582,0.2735,3.7531,11.6563,-3.9801,-1.2619,-10.7086,-1.4378,-7.8017,2.8785,5.1389,0.7175,6.5809,4.857,3.6947,1.4707,1.9871,-3.0188,-3.8479,5.4984
Annual,Percentage of world total - 1-year change,Goods,Credit,Rest of the world,Slovakia,:,:,:,:,:,:,:,:,:,:,0.6819,11.0227,11.5136,-1.8881,-3.7667,-5.3237,2.6028,0.4282,4.1206,-0.8362,0.3255,6.2425,-3.3909,2.1876,-1.8023,2.2186,-4.13,-6.2924,11.4245
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Extra-euro area - 20 countries (from 2023),Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.6802,2.6145,2.1927,-0.6067,-0.6496,0.2558,0.4018,-4.2157,-5.4232,4.8575
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Extra-EU27 (from 2020),European Union - 27 countries (from 2020),:,:,:,:,:,-8.4509,7.2157,2.6668,4.0929,-2.7115,-4.8469,-1.7236,4.5832,1.1294,0.314,-8.322,-2.0845,-2.8518,2.0659,2.1983,2.0731,2.2129,-2.0317,-1.1265,1.0157,2.6172,-4.6731,-5.425,5.3744
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Austria,:,-2.8506,-3.9143,8.201,-2.0115,-10.561,7.298,4.4526,3.7998,-0.1872,-3.8456,-2.6947,4.7815,-2.3634,-1.8807,-10.542,-2.5557,-6.3557,1.8956,1.0939,-3.5814,3.7871,-1.4613,2.0926,-0.2436,0.34,-4.1095,-3.4862,6.069
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Belgium,:,:,:,:,:,:,2.3138,-5.5002,3.225,-1.3083,-4.2211,-6.6133,2.3466,-1.464,0.8724,-6.9017,-2.594,-6.3826,1.4167,0.4837,-7.1683,6.6178,0.1522,-1.4745,0.2045,4.3155,1.9205,-6.0754,-2.19
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Bulgaria,:,:,:,:,-7.0384,9.6048,7.2703,5.0932,13.5253,8.1651,1.6571,8.7843,6.9011,5.6407,-4.7044,-7.7766,11.9619,-4.8686,6.4258,1.9018,-2.3166,7.8146,4.454,0.1611,2.6308,0.3024,4.2535,8.317,1.815
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Cyprus,:,:,:,:,:,:,:,-4.81 e,2.48 e,-9.24 e,-7.4716,-9.5853,3.8335,-5.2647,12.7053,-13.9473,-4.5076,-7.6001,2.7002,2.45,2.4551,7.936,3.4253,3.392,5.0463,13.5659,7.946,2.375,5.8039
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Czechia,7.6064,0.3406,-6.6584,14.8942,-4.1011,-4.5248,15.1783,7.334,8.0572,21.3363,8.0213,3.7489,7.799,4.4162,0.7996,-5.1055,-0.2603,-4.2065,-1.4996,4.7976,-0.6984,3.9941,1.306,0.9617,-1.1491,1.0106,-4.1739,-4.586,9.8076
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Germany,-0.4524,-3.0594,-2.7558,6.8287,-4.2551,-9.0516,6.3172,3.5872,3.9581,0.6646,-5.5946,-0.9597,3.5694,-3.5621,-1.6532,-6.6005,-2.4337,-4.962,0.0694,2.3768,-0.6746,2.3675,-2.0382,-1.0004,-1.4887,1.8422,-4.175,-8.5745,4.7913
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Denmark,:,:,:,:,:,:,:,:,0.33,-4.74,-0.32,-0.7967,-0.4789,2.3188,-1.7315,-9.8154,-3.9744,-4.998,1.8507,0.4086,-1.9298,1.0417,-0.7545,0.4763,2.0994,6.6982,-2.4192,5.3753,-0.7518
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Estonia,21.0871,10.1018,22.7636,16.7323,-7.5766,-21.6659,12.7339,6.1823,13.4443,8.2666,9.1982,1.2578,13.3547,0.9349,-8.0682,2.8109,15.0449,-2.6739,3.634,0.8366,-8.477,6.0772,-0.2941,1.7972,2.4349,4.6165,8.7662,0.1498,-1.4905
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Greece,:,:,:,:,:,:,:,-5.97 e,5.5103,10.2173,-7.533,-4.9446,6.9387,1.1943,-5.7371,-13.0355,-6.6327,-4.896,0.5446,3.6314,-7.1984,-2.4813,4.804,7.5435,0.522,-19.6711,18.9423,8.2905,2.1207
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Spain,7.5703,3.2156,1.7502,8.899,-0.6475,-8.3046,5.7471,2.1633,6.225,-3.7666,-6.8596,-4.2768,4.608,-4.4365,2.3348,-9.8356,-0.5157,-6.0388,3.701,0.9392,-1.3796,5.3987,0.0857,-1.1962,-0.996,-10.5483,0.0058,3.894,9.2708
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Finland,:,-3.1808,-2.8813,7.7585,-7.0241,-0.7509,0.4242,0.7012,-0.3089,-2.2235,-4.9322,-1.4264,4.3457,-0.0742,-11.3446,-11.9009,-6.0906,-7.813,-0.1423,-4.3569,-6.6625,2.5424,3.9854,1.024,2.7471,-0.1705,-4.251,-1.9902,-0.1777
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,France,:,:,:,:,:,-12.912,3.6318,1.5805,-0.1475,-5.1175,-6.6039,-4.6437,-1.1207,-2.4217,0.5202,-10.4452,-2.6473,-4.56,2.4431,0.4792,-0.5279,1.3765,-2.8552,0.0218,-0.4655,-6.6215,-1.0169,-1.7639,4.5811
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Croatia,:,:,:,:,:,:,16.6863,7.2107,10.0781,1.6942,-4.8841,-0.5221,3.5091,-1.3557,-0.7306,-20.0098,-14.2044,-9.453,24.2027,4.308,3.5519,8.6097,2.2801,1.1365,4.1225,-16.0202,14.6898,9.7176,8.1334
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Hungary,:,2.7461,11.6171,15.18,3.131,4.2134,13.9325,7.1207,5.9786,7.3423,0.5939,0.9084,11.1182,1.1842,-3.4206,-8.0416,-4.2109,-10.8634,1.4843,4.1883,0.2536,2.9539,0.4008,-0.348,0.9994,2.6028,-6.3963,-2.5761,10.5865
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Ireland,:,3.04,2.18,26.88,8.83,-0.9,13.73,6.06,-1.5604,-3.171,-5.3708,-5.5278,3.3117,-6.8765,18.4158,-12.9152,-9.5751,-6.0611,9.7795,13.0126,40.4805,4.5601,2.7353,1.6746,8.8636,26.3224,-5.4091,-5.7663,1.5095
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Italy,:,-6.3767,-8.4785,3.9225,-8.5805,-9.2061,5.3291,-1.244,1.4664,-2.7722,-7.4165,-3.1719,3.0729,-6.5338,-5.1411,-8.7446,-3.7326,-5.5845,-0.0815,0.6709,-2.6424,2.51,-0.999,-0.548,-1.844,-3.0074,-1.2312,-3.1,7.3019
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Lithuania,:,30.0682,11.3027,-3.3242,-25.6842,-2.7064,21.5516,15.3927,10.0246,4.6327,14.3591,3.8488,3.5011,17.9846,-12.7139,2.8607,12.2055,4.2139,5.5628,-5.7633,-8.6465,3.5485,9.4053,5.0221,6.3493,8.7509,2.3122,2.9104,0.8758
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Luxembourg,:,-1.1919,-1.1056,10.0052,7.0709,-0.7623,2.6906,1.9479,3.0826,3.2854,1.9849,7.4844,5.51,-4.5051,5.5701,-3.1304,-3.8151,-0.2297,8.4122,7.719,5.1973,2.3266,-1.9679,-0.2577,4.3942,15.5679,-0.5549,-17.8606,4.3887
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Latvia,:,:,:,:,:,:,12.3364,8.0836,15.4917,13.621,19.1649,2.739,21.7303,4.3873,-1.9284,-4.8956,7.4598,3.431,1.9023,3.8466,-3.5467,3.2845,1.6531,2.836,-0.9979,11.8865,-2.7811,2.8938,-2.1044
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Malta,:,:,:,:,:,:,:,:,:,-11.03,-5.8382,12.1804,3.2759,14.2858,16.9199,-10.966,-4.2644,-1.6034,1.1082,3.0164,10.9702,3.0508,-8.4893,5.0652,11.3137,12.5159,-16.7893,-6.9037,14.8168
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Netherlands,:,-3.44,-3.09,5.05,-1.26,-7.25,2.31,-1.03,3.62,-0.29,-4.0673,-3.3418,1.795,-0.2617,0.0294,-8.262,-2.4571,-3.3368,2.2157,1.4445,-0.0204,0.4019,1.441,2.2626,-0.544,5.8535,-4.0978,-1.3272,3.1938
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Poland,:,:,:,:,:,:,:,6.67 e,10.68 e,12.55 e,5.9547,6.4404,10.6164,7.5877,0.0991,-2.2638,-1.6984,-3.2642,4.7063,3.9415,1.5332,5.859,5.0409,3.5478,3.6419,11.2297,-1.6227,-0.8897,9.9834
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Portugal,:,:,-4.7427,9.7945,-4.2341,-10.7062,3.1101,3.5224,6.618,-4.2545,-10.3839,2.3838,3.474,-3.8576,0.0124,-9.3238,-0.112,-5.0999,6.6857,1.223,-1.2636,3.6079,2.8206,1.7217,0.7311,-9.8592,-0.99,6.4944,9.7491
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Romania,:,:,:,:,:,-23.9885,15.1263,17.0139,9.4528,13.8726,9.9318,8.7571,23.595,14.0536,0.4961,-0.4913,6.0447,-7.2497,15.7711,6.6763,-0.1983,8.4609,2.6297,3.5507,1.3527,1.9256,-0.4565,-0.4759,7.3818
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Sweden,9.7914,0.0056,-3.9122,4.1663,-1.4222,-6.3946,-4.6466,-0.463,4.0779,1.1455,-5.0981,-0.86,2.3273,-4.328,-8.6875,-1.5684,-0.2248,-6.2811,-1.133,-1.1352,-1.3398,1.8842,-3.568,-2.1643,3.0655,4.0356,-0.8706,-6.9196,4.8544
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Slovenia,2.6072,-3.4342,-4.7574,7.353,-8.005,-8.56,9.5565,8.2918,5.6244,3.2115,0.2508,2.6046,10.2537,-0.6195,-2.4757,-10.0362,-1.8261,-7.6201,2.4075,3.8902,-1.5962,6.2683,5.2667,3.8761,0.5499,1.7228,-1.4136,-2.8364,4.2087
Annual,Percentage of world total - 1-year change,Goods and services,Credit,Rest of the world,Slovakia,:,:,:,:,:,:,:,:,24.78 e,11.52 e,0.4817,9.8155,9.1334,-1.7915,-7.4137,-4.7163,2.8235,0.5919,4.2852,-2.2259,-1.6965,6.1258,-2.0333,2.4446,-2.4434,3.4425,-4.0196,-6.5609,7.6222
Annual,Percentage of world total - 1-year change,Services,Credit,Extra-euro area - 20 countries (from 2023),Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0503,-2.2432,-1.9592,2.4881,1.8095,-0.0406,12.4975,0.5553,-6.6699,-1.2015
Annual,Percentage of world total - 1-year change,Services,Credit,Extra-EU27 (from 2020),European Union - 27 countries (from 2020),:,:,:,:,:,-3.7404,4.3073,1.8706,4.6823,-1.5235,-2.3599,-3.36,0.2679,5.8369,-3.1865,-5.533,-1.5186,-2.7014,1.3152,1.5895,-4.0774,-1.1186,8.0167,0.5021,-0.2639,8.6299,1.4903,-5.3363,-2.8389
Annual,Percentage of world total - 1-year change,Services,Credit,Rest of the world,Austria,:,-4.1393,-12.1677,4.1904,-2.4818,-7.5462,3.2732,2.4376,8.1455,-3.8353,-1.4648,-2.6526,-1.266,3.0889,-4.5826,-10.8143,-1.5686,-4.8855,5.4283,-1.7749,-10.3271,1.1614,0.3604,2.9653,-1.8522,1.678,-8.9493,0.7498,0.9401
Annual,Percentage of world total - 1-year change,Services,Credit,Rest of the world,Belgium,:,:,:,:,:,:,3.7083,-4.5682,3.3441,-2.6859,-5.2027,-7.2748,2.0523,12.3402,5.7573,-2.5799,-6.4558,-1.1593,-0.1949,3.1533,-9.4495,-2.8928,-0.7751,-3.6267,-2.3771,12.921,-3.915,-11.5658,1.6126
Annual,Percentage of world total - 1-year change,Services,Credit,Rest of the world,Bulgaria,:,:,:,:,-2.3381,14.8412,-0.6129,-0.4886,15.6669,8.3395,-2.0844,4.4706,29.4199,4.1673,-4.4303,-26.6425,-2.6494,-1.6818,-2.229,12.4542,-10.3884,6.5764,-3.7439,6.2112,2.7051,-8.4517,9.3536,3.5323,9.6771
Annual,Percentage of world total - 1-year change,Services,Credit,Rest of the world,Cyprus,:,:,:,:,:,:,:,:,:,:,-9.0517,-4.0808,2.0814,-2.0923,-2.7351,-6.8203,-2.2173,-8.2676,4.1826,-0.7709,-4.7999,8.0931,6.0923,-2.0744,7.4036,23.9253,13.5174,-1.5779,-0.8387
Annual,Percentage of world total - 1-year change,Services,Credit,Rest of the world,Czechia,12.5864,0.5773,-11.4827,9.5624,4.1414,-4.9277,2.2239,-5.5587,-2.6398,-7.8653,-9.4981,6.1711,0.6818,11.8667,-3.5671,-1.9711,-0.9402,-5.3232,-7.5257,-2.1183,-3.3018,1.6362,4.8948,2.1378,-3.4258,2.2647,-3.4212,-2.3128,6.0526
Annual,Percentage of world total - 1-year change,Services,Credit,Rest of the world,Germany,3.4838,-3.9351,1.5244,3.8754,-4.3872,-4.3803,1.1062,10.472,5.3594,4.6466,-3.7512,-0.2667,-3.867,1.7089,2.87,-4.5139,-3.1056,-2.2405,0.9175,2.464,-3.7676,1.4119,0.6126,1.3328,-2.3579,9.0713,1.9829,-8.477,-5.1354
Annual,Percentage of world total - 1-year change,Services,Credit,Rest of the world,Denmark,:,:,:,:,:,:,:,:,:,:,:,6.5465,-1.7688,4.7092,-14.1105,-1.0031,-4.4546,-2.7692,-0.9349,-4.0052,-8.3807,-4.1429,4.1849,4.3769,-2.1034,9.7439,7.6946,17.1886,-19.9714
Annual,Percentage of world total - 1-year change,Services,Credit,Rest of the world,Estonia,44.9818,22.0825,18.691,11.5156,-0.8536,-7.2817,8.3243,-0.3062,9.3938,6.8177,2.3962,-3.2859,1.8677,7.8084,-9.8882,-5.4343,3.8415,4.0764,3.3416,0.1959,-14.5758,1.0972,3.9438,4.2202,-0.9217,-2.9224,29.8659,-1.4881,1.2882
Annual,Percentage of world total - 1-year change,Services,Credit,Rest of the world,Greece,:,:,:,:,:,:,:,:,5.4062,13.4894,-8.4992,-7.4498,-0.1838,3.6568,-16.1845,-8.0488,-8.0734,-13.419,-1.7113,3.4664,-11.2234,-8.7724,6.0257,5.1179,-0.465,-30.8786,33.0261,4.7424,-2.1728
Annual,Percentage of world total - 1-year change,Services,Credit,Rest of the world,Spain,8.7817,0.9326,-0.7191,9.5329,3.5245,-4.9361,5.3824,-0.185,6.9095,-5.3756,-1.9512,-1.1046,-4.195,-1.7473,-4.6024,-8.1805,1.5177,-8.2311,-3.2524,-1.2158,-7.8251,3.9307,1.4353,-1.4212,-1.9867,-31.6807,9.7589,21.4447,10.6807
Annual,Percentage of world total - 1-year change,Services,Credit,Rest of the world,Finland,:,-8.0695,-9.2805,8.6836,-7.6117,2.8429,17.3788,5.1569,-4.297,9.2155,0.5552,-42.3251,-2.129,47.724,-4.9579,-3.9221,2.6151,-5.5283,0.32,-4.3332,-1.895,2.5701,5.0705,0.8531,5.624,1.9336,-5.9669,-9.2532,-7.8202
Annual,Percentage of world total - 1-year change,Services,Credit,Rest of the world,France,:,:,:,:,:,-14.1593,3.7145,4.4499,-2.064,-6.6978,-2.6997,-3.9319,-1.9071,1.2066,-2.5196,-5.037,1.9154,-2.4948,2.6534,-0.7051,-7.1889,-0.7595,-2.4101,0.0059,-3.7904,0.2091,5.2842,-1.4894,-4.9082
Annual,Percentage of world total - 1-year change,Services,Credit,Rest of the world,Croatia,:,:,:,:,:,:,17.797,1.3289,13.8748,-4.3046,-6.5712,-1.8733,0.1634,0.9448,-9.8645,-28.2944,-23.1047,-10.1031,51.5659,-0.3158,-2.1269,7.9604,3.2743,2.2801,2.0659,-29.0129,38.1944,5.8058,8.337
Annual,Percentage of world total - 1-year change,Services,Credit,Rest of the world,Hungary,:,4.5308,-4.242,-4.4001,-5.4798,-2.2664,15.1551,-4.1689,4.1453,-8.1194,-0.7335,-5.8717,4.1495,4.503,0.8861,-4.0611,0.0557,-10.1946,1.7513,2.8846,-5.9086,4.5479,2.2095,1.5144,-2.2052,-9.7752,-1.2192,-0.5167,7.6754
Annual,Percentage of world total - 1-year change,Services,Credit,Rest of the world,Ireland,:,:,:,:,:,:,:,:,22.8262,-1.9539,-0.4816,3.1958,1.7857,-1.0088,4.8487,-1.008,1.0974,-4.865,21.4156,6.6629,8.1949,9.3582,14.6025,0.9372,9.959,41.0613,-2.0001,-13.6862,2.2938
Annual,Percentage of world total - 1-year change,Services,Credit,Rest of the world,Italy,:,-8.7574,-3.2901,1.6457,-9.8566,-7.8267,1.2986,-3.5473,2.7527,-2.3221,-5.6915,-2.284,-5.7312,-11.2883,-6.8253,-3.9629,-4.249,-4.2127,-4.6803,-4.8153,-10.3399,0.2189,1.7129,0.4658,-3.5944,-16.2258,2.2872,6.2173,6.3773
