Time frequency,Waste management operations,Unit of measure,Geopolitical entity (reporting)\Time,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Waste generated,Kilograms per capita,Estonia,453 b,366 b,401.0,414.0,445.0,433.0,398.0,449.0,392.0,339.0,305 b,301.0,280.0,293.0,357 b,359.0,376.0,390.0,405.0,369.0,383.0,395.0,373.0
Annual,Waste generated,Kilograms per capita,Greece,412.0,420.0,426.0,431.0,436.0,442.0,447.0,453.0,458.0,464.0,532.0,503.0,495.0,482.0,488.0,488.0,498.0,504.0,515.0,524.0,499.0,509.0,:
Annual,Waste generated,Kilograms per capita,Spain,653.0,652.0,637.0,646.0,600.0,588.0,590.0,578.0,551.0,542.0,510.0,485.0,468.0,455.0,448.0,456.0,464.0,473.0,475.0,472.0,449.0,467.0,466 p
Annual,Waste generated,Kilograms per capita,European Union - 27 countries (from 2020),513 i,509 i,515 i,502 i,500.0,506.0,513.0,517.0,517.0,509.0,503.0,499.0,487.0,479.0,479.0,481.0,494.0,500.0,500.0,505 i,520.0,533 i,513 i
Annual,Waste generated,Kilograms per capita,Finland,502.0,465.0,458.0,466.0,469.0,478.0,494.0,506.0,521.0,480.0,470.0,505.0,506.0,493.0,482.0,500.0,504.0,510.0,551.0,566.0,609.0,630.0,522.0
Annual,Waste generated,Kilograms per capita,France,514.0,526.0,530.0,506.0,519.0,529.0,535 e,542.0,538 e,534.0,534 e,534.0,527 e,520.0,517 e,516.0,553 e,558 e,557 e,555 e,538 e,564 p,535 ep
Annual,Waste generated,Kilograms per capita,Croatia,262 e,:,:,:,304 e,336 e,384.0,399.0,415.0,405.0,379.0,384.0,391.0,407.0,390.0,398.0,409.0,424.0,443.0,459.0,433.0,456.0,478.0
Annual,Waste generated,Kilograms per capita,Hungary,446 b,452.0,457.0,464.0,454.0,461.0,468.0,457.0,454.0,430.0,403.0,382.0,402.0,379.0,386.0,379.0,381.0,387.0,384.0,390.0,406.0,420.0,407.0
Annual,Waste generated,Kilograms per capita,Ireland,599.0,699.0,692.0,730 b,737.0,731.0,792.0,772.0,718.0,651.0,624.0,616.0,585.0,:,562 b,:,580.0,573.0,595.0,620.0,637 b,:,:
Annual,Waste generated,Kilograms per capita,Iceland,462.0,467.0,476.0,484.0,503.0,516.0,563.0,558.0,655.0,414.0,484.0,495.0,511.0,516.0,535.0,588.0,655.0,656.0,702.0,:,614.0,659.0,595.0
Annual,Waste generated,Kilograms per capita,Italy,509.0,516.0,523.0,523.0,539.0,544.0,557.0,554.0,548.0,539.0,542.0,523.0,498.0,490.0,492.0,490.0,501.0,493.0,502.0,503.0,487.0,495.0,486.0
Annual,Waste generated,Kilograms per capita,Lithuania,365.0,378.0,405.0,389.0,373.0,387.0,405.0,419.0,428.0,381.0,404.0,442.0,445.0,432.0,432.0,447.0,442.0,453.0,461.0,469.0,480.0,479.0,465.0
Annual,Waste generated,Kilograms per capita,Luxembourg,654.0,646.0,653.0,678.0,679.0,672.0,683.0,695.0,697.0,679.0,679.0,666.0,652.0,616.0,626.0,607.0,815 b,798.0,803.0,791 e,790.0,793.0,721.0
Annual,Waste generated,Kilograms per capita,Latvia,271 e,305 e,343 b,304.0,318.0,320.0,343.0,391.0,345.0,352.0,324.0,350.0,323.0,350.0,364.0,404.0,410.0,411.0,407.0,439.0,478.0,461.0,464.0
Annual,Waste generated,Kilograms per capita,Montenegro,:,:,:,:,:,:,:,:,:,:,:,525 e,496 e,499 e,479 e,498 e,493 e,490 e,516 e,545 e,486 e,515 e,537 e
Annual,Waste generated,Kilograms per capita,North Macedonia,:,:,:,:,:,:,:,:,349 e,354 b,351 e,357.0,381.0,384.0,370.0,380.0,:,:,412.0,441.0,441 e,459 e,467 e
Annual,Waste generated,Kilograms per capita,Malta,533.0,540.0,541.0,580.0,633.0,625.0,667.0,677.0,688.0,671.0,623.0,622.0,612.0,604.0,629.0,643.0,643.0,667.0,673.0,697.0,642.0,611.0,618.0
Annual,Waste generated,Kilograms per capita,Netherlands,598.0,595.0,600.0,586.0,599.0,599.0,597.0,606.0,600.0,589.0,571.0,568.0,549.0,526.0,527.0,523.0,520.0,513.0,511.0,508.0,533.0,515.0,473 p
Annual,Waste generated,Kilograms per capita,Norway,613.0,361 b,392.0,402.0,414.0,426.0,459.0,491.0,487.0,470.0,469.0,485.0,477.0,496.0,423 b,422.0,754 b,748.0,739.0,776.0,726 b,799.0,768.0
Annual,Waste generated,Kilograms per capita,Poland,320.0,290.0,275.0,260.0,256.0,319 be,321 e,322 e,320 e,316 e,316 e,319 e,317 e,297 be,272 be,286 e,307 e,315 e,329.0,336.0,346.0,370.0,364.0
Annual,Waste generated,Kilograms per capita,Portugal,457.0,454.0,441 b,449.0,445.0,452.0,465.0,471 b,518.0,520.0,516.0,490.0,453.0,439.0,452.0,459 b,472.0,484.0,504.0,510.0,509.0,510.0,508.0
Annual,Waste generated,Kilograms per capita,Romania,355 e,341 e,385 e,353 e,349 e,383 e,396 e,391 e,411 e,381 e,313 b,259.0,251.0,254.0,249.0,247.0,261.0,272.0,272.0,280.0,290.0,302.0,303.0
Annual,Waste generated,Kilograms per capita,Serbia,:,:,:,:,:,:,233.0,280.0,347.0,360.0,363.0,375.0,364.0,336.0,299.0,259.0,268.0,306.0,319.0,338.0,427.0,442.0,473.0
Annual,Waste generated,Kilograms per capita,Sweden,425.0,439.0,465.0,464.0,461.0,479.0,491.0,488.0,485.0,472.0,441.0,453.0,454.0,455.0,443.0,451.0,447.0,452.0,434.0,449.0,431 b,418.0,395.0
Annual,Waste generated,Kilograms per capita,Slovenia,513 e,478.0,407 b,418.0,485.0,494.0,516.0,525.0,542.0,524.0,490.0,415.0,362.0,414 b,432.0,449.0,457.0,471.0,486.0,504.0,487.0,511.0,487.0
Annual,Waste generated,Kilograms per capita,Slovakia,254.0,239.0,270 b,281.0,261.0,273.0,284.0,294.0,313.0,307.0,319.0,311.0,306.0,304.0,320.0,329.0,348.0,378.0,414.0,421.0,478.0,497.0,478.0
Annual,Waste generated,Kilograms per capita,Türkiye,465 e,476.0,470.0,465.0,440 b,458 e,434.0,433 e,400.0,419 e,407.0,416 e,410.0,406 e,405 e,400 e,426 be,425 e,424 e,424 e,415.0,416 e,382.0
Annual,Waste generated,Kilograms per capita,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,178.0,:,229.0,226.0,252.0,255.0,271.0,283.0
