Annual,Average,National currency (former currencies of the euro area countries),Croatian kuna,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.340847,4.16825,7.09552,6.75869,6.80324,6.9574,7.14038,7.57531,7.641,7.482,7.413,7.5688,7.4967,7.4008,7.3247,7.3376,7.2239,7.34,7.2891,7.439,7.5217,7.5786,7.6344,7.6137,7.5333,7.4637,7.4182,7.418,7.5384,7.5284,7.5349
Annual,Average,National currency (former currencies of the euro area countries),Irish pound,:,:,:,:,0.559814,0.62192,0.653701,0.663888,0.669446,0.675997,0.691021,0.689605,0.714956,0.725942,0.715167,0.733526,0.775448,0.775672,0.776818,0.767768,0.767809,0.760717,0.799952,0.793618,0.815525,0.793448,0.747516,0.786245,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564
Annual,Average,National currency (former currencies of the euro area countries),Italian lira,647.414,654.263,716.461,775.662,809.547,930.151,1006.79,1080.22,1138.43,1189.21,1263.18,1323.78,1349.92,1381.38,1447.99,1461.88,1494.91,1537.33,1510.47,1521.98,1533.24,1595.51,1841.23,1915.06,2130.14,1958.96,1929.3,1943.64,1936.27 d,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27
Annual,Average,National currency (former currencies of the euro area countries),Lithuanian litas,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.08682,4.73191,5.23202,5.07899,4.53615,4.48437,4.26407,3.69518,3.58229,3.45943,3.45275,3.45286,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528
Annual,Average,National currency (former currencies of the euro area countries),Luxembourg franc,50.8664,49.3612,47.801,46.8874,45.569,43.1655,40.8827,40.0611,40.1653,40.598,41.2947,44.7116,45.438,45.4421,44.9137,43.7979,43.041,43.4285,43.3806,42.4257,42.2233,41.5932,40.4713,39.6565,38.5519,39.2986,40.5332,40.6207,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399
Annual,Average,National currency (former currencies of the euro area countries),Latvian lats,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.7936,0.664101,0.689537,0.699605,0.659401,0.66024,0.6256,0.5592,0.5601,0.581,0.6407,0.6652,0.6962,0.6962,0.7001,0.7027,0.7057,0.7087,0.7063,0.6973,0.7015,0.702804,0.702804,0.702804,0.702804,0.702804,0.702804,0.702804,0.702804,0.702804
Annual,Average,National currency (former currencies of the euro area countries),Maltese lira,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.403632,0.39982,0.412953,0.447069,0.44862,0.461431,0.457684,0.437495,0.434983,0.4258,0.4041,0.403,0.4089,0.4261,0.428,0.4299,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293
Annual,Average,National currency (former currencies of the euro area countries),Dutch guilder,3.65751,3.59992,3.42854,3.23392,3.1349,2.95515,2.80011,2.75409,2.74876,2.76027,2.77511,2.61391,2.5372,2.52335,2.51101,2.4009,2.33418,2.33479,2.33526,2.31212,2.31098,2.27482,2.17521,2.15827,2.09891,2.13973,2.21081,2.21966,2.20371 d,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371
Annual,Average,National currency (former currencies of the euro area countries),Portuguese escudo,:,:,:,:,:,33.6193,43.6202,55.8677,67.0139,69.5522,68.4958,78.0066,98.6886,115.68,130.252,147.088,162.616,170.059,173.413,181.109,178.614,174.714,188.37,196.896,196.105,195.761,198.589,201.695,200.482 d,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482
Annual,Average,National currency (former currencies of the euro area countries),Slovenian tolar,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,105.188,132.486,152.766,154.88,171.778,180.986,185.948,194.473,206.613,217.98,225.977,233.849,239.087,239.568,239.596,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64
Annual,Average,National currency (former currencies of the euro area countries),Slovak koruna,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,36.0317,38.1182,38.8649,38.9229,38.1129,39.5407,44.123,42.602,43.3,42.694,41.489,40.022,38.599,37.234,33.775,31.262,30.126,30.126,30.126,30.126,30.126,30.126,30.126,30.126,30.126,30.126,30.126,30.126,30.126,30.126
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Austrian schilling,:,:,:,21.2214,21.4735,18.9336,18.5704,18.2739,17.8792,18.2038,17.1132,16.1842,15.9103,15.6677,15.3523,14.6128,14.505,14.6162,14.2466,14.3665,14.3238,13.7583,13.6101,13.4074,13.2554,13.6965,13.902,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603,13.7603
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Belgian franc,:,:,:,45.4186,46.0606,40.66,40.3535,39.6543,40.3181,41.3351,41.7467,45.3207,46.0969,44.7167,44.645,43.2325,43.1539,43.576,42.592,42.1839,41.9308,40.1777,40.2869,39.1614,38.6979,40.1021,40.7675,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Cyprus pound,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.593126,0.58872,0.584778,0.580505,0.585022,0.599044,0.588979,0.580309,0.581776,0.57667,0.57369,0.57504,0.57316,0.58637,0.58,0.5735,0.5782,0.58527,0.585274,0.585274,0.585274,0.585274,0.585274,0.585274,0.585274,0.585274,0.585274,0.585274,0.585274,0.585274,0.585274,0.585274,0.585274
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),German mark,:,:,:,3.03306,3.05382,2.66938,2.58058,2.50868,2.49057,2.56556,2.44436,2.30014,2.25748,2.23176,2.18386,2.0761,2.06034,2.07781,2.02412,2.04195,2.03553,1.95561,1.93569,1.90533,1.88397,1.94653,1.97632,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583,1.95583
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Estonian Kroon,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466,15.6466
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Spanish peseta,:,:,:,:,69.473,77.0805,98.9056,96.2307,95.5092,103.788,105.533,121.49,129.69,122.86,136.519,141.151,140.566,132.877,131.059,130.604,129.668,138.648,158.928,162.07,159.549,164.167,167.388,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386,166.386
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Finnish markka,:,:,:,:,4.5014,4.25759,4.95743,5.43954,5.33643,5.03158,4.72865,5.11654,4.80702,4.63154,4.81478,5.12978,5.14172,4.87324,4.84184,4.93923,5.54809,6.33301,6.46086,5.82915,5.71695,5.8164,5.98726,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573,5.94573
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),French franc,:,:,:,5.57964,5.21981,5.61696,5.76124,5.75538,5.79312,5.93916,6.20177,6.52207,6.90358,6.83069,6.70474,6.87503,6.98335,7.09821,6.92042,6.9501,6.95338,6.66782,6.57745,6.57579,6.43979,6.56193,6.61214,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957,6.55957
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Greek drachma,:,:,:,:,:,:,43.497,49.6104,55.0659,61.2587,62.2263,68.5398,81.7773,91.0428,131.2,148.526,164.483,172.909,188.287,214.065,235.065,260.198,277.97,295.48,311.567,309.502,312.039,329.689,330.3,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75,340.75
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Croatian kuna,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.961,7.3001,6.9437,6.7782,6.9494,6.9208,7.3339,7.7012,7.58,7.349,7.475,7.6451,7.665,7.3715,7.3504,7.3308,7.3555,7.3,7.383,7.537,7.5575,7.6265,7.658,7.638,7.5597,7.44,7.4125,7.4395,7.5519,7.5156,7.5365
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Irish pound,:,:,:,0.535282,0.575039,0.662646,0.641652,0.675274,0.670579,0.690185,0.686819,0.692923,0.728961,0.715023,0.714055,0.764828,0.777888,0.77845,0.769128,0.76784,0.766332,0.743157,0.790809,0.795061,0.820478,0.745342,0.771961,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564,0.787564
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Italian lira,:,:,:,819.807,797.769,989.293,1067.5,1140.06,1157.19,1217.3,1303.57,1325.7,1371.99,1371.1,1489.94,1446.19,1521.66,1531.1,1517.55,1540.26,1542.4,1787.42,1909.98,1997.45,2082.71,1913.72,1942.03,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27,1936.27
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Lithuanian litas,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.35111,4.92016,5.25696,5.01196,4.41684,4.667,4.0169,3.7229,3.5228,3.4525,3.4524,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528,3.4528
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Luxembourg franc,:,:,:,45.4186,46.0606,40.66,40.3535,39.6543,40.3181,41.3351,41.7467,45.3207,46.0969,44.7167,44.645,43.2325,43.1539,43.576,42.592,42.1839,41.9308,40.1777,40.2869,39.1614,38.6979,40.1021,40.7675,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399,40.3399
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Latvian lats,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0111,0.663824,0.675292,0.705747,0.696662,0.651484,0.663881,0.5881,0.5764,0.5563,0.614,0.6725,0.6979,0.6962,0.6972,0.6964,0.7083,0.7093,0.7094,0.6995,0.6977,0.7028,0.702804,0.702804,0.702804,0.702804,0.702804,0.702804,0.702804,0.702804,0.702804
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Maltese lira,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.40177,0.409879,0.407342,0.450082,0.440821,0.452786,0.463218,0.450734,0.433042,0.4416,0.4151,0.4075,0.3994,0.4182,0.4317,0.4343,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293,0.4293
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Dutch guilder,:,:,:,3.15606,3.1312,2.77855,2.78938,2.71453,2.74085,2.79081,2.68309,2.54206,2.53713,2.51853,2.46133,2.34488,2.31762,2.34586,2.28602,2.30384,2.29352,2.1967,2.16541,2.13424,2.10857,2.18472,2.22742,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371,2.20371
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Portuguese escudo,:,:,:,:,31.6568,35.4335,48.9133,61.4795,71.6319,69.5674,70.6991,87.09,109.916,120.344,140.737,156.382,169.467,171.704,179.03,182.819,179.886,177.76,197.05,195.884,196.505,195.968,202.137,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482,200.482
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Slovenian tolar,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,76.0209,119.516,147.092,156.466,165.582,177.282,186.81,188.81,198.905,213.54,218.836,230.158,236.7,239.76,239.5,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64,239.64
Annual,Value at the end of the period,National currency (former currencies of the euro area countries),Slovak koruna,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,37.0425,38.472,38.8608,39.9517,38.4343,43.2089,42.402,43.933,42.78,41.503,41.17,38.745,37.88,34.435,33.583,30.126,30.126,30.126,30.126,30.126,30.126,30.126,30.126,30.126,30.126,30.126,30.126,30.126,30.126,30.126
