Annual,Thousand tonnes of oil equivalent,101000.0,3000.0,PS,:,16.9,41.1,116.6,95.1,127.4,72.2,92.2,92.4,108.9,96.8,126.3,99.5,114.8,79.4,:
Annual,Thousand tonnes of oil equivalent,101000.0,3000.0,TN,:,:,:,:,:,:,:,:,:,:,1.5,2.8,1.8,16.4,77.0,:
Annual,Thousand tonnes of oil equivalent,101000.0,4000.0,DZ,:,:,:,:,9101.0,9447.0,10066.0,10066.0,11067.0,11409.0,11411.0,12330.0,13333.0,12817.0,13919.0,16741.0
Annual,Thousand tonnes of oil equivalent,101000.0,4000.0,EG,:,:,:,:,15043.0,17196.0,17200.0,17470.0,18347.0,19289.0,20449.0,21738.0,24666.0,24776.0,:,:
Annual,Thousand tonnes of oil equivalent,101000.0,4000.0,IL,3.3,4.0,5.2,1.1,1034.0,1502.0,:,:,:,3614.0,4506.0,3892.0,2442.0,4780.7,5252.9,5637.6
Annual,Thousand tonnes of oil equivalent,101000.0,4000.0,JO,213.0,206.0,188.0,432.0,1195.0,1384.0,2003.5,2406.1,2725.1,3085.6,2288.7,872.7,658.9,906.7,300.7,1944.1
Annual,Thousand tonnes of oil equivalent,101000.0,4000.0,LB,:,:,1399.0,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes of oil equivalent,101000.0,4000.0,MA,:,:,:,:,0.0,377.0,423.0,480.0,484.0,545.0,583.0,:,:,1059.0,1024.3,1050.8
Annual,Thousand tonnes of oil equivalent,101000.0,4000.0,PS,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:
Annual,Thousand tonnes of oil equivalent,101000.0,4000.0,TN,:,:,:,:,:,:,:,:,:,:,3361.6,3304.4,3559.6,3488.0,3614.0,:
Annual,Thousand tonnes of oil equivalent,101100.0,0.0,DZ,:,:,:,:,2689.5,2993.0,3142.0,3321.0,3510.0,3746.0,3985.0,4421.0,4953.0,5150.0,5541.0,5921.0
Annual,Thousand tonnes of oil equivalent,101100.0,0.0,EG,:,:,:,:,:,9346.9,9347.0,9945.0,10761.0,11270.0,11953.0,12004.0,12012.0,12518.0,:,:
Annual,Thousand tonnes of oil equivalent,101100.0,0.0,IL,3694.0,3770.0,3907.0,4046.0,4224.0,4287.8,:,:,:,:,:,:,5415.6,5273.7,5271.3,5523.6
Annual,Thousand tonnes of oil equivalent,101100.0,0.0,JO,634.0,672.0,699.0,687.0,:,2369.0 i,2717.0,3034.6 p,3282.3 p,3422.0 p,3231.3 p,3118.9 p,3533.7 p,3602.1,3724.7,3853.4
Annual,Thousand tonnes of oil equivalent,101100.0,0.0,LB,:,:,863.0,:,1111.0,1001.0,928.0,916.0,1051.0,1127.0,1336.0,1507.0,1716.0,1503.0,1285.0,1379.0
Annual,Thousand tonnes of oil equivalent,101100.0,0.0,LY,1332.0 di,1385.0 di,1507.0 di,1629.0 di,1737.0 di,1930.0 di,2063.0 di,2185.0 di,2465.0 di,2609.0 di,2799.0 di,2266.0 di,2922.0 i,:,:,:
Annual,Thousand tonnes of oil equivalent,101100.0,0.0,MA,997.0,1136.0,1213.0,1319.0,1416.0,1651.0,1556.0,1554.0,:,1513.0,1596.0,1852.0,2060.0,:,1645.0,:
Annual,Thousand tonnes of oil equivalent,101100.0,0.0,PS,:,3.1,12.8,29.4,34.1,43.0,29.9,35.7,36.7,43.1,40.7,49.0,39.7,45.9,29.0,:
Annual,Thousand tonnes of oil equivalent,101100.0,0.0,SY,:,:,:,:,2758.6,3004.4,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes of oil equivalent,101100.0,0.0,TN,:,933.4,970.2,:,:,:,:,:,:,:,1272.4,1309.1,1443.5,1462.6,1514.0,:
Annual,Thousand tonnes of oil equivalent,101100.0,2000.0,DZ,:,:,:,:,0.0,0.0,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes of oil equivalent,101100.0,2000.0,EG,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:
Annual,Thousand tonnes of oil equivalent,101100.0,2000.0,IL,:,:,:,:,:,3111.0,:,:,:,2958.4,2948.9,3026.6,3333.8,2785.0,2611.6,2532.2
Annual,Thousand tonnes of oil equivalent,101100.0,2000.0,JO,:,:,:,:,0.0,0.0,:,:,:,:,:,:,:,0.0,0.0,0.0
Annual,Thousand tonnes of oil equivalent,101100.0,2000.0,LB,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes of oil equivalent,101100.0,2000.0,PS,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:
Annual,Thousand tonnes of oil equivalent,101100.0,2000.0,TN,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,:
Annual,Thousand tonnes of oil equivalent,101100.0,3000.0,EG,:,:,:,:,:,:,8212.0,8778.0,9356.0,9927.0,10750.0,10748.0,10757.0,11276.0,:,:
Annual,Thousand tonnes of oil equivalent,101100.0,3000.0,IL,:,:,:,:,:,676.6,:,:,:,136.2,155.9,346.7,1122.0,167.9,5.3,36.1
Annual,Thousand tonnes of oil equivalent,101100.0,3000.0,JO,:,:,:,:,:,986.0,713.5,628.5,557.2,336.4,942.6,2246.2,2874.8,2695.4,3424.0,1909.3
Annual,Thousand tonnes of oil equivalent,101100.0,3000.0,LB,:,:,:,:,1008.0,902.0,858.0,854.0,1005.0,1047.0,1244.0,1415.0,1587.0,1381.0,1229.0,1292.0
Annual,Thousand tonnes of oil equivalent,101100.0,3000.0,PS,:,3.1,12.8,29.4,34.1,43.0,29.9,35.7,36.7,43.1,40.7,49.0,39.7,45.9,29.0,:
Annual,Thousand tonnes of oil equivalent,101100.0,3000.0,SY,:,:,:,:,1416.2,1632.7,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes of oil equivalent,101100.0,3000.0,TN,:,:,:,:,:,:,:,:,:,:,0.3,0.8,0.3,5.8,27.0,:
Annual,Thousand tonnes of oil equivalent,101100.0,4000.0,DZ,:,:,:,:,:,2869.0,3011.0 i,3179.0 i,3460.0,3692.0,3933.0,4362.0,4883.0,5122.0,5503.0,5898.0
Annual,Thousand tonnes of oil equivalent,101100.0,4000.0,EG,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,:,:
Annual,Thousand tonnes of oil equivalent,101100.0,4000.0,IL,:,:,:,:,:,483.9,:,:,:,:,1765.0,1567.0,921.0,2275.7,2575.2,2850.8
Annual,Thousand tonnes of oil equivalent,101100.0,4000.0,JO,:,:,:,:,:,1383.0,2003.5,2406.1,2725.1,3085.6,2288.7,872.7,658.9,906.7,300.7,1944.1
Annual,Thousand tonnes of oil equivalent,101100.0,4000.0,LB,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes of oil equivalent,101100.0,4000.0,PS,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:
Annual,Thousand tonnes of oil equivalent,101100.0,4000.0,SY,:,:,:,:,977.1,1075.4,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes of oil equivalent,101100.0,4000.0,TN,:,:,:,:,:,:,:,:,:,:,1255.8,1294.1,1416.5,1419.9,1438.0,:
Annual,Thousand tonnes of oil equivalent,101100.0,5500.0,DZ,:,:,:,:,2.0,77.0,69.0,77.0,26.0,39.0,37.0,27.0,37.0,20.0,22.0,11.0
Annual,Thousand tonnes of oil equivalent,101100.0,5500.0,EG,:,:,:,:,45.0,47.5,48.0,55.0,71.0,80.0,97.0,134.0,143.0,114.0,:,:
Annual,Thousand tonnes of oil equivalent,101100.0,5500.0,IL,:,:,:,:,0.0,1.3,:,:,:,4.5,3.8,20.6,36.0,46.7,78.1,102.3
Annual,Thousand tonnes of oil equivalent,101100.0,5500.0,JO,75.0,76.0,79.0,77.0,0.3,0.3,:,:,:,:,:,:,:,0.0,0.0,0.0
Annual,Thousand tonnes of oil equivalent,101100.0,5500.0,LB,:,:,:,:,7.0,9.0,10.0,12.0,14.0,17.0,20.0,23.0,28.0,33.0,39.0,46.0
Annual,Thousand tonnes of oil equivalent,101100.0,5500.0,MA,5.0,18.0,17.0,17.0,17.0,18.0,16.0,24.0,:,34.0,57.0,60.0,63.0,:,165.0,:
Annual,Thousand tonnes of oil equivalent,101100.0,5500.0,TN,:,:,:,:,:,:,:,:,:,:,12.0,9.6,17.3,31.8,44.0,:
Annual,Thousand tonnes of oil equivalent,101100.0,5510.0,DZ,:,:,:,:,21.6,48.0,62.0,65.0,24.0,15.0,15.0,33.0,33.0,8.0,17.0,12.0
Annual,Thousand tonnes of oil equivalent,101100.0,5510.0,EG,:,:,:,:,1087.0,1087.4,1087.0,1112.0,1334.0,1263.0,1106.0,1122.0,1112.0,1128.0,:,:
Annual,Thousand tonnes of oil equivalent,101100.0,5510.0,IL,597.0,627.0,659.0,693.0,0.0,1.5,:,:,:,2.0,2.1,2.4,2.8,2.4,1.1,2.1
Annual,Thousand tonnes of oil equivalent,101100.0,5510.0,JO,:,:,:,:,4.6,:,:,:,:,:,:,:,:,:,0.0,0.0
Annual,Thousand tonnes of oil equivalent,101100.0,5510.0,LB,:,:,:,:,96.0,90.0,60.0,50.0,32.0,53.0,72.0,69.0,101.0,89.0,17.0,41.0
Annual,Thousand tonnes of oil equivalent,101100.0,5510.0,MA,61.0,74.0,72.0,124.0,138.0,121.0,85.0,78.0,:,221.0,298.0,172.0,140.0,:,141.0,:
Annual,Thousand tonnes of oil equivalent,101100.0,5510.0,PS,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:
Annual,Thousand tonnes of oil equivalent,101100.0,5510.0,SY,:,:,:,:,366.1,296.3,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes of oil equivalent,101100.0,5510.0,TN,:,:,:,:,:,:,:,:,:,:,4.3,4.6,9.4,5.2,5.0,:
