Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Spain,:,1.8,5.4,4.9,5.4,5.7,3.7,2.9,3.9,3.9,4.7,4.7,3.7,0.2,-6.2,-1.7,-2.5,-5.1,-2.7,1.1,3.1,2.3,3.2,2.5,2.9,-4.8,2.6,3.5 p,3.1 p,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Finland,2.3,1.8,3.8,3.0,2.5,2.6,2.0,1.5,0.3,0.6,1.7,1.7,2.3,2.3,-3.2,-0.6,1.3,0.7,-0.6,-0.7,0.2,0.6,1.3,2.6,1.4,-2.1,2.3,4.2,2.1,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),France,1.5,1.0,1.1,2.2,2.8,2.8,1.7,0.6,0.0,0.1,0.6,1.1,1.5,0.5,-1.3,-0.2,0.5,0.0,-0.2,0.4,0.3,0.8,1.2,1.0,0.9,-0.4,2.5,2.2 p,1.0 p,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Croatia,:,-0.1,0.0,-0.3,0.0,-0.8,0.1,0.2,2.5,1.3,0.6,4.1,4.3,3.1,-0.6,-5.1,-3.9,-1.0,-0.9,5.9,1.2,2.4,4.4,3.1,0.2 b,-1.3,0.8,1.8,2.3,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Hungary,:,-0.9,1.1,1.5,1.1,1.4,0.7,0.0,2.5,-1.4,0.4,1.2,-0.3,-2.7,-0.2,-0.9,-0.4,1.0,2.9,4.6,2.5,3.3,1.5,1.5,0.6,-1.1,1.1,1.6,0.6 p,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Ireland,:,2.6,2.8,4.8,7.3,5.2,3.3,1.8,2.2,3.1,5.4,5.4,3.5,-1.6,-9.2,-4.2,-1.5,-0.4,2.7,2.9,3.9,4.1,4.1,3.5,3.9,-2.9,7.5,7.0,3.8,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Italy,:,0.4,0.4,0.9,1.5,1.8,2.2,2.4,1.4,0.2,1.7,2.2,1.6,0.7,-1.2,-1.1,0.3,-0.1,-1.8,0.0,1.0,2.2,2.1,1.4,0.9,-1.7,2.0,2.3,2.0,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Lithuania,:,-4.4,0.0,3.3,-1.8,-3.8,-4.0,3.2,1.8,1.2,2.1,-0.1,5.2,2.4,-8.0,-4.1,0.9,1.4,0.6,1.7,1.2,2.2,-0.4,1.8,0.5,-1.3,1.2,4.3,1.8,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Luxembourg,:,2.6,3.4,4.7,4.9,5.6,5.9,2.9,2.0,2.3,2.8,4.1,4.6,4.9,1.0,1.8,3.0,2.5,1.8,2.5,2.6,3.1,3.6,3.7,3.6,1.7,2.9,3.4,2.1,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Latvia,:,0.6,4.5,-0.4,-1.8,-3.4,1.6,2.5,1.8,0.4,2.5,5.4,4.8,0.0,-15.6,-6.6,1.7,1.4,2.1,-1.3,0.2,-0.7,0.4,3.4,2.3,-2.1,-1.7,-0.4,0.1,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Malta,:,3.7,2.1,0.8,1.6,2.0,1.4,1.1,2.2,-0.1,0.8,1.8,2.2,2.6,0.3,0.0,2.8,2.3,4.4,4.1,4.6,5.9,4.8,6.3,5.5,2.7,2.3,4.9,6.8,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Netherlands,:,2.4,3.3,3.4,3.8,2.6,2.5,0.8,-0.5,-1.6,0.5,1.9,2.9,1.8,-1.0,-0.8,0.6,-0.6,-1.6,-0.6,0.9,1.5,2.6,2.9,2.3,-0.7,1.5,3.6 p,1.3 p,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Poland,:,1.4,3.2,2.9,-3.7 e,-2.1 e,-3.1,-3.2,0.1 b,1.9,3.5,4.9,5.9,4.8,0.5,-2.8 b,0.7,0.8,0.4,2.2,1.6,1.6,1.8,0.7,3.3 b,-0.4,2.9,1.1,-0.3,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Portugal,:,1.2,2.7,3.2,2.2,2.2,1.5,1.0,-1.1,0.3,0.0,0.9,0.6,0.6,-2.4,-0.6,-2.0,-4.8,-2.3,2.1,2.3,2.2,3.5,2.1,0.7,-1.9,1.1,3.7,2.8 e,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Romania,:,-0.5,-0.4,-6.9,-4.1,-1.5,-1.6,6.1,-3.9,5.2 b,-2.1,4.2,1.6,-0.7,-3.7,-5.8,0.5,1.3,-0.2,1.6,2.9,1.9,2.8,1.5,1.6,-1.5,0.4,1.5,-1.2 p,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Sweden,1.6,-0.8,-1.3,1.8,2.1,2.6,2.5,0.3,-0.1,-0.9,0.1,1.8,2.4,1.0,-2.3,0.5,2.7,0.9,1.1,1.6,1.7,2.5,2.7,1.8,0.7,-1.4,1.4,3.7,1.3,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Slovenia,:,-1.4,-2.3,0.1,1.6,2.4,1.1,1.4,0.1,0.6,-0.2,1.6,3.6,2.7,-2.7,-2.6,-2.0,-1.3,-2.7,0.6,1.3,2.2,3.3,3.4,2.6,-0.8,1.1,2.6,1.2,:
Annual,Employees domestic concept,Total - all NACE activities,Percentage change on previous period (based on persons),Slovakia,:,2.0,-1.5,-1.2,-3.3,-2.2,0.3,-0.4,0.2,-2.3,1.1,1.8,1.5,2.0,-3.3,-1.6,2.5,0.5,-0.5,2.2,2.5,2.8,2.6,2.3,0.8,-1.9,-1.0,1.5,0.1,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Austria,3092.72,3088.88,3116.99,3150.68,3205.45,3244.06,3265.37,3258.52,3275.86,3290.8,3329.08,3385.39,3453.74,3519.68,3495.05,3525.48,3589.96,3641.34,3666.59,3701.29,3742.39,3799.41,3871.19,3956.42,4010.57,3930.55,4003.52,4120.67,4167.47,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Belgium,3170.5,3174.6,3199.7,3269.0,3323.7,3407.9,3470.2,3486.5,3482.9,3521.2,3578.7,3622.4,3687.8,3756.0,3743.90 b,3769.4,3817.3,3820.2,3802.9,3813.1,3841.3,3886.8,3943.7,4000.0,4061.7,4040.7,4097.1,4175.7,4205.20 p,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Bulgaria,2718.1,2740.5,2595.93,2525.24,2396.62,2325.35,2272.39,2280.61,2364.99,2431.9,2522.95,2631.12,2740.44,2806.51,2747.62,2627.53,2587.05,2539.93,2511.05,2506.23,2530.85,2576.08,2584.39,2605.95,2646.2,2573.29,2598.15,2609.12,2647.26,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Cyprus,223.89,226.09,228.8,233.3,237.89,241.73,248.3,255.48,262.58,273.86,286.9,298.76,322.89,343.42,346.45,355.38,358.52,347.11,326.16,319.39,324.85,340.38,359.96,381.86,400.82,398.27,411.02,429.09,436.06,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Czechia,4503.75,4519.92,4479.33,4336.19,4204.46,4154.91,4141.32,4123.2,4035.03,4052.88,4180.3,4234.09,4329.8,4444.99,4336.12,4251.4,4230.93,4261.22,4303.73,4340.59,4423.97,4462.32,4532.86,4594.36,4598.01,4496.35,4541.05,4577.74,4620.82,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Germany,34249.0,34206.0,34130.0,34537.0,35134.0,35963.0,35837.0,35612.0,35112.0,35110.0,34941.0,35172.0,35812.0,36372.0,36410.0,36581.0,37039.0,37538.0,37877.0,38290.0,38723.0,39326.0,39997.0,40649.0,41145.0,40927.0,41101.00 p,41781.00 p,42163.00 p,42309.00 p
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Denmark,2389.98,2418.49,2459.69,2500.92,2524.56,2549.71,2579.97,2576.57,2553.51,2548.78,2588.68,2650.82,2716.95,2754.5,2667.76,2605.8,2603.05,2585.76,2588.55,2606.35,2643.54,2693.15,2735.66,2780.13,2823.0,2792.48,2861.17,2980.64,3025.32,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Estonia,590.0,572.3,570.5,555.5,530.4,534.5,541.1,542.3,548.1,540.9,564.1,589.4,583.5,591.0,527.9,501.0,532.7,539.7,544.6,549.4,564.6,565.2,575.5,579.4,585.59,570.16,568.73,597.95,612.79,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Greece,2461.26,2457.4,2465.78,2579.07,2642.41,2682.61,2734.33,2846.98,2899.45,3005.57,2983.53,3070.72,3151.04,3212.39,3186.54,3138.25,3001.99,2850.29,2852.7,2998.74,2978.99,3154.02,3149.11,3377.2,3478.73,3344.7,3534.67,3643.53 p,3701.43 p,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Spain,11071.7,11269.6,11879.9,12463.7,13136.0,13883.2,14393.0,14813.3,15393.7,15999.5,16754.5,17544.9,18193.7,18236.8,17098.2,16799.5,16382.0,15549.6,15127.7,15293.6,15772.0,16129.6,16645.6,17063.5,17553.4,16709.1,17145.8,17741.10 p,18288.30 p,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Finland,1763.0,1794.0,1862.0,1918.6,1966.9,2017.5,2056.9,2087.5,2093.8,2107.4,2142.9,2180.4,2231.2,2281.9,2208.8,2195.6,2224.6,2240.5,2226.7,2211.3,2214.8,2229.0,2257.5,2316.7,2348.9,2298.4,2352.4,2450.5,2502.9,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,France,21219.4,21431.0,21672.6,22141.3,22753.0,23398.0,23796.0,23934.0,23943.7,23958.1,24102.9,24364.6,24729.0,24847.8,24528.8,24489.4,24600.5,24610.8,24557.5,24653.1,24721.0,24920.2,25222.4,25462.6,25704.1,25609.5,26247.7,26828.10 p,27091.00 p,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Croatia,1182.73,1181.2,1180.88,1177.76,1177.5,1167.5,1168.69,1171.0,1200.3,1215.37,1222.88,1273.11,1328.01,1368.99,1360.66,1291.45,1240.72,1227.75,1217.12,1288.52,1304.0,1335.13,1393.43,1436.18,1438.55 b,1419.38,1431.0,1457.24,1490.61,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Hungary,3485.68,3455.47,3494.37,3545.63,3585.65,3637.37,3661.23,3660.69,3750.64,3697.58,3712.83,3758.91,3746.38,3644.22,3638.12,3603.98,3588.45,3622.9,3728.7,3900.97,3999.44,4130.3,4191.31,4256.11,4282.06,4234.52,4279.17,4346.39,4374.42 p,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Ireland,1167.14,1197.53,1231.08,1289.67,1384.07,1456.66,1505.29,1532.81,1566.8,1615.38,1702.44,1794.98,1857.48,1828.12,1660.82,1591.74,1568.5,1561.5,1603.63,1649.9,1714.92,1785.83,1858.49,1922.72,1998.26,1939.66,2084.41,2230.13,2315.12,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Italy,15474.5,15540.1,15603.9,15750.7,15980.2,16272.9,16632.1,17031.5,17269.4,17299.2,17589.3,17978.7,18265.7,18400.1,18182.3,17988.3,18050.8,18033.7,17717.8,17724.3,17907.8,18294.3,18682.6,18947.1,19112.9,18778.8,19147.9,19594.1,19987.8,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Lithuania,1205.24,1152.79,1152.25,1190.69,1169.27,1124.53,1079.61,1114.46,1134.72,1148.77,1173.23,1172.43,1232.87,1262.1,1161.63,1113.67,1123.55,1138.98,1145.34,1164.34,1178.77,1205.14,1200.51,1221.54,1227.54,1211.49,1226.59,1279.66,1302.92,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Luxembourg,199.57,204.79,211.83,221.83,232.66,245.73,260.13,267.77,273.18,279.43,287.18,299.0,312.6,327.8,330.92,337.01,347.02,355.62,361.98,371.04,380.58,392.2,406.34,421.3,436.34,443.84,456.91,472.43,482.57,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Latvia,788.06,792.44,827.71,824.65,809.86,782.55,795.06,814.86,829.82,833.38,853.86,900.3,943.8,943.47,796.5,743.91,756.39,766.72,782.98,772.76,774.48,769.01,772.24,798.67,816.97,799.51,785.54,782.27,783.22,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Malta,120.36,124.76,127.34,128.4,130.46,133.03,134.85,136.3,139.31,139.15,140.29,142.83,145.95,149.82,150.25,150.31,154.5,158.12,165.12,171.86,179.79,190.4,199.61,212.25,223.96,230.06,235.42,247.07,263.89,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Netherlands,5960.0,6104.0,6307.0,6523.0,6768.0,6947.0,7118.0,7172.0,7137.0,7026.0,7059.0,7191.0,7396.0,7528.0,7453.0,7391.0,7437.0,7392.0,7277.0,7234.0,7296.0,7408.0,7597.0,7816.0,7993.0,7936.0,8056.0,8342.00 p,8452.00 p,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Poland,10376.4,10526.6,10861.1,11173.6,10758.00 e,10534.8,10206.6,9879.5,9890.80 b,10077.0,10433.7,10947.4,11592.4,12151.4,12218.1,11876.40 b,11953.8,12055.0,12100.5,12371.9,12575.1,12773.6,12999.5,13088.8,13518.10 b,13470.6,13864.2,14022.1,13986.1,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Portugal,3592.31,3636.76,3735.36,3856.25,3941.86,4028.61,4090.76,4132.89,4088.21,4102.18,4103.31,4141.61,4166.57,4190.81,4091.67,4066.19,3984.19,3793.45,3706.18,3782.21,3869.45,3955.55,4093.35,4180.24,4208.36,4130.11,4176.8,4331.78,4454.90 e,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Romania,6752.2,6716.0,6689.7,6227.4,5971.0,5881.8,5786.3,6137.6,5900.1,6209.50 b,6078.2,6336.0,6437.0,6395.1,6156.3,5801.3,5829.0,5906.7,5897.4,5991.5,6167.4,6286.1,6464.2,6562.5,6665.5,6564.2,6589.0,6688.7,6605.40 p,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Sweden,3832.7,3803.4,3752.3,3820.1,3901.0,4002.9,4102.8,4113.6,4108.3,4073.3,4077.6,4150.5,4249.0,4290.4,4193.0,4215.2,4328.8,4368.2,4416.4,4488.5,4565.5,4678.2,4805.4,4892.0,4926.3,4857.7,4924.6,5108.8,5175.7,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Slovenia,745.66,735.26,718.25,718.95,730.29,747.85,756.23,766.74,767.7,772.08,770.37,782.89,811.05,833.17,810.92,789.98,773.92,763.55,742.85,747.33,757.33,774.21,799.49,826.45,848.12,841.2,850.87,872.65,882.76,:
Annual,Employees domestic concept,Total - all NACE activities,Thousand persons,Slovakia,1940.87,1979.92,1949.67,1926.79,1863.82,1822.63,1827.84,1820.99,1825.02,1783.02,1802.53,1834.45,1861.89,1899.69,1837.58,1808.7,1854.19,1864.17,1854.61,1895.52,1942.82,1997.8,2049.76,2097.44,2114.98,2075.48,2054.33,2085.37,2087.74,:
