Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Spain,:,:,:,6381.0,6980.0,7135.0,8548.0,10193.0,11386.0,12329.0,13536.0,13262.0,11677.0,12424.0,13858.0,14059.0,13550.0,14358.0,14436.0,15408.0,16013.0,17210.0,17408.0,16685.0,17663.0,17132.0,16361.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,European Union - 15 countries (1995-2004),:,:,:,43271.0,45829.0,49701.0,54694.0,61285.0,66184.0,71007.0,79183.0,77650.0,66907.0,74180.0,78896.0,80662.0,81589.0,86964.0,87002.0,91004.0,93924.0,100292.0,100185.0,:,:,:,:
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,European Union - 25 countries (2004-2006),:,:,:,:,:,:,:,62510.0,67802.0,72821.0,81437.0,80161.0,68917.0,76846.0,82147.0,84250.0,85590.0,91405.0,90921.0,95668.0,98775.0,105940.0,105819.0,:,:,:,:
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,European Union - 27 countries (2007-2013),:,:,:,:,:,:,:,63006.0,68778.0,74112.0,83013.0,81732.0,69638.0,77534.0,82952.0,85100.0,86430.0,92264.0,91811.0,96580.0,99696.0,106850.0,106746.0,:,:,:,:
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,60993.0,66220.0,74264.0,73208.0,62410.0,69455.0,74962.0,77236.0,78314.0,82884.0,82206.0,86593.0,89692.0,96798.0,96573.0,95452.0,99800.0,96633.0,92397.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,European Union - 28 countries (2013-2020),:,:,:,:,:,:,:,:,68872.0,74225.0,83195.0,81942.0,69790.0,77679.0,83107.0,85244.0,86560.0,92402.0,91993.0,96788.0,99942.0,107114.0,107077.0,:,:,:,:
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Finland,664.0,737.0,729.0,880.0,973.0,1055.0,1118.0,1280.0,1302.0,1406.0,1576.0,1610.0,1137.0,1243.0,1119.0,1207.0,1238.0,1227.0,1230.0,1323.0,1441.0,1416.0,1438.0,1317.0,1205.0,1228.0,1199.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,France,:,1487.0,2387.0,2731.0,3095.0,3376.0,3416.0,3690.0,3855.0,3897.0,4512.0,4100.0,4028.0,4247.0,4257.0,3981.0,4183.0,4572.0,4801.0,5050.0,5532.0,5764.0,5744.0,5308.0,6273.0,6387.0,5717.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Croatia,:,:,:,:,:,:,:,:,94.0,114.0,182.0,211.0,152.0,145.0,154.0,144.0,130.0,138.0,182.0,208.0,246.0,264.0,331.0,343.0,361.0,420.0,442.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Ireland,468.0,521.0,556.0,570.0,598.0,787.0,870.0,925.0,994.0,1103.0,1173.0,1044.0,818.0,773.0,744.0,732.0,726.0,797.0,874.0,917.0,957.0,1001.0,1063.0,1058.0,1176.0,1154.0,1097.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Italy,:,:,:,5869.0,6293.0,7165.0,7825.0,7971.0,7784.0,7850.0,8539.0,7942.0,7223.0,8466.0,8480.0,9298.0,9563.0,10247.0,10276.0,11380.0,10822.0,13080.0,11143.0,11554.0,11539.0,11355.0,10899.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Lithuania,:,:,:,:,:,:,:,174.0,214.0,232.0,321.0,373.0,248.0,295.0,382.0,381.0,403.0,450.0,350.0,442.0,474.0,749.0,705.0,639.0,667.0,1048.0,1051.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Latvia,:,:,:,:,182.0,125.0,264.0,151.0,162.0,192.0,233.0,232.0,181.0,256.0,306.0,366.0,385.0,392.0,359.0,390.0,454.0,479.0,476.0,463.0,434.0,467.0,434.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,28.0,30.0,39.0,38.0,33.0,35.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Malta,:,:,:,:,:,:,102.0,103.0,87.0,80.0,75.0,94.0,102.0,107.0,109.0,105.0,111.0,106.0,96.0,115.0,124.0,134.0,133.0,125.0,106.0,77.0,102.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Netherlands,5530.0,5846.0,6007.0,6339.0,6151.0,6600.0,7224.0,8354.0,9343.0,10063.0,11260.0,11170.0,9925.0,11202.0,11447.0,11523.0,11134.0,11756.0,11719.0,11879.0,13123.0,13888.0,13880.0,14857.0,15539.0,14713.0,13716.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Norway,:,:,:,:,:,474.0,511.0,527.0,543.0,565.0,603.0,600.0,565.0,636.0,674.0,694.0,708.0,730.0,730.0,727.0,769.0,802.0,837.0,836.0,882.0,915.0,837.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Poland,:,:,:,:,244.0,273.0,330.0,213.0,492.0,576.0,763.0,859.0,661.0,1042.0,1331.0,1649.0,1980.0,2256.0,1793.0,2306.0,2256.0,2650.0,2755.0,2607.0,2914.0,2844.0,3107.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Portugal,550.0,587.0,618.0,770.0,843.0,918.0,1004.0,1022.0,1104.0,1236.0,1356.0,1441.0,1435.0,1633.0,1787.0,1933.0,2365.0,2649.0,2695.0,2859.0,3109.0,3195.0,2912.0,2992.0,3309.0,3221.0,3225.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Romania,:,:,:,:,:,:,:,391.0,867.0,1170.0,1445.0,1370.0,584.0,546.0,653.0,675.0,659.0,663.0,689.0,706.0,692.0,668.0,665.0,643.0,657.0,688.0,830.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Sweden,698.0,702.0,812.0,813.0,774.0,1014.0,924.0,1032.0,1117.0,1217.0,1302.0,1305.0,1215.0,1358.0,1481.0,1484.0,1465.0,1464.0,1451.0,1519.0,1561.0,1603.0,1624.0,1608.0,1639.0,1633.0,1571.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Slovenia,:,:,:,:,85.0,102.0,194.0,152.0,210.0,222.0,307.0,357.0,334.0,481.0,587.0,556.0,596.0,676.0,803.0,846.0,920.0,980.0,934.0,918.0,961.0,976.0,1048.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,5743.0,6523.0,7192.0,7900.0,8351.0,8146.0,8763.0,10008.0,10842.0,11592.0,11627.0,12591.0,12366.0,12556.0
Annual,Thousand twenty-foot equivalent unit (TEU),Total loaded and empty,United Kingdom,:,:,:,6740.0,7026.0,7283.0,7392.0,8018.0,7879.0,8006.0,8931.0,8734.0,7380.0,8224.0,8144.0,8007.0,8246.0,9518.0,9787.0,10196.0,10250.0,10316.0,10505.0,:,:,:,:
