Annual,Number,Nürnberg,:,198.0,417.0,436.0,450.0,:,:,346.0,490.0,:,516.0,:,344.0,:
Annual,Number,Bielefeld,:,31.0,65.0,93.0,119.0,68.0,98.0,58.0,112.0,267.0,211.0,40.0,97.0,77 p
Annual,Number,Halle an der Saale,:,:,:,:,:,:,:,4.0,:,8.0,8.0,:,:,7 p
Annual,Number,Magdeburg,:,:,:,:,:,:,:,:,:,:,:,107.0,:,:
Annual,Number,Wiesbaden,13.0,19.0,37.0,76.0,60.0,48.0,107.0,155.0,113.0,84.0,38.0,71.0,165.0,65 p
Annual,Number,Göttingen,:,21.0,20.0,:,63.0,28.0,:,32.0,29.0,53.0,36.0,48.0,:,:
Annual,Number,Darmstadt,16.0,520.0,415.0,238.0,281.0,137.0,439.0,259.0,155.0,353.0,157.0,178.0,84.0,102 p
Annual,Number,Freiburg im Breisgau,:,87.0,157.0,156.0,85.0,149.0,103.0,63.0,374.0,100.0,56.0,93.0,116.0,37 p
Annual,Number,Regensburg,:,56.0,33.0,37.0,61.0,48.0,:,29.0,85.0,:,115.0,:,:,35 p
Annual,Number,Schwerin,:,:,:,2.0,:,:,12.0,3.0,7.0,29.0,:,5.0,96.0,35 p
Annual,Number,Erfurt,:,:,22.0,:,:,:,:,:,:,:,21.0,:,:,:
Annual,Number,Augsburg,39.0,57.0,:,95.0,122.0,128.0,175.0,187.0,167.0,205.0,161.0,191.0,280.0,252 p
Annual,Number,Bonn,96.0,243.0,136.0,128.0,152.0,372.0,411.0,197.0,97.0,156.0,139.0,117.0,137.0,39 p
Annual,Number,Karlsruhe,21.0,220.0,315.0,508.0,484.0,351.0,366.0,304.0,174.0,182.0,177.0,265.0,134.0,83 p
Annual,Number,Mönchengladbach,24.0,32.0,58.0,33.0,36.0,55.0,124.0,39.0,30.0,25.0,119.0,99.0,53.0,9 p
Annual,Number,Mainz,:,80.0,66.0,227.0,171.0,172.0,77.0,99.0,85.0,80.0,79.0,92.0,93.0,69 p
Annual,Number,Ruhrgebiet,:,:,:,425.0,:,:,720.0,984.0,537.0,275.0,:,509.0,:,:
Annual,Number,Kiel,:,:,:,:,50.0,:,:,37.0,:,91.0,20.0,63.0,67.0,55 p
Annual,Number,Saarbrücken,:,:,:,22.0,:,:,70.0,:,:,46.0,21.0,13.0,26.0,:
Annual,Number,Koblenz,:,12.0,12.0,16.0,9.0,27.0,:,4.0,:,42.0,36.0,20.0,5.0,54 p
Annual,Number,Rostock,:,:,:,:,2.0,10.0,:,:,:,:,29.0,:,:,:
Annual,Number,Kaiserslautern,:,:,:,:,:,:,:,:,:,:,:,11.0,:,:
Annual,Number,Iserlohn,59.0,278.0,351.0,628.0,466.0,544.0,652.0,429.0,554.0,394.0,553.0,477.0,418.0,447 p
Annual,Number,Flensburg,6.0,:,3.0,:,42.0,:,88.0,122.0,:,64.0,126.0,57.0,68.0,143 p
Annual,Number,Konstanz,7.0,47.0,47.0,31.0,41.0,27.0,9.0,24.0,28.0,27.0,25.0,26.0,42.0,12 p
Annual,Number,Gießen,7.0,5.0,36.0,44.0,5.0,3.0,19.0,25.0,18.0,20.0,55.0,15.0,6.0,24 p
Annual,Number,Bayreuth,:,:,86.0,113.0,155.0,78.0,:,41.0,43.0,42.0,43.0,26.0,65.0,:
Annual,Number,Aschaffenburg,:,:,:,65.0,216.0,:,143.0,144.0,121.0,150.0,:,178.0,:,:
Annual,Number,Neubrandenburg,:,:,2.0,:,:,1.0,1.0,2.0,1.0,1.0,:,16.0,:,:
Annual,Number,Rosenheim,94.0,131.0,239.0,217.0,248.0,253.0,276.0,289.0,283.0,323.0,318.0,449.0,797.0,628 p
Annual,Number,Offenburg,43.0,41.0,57.0,48.0,72.0,57.0,75.0,83.0,128.0,286.0,308.0,218.0,240.0,162 p
Annual,Number,Görlitz,2.0,29.0,7.0,2.0,1.0,:,16.0,7.0,9.0,7.0,2.0,2.0,3.0,40 p
Annual,Number,Schweinfurt,:,:,:,8.0,:,:,:,23.0,:,:,:,:,21.0,69 p
Annual,Number,Wetzlar,39.0,49.0,61.0,41.0,100.0,36.0,45.0,29.0,28.0,63.0,36.0,48.0,36.0,61 p
Annual,Number,Münster,8.0,48.0,36.0,14.0,23.0,47.0,18.0,16.0,99.0,45.0,64.0,45.0,104.0,38 p
Annual,Number,Aachen,17.0,26.0,40.0,15.0,67.0,14.0,19.0,27.0,16.0,42.0,7.0,31.0,22.0,14 p
Annual,Number,Lübeck,:,66.0,43.0,24.0,19.0,32.0,10.0,28.0,22.0,27.0,64.0,22.0,59.0,89 p
Annual,Number,Kassel,44.0,20.0,47.0,31.0,40.0,28.0,19.0,28.0,114.0,:,45.0,48.0,8.0,:
Annual,Number,Osnabrück,:,97.0,162.0,78.0,150.0,169.0,135.0,117.0,88.0,140.0,68.0,105.0,84.0,100 p
Annual,Number,Oldenburg (Oldenburg),:,:,43.0,13.0,27.0,56.0,77.0,:,:,95.0,77.0,213.0,56.0,40 p
Annual,Number,Heidelberg,77.0,205.0,132.0,182.0,131.0,287.0,202.0,93.0,132.0,138.0,159.0,93.0,124.0,130 p
Annual,Number,Paderborn,22.0,316.0,346.0,272.0,134.0,167.0,219.0,131.0,94.0,86.0,60.0,166.0,81.0,8 p
Annual,Number,Würzburg,:,75.0,:,:,:,:,119.0,52.0,63.0,114.0,80.0,87.0,:,86 p
Annual,Number,Bremerhaven,:,:,5.0,18.0,23.0,:,16.0,:,3.0,:,6.0,2.0,20.0,:
Annual,Number,Heilbronn,22.0,161.0,64.0,72.0,362.0,281.0,120.0,104.0,76.0,146.0,231.0,243.0,204.0,49 p
Annual,Number,Ulm,55.0,164.0,90.0,142.0,90.0,156.0,216.0,141.0,145.0,119.0,135.0,167.0,143.0,92 p
Annual,Number,Pforzheim,3.0,32.0,74.0,74.0,64.0,133.0,143.0,90.0,101.0,102.0,77.0,66.0,38.0,77 p
Annual,Number,Ingolstadt,:,:,:,19.0,38.0,:,37.0,52.0,38.0,:,39.0,12.0,:,:
Annual,Number,Reutlingen,11.0,51.0,26.0,34.0,78.0,98.0,24.0,87.0,51.0,45.0,39.0,44.0,15.0,9 p
Annual,Number,Siegen,9.0,22.0,:,25.0,54.0,50.0,28.0,:,26.0,:,28.0,67.0,18.0,:
Annual,Number,Hildesheim,:,4.0,16.0,:,90.0,67.0,4.0,14.0,10.0,37.0,19.0,49.0,1.0,43 p
Annual,Number,Zwickau,:,:,6.0,6.0,3.0,3.0,9.0,7.0,1.0,3.0,12.0,:,1.0,2 p
Annual,Number,Wuppertal,30.0,33.0,75.0,103.0,179.0,111.0,195.0,64.0,89.0,135.0,133.0,173.0,158.0,42 p
Annual,Number,København,184.0,461.0,273.0,345.0,417.0,364.0,446.0,334.0,443.0,388.0,667.0,528.0,693.0,532 p
Annual,Number,Århus,40.0,366.0,311.0,277.0,457.0,277.0,267.0,169.0,275.0,298.0,220.0,391.0,293.0,258 p
Annual,Number,Odense,28.0,61.0,98.0,96.0,54.0,70.0,91.0,76.0,47.0,107.0,127.0,68.0,101.0,57 p
Annual,Number,Aalborg,8.0,32.0,51.0,31.0,18.0,45.0,51.0,35.0,53.0,41.0,38.0,37.0,22.0,121 p
Annual,Number,Non-metropolitan regions in Denmark,:,:,:,:,:,:,:,343.0,438.0,:,:,:,380.0,272 p
Annual,Number,Tallinn,:,:,16.0,17.0,25.0,16.0,30.0,38.0,75.0,80.0,126.0,44.0,74.0,42 p
Annual,Number,Non-metropolitan regions in Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,58 p
Annual,Number,Athina,:,:,:,:,:,:,:,:,:,59.0,:,:,193.0,:
Annual,Number,Thessaloniki,:,:,:,6.0,3.0,8.0,5.0,5.0,10.0,1.0,14.0,23.0,11.0,12 p
Annual,Number,Madrid,271.0,292.0,263.0,475.0,720.0,647.0,340.0,550.0,395.0,343.0,390.0,404.0,334.0,474 p
Annual,Number,Barcelona,380.0,1144.0,1464.0,1147.0,1067.0,988.0,1013.0,1101.0,909.0,954.0,811.0,774.0,699.0,618 p
Annual,Number,Valencia,203.0,470.0,659.0,635.0,484.0,440.0,560.0,408.0,358.0,406.0,321.0,333.0,308.0,308 p
Annual,Number,Sevilla,1.0,25.0,54.0,15.0,80.0,46.0,42.0,15.0,23.0,24.0,36.0,44.0,18.0,47 p
Annual,Number,Zaragoza,29.0,40.0,102.0,66.0,57.0,50.0,19.0,134.0,68.0,33.0,33.0,65.0,32.0,28 p
Annual,Number,Málaga - Marbella,10.0,12.0,22.0,67.0,52.0,31.0,40.0,67.0,34.0,168.0,47.0,46.0,37.0,29 p
Annual,Number,Murcia - Cartagena,93.0,117.0,95.0,98.0,60.0,59.0,78.0,72.0,113.0,96.0,50.0,210.0,229.0,119 p
Annual,Number,Las Palmas,1.0,:,2.0,5.0,6.0,27.0,45.0,:,:,7.0,3.0,:,36.0,6 p
Annual,Number,Valladolid,11.0,7.0,13.0,7.0,8.0,56.0,7.0,43.0,7.0,11.0,4.0,7.0,4.0,13 p
Annual,Number,Palma de Mallorca,12.0,30.0,45.0,28.0,10.0,140.0,241.0,131.0,118.0,85.0,97.0,114.0,103.0,95 p
Annual,Number,Vitoria/Gasteiz,41.0,132.0,84.0,124.0,47.0,36.0,50.0,15.0,22.0,31.0,32.0,28.0,13.0,52 p
Annual,Number,Oviedo - Gijón,13.0,28.0,16.0,22.0,27.0,31.0,15.0,13.0,17.0,11.0,15.0,29.0,13.0,16 p
Annual,Number,Pamplona/Iruña,9.0,23.0,39.0,97.0,38.0,67.0,20.0,13.0,33.0,26.0,16.0,30.0,17.0,21 p
Annual,Number,Santander,1.0,11.0,4.0,46.0,45.0,6.0,19.0,6.0,23.0,18.0,6.0,:,10.0,7 p
Annual,Number,Bilbao,46.0,69.0,111.0,57.0,21.0,82.0,20.0,66.0,34.0,107.0,58.0,61.0,47.0,49 p
Annual,Number,Alicante/Alacant - Elche/Elx,181.0,470.0,868.0,997.0,859.0,898.0,534.0,532.0,553.0,481.0,718.0,594.0,550.0,450 p
Annual,Number,Vigo,1.0,28.0,19.0,10.0,26.0,9.0,11.0,15.0,55.0,72.0,47.0,92.0,33.0,31 p
Annual,Number,Santa Cruz de Tenerife,:,9.0,18.0,97.0,3.0,28.0,1.0,:,2.0,4.0,18.0,6.0,9.0,10 p
Annual,Number,A Coruña,3.0,26.0,6.0,11.0,4.0,81.0,37.0,73.0,31.0,54.0,8.0,15.0,25.0,20 p
Annual,Number,Granada,:,2.0,10.0,46.0,6.0,7.0,12.0,15.0,8.0,11.0,8.0,28.0,41.0,1 p
Annual,Number,Helsinki,126.0,369.0,382.0,330.0,413.0,558.0,500.0,419.0,370.0,447.0,491.0,538.0,407.0,338 p
Annual,Number,Tampere,6.0,34.0,17.0,61.0,44.0,23.0,63.0,21.0,78.0,117.0,50.0,82.0,94.0,44 p
Annual,Number,Turku,7.0,8.0,29.0,9.0,1.0,90.0,36.0,63.0,54.0,28.0,75.0,64.0,52.0,73 p
Annual,Number,Paris,600.0,1717.0,1710.0,2601.0,2980.0,2330.0,2589.0,3188.0,2943.0,3257.0,3057.0,2365.0,2275.0,2258 p
Annual,Number,Lyon,52.0,168.0,222.0,241.0,135.0,270.0,175.0,116.0,163.0,173.0,180.0,75.0,145.0,119 p
Annual,Number,Toulouse,38.0,15.0,21.0,31.0,40.0,68.0,85.0,37.0,36.0,51.0,65.0,82.0,71.0,40 p
Annual,Number,Strasbourg,34.0,98.0,171.0,96.0,93.0,77.0,47.0,108.0,102.0,41.0,23.0,66.0,99.0,18 p
Annual,Number,Bordeaux,6.0,27.0,43.0,36.0,14.0,28.0,25.0,50.0,30.0,39.0,17.0,35.0,23.0,18 p
Annual,Number,Nantes,18.0,33.0,38.0,22.0,20.0,40.0,77.0,129.0,123.0,92.0,99.0,71.0,135.0,40 p
Annual,Number,Lille - Dunkerque - Valenciennes,18.0,190.0,190.0,390.0,217.0,398.0,268.0,342.0,453.0,276.0,259.0,492.0,474.0,355 p
Annual,Number,Montpellier,9.0,8.0,58.0,65.0,236.0,60.0,64.0,100.0,58.0,98.0,79.0,136.0,299.0,168 p
Annual,Number,Saint-Etienne,13.0,31.0,32.0,28.0,44.0,40.0,94.0,48.0,46.0,53.0,45.0,55.0,56.0,30 p
Annual,Number,Rennes,5.0,6.0,10.0,14.0,172.0,17.0,50.0,48.0,22.0,177.0,44.0,38.0,27.0,28 p
Annual,Number,Amiens,5.0,12.0,16.0,3.0,11.0,110.0,63.0,43.0,41.0,23.0,46.0,9.0,21.0,14 p
Annual,Number,Rouen,10.0,387.0,349.0,268.0,604.0,385.0,269.0,257.0,249.0,124.0,80.0,77.0,74.0,19 p
Annual,Number,Nancy,3.0,35.0,8.0,4.0,12.0,5.0,15.0,10.0,6.0,10.0,21.0,4.0,27.0,9 p
Annual,Number,Reims,:,7.0,11.0,44.0,20.0,42.0,23.0,15.0,30.0,18.0,22.0,62.0,21.0,11 p
Annual,Number,Orléans,2.0,6.0,28.0,19.0,17.0,124.0,59.0,5.0,30.0,11.0,25.0,20.0,29.0,5 p
Annual,Number,Dijon,9.0,43.0,56.0,40.0,37.0,51.0,64.0,47.0,69.0,100.0,70.0,53.0,50.0,23 p
Annual,Number,Poitiers,3.0,8.0,3.0,2.0,3.0,8.0,9.0,12.0,10.0,11.0,6.0,9.0,17.0,6 p
Annual,Number,Clermont-Ferrand,22.0,34.0,64.0,65.0,59.0,76.0,70.0,88.0,57.0,52.0,106.0,93.0,119.0,63 p
Annual,Number,Caen,1.0,88.0,125.0,57.0,32.0,42.0,25.0,11.0,37.0,44.0,61.0,52.0,55.0,9 p
Annual,Number,Limoges,4.0,21.0,86.0,73.0,35.0,57.0,44.0,16.0,16.0,20.0,23.0,39.0,1.0,10 p
Annual,Number,Besançon,6.0,25.0,22.0,12.0,48.0,26.0,45.0,8.0,31.0,58.0,35.0,17.0,29.0,19 p
Annual,Number,Grenoble,15.0,70.0,56.0,76.0,45.0,79.0,66.0,60.0,34.0,62.0,74.0,185.0,95.0,61 p
Annual,Number,Tours,5.0,29.0,11.0,20.0,1.0,16.0,51.0,37.0,23.0,12.0,16.0,8.0,13.0,3 p
Annual,Number,Angers,3.0,45.0,45.0,56.0,45.0,62.0,44.0,107.0,66.0,72.0,33.0,92.0,45.0,55 p
Annual,Number,Brest,6.0,1.0,13.0,4.0,3.0,9.0,5.0,6.0,8.0,7.0,16.0,3.0,9.0,11 p
Annual,Number,Le Mans,4.0,4.0,22.0,3.0,15.0,16.0,35.0,18.0,27.0,12.0,3.0,12.0,9.0,12 p
Annual,Number,Mulhouse,4.0,30.0,85.0,72.0,97.0,89.0,60.0,30.0,27.0,30.0,35.0,31.0,20.0,14 p
Annual,Number,Perpignan,1.0,:,6.0,7.0,12.0,13.0,36.0,49.0,7.0,25.0,9.0,29.0,3.0,26 p
Annual,Number,Nimes,5.0,8.0,12.0,22.0,4.0,37.0,14.0,7.0,3.0,5.0,23.0,1.0,56.0,15 p
Annual,Number,Pau,5.0,24.0,12.0,39.0,47.0,60.0,9.0,23.0,15.0,29.0,9.0,23.0,31.0,32 p
Annual,Number,Annecy (FR) / Genève (CH),46.0,119.0,211.0,110.0,129.0,156.0,107.0,55.0,59.0,86.0,112.0,67.0,47.0,59 p
Annual,Number,Marseille,36.0,76.0,127.0,137.0,62.0,117.0,114.0,142.0,74.0,169.0,106.0,205.0,72.0,73 p
Annual,Number,Nice,8.0,42.0,40.0,78.0,59.0,96.0,66.0,57.0,122.0,74.0,56.0,24.0,80.0,45 p
Annual,Number,Split,:,:,:,:,2.0,1.0,:,:,:,:,:,3.0,1.0,1 p
Annual,Number,Budapest,:,33.0,64.0,66.0,87.0,86.0,68.0,118.0,77.0,70.0,51.0,95.0,69.0,160 p
Annual,Number,Miskolc,:,:,:,:,:,:,9.0,9.0,8.0,9.0,8.0,:,12.0,7 p
Annual,Number,Pécs,:,:,2.0,:,1.0,:,1.0,5.0,4.0,3.0,:,6.0,1.0,7 p
Annual,Number,Debrecen,:,6.0,41.0,6.0,:,4.0,3.0,1.0,6.0,:,11.0,11.0,5.0,3 p
Annual,Number,Székesfehérvár,:,:,:,:,:,3.0,1.0,12.0,:,3.0,2.0,2.0,3.0,4 p
Annual,Number,Dublin,84.0,238.0,149.0,150.0,550.0,135.0,75.0,211.0,149.0,130.0,107.0,161.0,238.0,100 p
Annual,Number,Cork,:,1.0,8.0,2.0,15.0,2.0,27.0,29.0,:,14.0,20.0,10.0,1.0,6 p
Annual,Number,Non-metropolitan regions in Ireland,:,:,:,:,:,63.0,66.0,75.0,:,45.0,67.0,49.0,:,:
Annual,Number,Roma,120.0,202.0,205.0,288.0,262.0,213.0,173.0,212.0,208.0,209.0,280.0,244.0,272.0,257 p
Annual,Number,Milano,527.0,1400.0,1510.0,1256.0,1648.0,1846.0,1676.0,1609.0,1339.0,1416.0,1416.0,1232.0,1377.0,1422 p
Annual,Number,Napoli,11.0,40.0,160.0,133.0,111.0,94.0,43.0,74.0,43.0,87.0,81.0,70.0,132.0,94 p
Annual,Number,Torino,142.0,322.0,278.0,367.0,317.0,181.0,235.0,172.0,166.0,163.0,196.0,178.0,178.0,166 p
Annual,Number,Palermo,:,:,:,1.0,:,3.0,2.0,10.0,5.0,12.0,1.0,5.0,2.0,29 p
Annual,Number,Genova,17.0,25.0,24.0,2.0,3.0,6.0,15.0,9.0,38.0,40.0,20.0,24.0,28.0,23 p
Annual,Number,Firenze,46.0,192.0,255.0,237.0,232.0,208.0,173.0,262.0,245.0,201.0,133.0,209.0,249.0,418 p
Annual,Number,Bari,68.0,147.0,215.0,228.0,232.0,232.0,67.0,140.0,128.0,128.0,70.0,85.0,81.0,104 p
Annual,Number,Bologna,132.0,258.0,202.0,233.0,338.0,239.0,302.0,369.0,367.0,278.0,301.0,467.0,581.0,503 p
Annual,Number,Catania,:,:,1.0,6.0,:,41.0,4.0,2.0,:,13.0,12.0,7.0,4.0,5 p
Annual,Number,Venezia,25.0,72.0,114.0,45.0,146.0,141.0,263.0,271.0,229.0,336.0,309.0,312.0,410.0,284 p
Annual,Number,Verona,29.0,61.0,115.0,82.0,94.0,199.0,132.0,185.0,97.0,77.0,51.0,78.0,99.0,79 p
Annual,Number,Taranto,3.0,1.0,75.0,47.0,3.0,2.0,:,22.0,1.0,:,1.0,2.0,12.0,12 p
Annual,Number,Cagliari,:,1.0,:,:,:,:,2.0,3.0,3.0,6.0,1.0,5.0,:,9 p
Annual,Number,Padova,114.0,336.0,406.0,620.0,333.0,316.0,243.0,315.0,193.0,215.0,235.0,234.0,300.0,215 p
Annual,Number,Brescia,80.0,365.0,441.0,290.0,301.0,332.0,208.0,347.0,332.0,366.0,198.0,301.0,281.0,235 p
Annual,Number,Messina,2.0,:,:,5.0,:,1.0,:,:,1.0,6.0,12.0,:,5.0,1 p
Annual,Number,Prato,:,35.0,19.0,26.0,23.0,42.0,45.0,49.0,13.0,15.0,15.0,66.0,14.0,18 p
Annual,Number,Parma,31.0,100.0,118.0,151.0,120.0,151.0,125.0,153.0,173.0,136.0,105.0,225.0,165.0,143 p
Annual,Number,Reggio nell Emilia,20.0,104.0,76.0,72.0,135.0,112.0,85.0,138.0,154.0,119.0,109.0,155.0,64.0,130 p
Annual,Number,Bergamo,74.0,180.0,264.0,206.0,289.0,285.0,203.0,412.0,208.0,246.0,207.0,234.0,391.0,283 p
Annual,Number,Non-metropolitan regions in Liechtenstein,49.0,215.0,186.0,192.0,100.0,288.0,124.0,140.0,90.0,84.0,210.0,61.0,104.0,36 p
Annual,Number,Vilnius,:,:,27.0,13.0,1.0,38.0,7.0,16.0,34.0,36.0,31.0,56.0,39.0,79 p
Annual,Number,Kaunas,:,:,1.0,:,7.0,2.0,1.0,8.0,1.0,5.0,7.0,7.0,7.0,12 p
Annual,Number,Luxembourg,35.0,80.0,133.0,186.0,460.0,320.0,273.0,205.0,340.0,511.0,717.0,576.0,613.0,441 p
Annual,Number,Riga,:,4.0,5.0,26.0,36.0,47.0,34.0,10.0,18.0,12.0,15.0,42.0,38.0,13 p
Annual,Number,Non-metropolitan regions in Latvia,:,:,:,:,:,:,:,15.0,:,:,:,:,21.0,:
Annual,Number,Valletta,3.0,:,:,4.0,20.0,7.0,3.0,:,4.0,19.0,204.0,174.0,331.0,130 p
Annual,Number,Non-metropolitan regions in Malta,:,:,:,:,:,:,:,:,3.0,:,1.0,:,1.0,1 p
Annual,Number,s' Gravenhage,5.0,29.0,95.0,98.0,57.0,57.0,112.0,73.0,67.0,129.0,105.0,100.0,57.0,59 p
Annual,Number,Amsterdam,187.0,524.0,486.0,451.0,:,487.0,383.0,295.0,356.0,297.0,299.0,273.0,302.0,362 p
Annual,Number,Rotterdam,67.0,163.0,167.0,121.0,104.0,262.0,76.0,187.0,138.0,275.0,159.0,198.0,178.0,186 p
Annual,Number,Utrecht,37.0,231.0,102.0,170.0,134.0,236.0,237.0,154.0,152.0,158.0,222.0,226.0,233.0,174 p
Annual,Number,Eindhoven,61.0,186.0,305.0,281.0,335.0,436.0,346.0,444.0,359.0,484.0,404.0,268.0,259.0,321 p
Annual,Number,Tilburg,20.0,59.0,164.0,52.0,69.0,40.0,41.0,41.0,107.0,94.0,53.0,85.0,66.0,64 p
Annual,Number,Groningen,6.0,15.0,13.0,10.0,8.0,11.0,17.0,8.0,2.0,1.0,1.0,7.0,6.0,5 p
Annual,Number,Enschede,120.0,84.0,81.0,88.0,123.0,53.0,73.0,98.0,135.0,127.0,89.0,94.0,78.0,63 p
Annual,Number,Arnhem - Nijmegen,48.0,56.0,42.0,51.0,25.0,39.0,63.0,32.0,72.0,40.0,58.0,31.0,62.0,26 p
Annual,Number,Non-metropolitan regions in Netherlands,:,:,:,:,:,:,:,:,783.0,:,:,:,:,:
Annual,Number,Oslo,40.0,73.0,153.0,84.0,108.0,74.0,94.0,79.0,53.0,62.0,35.0,39.0,18.0,22 p
Annual,Number,Bergen,30.0,15.0,15.0,37.0,32.0,60.0,44.0,23.0,5.0,25.0,6.0,17.0,5.0,19 p
Annual,Number,Warszawa,3.0,:,85.0,150.0,213.0,244.0,260.0,256.0,365.0,339.0,401.0,543.0,746.0,534 p
Annual,Number,Lódz,:,:,:,13.0,29.0,79.0,79.0,60.0,41.0,115.0,157.0,176.0,123.0,79 p
Annual,Number,Kraków,:,11.0,47.0,19.0,54.0,55.0,56.0,133.0,83.0,158.0,77.0,131.0,164.0,213 p
Annual,Number,Wroclaw,:,3.0,6.0,12.0,50.0,14.0,17.0,42.0,32.0,59.0,46.0,103.0,62.0,113 p
Annual,Number,Poznan,:,:,54.0,27.0,154.0,123.0,68.0,142.0,134.0,296.0,237.0,375.0,372.0,222 p
Annual,Number,Gdansk,:,:,27.0,45.0,24.0,81.0,74.0,118.0,159.0,195.0,108.0,106.0,88.0,152 p
Annual,Number,Szczecin,9.0,1.0,2.0,1.0,10.0,20.0,21.0,38.0,30.0,27.0,71.0,29.0,40.0,16 p
