Time frequency,Currency,Income and living conditions indicator,Type of household,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Germany,24201.0,24448.0,24212.0,25660.0,26651.0,26878.0,27695.0,28594.0,30529 b,29404.0,29141.0,30348.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Denmark,24227.0,24945.0,25258.0,25684.0,26907.0,26404.0,27274.0,28188.0,27462 b,28853.0,29287.0,28753.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Estonia,9942.0,11220.0,12019 b,13144.0,14953.0,15641.0,16857.0,17943.0,18058.0,18661.0,21500.0,19520.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Greece,12679.0,11452.0,10929.0,11091.0,11400.0,11384.0,11648.0,12304.0,12820.0,12496.0,13660.0,14350.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Spain,18023.0,17822.0,17739.0,18224.0,19337.0,19563.0,20198.0,20376.0,20993.0,20534.0,21740.0,23966.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Finland,23406.0,24173.0,24272.0,24482.0,25196.0,24982.0,25260.0,25656.0,25565.0,25298.0,26386.0,27331.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,France,23668.0,24198.0,24732.0,25055.0,25982.0,25650.0,25480.0,25794.0,24593 b,25326.0,25924 b,27563.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Croatia,9336.0,9272.0,9616.0,10398.0,11321.0,11899.0,12436.0,13525.0,13973.0,14345.0,15469.0,16932 b
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Hungary,9581.0,9170.0,9511.0,9978.0,10417.0,10498.0,10839.0,11794.0,12220.0,12577.0,12873.0,13809.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Ireland,20816.0,21082.0,20874.0,22247.0,23181.0,22929.0,24525.0,24812 b,24848 b,25894.0,26339.0,27176.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Iceland,22735.0,24178.0,25367.0,26213.0,27963.0,28010.0,29821.0,29763.0,:,:,:,:
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Italy,19524.0,19296.0,19220.0,19397.0,20459.0,20818.0,21060.0,21544.0,22383.0,21804.0,23275.0,24811.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Lithuania,8472.0,9176.0,9570.0,10396.0,11798.0,12371.0,13484.0,14501.0,15808.0,17314.0,17895.0,18033.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Luxembourg,33490.0,35430.0,35919.0,36900.0,35071 b,37291.0,34686.0,36468.0,36130 b,40486 b,41850 b,43819.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Latvia,7687.0,8267.0,9318.0,10472.0,11664.0,11653.0,12638.0,13899.0,14287.0,15089.0,16185.0,16668.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Montenegro,:,6672.0,6727.0,7113.0,7637.0,8203.0,8607.0,8477.0,8644.0,7973.0,9209.0,:
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,North Macedonia,4934.0,4993.0,5162.0,5741.0,6224.0,6680.0,6925.0,7104.0,7545.0,:,:,:
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Malta,18397.0,19214.0,19765.0,21109.0,21752.0,22553.0,22594.0,23421.0,23632.0,23956.0,26079.0,26536.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Netherlands,23912.0,24260.0,23920.0,24428.0,26698 b,26706.0,27125.0,27680.0,27868.0,30945.0,32051.0,31646.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Norway,32223.0,33694.0,35304.0,35687.0,34864.0,33094.0,33138.0,33649.0,35145.0,33219 b,34134.0,36915 b
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Poland,10880.0,11554.0,11992.0,12537.0,13690.0,13960.0,14506.0,15542.0,16821.0,17476.0,18781.0,20854.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Portugal,12341.0,12494.0,12642.0,12999.0,13615.0,13640.0,13609.0,14619.0,15539.0,15629 b,15456.0,16911.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Romania,4674.0,4897.0,5057.0,5489.0,5953.0,6696.0,7910.0,9245.0,9732.0,10959.0,12641.0,13966.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Serbia,:,6102.0,5799.0,5950.0,6347.0,6465.0,6585.0,7650.0,8319.0,8779.0,9535.0,:
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Sweden,23869.0,25235.0,24607.0,25394.0,26403.0,25499.0,25721.0,25720.0,25305.0,26048.0,25966.0,28085.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Slovenia,17982.0,17830.0,17917.0,19029.0,19214.0,19208.0,19872.0,20958.0,21405.0,22150.0,23678.0,25544.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Slovakia,12346.0,12101.0,12445.0,12877.0,13187.0,12103.0,12278.0,13234.0,12696.0,11876.0,12381.0,13444.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,Türkiye,6535.0,6641.0,6875.0,7133.0,8192.0,8224.0,8147.0,8544.0,8342.0,7879.0,8633.0,8946.0
Annual,Purchasing Power Standard,At risk of poverty threshold (60% of median equivalised income),Two adults with two children younger than 14 years,United Kingdom,20723 b,21126.0,21289.0,22406.0,21793.0,22730 b,23213.0,:,:,:,:,:
