Annual,International transport,Loaded,Thousand vessel-kilometres,Luxembourg,5.0,7.0,5.0,7.0,:,:,:,:,11.0,:,:,:,:,:,:,9.0,20.0
Annual,International transport,Loaded,Thousand vessel-kilometres,Netherlands,22168.0,21075.0,18281.0,18464.0,22168.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,International transport,Loaded,Thousand vessel-kilometres,Romania,:,:,:,:,3385.0,5568.0,5279.0,4727.0,5786.0,5193.0,4504.0,4401.0,:,:,:,:,:
Annual,International transport,Loaded,Vessel movements,Belgium,141463.0,68327.0,:,461132.0,:,:,116208.0,118644.0,120316.0,:,117246.0,97910 b,92655.0,91459.0,95991.0,96537.0,92567.0
Annual,International transport,Loaded,Vessel movements,Czechia,1060.0,808.0,993.0,814.0,822.0,820.0,653.0,520.0,318.0,270.0,191.0,140.0,176.0,:,135.0,85.0,26.0
Annual,International transport,Loaded,Vessel movements,Hungary,:,5155.0,5003.0,6189.0,4707.0,5047.0,5135.0,5406.0,5813.0,5026.0,5065.0,:,5194.0,5997.0,5121.0,:,:
Annual,International transport,Loaded,Vessel movements,Luxembourg,667.0,974.0,592.0,733.0,:,:,:,:,959.0,:,:,:,:,:,:,702.0,849.0
Annual,International transport,Loaded,Vessel movements,Netherlands,165159.0,157319.0,136138.0,137499.0,165159.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,International transport,Loaded,Vessel movements,Romania,:,:,:,:,5615.0,8026.0,7681.0,7362.0,9002.0,8087.0,7092.0,7273.0,:,:,:,:,:
Annual,International transport,Total loaded and empty,Thousand vessel-kilometres,Belgium,8229.0,7638.0,:,11727.0,:,:,8173.0,:,:,:,7780.0,6213 b,5987.0,5557.0,5931.0,4889.0,4581.0
Annual,International transport,Total loaded and empty,Thousand vessel-kilometres,Czechia,43.0,38.0,47.0,49.0,46.0,46.0,36.0,27.0,15.0,12.0,9.0,7.0,8.0,:,8.0,5.0,2.0
Annual,International transport,Total loaded and empty,Thousand vessel-kilometres,Hungary,:,835.0,790.0,1011.0,838.0,831.0,884.0,937.0,979.0,838.0,852.0,:,903.0,1033.0,823.0,:,:
Annual,International transport,Total loaded and empty,Thousand vessel-kilometres,Luxembourg,10.0,12.0,9.0,12.0,:,:,:,:,18.0,:,:,:,:,:,:,9.0,20.0
Annual,International transport,Total loaded and empty,Thousand vessel-kilometres,Netherlands,28698.0,27187.0,23513.0,23748.0,28698.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,International transport,Total loaded and empty,Thousand vessel-kilometres,Romania,:,:,:,:,4340.0,7093.0,6652.0,6089.0,7380.0,6564.0,5799.0,5692.0,:,:,:,:,:
Annual,International transport,Total loaded and empty,Vessel movements,Belgium,184865.0,104683.0,:,518496.0,:,:,178406.0,181232.0,182413.0,:,178391.0,144155 b,139836.0,142755.0,143739.0,134453.0,130083.0
Annual,International transport,Total loaded and empty,Vessel movements,Czechia,1061.0,808.0,993.0,814.0,822.0,820.0,653.0,520.0,318.0,270.0,191.0,140.0,176.0,:,135.0,85.0,26.0
Annual,International transport,Total loaded and empty,Vessel movements,Hungary,:,5155.0,5003.0,6189.0,4707.0,5047.0,5135.0,5406.0,5813.0,5026.0,5065.0,:,5194.0,5997.0,5121.0,:,:
Annual,International transport,Total loaded and empty,Vessel movements,Luxembourg,791.0,1119.0,592.0,733.0,:,:,:,:,1171.0,:,:,:,:,:,:,702.0,849.0
Annual,International transport,Total loaded and empty,Vessel movements,Netherlands,223147.0,211929.0,182431.0,184255.0,223147.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,International transport,Total loaded and empty,Vessel movements,Romania,:,:,:,:,8480.0,11403.0,10470.0,10305.0,12174.0,11195.0,9956.0,10253.0,:,:,:,:,:
Annual,National transport,Empty,Thousand vessel-kilometres,Belgium,3046.0,2677.0,:,2731.0,:,:,2858.0,:,:,:,3041.0,2101 b,2095.0,1969.0,1721.0,678.0,656.0
Annual,National transport,Empty,Thousand vessel-kilometres,Czechia,0.0,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,National transport,Empty,Thousand vessel-kilometres,Hungary,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,0.0,:,0.0,0.0,0.0,:,:
Annual,National transport,Empty,Thousand vessel-kilometres,Luxembourg,0 n,0 n,0 n,0 n,:,:,:,:,0 n,:,:,:,:,:,:,0.0,0.0
Annual,National transport,Empty,Thousand vessel-kilometres,Netherlands,8318.0,8483.0,7559.0,7635.0,8318.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,National transport,Empty,Thousand vessel-kilometres,Romania,:,:,:,:,564.0,640.0,519.0,624.0,957.0,632.0,756.0,531.0,:,:,:,:,:
Annual,National transport,Empty,Vessel movements,Belgium,45306.0,37517.0,:,35428.0,:,:,40040.0,36612.0,36434.0,:,41302.0,30159 b,32190.0,31151.0,28982.0,15310.0,14890.0
Annual,National transport,Empty,Vessel movements,Czechia,0.0,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,National transport,Empty,Vessel movements,Hungary,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,0.0,:,0.0,0.0,0.0,:,:
Annual,National transport,Empty,Vessel movements,Luxembourg,10.0,5.0,:,:,:,:,:,:,13.0,:,:,:,:,:,:,0.0,0.0
Annual,National transport,Empty,Vessel movements,Netherlands,98658.0,98920.0,88856.0,89745.0,98658.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,National transport,Empty,Vessel movements,Romania,:,:,:,:,2817.0,3280.0,2795.0,2965.0,3539.0,2947.0,3671.0,2944.0,:,:,:,:,:
Annual,National transport,Loaded,Thousand vessel-kilometres,Belgium,3793.0,3923.0,:,3529.0,:,:,4176.0,:,:,:,4718.0,3699 b,3530.0,3491.0,3867.0,3976.0,3608.0
Annual,National transport,Loaded,Thousand vessel-kilometres,Czechia,26.0,21.0,19.0,20.0,26.0,20.0,9.0,20.0,30.0,35.0,28.0,24.0,30.0,19.0,23.0,24.0,23.0
Annual,National transport,Loaded,Thousand vessel-kilometres,Hungary,:,9.0,11.0,10.0,9.0,7.0,8.0,23.0,45.0,29.0,22.0,:,12.0,12.0,9.0,:,:
Annual,National transport,Loaded,Thousand vessel-kilometres,Luxembourg,:,:,:,0 n,:,:,:,:,0.0,:,:,:,:,:,:,0.0,0 n
Annual,National transport,Loaded,Thousand vessel-kilometres,Netherlands,12395.0,12558.0,11324.0,11437.0,12395.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,National transport,Loaded,Thousand vessel-kilometres,Romania,:,:,:,:,2677.0,2151.0,2271.0,1628.0,1135.0,1364.0,798.0,1575.0,:,:,:,:,:
Annual,National transport,Loaded,Vessel movements,Belgium,45732.0,36486.0,:,63866.0,:,:,48866.0,49265.0,51812.0,:,54065.0,42523 b,44514.0,46056.0,48855.0,57318.0,54252.0
Annual,National transport,Loaded,Vessel movements,Czechia,902.0,590.0,559.0,520.0,646.0,525.0,828.0,1306.0,1070.0,747.0,538.0,439.0,682.0,432.0,370.0,368.0,555.0
Annual,National transport,Loaded,Vessel movements,Hungary,:,172.0,123.0,92.0,105.0,105.0,126.0,709.0,1185.0,1016.0,548.0,:,574.0,468.0,423.0,:,:
Annual,National transport,Loaded,Vessel movements,Luxembourg,:,:,:,1.0,:,:,:,:,0.0,:,:,:,:,:,:,0.0,1.0
Annual,National transport,Loaded,Vessel movements,Netherlands,137140.0,138239.0,128605.0,129891.0,137140.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,National transport,Loaded,Vessel movements,Romania,:,:,:,:,12377.0,9760.0,9773.0,6281.0,5259.0,5814.0,4397.0,6786.0,:,:,:,:,:
Annual,National transport,Total loaded and empty,Thousand vessel-kilometres,Belgium,6840.0,6600.0,:,6260.0,:,:,7034.0,:,:,:,7759.0,5800 b,5625.0,5461.0,5588.0,4654.0,4264.0
Annual,National transport,Total loaded and empty,Thousand vessel-kilometres,Czechia,26.0,21.0,19.0,20.0,26.0,20.0,9.0,20.0,30.0,35.0,28.0,24.0,30.0,19.0,23.0,24.0,23.0
Annual,National transport,Total loaded and empty,Thousand vessel-kilometres,Hungary,:,9.0,11.0,10.0,9.0,7.0,8.0,23.0,45.0,29.0,22.0,:,12.0,12.0,9.0,:,:
Annual,National transport,Total loaded and empty,Thousand vessel-kilometres,Luxembourg,0 n,0 n,0 n,0 n,:,:,:,:,0 n,:,:,:,:,:,:,0.0,0 n
Annual,National transport,Total loaded and empty,Thousand vessel-kilometres,Netherlands,20714.0,21041.0,18883.0,19071.0,20714.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,National transport,Total loaded and empty,Thousand vessel-kilometres,Romania,:,:,:,:,3241.0,2791.0,2790.0,2251.0,2092.0,1996.0,1555.0,2106.0,:,:,:,:,:
Annual,National transport,Total loaded and empty,Vessel movements,Belgium,91038.0,74003.0,:,99294.0,:,:,88906.0,85877.0,88246.0,:,95367.0,72682 b,76704.0,77207.0,77837.0,72628.0,69142.0
Annual,National transport,Total loaded and empty,Vessel movements,Czechia,902.0,590.0,559.0,520.0,646.0,525.0,828.0,1306.0,1070.0,747.0,538.0,439.0,682.0,432.0,370.0,368.0,555.0
Annual,National transport,Total loaded and empty,Vessel movements,Hungary,:,172.0,123.0,92.0,105.0,105.0,126.0,709.0,1185.0,1016.0,548.0,:,574.0,468.0,423.0,:,:
Annual,National transport,Total loaded and empty,Vessel movements,Luxembourg,10.0,5.0,:,1.0,:,:,:,:,13.0,:,:,:,:,:,:,0.0,1.0
Annual,National transport,Total loaded and empty,Vessel movements,Netherlands,235798.0,237159.0,217461.0,219636.0,235798.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,National transport,Total loaded and empty,Vessel movements,Romania,:,:,:,:,15194.0,13040.0,12568.0,9246.0,8798.0,8761.0,8068.0,9730.0,:,:,:,:,:
Annual,Total transport,Empty,Thousand vessel-kilometres,Belgium,5747.0,5026.0,:,5447.0,:,:,5735.0,:,:,:,5760.0,4340 b,4340.0,4163.0,3758.0,1811.0,1808.0
Annual,Total transport,Empty,Thousand vessel-kilometres,Czechia,0 n,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Total transport,Empty,Thousand vessel-kilometres,Hungary,:,419.0,306.0,279.0,263.0,158.0,223.0,206.0,259.0,329.0,311.0,:,356.0,225.0,324.0,:,:
Annual,Total transport,Empty,Thousand vessel-kilometres,Luxembourg,38.0,46.0,60.0,58.0,:,:,:,:,50.0,:,:,:,:,:,:,0.0,0.0
Annual,Total transport,Empty,Thousand vessel-kilometres,Netherlands,15392.0,15152.0,13542.0,13678.0,15392.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Total transport,Empty,Thousand vessel-kilometres,Romania,:,:,:,:,3084.0,2937.0,2541.0,2649.0,3696.0,3310.0,3203.0,3266.0,:,:,:,:,:
Annual,Total transport,Empty,Vessel movements,Belgium,90820.0,75614.0,:,95629.0,:,:,105884.0,103051.0,102579.0,:,106006.0,79559 b,82248.0,84842.0,79026.0,54657.0,54011.0
Annual,Total transport,Empty,Vessel movements,Czechia,1.0,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Total transport,Empty,Vessel movements,Hungary,:,1105.0,808.0,737.0,693.0,418.0,589.0,544.0,684.0,867.0,821.0,:,940.0,594.0,856.0,:,:
Annual,Total transport,Empty,Vessel movements,Luxembourg,1036.0,1261.0,:,:,:,:,:,:,1401.0,:,:,:,:,:,:,0.0,0.0
Annual,Total transport,Empty,Vessel movements,Netherlands,165751.0,161455.0,144129.0,145571.0,165751.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Total transport,Empty,Vessel movements,Romania,:,:,:,:,8694.0,7985.0,6595.0,7082.0,8308.0,7876.0,8265.0,7892.0,:,:,:,:,:
Annual,Total transport,Loaded,Thousand vessel-kilometres,Belgium,10899.0,10560.0,:,13771.0,:,:,11217.0,:,:,:,11476.0,8849 b,8242.0,7512.0,8553.0,8457.0,7713.0
Annual,Total transport,Loaded,Thousand vessel-kilometres,Czechia,69.0,59.0,66.0,69.0,72.0,66.0,45.0,47.0,46.0,47.0,37.0,31.0,38.0,19.0,31.0,29.0,24.0
Annual,Total transport,Loaded,Thousand vessel-kilometres,Hungary,:,2333.0,1892.0,2269.0,1935.0,1856.0,1807.0,1799.0,1897.0,1876.0,1859.0,:,1951.0,1897.0,1750.0,:,:
Annual,Total transport,Loaded,Thousand vessel-kilometres,Luxembourg,208.0,217.0,177.0,204.0,:,:,:,:,168.0,:,:,:,:,:,:,130.0,106.0
Annual,Total transport,Loaded,Thousand vessel-kilometres,Netherlands,41706.0,40521.0,35304.0,35657.0,41706.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Total transport,Loaded,Thousand vessel-kilometres,Romania,:,:,:,:,9962.0,10340.0,9655.0,7998.0,9460.0,9754.0,7474.0,8764.0,:,:,:,:,:
Annual,Total transport,Loaded,Vessel movements,Belgium,199104.0,113551.0,:,534867.0,:,:,178907.0,182433.0,185765.0,:,185376.0,148818 b,144276.0,143475.0,152166.0,160402.0,152873.0
Annual,Total transport,Loaded,Vessel movements,Czechia,1962.0,1398.0,1552.0,1334.0,1468.0,1345.0,1481.0,1826.0,1388.0,1017.0,729.0,579.0,858.0,432.0,505.0,453.0,581.0
Annual,Total transport,Loaded,Vessel movements,Hungary,:,9257.0,8006.0,9574.0,7682.0,7838.0,7677.0,8329.0,9304.0,8703.0,8213.0,:,8502.0,8713.0,7968.0,:,:
Annual,Total transport,Loaded,Vessel movements,Luxembourg,6134.0,6655.0,5236.0,6038.0,:,:,:,:,5177.0,:,:,:,:,:,:,3790.0,3165.0
Annual,Total transport,Loaded,Vessel movements,Netherlands,346797.0,339089.0,299081.0,302071.0,346797.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Total transport,Loaded,Vessel movements,Romania,:,:,:,:,23162.0,21283.0,20192.0,15956.0,17255.0,17731.0,14788.0,17369.0,:,:,:,:,:
Annual,Total transport,Total loaded and empty,Thousand vessel-kilometres,Belgium,16646.0,15586.0,:,19218.0,:,:,16951.0,:,:,:,17236.0,13190 b,12582.0,11675.0,12311.0,10268.0,9521.0
Annual,Total transport,Total loaded and empty,Thousand vessel-kilometres,Czechia,70.0,59.0,66.0,69.0,72.0,66.0,45.0,47.0,46.0,47.0,37.0,31.0,38.0,19.0,31.0,29.0,24.0
Annual,Total transport,Total loaded and empty,Thousand vessel-kilometres,Hungary,:,2752.0,2198.0,2548.0,2197.0,2014.0,2031.0,2006.0,2157.0,2204.0,2170.0,:,2307.0,2122.0,2075.0,:,:
Annual,Total transport,Total loaded and empty,Thousand vessel-kilometres,Luxembourg,245.0,263.0,236.0,261.0,:,:,:,:,218.0,:,:,:,:,:,:,130.0,106.0
Annual,Total transport,Total loaded and empty,Thousand vessel-kilometres,Netherlands,57098.0,55673.0,48846.0,49334.0,57098.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Total transport,Total loaded and empty,Thousand vessel-kilometres,Romania,:,:,:,:,13046.0,13277.0,12196.0,10648.0,13157.0,13064.0,10676.0,12029.0,:,:,:,:,:
Annual,Total transport,Total loaded and empty,Vessel movements,Belgium,289924.0,189165.0,:,630496.0,:,:,284791.0,285484.0,288344.0,:,291382.0,228377 b,226524.0,228317.0,231192.0,215059.0,206884.0
Annual,Total transport,Total loaded and empty,Vessel movements,Czechia,1963.0,1398.0,1552.0,1334.0,1468.0,1345.0,1481.0,1826.0,1388.0,1017.0,729.0,579.0,858.0,432.0,505.0,453.0,581.0
Annual,Total transport,Total loaded and empty,Vessel movements,Hungary,:,10362.0,8814.0,10311.0,8375.0,8256.0,8266.0,8873.0,9988.0,9570.0,9034.0,:,9442.0,9307.0,8824.0,:,:
Annual,Total transport,Total loaded and empty,Vessel movements,Luxembourg,7170.0,7916.0,5236.0,6038.0,:,:,:,:,6578.0,:,:,:,:,:,:,3790.0,3165.0
Annual,Total transport,Total loaded and empty,Vessel movements,Netherlands,512548.0,500544.0,443210.0,447642.0,512548.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Total transport,Total loaded and empty,Vessel movements,Romania,:,:,:,:,31856.0,29268.0,26787.0,23038.0,25563.0,25607.0,23053.0,25261.0,:,:,:,:,:
Annual,Transit,Empty,Thousand vessel-kilometres,Belgium,252.0,213.0,:,270.0,:,:,375.0,:,:,:,307.0,309 b,281.0,181.0,175.0,118.0,136.0
Annual,Transit,Empty,Thousand vessel-kilometres,Hungary,:,419.0,306.0,279.0,263.0,158.0,223.0,206.0,259.0,329.0,311.0,:,356.0,225.0,324.0,:,:
Annual,Transit,Empty,Thousand vessel-kilometres,Luxembourg,33.0,41.0,56.0,53.0,:,:,:,:,43.0,:,:,:,:,:,:,0.0,0.0
Annual,Transit,Empty,Thousand vessel-kilometres,Netherlands,544.0,558.0,751.0,759.0,544.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Transit,Empty,Thousand vessel-kilometres,Romania,:,:,:,:,1565.0,772.0,649.0,664.0,1146.0,1308.0,1151.0,1443.0,:,:,:,:,:
Annual,Transit,Empty,Vessel movements,Belgium,2112.0,1741.0,:,2837.0,:,:,3646.0,3851.0,4048.0,:,3559.0,3155 b,2877.0,2395.0,2296.0,1431.0,1605.0
Annual,Transit,Empty,Vessel movements,Hungary,:,1105.0,808.0,737.0,693.0,418.0,589.0,544.0,684.0,867.0,821.0,:,940.0,594.0,856.0,:,:
Annual,Transit,Empty,Vessel movements,Luxembourg,902.0,1111.0,:,:,:,:,:,:,1176.0,:,:,:,:,:,:,0.0,0.0
Annual,Transit,Empty,Vessel movements,Netherlands,9105.0,7925.0,8980.0,9070.0,9105.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Transit,Empty,Vessel movements,Romania,:,:,:,:,3012.0,1328.0,1011.0,1174.0,1597.0,1821.0,1730.0,1968.0,:,:,:,:,:
Annual,Transit,Loaded,Thousand vessel-kilometres,Belgium,1326.0,1134.0,:,960.0,:,:,1369.0,:,:,:,1390.0,867 b,689.0,476.0,617.0,607.0,540.0
Annual,Transit,Loaded,Thousand vessel-kilometres,Hungary,:,1489.0,1092.0,1248.0,1088.0,1018.0,916.0,839.0,874.0,1009.0,985.0,:,1036.0,852.0,919.0,:,:
Annual,Transit,Loaded,Thousand vessel-kilometres,Luxembourg,202.0,210.0,172.0,197.0,:,:,:,:,157.0,:,:,:,:,:,:,121.0,86.0
Annual,Transit,Loaded,Thousand vessel-kilometres,Netherlands,7142.0,6887.0,5699.0,5756.0,7142.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Transit,Loaded,Thousand vessel-kilometres,Romania,:,:,:,:,3901.0,2622.0,2106.0,1644.0,2539.0,3196.0,2171.0,2788.0,:,:,:,:,:
Annual,Transit,Loaded,Vessel movements,Belgium,11909.0,8738.0,:,9869.0,:,:,13833.0,14524.0,13637.0,:,14065.0,8385 b,7107.0,5960.0,7320.0,6547.0,6054.0
Annual,Transit,Loaded,Vessel movements,Hungary,:,3930.0,2880.0,3293.0,2870.0,2686.0,2416.0,2214.0,2306.0,2661.0,2600.0,:,2734.0,2248.0,2424.0,:,:
Annual,Transit,Loaded,Vessel movements,Luxembourg,5467.0,5681.0,4644.0,5304.0,:,:,:,:,4218.0,:,:,:,:,:,:,3088.0,2315.0
Annual,Transit,Loaded,Vessel movements,Netherlands,44498.0,43531.0,34338.0,34681.0,44498.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Transit,Loaded,Vessel movements,Romania,:,:,:,:,5170.0,3497.0,2738.0,2313.0,2994.0,3830.0,3299.0,3310.0,:,:,:,:,:
Annual,Transit,Total loaded and empty,Thousand vessel-kilometres,Belgium,1578.0,1347.0,:,1231.0,:,:,1744.0,:,:,:,1697.0,1176 b,970.0,657.0,792.0,724.0,676.0
Annual,Transit,Total loaded and empty,Thousand vessel-kilometres,Hungary,:,1908.0,1398.0,1527.0,1350.0,1176.0,1139.0,1045.0,1133.0,1337.0,1297.0,:,1392.0,1077.0,1243.0,:,:
Annual,Transit,Total loaded and empty,Thousand vessel-kilometres,Luxembourg,235.0,251.0,228.0,249.0,:,:,:,:,200.0,:,:,:,:,:,:,121.0,86.0
Annual,Transit,Total loaded and empty,Thousand vessel-kilometres,Netherlands,7686.0,7445.0,6451.0,6515.0,7686.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Transit,Total loaded and empty,Thousand vessel-kilometres,Romania,:,:,:,:,5465.0,3393.0,2754.0,2308.0,3685.0,4504.0,3322.0,4231.0,:,:,:,:,:
Annual,Transit,Total loaded and empty,Vessel movements,Belgium,14021.0,10479.0,:,12706.0,:,:,17479.0,18375.0,17685.0,:,17624.0,11540 b,9984.0,8355.0,9616.0,7978.0,7659.0
Annual,Transit,Total loaded and empty,Vessel movements,Hungary,:,5035.0,3688.0,4030.0,3563.0,3104.0,3005.0,2758.0,2990.0,3528.0,3421.0,:,3674.0,2842.0,3280.0,:,:
Annual,Transit,Total loaded and empty,Vessel movements,Luxembourg,6369.0,6792.0,4644.0,5304.0,:,:,:,:,5394.0,:,:,:,:,:,:,3088.0,2315.0
Annual,Transit,Total loaded and empty,Vessel movements,Netherlands,53603.0,51456.0,43318.0,43751.0,53603.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Transit,Total loaded and empty,Vessel movements,Romania,:,:,:,:,8182.0,4825.0,3749.0,3487.0,4591.0,5651.0,5029.0,5278.0,:,:,:,:,:
