Annual,Number,Latvia,:,179.0,141.0,284.0,341.0,331.0,160.0,86.0,210.0,187.0,166.0,112.0,89.0,150.0,332.0,558.0
Annual,Number,Montenegro,:,:,:,:,:,:,:,:,3.0,4.0,1.0,0.0,0.0,1.0,142.0,:
Annual,Number,North Macedonia,1870.0,1838.0,2121.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Malta,252.0,243.0,115.0,85.0,96.0,101.0,100.0,16.0,8.0,41.0,41.0,36.0,42.0,67.0,49.0,51.0
Annual,Number,Netherlands,1387.0,1315.0,938.0,866.0,750.0,812.0,612.0,756.0,1096.0,1132.0,1307.0,1452.0,1125.0,1042.0,1020.0,1275.0
Annual,Number,Norway,:,:,:,:,:,:,:,:,100.0,134.0,96.0,121.0,328.0,375.0,370.0,336.0
Annual,Number,Poland,6641.0,5662.0,6147.0,7328.0,6577.0,5921.0,6496.0,7916.0,8255.0,8223.0,8732.0,9525.0,9908.0,11984.0,9934.0,:
Annual,Number,Portugal,:,1330.0,1278.0,929.0,717.0,:,932.0,1144.0,1298.0,682.0,834.0,716.0,605.0,770.0,:,807.0
Annual,Number,Romania,:,1758.0,1986.0,1603.0,1826.0,803.0,612.0,486.0,462.0,473.0,755.0,1494.0,931.0,975.0,959.0,1100.0
Annual,Number,Sweden,:,1068.0,1175.0,1537.0,1489.0,1396.0,1407.0,1518.0,1548.0,1578.0,1819.0,1918.0,1628.0,1772.0,1652.0,1726.0
Annual,Number,Slovenia,1092.0,782.0,615.0,559.0,589.0,474.0,834.0,580.0,816.0,1151.0,916.0,1146.0,869.0,1131.0,1171.0,1038.0
Annual,Number,Slovakia,:,:,:,:,:,972.0,639.0,873.0,867.0,835.0,994.0,1126.0,955.0,815.0,913.0,1218.0
Annual,Number,Türkiye,:,1449.0,2277.0,1682.0,1305.0,3499.0,3374.0,5412.0,4121.0,7613.0,1970.0,1614.0,3146.0,2161.0,1359.0,1979.0
Annual,Number,Ukraine,:,:,:,:,:,:,:,:,:,:,:,748.0,655.0,969.0,497.0,748.0
Annual,Number,United Kingdom,333 d,352 d,272 d,220 d,:,:,:,138.0,102.0,83.0,46.0,:,:,111.0,135.0,97.0
Annual,Number,Kosovo*,:,:,:,:,:,:,:,:,:,11.0,22.0,36.0,:,27.0,:,:
