Time frequency,Transport infrastructure,Geopolitical entity (reporting)\Time,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0
Annual,Airports,Malta,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1 d,1 d,1 d
Annual,Airports,Netherlands,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5 d,5 d,5 d
Annual,Airports,Norway,37.0,44.0,45.0,43.0,42.0,46.0,47.0,48.0,48.0,49.0,50.0,49.0,50.0,49.0,47.0,47.0,42.0,42.0,42 d,39 d,37 d
Annual,Airports,Poland,8.0,8.0,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,13.0,14.0,14.0,14 d,14 d,14 d
Annual,Airports,Portugal,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13.0,10.0,13.0,13.0,13.0,13.0,13.0,13.0,13 d,13 d,13 d
Annual,Airports,Romania,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,11.0,11.0,12.0,11.0,12.0,14 d,12 d,13 d
Annual,Airports,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.0,2.0,2 d,2 d,2 d
Annual,Airports,Sweden,30.0,31.0,32.0,32.0,32.0,32.0,32.0,31.0,32.0,32.0,32.0,32.0,32.0,33.0,31.0,30.0,30.0,30.0,30 d,25 d,22 d
Annual,Airports,Slovenia,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1 d,1 d,1 d
Annual,Airports,Slovakia,3.0,2.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4 d,3 d,3 d
Annual,Airports,Türkiye,14.0,14.0,14.0,15.0,14.0,34.0,38.0,38.0,36.0,40.0,43.0,45.0,46.0,48.0,51.0,51.0,50.0,51.0,52 d,48 d,48 d
Annual,Airports,United Kingdom,43.0,41.0,43.0,46.0,46.0,46.0,46.0,47.0,46.0,45.0,45.0,46.0,43.0,45.0,42.0,43.0,42.0,41.0,41 d,:,:
Annual,Main airports,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1 d,1 d,1 d
Annual,Main airports,Austria,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6 d,5 d,4 d
Annual,Main airports,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,1 d,1 d,1 d,1 d,2 d,2 d,2 d,2 d,2 d,2 d,2 d,2 d
Annual,Main airports,Belgium,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5 d,4 d,5 d
Annual,Main airports,Bulgaria,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3 d,3 d,3 d
Annual,Main airports,Switzerland,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,3 d,3 d,3 d
Annual,Main airports,Cyprus,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2 d,2 d,2 d
Annual,Main airports,Czechia,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3 d,1 d,3 d
Annual,Main airports,Germany,25.0,25.0,25.0,25.0,24.0,25.0,26.0,27.0,26.0,27.0,27.0,26.0,26.0,25.0,25.0,24.0,24.0,24.0,23 d,20 d,18 d
Annual,Main airports,Denmark,7.0,5.0,5.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5 d,3 d,4 d
Annual,Main airports,Estonia,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1 d,1 d,1 d
Annual,Main airports,Greece,:,:,18.0,18.0,25.0,28.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,22.0,22.0,22 d,13 d,19 d
Annual,Main airports,Spain,33.0,33.0,33.0,33.0,34.0,34.0,35.0,34.0,34.0,34.0,34.0,34.0,33.0,32.0,31.0,34.0,34.0,33.0,34 d,31 d,32 d
Annual,Main airports,Finland,10.0,10.0,10.0,11.0,11.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9 d,4 d,4 d
Annual,Main airports,France,36.0,36.0,36.0,39.0,42.0,42.0,42.0,43.0,41.0,40.0,42.0,45.0,44.0,43.0,42.0,44.0,44.0,43.0,43 d,31 d,30 d
Annual,Main airports,Croatia,:,:,:,:,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6 d,6 d,6 d
Annual,Main airports,Hungary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2 d,1 d,1 d
Annual,Main airports,Ireland,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5 d,3 d,4 d
Annual,Main airports,Iceland,:,:,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,3 d,2 d,2 d
Annual,Main airports,Italy,20.0,22.0,29.0,30.0,30.0,32.0,32.0,33.0,32.0,33.0,34.0,35.0,33.0,33.0,33.0,33.0,33.0,32.0,33 d,26 d,26 d
Annual,Main airports,Lithuania,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3 d,2 d,2 d
Annual,Main airports,Luxembourg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1 d,1 d,1 d
Annual,Main airports,Latvia,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1 d,1 d,1 d
Annual,Main airports,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.0,2.0,2.0,2 d,2 d,2 d
Annual,Main airports,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1 d,1 d,1 d
Annual,Main airports,Malta,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1 d,1 d,1 d
Annual,Main airports,Netherlands,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5 d,3 d,4 d
Annual,Main airports,Norway,16.0,16.0,15.0,16.0,15.0,17.0,17.0,17.0,18.0,19.0,19.0,19.0,21.0,20.0,18.0,18.0,17.0,17.0,17 d,17 d,14 d
Annual,Main airports,Poland,6.0,6.0,6.0,6.0,6.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,12 d,9 d,9 d
Annual,Main airports,Portugal,7.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8 d,6 d,7 d
Annual,Main airports,Romania,2.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,9 d,7 d,8 d
Annual,Main airports,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.0,1.0,1 d,1 d,2 d
Annual,Main airports,Sweden,18.0,18.0,21.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,17.0,17.0,19.0,18.0,18.0,16 d,7 d,8 d
Annual,Main airports,Slovenia,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1 d,1 d,1 d
Annual,Main airports,Slovakia,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2 d,1 d,2 d
Annual,Main airports,Türkiye,13.0,12.0,12.0,14.0,14.0,18.0,19.0,22.0,23.0,24.0,27.0,29.0,31.0,36.0,40.0,40.0,42.0,43.0,41 d,32 d,36 d
Annual,Main airports,United Kingdom,31.0,31.0,30.0,32.0,33.0,33.0,33.0,34.0,32.0,32.0,32.0,33.0,34.0,33.0,31.0,32.0,32.0,32.0,32 d,:,:
Annual,Other airports,Austria,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 d,1 d,2 d
Annual,Other airports,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,1 d,1 d,1 d,2 d,2 d,2 d,2 d,2 d,2 d,2 d,1 d,1 d
Annual,Other airports,Belgium,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0 d,1 d,1 d
Annual,Other airports,Bulgaria,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1 d,1 d,1 d
Annual,Other airports,Switzerland,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,3 d,1 d,3 d
Annual,Other airports,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 d,0 d,0 d
Annual,Other airports,Czechia,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2 d,4 d,1 d
Annual,Other airports,Germany,10.0,10.0,10.0,10.0,9.0,9.0,7.0,7.0,8.0,6.0,14.0,12.0,13.0,13.0,17.0,16.0,17.0,16.0,18 d,16 d,15 d
Annual,Other airports,Denmark,2.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,5 d,6 d,5 d
Annual,Other airports,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2 d,2 d,1 d
Annual,Other airports,Greece,:,:,12.0,9.0,11.0,8.0,12.0,15.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,14.0,11.0,11.0,13 d,14 d,13 d
Annual,Other airports,Spain,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,7.0,8.0,7.0,7.0,6.0,7.0,6.0,4.0,4.0,4.0,6 d,8 d,7 d
Annual,Other airports,Finland,11.0,11.0,12.0,11.0,10.0,12.0,13.0,13.0,12.0,12.0,12.0,11.0,11.0,11.0,9.0,8.0,9.0,9.0,9 d,10 d,9 d
Annual,Other airports,France,25.0,25.0,29.0,19.0,22.0,20.0,19.0,20.0,22.0,26.0,20.0,19.0,18.0,19.0,20.0,18.0,18.0,17.0,14 d,25 d,22 d
Annual,Other airports,Croatia,:,:,:,:,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2 d,2 d,2 d
Annual,Other airports,Hungary,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1 d,1 d,1 d
Annual,Other airports,Ireland,6.0,6.0,6.0,6.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2 d,3 d,1 d
Annual,Other airports,Iceland,:,:,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,2 d,3 d,3 d
Annual,Other airports,Italy,2.0,3.0,7.0,7.0,7.0,5.0,6.0,6.0,6.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,2.0,4.0,3 d,9 d,9 d
Annual,Other airports,Lithuania,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0 d,1 d,1 d
Annual,Other airports,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 d,0 d,0 d
Annual,Other airports,Latvia,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 d,0 d,0 d
Annual,Other airports,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0 d,0 d,0 d
Annual,Other airports,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1 d,1 d,1 d
Annual,Other airports,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 d,0 d,0 d
Annual,Other airports,Netherlands,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 d,2 d,1 d
Annual,Other airports,Norway,21.0,28.0,30.0,27.0,27.0,29.0,30.0,31.0,30.0,30.0,31.0,30.0,29.0,29.0,29.0,29.0,25.0,25.0,25 d,22 d,23 d
Annual,Other airports,Poland,2.0,2.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2 d,5 d,5 d
Annual,Other airports,Portugal,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,6.0,3.0,6.0,6.0,6.0,5.0,5.0,5.0,5 d,7 d,6 d
Annual,Other airports,Romania,6.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,2.0,3.0,5 d,5 d,5 d
Annual,Other airports,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,1.0,1 d,1 d,0 d
Annual,Other airports,Sweden,12.0,13.0,11.0,14.0,14.0,14.0,14.0,13.0,14.0,14.0,14.0,13.0,13.0,16.0,14.0,11.0,12.0,12.0,14 d,18 d,14 d
Annual,Other airports,Slovenia,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0 d,0 d,0 d
Annual,Other airports,Slovakia,1.0,0.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2 d,2 d,1 d
Annual,Other airports,Türkiye,1.0,2.0,2.0,1.0,0.0,16.0,19.0,16.0,13.0,16.0,16.0,16.0,15.0,12.0,11.0,11.0,8.0,8.0,11 d,16 d,12 d
Annual,Other airports,United Kingdom,12.0,10.0,13.0,14.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,13.0,9.0,12.0,11.0,11.0,10.0,9.0,9 d,:,:
Annual,Small airports,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1 d
Annual,Small airports,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,12.0,11.0,11 d,12 d,11 d
Annual,Small airports,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,2 d,2 d,2 d,1 d,0 d,0 d,0 d,0 d,0 d,0 d,1 d,1 d
Annual,Small airports,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0 d,0 d,0 d
Annual,Small airports,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,:,:,:,:,:,:
Annual,Small airports,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1 d,3 d,1 d
Annual,Small airports,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0 d,0 d,0 d
Annual,Small airports,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0 d,0 d,1 d
Annual,Small airports,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,95.0,100.0,141 d,131 d,138 d
Annual,Small airports,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.0,2.0,2.0,24.0,24 d,25 d,25 d
Annual,Small airports,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,6.0,5.0,5.0,5.0,5.0,4 d,4 d,5 d
Annual,Small airports,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,6.0,6.0,5.0,6.0,6.0,4 d,12 d,7 d
Annual,Small airports,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.0,1.0,1.0,2.0,2 d,9 d,9 d
Annual,Small airports,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,5.0,6.0,3.0,3.0,2 d,6 d,7 d
Annual,Small airports,France,:,:,:,:,:,:,:,:,:,:,:,:,:,3.0,1.0,1.0,1.0,2.0,5 d,5 d,6 d
Annual,Small airports,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.0,2.0,2.0,1.0,1 d,1 d,1 d
Annual,Small airports,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,2.0,2.0,2 d,3 d,3 d
Annual,Small airports,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,2.0,2.0,2.0,2 d,2 d,1 d
Annual,Small airports,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,6.0,7.0,8 d,8 d,8 d
Annual,Small airports,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,7.0,8.0,8.0,10.0,10.0,10 d,11 d,11 d
Annual,Small airports,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1 d,1 d,1 d
Annual,Small airports,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0 d,0 d,0 d
Annual,Small airports,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,1.0,1.0,1.0,1.0,1 d,1 d,1 d
Annual,Small airports,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0 d,0 d,0 d
Annual,Small airports,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:,:
Annual,Small airports,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0 d,0 d,0 d
Annual,Small airports,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,11.0,11.0,11.0,11 d,11 d,11 d
Annual,Small airports,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,5.0,5.0,4.0,4.0,4.0,4 d,4 d,11 d
Annual,Small airports,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,2.0,1.0,1.0,0 d,0 d,0 d
Annual,Small airports,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,3.0,3.0,6.0,7.0,7.0,7 d,7 d,7 d
Annual,Small airports,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.0,3.0,4.0,3.0,1 d,2 d,2 d
Annual,Small airports,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0 d,:,1 d
Annual,Small airports,Sweden,:,:,:,:,:,:,:,:,:,:,:,:,:,7.0,8.0,8.0,8.0,8.0,9 d,9 d,17 d
Annual,Small airports,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,2.0,2.0,2.0,2.0,2 d,2 d,2 d
Annual,Small airports,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.0,2.0,2.0,2.0,2 d,2 d,2 d
Annual,Small airports,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,4.0,3.0,3.0,4.0,4.0,3 d,7 d,7 d
Annual,Small airports,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,8.0,10.0,1.0,7.0,7.0,7 d,:,:
Annual,Total,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1 d,1 d,2 d
Annual,Total,Austria,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,18.0,17.0,17 d,18 d,17 d
Annual,Total,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,4 d,4 d,4 d,4 d,4 d,4 d,4 d,4 d,4 d,4 d,4 d,4 d
Annual,Total,Belgium,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5 d,5 d,6 d
Annual,Total,Bulgaria,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4 d,4 d,4 d
Annual,Total,Switzerland,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7 d,7 d,7 d
Annual,Total,Cyprus,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2 d,2 d,2 d
Annual,Total,Czechia,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5 d,5 d,5 d
