Annual,Gross value added,Percentage of gross domestic product (GDP),Lithuania,0.8,0.8,0.8,1.5,1.1,1.1,1.2,1.4,1.4,1.5,1.6,1.8,1.9,1.9,2.0,1.9,1.8
Annual,Gross value added,Percentage of gross domestic product (GDP),Luxembourg,1.3,1.1,1.0,1.0,1.3,1.2,1.2,0.9,0.9,0.9,1.0,1.0,1.1,1.2,1.3,1.2,1.1
Annual,Gross value added,Percentage of gross domestic product (GDP),Latvia,2.3,1.9,1.4,2.0,1.9,1.8,1.6,1.6,1.5,1.5,1.5,1.5,1.5,1.8,1.8,1.6,1.5
Annual,Gross value added,Percentage of gross domestic product (GDP),Malta,1.8,1.9,1.8,2.1,2.1,1.9,2.1,2.1,2.1,2.1,2.0,2.3,2.5,2.7,2.9,3.0,2.9
Annual,Gross value added,Percentage of gross domestic product (GDP),Netherlands,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.0
Annual,Gross value added,Percentage of gross domestic product (GDP),Poland,2.1,2.1,1.9,2.1,1.9,1.8,1.9,1.9,2.0,2.0,1.9,1.9,1.9,1.9,2.0,1.9,1.8
Annual,Gross value added,Percentage of gross domestic product (GDP),Portugal,1.5,1.4,1.3,1.5,1.6,1.5,1.5,1.5,1.4,1.4,1.5,1.5,1.5,1.6,1.5,1.5,1.5
Annual,Gross value added,Percentage of gross domestic product (GDP),Romania,1.3,1.2,1.0,1.2,1.1,1.1,1.2,1.2,1.1,1.0,1.0,1.1,1.1,1.1,1.1,1.0,1.0
Annual,Gross value added,Percentage of gross domestic product (GDP),Sweden,1.5,1.5,1.4,1.5,1.4,1.4,1.5,1.5,1.6,1.4,1.4,1.4,1.5,1.4,1.3,1.5,1.4
Annual,Gross value added,Percentage of gross domestic product (GDP),Slovenia,1.2,1.2,1.2,1.3,1.2,1.4,1.4,1.5,1.5,1.6,1.6,1.6,1.6,1.6,1.8,1.6,1.5
Annual,Gross value added,Percentage of gross domestic product (GDP),Slovakia,2.0,1.8,1.5,1.1,1.1,1.6,1.5,1.5,1.4,1.0,1.1,1.1,1.2,1.3,1.3,1.2,1.2
Annual,Gross value added,Percentage of gross domestic product (GDP),United Kingdom,1.4,1.5,1.5,2.1,2.0,2.0,2.2,2.3,2.3,2.5,2.4,2.5,2.4,2.5,2.6,:,:
Annual,Investment,Million euro,Austria,5247.0,5244.0,5251.0,6979.0,4685.0,4541.0,4882.0,5100.0,5043.0,5264.0,5272.0,5517.0,5616.0,5483.0,5667.0,5448.0,5474.0
Annual,Investment,Million euro,Belgium,3752.0,4013.0,4183.0,5585.0,3935.0,3965.0,6076.0,5612.0,4587.0,4764.0,4962.0,7154.0,6228.0,6533.0,7511.0,7029.0,7251.0
Annual,Investment,Million euro,Bulgaria,184.0,184.0,193.0,351.0,218.0,245.0,207.0,211.0,167.0,250.0,308.0,304.0,364.0,394.0,419.0,380.0,395.0
Annual,Investment,Million euro,Cyprus,180.0,170.0,160.0,159.0,152.0,142.0,134.0,121.0,104.0,33.0,53.0,58.0,107.0,92.0,73.0,50.0,51.0
Annual,Investment,Million euro,Czechia,279.0,313.0,330.0,388.0,390.0,428.0,504.0,460.0,483.0,487.0,587.0,598.0,726.0,811.0,871.0,858.0,905.0
Annual,Investment,Million euro,Germany,8207.0,8542.0,8889.0,15377.0,12426.0,11204.0,12872.0,13299.0,12435.0,14323.0,16201.0,16386.0,30114.0,34489.0,28970.0,29751.0,31507.0
Annual,Investment,Million euro,Denmark,1081.0,1182.0,1248.0,1253.0,1290.0,1826.0,1996.0,2413.0,2128.0,2607.0,2701.0,2486.0,2931.0,2735.0,2453.0,2960.0,3063.0
Annual,Investment,Million euro,Estonia,135.0,137.0,136.0,146.0,97.0,124.0,169.0,196.0,155.0,112.0,122.0,132.0,157.0,195.0,187.0,192.0,200.0
Annual,Investment,Million euro,Greece,1467.0,1360.0,1254.0,2090.0,870.0,892.0,705.0,241.0,147.0,372.0,447.0,448.0,458.0,247.0,386.0,163.0,171.0
Annual,Investment,Million euro,Spain,1442.0,2696.0,2844.0,3482.0,3057.0,3250.0,3129.0,3423.0,3689.0,3998.0,4236.0,5008.0,4335.0,5308.0,5889.0,5792.0,6108.0
Annual,Investment,Million euro,European Union - 27 countries (from 2020),92472.0,89230.0,90200.0,91467.0,92345.0,93532.0,104357.0,100161.0,79621.0,113667.0,83946.0,89738.0,106893.0,112430.0,110811.0,115991.0,121578.0
Annual,Investment,Million euro,European Union - 28 countries (2013-2020),71371.0,75539.0,81846.0,85460.0,92105.0,98243.0,102512.0,111453.0,103330.0,142238.0,117210.0,121082.0,134617.0,143322.0,145722.0,:,:
Annual,Investment,Million euro,Finland,825.0,798.0,797.0,942.0,708.0,676.0,823.0,750.0,659.0,732.0,779.0,803.0,634.0,741.0,741.0,728.0,733.0
Annual,Investment,Million euro,France,18489.0,18554.0,18733.0,18838.0,16769.0,20415.0,20853.0,19945.0,18116.0,18123.0,19941.0,20257.0,20660.0,18397.0,20050.0,20108.0,20405.0
Annual,Investment,Million euro,Croatia,153.0,206.0,201.0,290.0,226.0,201.0,219.0,183.0,231.0,252.0,275.0,289.0,358.0,409.0,348.0,379.0,404.0
Annual,Investment,Million euro,Hungary,337.0,351.0,351.0,965.0,697.0,639.0,462.0,480.0,449.0,700.0,797.0,880.0,1021.0,1130.0,1106.0,1022.0,1081.0
Annual,Investment,Million euro,Ireland,696.0,664.0,632.0,668.0,571.0,497.0,476.0,478.0,464.0,487.0,439.0,402.0,483.0,575.0,1704.0,2109.0,2699.0
Annual,Investment,Million euro,Italy,5120.0,5390.0,5704.0,8577.0,7922.0,10423.0,6316.0,6283.0,5649.0,6855.0,6684.0,8310.0,10854.0,12803.0,15421.0,12070.0,12423.0
Annual,Investment,Million euro,Lithuania,59.0,72.0,88.0,209.0,84.0,63.0,106.0,138.0,160.0,228.0,222.0,347.0,476.0,339.0,348.0,416.0,447.0
Annual,Investment,Million euro,Luxembourg,166.0,185.0,205.0,259.0,276.0,270.0,300.0,312.0,343.0,354.0,578.0,515.0,588.0,432.0,800.0,681.0,722.0
Annual,Investment,Million euro,Latvia,216.0,196.0,191.0,342.0,164.0,120.0,117.0,180.0,168.0,182.0,164.0,124.0,189.0,241.0,342.0,224.0,233.0
Annual,Investment,Million euro,Malta,22.0,23.0,22.0,27.0,22.0,45.0,53.0,64.0,75.0,87.0,99.0,110.0,122.0,133.0,144.0,155.0,166.0
Annual,Investment,Million euro,Netherlands,2144.0,2554.0,2969.0,3829.0,3786.0,4067.0,5850.0,4774.0,4400.0,4510.0,6616.0,6257.0,6009.0,7506.0,9313.0,8267.0,8700.0
Annual,Investment,Million euro,Poland,1665.0,1765.0,1786.0,2559.0,1975.0,2185.0,2154.0,1833.0,1907.0,2499.0,2888.0,2440.0,2908.0,4325.0,4342.0,3727.0,3890.0
Annual,Investment,Million euro,Portugal,1442.0,1453.0,1470.0,2366.0,1582.0,1550.0,1469.0,961.0,958.0,1202.0,1457.0,1578.0,1814.0,2004.0,2112.0,1731.0,1771.0
Annual,Investment,Million euro,Romania,674.0,704.0,741.0,1165.0,562.0,633.0,870.0,676.0,642.0,1331.0,913.0,899.0,1044.0,918.0,1103.0,1060.0,1091.0
Annual,Investment,Million euro,Sweden,1291.0,1351.0,1411.0,1649.0,1170.0,1662.0,1848.0,1842.0,1697.0,1643.0,1909.0,2451.0,2260.0,1816.0,1976.0,2200.0,2265.0
Annual,Investment,Million euro,Slovenia,130.0,131.0,131.0,160.0,160.0,129.0,108.0,109.0,78.0,81.0,109.0,117.0,164.0,188.0,260.0,109.0,108.0
Annual,Investment,Million euro,Slovakia,366.0,365.0,369.0,595.0,310.0,376.0,278.0,319.0,340.0,381.0,425.0,465.0,459.0,514.0,430.0,484.0,502.0
Annual,Investment,Million euro,United Kingdom,5579.0,7249.0,8933.0,13512.0,9198.0,11382.0,15093.0,18074.0,18925.0,22746.0,29480.0,27458.0,23754.0,24723.0,30194.0,31936.0,33722.0
Annual,Investment,Percentage of gross domestic product (GDP),Austria,2.1,2.0,1.8,2.4,1.6,1.5,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.4
Annual,Investment,Percentage of gross domestic product (GDP),Belgium,1.2,1.2,1.2,1.6,1.1,1.1,1.6,1.5,1.2,1.2,1.2,1.7,1.4,1.4,1.6,1.5,1.4
Annual,Investment,Percentage of gross domestic product (GDP),Bulgaria,0.8,0.7,0.6,0.9,0.6,0.6,0.5,0.5,0.4,0.6,0.7,0.6,0.7,0.7,0.7,0.6,0.6
Annual,Investment,Percentage of gross domestic product (GDP),Cyprus,1.2,1.0,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.2,0.3,0.3,0.5,0.4,0.3,0.2,0.2
Annual,Investment,Percentage of gross domestic product (GDP),Czechia,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4
Annual,Investment,Percentage of gross domestic product (GDP),Germany,0.4,0.4,0.4,0.6,0.5,0.4,0.5,0.5,0.4,0.5,0.5,0.5,0.9,1.0,0.8,0.9,0.9
Annual,Investment,Percentage of gross domestic product (GDP),Denmark,0.5,0.5,0.5,0.5,0.6,0.8,0.8,0.9,0.8,1.0,1.0,0.9,1.0,0.9,0.8,0.9,0.9
Annual,Investment,Percentage of gross domestic product (GDP),Estonia,1.2,1.0,0.8,0.9,0.7,0.8,1.0,1.1,0.8,0.6,0.6,0.6,0.7,0.8,0.7,0.7,0.7
Annual,Investment,Percentage of gross domestic product (GDP),Greece,0.7,0.6,0.5,0.9,0.4,0.4,0.3,0.1,0.1,0.2,0.3,0.3,0.3,0.1,0.2,0.1,0.1
Annual,Investment,Percentage of gross domestic product (GDP),Spain,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5
Annual,Investment,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),1.0,0.9,0.8,0.8,0.9,0.9,0.9,0.9,0.7,1.0,0.7,0.7,0.8,0.8,0.8,0.9,0.8
Annual,Investment,Percentage of gross domestic product (GDP),European Union - 28 countries (2013-2020),0.6,0.6,0.6,0.7,0.7,0.8,0.8,0.8,0.8,1.0,0.8,0.8,0.9,0.9,0.9,:,:
Annual,Investment,Percentage of gross domestic product (GDP),Finland,0.5,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3
Annual,Investment,Percentage of gross domestic product (GDP),France,1.0,1.0,1.0,0.9,0.9,1.0,1.0,1.0,0.9,0.8,0.9,0.9,0.9,0.8,0.8,0.9,0.8
Annual,Investment,Percentage of gross domestic product (GDP),Croatia,0.4,0.5,0.5,0.6,0.5,0.4,0.5,0.4,0.5,0.6,0.6,0.6,0.7,0.8,0.6,0.8,0.7
Annual,Investment,Percentage of gross domestic product (GDP),Hungary,0.4,0.4,0.3,0.9,0.7,0.6,0.5,0.5,0.4,0.7,0.7,0.8,0.8,0.8,0.8,0.7,0.7
Annual,Investment,Percentage of gross domestic product (GDP),Ireland,0.4,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.1,0.2,0.2,0.5,0.6,0.6
Annual,Investment,Percentage of gross domestic product (GDP),Italy,0.3,0.3,0.4,0.5,0.5,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.6,0.7,0.9,0.7,0.7
Annual,Investment,Percentage of gross domestic product (GDP),Lithuania,0.3,0.3,0.3,0.6,0.3,0.2,0.3,0.4,0.5,0.6,0.6,0.9,1.1,0.7,0.7,0.8,0.8
Annual,Investment,Percentage of gross domestic product (GDP),Luxembourg,0.5,0.5,0.5,0.6,0.7,0.6,0.7,0.7,0.7,0.7,1.1,0.9,1.0,0.7,1.3,1.1,1.0
Annual,Investment,Percentage of gross domestic product (GDP),Latvia,1.6,1.1,0.8,1.4,0.9,0.7,0.6,0.8,0.7,0.8,0.7,0.5,0.7,0.8,1.1,0.8,0.7
Annual,Investment,Percentage of gross domestic product (GDP),Malta,0.4,0.4,0.4,0.4,0.4,0.7,0.8,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.1
Annual,Investment,Percentage of gross domestic product (GDP),Netherlands,0.4,0.4,0.5,0.6,0.6,0.6,0.9,0.7,0.7,0.7,1.0,0.9,0.8,1.0,1.1,1.0,1.0
Annual,Investment,Percentage of gross domestic product (GDP),Poland,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.5,0.5,0.6,0.7,0.6,0.6,0.9,0.8,0.7,0.7
Annual,Investment,Percentage of gross domestic product (GDP),Portugal,0.9,0.9,0.8,1.3,0.9,0.9,0.8,0.6,0.6,0.7,0.8,0.8,0.9,1.0,1.0,0.9,0.8
Annual,Investment,Percentage of gross domestic product (GDP),Romania,0.9,0.7,0.6,0.8,0.4,0.5,0.7,0.5,0.4,0.9,0.6,0.5,0.6,0.4,0.5,0.5,0.5
Annual,Investment,Percentage of gross domestic product (GDP),Sweden,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.5,0.4
Annual,Investment,Percentage of gross domestic product (GDP),Slovenia,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.2,0.2
Annual,Investment,Percentage of gross domestic product (GDP),Slovakia,0.9,0.8,0.7,0.9,0.5,0.5,0.4,0.4,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5
Annual,Investment,Percentage of gross domestic product (GDP),United Kingdom,0.3,0.3,0.4,0.7,0.5,0.6,0.8,0.9,0.9,1.0,1.1,1.1,1.0,1.0,1.2,:,:
