Annual,Annual value,"Current prices, euro per capita",Losses,Italy,1.72,20.8,94.58,13.24,6.75,0.72,9.93,141.69,0.55,0.18,23.31,9.36,40.85,17.12,90.53,10.85,10.99,20.37,1.3,18.94,263.79,8.21,104.94,128.38,1.31,1.13,0.0,0.0,12.19,6.25,12.99,45.46,21.73,11.54,30.55,51.74,36.38,219.66,94.9,88.28,45.76,11.6,298.68,266.83
Annual,Annual value,"Current prices, euro per capita",Losses,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71,0.0,0.0,0.0
Annual,Annual value,"Current prices, euro per capita",Losses,Lithuania,0.0,12.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.89,11.4,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,2.03,0.0,0.0,16.85,107.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.52,0.0,0.0,0.0,0.0,0.35,162.28
Annual,Annual value,"Current prices, euro per capita",Losses,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2032.21,0.0,0.0,47.8,0.0,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.09,0.0,0.0,0.0,0.0,0.0,97.94,0.0,0.0,253.23,31.72,287.47,0.0,0.0
Annual,Annual value,"Current prices, euro per capita",Losses,Latvia,0.0,32.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,240.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.28,62.27,0.0,0.0,0.0,0.0,9.05
Annual,Annual value,"Current prices, euro per capita",Losses,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.58,0.0,0.0,0.0,3.62
Annual,Annual value,"Current prices, euro per capita",Losses,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.54,0.0,2.9,14.85,0.2,107.06,0.0,0.0,60.86,0.0,0.0,0.0,28.98,0.06,3.75,7.6,0.0,39.31,3.34,0.0,0.0,0.78,0.0,16.25,0.0,1.71,61.13,0.0,0.0,2.71,31.08,43.18,44.35,6.32
Annual,Annual value,"Current prices, euro per capita",Losses,Norway,2.94,6.34,2.92,2.91,0.0,1.93,0.0,104.61,14.02,5.91,58.47,0.0,170.77,20.64,11.76,118.6,9.81,0.0,0.0,0.0,16.92,5.98,0.0,3.29,1.52,35.69,8.37,4.67,1.68,0.0,0.0,54.31,8.77,40.36,10.51,35.08,28.66,25.58,15.25,15.89,4.46,19.6,10.81,70.66
Annual,Annual value,"Current prices, euro per capita",Losses,Poland,81.8,0.0,22.74,8.42,0.0,41.88,0.0,20.23,0.0,0.0,7.82,0.58,0.0,0.0,0.05,0.1,0.0,173.25,0.03,0.52,0.0,36.05,0.0,15.02,8.07,0.0,0.03,2.86,2.62,2.86,94.31,0.0,0.16,0.0,0.0,0.0,0.0,2.11,23.44,0.0,1.35,0.81,0.03,0.03
Annual,Annual value,"Current prices, euro per capita",Losses,Portugal,0.0,0.0,0.2,83.55,0.0,38.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92,5.64,0.0,0.0,0.0,0.0,0.0,454.35,152.62,182.89,0.0,0.0,0.0,3.97,147.36,0.0,0.0,69.03,0.0,0.67,26.65,219.15,17.42,58.62,9.74,0.29,113.67,3.97
Annual,Annual value,"Current prices, euro per capita",Losses,Romania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.87,0.0,0.0,0.57,2.03,0.0,20.22,22.3,43.74,143.83,37.23,0.05,55.9,4.52,159.71,6.56,0.0,30.63,0.0,74.33,0.0,1.55,0.65,30.59,185.81,0.0,2.09,7.7,0.0,25.17,1.67,60.21,0.84
Annual,Annual value,"Current prices, euro per capita",Losses,Sweden,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,23.14,1.24,0.0,0.11,0.0,1.56,296.25,0.11,0.0,0.0,0.0,0.0,0.0,0.0,11.46,20.32,1.73,0.0,0.0,9.14,14.5,6.47,4.42,0.0,8.73
Annual,Annual value,"Current prices, euro per capita",Losses,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.4,11.0,209.87,203.34,54.29,42.72,0.0,49.85,159.97,13.11,75.92,50.2,0.0,110.74,47.07,40.49,36.87,183.83,70.75,0.0,133.75,0.0,283.4,0.0,693.51,0.0,0.0,104.05,0.0,95.29,4.28,0.0,78.6,4685.3
Annual,Annual value,"Current prices, euro per capita",Losses,Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.61,20.78,89.88,0.0,5.21,1.3,52.67,104.61,0.0,14.7,0.19,0.0,0.0,8.72,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,6.05,3.85,7.34,15.65,0.74
Annual,Annual value,"Current prices, euro per capita",Losses,Türkiye,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,0.7,2.72,0.0,0.0,1.86,0.0,0.0,37.06,0.0,0.76,0.61,0.42,0.0,0.01,0.23,5.05,0.0,0.0,15.91,0.14,0.0,0.59,0.0,0.0,0.13,0.0,7.67,0.14,1.76,4.13,8.49,3.33,1.07
Annual,Annual value,"Current prices, million euro",Losses,Austria,0.0,0.0,2.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,545.0,195.0,0.0,2.0,3.0,0.0,7.0,328.0,0.0,187.0,306.0,1.0,3945.0,410.0,1.0,882.0,728.0,453.0,619.0,693.0,0.0,0.0,13.0,1012.0,0.0,0.0,0.0,1230.0,393.0,621.0,244.0,853.0,215.0,396.0
Annual,Annual value,"Current prices, million euro",Losses,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,15.0,82.0,1.0,1.0,8.0,1.0,1.0,75.0,0.0,484.0,0.0,0.0,584.0,95.0,0.0,0.0,760.0,0.0,134.0,31.0,212.0,288.0,536.0,11159.0,840.0,99.0
Annual,Annual value,"Current prices, million euro",Losses,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,3.0,0.0,1.0,2611.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,1198.0,1213.0,0.0,0.0,0.0,0.0,6.0,2.0,40.0,23.0
Annual,Annual value,"Current prices, million euro",Losses,Switzerland,0.0,0.0,44.0,30.0,80.0,59.0,497.0,3565.0,224.0,1.0,890.0,0.0,237.0,779.0,132.0,2.0,0.0,121.0,86.0,3642.0,33.0,0.0,106.0,443.0,18.0,4814.0,35.0,835.0,1.0,1122.0,15.0,0.0,0.0,265.0,105.0,9.0,0.0,403.0,156.0,189.0,139.0,375.0,19.0,422.0
Annual,Annual value,"Current prices, million euro",Losses,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,184.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
Annual,Annual value,"Current prices, million euro",Losses,Czechia,0.0,0.0,0.0,0.0,0.0,10.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,5484.0,137.0,0.0,1038.0,55.0,5438.0,0.0,0.0,0.0,664.0,280.0,52.0,177.0,876.0,0.0,51.0,2103.0,18.0,0.0,70.0,747.0,159.0,0.0,184.0,689.0,80.0,22.0
Annual,Annual value,"Current prices, million euro",Losses,Germany,61.0,450.0,14.0,247.0,3961.0,1166.0,68.0,86.0,169.0,121.0,7079.0,119.0,330.0,1687.0,2160.0,626.0,336.0,718.0,784.0,3909.0,410.0,1021.0,27247.0,2564.0,1502.0,1810.0,1132.0,6349.0,2845.0,1344.0,5959.0,880.0,159.0,15361.0,3182.0,2934.0,3947.0,5717.0,10145.0,8247.0,1607.0,38744.0,11014.0,2163.0
Annual,Annual value,"Current prices, million euro",Losses,Denmark,0.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1076.0,0.0,0.0,0.0,0.0,0.0,0.0,4068.0,94.0,0.0,0.0,0.0,1.0,0.0,0.0,101.0,0.0,0.0,114.0,882.0,0.0,898.0,87.0,0.0,0.0,0.0,87.0,0.0,59.0,0.0,4.0,167.0
Annual,Annual value,"Current prices, million euro",Losses,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,20.0,0.0,237.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Annual,Annual value,"Current prices, million euro",Losses,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,3989.0,0.0,0.0,9.0,595.0,0.0,2.0,197.0,916.0,1.0,6.0,79.0,38.0,1462.0,359.0,0.0,55.0,1490.0,0.0,90.0,1.0,0.0,0.0,16.0,5.0,12.0,56.0,131.0,74.0,293.0,1131.0,650.0,21.0,3872.0
Annual,Annual value,"Current prices, million euro",Losses,Spain,3718.0,3874.0,3465.0,14823.0,3890.0,78.0,0.0,2487.0,1206.0,2597.0,6529.0,118.0,258.0,113.0,412.0,2291.0,1898.0,8.0,150.0,5814.0,1159.0,347.0,194.0,1160.0,20.0,2772.0,747.0,448.0,0.0,1785.0,1232.0,180.0,369.0,14.0,0.0,195.0,409.0,419.0,2178.0,4942.0,2421.0,2910.0,11204.0,7132.0
Annual,Annual value,"Current prices, million euro",Losses,European Union - 27 countries (from 2020),6969.0,6489.0,10169.0,20331.0,8598.0,3655.0,3775.0,16771.0,2408.0,5345.0,33088.0,2844.0,8243.0,6393.0,20938.0,7166.0,3968.0,16020.0,4925.0,36703.0,23040.0,5105.0,45720.0,28382.0,4817.0,21054.0,4285.0,11326.0,5917.0,8065.0,23274.0,7069.0,4425.0,23272.0,13846.0,12496.0,10479.0,31937.0,24142.0,26663.0,15351.0,62981.0,55956.0,43879.0
Annual,Annual value,"Current prices, million euro",Losses,Finland,0.0,0.0,0.0,0.0,365.0,0.0,0.0,1339.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,2.0,154.0,1.0,30.0,0.0,0.0,151.0,155.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,49.0,0.0,0.0
Annual,Annual value,"Current prices, million euro",Losses,France,162.0,53.0,515.0,3372.0,0.0,401.0,87.0,2732.0,807.0,2616.0,5489.0,1443.0,1415.0,2850.0,12194.0,1698.0,883.0,606.0,889.0,18504.0,703.0,770.0,2219.0,6712.0,51.0,3521.0,251.0,562.0,566.0,3154.0,5295.0,1796.0,1683.0,1889.0,2893.0,816.0,2081.0,6329.0,3411.0,5717.0,4770.0,6108.0,8757.0,3130.0
Annual,Annual value,"Current prices, million euro",Losses,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,524.0,0.0,0.0,849.0,1.0,0.0,1.0,0.0,0.0,0.0,575.0,0.0,175.0,0.0,749.0,196.0,0.0,169.0,334.0,0.0,61.0,0.0,352.0,151.0
Annual,Annual value,"Current prices, million euro",Losses,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,3036.0,0.0,0.0,0.0,0.0,0.0,1635.0,0.0,0.0,0.0,0.0,23.0,55.0,1172.0,136.0,11.0,53.0,765.0,0.0,124.0,62.0,0.0,0.0,0.0,649.0,31.0,34.0,35.0,28.0,32.0,11.0,28.0,8.0,14.0,11.0,34.0,2430.0,30.0
Annual,Annual value,"Current prices, million euro",Losses,Ireland,22.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,171.0,0.0,197.0,6.0,0.0,68.0,300.0,0.0,2.0,30.0,0.0,167.0,180.0,0.0,100.0,0.0,65.0,0.0,0.0,1.0,0.0,294.0,0.0,306.0,0.0,114.0,847.0,247.0,0.0,295.0,0.0,51.0,210.0,0.0,0.0,260.0
Annual,Annual value,"Current prices, million euro",Losses,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Annual value,"Current prices, million euro",Losses,Italy,97.0,1175.0,5348.0,749.0,382.0,41.0,562.0,8020.0,31.0,10.0,1322.0,531.0,2320.0,973.0,5146.0,617.0,625.0,1159.0,74.0,1078.0,15021.0,468.0,5991.0,7369.0,76.0,66.0,0.0,0.0,722.0,372.0,777.0,2729.0,1308.0,696.0,1843.0,3116.0,2187.0,13180.0,5708.0,5273.0,2720.0,686.0,17626.0,15741.0
Annual,Annual value,"Current prices, million euro",Losses,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Annual,Annual value,"Current prices, million euro",Losses,Lithuania,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,56.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,1.0,466.0
Annual,Annual value,"Current prices, million euro",Losses,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,0.0,0.0,19.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,157.0,20.0,184.0,0.0,0.0
Annual,Annual value,"Current prices, million euro",Losses,Latvia,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,120.0,0.0,0.0,0.0,0.0,17.0
Annual,Annual value,"Current prices, million euro",Losses,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0
Annual,Annual value,"Current prices, million euro",Losses,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3133.0,0.0,44.0,227.0,3.0,1655.0,0.0,0.0,956.0,0.0,0.0,0.0,468.0,1.0,61.0,124.0,0.0,644.0,55.0,0.0,0.0,13.0,0.0,273.0,0.0,29.0,1041.0,0.0,0.0,47.0,542.0,757.0,785.0,113.0
Annual,Annual value,"Current prices, million euro",Losses,Norway,12.0,26.0,12.0,12.0,0.0,8.0,0.0,438.0,59.0,25.0,248.0,0.0,732.0,89.0,51.0,517.0,43.0,0.0,0.0,0.0,76.0,27.0,0.0,15.0,7.0,165.0,39.0,22.0,8.0,0.0,0.0,269.0,44.0,205.0,54.0,182.0,150.0,135.0,81.0,85.0,24.0,106.0,59.0,390.0
Annual,Annual value,"Current prices, million euro",Losses,Poland,2910.0,0.0,824.0,308.0,0.0,1558.0,0.0,762.0,0.0,0.0,298.0,22.0,0.0,0.0,2.0,4.0,0.0,6696.0,1.0,20.0,0.0,1379.0,0.0,574.0,308.0,0.0,1.0,109.0,100.0,109.0,3588.0,0.0,6.0,0.0,0.0,0.0,0.0,80.0,890.0,0.0,51.0,30.0,1.0,1.0
Annual,Annual value,"Current prices, million euro",Losses,Portugal,0.0,0.0,2.0,832.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,57.0,0.0,0.0,0.0,0.0,0.0,4752.0,1600.0,1921.0,0.0,0.0,0.0,42.0,1558.0,0.0,0.0,723.0,0.0,7.0,276.0,2266.0,180.0,607.0,101.0,3.0,1190.0,42.0
Annual,Annual value,"Current prices, million euro",Losses,Romania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,13.0,46.0,0.0,456.0,502.0,983.0,3228.0,824.0,1.0,1206.0,97.0,3405.0,139.0,0.0,629.0,0.0,1505.0,0.0,31.0,13.0,609.0,3682.0,0.0,41.0,150.0,0.0,485.0,32.0,1147.0,16.0
Annual,Annual value,"Current prices, million euro",Losses,Sweden,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,205.0,11.0,0.0,1.0,0.0,14.0,2675.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,197.0,17.0,0.0,0.0,93.0,149.0,67.0,46.0,0.0,92.0
Annual,Annual value,"Current prices, million euro",Losses,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.0,22.0,419.0,405.0,108.0,85.0,0.0,99.0,317.0,26.0,151.0,100.0,0.0,221.0,94.0,81.0,74.0,371.0,143.0,0.0,274.0,0.0,583.0,0.0,1430.0,0.0,0.0,215.0,0.0,199.0,9.0,0.0,166.0,9935.0
Annual,Annual value,"Current prices, million euro",Losses,Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,112.0,485.0,0.0,28.0,7.0,283.0,562.0,0.0,79.0,1.0,0.0,0.0,47.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,33.0,21.0,40.0,85.0,4.0
Annual,Annual value,"Current prices, million euro",Losses,Türkiye,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,40.0,159.0,0.0,0.0,115.0,0.0,0.0,2417.0,0.0,50.0,40.0,28.0,0.0,1.0,16.0,350.0,0.0,0.0,1146.0,10.0,0.0,44.0,0.0,0.0,10.0,0.0,616.0,11.0,145.0,344.0,714.0,283.0,91.0
