Annual,Number,Cooling degree days,Spain,130.13,147.8,149.91,149.65,139.22,115.75,178.76,146.7,191.5,165.83,215.79,205.34,252.33,176.14,155.67,232.62,185.67,136.11,126.59,207.44,197.1,179.83,204.33,148.1,283.2,215.18,233.51,256.82,153.02,178.91,258.35,246.35,217.62,263.33,210.52,178.24,286.97,281.51,310.38,239.51,247.65,280.24,238.71,383.95,338.23
Annual,Number,Cooling degree days,European Union - 27 countries (from 2020),36.56,37.12,42.17,48.21,48.94,30.49,50.45,47.54,66.35,63.48,56.84,59.12,66.89,68.41,53.55,95.29,58.95,44.5,45.49,81.07,66.58,71.48,79.59,62.02,128.79,63.43,71.74,96.17,78.06,73.5,82.81,96.73,76.89,114.81,85.09,58.96,121.61,93.49,111.79,97.85,110.54,98.66,100.15,139.59,121.47
Annual,Number,Cooling degree days,Finland,0.0,0.0,0.0,0.0,0.04,0.0,0.06,0.0,0.0,6.39,0.06,0.0,0.0,0.0,0.02,1.04,0.05,0.0,0.78,0.21,2.85,0.8,0.33,0.05,4.38,0.0,0.01,0.71,0.0,0.0,0.0,16.13,2.11,0.41,1.21,2.36,0.0,0.0,0.0,9.22,0.96,0.44,8.04,2.47,1.57
Annual,Number,Cooling degree days,France,9.55,6.59,13.37,28.02,56.32,11.48,14.93,24.7,32.25,13.12,31.74,49.88,38.31,39.11,13.97,62.8,45.37,14.31,32.02,38.01,21.05,19.78,38.82,21.96,150.02,32.67,54.81,80.8,16.0,20.99,43.46,38.02,31.71,45.38,42.27,17.33,77.11,49.18,67.92,65.98,87.94,76.93,30.7,116.52,87.22
Annual,Number,Cooling degree days,Croatia,40.97,35.0,38.73,52.45,64.12,19.53,58.02,50.51,83.07,101.11,44.85,50.9,76.52,95.87,100.14,172.23,38.11,33.5,44.77,136.99,85.9,137.17,113.23,94.97,253.12,82.49,85.46,139.69,152.33,140.49,121.64,127.32,156.78,233.58,154.84,60.56,225.25,116.42,208.6,151.3,191.6,130.15,197.2,210.07,181.67
Annual,Number,Cooling degree days,Hungary,27.27,11.62,34.43,26.64,42.51,16.07,39.91,48.63,60.68,76.67,40.46,26.88,51.33,127.56,63.16,141.44,37.37,31.06,14.09,78.66,34.96,109.11,64.86,93.72,145.96,41.74,41.63,100.52,135.75,68.67,73.04,98.76,91.91,180.49,115.08,49.78,199.47,63.55,143.47,125.31,149.79,70.4,166.58,163.57,120.7
Annual,Number,Cooling degree days,Ireland,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.03,0.0
Annual,Number,Cooling degree days,Italy,75.6,62.52,71.67,151.99,132.47,57.18,120.88,113.75,164.9,173.41,103.74,110.43,143.24,149.23,146.06,239.07,129.89,89.88,127.45,232.01,173.52,172.11,210.83,152.41,409.64,173.29,174.25,230.09,208.32,244.24,248.91,197.31,217.3,320.38,204.43,134.1,305.96,208.0,302.35,239.6,305.83,241.58,288.62,375.2,300.78
Annual,Number,Cooling degree days,Lithuania,0.23,0.0,0.0,0.1,0.1,1.58,0.45,3.28,0.04,1.1,3.87,0.0,0.96,20.93,0.0,17.77,0.25,0.0,6.77,7.59,8.4,0.0,12.94,23.0,4.91,0.15,1.62,19.02,7.65,1.31,2.21,57.32,5.19,18.92,9.1,25.24,15.51,7.57,4.65,25.07,11.54,1.13,48.97,19.31,16.66
Annual,Number,Cooling degree days,Luxembourg,0.0,0.0,1.91,9.69,33.22,9.72,1.49,3.78,3.74,2.41,9.79,25.34,19.87,16.86,0.0,55.93,32.06,3.83,8.76,27.69,0.72,3.91,16.58,21.9,94.84,8.6,22.92,64.44,9.02,5.07,11.67,35.33,9.74,23.5,29.17,13.43,68.27,25.03,23.52,51.87,59.42,55.61,1.27,29.87,1.72
Annual,Number,Cooling degree days,Latvia,0.23,0.0,0.05,0.3,0.09,0.79,0.0,0.73,0.0,3.22,1.48,0.0,0.0,8.97,0.0,7.32,0.72,0.03,4.91,2.62,6.33,0.0,11.51,15.44,9.93,0.0,0.16,14.81,3.17,1.21,0.26,49.0,8.14,9.47,5.04,14.85,4.1,5.09,0.91,24.09,3.23,1.7,42.46,13.6,8.77
Annual,Number,Cooling degree days,Malta,432.58,284.96,399.25,587.77,454.95,336.84,423.49,440.47,639.14,582.54,455.52,589.53,513.78,479.38,542.32,676.8,601.42,494.38,584.61,650.61,754.98,608.79,659.06,559.24,740.22,477.84,475.39,599.01,617.71,548.6,575.55,499.13,534.56,781.3,629.65,648.46,685.34,611.05,673.11,625.61,756.22,672.27,793.36,841.72,750.93
Annual,Number,Cooling degree days,Netherlands,0.0,0.23,0.8,6.62,7.68,0.4,0.28,0.6,0.52,0.08,4.25,9.79,6.99,5.84,0.15,33.61,18.72,6.17,14.09,2.77,1.08,7.14,14.04,11.2,27.91,11.37,5.82,25.54,3.44,3.25,6.11,16.45,5.44,8.84,11.74,8.66,15.42,13.07,5.41,30.91,39.67,40.09,4.08,18.14,10.86
Annual,Number,Cooling degree days,Norway,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.02,0.0,0.16,0.02,0.01,0.02,0.03,0.0,0.09,0.01,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.1,0.03,0.06,0.0,0.05,0.0,0.16,0.0,0.04,0.0,0.0,0.57,0.0,0.0,0.0,1.28,0.89,0.13,0.05,0.31,0.0
Annual,Number,Cooling degree days,Poland,3.67,0.04,0.97,3.94,4.03,4.01,4.2,6.01,4.01,6.35,13.13,0.94,5.64,32.31,2.1,45.3,6.77,1.57,7.07,14.11,6.96,9.46,11.62,20.34,8.74,2.71,11.27,32.87,18.73,3.86,5.72,48.11,6.8,29.53,28.53,22.12,63.67,16.9,19.77,29.74,48.99,11.17,29.1,40.65,26.08
Annual,Number,Cooling degree days,Portugal,144.09,157.3,227.92,123.64,119.97,118.21,177.3,122.33,244.0,156.08,242.89,228.11,285.6,162.91,171.91,131.01,204.36,157.43,138.02,205.63,157.49,157.36,153.45,94.36,235.79,179.6,218.15,255.23,109.4,93.9,191.19,263.11,143.34,168.07,241.98,98.32,181.31,278.6,267.28,234.32,167.04,266.44,133.23,287.32,234.99
Annual,Number,Cooling degree days,Romania,26.4,26.08,34.75,20.85,26.68,17.14,43.35,50.28,90.82,83.52,47.01,42.64,34.09,96.45,62.52,92.96,39.64,61.5,22.95,89.99,87.46,125.43,113.9,98.99,102.56,40.05,45.24,79.02,166.02,95.5,74.94,131.82,78.94,209.43,90.49,62.82,165.79,108.2,130.9,84.67,123.62,96.33,137.94,145.61,153.75
Annual,Number,Cooling degree days,Sweden,0.06,0.01,0.0,0.15,0.56,0.0,0.0,0.02,0.0,0.22,0.16,0.0,0.23,0.15,0.01,3.04,0.01,0.0,0.21,0.0,0.13,0.1,0.24,0.13,0.25,0.03,0.07,0.1,0.01,0.02,0.03,1.45,0.02,0.01,0.03,1.35,0.13,0.03,0.0,4.9,0.98,0.08,0.99,1.57,0.02
Annual,Number,Cooling degree days,Slovenia,6.02,5.81,6.55,8.02,33.46,6.68,14.09,12.53,17.9,31.88,7.85,7.25,19.03,56.48,22.87,50.14,14.54,8.56,1.51,33.5,15.63,35.37,27.91,22.78,116.16,15.71,22.82,52.38,37.69,25.73,23.4,45.28,43.98,79.05,87.05,11.78,106.05,32.16,88.28,53.03,72.66,29.66,63.82,81.16,66.86
Annual,Number,Cooling degree days,Slovakia,7.62,2.38,11.04,6.26,16.47,5.52,10.22,16.37,17.88,25.53,13.07,7.93,15.56,55.08,18.18,66.48,11.67,5.4,6.33,36.54,11.52,37.08,24.33,35.63,40.95,10.53,20.2,38.82,54.98,15.54,23.14,45.76,33.44,80.87,61.66,19.9,117.67,27.08,59.87,53.06,65.09,19.92,62.28,67.77,46.44
Annual,Number,Heating degree days,Austria,3953.83,4225.38,3913.61,3781.24,3729.22,4074.61,4118.32,4007.53,4056.48,3731.0,3595.02,3653.29,4007.59,3595.32,3766.17,3367.48,3799.04,4119.39,3684.86,3714.68,3670.18,3408.97,3747.09,3480.79,3703.61,3737.74,3853.61,3649.35,3363.28,3444.43,3504.84,3905.88,3409.28,3552.85,3635.43,3126.98,3316.42,3419.3,3498.07,3193.65,3279.5,3322.37,3633.44,3228.81,3147.64
Annual,Number,Heating degree days,Belgium,3248.74,3195.81,3021.65,2841.18,2929.98,3077.65,3319.09,3224.22,3254.54,2730.52,2634.02,2655.17,3037.75,2776.15,2857.38,2594.86,2719.37,3290.62,2751.57,2723.95,2606.16,2515.89,2718.99,2527.93,2687.07,2773.96,2661.22,2588.67,2439.18,2698.26,2692.13,3193.64,2404.68,2766.54,3021.7,2323.21,2632.62,2695.22,2584.07,2511.15,2532.35,2339.09,2770.92,2377.06,2363.29
Annual,Number,Heating degree days,Bulgaria,2657.4,2962.03,2754.47,2840.23,2665.66,2777.14,2950.75,2820.5,3031.34,2904.03,2563.41,2526.37,3003.33,2735.4,2885.77,2486.25,2779.84,3039.62,2937.72,2692.83,2478.83,2481.29,2525.98,2522.88,2891.31,2537.4,2692.51,2660.51,2393.19,2466.82,2437.31,2516.82,2798.59,2614.0,2387.56,2365.02,2371.11,2420.17,2527.59,2352.1,2152.56,2247.35,2503.07,2307.09,2081.0
Annual,Number,Heating degree days,Cyprus,662.88,865.97,775.04,956.94,916.01,827.11,801.69,797.39,872.02,935.47,880.31,824.94,807.88,1180.09,960.75,815.69,907.61,795.37,910.78,757.0,662.95,863.34,636.57,714.82,793.64,844.33,767.46,852.91,804.12,734.66,710.65,498.76,794.38,817.04,707.11,523.15,749.52,677.81,720.83,470.75,693.06,626.43,609.84,695.96,529.77
Annual,Number,Heating degree days,Czechia,3737.57,4042.17,3685.19,3522.65,3478.35,3777.85,3984.81,3756.5,3951.86,3459.7,3312.49,3302.92,3746.58,3370.68,3577.73,3269.88,3579.79,4116.32,3640.37,3427.02,3312.24,3097.45,3560.09,3273.97,3460.67,3470.78,3550.0,3430.32,3180.25,3210.66,3333.48,3828.88,3234.6,3399.61,3514.82,2919.87,3090.62,3247.67,3311.5,2995.64,2998.07,3078.94,3452.39,3083.31,2921.97
Annual,Number,Heating degree days,Germany,3578.77,3643.55,3426.61,3214.91,3215.47,3505.33,3665.22,3557.0,3702.66,3089.35,2985.04,2957.58,3403.08,3106.43,3297.91,3004.46,3264.5,3822.29,3228.41,3135.18,3003.63,2842.27,3216.74,3052.98,3221.84,3174.13,3149.06,3024.04,2820.38,2985.84,3081.38,3635.4,2873.02,3130.93,3289.06,2659.0,2908.42,3009.02,2965.83,2774.95,2800.81,2741.03,3114.19,2736.32,2661.88
Annual,Number,Heating degree days,Denmark,4022.44,3813.34,3787.91,3597.49,3477.43,3590.15,4067.97,3920.07,4071.66,3359.74,3151.18,3084.85,3502.41,3148.59,3572.27,3421.25,3549.28,4035.52,3490.29,3410.83,3202.85,3112.07,3494.43,3189.34,3325.61,3309.22,3261.34,3084.26,3000.97,3019.35,3230.76,3982.16,3148.45,3424.15,3396.28,2834.98,3114.15,3141.46,3112.11,3048.54,3026.8,2921.4,3263.77,3019.14,3034.4
Annual,Number,Heating degree days,Estonia,4740.53,4952.97,4639.28,4487.33,4245.53,4414.39,5165.59,4690.19,5266.79,4483.04,3891.55,4050.75,4196.81,4198.19,4605.2,4639.03,4217.99,4826.67,4451.34,4485.82,4169.2,3904.14,4356.83,4277.7,4436.75,4338.2,4331.94,4173.78,4056.17,3882.35,4318.15,4887.23,4084.0,4579.62,4154.32,4143.17,3795.56,4208.45,4209.57,4064.64,3883.05,3554.43,4283.1,4117.58,3985.22
Annual,Number,Heating degree days,Greece,1687.22,1873.87,1786.4,1834.44,1798.42,1742.79,1678.83,1717.83,1810.74,1823.66,1733.22,1636.03,1953.12,1834.12,1813.7,1596.12,1715.02,1804.68,1821.25,1690.09,1563.01,1661.02,1593.33,1549.11,1747.33,1594.93,1691.44,1749.23,1546.7,1498.82,1496.91,1390.85,1796.64,1654.99,1439.27,1397.47,1572.95,1458.36,1612.13,1371.74,1448.99,1491.43,1535.61,1537.62,1375.8
Annual,Number,Heating degree days,Spain,2024.88,2126.09,1877.28,1892.66,1908.1,2165.11,2006.85,2057.92,1854.14,1873.69,1674.17,1797.76,2103.43,1977.46,2076.01,1751.11,1552.85,1833.66,1511.54,1777.5,1858.04,1814.6,1787.38,1680.7,1776.37,1935.16,1962.13,1684.49,1829.89,1864.97,1720.56,1953.46,1572.46,1873.15,1921.25,1554.36,1610.6,1724.77,1606.48,1796.63,1670.72,1554.52,1663.07,1478.27,1481.64
Annual,Number,Heating degree days,European Union - 27 countries (from 2020),3509.57,3677.56,3466.37,3313.97,3274.05,3430.03,3725.67,3525.03,3664.73,3289.82,3012.2,3033.33,3399.9,3209.52,3374.77,3147.05,3219.13,3533.35,3193.86,3263.1,3129.09,2960.77,3210.04,3063.0,3225.75,3215.73,3209.72,3084.5,2985.9,3036.39,3113.25,3497.41,2968.15,3237.86,3160.09,2815.53,2901.23,3033.05,3044.85,2940.9,2909.29,2759.16,3126.31,2857.63,2820.92
Annual,Number,Heating degree days,Finland,5979.02,6292.06,6229.34,5896.03,5830.12,5672.88,6701.17,6103.96,6603.46,5930.81,5172.81,5455.81,5637.68,5574.83,5834.75,5869.06,5648.63,5877.82,5735.31,6007.95,5667.04,5211.69,5766.64,5736.48,5665.7,5561.61,5295.38,5442.56,5321.96,5332.63,5608.3,6179.75,5239.13,5839.92,5238.58,5237.14,5014.74,5325.9,5508.23,5349.59,5482.97,4873.47,5623.37,5276.82,5437.01
Annual,Number,Heating degree days,France,2748.71,2880.55,2619.31,2453.39,2617.03,2767.35,2892.35,2799.25,2796.66,2426.88,2336.78,2335.26,2731.9,2549.79,2588.69,2263.02,2422.45,2708.36,2300.16,2471.7,2351.43,2270.83,2412.55,2210.01,2374.08,2502.78,2506.25,2315.45,2264.04,2442.65,2384.93,2756.06,2057.49,2439.28,2637.51,2080.89,2255.7,2397.9,2336.0,2181.92,2246.95,2038.31,2412.69,2035.58,2045.12
Annual,Number,Heating degree days,Croatia,2499.98,2849.29,2575.34,2554.03,2593.28,2719.8,2875.26,2775.49,2810.59,2566.47,2429.35,2346.28,2804.18,2489.43,2573.6,2259.51,2642.38,2877.77,2538.52,2514.58,2425.23,2119.27,2358.02,2179.12,2569.42,2464.57,2684.01,2408.49,2208.64,2214.64,2273.67,2521.22,2359.44,2355.07,2290.0,1885.28,2246.21,2264.65,2323.22,2139.52,2076.47,2137.32,2366.18,2114.79,1957.53
Annual,Number,Heating degree days,Hungary,2892.91,3290.1,2906.99,2978.97,2818.02,2982.05,3287.13,3087.94,3194.15,2932.5,2682.9,2671.41,3130.6,2803.79,2985.79,2645.22,2922.39,3222.79,3064.8,2909.2,2833.35,2502.95,2856.12,2650.18,3110.57,2892.42,3042.39,2825.8,2572.6,2553.43,2618.66,2950.73,2815.26,2768.77,2688.69,2277.68,2598.04,2707.02,2742.93,2468.7,2381.22,2546.99,2803.43,2549.79,2324.16
Annual,Number,Heating degree days,Ireland,3327.3,3098.38,3031.67,2981.92,2873.77,3003.79,3244.29,3395.82,3102.07,2977.02,2827.66,2803.08,2921.0,2881.75,2947.93,2865.33,2667.66,2934.93,2546.37,2612.13,2653.79,2792.71,2800.86,2699.57,2630.34,2700.72,2608.3,2601.42,2523.35,2803.54,2817.65,3166.33,2766.1,2861.13,2835.61,2629.47,2912.09,2744.05,2668.92,2754.34,2706.58,2744.01,2643.76,2548.9,2396.75
Annual,Number,Heating degree days,Italy,2234.84,2414.4,2268.62,2181.12,2208.03,2336.56,2279.54,2201.45,2258.24,2099.59,2071.21,2022.05,2362.7,2003.66,2112.01,1900.18,2064.36,2091.42,1944.92,2032.6,2000.4,1848.2,1877.19,1804.77,2007.84,2006.05,2162.84,1949.0,1836.76,1896.16,1947.26,2074.34,1856.24,1952.79,1932.55,1631.87,1808.06,1766.12,1879.86,1746.84,1813.91,1748.95,1916.57,1734.63,1688.65
Annual,Number,Heating degree days,Lithuania,4514.75,4709.39,4203.29,4093.17,3787.46,4109.52,4723.86,4346.41,4841.84,4127.86,3564.61,3561.46,3906.56,3871.75,4183.64,4134.46,3987.29,4607.86,4139.71,4072.47,3812.06,3566.72,4011.72,3834.5,4085.35,4071.09,4020.15,3892.89,3739.7,3555.94,3949.81,4415.0,3767.86,4081.27,3873.17,3729.28,3523.32,3829.94,3761.5,3687.57,3391.36,3304.68,4016.22,3773.19,3461.92
Annual,Number,Heating degree days,Luxembourg,3437.03,3493.13,3283.06,3096.45,3198.38,3384.76,3545.39,3452.66,3524.11,2975.56,2879.86,2926.58,3291.74,3017.98,3168.95,2881.32,3051.64,3547.24,3012.35,3032.74,2873.82,2730.74,2989.14,2784.61,2893.41,3081.54,2958.31,2833.89,2643.84,2912.21,2869.92,3344.46,2633.71,2921.04,3204.69,2515.66,2850.7,2962.58,2871.62,2666.78,2753.6,2563.11,3173.52,2671.19,2732.68
Annual,Number,Heating degree days,Latvia,4627.66,4817.47,4400.13,4306.81,4001.69,4287.97,4945.35,4484.94,5057.81,4295.62,3732.62,3762.31,4020.92,4031.67,4408.73,4399.39,4110.72,4707.55,4284.1,4269.81,3972.04,3732.08,4180.03,4057.45,4244.78,4206.53,4181.3,4013.78,3900.67,3727.95,4150.44,4635.98,3937.92,4322.02,4036.79,3939.85,3657.39,4002.81,3997.38,3862.19,3622.92,3402.72,4143.7,4025.74,3755.06
Annual,Number,Heating degree days,Malta,596.25,731.86,695.41,682.96,674.07,660.74,532.17,633.03,652.62,562.25,491.21,472.5,624.62,628.3,638.4,469.26,497.49,465.49,489.38,571.49,554.91,512.79,419.81,449.86,646.01,550.68,713.46,506.75,367.07,345.03,534.05,402.95,549.19,662.36,460.65,374.61,543.9,322.36,534.15,365.57,515.23,401.93,465.87,543.62,392.62
Annual,Number,Heating degree days,Netherlands,3451.02,3229.78,3146.36,2949.3,2972.53,3168.23,3416.11,3330.68,3381.93,2772.12,2620.05,2582.06,3022.8,2718.02,2967.41,2745.25,2822.84,3452.64,2871.12,2662.92,2551.85,2496.48,2728.84,2594.89,2762.17,2772.07,2650.18,2566.51,2424.77,2697.32,2727.14,3311.71,2516.57,2817.13,3012.96,2282.08,2625.49,2679.86,2538.98,2528.64,2514.41,2386.53,2722.19,2395.8,2318.86
Annual,Number,Heating degree days,Norway,6158.48,6055.25,6250.65,5733.9,5686.23,5649.46,6272.72,5977.18,6144.35,5721.45,5292.45,5196.17,5504.97,5485.84,5795.22,5807.65,5763.87,5956.0,5534.67,5783.77,5563.16,5334.5,5760.83,5474.51,5387.57,5431.36,5365.38,5228.95,5404.05,5450.1,5527.4,6205.66,5198.77,5783.7,5492.84,5136.42,5264.25,5371.01,5513.51,5420.27,5509.44,5088.94,5539.23,5294.82,5586.96
Annual,Number,Heating degree days,Poland,3934.92,4169.29,3753.83,3545.68,3371.61,3723.89,4105.47,3874.13,4177.09,3572.6,3206.73,3192.33,3697.57,3518.67,3702.4,3458.68,3626.12,4151.88,3693.19,3563.27,3330.74,3104.32,3588.96,3344.88,3597.66,3515.39,3544.15,3462.59,3232.13,3174.47,3448.86,3923.03,3315.94,3551.16,3502.91,3094.64,3112.56,3286.01,3288.37,3123.43,2951.82,3005.65,3491.49,3200.38,2972.75
Annual,Number,Heating degree days,Portugal,1471.97,1438.72,1261.29,1302.59,1319.07,1485.78,1395.19,1509.4,1236.86,1296.84,1145.07,1236.54,1464.02,1257.57,1399.62,1130.96,925.05,1231.36,903.76,1139.31,1261.16,1263.95,1246.56,1137.33,1220.4,1344.48,1338.02,1189.3,1236.6,1267.83,1153.85,1298.28,1089.29,1347.73,1336.17,1138.56,1080.28,1233.04,1054.83,1307.33,1109.07,1010.1,1064.78,967.88,1046.75
Annual,Number,Heating degree days,Romania,3147.02,3560.73,3261.99,3253.76,3097.83,3281.43,3634.9,3267.63,3535.44,3308.43,2916.96,2876.32,3343.45,3190.37,3362.06,2842.33,3225.86,3471.01,3374.12,3218.44,3000.93,2931.43,3028.97,2932.0,3393.84,3107.75,3248.31,3164.93,2837.51,2871.73,2850.3,3056.91,3174.1,3089.55,2865.71,2730.97,2787.05,2920.43,2918.88,2748.49,2568.23,2665.22,2993.6,2751.22,2506.53
Annual,Number,Heating degree days,Sweden,5875.27,5934.76,5961.21,5480.28,5374.2,5385.53,6266.57,5732.65,6067.09,5452.93,4945.69,4893.23,5276.25,5136.6,5452.62,5495.59,5464.56,5699.17,5213.06,5493.29,5262.84,4925.62,5422.89,5210.9,5224.63,5281.26,5085.06,4985.68,5069.6,5074.88,5294.04,5986.18,4895.71,5471.41,5155.24,4850.03,4875.48,5092.48,5181.13,5122.22,5119.61,4592.22,5201.47,4919.42,5180.32
Annual,Number,Heating degree days,Slovenia,3199.34,3517.72,3216.79,3097.91,3123.67,3303.84,3402.73,3364.52,3369.15,3053.55,2939.76,2892.68,3349.87,2932.42,3085.84,2771.52,3118.92,3429.66,3065.76,3029.43,2933.6,2594.38,2877.1,2674.53,3063.34,3072.24,3192.52,2978.51,2685.84,2793.77,2795.7,3136.59,2826.88,2836.51,2870.67,2345.72,2703.06,2759.75,2834.88,2579.61,2600.72,2693.0,2985.84,2643.91,2489.96
Annual,Number,Heating degree days,Slovakia,3494.14,3945.9,3531.06,3453.38,3309.55,3576.03,3851.72,3634.4,3780.36,3477.1,3248.53,3260.97,3656.04,3418.1,3503.01,3164.14,3476.43,3768.25,3591.63,3438.43,3302.84,3057.85,3419.03,3231.5,3473.71,3436.66,3542.9,3383.84,3098.0,3044.68,3182.56,3491.35,3244.11,3296.36,3237.52,2713.17,3058.95,3176.37,3289.94,2923.83,2899.05,3048.53,3382.63,3042.68,2841.65
