Time frequency,Weight,Unit of measure,Geopolitical entity (reporting)\Time,2000.0,2007.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,From 3 501 to 10 000 kg,Thousand tonnes,Liechtenstein,:,:,:,:,:,:,0.12,0.13,0.13,0.12,0.09,0.07,0.06,0.07
Annual,From 3 501 to 10 000 kg,Thousand tonnes,Lithuania,:,:,:,44.1,22.400 b,22.4,23.7,24.4,24.5,25.7,25.5,24.5,23.0,1.61
Annual,From 3 501 to 10 000 kg,Thousand tonnes,Luxembourg,:,:,:,:,:,:,:,0.228,0.189,0.203,0.228,0.237,0.237 i,0.344
Annual,From 3 501 to 10 000 kg,Thousand tonnes,Latvia,:,:,:,:,1.22,1.11,0.97,0.96,0.97,1.01,1.0,0.96,0.96,0.93
Annual,From 3 501 to 10 000 kg,Thousand tonnes,Malta,:,:,:,0.08,0.88,0.88,0.88,0.933,1.0,1.08,1.17,1.22,1.3,1.331
Annual,From 3 501 to 10 000 kg,Thousand tonnes,Netherlands,:,:,:,:,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,:
Annual,From 3 501 to 10 000 kg,Thousand tonnes,Norway,:,:,:,:,:,:,8.0,8.0,8.0,:,8.0,8.0,7.62,4.79
Annual,From 3 501 to 10 000 kg,Thousand tonnes,Poland,:,:,:,:,672.0,:,:,:,:,:,:,:,:,:
Annual,From 3 501 to 10 000 kg,Thousand tonnes,Romania,:,:,:,:,:,:,:,:,109.0,109.0,108.0,108.0,107.0,107.0
Annual,From 3 501 to 10 000 kg,Thousand tonnes,Sweden,:,:,:,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
Annual,From 3 501 to 10 000 kg,Thousand tonnes,Türkiye,:,:,:,75.0,72.0,70.0,68.0,:,:,:,:,:,:,:
Annual,From 3 501 to 10 000 kg,Thousand tonnes,Kosovo*,:,:,:,:,:,:,:,0.0,0.005,0.017,:,0.781,:,:
Annual,From 751 to 3 500 kg,Number,Albania,:,:,:,:,:,:,:,:,:,:,:,982.0,1149.0,1352.0
Annual,From 751 to 3 500 kg,Number,Austria,:,:,:,246226.0,256002.0,265629.0,275697.0,286353.0,297109.0,307139.0,318685.0,331733.0,343103.0,351271.0
Annual,From 751 to 3 500 kg,Number,Bosnia and Herzegovina,:,:,:,639.0,751.0,907.0,973.0,1147.0,1267.0,1260.0,1370.0,1658.0,2021.0,2729.0
Annual,From 751 to 3 500 kg,Number,Switzerland,:,:,:,174761.0,182108.0,188763.0,195357.0,200866.0,205182.0,209469.0,213101.0,217480.0,221137.0,225147.0
Annual,From 751 to 3 500 kg,Number,Germany,:,:,:,:,:,:,:,3206108.0,3322796.0,3444074.0,3575198.0,3715816.0,3839993.0,3935459.0
Annual,From 751 to 3 500 kg,Number,Denmark,:,:,:,88803.0,91782.0,95432.0,99184.0,103136.0,106902.0,110299.0,114860.0,119498.0,122260.0,124450.0
Annual,From 751 to 3 500 kg,Number,Estonia,:,:,:,9796.0,10593.0,11544.0,12633.0,13768.0,15084.0,16495.0,17938.0,19864.0,22200.0,24210.0
Annual,From 751 to 3 500 kg,Number,Spain,:,:,:,:,130173.0,133889.0,82150.0,85364.0,88577.0,91587.0,93713.0,96263.0,98872.0,101635.0
Annual,From 751 to 3 500 kg,Number,Finland,:,:,:,85792.0,106118.0,120854.0,137691.0,119601.0,125401.0,131328.0,137867.0,144455.0,149725.0,165051.0
Annual,From 751 to 3 500 kg,Number,France,:,:,:,:,:,:,791681.0,804321.0,815602.0,826395.0,832779.0,:,:,:
Annual,From 751 to 3 500 kg,Number,Croatia,:,:,:,:,:,7964.0,8477.0,9271.0,10265.0,11317.0,12008.0,12931.0,13940.0,15115.0
Annual,From 751 to 3 500 kg,Number,Hungary,:,:,:,39755.0,41624.0,43523.0,46029.0,49271.0,52976.0,56743.0,60357.0,64562.0,69210.0,72961.0
Annual,From 751 to 3 500 kg,Number,Iceland,:,:,:,:,:,:,:,:,:,:,:,8638.0,:,:
Annual,From 751 to 3 500 kg,Number,Italy,:,:,:,1538.0,1457.0,1431.0,1428.0,1419.0,1407.0,1402.0,1403.0,1398.0,1341.0,1328.0
Annual,From 751 to 3 500 kg,Number,Liechtenstein,:,:,:,1756.0,1840.0,1926.0,1998.0,2080.0,2144.0,2217.0,2263.0,2303.0,2278.0,2271.0
Annual,From 751 to 3 500 kg,Number,Lithuania,:,:,:,8242.0,6651 b,7096.0,7257.0,7369.0,7816.0,8347.0,8931.0,9704.0,10288.0,12406.0
Annual,From 751 to 3 500 kg,Number,Luxembourg,:,:,:,:,:,:,:,8857.0,9143.0,9456.0,9673.0,9997.0,10339 i,10926.0
Annual,From 751 to 3 500 kg,Number,Latvia,:,:,:,:,9510.0,10190.0,9869.0,10719.0,11602.0,12535.0,13241.0,14330.0,15492.0,16745.0
Annual,From 751 to 3 500 kg,Number,Malta,:,:,:,10.0,10.0,11.0,11.0,13.0,13.0,14.0,14.0,14.0,17.0,23.0
Annual,From 751 to 3 500 kg,Number,Netherlands,:,:,:,:,947140.0,955561.0,965591.0,978732.0,983993.0,999429.0,1005183.0,1027043.0,1045380.0,1053430.0
Annual,From 751 to 3 500 kg,Number,Norway,:,:,:,:,:,:,517475.0,542288.0,566889.0,589383.0,589383.0,589383.0,540510.0,670925.0
Annual,From 751 to 3 500 kg,Number,Poland,:,:,:,472982.0,473650.0,474287.0,477812.0,467980.0,401154.0,411348.0,422809.0,436871.0,449468.0,463280.0
Annual,From 751 to 3 500 kg,Number,Portugal,:,:,:,:,:,:,:,108724.0,130976.0,86185.0,83255.0,84610.0,:,:
Annual,From 751 to 3 500 kg,Number,Romania,:,:,:,21822.0,:,:,:,:,100419.0,109563.0,118335.0,126865.0,134912.0,143208.0
Annual,From 751 to 3 500 kg,Number,Sweden,:,:,:,417529.0,425172.0,433956.0,443837.0,453497.0,461563.0,468294.0,477230.0,487459.0,494696.0,497925.0
Annual,From 751 to 3 500 kg,Number,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,16642.0
Annual,From 751 to 3 500 kg,Number,Türkiye,:,:,:,2075.0,2154.0,2395.0,2644.0,3023.0,3526.0,4029.0,5359.0,7870.0,12006.0,18865.0
Annual,From 751 to 3 500 kg,Number,Kosovo*,:,:,:,:,:,:,:,1.0,0.0,15.0,:,353.0,:,:
Annual,From 751 to 3 500 kg,Thousand tonnes,Austria,:,:,:,349.0,264.0,278.0,294.0,311.0,329.0,346.0,366.0,388.0,408.0,423.1
Annual,From 751 to 3 500 kg,Thousand tonnes,Bosnia and Herzegovina,:,:,:,0.985,1.209,1.512,1.648,1.964,1.8,2.143,2.309,2.844,3.522,5.534
Annual,From 751 to 3 500 kg,Thousand tonnes,Switzerland,:,:,:,248.325,262.008,274.802,287.464,299.145,308.931,318.831,327.659,338.489,347.811,358.351
Annual,From 751 to 3 500 kg,Thousand tonnes,Estonia,:,:,:,9.38,17.59,19.3,:,12.26,19.47,16.68,18.29,20.23,23.11,25.2
Annual,From 751 to 3 500 kg,Thousand tonnes,Spain,:,:,:,83.0,87.0,91.0,86.0,91.0,96.0,101.0,103.0,108.0,112.0,118.0
Annual,From 751 to 3 500 kg,Thousand tonnes,Finland,:,:,:,117.06,134.0,147.0,162.0,156.0,165.0,175.0,185.0,196.0,204.0,211.0
Annual,From 751 to 3 500 kg,Thousand tonnes,France,:,:,:,:,:,:,823.0,904.0,929.0,905.0,978.0,:,:,:
Annual,From 751 to 3 500 kg,Thousand tonnes,Croatia,:,:,:,:,:,14.0,14.0,15.0,17.0,18.0,20.0,21.0,22.0,24.0
Annual,From 751 to 3 500 kg,Thousand tonnes,Hungary,:,:,:,63.619,67.39,45.04,49.0,54.07,59.78,65.33,70.69,77.21,84.02,89.36
Annual,From 751 to 3 500 kg,Thousand tonnes,Liechtenstein,:,:,:,:,:,:,2.65,2.79,2.89,3.01,3.09,3.18,3.19,3.22
Annual,From 751 to 3 500 kg,Thousand tonnes,Lithuania,:,:,:,14.5,11.900 b,12.7,13.0,13.3,14.3,15.3,16.4,18.0,19.2,20.66
Annual,From 751 to 3 500 kg,Thousand tonnes,Luxembourg,:,:,:,:,:,:,:,12.66,13.238,13.853,14.299,14.916,15.555 i,16.529
Annual,From 751 to 3 500 kg,Thousand tonnes,Latvia,:,:,:,:,11.22,12.21,12.32,13.33,14.72,16.21,17.4,19.11,20.72,22.28
Annual,From 751 to 3 500 kg,Thousand tonnes,Malta,:,:,:,0.03,0.03,0.03,0.03,0.037,0.04,0.04,0.04,0.04,0.05,0.062
Annual,From 751 to 3 500 kg,Thousand tonnes,Netherlands,:,:,:,:,825.0,848.0,873.0,903.0,927.0,961.0,983.0,1026.0,1061.0,:
Annual,From 751 to 3 500 kg,Thousand tonnes,Norway,:,:,:,:,:,:,520.0,547.0,579.0,:,579.0,579.0,702.89,800.81
Annual,From 751 to 3 500 kg,Thousand tonnes,Poland,:,:,:,:,1338.0,:,:,:,:,:,:,:,:,:
Annual,From 751 to 3 500 kg,Thousand tonnes,Romania,:,:,:,:,:,:,:,:,113.0,124.0,134.0,145.0,154.0,165.0
Annual,From 751 to 3 500 kg,Thousand tonnes,Sweden,:,:,:,332.0,342.0,352.0,365.0,378.0,390.0,400.0,413.0,427.0,438.0,445.0
Annual,From 751 to 3 500 kg,Thousand tonnes,Türkiye,:,:,:,184.0,189.0,203.0,219.0,:,:,:,:,:,:,:
Annual,From 751 to 3 500 kg,Thousand tonnes,Kosovo*,:,:,:,:,:,:,:,0.001,0.0,0.043,:,0.827,:,:
Annual,Over 10 000 kg,Number,Albania,:,:,:,:,:,:,:,:,:,:,:,1577.0,1663.0,1750.0
Annual,Over 10 000 kg,Number,Austria,:,:,:,66120.0,68749.0,71651.0,74154.0,77079.0,80381.0,45112.0,46612.0,48796.0,50717.0,52199.0
Annual,Over 10 000 kg,Number,Bosnia and Herzegovina,:,:,:,865.0,916.0,1008.0,1101.0,1157.0,1222.0,1221.0,1409.0,1475.0,1605.0,1473.0
Annual,Over 10 000 kg,Number,Switzerland,:,:,:,11157.0,11235.0,11193.0,11275.0,11394.0,11452.0,11663.0,11610.0,11908.0,12170.0,12351.0
Annual,Over 10 000 kg,Number,Germany,:,:,:,:,:,:,:,650145.0,676661.0,696334.0,710880.0,734758.0,759730.0,771071.0
Annual,Over 10 000 kg,Number,Denmark,:,:,:,10265.0,10236.0,10267.0,10382.0,10539.0,10855.0,10923.0,11141.0,11503.0,11718.0,6559.0
Annual,Over 10 000 kg,Number,Estonia,:,:,:,7432.0,16466.0,17283.0,18441.0,18926.0,19394.0,20021.0,19941.0,20435.0,21011.0,21082.0
Annual,Over 10 000 kg,Number,Spain,:,:,:,:,32257.0,35202.0,39130.0,43123.0,47014.0,50745.0,53581.0,57133.0,60117.0,62669.0
Annual,Over 10 000 kg,Number,Finland,:,:,:,27293.0,28539 e,29475.0,30442.0,31617.0,32632.0,33852.0,34841.0,35723.0,36418.0,37573.0
Annual,Over 10 000 kg,Number,France,:,:,:,:,:,:,46030.0,46389.0,46417.0,46042.0,45772.0,:,:,:
Annual,Over 10 000 kg,Number,Croatia,:,:,:,:,:,8481.0,8901.0,9371.0,9911.0,10748.0,11571.0,12442.0,13100.0,13557.0
Annual,Over 10 000 kg,Number,Hungary,:,:,:,58158.0,62497.0,65070.0,69851.0,74851.0,79616.0,82871.0,84550.0,88004.0,90984.0,93520.0
Annual,Over 10 000 kg,Number,Iceland,:,:,:,:,:,:,:,:,:,:,:,4369.0,:,:
Annual,Over 10 000 kg,Number,Italy,:,:,:,243497.0,243040.0,246972.0,254586.0,264142.0,273255.0,281679.0,288236.0,298361.0,309827.0,318999.0
Annual,Over 10 000 kg,Number,Liechtenstein,:,:,:,123.0,129.0,124.0,128.0,119.0,114.0,108.0,108.0,107.0,107.0,106.0
Annual,Over 10 000 kg,Number,Lithuania,:,:,:,7654.0,4490 b,4299.0,3970.0,3960.0,4127.0,4258.0,4230.0,4349.0,4463.0,7636.0
Annual,Over 10 000 kg,Number,Luxembourg,:,:,:,:,:,:,:,988.0,1006.0,998.0,1018.0,1031.0,1030 i,1026.0
Annual,Over 10 000 kg,Number,Latvia,:,:,:,:,3427.0,3298.0,3013.0,2966.0,3072.0,3071.0,3034.0,3039.0,3048.0,3048.0
Annual,Over 10 000 kg,Number,Malta,:,:,:,1272.0,1379.0,1517.0,1623.0,1749.0,1897.0,2066.0,2148.0,2291.0,2430.0,2554.0
Annual,Over 10 000 kg,Number,Netherlands,:,:,:,:,21982.0,21975.0,21994.0,22161.0,22355.0,22550.0,22549.0,22546.0,22521.0,22644.0
Annual,Over 10 000 kg,Number,Norway,:,:,:,:,:,:,19139.0,19324.0,19871.0,20527.0,20527.0,20527.0,42081.0,22346.0
Annual,Over 10 000 kg,Number,Poland,:,:,:,13523.0,68799.0,14301.0,14833.0,14891.0,15515.0,16168.0,16795.0,17568.0,18293.0,18866.0
Annual,Over 10 000 kg,Number,Portugal,:,:,:,:,:,:,:,11931.0,13722.0,9419.0,9158.0,9613.0,:,:
Annual,Over 10 000 kg,Number,Romania,:,:,:,10903.0,:,:,:,:,19884.0,20537.0,21051.0,21593.0,22082.0,22564.0
Annual,Over 10 000 kg,Number,Sweden,:,:,:,26781.0,27322.0,27940.0,28533.0,29527.0,30288.0,30649.0,31280.0,32323.0,32867.0,33049.0
Annual,Over 10 000 kg,Number,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,11361.0
Annual,Over 10 000 kg,Number,Türkiye,:,:,:,7656.0,7769.0,7902.0,7965.0,8006.0,8103.0,8172.0,8237.0,8293.0,8352.0,8627.0
Annual,Over 10 000 kg,Number,Kosovo*,:,:,:,:,:,:,:,3.0,9.0,29.0,:,3208.0,:,:
Annual,Over 10 000 kg,Thousand tonnes,Austria,:,:,:,1657.0,1323.0,1386.0,1437.0,1500.0,1573.0,588.0,606.0,632.0,656.0,673.1
Annual,Over 10 000 kg,Thousand tonnes,Bosnia and Herzegovina,:,:,:,13.964,14.509,15.544,16.58,16.981,14.7,17.403,18.782,21.193,23.397,22.946
Annual,Over 10 000 kg,Thousand tonnes,Switzerland,:,:,:,141.166,142.976,142.893,144.547,146.198,147.219,150.258,150.239,154.147,158.416,156.111
Annual,Over 10 000 kg,Thousand tonnes,Estonia,:,:,:,383.9,560.18,594.01,:,479.2,494.61,517.46,530.52,532.4,552.7,605.35
Annual,Over 10 000 kg,Thousand tonnes,Spain,:,:,:,662.0,701.0,786.0,898.0,1009.0,1115.0,1218.0,1299.0,1405.0,1494.0,1565.0
Annual,Over 10 000 kg,Thousand tonnes,Finland,:,:,:,665.45,697.0,724.0,752.0,786.0,816.0,850.0,877.0,902.0,922.0,943.0
Annual,Over 10 000 kg,Thousand tonnes,France,:,:,:,:,:,:,707.0,658.0,658.0,697.0,648.0,:,:,:
Annual,Over 10 000 kg,Thousand tonnes,Croatia,:,:,:,:,:,118.0,121.0,126.0,131.0,143.0,152.0,162.0,171.0,178.0
Annual,Over 10 000 kg,Thousand tonnes,Hungary,:,:,:,1440.142,1555.96,1259.54,1378.05,1497.03,1604.6,1675.88,1705.16,1779.1,1840.97,1899.05
Annual,Over 10 000 kg,Thousand tonnes,Liechtenstein,:,:,:,:,:,:,1.67,1.52,1.46,1.38,1.4,1.39,1.39,1.4
Annual,Over 10 000 kg,Thousand tonnes,Lithuania,:,:,:,106.6,63.300 b,58.5,56.5,56.3,58.1,59.7,59.3,61.1,62.0,90.54
Annual,Over 10 000 kg,Thousand tonnes,Luxembourg,:,:,:,:,:,:,:,13.684,13.996,14.056,14.411,14.64,14.770 i,14.657
Annual,Over 10 000 kg,Thousand tonnes,Latvia,:,:,:,:,55.97,54.24,50.18,49.44,52.01,52.57,51.9,51.78,52.37,53.84
Annual,Over 10 000 kg,Thousand tonnes,Malta,:,:,:,44.81,48.64,53.96,57.97,62.842,68.0,74.87,77.89,83.33,88.39,93.134
Annual,Over 10 000 kg,Thousand tonnes,Netherlands,:,:,:,:,358.0,358.0,360.0,364.0,368.0,373.0,375.0,376.0,378.0,:
Annual,Over 10 000 kg,Thousand tonnes,Norway,:,:,:,:,:,:,356.0,375.0,386.0,:,386.0,386.0,1092.49,446.05
Annual,Over 10 000 kg,Thousand tonnes,Poland,:,:,:,:,4352.0,:,:,:,:,:,:,:,:,:
Annual,Over 10 000 kg,Thousand tonnes,Romania,:,:,:,:,:,:,:,:,276.0,284.0,292.0,301.0,309.0,316.0
Annual,Over 10 000 kg,Thousand tonnes,Sweden,:,:,:,622.0,635.0,652.0,671.0,698.0,722.0,736.0,756.0,785.0,803.0,812.0
Annual,Over 10 000 kg,Thousand tonnes,Türkiye,:,:,:,679.0,680.0,671.0,659.0,:,:,:,:,:,:,:
Annual,Over 10 000 kg,Thousand tonnes,Kosovo*,:,:,:,:,:,:,:,0.07,0.241,0.903,:,106.49,:,:
Annual,750 kg or less,Number,Albania,:,:,:,:,:,:,:,:,:,:,:,51.0,14.0,28.0
Annual,750 kg or less,Number,Austria,:,:,:,330663.0,336140.0,342290.0,348709.0,355036.0,361449.0,367477.0,374329.0,381438.0,386342.0,389576.0
Annual,750 kg or less,Number,Bosnia and Herzegovina,:,:,:,8140.0,8806.0,9423.0,10072.0,10926.0,11911.0,12806.0,13472.0,15093.0,16763.0,18574.0
Annual,750 kg or less,Number,Switzerland,:,:,:,58559.0,59297.0,60415.0,61939.0,63641.0,65737.0,67931.0,70794.0,74158.0,77207.0,78427.0
Annual,750 kg or less,Number,Germany,:,:,:,:,:,:,:,3310224.0,3365010.0,3423403.0,3494135.0,3563152.0,3609407.0,3641896.0
Annual,750 kg or less,Number,Denmark,:,:,:,782697.0,802312.0,822178.0,843963.0,864053.0,882254.0,898076.0,928153.0,948002.0,955102.0,961239.0
Annual,750 kg or less,Number,Estonia,:,:,:,62508.0,58017.0,61451.0,64955.0,68845.0,73016.0,77440.0,82189.0,87738.0,92640.0,96159.0
Annual,750 kg or less,Number,Spain,:,:,:,:,337.0,346.0,274.0,283.0,295.0,300.0,301.0,307.0,318.0,323.0
Annual,750 kg or less,Number,Finland,:,:,:,781043.0,794818.0,806373.0,814482.0,857908.0,876660.0,896414.0,920866.0,925435.0,943237.0,967989.0
Annual,750 kg or less,Number,France,:,:,:,:,:,:,313619.0,329547.0,344668.0,361355.0,377345.0,:,:,:
Annual,750 kg or less,Number,Croatia,:,:,:,:,:,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
Annual,750 kg or less,Number,Hungary,:,:,:,247053.0,246031.0,244687.0,247117.0,251383.0,267031.0,263457.0,270265.0,277982.0,285149.0,290243.0
Annual,750 kg or less,Number,Italy,:,:,:,3524.0,752.0,749.0,738.0,732.0,728.0,727.0,726.0,725.0,710.0,695.0
Annual,750 kg or less,Number,Liechtenstein,:,:,:,647.0,650.0,641.0,651.0,646.0,661.0,669.0,671.0,699.0,710.0,730.0
Annual,750 kg or less,Number,Lithuania,:,:,:,823.0,671 b,694.0,923.0,932.0,996.0,1088.0,1159.0,1359.0,1391.0,6.0
Annual,750 kg or less,Number,Luxembourg,:,:,:,:,:,:,:,15227.0,16037.0,16347.0,17148.0,17981.0,18322 i,18454.0
Annual,750 kg or less,Number,Latvia,:,:,:,:,36460.0,38537.0,37165.0,39501.0,41906.0,44832.0,48549.0,53240.0,57523.0,60303.0
Annual,750 kg or less,Number,Malta,:,:,:,19.0,19.0,19.0,19.0,21.0,21.0,22.0,22.0,22.0,22.0,22.0
Annual,750 kg or less,Number,Netherlands,:,:,:,:,57.0,53.0,44.0,47.0,236.0,178.0,97.0,65.0,73.0,72.0
Annual,750 kg or less,Number,Norway,:,:,:,:,:,:,549657.0,559666.0,569086.0,577138.0,577138.0,577138.0,841349.0,605234.0
Annual,750 kg or less,Number,Poland,:,:,:,: m,: m,:,:,:,:,:,:,:,:,:
Annual,750 kg or less,Number,Portugal,:,:,:,:,:,:,:,18653.0,32458.0,5408.0,3390.0,3567.0,:,:
Annual,750 kg or less,Number,Romania,:,:,:,189107.0,:,:,:,:,168625.0,184613.0,201065.0,219771.0,237417.0,255555.0
Annual,750 kg or less,Number,Sweden,:,:,:,372171.0,392398.0,414497.0,438107.0,462755.0,486404.0,507610.0,535832.0,563852.0,582671.0,595653.0
Annual,750 kg or less,Number,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,21.0
Annual,750 kg or less,Number,Türkiye,:,:,:,695.0,673.0,663.0,660.0,653.0,639.0,634.0,627.0,624.0,624.0,621.0
Annual,750 kg or less,Number,Kosovo*,:,:,:,:,:,:,:,0.0,0.0,3.0,:,82.0,:,:
Annual,750 kg or less,Thousand tonnes,Austria,:,:,:,191.0,144.0,149.0,154.0,159.0,164.0,169.0,174.0,180.0,183.0,186.4
Annual,750 kg or less,Thousand tonnes,Bosnia and Herzegovina,:,:,:,4.085,4.438,4.74,5.09,5.538,5.1,6.57,6.989,7.815,8.778,9.792
Annual,750 kg or less,Thousand tonnes,Switzerland,:,:,:,28.571,29.199,29.986,30.97,32.02,33.258,34.553,36.197,38.131,39.829,40.787
Annual,750 kg or less,Thousand tonnes,Estonia,:,:,:,24.61,38.88,41.59,:,33.44,35.71,35.91,38.3,40.92,43.19,45.73
Annual,750 kg or less,Thousand tonnes,Spain,:,:,:,0.0,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,0.0,0.0
Annual,750 kg or less,Thousand tonnes,Finland,:,:,:,368.28,399.0,403.0,407.0,432.0,444.0,455.0,467.0,481.0,490.0,498.0
Annual,750 kg or less,Thousand tonnes,France,:,:,:,:,:,:,116.0,124.0,130.0,138.0,147.0,:,:,:
Annual,750 kg or less,Thousand tonnes,Croatia,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
