Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Spain,44.2,43.4,44.8,47.7,58.3,70.2,77.6,80.7,85.3,92.0,101.5,114.5,124.4,128.3,132.6,133.7,130.5,122.1,122.2,115.5,107.7,104.1,97.5,93.1,90.0,102.7,94.9,84.8 p,74.1 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Finland,64.8,65.0,65.8,60.3,73.4,80.5,74.5,74.4,76.5,76.5,74.9,77.3,81.0,95.3,93.8,93.5,95.0,94.4,97.3,102.4,111.0,101.0,108.9,108.2,105.4,108.9,108.0,110.0,104.5
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,France,89.1,85.9,85.6,83.7,86.8,89.6,91.6,92.1,89.1,90.8,92.3,95.3,99.2,103.2,102.8,100.6,105.4,106.1,104.0,106.2,110.9,115.0,116.8,120.3,122.7,139.6,132.2,136.1 p,131.4 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Croatia,23.3,23.4,31.5,36.1,37.1,35.7,46.2,50.7,53.1,55.7,59.5,68.4,76.1,82.6,89.4,92.4,90.8,87.0,88.0,88.2,84.4,79.0,72.4,67.1,63.6,68.8,60.7,55.7,53.9 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Hungary,35.4,40.2,43.1,43.4,47.2,52.9,53.0,48.9,54.2,56.8,63.2,65.9,76.9,79.4,89.8,84.4,86.4,81.7,77.6,77.0,72.3,67.8,63.7,63.2,62.1,67.4,74.9,79.0,68.5 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Ireland,62.5 e,67.6 e,67.2 e,73.8 e,82.6 e,89.6 e,91.7,84.2,79.2,76.5,84.8,96.8,98.9,145.7,161.8,166.2,186.7,201.7,198.9,222.1,268.2,254.3,230.7,222.9,190.3,165.2,134.3,117.3,112.7
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Italy,49.6,47.4,46.8,46.5,51.9,54.1,55.3,55.5,57.3,57.8,60.3,63.3,69.1,72.2,75.8,74.6,74.2,74.0,71.3,69.3,66.5,64.0,60.7,60.1,58.8,66.6,61.2,57.8,52.2
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Lithuania,19.7,20.6,21.3,24.4,28.6,29.5,27.4,27.6,30.9,32.8,37.9,44.0,56.2,55.3,53.5,49.0,44.2,42.9,41.3,38.3,38.6,41.5,41.9,41.2,40.2,36.3,36.5,35.9,37.2
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Luxembourg,90.5,91.8,104.1,106.9,112.2,122.2,146.3,126.0,117.7,144.7,142.7,152.5,266.9,248.2,253.7,201.2,231.0,240.8,239.2,278.6,262.6,254.4,274.5,305.2,321.3,339.5,356.2,367.0,372.7
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Latvia,11.0,18.0,24.2,31.4,35.8,42.9,42.5,44.5,45.1,54.9,60.7,70.0,71.2,75.4,90.5,92.6,94.5,80.4,76.0,71.5,63.3,67.5,65.6,61.6,58.8,57.0,50.4,48.0,44.4
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Malta,90.8 p,94.3 p,96.7 p,98.4 p,101.1 p,101.1 p,105.0 p,107.0 p,98.6 p,100.1,106.3,101.6,120.7,134.5,151.1,153.7,162.8,158.4,147.8,143.5,141.1,139.8,142.5,148.6,164.6,164.2,150.4,153.3,154.7
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Netherlands,123.3,121.4,116.2,114.5,117.8,116.7,112.2,108.3,117.6,115.9,117.3,112.5,113.0,115.1,156.4,172.8,188.4,196.0,203.1,214.5,215.7,215.3,212.8,205.6,194.1,202.6,194.7,183.3,165.2 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Poland,18.6,20.8,21.4,25.0,27.1,28.6,29.4,32.8,30.7,25.8,25.2,29.1,30.7,36.8,35.5,35.4,37.8,38.3,39.0,40.0,41.2,42.8,40.1,40.2,39.1,40.7,38.5,36.5,33.7
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Portugal,58.7,62.6,62.0,67.7,69.8,75.6,81.2,81.5,86.3,90.6,88.3,87.3,91.8,99.8,104.4,108.0,113.4,119.7,114.6,111.2,107.0,99.8,95.7,89.9,84.2,91.9,86.3,77.3,67.2 e
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Romania,89.2 e,68.2 e,38.9 e,37.4,29.5,27.9,28.6,30.2,30.6,29.3,31.6,35.3,43.2,48.9,55.1,51.7,50.1,49.9,49.0,45.0,42.7,39.0,36.1,32.7,32.3,32.8,32.8,30.7,29.0 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Sweden,83.8,82.4,85.7,89.7,92.6,96.5,100.3,98.4,93.2,91.9,95.0,97.6,113.2,135.8,140.8,130.8,133.6,132.6,131.6,131.1,134.3,128.3,130.8,127.9,132.9,140.7,148.3,156.9,128.5
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Slovenia,27.7,27.4,29.4,33.8,38.7,43.5,47.5,50.1,53.3,56.9,63.9,66.8,78.4,88.3,94.2,93.2,93.5,91.5,80.9,70.2,61.1,55.6,51.2,47.9,45.3,45.3,44.0,43.7,38.8
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-financial corporations,Slovakia,57.5,52.5,50.2,53.5,50.3,37.4,36.8,41.7,37.3,35.8,34.8,36.4,41.5,43.7,46.2,43.0,45.4,45.2,45.6,44.2,43.2,48.4,48.8,48.0,47.2,49.2,47.2,48.6,43.9
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Austria,42.2,43.1,43.1,42.4,44.4,45.0,45.3,46.2,46.7,47.7,52.0,52.5,51.7,52.2,53.5,54.5,53.2,51.9,51.5,50.8,50.6,50.1,49.4,48.8,48.7,52.0,50.9,47.8,44.5
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,54.1,54.5,55.1,56.9,57.7,58.3,59.0,59.2,60.4,64.8,62.6,59.1,57.2 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Bulgaria,0.4,0.2,0.9,1.8,2.1,2.4,3.3,4.4,7.4,11.4,15.8,19.1,25.4,29.6,29.4,28.5,26.2,25.2,25.4,25.0,23.2,22.2,21.8,22.5,22.9,24.1,23.7,22.4,23.5
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Cyprus,62.3,65.3,68.3,69.4,75.8,76.5,73.7,72.8,67.8,72.3,89.4,90.7,97.0,102.8,112.2,116.9,120.2,125.8,128.4,130.7,126.7,116.9,105.5,96.2,86.3,88.6,79.2,69.1,64.0 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Czechia,10.0,7.6,7.6,6.8,7.3,7.6,7.9,10.5,11.3,13.7,16.3,18.9,23.0,25.6,28.3,28.4,29.5,30.4,31.1,30.0,29.9,30.8,31.0,31.3,31.0,33.2,33.8,31.8,30.5
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Germany,59.2,62.3,64.3,66.2,69.2,69.7,68.6,68.5,68.7,67.3,66.2,63.5,59.8,58.2,60.3,57.7,55.5,54.9,54.0,52.6,52.1,51.8,51.4,51.1,52.0,55.5,54.8 p,53.1 p,50.6 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Denmark,68.8,71.7,74.0,74.5,74.4,74.3,78.8,83.1,88.6,92.6,100.1,106.7,113.8,117.9,128.4,126.5,124.4,122.6,123.3,121.6,117.6,115.8,112.8,111.4,110.0,110.9,100.9,83.9,87.7
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Estonia,1.8,3.3,6.2,5.8,6.9,8.5,10.7,13.9,18.0,23.7,31.2,40.9,44.7,48.9,55.4,51.1,43.8,40.2,38.3,36.9,37.7,37.8,37.1,36.2,36.1,38.3,36.4,34.9,35.3
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Greece,5.7,6.6,8.3,9.3,10.9,13.6,17.3,21.3,24.7,29.6,36.8,41.6,47.0,50.8,52.8,62.0,65.1,66.8,66.6,64.3,62.5,60.7,57.7,58.1,55.1,58.7,54.7,44.9 p,40.7 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Spain,31.1,31.9,34.1,37.7,41.9,45.2,46.9,50.9,56.3,63.1,70.4,77.6,81.4,82.2,84.5,83.7,81.8,80.7,77.0,72.6,67.1,63.6,60.4,58.2,56.1,61.6,56.8,51.1 p,45.8 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Finland,34.9,32.5,29.2,28.6,30.0,30.3,30.9,33.1,36.5,39.7,43.8,47.0,48.2,49.9,56.2,57.7,57.9,60.0,60.6,61.8,62.7,63.7,64.0,64.8,65.3,68.8,67.8,65.3,63.2
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,France,33.8,33.9,34.1,33.2,34.1,34.3,34.7,35.6,37.0,38.7,41.5,44.0,46.5,48.7,52.5,53.4,54.5,55.0,55.2,55.6,56.0,57.3,58.6,60.0,61.5,67.3,65.6,65.1 p,61.9 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Croatia,3.9,5.0,8.5,11.0,11.7,13.2,16.6,21.7,25.2,27.7,30.9,34.6,37.5,39.5,40.3,42.1,41.5,41.3,40.4,40.3,38.5,35.5,34.5,34.4,34.9,38.5,34.9,31.7,30.0 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Hungary,6.6,5.2,4.8,4.3,5.0,6.4,8.2,11.7,17.0,19.9,23.4,26.1,29.9,36.5,37.7,39.6,37.6,31.9,28.4,25.8,21.3,20.2,18.7,17.7,18.4,20.6,20.9,18.6,16.9 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,95.8,97.2,81.5,58.4,54.3,53.6,47.6,41.0,34.0,29.6,27.2,28.6
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Italy,16.5,16.6,17.0,18.1,20.5,22.1,23.4,25.1,26.9,29.3,32.3,35.0,37.4,38.3,41.7,42.7,42.7,42.8,42.4,41.8,41.1,40.6,40.3,40.3,40.7,44.4,41.7,39.6,36.8
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Lithuania,1.2,1.0,1.1,1.4,1.8,1.6,1.8,3.0,4.8,8.9,13.7,20.4,26.4,28.3,32.4,29.9,25.9,23.7,22.4,21.5,22.2,22.8,22.3,22.3,22.8,23.9,23.3,21.7,21.2
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Luxembourg,37.8,36.9,37.3,36.3,37.7,38.3,38.7,39.1,42.6,43.4,45.5,45.4,50.7,51.5,55.2,55.1,56.5,58.3,57.5,59.2,59.6,61.2,63.2,66.4,68.0,69.7,67.4,67.7,68.9
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Latvia,1.4,1.3,1.7,2.5,3.3,5.5,6.1,9.0,20.9,18.0,28.3,41.0,44.1,43.4,50.5,48.3,41.0,33.7,30.1,27.2,26.7,24.5,23.3,20.9,20.3,20.4,20.0,18.9,18.4
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Malta,15.7 p,17.9 p,18.5 p,19.9 p,22.1 p,23.6 p,26.8 p,28.8 p,37.0 p,41.3,44.6,49.7,51.8,53.4,58.8,57.0,58.4,58.1,55.8,53.1,49.1,48.3,50.2,50.5,53.6,57.4,53.1,52.2,49.0
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,125.4,122.6,120.2,118.6,117.5,115.3,112.5,109.0,114.1,108.5,101.1,95.1 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Poland,2.2,3.6,4.4,6.1,6.0,6.9,8.7,12.7,12.8,13.1,14.9,18.2,22.5,29.8,31.3,34.0,34.9,33.9,35.1,35.5,35.5,36.2,34.4,34.3,33.7,33.9,31.5,25.9,23.4
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Portugal,28.3,32.7,37.2,43.9,52.7,58.7,63.4,67.3,71.3,75.6,79.7,82.7,85.6,87.7,90.9,89.7,89.3,88.6,83.9,79.3,74.5,70.2,67.1,64.1,61.8,67.1,64.9,59.6,54.4 e
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Romania,0.8 e,1.0 e,0.9 e,1.3,0.7,0.8,0.8,2.2,5.1,6.3,9.8,13.1,17.8,20.4,21.3,22.2,20.7,19.7,19.3,17.9,17.3,16.9,16.2,15.7,15.3,16.0,15.7,14.1,12.5 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Sweden,43.4,43.3,43.8,44.2,45.6,46.7,48.8,50.7,53.3,56.3,60.3,62.6,64.6,68.3,75.6,76.0,76.6,79.3,81.2,82.4,82.6,85.6,87.7,88.4,88.5,93.6,91.9,88.8,84.3
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Slovenia,:,:,:,:,:,:,15.2,15.3,15.6,16.2,18.7,21.5,24.4,25.5,28.5,30.2,29.8,30.7,29.6,28.3,27.6,27.3,27.2,27.0,26.8,27.8,26.3,25.8,23.8
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Households,Slovakia,3.3,2.9,3.4,3.9,3.4,4.1,5.7,5.6,7.0,8.1,12.2,13.8,17.8,20.6,23.3,24.0,25.6,27.4,29.0,31.5,33.3,37.2,39.8,41.3,42.6,45.2,45.4,46.1,43.2
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Austria,0.0,0.0,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.7,0.7,0.9,0.8,0.7,0.7,0.8,0.7,0.5,0.4
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.9,0.9,1.0,1.0,0.8,0.6,0.5,0.5,0.5,0.5,0.4,0.4,0.4 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.5,0.8,0.5,0.2,0.1,0.1,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Cyprus,0.6,0.6,0.7,0.8,1.2,1.3,1.3,1.4,1.4,1.0,1.2,1.2,1.2,1.2,1.2,1.2,1.4,1.7,1.9,1.9,1.5,0.9,0.7,0.4,0.3,0.5,0.4,0.3,0.3 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Czechia,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Germany,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5 p,0.5 p,0.4 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Denmark,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.9,0.9,1.0,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.5,0.5
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Estonia,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.5,0.8,1.1,1.4,1.7,2.1,1.9,1.7,1.4,1.4,1.4,1.3,1.3,1.4,1.5,1.5,1.6,1.6,1.5,1.6
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.7,0.7,0.6,0.5,0.4,0.3,0.2,0.1,0.1 p,0.1 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Spain,0.4,0.4,0.3,0.4,0.5,0.4,0.4,0.3,0.4,0.4,0.5,0.6,0.6,0.6,0.5,0.6,0.7,0.7,0.6,0.6,0.5,0.5,0.4,0.4,0.4,0.5,0.4,0.4 p,0.3 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Finland,1.4,1.1,1.0,1.0,1.0,0.9,0.9,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.0,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.7
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,France,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.8,0.7 p,0.7 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Hungary,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.1,1.1,1.0,0.7,0.7,0.6,0.6,0.5,0.4,0.3,0.3,0.4
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Italy,0.9,0.8,0.8,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.4,0.4,0.5,0.4,0.4,0.3
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Lithuania,0.4,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Luxembourg,0.6,0.5,0.5,0.5,0.6,0.4,0.5,0.7,0.7,0.7,0.5,0.4,0.5,0.5,0.6,0.6,0.5,0.4,0.3,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.2,0.2,0.2,0.4,0.4,0.4,0.2,0.2,0.2,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.2
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 e,0.0 e,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.3,0.1,0.1
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.2,0.2,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Poland,0.0,0.0,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Portugal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,1.2,1.2,1.3,1.3,1.4,1.6,1.6,1.6,1.5,1.4,1.3,1.3,1.1,1.2,1.1,0.8,0.7 e
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Romania,0.0 e,0.1 e,0.1 e,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 p
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Sweden,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.3,0.3,0.3
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Slovenia,:,:,:,:,:,:,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Annual,Percentage of gross domestic product (GDP),Non-consolidated,Loans,Liabilities,Non-profit institutions serving households,Slovakia,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.4,0.5,0.6,0.6,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8
