Annual,Percentage of world total,Goods,Credit,Rest of the world,Spain,1.8011,1.871,1.9235,2.0771,2.0305,1.8502,1.9444,1.998,2.1209,2.0583,1.8805,1.7789,1.9188,1.8161,1.8776,1.7084,1.6971,1.6075,1.7062,1.7248,1.7326,1.8274,1.8216,1.8012,1.7809,1.7691,1.7206,1.688,1.8143
Annual,Percentage of world total,Goods,Credit,Rest of the world,Finland,0.7479,0.7323,0.7204,0.7768,0.7225,0.7104,0.6915,0.6892,0.6939,0.6597,0.6179,0.6797,0.7194,0.6694,0.5844,0.5028,0.461,0.4215,0.4193,0.3996,0.3633,0.3706,0.3843,0.3884,0.3915,0.3917,0.3802,0.3831,0.3918
Annual,Percentage of world total,Goods,Credit,Rest of the world,France,:,:,:,:,5.2483,4.6156,4.7656,4.7807,4.8131,4.5953,4.2398,4.0396,3.9836,3.8412,3.8508,3.4089,3.2771,3.0929,3.1439,3.1442,3.1867,3.239,3.1482,3.1479,3.1624,2.8914,2.7991,2.7251,2.9385
Annual,Percentage of world total,Goods,Credit,Rest of the world,Croatia,:,:,:,:,:,0.0497,0.0546,0.062,0.0657,0.0731,0.0727,0.0746,0.0768,0.0748,0.0752,0.0717,0.0679,0.0615,0.0639,0.0672,0.0697,0.0737,0.0755,0.0753,0.0773,0.0799,0.0801,0.0892,0.0898
Annual,Percentage of world total,Goods,Credit,Rest of the world,Hungary,0.2211,0.2233,0.2719,0.3384,0.3612,0.386,0.4372,0.4839,0.5155,0.5755,0.5803,0.5938,0.6698,0.6729,0.6475,0.5875,0.5567,0.4955,0.5028,0.5261,0.5374,0.5522,0.5513,0.5465,0.5581,0.5888,0.5429,0.5272,0.5906
Annual,Percentage of world total,Goods,Credit,Rest of the world,Ireland,:,:,:,:,:,:,:,1.3407,1.2066,1.1622,1.0784,0.9763,1.0011,0.9027,1.109,0.9187,0.7809,0.7219,0.7066,0.8158,1.3728,1.3582,1.2731,1.3019,1.3574,1.6119,1.5194,1.5382,1.4288
Annual,Percentage of world total,Goods,Credit,Rest of the world,Italy,4.9866,4.6983,4.2388,4.4285,4.0645,3.6785,3.9115,3.8859,3.9303,3.8169,3.5177,3.3988,3.581,3.386,3.2381,2.9108,2.8031,2.6386,2.6674,2.7252,2.7165,2.8096,2.7605,2.7394,2.711,2.6899,2.627,2.5074,2.7197
Annual,Percentage of world total,Goods,Credit,Rest of the world,Lithuania,0.0557,0.0712,0.08,0.0751,0.0507,0.0544,0.0694,0.0807,0.0889,0.0922,0.1086,0.1129,0.1187,0.1442,0.127,0.1304,0.1463,0.1517,0.1584,0.1465,0.1347,0.1369,0.1471,0.1516,0.1565,0.1695,0.1709,0.1783,0.1711
Annual,Percentage of world total,Goods,Credit,Rest of the world,Luxembourg,0.1584,0.1442,0.1405,0.1567,0.1502,0.1343,0.1476,0.1466,0.1463,0.1495,0.1388,0.1415,0.1423,0.1498,0.1445,0.1551,0.1584,0.1428,0.1495,0.1498,0.146,0.1518,0.1511,0.1476,0.1457,0.1417,0.1325,0.1139,0.1179
Annual,Percentage of world total,Goods,Credit,Rest of the world,Latvia,:,:,:,:,:,0.0208,0.024,0.0268,0.0294,0.037,0.0464,0.0467,0.0567,0.0578,0.0572,0.0593,0.0652,0.0689,0.0704,0.0736,0.0716,0.0738,0.0752,0.0775,0.077,0.0894,0.0878,0.0898,0.0872
Annual,Percentage of world total,Goods,Credit,Rest of the world,Malta,:,:,:,:,:,:,:,:,:,0.03,0.0246,0.0285,0.027,0.0234,0.0228,0.0225,0.0221,0.0227,0.0204,0.018,0.0184,0.0184,0.0215,0.0205,0.0213,0.021,0.0176,0.0181,0.0187
Annual,Percentage of world total,Goods,Credit,Rest of the world,Netherlands,:,:,:,:,:,:,:,:,:,3.6212,3.4787,3.3984,3.4948,3.4263,3.326,3.0454,2.9651,2.8782,2.9261,2.9265,2.8778,2.9726,2.9964,3.0192,2.9849,3.0718,3.033,3.0573,3.1642
Annual,Percentage of world total,Goods,Credit,Rest of the world,Poland,:,:,:,:,:,:,:,:,:,0.8045,0.8479,0.8994,0.9847,1.0593,1.0879,1.0469,1.0236,0.9879,1.0421,1.0896,1.1243,1.1892,1.2363,1.2668,1.3287,1.4656,1.4277,1.4064,1.5695
Annual,Percentage of world total,Goods,Credit,Rest of the world,Portugal,:,0.4365,0.4161,0.4503,0.4336,0.381,0.3943,0.4113,0.4436,0.4192,0.3727,0.3747,0.3813,0.3619,0.3583,0.3285,0.3285,0.3141,0.3328,0.3371,0.3353,0.3454,0.3448,0.3468,0.3493,0.3462,0.3363,0.3295,0.3467
Annual,Percentage of world total,Goods,Credit,Rest of the world,Romania,:,:,:,:,0.1299,0.0718,0.0756,0.0951,0.1049,0.1232,0.1395,0.1501,0.2198,0.2542,0.2747,0.2911,0.3114,0.2824,0.3141,0.3338,0.3365,0.3666,0.3695,0.3816,0.3803,0.3822,0.3799,0.3731,0.4044
Annual,Percentage of world total,Goods,Credit,Rest of the world,Sweden,1.6181,1.6179,1.5457,1.6142,1.5547,1.4363,1.3417,1.334,1.406,1.4033,1.311,1.2974,1.3246,1.2555,1.1279,1.1167,1.0981,1.016,0.9701,0.968,0.9373,0.9599,0.9512,0.9444,0.965,1.0043,0.9788,0.9109,0.9638
Annual,Percentage of world total,Goods,Credit,Rest of the world,Slovenia,0.1456,0.14,0.1359,0.1504,0.1396,0.1282,0.1417,0.1543,0.1626,0.1686,0.169,0.1754,0.1958,0.188,0.1856,0.1658,0.1634,0.1506,0.155,0.1629,0.1641,0.1749,0.1834,0.1902,0.193,0.1968,0.1909,0.1835,0.1936
Annual,Percentage of world total,Goods,Credit,Rest of the world,Slovakia,:,:,:,:,:,:,:,:,:,0.3713,0.3738,0.4151,0.4628,0.4541,0.437,0.4137,0.4245,0.4263,0.4439,0.4402,0.4416,0.4692,0.4533,0.4632,0.4548,0.4649,0.4457,0.4177,0.4654
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Austria,1.2227,1.1878,1.1413,1.2349,1.2101,1.0823,1.1613,1.213,1.2591,1.2567,1.2084,1.1758,1.232,1.2029,1.1803,1.0559,1.0289,0.9635,0.9818,0.9925,0.9569,0.9932,0.9787,0.9992,0.9967,1.0001,0.959,0.9256,0.9818
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Belgium,:,:,:,:,:,2.3645,2.4193,2.2862,2.3599,2.329,2.2307,2.0832,2.1321,2.1009,2.1192,1.9729,1.9218,1.7991,1.8246,1.8334,1.702,1.8146,1.8174,1.7906,1.7943,1.8717,1.9076,1.7917,1.7525
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Bulgaria,:,:,:,0.0878,0.0816,0.0894,0.0959,0.1008,0.1145,0.1238,0.1259,0.1369,0.1464,0.1546,0.1473,0.1359,0.1521,0.1447,0.154,0.157,0.1533,0.1653,0.1727,0.1729,0.1775,0.178,0.1856,0.201,0.2047
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Cyprus,:,:,:,:,:,:,0.10 e,0.09 e,0.10 e,0.0869,0.0804,0.0727,0.0755,0.0715,0.0806,0.0693,0.0662,0.0612,0.0628,0.0644,0.066,0.0712,0.0736,0.0761,0.08,0.0908,0.098,0.1004,0.1062
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Czechia,0.3799,0.3812,0.3558,0.4088,0.392,0.3743,0.4311,0.4627,0.5,0.6067,0.6553,0.6799,0.7329,0.7653,0.7714,0.732,0.7301,0.6994,0.6889,0.722,0.7169,0.7456,0.7553,0.7626,0.7538,0.7614,0.7296,0.6962,0.7645
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Germany,8.4637,8.2047,7.9786,8.5235,8.1608,7.4221,7.891,8.174,8.4976,8.5541,8.0755,7.998,8.2835,7.9884,7.8563,7.3378,7.1592,6.804,6.8087,6.9705,6.9235,7.0874,6.9429,6.8735,6.7712,6.8959,6.608,6.0414,6.3308
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Denmark,:,:,:,:,:,:,:,1.02,1.02,0.98,0.9737,0.9659,0.9613,0.9836,0.9666,0.8717,0.837,0.7952,0.8099,0.8132,0.7975,0.8058,0.7998,0.8036,0.8204,0.8754,0.8542,0.9001,0.8934
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Estonia,0.039,0.0429,0.0527,0.0615,0.0569,0.0445,0.0502,0.0533,0.0605,0.0655,0.0715,0.0724,0.0821,0.0829,0.0762,0.0783,0.0901,0.0877,0.0909,0.0916,0.0839,0.089,0.0887,0.0903,0.0925,0.0968,0.1052,0.1054,0.1038
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Greece,:,:,:,:,:,:,0.40 e,0.3807,0.4017,0.4427,0.4093,0.3891,0.4161,0.4211,0.3969,0.3452,0.3223,0.3065,0.3082,0.3194,0.2964,0.289,0.3029,0.3258,0.3275,0.263,0.3129,0.3388,0.346
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Spain,2.0811,2.148,2.1856,2.3801,2.3647,2.1683,2.293,2.3426,2.4884,2.3947,2.2304,2.135,2.2334,2.1343,2.1841,1.9693,1.9592,1.8408,1.909,1.9269,1.9003,2.0029,2.0046,1.9806,1.9609,1.7541,1.7542,1.8225,1.9914
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Finland,0.7274,0.7042,0.6839,0.737,0.6852,0.6801,0.683,0.6878,0.6856,0.6704,0.6373,0.6282,0.6555,0.655,0.5807,0.5116,0.4805,0.4429,0.4423,0.423,0.3948,0.4049,0.421,0.4253,0.437,0.4363,0.4177,0.4094,0.4087
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,France,:,:,:,:,5.6969,4.9613,5.1415,5.2228,5.2151,4.9482,4.6214,4.4068,4.3574,4.2519,4.274,3.8276,3.7263,3.5563,3.6432,3.6607,3.6414,3.6915,3.5861,3.5869,3.5702,3.3338,3.2999,3.2417,3.3902
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Croatia,:,:,:,:,:,0.0971,0.1133,0.1215,0.1337,0.136,0.1293,0.1287,0.1332,0.1314,0.1304,0.1043,0.0895,0.081,0.1006,0.105,0.1087,0.1181,0.1208,0.1221,0.1272,0.1068,0.1225,0.1344,0.1453
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Hungary,0.2865,0.2944,0.3285,0.3784,0.3903,0.4067,0.4634,0.4964,0.526,0.5647,0.568,0.5732,0.6369,0.6445,0.6224,0.5724,0.5483,0.4887,0.496,0.5167,0.518,0.5333,0.5355,0.5336,0.5389,0.553,0.5176,0.5043,0.5577
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Ireland,0.83,0.86,0.88,1.11,1.21,1.2,1.36,1.4468,1.4243,1.3791,1.305,1.2329,1.2737,1.1861,1.4046,1.2232,1.106,1.039,1.1406,1.289,1.8108,1.8934,1.9452,1.9778,2.1531,2.7198,2.5727,2.4244,2.461
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Italy,5.042,4.7205,4.3202,4.4897,4.1045,3.7266,3.9252,3.8764,3.9332,3.8242,3.5405,3.4282,3.5336,3.3027,3.1329,2.859,2.7522,2.5985,2.5964,2.6138,2.5448,2.6086,2.5826,2.5684,2.5211,2.4452,2.4151,2.3403,2.5112
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Lithuania,0.0596,0.0776,0.0863,0.0835,0.062,0.0604,0.0734,0.0847,0.0931,0.0975,0.1114,0.1157,0.1198,0.1413,0.1234,0.1269,0.1424,0.1484,0.1566,0.1476,0.1348,0.1396,0.1528,0.1604,0.1706,0.1855,0.1898,0.1954,0.1971
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Luxembourg,0.3271,0.3232,0.3196,0.3516,0.3765,0.3736,0.3837,0.3911,0.4032,0.4164,0.4247,0.4565,0.4816,0.4599,0.4856,0.4704,0.4524,0.4514,0.4893,0.5271,0.5545,0.5674,0.5562,0.5548,0.5792,0.6694,0.6656,0.5468,0.5708
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Latvia,:,:,:,:,:,0.0297,0.0334,0.0361,0.0417,0.0474,0.0565,0.058,0.0706,0.0737,0.0723,0.0688,0.0739,0.0764,0.0779,0.0809,0.078,0.0806,0.0819,0.0842,0.0834,0.0933,0.0907,0.0933,0.0914
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Malta,:,:,:,:,:,:,:,:,0.06,0.0552,0.0519,0.0583,0.0602,0.0688,0.0804,0.0716,0.0685,0.0674,0.0682,0.0703,0.078,0.0803,0.0735,0.0772,0.086,0.0967,0.0805,0.0749,0.086
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Netherlands,3.88,3.74,3.63,3.81,3.76,3.49,3.57,3.53,3.66,3.6506,3.5021,3.3851,3.4458,3.4368,3.4378,3.1538,3.0763,2.9737,3.0395,3.0834,3.0828,3.0952,3.1398,3.2109,3.1934,3.3803,3.2418,3.1988,3.3009
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Poland,:,:,:,:,:,:,0.58 e,0.62 e,0.69 e,0.7761,0.8223,0.8753,0.9682,1.0417,1.0427,1.0191,1.0018,0.9691,1.0147,1.0547,1.0709,1.1336,1.1908,1.233,1.2779,1.4214,1.3983,1.3859,1.5243
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Portugal,:,0.4772,0.4546,0.4991,0.478,0.4268,0.4401,0.4556,0.4857,0.4651,0.4168,0.4267,0.4415,0.4245,0.4246,0.385,0.3846,0.3649,0.3893,0.3941,0.3891,0.4032,0.4145,0.4217,0.4248,0.3829,0.3791,0.4037,0.4431
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Romania,:,:,:,:,0.1334,0.1014,0.1168,0.1366,0.1495,0.1703,0.1872,0.2036,0.2516,0.287,0.2884,0.287,0.3043,0.2823,0.3268,0.3486,0.3479,0.3774,0.3873,0.401,0.4065,0.4143,0.4124,0.4104,0.4407
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Sweden,1.5408,1.5409,1.4806,1.5423,1.5203,1.4231,1.357,1.3507,1.4058,1.4219,1.3494,1.3378,1.3689,1.3097,1.1959,1.1772,1.1745,1.1007,1.0883,1.0759,1.0615,1.0815,1.0429,1.0203,1.0516,1.0941,1.0845,1.0095,1.0585
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Slovenia,0.1556,0.1503,0.1431,0.1537,0.1414,0.1293,0.1416,0.1534,0.162,0.1672,0.1676,0.172,0.1896,0.1884,0.1838,0.1653,0.1623,0.1499,0.1535,0.1595,0.157,0.1668,0.1756,0.1824,0.1834,0.1866,0.1839,0.1787,0.1862
Annual,Percentage of world total,Goods and services,Credit,Rest of the world,Slovakia,:,:,:,:,:,:,:,0.25 e,0.31 e,0.3483,0.35,0.3843,0.4194,0.4119,0.3814,0.3634,0.3737,0.3759,0.392,0.3833,0.3768,0.3998,0.3917,0.4013,0.3915,0.405,0.3887,0.3632,0.3909
Annual,Percentage of world total,Services,Credit,Rest of the world,Austria,1.9,1.8213,1.5997,1.6668,1.6254,1.5027,1.5519,1.5898,1.7192,1.6533,1.6291,1.5859,1.5658,1.6142,1.5402,1.3736,1.3521,1.286,1.3558,1.3318,1.1942,1.2081,1.2125,1.2484,1.2253,1.2459,1.1344,1.1429,1.1536
Annual,Percentage of world total,Services,Credit,Rest of the world,Belgium,:,:,:,:,:,2.4754,2.5672,2.4499,2.5318,2.4638,2.3357,2.1657,2.2102,2.4829,2.6259,2.5581,2.393,2.3652,2.3606,2.4351,2.205,2.1412,2.1246,2.0475,1.9989,2.2571,2.1688,1.9179,1.9489
Annual,Percentage of world total,Services,Credit,Rest of the world,Bulgaria,:,:,:,0.1291,0.1261,0.1448,0.1439,0.1432,0.1656,0.1794,0.1757,0.1836,0.2376,0.2475,0.2365,0.1735,0.1689,0.1661,0.1624,0.1826,0.1636,0.1744,0.1678,0.1783,0.1831,0.1676,0.1833,0.1898,0.2081
Annual,Percentage of world total,Services,Credit,Rest of the world,Cyprus,:,:,:,:,:,:,:,:,:,0.3116,0.2834,0.2718,0.2775,0.2717,0.2643,0.2462,0.2408,0.2209,0.2301,0.2283,0.2174,0.235,0.2493,0.2441,0.2622,0.3249,0.3688,0.363,0.36
Annual,Percentage of world total,Services,Credit,Rest of the world,Czechia,0.671,0.6748,0.5974,0.6545,0.6816,0.648,0.6624,0.6256,0.6091,0.5612,0.5079,0.5392,0.5429,0.6073,0.5856,0.5741,0.5687,0.5384,0.4979,0.4874,0.4713,0.479,0.5024,0.5132,0.4956,0.5068,0.4895,0.4781,0.5071
Annual,Percentage of world total,Services,Credit,Rest of the world,Germany,5.8531,5.6228,5.7085,5.9298,5.6696,5.4213,5.4812,6.0552,6.3798,6.6762,6.4258,6.4086,6.1608,6.2661,6.4459,6.1549,5.9638,5.8302,5.8837,6.0286,5.8015,5.8834,5.9195,5.9984,5.8569,6.3882,6.5149,5.9626,5.6564
Annual,Percentage of world total,Services,Credit,Rest of the world,Denmark,:,:,:,:,:,:,:,:,:,:,1.7372,1.8509,1.8181,1.9038,1.6351,1.6187,1.5466,1.5038,1.4897,1.4301,1.3102,1.2559,1.3085,1.3658,1.337,1.4673,1.5802,1.8518,1.482
Annual,Percentage of world total,Services,Credit,Rest of the world,Estonia,0.0714,0.0872,0.1035,0.1154,0.1144,0.1061,0.1149,0.1145,0.1253,0.1338,0.137,0.1325,0.135,0.1455,0.1312,0.124,0.1288,0.134,0.1385,0.1388,0.1186,0.1199,0.1246,0.1298,0.1287,0.1249,0.1622,0.1598,0.1618
Annual,Percentage of world total,Services,Credit,Rest of the world,Greece,:,:,:,:,:,:,:,1.2236,1.2898,1.4638,1.3394,1.2396,1.2373,1.2826,1.075,0.9885,0.9087,0.7867,0.7733,0.8001,0.7103,0.648,0.687,0.7222,0.7188,0.4968,0.6609,0.6923,0.6772
Annual,Percentage of world total,Services,Credit,Rest of the world,Spain,3.2479,3.2782,3.2547,3.5649,3.6906,3.5084,3.6972,3.6904,3.9454,3.7333,3.6604,3.62,3.4682,3.4076,3.2507,2.9848,3.0301,2.7807,2.6903,2.6575,2.4496,2.5459,2.5824,2.5457,2.4951,1.7047,1.871,2.2722,2.5149
Annual,Percentage of world total,Services,Credit,Rest of the world,Finland,0.6416,0.5898,0.5351,0.5815,0.5373,0.5525,0.6486,0.682,0.6527,0.7128,0.7168,0.4134,0.4046,0.5977,0.5681,0.5458,0.5601,0.5291,0.5308,0.5078,0.4982,0.511,0.5369,0.5415,0.5719,0.583,0.5482,0.4975,0.4586
Annual,Percentage of world total,Services,Credit,Rest of the world,France,:,:,:,:,7.4762,6.4176,6.656,6.9522,6.8087,6.3527,6.1812,5.9381,5.8249,5.8952,5.7466,5.4572,5.5617,5.423,5.5669,5.5276,5.1302,5.0913,4.9686,4.9688,4.7805,4.7905,5.0436,4.9685,4.7247
Annual,Percentage of world total,Services,Credit,Rest of the world,Croatia,:,:,:,:,:,0.2968,0.3496,0.3543,0.4034,0.386,0.3607,0.3539,0.3545,0.3578,0.3225,0.2313,0.1778,0.1599,0.2423,0.2416,0.2364,0.2552,0.2636,0.2696,0.2752,0.1953,0.2699,0.2856,0.3094
Annual,Percentage of world total,Services,Credit,Rest of the world,Hungary,0.5588,0.5842,0.5594,0.5348,0.5055,0.494,0.5689,0.5451,0.5677,0.5216,0.5178,0.4874,0.5076,0.5305,0.5352,0.5135,0.5138,0.4614,0.4695,0.483,0.4545,0.4751,0.4856,0.493,0.4821,0.435,0.4297,0.4275,0.4603
Annual,Percentage of world total,Services,Credit,Rest of the world,Ireland,:,:,:,:,:,:,:,1.862,2.287,2.2423,2.2315,2.3028,2.3439,2.3203,2.4328,2.4083,2.4347,2.3163,2.8123,2.9997,3.2455,3.5492,4.0675,4.1056,4.5145,6.3682,6.2409,5.3867,5.5103
Annual,Percentage of world total,Services,Credit,Rest of the world,Italy,5.2725,4.8108,4.6525,4.729,4.2629,3.9293,3.9803,3.8391,3.9448,3.8532,3.6339,3.5509,3.3474,2.9695,2.7668,2.6572,2.5443,2.4371,2.323,2.2112,1.9825,1.9869,2.0209,2.0303,1.9573,1.6397,1.6773,1.7815,1.8951
Annual,Percentage of world total,Services,Credit,Rest of the world,Lithuania,0.0761,0.1035,0.1124,0.1163,0.1069,0.0854,0.0892,0.1002,0.1099,0.1184,0.1232,0.1274,0.1239,0.13,0.1108,0.1131,0.1263,0.135,0.1499,0.1516,0.1353,0.1482,0.1705,0.1884,0.2125,0.2385,0.2559,0.2524,0.2738
Annual,Percentage of world total,Services,Credit,Rest of the world,Luxembourg,1.0299,1.0535,1.05,1.1136,1.2739,1.3815,1.3347,1.3477,1.4216,1.4789,1.5933,1.77,1.8136,1.7011,1.6724,1.6973,1.6538,1.6944,1.7986,1.8912,1.8922,1.8534,1.8354,1.8367,1.8658,2.4069,2.5222,1.994,1.9088
Annual,Percentage of world total,Services,Credit,Rest of the world,Latvia,:,:,:,:,:,0.0676,0.0713,0.0727,0.0904,0.0889,0.0976,0.1052,0.1252,0.1374,0.1251,0.1055,0.1097,0.1068,0.1067,0.1072,0.0992,0.1016,0.1033,0.1053,0.1025,0.1063,0.1008,0.1052,0.1037
Annual,Percentage of world total,Services,Credit,Rest of the world,Malta,:,:,:,:,:,:,:,:,:,0.1553,0.1638,0.1823,0.1903,0.2505,0.2809,0.2628,0.2584,0.2477,0.2525,0.2592,0.2729,0.272,0.2378,0.2558,0.2779,0.3461,0.2995,0.265,0.2849
Annual,Percentage of world total,Services,Credit,Rest of the world,Netherlands,:,:,:,:,:,:,:,:,:,3.7675,3.5978,3.3295,3.2537,3.4788,3.8271,3.5757,3.5307,3.3583,3.4764,3.6509,3.7543,3.4744,3.5925,3.8143,3.8123,4.3963,3.9689,3.6716,3.7049
Annual,Percentage of world total,Services,Credit,Rest of the world,Poland,:,:,:,:,:,:,:,:,:,0.663,0.7178,0.7748,0.9036,0.9712,0.8855,0.9111,0.9128,0.8935,0.9092,0.9286,0.896,0.9615,1.047,1.1267,1.127,1.2757,1.2959,1.3174,1.3907
Annual,Percentage of world total,Services,Credit,Rest of the world,Portugal,:,0.6433,0.6114,0.69,0.6541,0.6197,0.6245,0.6289,0.6528,0.6477,0.5972,0.6436,0.678,0.675,0.6552,0.6048,0.6138,0.5697,0.6069,0.6002,0.5655,0.582,0.6348,0.6573,0.6485,0.5035,0.5281,0.6517,0.7277
Annual,Percentage of world total,Services,Credit,Rest of the world,Romania,:,:,:,:,0.1473,0.2261,0.2825,0.2993,0.3265,0.3576,0.382,0.4266,0.3767,0.4184,0.3363,0.2712,0.2757,0.2817,0.3756,0.4021,0.3854,0.4106,0.4435,0.4623,0.4843,0.5199,0.5257,0.5354,0.5481
Annual,Percentage of world total,Services,Credit,Rest of the world,Sweden,1.2186,1.2267,1.2152,1.261,1.3842,1.3675,1.4185,1.4162,1.405,1.4961,1.5063,1.5065,1.5431,1.5265,1.4324,1.4126,1.4868,1.4422,1.5434,1.4662,1.4683,1.4576,1.3325,1.2594,1.3088,1.3897,1.4528,1.339,1.3383
Annual,Percentage of world total,Services,Credit,Rest of the world,Slovenia,0.1973,0.1924,0.1727,0.1664,0.1485,0.1336,0.1413,0.1496,0.1595,0.1617,0.1618,0.1578,0.1652,0.19,0.1772,0.1636,0.1579,0.1471,0.148,0.1471,0.1336,0.1418,0.1509,0.1579,0.155,0.1528,0.1597,0.1626,0.1644
Annual,Percentage of world total,Services,Credit,Rest of the world,Slovakia,:,:,:,:,:,:,:,:,:,0.2567,0.2525,0.2562,0.2491,0.2432,0.1879,0.1675,0.1659,0.1727,0.192,0.1775,0.1644,0.1853,0.1973,0.2064,0.2034,0.2075,0.19,0.181,0.1706
