Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Netherlands,12.93,13.28,17.05,16.49,15.73,17.11,21.28,19.5,23.08,24.94,25.14,25.15
Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Norway,25.37,25.42,26.2,26.5,28.59,27.51,26.91,21.87,26.06,29.33,27.11,31.11
Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Poland,8.98,9.87,10.24,10.66,10.21,12.56,13.66,14.18,14.79,14.52,14.83,14.71
Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Portugal,13.91,14.02,19.31,18.62,17.93,18.54,16.35,19.56,16.9,18.39,17.04,20.54
Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Romania,9.13,7.48,7.66,7.42,8.04,8.63,11.74,17.67,12.05,10.54,12.33,13.9
Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Serbia,:,21.24,:,:,23.75,26.07,29.05,26.37,26.53,27.62,28.7,30.74
Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Sweden,24.14,24.51,26.29,26.75,29.2,30.33,31.24,31.45,34.13,36.57,35.36 b,33.85
Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Slovenia,11.15,14.28,16.27,14.02,18.49,17.82,17.95,18.3,19.92,20.22,18.05,20.43
Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Slovakia,17.57,11.92,13.21,12.22,15.42,13.34,12.34,17.46,14.18,14.89,15.24,14.91
Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,Türkiye,:,:,12.36,11.94,10.69,9.43,11.16,9.76,12.46,19.31,18.18,17.45
Annual,10 persons employed or more,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",Enterprises with e-commerce sales of at least 1% turnover,Percentage of enterprises,United Kingdom,19.09,19.8,20.44,19.38,19.93,20.0,24.67,26.96,:,:,:,:
